"plh0215","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2009","Rural Area","Female","729","0.210391287163769","0.196273804325478","0.22450877000206"
"6 on scale 1-7","2009","Urban Area","Male","1068","0.196250491909294","0.185812009094777","0.20668897472381"
"6 on scale 1-7","2009","Urban Area","Female","969","0.145642205342265","0.136846867831185","0.154437542853345"
"6 on scale 1-7","2009","Rural Area","Male","573","0.183210571279265","0.1693886849908","0.19703245756773"
"6 on scale 1-7","2009","Rural Area","Female","463","0.151646801674982","0.13922334626473","0.164070257085235"
"7 Strongly agree","2009","Urban Area","Male","486","0.0838696708445179","0.0765842818847654","0.0911550598042703"
"7 Strongly agree","2009","Urban Area","Female","522","0.0881799333797959","0.0811097862852774","0.0952500804743144"
"7 Strongly agree","2009","Rural Area","Male","230","0.0872972606946195","0.0772116550653315","0.0973828663239074"
"7 Strongly agree","2009","Rural Area","Female","226","0.0755668819233045","0.0664122491797533","0.0847215146668557"
"1 Strongly disagree","2010","Urban Area","Male","","","",""
"1 Strongly disagree","2010","Urban Area","Female","","","",""
"1 Strongly disagree","2010","Rural Area","Male","","","",""
"1 Strongly disagree","2010","Rural Area","Female","","","",""
"2 on scale 1-7 ","2010","Urban Area","Male","","","",""
"2 on scale 1-7 ","2010","Urban Area","Female","","","",""
"2 on scale 1-7 ","2010","Rural Area","Male","","","",""
"2 on scale 1-7 ","2010","Rural Area","Female","","","",""
"3 on scale 1-7 ","2010","Urban Area","Male","","","",""
"3 on scale 1-7 ","2010","Urban Area","Female","","","",""
"3 on scale 1-7 ","2010","Rural Area","Male","","","",""
"3 on scale 1-7 ","2010","Rural Area","Female","","","",""
"4 on scale 1-7","2010","Urban Area","Male","","","",""
"4 on scale 1-7","2010","Urban Area","Female","","","",""
"4 on scale 1-7","2010","Rural Area","Male","","","",""
"4 on scale 1-7","2010","Rural Area","Female","","","",""
"5 on scale 1-7","2010","Urban Area","Male","","","",""
"5 on scale 1-7","2010","Urban Area","Female","","","",""
"5 on scale 1-7","2010","Rural Area","Male","","","",""
"5 on scale 1-7","2010","Rural Area","Female","","","",""
"6 on scale 1-7","2010","Urban Area","Male","","","",""
"6 on scale 1-7","2010","Urban Area","Female","","","",""
"6 on scale 1-7","2010","Rural Area","Male","","","",""
"6 on scale 1-7","2010","Rural Area","Female","","","",""
"7 Strongly agree","2010","Urban Area","Male","","","",""
"7 Strongly agree","2010","Urban Area","Female","","","",""
"7 Strongly agree","2010","Rural Area","Male","","","",""
"7 Strongly agree","2010","Rural Area","Female","","","",""
"1 Strongly disagree","2011","Urban Area","Male","","","",""
"1 Strongly disagree","2011","Urban Area","Female","","","",""
"1 Strongly disagree","2011","Rural Area","Male","","","",""
"1 Strongly disagree","2011","Rural Area","Female","","","",""
"2 on scale 1-7 ","2011","Urban Area","Male","","","",""
"2 on scale 1-7 ","2011","Urban Area","Female","","","",""
"2 on scale 1-7 ","2011","Rural Area","Male","","","",""
"2 on scale 1-7 ","2011","Rural Area","Female","","","",""
"3 on scale 1-7 ","2011","Urban Area","Male","","","",""
"3 on scale 1-7 ","2011","Urban Area","Female","","","",""
"3 on scale 1-7 ","2011","Rural Area","Male","","","",""
"3 on scale 1-7 ","2011","Rural Area","Female","","","",""
"4 on scale 1-7","2011","Urban Area","Male","","","",""
"4 on scale 1-7","2011","Urban Area","Female","","","",""
"4 on scale 1-7","2011","Rural Area","Male","","","",""
"4 on scale 1-7","2011","Rural Area","Female","","","",""
"5 on scale 1-7","2011","Urban Area","Male","","","",""
"5 on scale 1-7","2011","Urban Area","Female","","","",""
"5 on scale 1-7","2011","Rural Area","Male","","","",""
"5 on scale 1-7","2011","Rural Area","Female","","","",""
"6 on scale 1-7","2011","Urban Area","Male","","","",""
"6 on scale 1-7","2011","Urban Area","Female","","","",""
"6 on scale 1-7","2011","Rural Area","Male","","","",""
"6 on scale 1-7","2011","Rural Area","Female","","","",""
"7 Strongly agree","2011","Urban Area","Male","","","",""
"7 Strongly agree","2011","Urban Area","Female","","","",""
"7 Strongly agree","2011","Rural Area","Male","","","",""
"7 Strongly agree","2011","Rural Area","Female","","","",""
"1 Strongly disagree","2012","Urban Area","Male","19","","",""
"1 Strongly disagree","2012","Urban Area","Female","35","0.0136991982889261","0.00928767219701504","0.0181107243808372"
"1 Strongly disagree","2012","Rural Area","Male","11","","",""
"1 Strongly disagree","2012","Rural Area","Female","20","","",""
"2 on scale 1-7 ","2012","Urban Area","Male","50","0.0273038690260683","0.0197181908551451","0.0348895471969916"
"2 on scale 1-7 ","2012","Urban Area","Female","122","0.04800377640732","0.0398905817108132","0.0561169711038268"
"2 on scale 1-7 ","2012","Rural Area","Male","39","0.038144910557987","0.0269119397936131","0.0493778813223609"
"2 on scale 1-7 ","2012","Rural Area","Female","62","0.0384048731818488","0.0288717339921594","0.0479380123715383"
"3 on scale 1-7 ","2012","Urban Area","Male","138","0.0794608560979062","0.0668718491444377","0.0920498630513746"
"3 on scale 1-7 ","2012","Urban Area","Female","270","0.0966772433169565","0.0854617033343961","0.107892783299517"
"3 on scale 1-7 ","2012","Rural Area","Male","87","0.0695049676978155","0.0545912314989676","0.0844187038966634"
"3 on scale 1-7 ","2012","Rural Area","Female","160","0.0941917352483215","0.0797016420820293","0.108681828414614"
"4 on scale 1-7","2012","Urban Area","Male","351","0.197158706315008","0.178639747998121","0.215677664631894"
"4 on scale 1-7","2012","Urban Area","Female","642","0.242492127296834","0.226226194252116","0.258758060341553"
"4 on scale 1-7","2012","Rural Area","Male","226","0.197380488176684","0.174039003831259","0.220721972522108"
"4 on scale 1-7","2012","Rural Area","Female","365","0.23872168063046","0.217573924094821","0.259869437166099"
"5 on scale 1-7","2012","Urban Area","Male","559","0.306628600792442","0.285165966992659","0.328091234592226"
"5 on scale 1-7","2012","Urban Area","Female","712","0.262087875216234","0.245397643301518","0.278778107130951"
"5 on scale 1-7","2012","Rural Area","Male","348","0.321581192010854","0.294189695226508","0.3489726887952"
"5 on scale 1-7","2012","Rural Area","Female","429","0.254166586545541","0.232567927655781","0.275765245435302"
"6 on scale 1-7","2012","Urban Area","Male","453","0.254042721456392","0.233779705827342","0.274305737085442"
"6 on scale 1-7","2012","Urban Area","Female","613","0.228437661485638","0.212504353670016","0.244370969301261"
"6 on scale 1-7","2012","Rural Area","Male","283","0.250701592092229","0.225284406776711","0.276118777407746"
"6 on scale 1-7","2012","Rural Area","Female","349","0.236880704066315","0.215789192782491","0.25797221535014"
"7 Strongly agree","2012","Urban Area","Male","203","0.126174053307362","0.11071826293558","0.141629843679145"
"7 Strongly agree","2012","Urban Area","Female","273","0.10860211798809","0.0967937051128099","0.120410530863371"
"7 Strongly agree","2012","Rural Area","Male","123","0.114209206712685","0.0955566811884032","0.132861732236967"
"7 Strongly agree","2012","Rural Area","Female","176","0.125870338137112","0.109415399479119","0.142325276795105"
"1 Strongly disagree","2013","Urban Area","Male","109","0.0223308168931922","0.0184818003131682","0.0261798334732161"
"1 Strongly disagree","2013","Urban Area","Female","175","0.0318237497680611","0.0275630868036738","0.0360844127324483"
"1 Strongly disagree","2013","Rural Area","Male","50","0.0148992608679441","0.0106665129562198","0.0191320087796684"
"1 Strongly disagree","2013","Rural Area","Female","64","0.0217946463260379","0.0169483267616613","0.0266409658904144"
"2 on scale 1-7 ","2013","Urban Area","Male","230","0.0393187235731061","0.0342559222828504","0.0443815248633618"
"2 on scale 1-7 ","2013","Urban Area","Female","353","0.0586634344320804","0.0529594215179422","0.0643674473462185"
"2 on scale 1-7 ","2013","Rural Area","Male","117","0.0381530014275776","0.0314600592807314","0.0448459435744238"
"2 on scale 1-7 ","2013","Rural Area","Female","182","0.0533249808904883","0.0458675724470039","0.0607823893339728"
"3 on scale 1-7 ","2013","Urban Area","Male","582","0.10240862126473","0.0945107671120424","0.110306475417417"
"3 on scale 1-7 ","2013","Urban Area","Female","788","0.129516845903486","0.12136665824691","0.137667033560061"
"3 on scale 1-7 ","2013","Rural Area","Male","334","0.102411802931207","0.0918189414782833","0.11300466438413"
"3 on scale 1-7 ","2013","Rural Area","Female","457","0.130151701739224","0.118983871546472","0.141319531931977"
"4 on scale 1-7","2013","Urban Area","Male","1357","0.234595063114938","0.223556651683446","0.245633474546431"
"4 on scale 1-7","2013","Urban Area","Female","1672","0.251431797332464","0.240901270943054","0.261962323721874"
"4 on scale 1-7","2013","Rural Area","Male","820","0.254064284869676","0.238854529483683","0.26927404025567"
"4 on scale 1-7","2013","Rural Area","Female","991","0.295036985331018","0.279899856242891","0.310174114419145"
"5 on scale 1-7","2013","Urban Area","Male","1587","0.276019003759161","0.264374135252184","0.287663872266138"
"5 on scale 1-7","2013","Urban Area","Female","1701","0.250762436482111","0.240241235785082","0.261283637179141"
"5 on scale 1-7","2013","Rural Area","Male","914","0.287001183190227","0.271196493703246","0.302805872677208"
"5 on scale 1-7","2013","Rural Area","Female","900","0.244645621446896","0.230377519080299","0.258913723813492"
"6 on scale 1-7","2013","Urban Area","Male","1251","0.229858504103131","0.21889833982503","0.240818668381232"
"6 on scale 1-7","2013","Urban Area","Female","1235","0.188778902101722","0.179280060630057","0.198277743573386"
"6 on scale 1-7","2013","Rural Area","Male","648","0.205186482469727","0.191077141947945","0.219295822991509"
"6 on scale 1-7","2013","Rural Area","Female","591","0.156469294503192","0.144410965543504","0.16852762346288"
"7 Strongly agree","2013","Urban Area","Male","545","0.0954692672917419","0.0878142712245828","0.103124263358901"
"7 Strongly agree","2013","Urban Area","Female","596","0.0890228339800757","0.0821104358085255","0.0959352321516258"
"7 Strongly agree","2013","Rural Area","Male","264","0.0982839842436412","0.0878829628877383","0.108685005599544"
"7 Strongly agree","2013","Rural Area","Female","302","0.098576769763144","0.0886827270324875","0.108470812493801"
"1 Strongly disagree","2014","Urban Area","Male","","","",""
"1 Strongly disagree","2014","Urban Area","Female","","","",""
"1 Strongly disagree","2014","Rural Area","Male","","","",""
"1 Strongly disagree","2014","Rural Area","Female","","","",""
"2 on scale 1-7 ","2014","Urban Area","Male","","","",""
"2 on scale 1-7 ","2014","Urban Area","Female","","","",""
"2 on scale 1-7 ","2014","Rural Area","Male","","","",""
"2 on scale 1-7 ","2014","Rural Area","Female","","","",""
"3 on scale 1-7 ","2014","Urban Area","Male","","","",""
"3 on scale 1-7 ","2014","Urban Area","Female","","","",""
"3 on scale 1-7 ","2014","Rural Area","Male","","","",""
"3 on scale 1-7 ","2014","Rural Area","Female","","","",""
"4 on scale 1-7","2014","Urban Area","Male","","","",""
"4 on scale 1-7","2014","Urban Area","Female","","","",""
"4 on scale 1-7","2014","Rural Area","Male","","","",""
"4 on scale 1-7","2014","Rural Area","Female","","","",""
"5 on scale 1-7","2014","Urban Area","Male","","","",""
"5 on scale 1-7","2014","Urban Area","Female","","","",""
"5 on scale 1-7","2014","Rural Area","Male","","","",""
"5 on scale 1-7","2014","Rural Area","Female","","","",""
"6 on scale 1-7","2014","Urban Area","Male","","","",""
"6 on scale 1-7","2014","Urban Area","Female","","","",""
"6 on scale 1-7","2014","Rural Area","Male","","","",""
"6 on scale 1-7","2014","Rural Area","Female","","","",""
"7 Strongly agree","2014","Urban Area","Male","","","",""
"7 Strongly agree","2014","Urban Area","Female","","","",""
"7 Strongly agree","2014","Rural Area","Male","","","",""
"7 Strongly agree","2014","Rural Area","Female","","","",""
"1 Strongly disagree","2015","Urban Area","Male","","","",""
"1 Strongly disagree","2015","Urban Area","Female","","","",""
"1 Strongly disagree","2015","Rural Area","Male","","","",""
"1 Strongly disagree","2015","Rural Area","Female","","","",""
"2 on scale 1-7 ","2015","Urban Area","Male","","","",""
"2 on scale 1-7 ","2015","Urban Area","Female","","","",""
"2 on scale 1-7 ","2015","Rural Area","Male","","","",""
"2 on scale 1-7 ","2015","Rural Area","Female","","","",""
"3 on scale 1-7 ","2015","Urban Area","Male","","","",""
"3 on scale 1-7 ","2015","Urban Area","Female","","","",""
"3 on scale 1-7 ","2015","Rural Area","Male","","","",""
"3 on scale 1-7 ","2015","Rural Area","Female","","","",""
"4 on scale 1-7","2015","Urban Area","Male","","","",""
"4 on scale 1-7","2015","Urban Area","Female","","","",""
"4 on scale 1-7","2015","Rural Area","Male","","","",""
"4 on scale 1-7","2015","Rural Area","Female","","","",""
"5 on scale 1-7","2015","Urban Area","Male","","","",""
"5 on scale 1-7","2015","Urban Area","Female","","","",""
"5 on scale 1-7","2015","Rural Area","Male","","","",""
"5 on scale 1-7","2015","Rural Area","Female","","","",""
"6 on scale 1-7","2015","Urban Area","Male","","","",""
"6 on scale 1-7","2015","Urban Area","Female","","","",""
"6 on scale 1-7","2015","Rural Area","Male","","","",""
"6 on scale 1-7","2015","Rural Area","Female","","","",""
"7 Strongly agree","2015","Urban Area","Male","","","",""
"7 Strongly agree","2015","Urban Area","Female","","","",""
"7 Strongly agree","2015","Rural Area","Male","","","",""
"7 Strongly agree","2015","Rural Area","Female","","","",""
"1 Strongly disagree","2016","Urban Area","Male","","","",""
"1 Strongly disagree","2016","Urban Area","Female","","","",""
"1 Strongly disagree","2016","Rural Area","Male","","","",""
"1 Strongly disagree","2016","Rural Area","Female","","","",""
"2 on scale 1-7 ","2016","Urban Area","Male","","","",""
"2 on scale 1-7 ","2016","Urban Area","Female","","","",""
"2 on scale 1-7 ","2016","Rural Area","Male","","","",""
"2 on scale 1-7 ","2016","Rural Area","Female","","","",""
"3 on scale 1-7 ","2016","Urban Area","Male","","","",""
"3 on scale 1-7 ","2016","Urban Area","Female","","","",""
"3 on scale 1-7 ","2016","Rural Area","Male","","","",""
"3 on scale 1-7 ","2016","Rural Area","Female","","","",""
"4 on scale 1-7","2016","Urban Area","Male","","","",""
"4 on scale 1-7","2016","Urban Area","Female","","","",""
"4 on scale 1-7","2016","Rural Area","Male","","","",""
"4 on scale 1-7","2016","Rural Area","Female","","","",""
"5 on scale 1-7","2016","Urban Area","Male","","","",""
"5 on scale 1-7","2016","Urban Area","Female","","","",""
"5 on scale 1-7","2016","Rural Area","Male","","","",""
"5 on scale 1-7","2016","Rural Area","Female","","","",""
"6 on scale 1-7","2016","Urban Area","Male","","","",""
"6 on scale 1-7","2016","Urban Area","Female","","","",""
"6 on scale 1-7","2016","Rural Area","Male","","","",""
"6 on scale 1-7","2016","Rural Area","Female","","","",""
"7 Strongly agree","2016","Urban Area","Male","","","",""
"7 Strongly agree","2016","Urban Area","Female","","","",""
"7 Strongly agree","2016","Rural Area","Male","","","",""
"7 Strongly agree","2016","Rural Area","Female","","","",""
"1 Strongly disagree","2017","Urban Area","Male","179","0.0170141650439558","0.0143469433163047","0.0196813867716068"
"1 Strongly disagree","2017","Urban Area","Female","241","0.0257022410228566","0.0226002210289647","0.0288042610167484"
"1 Strongly disagree","2017","Rural Area","Male","97","0.0158249389330189","0.0123320879336074","0.0193177899324303"
"1 Strongly disagree","2017","Rural Area","Female","91","0.0208555167476541","0.0169948236939374","0.0247162098013707"
"2 on scale 1-7 ","2017","Urban Area","Male","334","0.0400840054671334","0.036038411059391","0.0441295998748759"
"2 on scale 1-7 ","2017","Urban Area","Female","499","0.0547516075300531","0.0502921230576996","0.0592110920024067"
"2 on scale 1-7 ","2017","Rural Area","Male","194","0.0453441934120678","0.0395210550418027","0.0511673317823329"
"2 on scale 1-7 ","2017","Rural Area","Female","285","0.0619176110336512","0.0554064416519441","0.0684287804153583"
"3 on scale 1-7 ","2017","Urban Area","Male","772","0.0943150138584949","0.0882872091902549","0.100342818526735"
"3 on scale 1-7 ","2017","Urban Area","Female","1131","0.125408509467447","0.118916496602651","0.131900522332242"
"3 on scale 1-7 ","2017","Rural Area","Male","435","0.0929675579304168","0.0848401888531209","0.101094927007713"
"3 on scale 1-7 ","2017","Rural Area","Female","557","0.120335678859996","0.111545714768099","0.129125642951893"
"4 on scale 1-7","2017","Urban Area","Male","1949","0.234302667706362","0.22556697489877","0.243038360513955"
"4 on scale 1-7","2017","Urban Area","Female","2336","0.243890416680492","0.235472531763796","0.252308301597188"
"4 on scale 1-7","2017","Rural Area","Male","1101","0.224130293045551","0.212459038591558","0.235801547499544"
"4 on scale 1-7","2017","Rural Area","Female","1342","0.267190995648056","0.255236322304651","0.279145668991462"
"5 on scale 1-7","2017","Urban Area","Male","2470","0.276163230152246","0.266942115600137","0.285384344704355"
"5 on scale 1-7","2017","Urban Area","Female","2543","0.254690519810122","0.246149928159054","0.26323111146119"
"5 on scale 1-7","2017","Rural Area","Male","1334","0.275056803392018","0.262558932174167","0.287554674609868"
"5 on scale 1-7","2017","Rural Area","Female","1325","0.248988252805461","0.237305526567483","0.260670979043438"
"6 on scale 1-7","2017","Urban Area","Male","2143","0.238475432548331","0.229686341736241","0.247264523360422"
"6 on scale 1-7","2017","Urban Area","Female","2082","0.20022690808721","0.192382541888391","0.20807127428603"
"6 on scale 1-7","2017","Rural Area","Male","1140","0.249612640843882","0.237499719349871","0.261725562337892"
"6 on scale 1-7","2017","Rural Area","Female","1107","0.191166322870046","0.180542845135321","0.201789800604771"
"7 Strongly agree","2017","Urban Area","Male","1184","0.0996454852234765","0.0934679425181724","0.105823027928781"
"7 Strongly agree","2017","Urban Area","Female","1165","0.09532979740182","0.0895731089942885","0.101086485809351"
"7 Strongly agree","2017","Rural Area","Male","603","0.0970635724430461","0.0887778652230368","0.105349279663055"
"7 Strongly agree","2017","Rural Area","Female","556","0.0895456220351357","0.0818315679563119","0.0972596761139595"
"1 Strongly disagree","2018","Urban Area","Male","","","",""
"1 Strongly disagree","2018","Urban Area","Female","","","",""
"1 Strongly disagree","2018","Rural Area","Male","","","",""
"1 Strongly disagree","2018","Rural Area","Female","","","",""
"2 on scale 1-7 ","2018","Urban Area","Male","","","",""
"2 on scale 1-7 ","2018","Urban Area","Female","","","",""
"2 on scale 1-7 ","2018","Rural Area","Male","","","",""
"2 on scale 1-7 ","2018","Rural Area","Female","","","",""
"3 on scale 1-7 ","2018","Urban Area","Male","","","",""
"3 on scale 1-7 ","2018","Urban Area","Female","","","",""
"3 on scale 1-7 ","2018","Rural Area","Male","","","",""
"3 on scale 1-7 ","2018","Rural Area","Female","","","",""
