"plh0215","year","age_gr","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2012","35-65 y.","1407","0.284075556888652","0.271445967555187","0.296705146222116"
"5 on scale 1-7","2012","66 and older","6","","",""
"6 on scale 1-7","2012","16-34 y.","558","0.253204149066669","0.235016846984709","0.271391451148629"
"6 on scale 1-7","2012","35-65 y.","1139","0.23455430045429","0.22268793841727","0.246420662491309"
"6 on scale 1-7","2012","66 and older","1","","",""
"7 Strongly agree","2012","16-34 y.","238","0.116493777419005","0.103075767969568","0.129911786868442"
"7 Strongly agree","2012","35-65 y.","536","0.118721218027853","0.109662650431624","0.127779785624081"
"7 Strongly agree","2012","66 and older","1","","",""
"1 Strongly disagree","2013","16-34 y.","35","0.00969970590340145","0.00653744538910907","0.0128619664176938"
"1 Strongly disagree","2013","35-65 y.","179","0.0199674329474842","0.0172537498376226","0.0226811160573459"
"1 Strongly disagree","2013","66 and older","184","0.0427306805465973","0.0370776027566086","0.0483837583365859"
"2 on scale 1-7 ","2013","16-34 y.","118","0.0323706055864006","0.0266602277309546","0.0380809834418466"
"2 on scale 1-7 ","2013","35-65 y.","434","0.0424078408692068","0.0384986116896603","0.0463170700487533"
"2 on scale 1-7 ","2013","66 and older","330","0.0699227840111431","0.0627947978885536","0.0770507701337325"
"3 on scale 1-7 ","2013","16-34 y.","358","0.0928061556842387","0.0834440541487336","0.102168257219744"
"3 on scale 1-7 ","2013","35-65 y.","1169","0.113408639475899","0.1072574008074","0.119559878144398"
"3 on scale 1-7 ","2013","66 and older","634","0.138736035184046","0.129074174639384","0.148397895728708"
"4 on scale 1-7","2013","16-34 y.","879","0.236000372608707","0.222299828171475","0.249700917045939"
"4 on scale 1-7","2013","35-65 y.","2578","0.246757231243771","0.238393882821232","0.25512057966631"
"4 on scale 1-7","2013","66 and older","1383","0.278613510153806","0.266082586757514","0.291144433550098"
"5 on scale 1-7","2013","16-34 y.","1121","0.29362366721193","0.278929380581495","0.308317953842364"
"5 on scale 1-7","2013","35-65 y.","2807","0.272545211102582","0.263907472808726","0.281182949396438"
"5 on scale 1-7","2013","66 and older","1174","0.22678871280183","0.215084079893743","0.238493345709916"
"6 on scale 1-7","2013","16-34 y.","829","0.239172220799791","0.225408575988758","0.252935865610824"
"6 on scale 1-7","2013","35-65 y.","2063","0.204242153236997","0.196421538077958","0.212062768396036"
"6 on scale 1-7","2013","66 and older","833","0.16229629621484","0.151990121296692","0.172602471132989"
"7 Strongly agree","2013","16-34 y.","350","0.0963272722055317","0.086807750534061","0.105846793877003"
"7 Strongly agree","2013","35-65 y.","978","0.100671491124059","0.0948344844293519","0.106508497818767"
"7 Strongly agree","2013","66 and older","379","0.0809119810877378","0.0732897351654022","0.0885342270100735"
"1 Strongly disagree","2014","16-34 y.","","","",""
"1 Strongly disagree","2014","35-65 y.","","","",""
"1 Strongly disagree","2014","66 and older","","","",""
"2 on scale 1-7 ","2014","16-34 y.","","","",""
"2 on scale 1-7 ","2014","35-65 y.","","","",""
"2 on scale 1-7 ","2014","66 and older","","","",""
"3 on scale 1-7 ","2014","16-34 y.","","","",""
"3 on scale 1-7 ","2014","35-65 y.","","","",""
"3 on scale 1-7 ","2014","66 and older","","","",""
"4 on scale 1-7","2014","16-34 y.","","","",""
"4 on scale 1-7","2014","35-65 y.","","","",""
"4 on scale 1-7","2014","66 and older","","","",""
"5 on scale 1-7","2014","16-34 y.","","","",""
"5 on scale 1-7","2014","35-65 y.","","","",""
"5 on scale 1-7","2014","66 and older","","","",""
"6 on scale 1-7","2014","16-34 y.","","","",""
"6 on scale 1-7","2014","35-65 y.","","","",""
"6 on scale 1-7","2014","66 and older","","","",""
"7 Strongly agree","2014","16-34 y.","","","",""
"7 Strongly agree","2014","35-65 y.","","","",""
"7 Strongly agree","2014","66 and older","","","",""
"1 Strongly disagree","2015","16-34 y.","","","",""
"1 Strongly disagree","2015","35-65 y.","","","",""
"1 Strongly disagree","2015","66 and older","","","",""
"2 on scale 1-7 ","2015","16-34 y.","","","",""
"2 on scale 1-7 ","2015","35-65 y.","","","",""
"2 on scale 1-7 ","2015","66 and older","","","",""
"3 on scale 1-7 ","2015","16-34 y.","","","",""
"3 on scale 1-7 ","2015","35-65 y.","","","",""
"3 on scale 1-7 ","2015","66 and older","","","",""
"4 on scale 1-7","2015","16-34 y.","","","",""
"4 on scale 1-7","2015","35-65 y.","","","",""
"4 on scale 1-7","2015","66 and older","","","",""
"5 on scale 1-7","2015","16-34 y.","","","",""
"5 on scale 1-7","2015","35-65 y.","","","",""
"5 on scale 1-7","2015","66 and older","","","",""
"6 on scale 1-7","2015","16-34 y.","","","",""
"6 on scale 1-7","2015","35-65 y.","","","",""
"6 on scale 1-7","2015","66 and older","","","",""
"7 Strongly agree","2015","16-34 y.","","","",""
"7 Strongly agree","2015","35-65 y.","","","",""
"7 Strongly agree","2015","66 and older","","","",""
"1 Strongly disagree","2016","16-34 y.","","","",""
"1 Strongly disagree","2016","35-65 y.","","","",""
"1 Strongly disagree","2016","66 and older","","","",""
"2 on scale 1-7 ","2016","16-34 y.","","","",""
"2 on scale 1-7 ","2016","35-65 y.","","","",""
"2 on scale 1-7 ","2016","66 and older","","","",""
"3 on scale 1-7 ","2016","16-34 y.","","","",""
"3 on scale 1-7 ","2016","35-65 y.","","","",""
"3 on scale 1-7 ","2016","66 and older","","","",""
"4 on scale 1-7","2016","16-34 y.","","","",""
"4 on scale 1-7","2016","35-65 y.","","","",""
"4 on scale 1-7","2016","66 and older","","","",""
"5 on scale 1-7","2016","16-34 y.","","","",""
"5 on scale 1-7","2016","35-65 y.","","","",""
"5 on scale 1-7","2016","66 and older","","","",""
"6 on scale 1-7","2016","16-34 y.","","","",""
"6 on scale 1-7","2016","35-65 y.","","","",""
"6 on scale 1-7","2016","66 and older","","","",""
"7 Strongly agree","2016","16-34 y.","","","",""
"7 Strongly agree","2016","35-65 y.","","","",""
"7 Strongly agree","2016","66 and older","","","",""
"1 Strongly disagree","2017","16-34 y.","148","0.00912402581082508","0.00697898753075072","0.0112690640908994"
"1 Strongly disagree","2017","35-65 y.","280","0.0142924470041689","0.0124888023761497","0.0160960916321881"
"1 Strongly disagree","2017","66 and older","180","0.0447322605998059","0.0390087977466358","0.0504557234529759"
"2 on scale 1-7 ","2017","16-34 y.","244","0.0320908256980903","0.0281148850359424","0.0360667663602383"
"2 on scale 1-7 ","2017","35-65 y.","718","0.0440022586077653","0.040885597705939","0.0471189195095916"
"2 on scale 1-7 ","2017","66 and older","350","0.0781827752028922","0.0707497802100156","0.0856157701957688"
"3 on scale 1-7 ","2017","16-34 y.","611","0.0906581230622454","0.084180747136765","0.0971354989877259"
"3 on scale 1-7 ","2017","35-65 y.","1594","0.102721138708599","0.0981077795564216","0.107334497860777"
"3 on scale 1-7 ","2017","66 and older","690","0.140758171465645","0.131129188837224","0.150387154094067"
"4 on scale 1-7","2017","16-34 y.","1591","0.223377970078588","0.213981663719824","0.232774276437352"
"4 on scale 1-7","2017","35-65 y.","3770","0.234970028890068","0.228527311297143","0.241412746482994"
"4 on scale 1-7","2017","66 and older","1367","0.272159385089271","0.259836406600628","0.284482363577914"
"5 on scale 1-7","2017","16-34 y.","2049","0.293312670312634","0.283041706252222","0.303583634373046"
"5 on scale 1-7","2017","35-65 y.","4453","0.266602933218371","0.259883607698143","0.273322258738599"
"5 on scale 1-7","2017","66 and older","1170","0.23048041643466","0.218820035384615","0.242140797484704"
"6 on scale 1-7","2017","16-34 y.","1786","0.245718507050219","0.236006302842703","0.255430711257735"
"6 on scale 1-7","2017","35-65 y.","3794","0.23312408708516","0.22669898905962","0.239549185110699"
"6 on scale 1-7","2017","66 and older","892","0.164225985677939","0.153968255755793","0.174483715600085"
"7 Strongly agree","2017","16-34 y.","1119","0.105717877987398","0.0987813261169192","0.112654429857877"
"7 Strongly agree","2017","35-65 y.","2027","0.104287106485867","0.0996427734241555","0.108931439547579"
"7 Strongly agree","2017","66 and older","362","0.0694610055297869","0.0624217989416961","0.0765002121178777"
"1 Strongly disagree","2018","16-34 y.","","","",""
"1 Strongly disagree","2018","35-65 y.","","","",""
"1 Strongly disagree","2018","66 and older","","","",""
"2 on scale 1-7 ","2018","16-34 y.","","","",""
"2 on scale 1-7 ","2018","35-65 y.","","","",""
"2 on scale 1-7 ","2018","66 and older","","","",""
"3 on scale 1-7 ","2018","16-34 y.","","","",""
"3 on scale 1-7 ","2018","35-65 y.","","","",""
"3 on scale 1-7 ","2018","66 and older","","","",""
"4 on scale 1-7","2018","16-34 y.","","","",""
"4 on scale 1-7","2018","35-65 y.","","","",""
"4 on scale 1-7","2018","66 and older","","","",""
"5 on scale 1-7","2018","16-34 y.","","","",""
"5 on scale 1-7","2018","35-65 y.","","","",""
"5 on scale 1-7","2018","66 and older","","","",""
"6 on scale 1-7","2018","16-34 y.","","","",""
"6 on scale 1-7","2018","35-65 y.","","","",""
"6 on scale 1-7","2018","66 and older","","","",""
"7 Strongly agree","2018","16-34 y.","","","",""
"7 Strongly agree","2018","35-65 y.","","","",""
"7 Strongly agree","2018","66 and older","","","",""
"1 Strongly disagree","2019","16-34 y.","58","0.00645213787026378","0.00432157459976202","0.00858270114076555"
"1 Strongly disagree","2019","35-65 y.","254","0.0219098411331011","0.0195762522705907","0.0242434299956114"
"1 Strongly disagree","2019","66 and older","217","0.0474317777013339","0.0416404830776807","0.053223072324987"
"2 on scale 1-7 ","2019","16-34 y.","182","0.0283040977099548","0.0238910556890574","0.0327171397308522"
"2 on scale 1-7 ","2019","35-65 y.","676","0.0466176072788664","0.0432569530005464","0.0499782615571865"
"2 on scale 1-7 ","2019","66 and older","351","0.0682812376917386","0.0614091921830743","0.0751532832004029"
"3 on scale 1-7 ","2019","16-34 y.","534","0.0918972795093929","0.0842100997728243","0.0995844592459614"
"3 on scale 1-7 ","2019","35-65 y.","1614","0.115363216092557","0.110270711155145","0.120455721029968"
"3 on scale 1-7 ","2019","66 and older","734","0.156184320567688","0.146293429341608","0.166075211793768"
"4 on scale 1-7","2019","16-34 y.","1316","0.233694932788258","0.222434016856244","0.244955848720273"
"4 on scale 1-7","2019","35-65 y.","3681","0.246222133884199","0.239354604596168","0.25308966317223"
"4 on scale 1-7","2019","66 and older","1413","0.29091986277535","0.278545374143718","0.303294351406981"
"5 on scale 1-7","2019","16-34 y.","1656","0.324700836857568","0.312240263408238","0.337161410306898"
"5 on scale 1-7","2019","35-65 y.","4118","0.278363875844039","0.2712192275552","0.285508524132877"
"5 on scale 1-7","2019","66 and older","1183","0.226062095570532","0.214665901218621","0.237458289922443"
"6 on scale 1-7","2019","16-34 y.","1177","0.233258663968366","0.222005062003074","0.244512265933658"
"6 on scale 1-7","2019","35-65 y.","3215","0.198980702761294","0.192616525697828","0.20534487982476"
"6 on scale 1-7","2019","66 and older","836","0.139752439833899","0.130305648162061","0.149199231505737"
"7 Strongly agree","2019","16-34 y.","502","0.0816920512961959","0.0744036497396461","0.0889804528527457"
"7 Strongly agree","2019","35-65 y.","1559","0.0925426230059448","0.0879230769140779","0.0971621690978117"
"7 Strongly agree","2019","66 and older","441","0.0713682658594588","0.064354241878261","0.0783822898406566"
