"plh0215","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2005","inadequately","50","0.220736413995195","0.167368124759968","0.274104703230422","4"
"4 on scale 1-7","2005","in school","146","0.187398088713519","0.157398665070041","0.217397512356998","4"
"4 on scale 1-7","2005","higher vocational","413","0.249371725721921","0.227840028851391","0.270903422592451","4"
"5 on scale 1-7","2005","higher education","1165","0.277855421031332","0.264245025449104","0.29146581661356","5"
"5 on scale 1-7","2005","middle vocational","2542","0.239554715478457","0.231275430400836","0.247834000556079","5"
"5 on scale 1-7","2005","in school","182","0.281899320962835","0.247310871304846","0.316487770620825","5"
"5 on scale 1-7","2005","inadequately","38","0.197438679854053","0.146216349794787","0.248661009913319","5"
"5 on scale 1-7","2005","general elemantary","509","0.213220490396527","0.196768843383517","0.229672137409538","5"
"5 on scale 1-7","2005","vocational + Abi","327","0.285375485194745","0.25905680692129","0.311694163468201","5"
"5 on scale 1-7","2005","higher vocational","425","0.274615096469117","0.252403045945862","0.296827146992371","5"
"6 on scale 1-7","2005","higher education","980","0.217076418198996","0.204550336390265","0.229602500007727","6"
"6 on scale 1-7","2005","middle vocational","1669","0.157441447426528","0.15037638389273","0.164506510960326","6"
"6 on scale 1-7","2005","vocational + Abi","233","0.184403743001118","0.161802138732659","0.207005347269577","6"
"6 on scale 1-7","2005","higher vocational","338","0.20522168527363","0.185122575531421","0.22532079501584","6"
"6 on scale 1-7","2005","inadequately","18","","","","6"
"6 on scale 1-7","2005","in school","162","0.26168628032575","0.227895178027575","0.295477382623925","6"
"6 on scale 1-7","2005","general elemantary","290","0.118105201772483","0.105142029375192","0.131068374169774","6"
"7 Strongly agree","2005","higher education","421","0.1025229988156","0.0933063816662393","0.111739615964962","7"
"7 Strongly agree","2005","vocational + Abi","95","0.081658421339921","0.0656989168856864","0.0976179257941557","7"
"7 Strongly agree","2005","middle vocational","912","0.0908303120778998","0.0852559603756054","0.0964046637801941","7"
"7 Strongly agree","2005","higher vocational","137","0.0995578309333534","0.0846570915846631","0.114458570282044","7"
"7 Strongly agree","2005","in school","73","0.132898972241532","0.106802183229267","0.158995761253798","7"
"7 Strongly agree","2005","inadequately","17","","","","7"
"7 Strongly agree","2005","general elemantary","185","0.078666565685296","0.0678529257541974","0.0894802056163946","7"
"1 Strongly disagree","2006","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","higher vocational","","","","","1"
"1 Strongly disagree","2006","higher education","","","","","1"
"1 Strongly disagree","2006","in school","","","","","1"
"1 Strongly disagree","2006","inadequately","","","","","1"
"1 Strongly disagree","2006","general elemantary","","","","","1"
"1 Strongly disagree","2006","middle vocational","","","","","1"
"2 on scale 1-7 ","2006","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","higher education","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","in school","","","","","2"
"2 on scale 1-7 ","2006","inadequately","","","","","2"
"3 on scale 1-7 ","2006","higher education","","","","","3"
"3 on scale 1-7 ","2006","in school","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","inadequately","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","","","","","3"
"4 on scale 1-7","2006","higher education","","","","","4"
"4 on scale 1-7","2006","middle vocational","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","in school","","","","","4"
"4 on scale 1-7","2006","inadequately","","","","","4"
"4 on scale 1-7","2006","general elemantary","","","","","4"
"4 on scale 1-7","2006","higher vocational","","","","","4"
"5 on scale 1-7","2006","higher education","","","","","5"
"5 on scale 1-7","2006","in school","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","higher vocational","","","","","5"
"5 on scale 1-7","2006","middle vocational","","","","","5"
"5 on scale 1-7","2006","inadequately","","","","","5"
"5 on scale 1-7","2006","general elemantary","","","","","5"
"6 on scale 1-7","2006","middle vocational","","","","","6"
"6 on scale 1-7","2006","higher education","","","","","6"
"6 on scale 1-7","2006","in school","","","","","6"
"6 on scale 1-7","2006","inadequately","","","","","6"
"6 on scale 1-7","2006","general elemantary","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","higher vocational","","","","","6"
"7 Strongly agree","2006","vocational + Abi","","","","","7"
"7 Strongly agree","2006","higher education","","","","","7"
"7 Strongly agree","2006","middle vocational","","","","","7"
"7 Strongly agree","2006","higher vocational","","","","","7"
"7 Strongly agree","2006","in school","","","","","7"
"7 Strongly agree","2006","inadequately","","","","","7"
"7 Strongly agree","2006","general elemantary","","","","","7"
"1 Strongly disagree","2007","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","higher vocational","","","","","1"
"1 Strongly disagree","2007","higher education","","","","","1"
"1 Strongly disagree","2007","in school","","","","","1"
"1 Strongly disagree","2007","inadequately","","","","","1"
"1 Strongly disagree","2007","general elemantary","","","","","1"
"1 Strongly disagree","2007","middle vocational","","","","","1"
"2 on scale 1-7 ","2007","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","higher education","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","inadequately","","","","","2"
"2 on scale 1-7 ","2007","in school","","","","","2"
"3 on scale 1-7 ","2007","higher education","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","in school","","","","","3"
"3 on scale 1-7 ","2007","inadequately","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","","","","","3"
"4 on scale 1-7","2007","middle vocational","","","","","4"
"4 on scale 1-7","2007","higher education","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","in school","","","","","4"
"4 on scale 1-7","2007","inadequately","","","","","4"
"4 on scale 1-7","2007","general elemantary","","","","","4"
"4 on scale 1-7","2007","higher vocational","","","","","4"
"5 on scale 1-7","2007","higher education","","","","","5"
"5 on scale 1-7","2007","in school","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","","","","","5"
"5 on scale 1-7","2007","higher vocational","","","","","5"
"5 on scale 1-7","2007","inadequately","","","","","5"
"5 on scale 1-7","2007","middle vocational","","","","","5"
"5 on scale 1-7","2007","general elemantary","","","","","5"
"6 on scale 1-7","2007","middle vocational","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","higher education","","","","","6"
"6 on scale 1-7","2007","inadequately","","","","","6"
"6 on scale 1-7","2007","general elemantary","","","","","6"
"6 on scale 1-7","2007","higher vocational","","","","","6"
"6 on scale 1-7","2007","in school","","","","","6"
"7 Strongly agree","2007","higher education","","","","","7"
"7 Strongly agree","2007","vocational + Abi","","","","","7"
"7 Strongly agree","2007","higher vocational","","","","","7"
"7 Strongly agree","2007","middle vocational","","","","","7"
"7 Strongly agree","2007","in school","","","","","7"
"7 Strongly agree","2007","inadequately","","","","","7"
"7 Strongly agree","2007","general elemantary","","","","","7"
"1 Strongly disagree","2008","in school","","","","","1"
"1 Strongly disagree","2008","inadequately","","","","","1"
"1 Strongly disagree","2008","general elemantary","","","","","1"
"1 Strongly disagree","2008","middle vocational","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","higher vocational","","","","","1"
"1 Strongly disagree","2008","higher education","","","","","1"
"2 on scale 1-7 ","2008","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","higher education","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","inadequately","","","","","2"
"2 on scale 1-7 ","2008","in school","","","","","2"
"3 on scale 1-7 ","2008","higher education","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","","","","","3"
"3 on scale 1-7 ","2008","in school","","","","","3"
"3 on scale 1-7 ","2008","inadequately","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","","","","","3"
"4 on scale 1-7","2008","in school","","","","","4"
"4 on scale 1-7","2008","inadequately","","","","","4"
"4 on scale 1-7","2008","middle vocational","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","","","","","4"
"4 on scale 1-7","2008","higher education","","","","","4"
"4 on scale 1-7","2008","higher vocational","","","","","4"
"4 on scale 1-7","2008","general elemantary","","","","","4"
"5 on scale 1-7","2008","higher education","","","","","5"
"5 on scale 1-7","2008","middle vocational","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","","","","","5"
"5 on scale 1-7","2008","higher vocational","","","","","5"
"5 on scale 1-7","2008","in school","","","","","5"
"5 on scale 1-7","2008","inadequately","","","","","5"
"5 on scale 1-7","2008","general elemantary","","","","","5"
"6 on scale 1-7","2008","middle vocational","","","","","6"
"6 on scale 1-7","2008","general elemantary","","","","","6"
"6 on scale 1-7","2008","higher education","","","","","6"
"6 on scale 1-7","2008","in school","","","","","6"
"6 on scale 1-7","2008","inadequately","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","","","","","6"
"6 on scale 1-7","2008","higher vocational","","","","","6"
"7 Strongly agree","2008","vocational + Abi","","","","","7"
"7 Strongly agree","2008","higher education","","","","","7"
"7 Strongly agree","2008","middle vocational","","","","","7"
"7 Strongly agree","2008","higher vocational","","","","","7"
"7 Strongly agree","2008","in school","","","","","7"
"7 Strongly agree","2008","inadequately","","","","","7"
"7 Strongly agree","2008","general elemantary","","","","","7"
"1 Strongly disagree","2009","vocational + Abi","13","","","","1"
"1 Strongly disagree","2009","higher vocational","20","","","","1"
"1 Strongly disagree","2009","higher education","38","0.0114990004059028","0.00820652938509659","0.0147914714267091","1"
"1 Strongly disagree","2009","in school","","","","","1"
"1 Strongly disagree","2009","inadequately","22","","","","1"
"1 Strongly disagree","2009","general elemantary","101","0.0671189605618577","0.0554846642298894","0.078753256893826","1"
"1 Strongly disagree","2009","middle vocational","273","0.0344175804210884","0.0306569451698635","0.0381782156723132","1"
"2 on scale 1-7 ","2009","middle vocational","588","0.0623532310166004","0.0573652420766394","0.0673412199565614","2"
"2 on scale 1-7 ","2009","vocational + Abi","60","0.05945941801959","0.0447803119582759","0.0741385240809041","2"
"2 on scale 1-7 ","2009","higher education","168","0.0455294020758177","0.0390917039083703","0.0519671002432651","2"
"2 on scale 1-7 ","2009","general elemantary","166","0.0846568968475083","0.0717141187155317","0.097599674979485","2"
"2 on scale 1-7 ","2009","higher vocational","50","0.0419371548883711","0.031123870968655","0.0527504388080873","2"
"2 on scale 1-7 ","2009","inadequately","21","","","","2"
"2 on scale 1-7 ","2009","in school","15","","","","2"
"3 on scale 1-7 ","2009","higher education","493","0.121168558213528","0.111091097278468","0.131246019148588","3"
"3 on scale 1-7 ","2009","middle vocational","1357","0.144951624946612","0.13768917324909","0.152214076644134","3"
"3 on scale 1-7 ","2009","vocational + Abi","122","0.132091122086519","0.111073944590101","0.153108299582937","3"
"3 on scale 1-7 ","2009","higher vocational","149","0.119698561186987","0.102187143933638","0.137209978440335","3"
"3 on scale 1-7 ","2009","inadequately","31","0.197679350843436","0.136728355104989","0.258630346581884","3"
"3 on scale 1-7 ","2009","general elemantary","338","0.184314559666391","0.166286642503995","0.202342476828788","3"
"3 on scale 1-7 ","2009","in school","40","0.216904098422098","0.17109948194988","0.262708714894316","3"
"4 on scale 1-7","2009","in school","73","0.189218666841573","0.145687354878914","0.232749978804232","4"
"4 on scale 1-7","2009","inadequately","45","0.256565248311112","0.189723698414887","0.323406798207338","4"
"4 on scale 1-7","2009","middle vocational","2564","0.280434274316683","0.271167530648649","0.289701017984717","4"
"4 on scale 1-7","2009","vocational + Abi","258","0.263146061977366","0.235812913917982","0.29047921003675","4"
"4 on scale 1-7","2009","higher education","996","0.250164558810364","0.236789391196849","0.263539726423879","4"
"4 on scale 1-7","2009","higher vocational","355","0.246605930413626","0.223353198623649","0.269858662203604","4"
"4 on scale 1-7","2009","general elemantary","487","0.281692685426037","0.260778194086724","0.302607176765351","4"
"5 on scale 1-7","2009","higher education","1061","0.258336331261025","0.244818730781256","0.271853931740795","5"
"5 on scale 1-7","2009","middle vocational","2189","0.244840502595598","0.235970222262594","0.253710782928602","5"
"5 on scale 1-7","2009","vocational + Abi","283","0.270161414053889","0.242598471340756","0.297724356767022","5"
"5 on scale 1-7","2009","higher vocational","377","0.272061776859453","0.24805454136513","0.296069012353775","5"
"5 on scale 1-7","2009","general elemantary","337","0.182273121737801","0.164322899515997","0.200223343959605","5"
"5 on scale 1-7","2009","in school","76","0.206916944642255","0.161894895207251","0.251938994077259","5"
"5 on scale 1-7","2009","inadequately","26","","","","5"
"6 on scale 1-7","2009","middle vocational","1369","0.151620182215685","0.144221573816789","0.159018790614581","6"
"6 on scale 1-7","2009","higher education","886","0.218280381453901","0.205523743857379","0.231037019050423","6"
"6 on scale 1-7","2009","in school","76","0.243953628049923","0.196223153311245","0.291684102788601","6"
"6 on scale 1-7","2009","inadequately","11","","","","6"
"6 on scale 1-7","2009","general elemantary","220","0.117547709952363","0.102573046152939","0.132522373751786","6"
"6 on scale 1-7","2009","vocational + Abi","175","0.187755038576568","0.1635146361708","0.211995440982335","6"
"6 on scale 1-7","2009","higher vocational","259","0.208441035683149","0.186528412404844","0.230353658961454","6"
"7 Strongly agree","2009","middle vocational","687","0.0813826044877329","0.0757422098032392","0.0870229991722267","7"
"7 Strongly agree","2009","vocational + Abi","86","0.0785891955818795","0.0618856531814113","0.0952927379823477","7"
"7 Strongly agree","2009","higher education","386","0.0950217677794612","0.0859658185408827","0.10407771701804","7"
"7 Strongly agree","2009","higher vocational","110","0.0931983743297661","0.0775156525130948","0.108881096146437","7"
"7 Strongly agree","2009","in school","31","0.117447856152318","0.0816661841394147","0.153229528165222","7"
"7 Strongly agree","2009","inadequately","8","","","","7"
"7 Strongly agree","2009","general elemantary","128","0.0823960658080417","0.0696115216231965","0.095180609992887","7"
"1 Strongly disagree","2010","vocational + Abi","","","","","1"
"1 Strongly disagree","2010","higher vocational","","","","","1"
"1 Strongly disagree","2010","higher education","","","","","1"
"1 Strongly disagree","2010","in school","","","","","1"
"1 Strongly disagree","2010","inadequately","","","","","1"
"1 Strongly disagree","2010","general elemantary","","","","","1"
"1 Strongly disagree","2010","middle vocational","","","","","1"
"2 on scale 1-7 ","2010","higher education","","","","","2"
"2 on scale 1-7 ","2010","higher vocational","","","","","2"
"2 on scale 1-7 ","2010","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2010","middle vocational","","","","","2"
"2 on scale 1-7 ","2010","general elemantary","","","","","2"
"2 on scale 1-7 ","2010","inadequately","","","","","2"
"2 on scale 1-7 ","2010","in school","","","","","2"
"3 on scale 1-7 ","2010","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2010","middle vocational","","","","","3"
"3 on scale 1-7 ","2010","higher vocational","","","","","3"
"3 on scale 1-7 ","2010","higher education","","","","","3"
"3 on scale 1-7 ","2010","in school","","","","","3"
"3 on scale 1-7 ","2010","inadequately","","","","","3"
"3 on scale 1-7 ","2010","general elemantary","","","","","3"
"4 on scale 1-7","2010","vocational + Abi","","","","","4"
"4 on scale 1-7","2010","higher education","","","","","4"
"4 on scale 1-7","2010","in school","","","","","4"
"4 on scale 1-7","2010","inadequately","","","","","4"
"4 on scale 1-7","2010","middle vocational","","","","","4"
"4 on scale 1-7","2010","higher vocational","","","","","4"
"4 on scale 1-7","2010","general elemantary","","","","","4"
"5 on scale 1-7","2010","higher education","","","","","5"
"5 on scale 1-7","2010","vocational + Abi","","","","","5"
"5 on scale 1-7","2010","higher vocational","","","","","5"
"5 on scale 1-7","2010","in school","","","","","5"
"5 on scale 1-7","2010","inadequately","","","","","5"
"5 on scale 1-7","2010","middle vocational","","","","","5"
"5 on scale 1-7","2010","general elemantary","","","","","5"
"6 on scale 1-7","2010","vocational + Abi","","","","","6"
"6 on scale 1-7","2010","higher vocational","","","","","6"
"6 on scale 1-7","2010","middle vocational","","","","","6"
"6 on scale 1-7","2010","higher education","","","","","6"
"6 on scale 1-7","2010","inadequately","","","","","6"
"6 on scale 1-7","2010","general elemantary","","","","","6"
"6 on scale 1-7","2010","in school","","","","","6"
"7 Strongly agree","2010","middle vocational","","","","","7"
"7 Strongly agree","2010","vocational + Abi","","","","","7"
"7 Strongly agree","2010","higher vocational","","","","","7"
"7 Strongly agree","2010","higher education","","","","","7"
"7 Strongly agree","2010","in school","","","","","7"
"7 Strongly agree","2010","inadequately","","","","","7"
"7 Strongly agree","2010","general elemantary","","","","","7"
"1 Strongly disagree","2011","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","higher vocational","","","","","1"
"1 Strongly disagree","2011","higher education","","","","","1"
"1 Strongly disagree","2011","in school","","","","","1"
"1 Strongly disagree","2011","inadequately","","","","","1"
"1 Strongly disagree","2011","general elemantary","","","","","1"
"1 Strongly disagree","2011","middle vocational","","","","","1"
"2 on scale 1-7 ","2011","higher education","","","","","2"
"2 on scale 1-7 ","2011","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","in school","","","","","2"
"2 on scale 1-7 ","2011","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","inadequately","","","","","2"
"2 on scale 1-7 ","2011","general elemantary","","","","","2"
"3 on scale 1-7 ","2011","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","higher education","","","","","3"
"3 on scale 1-7 ","2011","in school","","","","","3"
"3 on scale 1-7 ","2011","inadequately","","","","","3"
"3 on scale 1-7 ","2011","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","general elemantary","","","","","3"
"4 on scale 1-7","2011","vocational + Abi","","","","","4"
"4 on scale 1-7","2011","higher education","","","","","4"
"4 on scale 1-7","2011","in school","","","","","4"
"4 on scale 1-7","2011","inadequately","","","","","4"
"4 on scale 1-7","2011","middle vocational","","","","","4"
"4 on scale 1-7","2011","higher vocational","","","","","4"
"4 on scale 1-7","2011","general elemantary","","","","","4"
"5 on scale 1-7","2011","higher education","","","","","5"
"5 on scale 1-7","2011","in school","","","","","5"
"5 on scale 1-7","2011","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","higher vocational","","","","","5"
"5 on scale 1-7","2011","inadequately","","","","","5"
"5 on scale 1-7","2011","middle vocational","","","","","5"
"5 on scale 1-7","2011","general elemantary","","","","","5"
"6 on scale 1-7","2011","higher vocational","","","","","6"
"6 on scale 1-7","2011","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","middle vocational","","","","","6"
"6 on scale 1-7","2011","higher education","","","","","6"
"6 on scale 1-7","2011","general elemantary","","","","","6"
"6 on scale 1-7","2011","in school","","","","","6"
"6 on scale 1-7","2011","inadequately","","","","","6"
"7 Strongly agree","2011","higher education","","","","","7"
"7 Strongly agree","2011","middle vocational","","","","","7"
"7 Strongly agree","2011","vocational + Abi","","","","","7"
"7 Strongly agree","2011","higher vocational","","","","","7"
"7 Strongly agree","2011","in school","","","","","7"
"7 Strongly agree","2011","inadequately","","","","","7"
"7 Strongly agree","2011","general elemantary","","","","","7"
"1 Strongly disagree","2012","vocational + Abi","7","","","","1"
"1 Strongly disagree","2012","in school","","","","","1"
"1 Strongly disagree","2012","inadequately","7","","","","1"
"1 Strongly disagree","2012","general elemantary","17","","","","1"
"1 Strongly disagree","2012","middle vocational","40","0.0107949625784022","0.00724170275332911","0.0143482224034752","1"
"1 Strongly disagree","2012","higher vocational","","","","","1"
"1 Strongly disagree","2012","higher education","11","","","","1"
"2 on scale 1-7 ","2012","higher vocational","8","","","","2"
"2 on scale 1-7 ","2012","vocational + Abi","30","0.0459652341437068","0.031037838898107","0.0608926293893066","2"
"2 on scale 1-7 ","2012","middle vocational","115","0.0310132118492986","0.0250523983207946","0.0369740253778026","2"
"2 on scale 1-7 ","2012","higher education","48","0.0318679927030027","0.0229672358354562","0.0407687495705492","2"
"2 on scale 1-7 ","2012","general elemantary","42","0.052376213394241","0.0367416479356834","0.0680107788527985","2"
"2 on scale 1-7 ","2012","in school","2","","","","2"
"2 on scale 1-7 ","2012","inadequately","17","","","","2"
"3 on scale 1-7 ","2012","vocational + Abi","76","0.0856222453326908","0.0656768189245317","0.10556767174085","3"
"3 on scale 1-7 ","2012","higher vocational","29","","","","3"
"3 on scale 1-7 ","2012","higher education","138","0.0889091815722165","0.0744868181308616","0.103331545013571","3"
"3 on scale 1-7 ","2012","inadequately","20","","","","3"
"3 on scale 1-7 ","2012","in school","11","","","","3"
"3 on scale 1-7 ","2012","middle vocational","293","0.0844917718887589","0.0749283884218281","0.0940551553556896","3"
"3 on scale 1-7 ","2012","general elemantary","78","0.0890029117024773","0.0690198793515213","0.108985944053433","3"
"4 on scale 1-7","2012","vocational + Abi","180","0.232059831343255","0.201967843907282","0.262151818779227","4"
"4 on scale 1-7","2012","in school","48","0.214932639501597","0.156524155061981","0.273341123941213","4"
"4 on scale 1-7","2012","inadequately","33","0.214148144365118","0.14935706278177","0.278939225948467","4"
"4 on scale 1-7","2012","middle vocational","731","0.229310535800742","0.21485530764259","0.243765763958893","4"
"4 on scale 1-7","2012","higher vocational","65","0.157085470535678","0.119703931497515","0.19446700957384","4"
"4 on scale 1-7","2012","higher education","332","0.21346216789836","0.192698572358159","0.234225763438562","4"
"4 on scale 1-7","2012","general elemantary","179","0.244610121638922","0.214443714919859","0.274776528357985","4"
"5 on scale 1-7","2012","vocational + Abi","209","0.288667394152245","0.256365914462198","0.320968873842293","5"
"5 on scale 1-7","2012","middle vocational","958","0.296098897800699","0.280400784713699","0.311797010887699","5"
"5 on scale 1-7","2012","higher education","424","0.279053121216859","0.256324276085508","0.301781966348209","5"
"5 on scale 1-7","2012","higher vocational","114","0.32627641153526","0.278111461469337","0.374441361601184","5"
"5 on scale 1-7","2012","in school","71","0.32739354097035","0.260668805475601","0.394118276465099","5"
"5 on scale 1-7","2012","inadequately","32","0.214762992733483","0.149904353335822","0.279621632131144","5"
"5 on scale 1-7","2012","general elemantary","202","0.231086511114198","0.201504559157181","0.260668463071215","5"
"6 on scale 1-7","2012","higher vocational","103","0.282244230651911","0.236006311436419","0.328482149867403","6"
"6 on scale 1-7","2012","higher education","384","0.264230315438693","0.241887157223938","0.286573473653448","6"
"6 on scale 1-7","2012","vocational + Abi","186","0.239216041948674","0.208806280265932","0.269625803631416","6"
"6 on scale 1-7","2012","in school","46","0.303758208775033","0.238367605202137","0.369148812347929","6"
"6 on scale 1-7","2012","middle vocational","763","0.236090865427464","0.22148814807966","0.250693582775268","6"
"6 on scale 1-7","2012","general elemantary","157","0.19743734685916","0.16950194546527","0.22537274825305","6"
"6 on scale 1-7","2012","inadequately","28","","","","6"
"7 Strongly agree","2012","in school","12","","","","7"
"7 Strongly agree","2012","inadequately","17","","","","7"
"7 Strongly agree","2012","middle vocational","349","0.112199754654636","0.1013473290006","0.123052180308672","7"
"7 Strongly agree","2012","vocational + Abi","68","0.100718813962035","0.079265704507169","0.122171923416901","7"
"7 Strongly agree","2012","higher vocational","45","0.120815999876585","0.0873349156504065","0.154297084102763","7"
"7 Strongly agree","2012","higher education","159","0.115939192222843","0.0997159184061063","0.13216246603958","7"
"7 Strongly agree","2012","general elemantary","105","0.166066416578581","0.139950370345951","0.19218246281121","7"
"1 Strongly disagree","2013","vocational + Abi","19","","","","1"
"1 Strongly disagree","2013","higher vocational","14","","","","1"
"1 Strongly disagree","2013","higher education","40","0.00790775684152393","0.00530742092697978","0.0105080927560681","1"
"1 Strongly disagree","2013","inadequately","21","","","","1"
"1 Strongly disagree","2013","general elemantary","91","0.0591568031657011","0.0483508049457518","0.0699628013856503","1"
"1 Strongly disagree","2013","middle vocational","204","0.0238201043008432","0.0207346864214923","0.0269055221801941","1"
"1 Strongly disagree","2013","in school","3","","","","1"
"2 on scale 1-7 ","2013","higher vocational","41","0.0299615804717487","0.0207786578364598","0.0391445031070376","2"
"2 on scale 1-7 ","2013","higher education","146","0.032435501159538","0.0272346186512947","0.0376363836677813","2"
"2 on scale 1-7 ","2013","vocational + Abi","60","0.0481629001465991","0.0354927311817401","0.0608330691114582","2"
"2 on scale 1-7 ","2013","in school","3","","","","2"
"2 on scale 1-7 ","2013","middle vocational","450","0.0469048473833784","0.0426267149260649","0.0511829798406919","2"
"2 on scale 1-7 ","2013","general elemantary","147","0.0903403855103042","0.0772097923396791","0.103470978680929","2"
"2 on scale 1-7 ","2013","inadequately","19","","","","2"
"3 on scale 1-7 ","2013","vocational + Abi","113","0.101736649027942","0.0838476791779405","0.119625618877943","3"
