"plh0215","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","indirect migration background","Rural Area","22","","",""
"7 Strongly agree","2005","no migration background","Urban Area","1054","0.0947826872411048","0.0893404124421","0.10022496204011"
"7 Strongly agree","2005","no migration background","Rural Area","521","0.0860589393198751","0.0791430228095903","0.0929748558301598"
"7 Strongly agree","2005","direct migration background","Urban Area","166","0.0915228336237556","0.0786915837315505","0.104354083515961"
"7 Strongly agree","2005","direct migration background","Rural Area","38","0.0954625019698395","0.066701394908794","0.124223609030885"
"7 Strongly agree","2005","indirect migration background","Urban Area","81","0.093633924670408","0.0724138336482263","0.11485401569259"
"7 Strongly agree","2005","indirect migration background","Rural Area","12","","",""
"1 Strongly disagree","2006","no migration background","Urban Area","","","",""
"1 Strongly disagree","2006","no migration background","Rural Area","","","",""
"1 Strongly disagree","2006","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2006","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2006","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2006","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2006","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2006","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2006","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2006","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2006","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2006","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2006","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2006","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2006","no migration background","Urban Area","","","",""
"4 on scale 1-7","2006","no migration background","Rural Area","","","",""
"4 on scale 1-7","2006","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2006","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2006","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2006","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2006","no migration background","Urban Area","","","",""
"5 on scale 1-7","2006","no migration background","Rural Area","","","",""
"5 on scale 1-7","2006","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2006","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2006","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2006","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2006","no migration background","Urban Area","","","",""
"6 on scale 1-7","2006","no migration background","Rural Area","","","",""
"6 on scale 1-7","2006","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2006","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2006","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2006","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2006","no migration background","Urban Area","","","",""
"7 Strongly agree","2006","no migration background","Rural Area","","","",""
"7 Strongly agree","2006","direct migration background","Urban Area","","","",""
"7 Strongly agree","2006","direct migration background","Rural Area","","","",""
"7 Strongly agree","2006","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2006","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2007","no migration background","Urban Area","","","",""
"1 Strongly disagree","2007","no migration background","Rural Area","","","",""
"1 Strongly disagree","2007","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2007","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2007","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2007","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2007","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2007","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2007","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2007","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2007","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2007","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2007","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2007","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2007","no migration background","Urban Area","","","",""
"4 on scale 1-7","2007","no migration background","Rural Area","","","",""
"4 on scale 1-7","2007","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2007","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2007","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2007","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2007","no migration background","Urban Area","","","",""
"5 on scale 1-7","2007","no migration background","Rural Area","","","",""
"5 on scale 1-7","2007","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2007","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2007","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2007","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2007","no migration background","Urban Area","","","",""
"6 on scale 1-7","2007","no migration background","Rural Area","","","",""
"6 on scale 1-7","2007","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2007","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2007","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2007","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2007","no migration background","Urban Area","","","",""
"7 Strongly agree","2007","no migration background","Rural Area","","","",""
"7 Strongly agree","2007","direct migration background","Urban Area","","","",""
"7 Strongly agree","2007","direct migration background","Rural Area","","","",""
"7 Strongly agree","2007","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2007","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2008","no migration background","Urban Area","","","",""
"1 Strongly disagree","2008","no migration background","Rural Area","","","",""
"1 Strongly disagree","2008","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2008","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2008","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2008","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2008","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2008","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2008","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2008","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2008","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2008","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2008","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2008","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2008","no migration background","Urban Area","","","",""
"4 on scale 1-7","2008","no migration background","Rural Area","","","",""
"4 on scale 1-7","2008","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2008","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2008","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2008","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2008","no migration background","Urban Area","","","",""
"5 on scale 1-7","2008","no migration background","Rural Area","","","",""
"5 on scale 1-7","2008","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2008","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2008","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2008","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2008","no migration background","Urban Area","","","",""
"6 on scale 1-7","2008","no migration background","Rural Area","","","",""
"6 on scale 1-7","2008","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2008","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2008","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2008","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2008","no migration background","Urban Area","","","",""
"7 Strongly agree","2008","no migration background","Rural Area","","","",""
"7 Strongly agree","2008","direct migration background","Urban Area","","","",""
"7 Strongly agree","2008","direct migration background","Rural Area","","","",""
"7 Strongly agree","2008","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2008","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2009","no migration background","Urban Area","235","0.032246613867972","0.0287524853931557","0.0357407423427884"
"1 Strongly disagree","2009","no migration background","Rural Area","143","0.0267402820427637","0.0225809929228395","0.0308995711626879"
"1 Strongly disagree","2009","direct migration background","Urban Area","61","0.0438471554154493","0.0328305700980511","0.0548637407328476"
"1 Strongly disagree","2009","direct migration background","Rural Area","22","","",""
"1 Strongly disagree","2009","indirect migration background","Urban Area","10","","",""
"1 Strongly disagree","2009","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2009","no migration background","Urban Area","563","0.0602552278781813","0.0555485249618987","0.0649619307944638"
"2 on scale 1-7 ","2009","no migration background","Rural Area","378","0.0640447001038784","0.0577323526509808","0.070357047556776"
"2 on scale 1-7 ","2009","direct migration background","Urban Area","90","0.0545366240765036","0.0423192151539066","0.0667540329991007"
"2 on scale 1-7 ","2009","direct migration background","Rural Area","28","","",""
"2 on scale 1-7 ","2009","indirect migration background","Urban Area","21","","",""
"2 on scale 1-7 ","2009","indirect migration background","Rural Area","5","","",""
"3 on scale 1-7 ","2009","no migration background","Urban Area","1408","0.148531704354541","0.141497608469661","0.155565800239421"
"3 on scale 1-7 ","2009","no migration background","Rural Area","820","0.136319153337358","0.1274725444338","0.145165762240916"
"3 on scale 1-7 ","2009","direct migration background","Urban Area","210","0.164336744797195","0.144398100631137","0.184275388963253"
"3 on scale 1-7 ","2009","direct migration background","Rural Area","51","0.158717466864853","0.11830023509461","0.199134698635095"
"3 on scale 1-7 ","2009","indirect migration background","Urban Area","73","0.112606122939415","0.0871850377889588","0.138027208089871"
"3 on scale 1-7 ","2009","indirect migration background","Rural Area","10","","",""
"4 on scale 1-7","2009","no migration background","Urban Area","2615","0.263209194707924","0.254498814989203","0.271919574426644"
"4 on scale 1-7","2009","no migration background","Rural Area","1646","0.288545691574101","0.276864085749187","0.300227297399016"
"4 on scale 1-7","2009","direct migration background","Urban Area","343","0.239433643573341","0.216473543741234","0.262393743405449"
"4 on scale 1-7","2009","direct migration background","Rural Area","86","0.250141419167777","0.202238083645437","0.298044754690116"
"4 on scale 1-7","2009","indirect migration background","Urban Area","135","0.264102381936806","0.228649648426323","0.299555115447289"
"4 on scale 1-7","2009","indirect migration background","Rural Area","36","0.40321042591823","0.314702211826651","0.49171864000981"
"5 on scale 1-7","2009","no migration background","Urban Area","2467","0.244335498343895","0.235836411720178","0.252834584967612"
"5 on scale 1-7","2009","no migration background","Rural Area","1407","0.238398040656184","0.22741210348442","0.249383977827947"
"5 on scale 1-7","2009","direct migration background","Urban Area","312","0.244466300703793","0.221343041366416","0.26758956004117"
"5 on scale 1-7","2009","direct migration background","Rural Area","57","0.206563890671145","0.161785709394513","0.251342071947776"
"5 on scale 1-7","2009","indirect migration background","Urban Area","152","0.25040767421414","0.215566622865582","0.285248725562699"
"5 on scale 1-7","2009","indirect migration background","Rural Area","30","0.218533082381879","0.14397049296589","0.293095671797868"
"6 on scale 1-7","2009","no migration background","Urban Area","1711","0.16688347914407","0.159508275662673","0.174258682625468"
"6 on scale 1-7","2009","no migration background","Rural Area","971","0.168697210616066","0.159042143135046","0.178352278097086"
"6 on scale 1-7","2009","direct migration background","Urban Area","201","0.176824788908766","0.156297559043934","0.197352018773599"
"6 on scale 1-7","2009","direct migration background","Rural Area","40","0.106304887671733","0.0722127232104742","0.140397052132992"
"6 on scale 1-7","2009","indirect migration background","Urban Area","125","0.202029442302193","0.169740364989001","0.234318519615385"
"6 on scale 1-7","2009","indirect migration background","Rural Area","25","","",""
"7 Strongly agree","2009","no migration background","Urban Area","820","0.0845382817034167","0.0790357663472462","0.0900407970595871"
"7 Strongly agree","2009","no migration background","Rural Area","414","0.0772549216696493","0.0703711621389138","0.0841386812003848"
"7 Strongly agree","2009","direct migration background","Urban Area","110","0.0765547425249515","0.0622492024833193","0.0908602825665838"
"7 Strongly agree","2009","direct migration background","Rural Area","30","0.136724938714175","0.0987251017627931","0.174724775665557"
"7 Strongly agree","2009","indirect migration background","Urban Area","78","0.128877551201681","0.101932245876045","0.155822856527317"
"7 Strongly agree","2009","indirect migration background","Rural Area","12","","",""
"1 Strongly disagree","2010","no migration background","Urban Area","","","",""
"1 Strongly disagree","2010","no migration background","Rural Area","","","",""
"1 Strongly disagree","2010","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2010","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2010","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2010","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2010","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2010","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2010","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2010","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2010","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2010","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2010","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2010","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2010","no migration background","Urban Area","","","",""
"4 on scale 1-7","2010","no migration background","Rural Area","","","",""
"4 on scale 1-7","2010","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2010","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2010","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2010","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2010","no migration background","Urban Area","","","",""
"5 on scale 1-7","2010","no migration background","Rural Area","","","",""
"5 on scale 1-7","2010","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2010","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2010","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2010","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2010","no migration background","Urban Area","","","",""
"6 on scale 1-7","2010","no migration background","Rural Area","","","",""
"6 on scale 1-7","2010","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2010","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2010","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2010","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2010","no migration background","Urban Area","","","",""
"7 Strongly agree","2010","no migration background","Rural Area","","","",""
"7 Strongly agree","2010","direct migration background","Urban Area","","","",""
"7 Strongly agree","2010","direct migration background","Rural Area","","","",""
"7 Strongly agree","2010","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2010","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2011","no migration background","Urban Area","","","",""
"1 Strongly disagree","2011","no migration background","Rural Area","","","",""
"1 Strongly disagree","2011","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2011","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2011","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2011","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2011","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2011","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2011","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2011","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2011","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2011","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2011","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2011","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2011","no migration background","Urban Area","","","",""
"4 on scale 1-7","2011","no migration background","Rural Area","","","",""
"4 on scale 1-7","2011","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2011","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2011","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2011","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2011","no migration background","Urban Area","","","",""
"5 on scale 1-7","2011","no migration background","Rural Area","","","",""
"5 on scale 1-7","2011","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2011","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2011","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2011","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2011","no migration background","Urban Area","","","",""
"6 on scale 1-7","2011","no migration background","Rural Area","","","",""
"6 on scale 1-7","2011","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2011","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2011","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2011","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2011","no migration background","Urban Area","","","",""
"7 Strongly agree","2011","no migration background","Rural Area","","","",""
"7 Strongly agree","2011","direct migration background","Urban Area","","","",""
"7 Strongly agree","2011","direct migration background","Rural Area","","","",""
"7 Strongly agree","2011","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2011","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2012","no migration background","Urban Area","39","0.0127960899342514","0.0089432345694101","0.0166489452990926"
"1 Strongly disagree","2012","no migration background","Rural Area","24","","",""
"1 Strongly disagree","2012","direct migration background","Urban Area","12","","",""
"1 Strongly disagree","2012","direct migration background","Rural Area","6","","",""
"1 Strongly disagree","2012","indirect migration background","Urban Area","3","","",""
"1 Strongly disagree","2012","indirect migration background","Rural Area","1","","",""
"2 on scale 1-7 ","2012","no migration background","Urban Area","119","0.0362424576860685","0.0298357730618777","0.0426491423102594"
"2 on scale 1-7 ","2012","no migration background","Rural Area","82","0.0371342775613377","0.029376083767486","0.0448924713551894"
"2 on scale 1-7 ","2012","direct migration background","Urban Area","43","0.049973774160208","0.0347314169689471","0.0652161313514689"
"2 on scale 1-7 ","2012","direct migration background","Rural Area","16","","",""
"2 on scale 1-7 ","2012","indirect migration background","Urban Area","10","","",""
"2 on scale 1-7 ","2012","indirect migration background","Rural Area","3","","",""
"3 on scale 1-7 ","2012","no migration background","Urban Area","305","0.0971862820364925","0.0870321644228698","0.107340399650115"
"3 on scale 1-7 ","2012","no migration background","Rural Area","210","0.0862861843625301","0.0747658257282571","0.0978065429968032"
"3 on scale 1-7 ","2012","direct migration background","Urban Area","75","0.0800873585585975","0.0610998255819431","0.0990748915352518"
"3 on scale 1-7 ","2012","direct migration background","Rural Area","30","0.0765855042686","0.0463921341304455","0.106778874406755"
"3 on scale 1-7 ","2012","indirect migration background","Urban Area","28","","",""
"3 on scale 1-7 ","2012","indirect migration background","Rural Area","7","","",""
"4 on scale 1-7","2012","no migration background","Urban Area","725","0.217532567424214","0.203389750848422","0.231675384000006"
"4 on scale 1-7","2012","no migration background","Rural Area","519","0.233710782821529","0.216347733326515","0.251073832316544"
"4 on scale 1-7","2012","direct migration background","Urban Area","171","0.231540950565484","0.20203310286728","0.261048798263688"
"4 on scale 1-7","2012","direct migration background","Rural Area","58","0.172804564393089","0.129878445070618","0.215730683715561"
"4 on scale 1-7","2012","indirect migration background","Urban Area","97","0.238075693350428","0.19558753746135","0.280563849239507"
"4 on scale 1-7","2012","indirect migration background","Rural Area","14","","",""
"5 on scale 1-7","2012","no migration background","Urban Area","954","0.28866636647539","0.273132649237174","0.304200083713607"
"5 on scale 1-7","2012","no migration background","Rural Area","668","0.292919623102318","0.274247276655367","0.31159196954927"
"5 on scale 1-7","2012","direct migration background","Urban Area","196","0.253694878793036","0.223256093043568","0.284133664542505"
"5 on scale 1-7","2012","direct migration background","Rural Area","78","0.250034164370959","0.200868673905461","0.299199654836457"
"5 on scale 1-7","2012","indirect migration background","Urban Area","121","0.301959083582429","0.256158719748164","0.347759447416694"
"5 on scale 1-7","2012","indirect migration background","Rural Area","31","0.262228240836369","0.175144756505263","0.349311725167476"
"6 on scale 1-7","2012","no migration background","Urban Area","812","0.253543208241609","0.238630072929268","0.26845634355395"
"6 on scale 1-7","2012","no migration background","Rural Area","539","0.238468716575134","0.220984352044008","0.25595308110626"
"6 on scale 1-7","2012","direct migration background","Urban Area","169","0.205437475936924","0.17717454894419","0.233700402929659"
"6 on scale 1-7","2012","direct migration background","Rural Area","68","0.247908303987864","0.198882932535814","0.296933675439915"
"6 on scale 1-7","2012","indirect migration background","Urban Area","85","0.230172192056792","0.188179118474805","0.272165265638779"
"6 on scale 1-7","2012","indirect migration background","Rural Area","25","","",""
"7 Strongly agree","2012","no migration background","Urban Area","315","0.0940330282019746","0.0840275690234754","0.104038487380474"
"7 Strongly agree","2012","no migration background","Rural Area","240","0.104247038243735","0.0917093848373519","0.116784691650118"
"7 Strongly agree","2012","direct migration background","Urban Area","119","0.168625257045331","0.142432996133092","0.194817517957571"
"7 Strongly agree","2012","direct migration background","Rural Area","42","0.178931225837507","0.135412838275694","0.222449613399321"
"7 Strongly agree","2012","indirect migration background","Urban Area","42","0.134114836277344","0.100119213641045","0.168110458913643"
"7 Strongly agree","2012","indirect migration background","Rural Area","17","","",""
"1 Strongly disagree","2013","no migration background","Urban Area","215","0.0237707346626652","0.0208309827039102","0.0267104866214202"
"1 Strongly disagree","2013","no migration background","Rural Area","98","0.0179695213595674","0.0146389197525578","0.021300122966577"
"1 Strongly disagree","2013","direct migration background","Urban Area","62","0.0618240097714345","0.04866632252253","0.0749816970203391"
"1 Strongly disagree","2013","direct migration background","Rural Area","14","","",""
"1 Strongly disagree","2013","indirect migration background","Urban Area","7","","",""
"1 Strongly disagree","2013","indirect migration background","Rural Area","2","","",""
"2 on scale 1-7 ","2013","no migration background","Urban Area","491","0.0488595335535465","0.0446993694458048","0.0530196976612882"
"2 on scale 1-7 ","2013","no migration background","Rural Area","273","0.0445424688385008","0.0393701559878848","0.0497147816891168"
"2 on scale 1-7 ","2013","direct migration background","Urban Area","78","0.0608238432832128","0.0477660654249014","0.0738816211415242"
"2 on scale 1-7 ","2013","direct migration background","Rural Area","20","","",""
"2 on scale 1-7 ","2013","indirect migration background","Urban Area","14","","",""
"2 on scale 1-7 ","2013","indirect migration background","Rural Area","6","","",""
"3 on scale 1-7 ","2013","no migration background","Urban Area","1162","0.117935412250943","0.111711180093611","0.124159644408275"
"3 on scale 1-7 ","2013","no migration background","Rural Area","724","0.116708396109158","0.108658411488513","0.124758380729802"
"3 on scale 1-7 ","2013","direct migration background","Urban Area","157","0.114660744745015","0.0972538598634781","0.132067629626551"
"3 on scale 1-7 ","2013","direct migration background","Rural Area","55","0.123668674809989","0.0908699748358221","0.156467374784155"
"3 on scale 1-7 ","2013","indirect migration background","Urban Area","51","0.0827975951374366","0.0603510108762373","0.105244179398636"
"3 on scale 1-7 ","2013","indirect migration background","Rural Area","12","","",""
"4 on scale 1-7","2013","no migration background","Urban Area","2592","0.248727695399052","0.24038561757076","0.257069773227344"
"4 on scale 1-7","2013","no migration background","Rural Area","1683","0.27625624228241","0.265045343935175","0.287467140629644"
"4 on scale 1-7","2013","direct migration background","Urban Area","300","0.199992974728599","0.178139872968793","0.221846076488406"
"4 on scale 1-7","2013","direct migration background","Rural Area","100","0.279767323084974","0.235044674780619","0.324489971389329"
"4 on scale 1-7","2013","indirect migration background","Urban Area","137","0.241272730220318","0.206422490059939","0.276122970380696"
"4 on scale 1-7","2013","indirect migration background","Rural Area","28","","",""
