"plh0215","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2008","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2008","66 and older","Female","","","","","5"
"5 on scale 1-7","2008","66 and older","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2008","66 and older","Female","","","","","6"
"6 on scale 1-7","2008","66 and older","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Male","","","","","6"
"7 Strongly agree","2008","66 and older","Female","","","","","7"
"7 Strongly agree","2008","16-34 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Female","","","","","7"
"7 Strongly agree","2008","66 and older","Male","","","","","7"
"7 Strongly agree","2008","16-34 y.","Female","","","","","7"
"1 Strongly disagree","2009","16-34 y.","Female","25","","","","1"
"1 Strongly disagree","2009","35-65 y.","Male","70","0.0162564805764956","0.012640335949034","0.0198726252039572","1"
"1 Strongly disagree","2009","35-65 y.","Female","116","0.0266574080574926","0.0222550876013856","0.0310597285135996","1"
"1 Strongly disagree","2009","66 and older","Male","94","0.0584796267236503","0.0480755638449111","0.0688836896023896","1"
"1 Strongly disagree","2009","66 and older","Female","149","0.0832241891507536","0.0715943155511696","0.0948540627503377","1"
"1 Strongly disagree","2009","16-34 y.","Male","17","","","","1"
"2 on scale 1-7 ","2009","66 and older","Female","251","0.106450504482776","0.0934652099630615","0.11943579900249","2"
"2 on scale 1-7 ","2009","35-65 y.","Female","311","0.0660976786832436","0.0593074615814912","0.0728878957849961","2"
"2 on scale 1-7 ","2009","35-65 y.","Male","217","0.044793073551375","0.0388781961421553","0.0507079509605946","2"
"2 on scale 1-7 ","2009","66 and older","Male","144","0.079253192271068","0.0672757439851324","0.0912306405570036","2"
"2 on scale 1-7 ","2009","16-34 y.","Male","83","0.0328534010224043","0.0248760241176655","0.0408307779271431","2"
"2 on scale 1-7 ","2009","16-34 y.","Female","79","0.0357182108560552","0.0277253017838357","0.0437111199282747","2"
"3 on scale 1-7 ","2009","35-65 y.","Male","568","0.11013499208849","0.101183069624293","0.119086914552686","3"
"3 on scale 1-7 ","2009","16-34 y.","Female","249","0.140485075668001","0.125519278757218","0.155450872578783","3"
"3 on scale 1-7 ","2009","16-34 y.","Male","225","0.124304370914651","0.109539026538007","0.139069715291295","3"
"3 on scale 1-7 ","2009","66 and older","Female","410","0.202075590797662","0.185168984503381","0.218982197091943","3"
"3 on scale 1-7 ","2009","66 and older","Male","316","0.160099596292537","0.143840559091537","0.176358633493537","3"
"3 on scale 1-7 ","2009","35-65 y.","Female","804","0.153925061924235","0.144062291758913","0.163787832089556","3"
"4 on scale 1-7","2009","66 and older","Female","643","0.298009239776566","0.278751771190316","0.317266708362816","4"
"4 on scale 1-7","2009","35-65 y.","Male","1279","0.281892808671434","0.269027262694823","0.294758354648045","4"
"4 on scale 1-7","2009","66 and older","Male","549","0.277537672106018","0.257683381010952","0.297391963201083","4"
"4 on scale 1-7","2009","16-34 y.","Female","560","0.260249078806165","0.241351968446773","0.279146189165556","4"
"4 on scale 1-7","2009","35-65 y.","Female","1378","0.255813245311885","0.243888686756416","0.267737803867355","4"
"4 on scale 1-7","2009","16-34 y.","Male","452","0.241194202438955","0.222048445458616","0.260339959419294","4"
"5 on scale 1-7","2009","66 and older","Female","381","0.168514360555377","0.15275406091464","0.184274660196114","5"
"5 on scale 1-7","2009","35-65 y.","Male","1200","0.258073706251872","0.245561213308249","0.270586199195494","5"
"5 on scale 1-7","2009","66 and older","Male","422","0.206965469068572","0.189002388970254","0.22492854916689","5"
"5 on scale 1-7","2009","16-34 y.","Female","550","0.244508619618368","0.225998045651776","0.26301919358496","5"
"5 on scale 1-7","2009","35-65 y.","Female","1295","0.253077429205258","0.241195024839441","0.264959833571076","5"
"5 on scale 1-7","2009","16-34 y.","Male","577","0.287512234665659","0.267256842300727","0.307767627030591","5"
"6 on scale 1-7","2009","66 and older","Female","212","0.086175451945295","0.0743602314621443","0.0979906724284458","6"
"6 on scale 1-7","2009","66 and older","Male","299","0.151946453063945","0.136030130498887","0.167862775629003","6"
"6 on scale 1-7","2009","35-65 y.","Male","936","0.197808163317793","0.186417400495041","0.209198926140545","6"
"6 on scale 1-7","2009","35-65 y.","Female","794","0.150722549148586","0.140944465665746","0.160500632631425","6"
"6 on scale 1-7","2009","16-34 y.","Female","426","0.208907464574678","0.191398975721673","0.226415953427683","6"
"6 on scale 1-7","2009","16-34 y.","Male","406","0.212975176261582","0.194652770436261","0.231297582086903","6"
"7 Strongly agree","2009","66 and older","Female","121","0.0555506632915707","0.0459067656373348","0.0651945609458066","7"
"7 Strongly agree","2009","16-34 y.","Male","158","0.0878268461859263","0.0751597789237079","0.100493913448145","7"
"7 Strongly agree","2009","16-34 y.","Female","182","0.0950481340342946","0.0824169931502676","0.107679274918322","7"
"7 Strongly agree","2009","35-65 y.","Male","428","0.0910407755425413","0.0828149070938445","0.0992666439912382","7"
"7 Strongly agree","2009","35-65 y.","Female","445","0.0937066276692996","0.0857421117396809","0.101671143598918","7"
"7 Strongly agree","2009","66 and older","Male","130","0.0657179904742108","0.0547312986700347","0.0767046822783869","7"
"1 Strongly disagree","2010","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2010","66 and older","Male","","","","","1"
"1 Strongly disagree","2010","66 and older","Female","","","","","1"
"1 Strongly disagree","2010","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2010","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Male","","","","","2"
"3 on scale 1-7 ","2010","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Female","","","","","3"
"4 on scale 1-7","2010","66 and older","Female","","","","","4"
"4 on scale 1-7","2010","66 and older","Male","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2010","66 and older","Female","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2010","66 and older","Male","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2010","66 and older","Female","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2010","66 and older","Male","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Male","","","","","6"
"7 Strongly agree","2010","66 and older","Female","","","","","7"
"7 Strongly agree","2010","16-34 y.","Male","","","","","7"
"7 Strongly agree","2010","16-34 y.","Female","","","","","7"
"7 Strongly agree","2010","35-65 y.","Male","","","","","7"
"7 Strongly agree","2010","35-65 y.","Female","","","","","7"
"7 Strongly agree","2010","66 and older","Male","","","","","7"
"1 Strongly disagree","2011","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2011","66 and older","Male","","","","","1"
"1 Strongly disagree","2011","66 and older","Female","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2011","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2011","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2011","66 and older","Male","","","","","4"
"4 on scale 1-7","2011","66 and older","Female","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2011","66 and older","Female","","","","","5"
"5 on scale 1-7","2011","66 and older","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2011","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Female","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Male","","","","","6"
"7 Strongly agree","2011","16-34 y.","Female","","","","","7"
"7 Strongly agree","2011","35-65 y.","Male","","","","","7"
"7 Strongly agree","2011","66 and older","Female","","","","","7"
"7 Strongly agree","2011","16-34 y.","Male","","","","","7"
"7 Strongly agree","2011","35-65 y.","Female","","","","","7"
"7 Strongly agree","2011","66 and older","Male","","","","","7"
"1 Strongly disagree","2012","16-34 y.","Female","19","","","","1"
"1 Strongly disagree","2012","35-65 y.","Male","19","","","","1"
"1 Strongly disagree","2012","66 and older","Male","","","","","1"
"1 Strongly disagree","2012","66 and older","Female","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Female","36","0.0139656913627034","0.00963379770972212","0.0182975850156847","1"
"1 Strongly disagree","2012","16-34 y.","Male","11","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","Male","66","0.0325693424452766","0.0249391539899619","0.0401995309005912","2"
"2 on scale 1-7 ","2012","35-65 y.","Female","115","0.0419791575835424","0.0345762063001097","0.0493821088669751","2"
"2 on scale 1-7 ","2012","66 and older","Female","2","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Female","67","0.0489565900647726","0.0376536916659133","0.0602594884636319","2"
"2 on scale 1-7 ","2012","16-34 y.","Male","23","","","","2"
"2 on scale 1-7 ","2012","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2012","66 and older","Female","3","","","","3"
"3 on scale 1-7 ","2012","66 and older","Male","5","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Male","167","0.07667029379447","0.0652332755414116","0.0881073120475284","3"
"3 on scale 1-7 ","2012","35-65 y.","Female","308","0.105965102566639","0.094602986533307","0.117327218599972","3"
"3 on scale 1-7 ","2012","16-34 y.","Female","119","0.0786982520301336","0.0645934315207726","0.0928030725394945","3"
"3 on scale 1-7 ","2012","16-34 y.","Male","53","0.072494537065907","0.0544808573903753","0.0905082167414387","3"
"4 on scale 1-7","2012","66 and older","Female","2","","","","4"
"4 on scale 1-7","2012","66 and older","Male","4","","","","4"
"4 on scale 1-7","2012","35-65 y.","Male","433","0.211392791498089","0.193842016260052","0.228943566736126","4"
"4 on scale 1-7","2012","35-65 y.","Female","672","0.231572737379767","0.216000692379916","0.247144782379619","4"
"4 on scale 1-7","2012","16-34 y.","Female","333","0.2552528469953","0.232414019912618","0.278091674077982","4"
"4 on scale 1-7","2012","16-34 y.","Male","140","0.165476147947674","0.139660761215688","0.19129153467966","4"
"5 on scale 1-7","2012","66 and older","Female","2","","","","5"
"5 on scale 1-7","2012","66 and older","Male","4","","","","5"
"5 on scale 1-7","2012","35-65 y.","Male","644","0.309218107160942","0.289351496643435","0.329084717678448","5"
"5 on scale 1-7","2012","35-65 y.","Female","763","0.262132411200582","0.245897492007298","0.278367330393866","5"
"5 on scale 1-7","2012","16-34 y.","Female","376","0.256095987333712","0.233232424332581","0.278959550334843","5"
"5 on scale 1-7","2012","16-34 y.","Male","259","0.318572730838746","0.286205495103765","0.350939966573727","5"
"6 on scale 1-7","2012","16-34 y.","Female","334","0.225339734924755","0.203454127598969","0.247225342250542","6"
"6 on scale 1-7","2012","66 and older","Female","","","","","6"
"6 on scale 1-7","2012","66 and older","Male","1","","","","6"
"6 on scale 1-7","2012","16-34 y.","Male","224","0.296343500497555","0.264620839352504","0.328066161642606","6"
"6 on scale 1-7","2012","35-65 y.","Male","511","0.23296861391028","0.21479772715299","0.25113950066757","6"
"6 on scale 1-7","2012","35-65 y.","Female","628","0.235938207435641","0.220264781631458","0.251611633239825","6"
"7 Strongly agree","2012","66 and older","Female","","","","","7"
"7 Strongly agree","2012","35-65 y.","Male","239","0.130493813398006","0.116014360720608","0.144973266075405","7"
"7 Strongly agree","2012","16-34 y.","Male","86","0.10504464567324","0.0837446653259478","0.126344626020533","7"
"7 Strongly agree","2012","16-34 y.","Female","152","0.123888959264528","0.106631377004478","0.141146541524578","7"
"7 Strongly agree","2012","35-65 y.","Female","297","0.108446692471124","0.0969682657418876","0.119925119200361","7"
"7 Strongly agree","2012","66 and older","Male","1","","","","7"
"1 Strongly disagree","2013","16-34 y.","Female","17","","","","1"
"1 Strongly disagree","2013","35-65 y.","Male","59","0.013377740931172","0.0100915171207245","0.0166639647416196","1"
"1 Strongly disagree","2013","66 and older","Female","102","0.0446411293234354","0.0366051517876552","0.0526771068592157","1"
"1 Strongly disagree","2013","16-34 y.","Male","18","","","","1"
"1 Strongly disagree","2013","35-65 y.","Female","120","0.0265929378260488","0.0223459159279583","0.0308399597241393","1"
"1 Strongly disagree","2013","66 and older","Male","82","0.0403137314261573","0.0324114816652376","0.0482159811870771","1"
"2 on scale 1-7 ","2013","16-34 y.","Female","67","0.0361911424097435","0.0279164991196144","0.0444657856998726","2"
"2 on scale 1-7 ","2013","35-65 y.","Male","161","0.0311591255184431","0.0261892083617462","0.03612904267514","2"
"2 on scale 1-7 ","2013","66 and older","Female","195","0.0750084694370207","0.0647587521321211","0.0852581867419203","2"
"2 on scale 1-7 ","2013","35-65 y.","Female","273","0.0537176893795136","0.0477662348832992","0.0596691438757281","2"
"2 on scale 1-7 ","2013","16-34 y.","Male","51","0.0288309881288374","0.020952806637327","0.0367091696203479","2"
"2 on scale 1-7 ","2013","66 and older","Male","135","0.0634887759048109","0.0536924193696317","0.0732851324399902","2"
"3 on scale 1-7 ","2013","66 and older","Female","372","0.156310725038037","0.142179705060904","0.17044174501517","3"
"3 on scale 1-7 ","2013","66 and older","Male","262","0.11650192364984","0.103612634549526","0.129391212750153","3"
"3 on scale 1-7 ","2013","35-65 y.","Male","498","0.102673980617834","0.0939916639225066","0.111356297313162","3"
"3 on scale 1-7 ","2013","35-65 y.","Female","671","0.124201637761369","0.115495614555178","0.13290766096756","3"
"3 on scale 1-7 ","2013","16-34 y.","Female","202","0.101177911450446","0.087817113337588","0.114538709563304","3"
"3 on scale 1-7 ","2013","16-34 y.","Male","156","0.0850499648056506","0.0719163411359958","0.0981835884753053","3"
"4 on scale 1-7","2013","66 and older","Female","733","0.284506950979355","0.266950488705769","0.302063413252941","4"
"4 on scale 1-7","2013","66 and older","Male","650","0.27115759362133","0.253297352625042","0.289017834617619","4"
"4 on scale 1-7","2013","35-65 y.","Male","1122","0.233713638165645","0.221608552455475","0.245818723875816","4"
