"plh0215","year","e11102","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2008","Employed","","","",""
"3 on scale 1-7 ","2008","Not Employed","","","",""
"3 on scale 1-7 ","2008","Employed","","","",""
"4 on scale 1-7","2008","Not Employed","","","",""
"4 on scale 1-7","2008","Employed","","","",""
"5 on scale 1-7","2008","Not Employed","","","",""
"5 on scale 1-7","2008","Employed","","","",""
"6 on scale 1-7","2008","Not Employed","","","",""
"6 on scale 1-7","2008","Employed","","","",""
"7 Strongly agree","2008","Not Employed","","","",""
"7 Strongly agree","2008","Employed","","","",""
"1 Strongly disagree","2009","Not Employed","310","0.0580578783319309","0.0524795159113735","0.0636362407524882"
"1 Strongly disagree","2009","Employed","161","0.0156150353566336","0.0133189234454183","0.0179111472678488"
"2 on scale 1-7 ","2009","Not Employed","560","0.0811983661924203","0.0746828539998785","0.0877138783849622"
"2 on scale 1-7 ","2009","Employed","525","0.0462675402518749","0.0423771732996463","0.0501579072041035"
"3 on scale 1-7 ","2009","Not Employed","1135","0.179789064358155","0.170628790643773","0.188949338072537"
"3 on scale 1-7 ","2009","Employed","1437","0.122569301317933","0.116495838914282","0.128642763721583"
"4 on scale 1-7","2009","Not Employed","1891","0.276853430501414","0.26618004595252","0.287526815050307"
"4 on scale 1-7","2009","Employed","2970","0.264556552052238","0.256387475192516","0.27272562891196"
"5 on scale 1-7","2009","Not Employed","1425","0.196180760918863","0.18670811197443","0.205653409863296"
"5 on scale 1-7","2009","Employed","3000","0.269320590717583","0.261105028416844","0.277536153018321"
"6 on scale 1-7","2009","Not Employed","961","0.133315066446304","0.125206683021453","0.141423449871155"
"6 on scale 1-7","2009","Employed","2112","0.191119374339822","0.183837659728474","0.19840108895117"
"7 Strongly agree","2009","Not Employed","469","0.0746054332509132","0.0683376677725286","0.0808731987292978"
"7 Strongly agree","2009","Employed","995","0.0905516059639163","0.0852369373705166","0.0958662745573161"
"1 Strongly disagree","2010","Not Employed","","","",""
"1 Strongly disagree","2010","Employed","","","",""
"2 on scale 1-7 ","2010","Not Employed","","","",""
"2 on scale 1-7 ","2010","Employed","","","",""
"3 on scale 1-7 ","2010","Not Employed","","","",""
"3 on scale 1-7 ","2010","Employed","","","",""
"4 on scale 1-7","2010","Not Employed","","","",""
"4 on scale 1-7","2010","Employed","","","",""
"5 on scale 1-7","2010","Not Employed","","","",""
"5 on scale 1-7","2010","Employed","","","",""
"6 on scale 1-7","2010","Not Employed","","","",""
"6 on scale 1-7","2010","Employed","","","",""
"7 Strongly agree","2010","Not Employed","","","",""
"7 Strongly agree","2010","Employed","","","",""
"1 Strongly disagree","2011","Not Employed","","","",""
"1 Strongly disagree","2011","Employed","","","",""
"2 on scale 1-7 ","2011","Not Employed","","","",""
"2 on scale 1-7 ","2011","Employed","","","",""
"3 on scale 1-7 ","2011","Not Employed","","","",""
"3 on scale 1-7 ","2011","Employed","","","",""
"4 on scale 1-7","2011","Not Employed","","","",""
"4 on scale 1-7","2011","Employed","","","",""
"5 on scale 1-7","2011","Not Employed","","","",""
"5 on scale 1-7","2011","Employed","","","",""
"6 on scale 1-7","2011","Not Employed","","","",""
"6 on scale 1-7","2011","Employed","","","",""
"7 Strongly agree","2011","Not Employed","","","",""
"7 Strongly agree","2011","Employed","","","",""
"1 Strongly disagree","2012","Not Employed","31","0.0161894678881418","0.0102629986184863","0.0221159371577972"
"1 Strongly disagree","2012","Employed","54","0.00966940775212541","0.00705358389858115","0.0122852316056697"
"2 on scale 1-7 ","2012","Not Employed","92","0.0459235401753834","0.0360939981041039","0.055753082246663"
"2 on scale 1-7 ","2012","Employed","181","0.0364965221372885","0.0314838321654279","0.041509212109149"
"3 on scale 1-7 ","2012","Not Employed","177","0.105989563405345","0.0915342716477254","0.120444855162964"
"3 on scale 1-7 ","2012","Employed","478","0.0810189213389591","0.0737249345193377","0.0883129081585806"
"4 on scale 1-7","2012","Not Employed","390","0.225229994549607","0.205613403951797","0.244846585147417"
"4 on scale 1-7","2012","Employed","1194","0.2208357753254","0.209747406121172","0.231924144529628"
"5 on scale 1-7","2012","Not Employed","475","0.245295340924855","0.225090418798838","0.265500263050872"
"5 on scale 1-7","2012","Employed","1573","0.294573833649761","0.282388390528475","0.306759276771046"
"6 on scale 1-7","2012","Not Employed","398","0.24789518719002","0.227618488522255","0.268171885857784"
"6 on scale 1-7","2012","Employed","1300","0.238396116253807","0.227005882838114","0.249786349669501"
"7 Strongly agree","2012","Not Employed","179","0.113476905866648","0.0985825136767514","0.128371298056545"
"7 Strongly agree","2012","Employed","596","0.119009423542659","0.110353871573675","0.127664975511643"
"1 Strongly disagree","2013","Not Employed","244","0.0398159285737926","0.0353207566702141","0.0443111004773711"
"1 Strongly disagree","2013","Employed","154","0.0141747271141907","0.0120186175038892","0.0163308367244923"
"2 on scale 1-7 ","2013","Not Employed","445","0.0668187337118453","0.0610779292037813","0.0725595382199093"
"2 on scale 1-7 ","2013","Employed","437","0.0359281343977392","0.0325335583228335","0.0393227104726449"
"3 on scale 1-7 ","2013","Not Employed","953","0.141137337432466","0.133133035668005","0.149141639196928"
"3 on scale 1-7 ","2013","Employed","1208","0.10018633041072","0.0947099446039726","0.105662716217467"
"4 on scale 1-7","2013","Not Employed","1957","0.258656402599328","0.248589125588203","0.268723679610453"
"4 on scale 1-7","2013","Employed","2883","0.250262063077495","0.242361359614563","0.258162766540426"
"5 on scale 1-7","2013","Not Employed","1803","0.233774984781362","0.224044873356945","0.243505096205779"
"5 on scale 1-7","2013","Employed","3299","0.283598255455428","0.275376896642314","0.291819614268542"
"6 on scale 1-7","2013","Not Employed","1269","0.174377230407454","0.165654019952004","0.183100440862905"
"6 on scale 1-7","2013","Employed","2456","0.215894997006943","0.208390494452455","0.223399499561431"
"7 Strongly agree","2013","Not Employed","597","0.0854193824937508","0.0789935434637286","0.0918452215237731"
"7 Strongly agree","2013","Employed","1110","0.0999554925374845","0.0944847177993895","0.10542626727558"
"1 Strongly disagree","2014","Not Employed","","","",""
"1 Strongly disagree","2014","Employed","","","",""
"2 on scale 1-7 ","2014","Not Employed","","","",""
"2 on scale 1-7 ","2014","Employed","","","",""
"3 on scale 1-7 ","2014","Not Employed","","","",""
"3 on scale 1-7 ","2014","Employed","","","",""
"4 on scale 1-7","2014","Not Employed","","","",""
"4 on scale 1-7","2014","Employed","","","",""
"5 on scale 1-7","2014","Not Employed","","","",""
"5 on scale 1-7","2014","Employed","","","",""
"6 on scale 1-7","2014","Not Employed","","","",""
"6 on scale 1-7","2014","Employed","","","",""
"7 Strongly agree","2014","Not Employed","","","",""
"7 Strongly agree","2014","Employed","","","",""
"1 Strongly disagree","2015","Not Employed","","","",""
"1 Strongly disagree","2015","Employed","","","",""
"2 on scale 1-7 ","2015","Not Employed","","","",""
"2 on scale 1-7 ","2015","Employed","","","",""
"3 on scale 1-7 ","2015","Not Employed","","","",""
"3 on scale 1-7 ","2015","Employed","","","",""
"4 on scale 1-7","2015","Not Employed","","","",""
"4 on scale 1-7","2015","Employed","","","",""
"5 on scale 1-7","2015","Not Employed","","","",""
"5 on scale 1-7","2015","Employed","","","",""
"6 on scale 1-7","2015","Not Employed","","","",""
"6 on scale 1-7","2015","Employed","","","",""
"7 Strongly agree","2015","Not Employed","","","",""
"7 Strongly agree","2015","Employed","","","",""
"1 Strongly disagree","2016","Not Employed","","","",""
"1 Strongly disagree","2016","Employed","","","",""
"2 on scale 1-7 ","2016","Not Employed","","","",""
"2 on scale 1-7 ","2016","Employed","","","",""
"3 on scale 1-7 ","2016","Not Employed","","","",""
"3 on scale 1-7 ","2016","Employed","","","",""
"4 on scale 1-7","2016","Not Employed","","","",""
"4 on scale 1-7","2016","Employed","","","",""
"5 on scale 1-7","2016","Not Employed","","","",""
"5 on scale 1-7","2016","Employed","","","",""
"6 on scale 1-7","2016","Not Employed","","","",""
"6 on scale 1-7","2016","Employed","","","",""
"7 Strongly agree","2016","Not Employed","","","",""
"7 Strongly agree","2016","Employed","","","",""
"1 Strongly disagree","2017","Not Employed","411","0.0374663021958604","0.0339053531814427","0.0410272512102781"
"1 Strongly disagree","2017","Employed","197","0.0109309160229588","0.00942319701597965","0.0124386350299379"
"2 on scale 1-7 ","2017","Not Employed","598","0.0719993472241775","0.0671523163224186","0.0768463781259364"
"2 on scale 1-7 ","2017","Employed","714","0.0368384281859275","0.0341070682393181","0.0395697881325368"
"3 on scale 1-7 ","2017","Not Employed","1170","0.134789416791252","0.128385787583356","0.141193045999147"
"3 on scale 1-7 ","2017","Employed","1725","0.0946807078961369","0.0904353876867836","0.0989260281054901"
"4 on scale 1-7","2017","Not Employed","2599","0.26805295112689","0.259747035852379","0.2763588664014"
"4 on scale 1-7","2017","Employed","4129","0.226211657655207","0.220145029173665","0.23227828613675"
"5 on scale 1-7","2017","Not Employed","2550","0.236531100165804","0.228562589295682","0.244499611035925"
"5 on scale 1-7","2017","Employed","5122","0.279713419467255","0.27320481124652","0.286222027687989"
"6 on scale 1-7","2017","Not Employed","2016","0.168478803316225","0.161460265164687","0.175497341467762"
"6 on scale 1-7","2017","Employed","4456","0.247924014284223","0.241662649940833","0.254185378627614"
"7 Strongly agree","2017","Not Employed","1581","0.0826820791797925","0.0775178797929541","0.0878462785666308"
"7 Strongly agree","2017","Employed","1927","0.103700856488292","0.0992801011531699","0.108121611823413"
"1 Strongly disagree","2018","Not Employed","","","",""
"1 Strongly disagree","2018","Employed","","","",""
"2 on scale 1-7 ","2018","Not Employed","","","",""
"2 on scale 1-7 ","2018","Employed","","","",""
"3 on scale 1-7 ","2018","Not Employed","","","",""
"3 on scale 1-7 ","2018","Employed","","","",""
"4 on scale 1-7","2018","Not Employed","","","",""
"4 on scale 1-7","2018","Employed","","","",""
"5 on scale 1-7","2018","Not Employed","","","",""
"5 on scale 1-7","2018","Employed","","","",""
"6 on scale 1-7","2018","Not Employed","","","",""
"6 on scale 1-7","2018","Employed","","","",""
"7 Strongly agree","2018","Not Employed","","","",""
"7 Strongly agree","2018","Employed","","","",""
"1 Strongly disagree","2019","Not Employed","304","0.0455766456197053","0.041013753283498","0.0501395379559125"
"1 Strongly disagree","2019","Employed","225","0.0133394954963481","0.011648955406696","0.0150300355860001"
"2 on scale 1-7 ","2019","Not Employed","504","0.0622447432629319","0.0569591394514176","0.0675303470744462"
"2 on scale 1-7 ","2019","Employed","705","0.0398923355677644","0.0370084594542479","0.042776211681281"
"3 on scale 1-7 ","2019","Not Employed","1094","0.148881294619301","0.141093515071173","0.156669074167428"
"3 on scale 1-7 ","2019","Employed","1788","0.104422731747878","0.0999164228766722","0.108929040619085"
"4 on scale 1-7","2019","Not Employed","2172","0.276802591294307","0.267014184276438","0.286590998312175"
"4 on scale 1-7","2019","Employed","4238","0.242185164652202","0.235872289224549","0.248498040079856"
"5 on scale 1-7","2019","Not Employed","1874","0.231510022874194","0.222282130596913","0.240737915151474"
"5 on scale 1-7","2019","Employed","5083","0.300239297301146","0.293484995813551","0.30699359878874"
"6 on scale 1-7","2019","Not Employed","1360","0.155945860444912","0.148008600733496","0.163883120156329"
"6 on scale 1-7","2019","Employed","3868","0.21193906224295","0.205916832706916","0.217961291778984"
"7 Strongly agree","2019","Not Employed","718","0.0790388418846494","0.0731362948777605","0.0849413888915382"
"7 Strongly agree","2019","Employed","1784","0.0879819129917109","0.083807741134177","0.0921560848492448"
