"plh0215","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2a) intermediate vocational","12","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","3","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3b) higher tertiary education","3","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(0) in school","4","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1b) general elementary school","16","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","24","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2a) intermediate vocational","14","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3b) higher tertiary education","3","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(0) in school","2","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1b) general elementary school","7","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","10","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","4","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(0) in school","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","56","0.133892563476647","0.099380064882435","0.16840506207086"
"2 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","73","0.0901200269460544","0.0711357052652387","0.10910434862687"
"2 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","32","0.0531457360594773","0.0358069620006322","0.0704845101183224"
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","10","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","12","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","10","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","12","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","56","0.0944711174262258","0.0708905077129481","0.118051727139503"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","200","0.0796753302647477","0.0690156962094167","0.0903349643200787"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","4","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","64","0.0370466355431392","0.0272228034112222","0.0468704676750563"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","19","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","23","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","34","0.0352563452676035","0.023602072843393","0.0469106176918141"
"2 on scale 1-7 ","2005","Single parent ","(0) in school","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","14","","",""
"2 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","9","","",""
"2 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","3","","",""
"2 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","11","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","2","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","12","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","32","0.0356668544953307","0.0228475040871799","0.0484862049034815"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","50","0.0381023659460965","0.0273729702387669","0.0488317616534261"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","19","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","14","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","10","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","24","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","34","0.0486301004385323","0.033890058276339","0.0633701426007257"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","27","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","13","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","6","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","8","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","10","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","17","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","8","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(0) in school","","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","62","0.155817562313161","0.119060681570931","0.192574443055391"
"3 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","138","0.144873688725073","0.121538986217937","0.168208391232209"
"3 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","90","0.148096712088853","0.12064240670618","0.175551017471526"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","11","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","28","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","24","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","22","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","18","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","100","0.162905950131306","0.133133817048522","0.192678083214091"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","365","0.133181524703682","0.119806459788335","0.14655658961903"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","15","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","173","0.143360008495139","0.125132928464799","0.16158708852548"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","47","0.148339304761769","0.116307681889707","0.180370927633832"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","64","0.104992867611729","0.0821532835446741","0.127832451678784"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","97","0.107489892708119","0.0879171836186194","0.127062601797618"
"3 on scale 1-7 ","2005","Single parent ","(0) in school","9","","",""
"3 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","7","","",""
"3 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","27","","",""
"3 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","31","0.118488560784707","0.0773427043503816","0.159634417219033"
"3 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","8","","",""
"3 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","43","0.166544719302326","0.121431478141742","0.21165796046291"
"3 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","9","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","7","","",""
"3 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","8","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","40","0.16314194886898","0.113636850626948","0.212647047111012"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","89","0.114272620795319","0.0922818123597201","0.136263429230918"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","146","0.122376869114985","0.104009854901752","0.140743883328217"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","9","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","37","0.113408107527299","0.0837461533045589","0.14307006175004"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","28","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","53","0.0966526743183127","0.0717535669665107","0.121551781670115"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","23","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","47","0.16038423043972","0.11661314315958","0.204155317719861"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","141","0.19617424992846","0.168961439467421","0.223387060389498"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","97","0.12722575927279","0.104320178708753","0.150131339836826"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","25","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","21","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","21","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","33","0.0941065929137099","0.0653128503244523","0.122900335502967"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","23","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","19","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","41","0.155901878968055","0.115519733808399","0.19628402412771"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","11","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","30","0.125177206883581","0.0893100553177739","0.161044358449387"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","10","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","20","","",""
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","104","0.282399952192479","0.236776743208834","0.328023161176123"
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","264","0.303941396998349","0.27344769125764","0.334435102739059"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","17","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","161","0.264922667242655","0.230813691404498","0.299031643080812"
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","32","0.249122383952749","0.177733681348229","0.320511086557269"
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","63","0.258398724297825","0.201701634631942","0.315095813963709"
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","66","0.262788844608928","0.205905701587856","0.31967198763"
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","74","0.25197096833975","0.204987437793817","0.298954498885682"
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","1","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","21","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","179","0.319025416568689","0.281447521953487","0.35660331118389"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","657","0.269536346149998","0.252069367006356","0.28700332529364"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","21","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","377","0.272340163591245","0.249186273465782","0.295494053716709"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","32","0.370554955690092","0.286889086273061","0.454220825107123"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","116","0.230896732078423","0.192919899311644","0.268873564845201"
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","166","0.247192240721812","0.215051601911935","0.279332879531689"
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","252","0.269326434891777","0.241293940505863","0.297358929277691"
"4 on scale 1-7","2005","Single parent ","(0) in school","23","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","44","0.270005065103484","0.19823632824076","0.341773801966208"
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","73","0.282330227862234","0.225022269784136","0.339638185940332"
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","14","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","73","0.255786576351752","0.202956033952673","0.30861711875083"
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","10","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","15","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","7","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","16","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","63","0.279746975030045","0.219606556051403","0.339887394008686"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","224","0.294404413142531","0.262900090067969","0.325908736217093"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","16","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","339","0.293991201652973","0.268457893546078","0.319524509759868"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","20","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","121","0.282378658649177","0.240269221237899","0.324488096060456"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","78","0.311331402638492","0.258221773418272","0.364441031858711"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","145","0.271816924559269","0.234327567181482","0.309306281937055"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","71","0.221291606064882","0.171684733340637","0.270898478789128"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","80","0.295797429344468","0.241358169777616","0.350236688911319"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","224","0.265941071228656","0.23566290221606","0.296219240241252"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","38","0.200560632193459","0.140544825737535","0.260576438649384"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","231","0.274761700029539","0.244077042448257","0.305446357610821"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","76","0.270325842733666","0.218211861197544","0.322439824269788"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","61","0.305543044480498","0.244395543723116","0.366690545237879"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","52","0.226630188552079","0.172989709221792","0.280270667882367"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","93","0.222778262613059","0.181742886458028","0.263813638768089"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","48","0.166852627646827","0.121180047343502","0.212525207950152"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","52","0.403123450538488","0.321577578677736","0.48466932239924"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","88","0.248456482159168","0.200353779643224","0.296559184675111"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","13","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","98","0.281755919934036","0.232997820678413","0.330514019189658"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","22","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","19","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","39","0.389844799959252","0.301091373696622","0.478598226221882"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","42","0.227573580386251","0.164916039156239","0.290231121616263"
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","10","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","67","0.175545607594698","0.136989730107899","0.214101485081497"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","167","0.203755811805843","0.177052168702599","0.230459454909088"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","16","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","168","0.229701522648702","0.197188745948542","0.262214299348862"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","49","0.28523198724688","0.210703860931046","0.359760113562714"
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","70","0.297017432382189","0.237834892780071","0.356199971984306"
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","60","0.282734018485974","0.224535313269353","0.340932723702596"
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","90","0.282930283842599","0.23418511517029","0.331675452514907"
"5 on scale 1-7","2005","(Married) couple without C. ","(0) in school","2","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","10","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","104","0.176253316500902","0.145533413576533","0.20697321942527"
"5 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","565","0.224931649699626","0.208495309816542","0.241367989582709"
"5 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","23","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","360","0.238899186866674","0.216720677805543","0.261077695927805"
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","27","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","147","0.321872193931391","0.279769001493491","0.363975386369291"
"5 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","192","0.263235070472201","0.23042316959257","0.296046971351831"
"5 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","270","0.290510139961726","0.261821213367818","0.319199066555633"
"5 on scale 1-7","2005","Single parent ","(0) in school","22","","",""
"5 on scale 1-7","2005","Single parent ","(1a) inadequately completed","4","","",""
"5 on scale 1-7","2005","Single parent ","(1b) general elementary school","23","","",""
"5 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","55","0.256072778311245","0.200505279348085","0.311640277274404"
"5 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","21","","",""
"5 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","63","0.246372940945929","0.194196771611893","0.298549110279965"
"5 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","18","","",""
"5 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","17","","",""
"5 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","17","","",""
"5 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","12","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","42","0.227613059457943","0.171436226244425","0.283789892671461"
