"plh0215","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2005","no migration background","in school","122","0.207198084502478","0.171849045187349","0.242547123817606","4"
"4 on scale 1-7","2005","direct migration background","higher education","93","0.293372308966642","0.244543093871148","0.342201524062135","4"
"4 on scale 1-7","2005","no migration background","general elemantary","437","0.278711985320794","0.256992179831069","0.30043179081052","4"
"4 on scale 1-7","2005","direct migration background","in school","7","","","","4"
"4 on scale 1-7","2005","direct migration background","vocational + Abi","51","0.230136075562063","0.173872387429281","0.286399763694845","4"
"4 on scale 1-7","2005","direct migration background","higher vocational","37","0.23804084017323","0.165661627456188","0.310420052890271","4"
"4 on scale 1-7","2005","indirect migration background","inadequately","2","","","","4"
"4 on scale 1-7","2005","indirect migration background","general elemantary","43","0.18010210422556","0.124274154799281","0.235930053651839","4"
"4 on scale 1-7","2005","indirect migration background","middle vocational","91","0.291613859059586","0.243088109932446","0.340139608186726","4"
"4 on scale 1-7","2005","indirect migration background","vocational + Abi","17","","","","4"
"4 on scale 1-7","2005","indirect migration background","higher vocational","12","","","","4"
"4 on scale 1-7","2005","indirect migration background","higher education","17","","","","4"
"4 on scale 1-7","2005","direct migration background","inadequately","33","0.239724423050183","0.169506888019494","0.309941958080871","4"
"4 on scale 1-7","2005","direct migration background","general elemantary","182","0.310532958915906","0.272277753429739","0.348788164402074","4"
"4 on scale 1-7","2005","direct migration background","middle vocational","245","0.310594859487858","0.279721983837569","0.341467735138147","4"
"4 on scale 1-7","2005","no migration background","middle vocational","2470","0.278213622173258","0.268960179611549","0.287467064734966","4"
"4 on scale 1-7","2005","no migration background","vocational + Abi","224","0.274309584174486","0.244662318217909","0.303956850131063","4"
"4 on scale 1-7","2005","no migration background","higher vocational","364","0.250389541494198","0.227506853874137","0.27327222911426","4"
"4 on scale 1-7","2005","no migration background","higher education","940","0.254318088499059","0.240395014459952","0.268241162538165","4"
"5 on scale 1-7","2005","indirect migration background","general elemantary","51","0.363825529440152","0.293930369895604","0.4337206889847","5"
"5 on scale 1-7","2005","indirect migration background","inadequately","","","","","5"
"5 on scale 1-7","2005","indirect migration background","in school","31","0.400084384956376","0.298868722911894","0.501300047000858","5"
"5 on scale 1-7","2005","indirect migration background","middle vocational","84","0.238238074538588","0.192755152638273","0.283720996438903","5"
"5 on scale 1-7","2005","indirect migration background","vocational + Abi","14","","","","5"
"5 on scale 1-7","2005","indirect migration background","higher vocational","12","","","","5"
"5 on scale 1-7","2005","indirect migration background","higher education","19","","","","5"
"5 on scale 1-7","2005","no migration background","in school","130","0.236894652911898","0.199811873361892","0.273977432461905","5"
"5 on scale 1-7","2005","no migration background","inadequately","16","","","","5"
"5 on scale 1-7","2005","no migration background","general elemantary","377","0.212667837341124","0.192845555123977","0.23249011955827","5"
"5 on scale 1-7","2005","no migration background","middle vocational","2256","0.241415213215711","0.23257843044359","0.250251995987832","5"
"5 on scale 1-7","2005","no migration background","vocational + Abi","256","0.290394496330816","0.260230342779494","0.320558649882138","5"
"5 on scale 1-7","2005","no migration background","higher vocational","377","0.2733316614724","0.249792325336583","0.296870997608217","5"
"5 on scale 1-7","2005","no migration background","higher education","1059","0.282270659392118","0.2678799261694","0.296661392614837","5"
"5 on scale 1-7","2005","direct migration background","in school","21","","","","5"
"5 on scale 1-7","2005","direct migration background","inadequately","22","","","","5"
"5 on scale 1-7","2005","direct migration background","general elemantary","81","0.169856867513138","0.138811416155074","0.200902318871202","5"
"5 on scale 1-7","2005","direct migration background","middle vocational","202","0.222154297991103","0.194420025303305","0.249888570678901","5"
"5 on scale 1-7","2005","direct migration background","vocational + Abi","57","0.272859098662663","0.213319299104302","0.332398898221025","5"
"5 on scale 1-7","2005","direct migration background","higher vocational","36","0.270129821343103","0.194667294051593","0.345592348634614","5"
"5 on scale 1-7","2005","direct migration background","higher education","87","0.239536547043184","0.193764543422549","0.285308550663818","5"
"6 on scale 1-7","2005","indirect migration background","inadequately","1","","","","6"
"6 on scale 1-7","2005","indirect migration background","in school","22","","","","6"
"6 on scale 1-7","2005","indirect migration background","general elemantary","31","0.203311311473388","0.144840719139818","0.261781903806958","6"
"6 on scale 1-7","2005","indirect migration background","middle vocational","79","0.233328909203985","0.188172233845707","0.278485584562264","6"
"6 on scale 1-7","2005","indirect migration background","higher vocational","13","","","","6"
"6 on scale 1-7","2005","indirect migration background","higher education","18","","","","6"
"6 on scale 1-7","2005","indirect migration background","vocational + Abi","6","","","","6"
"6 on scale 1-7","2005","direct migration background","in school","12","","","","6"
"6 on scale 1-7","2005","direct migration background","inadequately","11","","","","6"
"6 on scale 1-7","2005","direct migration background","general elemantary","45","0.0930072300249994","0.0689945739354099","0.117019886114589","6"
"6 on scale 1-7","2005","direct migration background","middle vocational","112","0.141287032995105","0.118048010505997","0.164526055484214","6"
"6 on scale 1-7","2005","direct migration background","vocational + Abi","38","0.175465050196512","0.124622338217101","0.226307762175923","6"
"6 on scale 1-7","2005","direct migration background","higher vocational","23","","","","6"
"6 on scale 1-7","2005","no migration background","in school","128","0.287533040277371","0.248057448913643","0.327008631641099","6"
"6 on scale 1-7","2005","no migration background","inadequately","6","","","","6"
"6 on scale 1-7","2005","no migration background","general elemantary","214","0.117973725417695","0.102347389375258","0.133600061460131","6"
"6 on scale 1-7","2005","no migration background","middle vocational","1478","0.156511548597877","0.149008762547662","0.164014334648092","6"
"6 on scale 1-7","2005","direct migration background","higher education","59","0.148040962151859","0.109954102609223","0.186127821694496","6"
"6 on scale 1-7","2005","no migration background","higher education","903","0.227758206943489","0.214349608913095","0.241166804973884","6"
"6 on scale 1-7","2005","no migration background","vocational + Abi","189","0.186925510804069","0.161020252905241","0.212830768702897","6"
"6 on scale 1-7","2005","no migration background","higher vocational","302","0.206433116334933","0.185055337818532","0.227810894851334","6"
"7 Strongly agree","2005","indirect migration background","inadequately","1","","","","7"
"7 Strongly agree","2005","indirect migration background","in school","8","","","","7"
"7 Strongly agree","2005","indirect migration background","general elemantary","24","","","","7"
"7 Strongly agree","2005","indirect migration background","higher vocational","2","","","","7"
"7 Strongly agree","2005","indirect migration background","higher education","13","","","","7"
"7 Strongly agree","2005","indirect migration background","middle vocational","34","0.071380173173749","0.0438923141245569","0.0988680322229412","7"
"7 Strongly agree","2005","direct migration background","in school","8","","","","7"
"7 Strongly agree","2005","direct migration background","inadequately","6","","","","7"
"7 Strongly agree","2005","indirect migration background","vocational + Abi","4","","","","7"
"7 Strongly agree","2005","direct migration background","general elemantary","35","0.0690095442343483","0.0480536051576378","0.0899654833110587","7"
"7 Strongly agree","2005","direct migration background","middle vocational","69","0.0762616191710007","0.0585535912346313","0.0939696471073701","7"
"7 Strongly agree","2005","direct migration background","vocational + Abi","23","","","","7"
"7 Strongly agree","2005","direct migration background","higher vocational","17","","","","7"
"7 Strongly agree","2005","direct migration background","higher education","42","0.164700269361918","0.124922247417186","0.204478291306649","7"
"7 Strongly agree","2005","no migration background","in school","57","0.119113232595672","0.0908616715048578","0.147364793686486","7"
"7 Strongly agree","2005","no migration background","inadequately","10","","","","7"
"7 Strongly agree","2005","no migration background","general elemantary","126","0.0793218789928547","0.0662308387076924","0.092412919278017","7"
"7 Strongly agree","2005","no migration background","middle vocational","809","0.0930202904922786","0.0870224152375795","0.0990181657469777","7"
"7 Strongly agree","2005","no migration background","vocational + Abi","68","0.0751764820185546","0.0576554817392251","0.0926974822978841","7"
"7 Strongly agree","2005","no migration background","higher vocational","118","0.0979545472032206","0.0822542587194099","0.113654835687031","7"
"7 Strongly agree","2005","no migration background","higher education","366","0.0924337161836835","0.0831734368620768","0.10169399550529","7"
"1 Strongly disagree","2006","direct migration background","general elemantary","","","","","1"
"1 Strongly disagree","2006","direct migration background","middle vocational","","","","","1"
"1 Strongly disagree","2006","direct migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","direct migration background","higher vocational","","","","","1"
"1 Strongly disagree","2006","direct migration background","higher education","","","","","1"
"1 Strongly disagree","2006","indirect migration background","in school","","","","","1"
"1 Strongly disagree","2006","indirect migration background","inadequately","","","","","1"
"1 Strongly disagree","2006","indirect migration background","general elemantary","","","","","1"
"1 Strongly disagree","2006","indirect migration background","middle vocational","","","","","1"
"1 Strongly disagree","2006","indirect migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","indirect migration background","higher vocational","","","","","1"
"1 Strongly disagree","2006","indirect migration background","higher education","","","","","1"
"1 Strongly disagree","2006","no migration background","in school","","","","","1"
"1 Strongly disagree","2006","no migration background","inadequately","","","","","1"
"1 Strongly disagree","2006","no migration background","general elemantary","","","","","1"
"1 Strongly disagree","2006","no migration background","middle vocational","","","","","1"
"1 Strongly disagree","2006","no migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","no migration background","higher vocational","","","","","1"
"1 Strongly disagree","2006","no migration background","higher education","","","","","1"
"1 Strongly disagree","2006","direct migration background","in school","","","","","1"
"1 Strongly disagree","2006","direct migration background","inadequately","","","","","1"
"2 on scale 1-7 ","2006","indirect migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","in school","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","higher education","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","no migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2006","no migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","in school","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","higher education","","","","","2"
"2 on scale 1-7 ","2006","no migration background","in school","","","","","2"
"2 on scale 1-7 ","2006","no migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","no migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","no migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","no migration background","higher education","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","in school","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","in school","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","higher education","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","higher education","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","no migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2006","no migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","no migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","no migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","no migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","no migration background","higher education","","","","","3"
"3 on scale 1-7 ","2006","no migration background","in school","","","","","3"
"4 on scale 1-7","2006","direct migration background","higher education","","","","","4"
"4 on scale 1-7","2006","direct migration background","higher vocational","","","","","4"
"4 on scale 1-7","2006","indirect migration background","middle vocational","","","","","4"
"4 on scale 1-7","2006","indirect migration background","in school","","","","","4"
"4 on scale 1-7","2006","indirect migration background","inadequately","","","","","4"
"4 on scale 1-7","2006","indirect migration background","general elemantary","","","","","4"
"4 on scale 1-7","2006","indirect migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","indirect migration background","higher vocational","","","","","4"
"4 on scale 1-7","2006","indirect migration background","higher education","","","","","4"
"4 on scale 1-7","2006","direct migration background","in school","","","","","4"
"4 on scale 1-7","2006","direct migration background","inadequately","","","","","4"
"4 on scale 1-7","2006","direct migration background","general elemantary","","","","","4"
"4 on scale 1-7","2006","direct migration background","middle vocational","","","","","4"
"4 on scale 1-7","2006","direct migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","no migration background","in school","","","","","4"
"4 on scale 1-7","2006","no migration background","inadequately","","","","","4"
"4 on scale 1-7","2006","no migration background","general elemantary","","","","","4"
"4 on scale 1-7","2006","no migration background","middle vocational","","","","","4"
"4 on scale 1-7","2006","no migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","no migration background","higher vocational","","","","","4"
"4 on scale 1-7","2006","no migration background","higher education","","","","","4"
"5 on scale 1-7","2006","indirect migration background","inadequately","","","","","5"
"5 on scale 1-7","2006","indirect migration background","in school","","","","","5"
"5 on scale 1-7","2006","indirect migration background","general elemantary","","","","","5"
"5 on scale 1-7","2006","indirect migration background","middle vocational","","","","","5"
"5 on scale 1-7","2006","indirect migration background","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","direct migration background","inadequately","","","","","5"
"5 on scale 1-7","2006","direct migration background","general elemantary","","","","","5"
"5 on scale 1-7","2006","direct migration background","middle vocational","","","","","5"
"5 on scale 1-7","2006","direct migration background","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","direct migration background","higher vocational","","","","","5"
"5 on scale 1-7","2006","direct migration background","higher education","","","","","5"
"5 on scale 1-7","2006","indirect migration background","higher vocational","","","","","5"
"5 on scale 1-7","2006","indirect migration background","higher education","","","","","5"
"5 on scale 1-7","2006","no migration background","general elemantary","","","","","5"
"5 on scale 1-7","2006","no migration background","middle vocational","","","","","5"
"5 on scale 1-7","2006","no migration background","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","no migration background","higher vocational","","","","","5"
"5 on scale 1-7","2006","no migration background","higher education","","","","","5"
"5 on scale 1-7","2006","direct migration background","in school","","","","","5"
"5 on scale 1-7","2006","no migration background","in school","","","","","5"
"5 on scale 1-7","2006","no migration background","inadequately","","","","","5"
"6 on scale 1-7","2006","indirect migration background","inadequately","","","","","6"
"6 on scale 1-7","2006","indirect migration background","in school","","","","","6"
"6 on scale 1-7","2006","direct migration background","inadequately","","","","","6"
"6 on scale 1-7","2006","direct migration background","higher vocational","","","","","6"
"6 on scale 1-7","2006","direct migration background","higher education","","","","","6"
"6 on scale 1-7","2006","indirect migration background","general elemantary","","","","","6"
"6 on scale 1-7","2006","indirect migration background","middle vocational","","","","","6"
"6 on scale 1-7","2006","indirect migration background","higher vocational","","","","","6"
"6 on scale 1-7","2006","indirect migration background","higher education","","","","","6"
"6 on scale 1-7","2006","direct migration background","general elemantary","","","","","6"
"6 on scale 1-7","2006","direct migration background","middle vocational","","","","","6"
"6 on scale 1-7","2006","direct migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","indirect migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","no migration background","inadequately","","","","","6"
"6 on scale 1-7","2006","no migration background","general elemantary","","","","","6"
"6 on scale 1-7","2006","no migration background","middle vocational","","","","","6"
"6 on scale 1-7","2006","direct migration background","in school","","","","","6"
"6 on scale 1-7","2006","no migration background","in school","","","","","6"
"6 on scale 1-7","2006","no migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","no migration background","higher vocational","","","","","6"
"6 on scale 1-7","2006","no migration background","higher education","","","","","6"
"7 Strongly agree","2006","indirect migration background","higher education","","","","","7"
"7 Strongly agree","2006","indirect migration background","higher vocational","","","","","7"
"7 Strongly agree","2006","indirect migration background","in school","","","","","7"
"7 Strongly agree","2006","indirect migration background","inadequately","","","","","7"
"7 Strongly agree","2006","indirect migration background","middle vocational","","","","","7"
"7 Strongly agree","2006","indirect migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2006","indirect migration background","general elemantary","","","","","7"
"7 Strongly agree","2006","direct migration background","in school","","","","","7"
"7 Strongly agree","2006","direct migration background","inadequately","","","","","7"
"7 Strongly agree","2006","direct migration background","general elemantary","","","","","7"
"7 Strongly agree","2006","direct migration background","middle vocational","","","","","7"
"7 Strongly agree","2006","direct migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2006","direct migration background","higher vocational","","","","","7"
"7 Strongly agree","2006","direct migration background","higher education","","","","","7"
"7 Strongly agree","2006","no migration background","in school","","","","","7"
"7 Strongly agree","2006","no migration background","inadequately","","","","","7"
"7 Strongly agree","2006","no migration background","general elemantary","","","","","7"
"7 Strongly agree","2006","no migration background","middle vocational","","","","","7"
"7 Strongly agree","2006","no migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2006","no migration background","higher vocational","","","","","7"
"7 Strongly agree","2006","no migration background","higher education","","","","","7"
"1 Strongly disagree","2007","direct migration background","general elemantary","","","","","1"
"1 Strongly disagree","2007","direct migration background","middle vocational","","","","","1"
"1 Strongly disagree","2007","direct migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","direct migration background","higher vocational","","","","","1"
"1 Strongly disagree","2007","direct migration background","higher education","","","","","1"
"1 Strongly disagree","2007","indirect migration background","in school","","","","","1"
"1 Strongly disagree","2007","indirect migration background","inadequately","","","","","1"
"1 Strongly disagree","2007","indirect migration background","general elemantary","","","","","1"
"1 Strongly disagree","2007","indirect migration background","middle vocational","","","","","1"
"1 Strongly disagree","2007","indirect migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","indirect migration background","higher vocational","","","","","1"
"1 Strongly disagree","2007","indirect migration background","higher education","","","","","1"
"1 Strongly disagree","2007","no migration background","in school","","","","","1"
"1 Strongly disagree","2007","no migration background","inadequately","","","","","1"
"1 Strongly disagree","2007","no migration background","general elemantary","","","","","1"
"1 Strongly disagree","2007","no migration background","middle vocational","","","","","1"
"1 Strongly disagree","2007","no migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","no migration background","higher vocational","","","","","1"
"1 Strongly disagree","2007","no migration background","higher education","","","","","1"
"1 Strongly disagree","2007","direct migration background","in school","","","","","1"
"1 Strongly disagree","2007","direct migration background","inadequately","","","","","1"
"2 on scale 1-7 ","2007","indirect migration background","in school","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","no migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","in school","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","higher education","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","higher education","","","","","2"
"2 on scale 1-7 ","2007","no migration background","in school","","","","","2"
"2 on scale 1-7 ","2007","no migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","no migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","no migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","no migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","no migration background","higher education","","","","","2"
"3 on scale 1-7 ","2007","indirect migration background","in school","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","in school","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","higher education","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","higher education","","","","","3"
"3 on scale 1-7 ","2007","no migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2007","no migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","no migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","no migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","no migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","no migration background","higher education","","","","","3"
"3 on scale 1-7 ","2007","no migration background","in school","","","","","3"
"4 on scale 1-7","2007","direct migration background","higher vocational","","","","","4"
"4 on scale 1-7","2007","direct migration background","higher education","","","","","4"
"4 on scale 1-7","2007","indirect migration background","in school","","","","","4"
"4 on scale 1-7","2007","indirect migration background","inadequately","","","","","4"
"4 on scale 1-7","2007","indirect migration background","general elemantary","","","","","4"
"4 on scale 1-7","2007","indirect migration background","middle vocational","","","","","4"
"4 on scale 1-7","2007","indirect migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","indirect migration background","higher vocational","","","","","4"
"4 on scale 1-7","2007","indirect migration background","higher education","","","","","4"
"4 on scale 1-7","2007","direct migration background","in school","","","","","4"
"4 on scale 1-7","2007","direct migration background","inadequately","","","","","4"
"4 on scale 1-7","2007","direct migration background","general elemantary","","","","","4"
"4 on scale 1-7","2007","direct migration background","middle vocational","","","","","4"
