"plh0215","year","migback","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2011","direct migration background","","","","","5"
"5 on scale 1-7","2011","no migration background","","","","","5"
"6 on scale 1-7","2011","direct migration background","","","","","6"
"6 on scale 1-7","2011","indirect migration background","","","","","6"
"6 on scale 1-7","2011","no migration background","","","","","6"
"7 Strongly agree","2011","indirect migration background","","","","","7"
"7 Strongly agree","2011","no migration background","","","","","7"
"7 Strongly agree","2011","direct migration background","","","","","7"
"1 Strongly disagree","2012","direct migration background","18","","","","1"
"1 Strongly disagree","2012","indirect migration background","4","","","","1"
"1 Strongly disagree","2012","no migration background","63","0.010683635271107","0.00797911898854536","0.0133881515536686","1"
"2 on scale 1-7 ","2012","indirect migration background","13","","","","2"
"2 on scale 1-7 ","2012","direct migration background","59","0.0492412553163602","0.0363547966535546","0.0621277139791657","2"
"2 on scale 1-7 ","2012","no migration background","201","0.0365811286168504","0.03164258831742","0.0415196689162808","2"
"3 on scale 1-7 ","2012","indirect migration background","35","0.0548370231416505","0.0345547934659693","0.0751192528173318","3"
"3 on scale 1-7 ","2012","direct migration background","105","0.0792226199240759","0.0631370747778367","0.095308165070315","3"
"3 on scale 1-7 ","2012","no migration background","515","0.0930469414283456","0.0854049607875695","0.100688922069122","3"
"4 on scale 1-7","2012","indirect migration background","111","0.21945767740124","0.182585479363868","0.256329875438612","4"
"4 on scale 1-7","2012","direct migration background","229","0.217036742746064","0.192485629745338","0.24158785574679","4"
"4 on scale 1-7","2012","no migration background","1244","0.223676287046234","0.212714184110851","0.234638389981617","4"
"5 on scale 1-7","2012","indirect migration background","152","0.295088919965084","0.254456842281865","0.335720997648303","5"
"5 on scale 1-7","2012","direct migration background","274","0.25279091165775","0.226906657019645","0.278675166295854","5"
"5 on scale 1-7","2012","no migration background","1622","0.29028155180669","0.278341251697597","0.302221851915782","5"
"6 on scale 1-7","2012","indirect migration background","110","0.245674673712032","0.207322944632011","0.284026402792053","6"
"6 on scale 1-7","2012","direct migration background","237","0.215925109862949","0.191419573628332","0.240430646097565","6"
"6 on scale 1-7","2012","no migration background","1351","0.2478186305939","0.236460921525164","0.259176339662636","6"
"7 Strongly agree","2012","indirect migration background","59","0.148159304585165","0.116509643220513","0.179808965949817","7"
"7 Strongly agree","2012","no migration background","555","0.0979118252368739","0.0900936653906169","0.105729985083131","7"
"7 Strongly agree","2012","direct migration background","161","0.171170185715329","0.148737534388856","0.193602837041802","7"
"1 Strongly disagree","2013","direct migration background","76","0.0539179435322235","0.0430985871398521","0.0647372999245949","1"
"1 Strongly disagree","2013","indirect migration background","9","","","","1"
"1 Strongly disagree","2013","no migration background","313","0.0217760248843512","0.0195440431551873","0.0240080066135151","1"
"2 on scale 1-7 ","2013","indirect migration background","20","","","","2"
"2 on scale 1-7 ","2013","no migration background","764","0.0473751386949541","0.0441263730443544","0.0506239043455538","2"
"2 on scale 1-7 ","2013","direct migration background","98","0.0594958241366854","0.0481641527770247","0.0708274954963461","2"
"3 on scale 1-7 ","2013","indirect migration background","63","0.0805403171466834","0.0605937536795679","0.100486880613799","3"
"3 on scale 1-7 ","2013","direct migration background","212","0.116601870453763","0.101227357722199","0.131976383185328","3"
"3 on scale 1-7 ","2013","no migration background","1886","0.117513510664449","0.112588806863172","0.122438214465725","3"
"4 on scale 1-7","2013","indirect migration background","165","0.226863087383192","0.196165432904659","0.257560741861725","4"
"4 on scale 1-7","2013","direct migration background","400","0.217183609799727","0.197431484002333","0.236935735597121","4"
"4 on scale 1-7","2013","no migration background","4275","0.25819320869464","0.251500529753857","0.264885887635422","4"
"5 on scale 1-7","2013","indirect migration background","211","0.294188858583581","0.260788399549395","0.327589317617767","5"
"5 on scale 1-7","2013","no migration background","4509","0.265273121983573","0.258521754155093","0.272024489812053","5"
"5 on scale 1-7","2013","direct migration background","382","0.241036915261613","0.220547834660569","0.261525995862657","5"
"6 on scale 1-7","2013","indirect migration background","164","0.231838843458929","0.200906391849983","0.262771295067874","6"
"6 on scale 1-7","2013","direct migration background","319","0.19736916576248","0.178302799267476","0.216435532257484","6"
"6 on scale 1-7","2013","no migration background","3242","0.198649044897994","0.192547542281095","0.204750547514893","6"
"7 Strongly agree","2013","indirect migration background","83","0.12239886032979","0.098375577937487","0.146422142722093","7"
"7 Strongly agree","2013","no migration background","1437","0.09121995018004","0.0868168710607977","0.0956230292992824","7"
"7 Strongly agree","2013","direct migration background","187","0.114394671053507","0.099147356087526","0.129641986019488","7"
"1 Strongly disagree","2014","direct migration background","","","","","1"
"1 Strongly disagree","2014","indirect migration background","","","","","1"
"1 Strongly disagree","2014","no migration background","","","","","1"
"2 on scale 1-7 ","2014","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","no migration background","","","","","2"
"2 on scale 1-7 ","2014","direct migration background","","","","","2"
"3 on scale 1-7 ","2014","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","no migration background","","","","","3"
"4 on scale 1-7","2014","direct migration background","","","","","4"
"4 on scale 1-7","2014","indirect migration background","","","","","4"
"4 on scale 1-7","2014","no migration background","","","","","4"
"5 on scale 1-7","2014","indirect migration background","","","","","5"
"5 on scale 1-7","2014","direct migration background","","","","","5"
"5 on scale 1-7","2014","no migration background","","","","","5"
"6 on scale 1-7","2014","indirect migration background","","","","","6"
"6 on scale 1-7","2014","direct migration background","","","","","6"
"6 on scale 1-7","2014","no migration background","","","","","6"
"7 Strongly agree","2014","indirect migration background","","","","","7"
"7 Strongly agree","2014","no migration background","","","","","7"
"7 Strongly agree","2014","direct migration background","","","","","7"
"1 Strongly disagree","2015","direct migration background","","","","","1"
"1 Strongly disagree","2015","indirect migration background","","","","","1"
"1 Strongly disagree","2015","no migration background","","","","","1"
"2 on scale 1-7 ","2015","indirect migration background","","","","","2"
"2 on scale 1-7 ","2015","no migration background","","","","","2"
"2 on scale 1-7 ","2015","direct migration background","","","","","2"
"3 on scale 1-7 ","2015","indirect migration background","","","","","3"
"3 on scale 1-7 ","2015","direct migration background","","","","","3"
"3 on scale 1-7 ","2015","no migration background","","","","","3"
"4 on scale 1-7","2015","indirect migration background","","","","","4"
"4 on scale 1-7","2015","direct migration background","","","","","4"
"4 on scale 1-7","2015","no migration background","","","","","4"
"5 on scale 1-7","2015","indirect migration background","","","","","5"
"5 on scale 1-7","2015","direct migration background","","","","","5"
"5 on scale 1-7","2015","no migration background","","","","","5"
"6 on scale 1-7","2015","direct migration background","","","","","6"
"6 on scale 1-7","2015","indirect migration background","","","","","6"
"6 on scale 1-7","2015","no migration background","","","","","6"
"7 Strongly agree","2015","indirect migration background","","","","","7"
"7 Strongly agree","2015","no migration background","","","","","7"
"7 Strongly agree","2015","direct migration background","","","","","7"
"1 Strongly disagree","2016","direct migration background","","","","","1"
"1 Strongly disagree","2016","indirect migration background","","","","","1"
"1 Strongly disagree","2016","no migration background","","","","","1"
"2 on scale 1-7 ","2016","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","no migration background","","","","","2"
"3 on scale 1-7 ","2016","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","no migration background","","","","","3"
"4 on scale 1-7","2016","indirect migration background","","","","","4"
"4 on scale 1-7","2016","direct migration background","","","","","4"
"4 on scale 1-7","2016","no migration background","","","","","4"
"5 on scale 1-7","2016","indirect migration background","","","","","5"
"5 on scale 1-7","2016","direct migration background","","","","","5"
"5 on scale 1-7","2016","no migration background","","","","","5"
"6 on scale 1-7","2016","direct migration background","","","","","6"
"6 on scale 1-7","2016","indirect migration background","","","","","6"
"6 on scale 1-7","2016","no migration background","","","","","6"
"7 Strongly agree","2016","indirect migration background","","","","","7"
"7 Strongly agree","2016","no migration background","","","","","7"
"7 Strongly agree","2016","direct migration background","","","","","7"
"1 Strongly disagree","2017","direct migration background","276","0.0309337966003252","0.0269359655655835","0.0349316276350668","1"
"1 Strongly disagree","2017","indirect migration background","17","","","","1"
"1 Strongly disagree","2017","no migration background","315","0.0192233739422403","0.0173333956744974","0.0211133522099832","1"
"2 on scale 1-7 ","2017","indirect migration background","69","0.0372914416520745","0.0283213953440439","0.0462614879601051","2"
"2 on scale 1-7 ","2017","direct migration background","313","0.0639517035352767","0.0583022520188982","0.0696011550516553","2"
"2 on scale 1-7 ","2017","no migration background","930","0.0474943103037914","0.0445667116976199","0.0504219089099629","2"
"3 on scale 1-7 ","2017","indirect migration background","157","0.0988806917873423","0.0847491489937117","0.113012234580973","3"
"3 on scale 1-7 ","2017","direct migration background","552","0.0990473260710942","0.0921496393528113","0.105945012789377","3"
"3 on scale 1-7 ","2017","no migration background","2186","0.111830762923","0.107492803783323","0.116168722062677","3"
"4 on scale 1-7","2017","direct migration background","1352","0.21006732353347","0.200661314550923","0.219473332516017","4"
"4 on scale 1-7","2017","indirect migration background","377","0.231419419727592","0.211453593549422","0.251385245905763","4"
"4 on scale 1-7","2017","no migration background","4999","0.248138824824272","0.242193533505316","0.254084116143229","4"
"5 on scale 1-7","2017","indirect migration background","445","0.260886195763831","0.240097660573937","0.281674730953724","5"
"5 on scale 1-7","2017","no migration background","5588","0.269335623738456","0.263229539151535","0.275441708325377","5"
"5 on scale 1-7","2017","direct migration background","1639","0.239224179647691","0.229373595485071","0.24907476381031","5"
"6 on scale 1-7","2017","direct migration background","1496","0.220220692704165","0.210652145277858","0.229789240130471","6"
"6 on scale 1-7","2017","no migration background","4536","0.217182805199857","0.211507361143316","0.222858249256398","6"
"6 on scale 1-7","2017","indirect migration background","440","0.247276644506216","0.226852121284893","0.267701167727538","6"
"7 Strongly agree","2017","indirect migration background","209","0.115242228672824","0.100125399705228","0.130359057640419","7"
"7 Strongly agree","2017","no migration background","1722","0.086794299068383","0.0829191638895717","0.0906694342471942","7"
"7 Strongly agree","2017","direct migration background","1577","0.136554977907979","0.128626273782479","0.144483682033478","7"
"1 Strongly disagree","2018","direct migration background","","","","","1"
"1 Strongly disagree","2018","indirect migration background","","","","","1"
"1 Strongly disagree","2018","no migration background","","","","","1"
"2 on scale 1-7 ","2018","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","no migration background","","","","","2"
"3 on scale 1-7 ","2018","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","no migration background","","","","","3"
"4 on scale 1-7","2018","direct migration background","","","","","4"
"4 on scale 1-7","2018","indirect migration background","","","","","4"
"4 on scale 1-7","2018","no migration background","","","","","4"
"5 on scale 1-7","2018","no migration background","","","","","5"
"5 on scale 1-7","2018","direct migration background","","","","","5"
"5 on scale 1-7","2018","indirect migration background","","","","","5"
"6 on scale 1-7","2018","direct migration background","","","","","6"
"6 on scale 1-7","2018","indirect migration background","","","","","6"
"6 on scale 1-7","2018","no migration background","","","","","6"
"7 Strongly agree","2018","no migration background","","","","","7"
"7 Strongly agree","2018","direct migration background","","","","","7"
"7 Strongly agree","2018","indirect migration background","","","","","7"
"1 Strongly disagree","2019","direct migration background","127","0.0330286117105666","0.0273591871248386","0.0386980362962947","1"
"1 Strongly disagree","2019","indirect migration background","17","","","","1"
"1 Strongly disagree","2019","no migration background","385","0.0243060270837437","0.0221825713548775","0.0264294828126099","1"
"2 on scale 1-7 ","2019","indirect migration background","60","0.0366476368109446","0.0277053058772495","0.0455899677446397","2"
"2 on scale 1-7 ","2019","direct migration background","241","0.0567189070374843","0.0493810118761445","0.0640568021988241","2"
"2 on scale 1-7 ","2019","no migration background","908","0.046789068129908","0.0438770363105276","0.0497010999492883","2"
"3 on scale 1-7 ","2019","no migration background","2323","0.125701494542583","0.121130302155558","0.130272686929607","3"
"3 on scale 1-7 ","2019","direct migration background","404","0.102316044044613","0.0927016788876566","0.111930409201569","3"
"3 on scale 1-7 ","2019","indirect migration background","155","0.0902065963234231","0.0765725204321409","0.103840672214705","3"
"4 on scale 1-7","2019","direct migration background","933","0.241647046625863","0.228066618916008","0.255227474335717","4"
"4 on scale 1-7","2019","no migration background","5104","0.259735032123848","0.253688751854","0.265781312393696","4"
"4 on scale 1-7","2019","indirect migration background","373","0.21587215266365","0.196291511120379","0.235452794206921","4"
"5 on scale 1-7","2019","no migration background","5567","0.275923400878467","0.26976006360227","0.282086738154664","5"
"5 on scale 1-7","2019","direct migration background","907","0.259922913894809","0.246009049269369","0.27383677852025","5"
"5 on scale 1-7","2019","indirect migration background","483","0.321396900634078","0.299170766617994","0.343623034650162","5"
"6 on scale 1-7","2019","direct migration background","726","0.195657486956045","0.183072413393469","0.20824256051862","6"
"6 on scale 1-7","2019","no migration background","4111","0.188835162446626","0.183438498160223","0.194231826733029","6"
"6 on scale 1-7","2019","indirect migration background","391","0.229902662688899","0.209877318996736","0.249928006381062","6"
"7 Strongly agree","2019","no migration background","1806","0.0787098147948249","0.0749966683443458","0.082422961245304","7"
"7 Strongly agree","2019","direct migration background","479","0.110708989730619","0.100754926253233","0.120663053208004","7"
"7 Strongly agree","2019","indirect migration background","217","0.0989086656513847","0.0847005414416557","0.113116789861114","7"
