"plh0215","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","general elemantary","142","0.0966362959301735","0.0815681679738038","0.111704423886543"
"2 on scale 1-7 ","2005","lower secondary degree","middle vocational","331","0.0689357843919417","0.0618444278282353","0.0760271409556481"
"2 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","1","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher vocational","22","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher education","8","","",""
"2 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2005","secondary school degree","general elemantary","27","","",""
"2 on scale 1-7 ","2005","secondary school degree","middle vocational","174","0.0397361635845711","0.033742308153987","0.0457300190151551"
"2 on scale 1-7 ","2005","secondary school degree","vocational + Abi","2","","",""
"2 on scale 1-7 ","2005","secondary school degree","higher vocational","24","","",""
"2 on scale 1-7 ","2005","secondary school degree","higher education","11","","",""
"2 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","middle vocational","30","0.0410848588263998","0.0267060291917265","0.0554636884610732"
"2 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","34","0.0335938625798134","0.0221542464594035","0.0450334787002233"
"2 on scale 1-7 ","2005","college entrance qualification","higher vocational","11","","",""
"2 on scale 1-7 ","2005","college entrance qualification","higher education","99","0.033188519816366","0.0269439764748479","0.0394330631578841"
"2 on scale 1-7 ","2005","Other degree","in school","","","",""
"2 on scale 1-7 ","2005","Other degree","inadequately","3","","",""
"2 on scale 1-7 ","2005","Other degree","general elemantary","42","0.143448367169091","0.105455786617765","0.181440947720416"
"2 on scale 1-7 ","2005","Other degree","middle vocational","28","","",""
"2 on scale 1-7 ","2005","Other degree","vocational + Abi","8","","",""
"2 on scale 1-7 ","2005","Other degree","higher vocational","2","","",""
"2 on scale 1-7 ","2005","Other degree","higher education","5","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","in school","23","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","inadequately","32","0.158228190277382","0.107004613034043","0.209451767520721"
"2 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","2","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","general elemantary","245","0.157517095313789","0.138938954973995","0.176095235653582"
"3 on scale 1-7 ","2005","lower secondary degree","middle vocational","723","0.143064868411853","0.133264156618678","0.152865580205028"
"3 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","5","","",""
"3 on scale 1-7 ","2005","lower secondary degree","higher vocational","48","0.103349032416251","0.0752543104650393","0.131443754367463"
"3 on scale 1-7 ","2005","lower secondary degree","higher education","17","","",""
"3 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2005","secondary school degree","general elemantary","53","0.0881873717665581","0.0650498848814633","0.111324858651653"
"3 on scale 1-7 ","2005","secondary school degree","middle vocational","519","0.140092855879348","0.129442802552176","0.15074290920652"
"3 on scale 1-7 ","2005","secondary school degree","vocational + Abi","7","","",""
"3 on scale 1-7 ","2005","secondary school degree","higher vocational","71","0.118551019686788","0.0944486188864892","0.142653420487087"
"3 on scale 1-7 ","2005","secondary school degree","higher education","51","0.076334453758494","0.0554164402209709","0.097252467296017"
"3 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","middle vocational","68","0.0861753236585772","0.0658463500179277","0.106504297299227"
"3 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","90","0.114875095737238","0.0946301384850763","0.135120052989399"
"3 on scale 1-7 ","2005","college entrance qualification","higher vocational","26","","",""
"3 on scale 1-7 ","2005","college entrance qualification","higher education","295","0.101793439180275","0.09125238978577","0.112334488574781"
"3 on scale 1-7 ","2005","Other degree","in school","","","",""
"3 on scale 1-7 ","2005","Other degree","inadequately","3","","",""
"3 on scale 1-7 ","2005","Other degree","general elemantary","79","0.220550658527989","0.175611768497383","0.265489548558596"
"3 on scale 1-7 ","2005","Other degree","middle vocational","58","0.136932471375342","0.102458444055302","0.171406498695381"
"3 on scale 1-7 ","2005","Other degree","vocational + Abi","15","","",""
"3 on scale 1-7 ","2005","Other degree","higher vocational","4","","",""
"3 on scale 1-7 ","2005","Other degree","higher education","24","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","in school","56","0.0821582045063278","0.0610475937795832","0.103268815233072"
"3 on scale 1-7 ","2005","no degree/no degree yet","inadequately","41","0.243938424239258","0.183661723103122","0.304215125375394"
"3 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","11","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","1","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2005","lower secondary degree","in school","","","",""
"4 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2005","lower secondary degree","general elemantary","437","0.298207490239594","0.274877128021456","0.321537852457731"
"4 on scale 1-7","2005","lower secondary degree","middle vocational","1365","0.282304354033207","0.269705063566805","0.294903644499609"
"4 on scale 1-7","2005","lower secondary degree","vocational + Abi","7","","",""
"4 on scale 1-7","2005","lower secondary degree","higher vocational","115","0.226332783674387","0.187712927715316","0.264952639633458"
"4 on scale 1-7","2005","lower secondary degree","higher education","57","0.325542328009034","0.257466414311345","0.393618241706722"
"4 on scale 1-7","2005","secondary school degree","in school","","","",""
"4 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2005","secondary school degree","general elemantary","122","0.197528047315164","0.165042551412366","0.230013543217963"
"4 on scale 1-7","2005","secondary school degree","middle vocational","1119","0.278505787036463","0.264751073582286","0.292260500490641"
"4 on scale 1-7","2005","secondary school degree","vocational + Abi","6","","",""
"4 on scale 1-7","2005","secondary school degree","higher vocational","184","0.25890141506636","0.226241558626389","0.291561271506332"
"4 on scale 1-7","2005","secondary school degree","higher education","174","0.303059206293877","0.266854548235313","0.339263864352441"
"4 on scale 1-7","2005","college entrance qualification","in school","","","",""
"4 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2005","college entrance qualification","middle vocational","174","0.259680125957638","0.227917118892931","0.291443133022346"
"4 on scale 1-7","2005","college entrance qualification","vocational + Abi","247","0.270470325671724","0.242268129209478","0.29867252213397"
"4 on scale 1-7","2005","college entrance qualification","higher vocational","100","0.271604497117042","0.224670164191184","0.3185388300429"
"4 on scale 1-7","2005","college entrance qualification","higher education","759","0.240990373192058","0.226081001827665","0.255899744556451"
"4 on scale 1-7","2005","Other degree","in school","","","",""
"4 on scale 1-7","2005","Other degree","inadequately","9","","",""
"4 on scale 1-7","2005","Other degree","general elemantary","103","0.314110544006244","0.263801908833205","0.364419179179282"
"4 on scale 1-7","2005","Other degree","middle vocational","114","0.313124347907159","0.26661782290167","0.359630872912649"
"4 on scale 1-7","2005","Other degree","vocational + Abi","32","0.266615730832114","0.187499398122703","0.345732063541525"
"4 on scale 1-7","2005","Other degree","higher vocational","11","","",""
"4 on scale 1-7","2005","Other degree","higher education","53","0.316954320842057","0.249540994217467","0.384367647466646"
"4 on scale 1-7","2005","no degree/no degree yet","in school","146","0.187398088713519","0.157398665070041","0.217397512356998"
"4 on scale 1-7","2005","no degree/no degree yet","inadequately","41","0.223348821676841","0.164891943197566","0.281805700156117"
"4 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","middle vocational","8","","",""
"4 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher vocational","1","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher education","1","","",""
"5 on scale 1-7","2005","lower secondary degree","in school","","","",""
"5 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2005","lower secondary degree","general elemantary","281","0.192753830158081","0.172636870352345","0.212870789963816"
"5 on scale 1-7","2005","lower secondary degree","middle vocational","1148","0.232489521344881","0.220665614680324","0.244313428009439"
"5 on scale 1-7","2005","lower secondary degree","vocational + Abi","6","","",""
"5 on scale 1-7","2005","lower secondary degree","higher vocational","107","0.217011378508666","0.178968024517499","0.255054732499832"
"5 on scale 1-7","2005","lower secondary degree","higher education","45","0.234690664749236","0.173119295741304","0.296262033757169"
"5 on scale 1-7","2005","secondary school degree","in school","","","",""
"5 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2005","secondary school degree","general elemantary","191","0.328157974069851","0.289845936596565","0.366470011543137"
"5 on scale 1-7","2005","secondary school degree","middle vocational","1088","0.25087752377724","0.237575267808872","0.264179779745609"
"5 on scale 1-7","2005","secondary school degree","vocational + Abi","9","","",""
"5 on scale 1-7","2005","secondary school degree","higher vocational","198","0.279086492550129","0.24564235064001","0.312530634460248"
"5 on scale 1-7","2005","secondary school degree","higher education","176","0.275917305673135","0.240705660185073","0.311128951161197"
"5 on scale 1-7","2005","college entrance qualification","in school","","","",""
"5 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2005","college entrance qualification","middle vocational","207","0.276159876255891","0.2437711277878","0.308548624723982"
"5 on scale 1-7","2005","college entrance qualification","vocational + Abi","280","0.289891290161992","0.261085377207476","0.318697203116509"
"5 on scale 1-7","2005","college entrance qualification","higher vocational","98","0.313391900274179","0.264443681938342","0.362340118610016"
"5 on scale 1-7","2005","college entrance qualification","higher education","899","0.285677632349871","0.269929788974482","0.301425475725259"
"5 on scale 1-7","2005","Other degree","in school","","","",""
"5 on scale 1-7","2005","Other degree","inadequately","8","","",""
"5 on scale 1-7","2005","Other degree","general elemantary","37","0.130707241927554","0.0941724136149394","0.167242070240169"
"5 on scale 1-7","2005","Other degree","middle vocational","79","0.206352022755563","0.165769902672875","0.246934142838252"
"5 on scale 1-7","2005","Other degree","vocational + Abi","32","0.267144412930296","0.187978227830517","0.346310598030074"
"5 on scale 1-7","2005","Other degree","higher vocational","20","","",""
"5 on scale 1-7","2005","Other degree","higher education","43","0.242503927942643","0.18040671229292","0.304601143592366"
"5 on scale 1-7","2005","no degree/no degree yet","in school","182","0.281899320962835","0.247310871304846","0.316487770620825"
"5 on scale 1-7","2005","no degree/no degree yet","inadequately","30","0.176950879335876","0.123387246360094","0.230514512311658"
"5 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","middle vocational","10","","",""
"5 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher vocational","1","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher education","1","","",""
"6 on scale 1-7","2005","lower secondary degree","in school","","","",""
"6 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2005","lower secondary degree","general elemantary","162","0.105130448594503","0.089488099723612","0.120772797465393"
"6 on scale 1-7","2005","lower secondary degree","middle vocational","699","0.132984389196594","0.123479852881121","0.142488925512066"
"6 on scale 1-7","2005","lower secondary degree","vocational + Abi","2","","",""
"6 on scale 1-7","2005","lower secondary degree","higher vocational","98","0.230358731287788","0.191498414871268","0.269219047704307"
"6 on scale 1-7","2005","lower secondary degree","higher education","34","0.197131051527955","0.139333126533242","0.254928976522667"
"6 on scale 1-7","2005","secondary school degree","in school","","","",""
"6 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2005","secondary school degree","general elemantary","113","0.211766830915993","0.178430599195166","0.24510306263682"
"6 on scale 1-7","2005","secondary school degree","middle vocational","725","0.181534340342838","0.169706712896408","0.193361967789268"
"6 on scale 1-7","2005","secondary school degree","vocational + Abi","7","","",""
"6 on scale 1-7","2005","secondary school degree","higher vocational","151","0.199219153441977","0.169438690067912","0.228999616816042"
"6 on scale 1-7","2005","secondary school degree","higher education","153","0.249539423991807","0.215448694717339","0.283630153266274"
"6 on scale 1-7","2005","college entrance qualification","in school","","","",""
"6 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2005","college entrance qualification","middle vocational","185","0.244230227218541","0.213106828508971","0.275353625928111"
"6 on scale 1-7","2005","college entrance qualification","vocational + Abi","209","0.193764588850817","0.168670595369114","0.21885858233252"
"6 on scale 1-7","2005","college entrance qualification","higher vocational","78","0.196227576602281","0.154320717236946","0.238134435967616"
"6 on scale 1-7","2005","college entrance qualification","higher education","755","0.21921291133322","0.204790588270955","0.233635234395485"
"6 on scale 1-7","2005","Other degree","in school","","","",""
"6 on scale 1-7","2005","Other degree","inadequately","5","","",""
"6 on scale 1-7","2005","Other degree","general elemantary","15","","",""
"6 on scale 1-7","2005","Other degree","middle vocational","42","0.123941588747753","0.0908976756858713","0.156985501809634"
"6 on scale 1-7","2005","Other degree","vocational + Abi","15","","",""
"6 on scale 1-7","2005","Other degree","higher vocational","10","","",""
"6 on scale 1-7","2005","Other degree","higher education","33","0.146287256693211","0.0950858755523093","0.197488637834112"
"6 on scale 1-7","2005","no degree/no degree yet","in school","162","0.26168628032575","0.227895178027575","0.295477382623925"
"6 on scale 1-7","2005","no degree/no degree yet","inadequately","13","","",""
"6 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","middle vocational","4","","",""
"6 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher vocational","1","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2005","lower secondary degree","in school","","","",""
"7 Strongly agree","2005","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2005","lower secondary degree","general elemantary","109","0.073837651763625","0.0605011986546414","0.0871741048726085"
"7 Strongly agree","2005","lower secondary degree","middle vocational","430","0.0936639232225885","0.0855084728274062","0.101819373617771"
"7 Strongly agree","2005","lower secondary degree","vocational + Abi","1","","",""
"7 Strongly agree","2005","lower secondary degree","higher vocational","46","0.112332453711273","0.0831892284062669","0.141475679016278"
"7 Strongly agree","2005","lower secondary degree","higher education","16","","",""
"7 Strongly agree","2005","secondary school degree","in school","","","",""
"7 Strongly agree","2005","secondary school degree","inadequately","","","",""
"7 Strongly agree","2005","secondary school degree","general elemantary","62","0.115225356256796","0.08917278765289","0.141277924860701"
"7 Strongly agree","2005","secondary school degree","middle vocational","376","0.0897452200387556","0.0809751076893185","0.0985153323881927"
"7 Strongly agree","2005","secondary school degree","vocational + Abi","3","","",""
"7 Strongly agree","2005","secondary school degree","higher vocational","55","0.0949838206248243","0.0731232217007111","0.116844419548938"
"7 Strongly agree","2005","secondary school degree","higher education","47","0.0530662679127781","0.0354070350711496","0.0707255007544066"
"7 Strongly agree","2005","college entrance qualification","in school","","","",""
"7 Strongly agree","2005","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2005","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2005","college entrance qualification","middle vocational","63","0.0851959862741619","0.064972028555032","0.105419943993292"
"7 Strongly agree","2005","college entrance qualification","vocational + Abi","79","0.0828052280521598","0.0653083201930663","0.100302135911253"
"7 Strongly agree","2005","college entrance qualification","higher vocational","27","","",""
"7 Strongly agree","2005","college entrance qualification","higher education","338","0.113029991696863","0.1019920738226","0.124067909571126"
"7 Strongly agree","2005","Other degree","in school","","","",""
"7 Strongly agree","2005","Other degree","inadequately","5","","",""
"7 Strongly agree","2005","Other degree","general elemantary","14","","",""
"7 Strongly agree","2005","Other degree","middle vocational","27","","",""
"7 Strongly agree","2005","Other degree","vocational + Abi","12","","",""
"7 Strongly agree","2005","Other degree","higher vocational","7","","",""
"7 Strongly agree","2005","Other degree","higher education","20","","",""
"7 Strongly agree","2005","no degree/no degree yet","in school","73","0.132898972241532","0.106802183229267","0.158995761253798"
"7 Strongly agree","2005","no degree/no degree yet","inadequately","12","","",""
"7 Strongly agree","2005","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2005","no degree/no degree yet","middle vocational","10","","",""
"7 Strongly agree","2005","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2006","lower secondary degree","in school","","","",""
"1 Strongly disagree","2006","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2006","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2006","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2006","secondary school degree","in school","","","",""
"1 Strongly disagree","2006","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2006","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2006","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","higher education","","","",""
"1 Strongly disagree","2006","college entrance qualification","in school","","","",""
"1 Strongly disagree","2006","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2006","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2006","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2006","Other degree","in school","","","",""
"1 Strongly disagree","2006","Other degree","inadequately","","","",""
"1 Strongly disagree","2006","Other degree","general elemantary","","","",""
"1 Strongly disagree","2006","Other degree","middle vocational","","","",""
"1 Strongly disagree","2006","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","Other degree","higher vocational","","","",""
"1 Strongly disagree","2006","Other degree","higher education","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2006","Other degree","in school","","","",""
"2 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","higher education","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2006","Other degree","in school","","","",""
"3 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","higher education","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2006","lower secondary degree","in school","","","",""
"4 on scale 1-7","2006","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2006","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2006","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2006","secondary school degree","in school","","","",""
"4 on scale 1-7","2006","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2006","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2006","secondary school degree","middle vocational","","","",""
