"plh0215","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","direct migration background","Female","259","0.211484325116214","0.188755263507846","0.234213386724583"
"5 on scale 1-7","2005","indirect migration background","Male","115","0.311181214877438","0.266091264574026","0.356271165180849"
"5 on scale 1-7","2005","indirect migration background","Female","106","0.259039491384555","0.217436571575726","0.300642411193383"
"6 on scale 1-7","2005","no migration background","Male","1746","0.190712514517751","0.182288562734294","0.199136466301208"
"6 on scale 1-7","2005","no migration background","Female","1520","0.154052210326757","0.146631048595616","0.161473372057899"
"6 on scale 1-7","2005","direct migration background","Male","161","0.149417862160129","0.128360022241814","0.170475702078443"
"6 on scale 1-7","2005","direct migration background","Female","143","0.122989869163187","0.104709952003564","0.14126978632281"
"6 on scale 1-7","2005","indirect migration background","Male","84","0.212466331342373","0.172628085820588","0.252304576864158"
"6 on scale 1-7","2005","indirect migration background","Female","93","0.205027623310018","0.166689972332985","0.243365274287051"
"7 Strongly agree","2005","no migration background","Male","794","0.097561585346258","0.091199154495631","0.103924016196885"
"7 Strongly agree","2005","no migration background","Female","781","0.0863183960666848","0.0805452137753163","0.0920915783580533"
"7 Strongly agree","2005","direct migration background","Male","101","0.100781649185902","0.0829997664243845","0.11856353194742"
"7 Strongly agree","2005","direct migration background","Female","103","0.0845837252294434","0.0690959168313454","0.100071533627541"
"7 Strongly agree","2005","indirect migration background","Male","43","0.0947547019002966","0.066231117294492","0.123278286506101"
"7 Strongly agree","2005","indirect migration background","Female","50","0.10402655036601","0.075035566102374","0.133017534629646"
"1 Strongly disagree","2006","no migration background","Male","","","",""
"1 Strongly disagree","2006","no migration background","Female","","","",""
"1 Strongly disagree","2006","direct migration background","Male","","","",""
"1 Strongly disagree","2006","direct migration background","Female","","","",""
"1 Strongly disagree","2006","indirect migration background","Male","","","",""
"1 Strongly disagree","2006","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2006","no migration background","Male","","","",""
"2 on scale 1-7 ","2006","no migration background","Female","","","",""
"2 on scale 1-7 ","2006","direct migration background","Male","","","",""
"2 on scale 1-7 ","2006","direct migration background","Female","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2006","no migration background","Male","","","",""
"3 on scale 1-7 ","2006","no migration background","Female","","","",""
"3 on scale 1-7 ","2006","direct migration background","Male","","","",""
"3 on scale 1-7 ","2006","direct migration background","Female","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"4 on scale 1-7","2006","no migration background","Male","","","",""
"4 on scale 1-7","2006","no migration background","Female","","","",""
"4 on scale 1-7","2006","direct migration background","Male","","","",""
"4 on scale 1-7","2006","direct migration background","Female","","","",""
"4 on scale 1-7","2006","indirect migration background","Male","","","",""
"4 on scale 1-7","2006","indirect migration background","Female","","","",""
"5 on scale 1-7","2006","no migration background","Male","","","",""
"5 on scale 1-7","2006","no migration background","Female","","","",""
"5 on scale 1-7","2006","direct migration background","Male","","","",""
"5 on scale 1-7","2006","direct migration background","Female","","","",""
"5 on scale 1-7","2006","indirect migration background","Male","","","",""
"5 on scale 1-7","2006","indirect migration background","Female","","","",""
"6 on scale 1-7","2006","no migration background","Male","","","",""
"6 on scale 1-7","2006","no migration background","Female","","","",""
"6 on scale 1-7","2006","direct migration background","Male","","","",""
"6 on scale 1-7","2006","direct migration background","Female","","","",""
"6 on scale 1-7","2006","indirect migration background","Male","","","",""
"6 on scale 1-7","2006","indirect migration background","Female","","","",""
"7 Strongly agree","2006","no migration background","Male","","","",""
"7 Strongly agree","2006","no migration background","Female","","","",""
"7 Strongly agree","2006","direct migration background","Male","","","",""
"7 Strongly agree","2006","direct migration background","Female","","","",""
"7 Strongly agree","2006","indirect migration background","Male","","","",""
"7 Strongly agree","2006","indirect migration background","Female","","","",""
"1 Strongly disagree","2007","no migration background","Male","","","",""
"1 Strongly disagree","2007","no migration background","Female","","","",""
"1 Strongly disagree","2007","direct migration background","Male","","","",""
"1 Strongly disagree","2007","direct migration background","Female","","","",""
"1 Strongly disagree","2007","indirect migration background","Male","","","",""
"1 Strongly disagree","2007","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2007","no migration background","Male","","","",""
"2 on scale 1-7 ","2007","no migration background","Female","","","",""
"2 on scale 1-7 ","2007","direct migration background","Male","","","",""
"2 on scale 1-7 ","2007","direct migration background","Female","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2007","no migration background","Male","","","",""
"3 on scale 1-7 ","2007","no migration background","Female","","","",""
"3 on scale 1-7 ","2007","direct migration background","Male","","","",""
"3 on scale 1-7 ","2007","direct migration background","Female","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"4 on scale 1-7","2007","no migration background","Male","","","",""
"4 on scale 1-7","2007","no migration background","Female","","","",""
"4 on scale 1-7","2007","direct migration background","Male","","","",""
"4 on scale 1-7","2007","direct migration background","Female","","","",""
"4 on scale 1-7","2007","indirect migration background","Male","","","",""
"4 on scale 1-7","2007","indirect migration background","Female","","","",""
"5 on scale 1-7","2007","no migration background","Male","","","",""
"5 on scale 1-7","2007","no migration background","Female","","","",""
"5 on scale 1-7","2007","direct migration background","Male","","","",""
"5 on scale 1-7","2007","direct migration background","Female","","","",""
"5 on scale 1-7","2007","indirect migration background","Male","","","",""
"5 on scale 1-7","2007","indirect migration background","Female","","","",""
"6 on scale 1-7","2007","no migration background","Male","","","",""
"6 on scale 1-7","2007","no migration background","Female","","","",""
"6 on scale 1-7","2007","direct migration background","Male","","","",""
"6 on scale 1-7","2007","direct migration background","Female","","","",""
"6 on scale 1-7","2007","indirect migration background","Male","","","",""
"6 on scale 1-7","2007","indirect migration background","Female","","","",""
"7 Strongly agree","2007","no migration background","Male","","","",""
"7 Strongly agree","2007","no migration background","Female","","","",""
"7 Strongly agree","2007","direct migration background","Male","","","",""
"7 Strongly agree","2007","direct migration background","Female","","","",""
"7 Strongly agree","2007","indirect migration background","Male","","","",""
"7 Strongly agree","2007","indirect migration background","Female","","","",""
"1 Strongly disagree","2008","no migration background","Male","","","",""
"1 Strongly disagree","2008","no migration background","Female","","","",""
"1 Strongly disagree","2008","direct migration background","Male","","","",""
"1 Strongly disagree","2008","direct migration background","Female","","","",""
"1 Strongly disagree","2008","indirect migration background","Male","","","",""
"1 Strongly disagree","2008","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2008","no migration background","Male","","","",""
"2 on scale 1-7 ","2008","no migration background","Female","","","",""
"2 on scale 1-7 ","2008","direct migration background","Male","","","",""
"2 on scale 1-7 ","2008","direct migration background","Female","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2008","no migration background","Male","","","",""
"3 on scale 1-7 ","2008","no migration background","Female","","","",""
"3 on scale 1-7 ","2008","direct migration background","Male","","","",""
"3 on scale 1-7 ","2008","direct migration background","Female","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"4 on scale 1-7","2008","no migration background","Male","","","",""
"4 on scale 1-7","2008","no migration background","Female","","","",""
"4 on scale 1-7","2008","direct migration background","Male","","","",""
"4 on scale 1-7","2008","direct migration background","Female","","","",""
"4 on scale 1-7","2008","indirect migration background","Male","","","",""
"4 on scale 1-7","2008","indirect migration background","Female","","","",""
"5 on scale 1-7","2008","no migration background","Male","","","",""
"5 on scale 1-7","2008","no migration background","Female","","","",""
"5 on scale 1-7","2008","direct migration background","Male","","","",""
"5 on scale 1-7","2008","direct migration background","Female","","","",""
"5 on scale 1-7","2008","indirect migration background","Male","","","",""
"5 on scale 1-7","2008","indirect migration background","Female","","","",""
"6 on scale 1-7","2008","no migration background","Male","","","",""
"6 on scale 1-7","2008","no migration background","Female","","","",""
"6 on scale 1-7","2008","direct migration background","Male","","","",""
"6 on scale 1-7","2008","direct migration background","Female","","","",""
"6 on scale 1-7","2008","indirect migration background","Male","","","",""
"6 on scale 1-7","2008","indirect migration background","Female","","","",""
"7 Strongly agree","2008","no migration background","Male","","","",""
"7 Strongly agree","2008","no migration background","Female","","","",""
"7 Strongly agree","2008","direct migration background","Male","","","",""
"7 Strongly agree","2008","direct migration background","Female","","","",""
"7 Strongly agree","2008","indirect migration background","Male","","","",""
"7 Strongly agree","2008","indirect migration background","Female","","","",""
"1 Strongly disagree","2009","no migration background","Male","145","0.0232065743750621","0.0197927864187783","0.026620362331346"
"1 Strongly disagree","2009","no migration background","Female","233","0.0372077060554032","0.0330924919776476","0.0413229201331587"
"1 Strongly disagree","2009","direct migration background","Male","33","0.0412556001570095","0.0270599498384315","0.0554512504755875"
"1 Strongly disagree","2009","direct migration background","Female","50","0.0567355964957287","0.0415115249420419","0.0719596680494154"
"1 Strongly disagree","2009","indirect migration background","Male","3","","",""
"1 Strongly disagree","2009","indirect migration background","Female","7","","",""
"2 on scale 1-7 ","2009","no migration background","Male","371","0.0485823398925933","0.0437075659871668","0.0534571137980198"
"2 on scale 1-7 ","2009","no migration background","Female","570","0.074013711649874","0.0683216702278447","0.0797057530719033"
"2 on scale 1-7 ","2009","direct migration background","Male","55","0.0588073277169438","0.0420147483650829","0.0755999070688046"
"2 on scale 1-7 ","2009","direct migration background","Female","63","0.0567015839360943","0.0414818020315273","0.0719213658406612"
"2 on scale 1-7 ","2009","indirect migration background","Male","18","","",""
"2 on scale 1-7 ","2009","indirect migration background","Female","8","","",""
"3 on scale 1-7 ","2009","no migration background","Male","954","0.123864291273596","0.116394844943944","0.131333737603248"
"3 on scale 1-7 ","2009","no migration background","Female","1274","0.163966190487261","0.155916137189874","0.172016243784647"
"3 on scale 1-7 ","2009","direct migration background","Male","118","0.140074570310045","0.115301920492086","0.164847220128005"
"3 on scale 1-7 ","2009","direct migration background","Female","143","0.183727885442124","0.158242494519664","0.209213276364584"
"3 on scale 1-7 ","2009","indirect migration background","Male","37","0.0925244247359945","0.0619037653245074","0.123145084147482"
"3 on scale 1-7 ","2009","indirect migration background","Female","46","0.098916516860976","0.0684136187650755","0.129419414956877"
"4 on scale 1-7","2009","no migration background","Male","1997","0.270860955015608","0.260784493753199","0.280937416278017"
"4 on scale 1-7","2009","no migration background","Female","2264","0.272957314350492","0.26327148072048","0.282643147980503"
"4 on scale 1-7","2009","direct migration background","Male","196","0.253488586013862","0.22243871154556","0.284538460482165"
"4 on scale 1-7","2009","direct migration background","Female","233","0.23105700960604","0.203317873824947","0.258796145387132"
"4 on scale 1-7","2009","indirect migration background","Male","87","0.306168412586813","0.257463126931899","0.354873698241727"
"4 on scale 1-7","2009","indirect migration background","Female","84","0.274625180147586","0.229024050956555","0.320226309338617"
"5 on scale 1-7","2009","no migration background","Male","1944","0.255875758514582","0.245981871252777","0.265769645776388"
"5 on scale 1-7","2009","no migration background","Female","1930","0.229255319518054","0.220115772722538","0.23839486631357"
"5 on scale 1-7","2009","direct migration background","Male","170","0.251613086165063","0.220639454972375","0.28258671735775"
"5 on scale 1-7","2009","direct migration background","Female","199","0.223592010205207","0.196172517261136","0.251011503149279"
"5 on scale 1-7","2009","indirect migration background","Male","85","0.24668904663279","0.201134582305944","0.292243510959636"
"5 on scale 1-7","2009","indirect migration background","Female","97","0.241953058652544","0.198197040899655","0.285709076405434"
"6 on scale 1-7","2009","no migration background","Male","1454","0.193471646265415","0.184514943896847","0.202428348633984"
"6 on scale 1-7","2009","no migration background","Female","1228","0.14259091677878","0.134988535396772","0.150193298160789"
"6 on scale 1-7","2009","direct migration background","Male","111","0.167839805538345","0.141164256253946","0.194515354822743"
"6 on scale 1-7","2009","direct migration background","Female","130","0.157773435403006","0.133784129092702","0.181762741713309"
"6 on scale 1-7","2009","indirect migration background","Male","76","0.224659745354853","0.180555777071582","0.268763713638124"
"6 on scale 1-7","2009","indirect migration background","Female","74","0.205509092846635","0.164224864800244","0.246793320893026"
"7 Strongly agree","2009","no migration background","Male","607","0.084138434663143","0.0778442165211993","0.0904326528050866"
"7 Strongly agree","2009","no migration background","Female","627","0.0800088411601364","0.0741099484259935","0.0859077338942792"
"7 Strongly agree","2009","direct migration background","Male","71","0.0869210240987319","0.0668125550560574","0.107029493141406"
"7 Strongly agree","2009","direct migration background","Female","69","0.0904124789118005","0.0715402708344869","0.109284686989114"
"7 Strongly agree","2009","indirect migration background","Male","38","0.0936030589784173","0.0628227407012895","0.124383377255545"
"7 Strongly agree","2009","indirect migration background","Female","52","0.137692688150726","0.102487176909914","0.172898199391537"
"1 Strongly disagree","2010","no migration background","Male","","","",""
"1 Strongly disagree","2010","no migration background","Female","","","",""
"1 Strongly disagree","2010","direct migration background","Male","","","",""
"1 Strongly disagree","2010","direct migration background","Female","","","",""
"1 Strongly disagree","2010","indirect migration background","Male","","","",""
"1 Strongly disagree","2010","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2010","no migration background","Male","","","",""
"2 on scale 1-7 ","2010","no migration background","Female","","","",""
"2 on scale 1-7 ","2010","direct migration background","Male","","","",""
"2 on scale 1-7 ","2010","direct migration background","Female","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2010","no migration background","Male","","","",""
"3 on scale 1-7 ","2010","no migration background","Female","","","",""
"3 on scale 1-7 ","2010","direct migration background","Male","","","",""
"3 on scale 1-7 ","2010","direct migration background","Female","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"4 on scale 1-7","2010","no migration background","Male","","","",""
"4 on scale 1-7","2010","no migration background","Female","","","",""
"4 on scale 1-7","2010","direct migration background","Male","","","",""
"4 on scale 1-7","2010","direct migration background","Female","","","",""
"4 on scale 1-7","2010","indirect migration background","Male","","","",""
"4 on scale 1-7","2010","indirect migration background","Female","","","",""
"5 on scale 1-7","2010","no migration background","Male","","","",""
"5 on scale 1-7","2010","no migration background","Female","","","",""
"5 on scale 1-7","2010","direct migration background","Male","","","",""
"5 on scale 1-7","2010","direct migration background","Female","","","",""
"5 on scale 1-7","2010","indirect migration background","Male","","","",""
"5 on scale 1-7","2010","indirect migration background","Female","","","",""
"6 on scale 1-7","2010","no migration background","Male","","","",""
"6 on scale 1-7","2010","no migration background","Female","","","",""
"6 on scale 1-7","2010","direct migration background","Male","","","",""
"6 on scale 1-7","2010","direct migration background","Female","","","",""
"6 on scale 1-7","2010","indirect migration background","Male","","","",""
"6 on scale 1-7","2010","indirect migration background","Female","","","",""
"7 Strongly agree","2010","no migration background","Male","","","",""
"7 Strongly agree","2010","no migration background","Female","","","",""
"7 Strongly agree","2010","direct migration background","Male","","","",""
"7 Strongly agree","2010","direct migration background","Female","","","",""
"7 Strongly agree","2010","indirect migration background","Male","","","",""
"7 Strongly agree","2010","indirect migration background","Female","","","",""
"1 Strongly disagree","2011","no migration background","Male","","","",""
"1 Strongly disagree","2011","no migration background","Female","","","",""
"1 Strongly disagree","2011","direct migration background","Male","","","",""
"1 Strongly disagree","2011","direct migration background","Female","","","",""
"1 Strongly disagree","2011","indirect migration background","Male","","","",""
"1 Strongly disagree","2011","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2011","no migration background","Male","","","",""
"2 on scale 1-7 ","2011","no migration background","Female","","","",""
"2 on scale 1-7 ","2011","direct migration background","Male","","","",""
"2 on scale 1-7 ","2011","direct migration background","Female","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2011","no migration background","Male","","","",""
"3 on scale 1-7 ","2011","no migration background","Female","","","",""
"3 on scale 1-7 ","2011","direct migration background","Male","","","",""
"3 on scale 1-7 ","2011","direct migration background","Female","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"4 on scale 1-7","2011","no migration background","Male","","","",""
"4 on scale 1-7","2011","no migration background","Female","","","",""
"4 on scale 1-7","2011","direct migration background","Male","","","",""
"4 on scale 1-7","2011","direct migration background","Female","","","",""
"4 on scale 1-7","2011","indirect migration background","Male","","","",""
"4 on scale 1-7","2011","indirect migration background","Female","","","",""
"5 on scale 1-7","2011","no migration background","Male","","","",""
"5 on scale 1-7","2011","no migration background","Female","","","",""
"5 on scale 1-7","2011","direct migration background","Male","","","",""
"5 on scale 1-7","2011","direct migration background","Female","","","",""
"5 on scale 1-7","2011","indirect migration background","Male","","","",""
"5 on scale 1-7","2011","indirect migration background","Female","","","",""
"6 on scale 1-7","2011","no migration background","Male","","","",""
"6 on scale 1-7","2011","no migration background","Female","","","",""
"6 on scale 1-7","2011","direct migration background","Male","","","",""
"6 on scale 1-7","2011","direct migration background","Female","","","",""
"6 on scale 1-7","2011","indirect migration background","Male","","","",""
"6 on scale 1-7","2011","indirect migration background","Female","","","",""
"7 Strongly agree","2011","no migration background","Male","","","",""
"7 Strongly agree","2011","no migration background","Female","","","",""
"7 Strongly agree","2011","direct migration background","Male","","","",""
"7 Strongly agree","2011","direct migration background","Female","","","",""
"7 Strongly agree","2011","indirect migration background","Male","","","",""
"7 Strongly agree","2011","indirect migration background","Female","","","",""
"1 Strongly disagree","2012","no migration background","Male","22","","",""
"1 Strongly disagree","2012","no migration background","Female","41","0.0123725264072065","0.00862365422340573","0.0161213985910073"
"1 Strongly disagree","2012","direct migration background","Male","6","","",""
"1 Strongly disagree","2012","direct migration background","Female","12","","",""
"1 Strongly disagree","2012","indirect migration background","Male","2","","",""
"1 Strongly disagree","2012","indirect migration background","Female","2","","",""
"2 on scale 1-7 ","2012","no migration background","Male","62","0.0268626190392559","0.0201233161761447","0.0336019219023671"
"2 on scale 1-7 ","2012","no migration background","Female","139","0.043962846005381","0.0370101195587751","0.0509155724519869"
"2 on scale 1-7 ","2012","direct migration background","Male","24","","",""
"2 on scale 1-7 ","2012","direct migration background","Female","35","0.0517037979520566","0.0340009115102573","0.0694066843938559"
"2 on scale 1-7 ","2012","indirect migration background","Male","3","","",""
"2 on scale 1-7 ","2012","indirect migration background","Female","10","","",""
"3 on scale 1-7 ","2012","no migration background","Male","174","0.0821969427291778","0.0707482393902588","0.0936456460680967"
"3 on scale 1-7 ","2012","no migration background","Female","341","0.101288084108066","0.0910559956552907","0.11152017256084"
"3 on scale 1-7 ","2012","direct migration background","Male","39","0.0635972930671354","0.0418114075271122","0.0853831786071585"
"3 on scale 1-7 ","2012","direct migration background","Female","66","0.0927985967946623","0.0696015116631812","0.115995681926143"
"3 on scale 1-7 ","2012","indirect migration background","Male","12","","",""
"3 on scale 1-7 ","2012","indirect migration background","Female","23","","",""
"4 on scale 1-7","2012","no migration background","Male","445","0.200489036120238","0.183800768889287","0.21717730335119"
"4 on scale 1-7","2012","no migration background","Female","799","0.24128821940953","0.22677775438872","0.25579868443034"
"4 on scale 1-7","2012","direct migration background","Male","94","0.183638109309634","0.149072251453254","0.218203967166013"
"4 on scale 1-7","2012","direct migration background","Female","135","0.246054956521271","0.211620220406975","0.280489692635567"
"4 on scale 1-7","2012","indirect migration background","Male","38","0.208648347391028","0.15190601161761","0.265390683164446"
"4 on scale 1-7","2012","indirect migration background","Female","73","0.227945127091122","0.179411093866616","0.276479160315627"
"5 on scale 1-7","2012","no migration background","Male","694","0.313962406280891","0.294617505717803","0.333307306843979"
"5 on scale 1-7","2012","no migration background","Female","928","0.272294701677892","0.257198342451903","0.287391060903882"
"5 on scale 1-7","2012","direct migration background","Male","143","0.305474864153351","0.264354562103372","0.34659516620333"
"5 on scale 1-7","2012","direct migration background","Female","131","0.207016757486141","0.174624172200138","0.239409342772144"
"5 on scale 1-7","2012","indirect migration background","Male","70","0.311425275027115","0.246760548547044","0.376090001507186"
"5 on scale 1-7","2012","indirect migration background","Female","82","0.282261668731748","0.230188241083393","0.334335096380103"
"6 on scale 1-7","2012","no migration background","Male","585","0.261731790440664","0.243409108550818","0.28005447233051"
"6 on scale 1-7","2012","no migration background","Female","766","0.237250856476864","0.222824069590951","0.251677643362778"
"6 on scale 1-7","2012","direct migration background","Male","106","0.227101963199043","0.189699851898736","0.264504074499349"
"6 on scale 1-7","2012","direct migration background","Female","131","0.206214164052599","0.173868075316789","0.238560252788409"
"6 on scale 1-7","2012","indirect migration background","Male","45","0.250068721879403","0.189596573368305","0.310540870390501"
"6 on scale 1-7","2012","indirect migration background","Female","65","0.242224481820375","0.192658188167139","0.291790775473611"
"7 Strongly agree","2012","no migration background","Male","229","0.106297104808195","0.0934498298178495","0.11914437979854"
"7 Strongly agree","2012","no migration background","Female","326","0.0915427659150605","0.0817627600207611","0.10132277180936"
"7 Strongly agree","2012","direct migration background","Male","70","0.16337950590555","0.130373907541845","0.196385104269256"
"7 Strongly agree","2012","direct migration background","Female","91","0.17793907380785","0.147361816991722","0.208516330623979"
"7 Strongly agree","2012","indirect migration background","Male","27","","",""
"7 Strongly agree","2012","indirect migration background","Female","32","0.154181370792165","0.112402017126858","0.195960724457472"
"1 Strongly disagree","2013","no migration background","Male","127","0.0180008923748441","0.0150379684812515","0.0209638162684367"
"1 Strongly disagree","2013","no migration background","Female","186","0.025383522188261","0.0220767366245098","0.0286903077520121"
"1 Strongly disagree","2013","direct migration background","Male","29","","",""
"1 Strongly disagree","2013","direct migration background","Female","47","0.0634545873906095","0.0479200453220031","0.0789891294592159"
"1 Strongly disagree","2013","indirect migration background","Male","3","","",""
"1 Strongly disagree","2013","indirect migration background","Female","6","","",""
"2 on scale 1-7 ","2013","no migration background","Male","290","0.0373056932857133","0.0330824150786791","0.0415289714927475"
"2 on scale 1-7 ","2013","no migration background","Female","474","0.0569974491898104","0.0521233163660507","0.06187158201357"
"2 on scale 1-7 ","2013","direct migration background","Male","45","0.0532132996131794","0.0369083834413336","0.0695182157850252"
"2 on scale 1-7 ","2013","direct migration background","Female","53","0.0650869101702322","0.0493675461737787","0.0808062741666857"
"2 on scale 1-7 ","2013","indirect migration background","Male","12","","",""
"2 on scale 1-7 ","2013","indirect migration background","Female","8","","",""
"3 on scale 1-7 ","2013","no migration background","Male","809","0.10350272292286","0.0967143091325084","0.110291136713213"
"3 on scale 1-7 ","2013","no migration background","Female","1077","0.130902147719213","0.123810928026181","0.137993367412244"
"3 on scale 1-7 ","2013","direct migration background","Male","79","0.103596915738349","0.0814604906824492","0.125733340794248"
"3 on scale 1-7 ","2013","direct migration background","Female","133","0.128175533302863","0.106873570805305","0.149477495800422"
"3 on scale 1-7 ","2013","indirect migration background","Male","28","","",""
"3 on scale 1-7 ","2013","indirect migration background","Female","35","0.0954828519970228","0.0655382653410328","0.125427438653013"
"4 on scale 1-7","2013","no migration background","Male","1941","0.247817752042122","0.238196187923625","0.25743931616062"
"4 on scale 1-7","2013","no migration background","Female","2334","0.26810794196732","0.258794899725779","0.277420984208862"
"4 on scale 1-7","2013","direct migration background","Male","167","0.195283786778554","0.166487474731857","0.224080098825251"
"4 on scale 1-7","2013","direct migration background","Female","233","0.236673194627086","0.209587977834427","0.263758411419745"
"4 on scale 1-7","2013","indirect migration background","Male","69","0.178952879986709","0.138505356992595","0.219400402980824"
"4 on scale 1-7","2013","indirect migration background","Female","96","0.279562343403758","0.23383407380636","0.325290613001155"
"5 on scale 1-7","2013","no migration background","Male","2222","0.282376212508799","0.272344377069829","0.292408047947769"
"5 on scale 1-7","2013","no migration background","Female","2287","0.248929496216027","0.239838912943212","0.258020079488842"
"5 on scale 1-7","2013","direct migration background","Male","168","0.235247206843081","0.204436250748974","0.266058162937188"
"5 on scale 1-7","2013","direct migration background","Female","214","0.246189423263142","0.218737780941415","0.27364106558487"
"5 on scale 1-7","2013","indirect migration background","Male","111","0.331029860536131","0.281373430280397","0.380686290791864"
"5 on scale 1-7","2013","indirect migration background","Female","100","0.253665272912481","0.209330492491663","0.298000053333298"
"6 on scale 1-7","2013","no migration background","Male","1659","0.218190435023027","0.208986230172938","0.227394639873117"
"6 on scale 1-7","2013","no migration background","Female","1583","0.179975392512767","0.171898706061711","0.188052078963822"
"6 on scale 1-7","2013","direct migration background","Male","158","0.244282966233953","0.213071900423701","0.275494032044205"
"6 on scale 1-7","2013","direct migration background","Female","161","0.155618577505281","0.132519077571066","0.178718077439496"
"6 on scale 1-7","2013","indirect migration background","Male","82","0.254484177962612","0.208522341938667","0.300446013986557"
"6 on scale 1-7","2013","indirect migration background","Female","82","0.206929907648967","0.16565228778937","0.248207527508564"
"7 Strongly agree","2013","no migration background","Male","687","0.0928062918426338","0.0863399798212395","0.0992726038640281"
"7 Strongly agree","2013","no migration background","Female","750","0.089704050206602","0.0836963182554767","0.0957117821577273"
"7 Strongly agree","2013","direct migration background","Male","82","0.125173902898097","0.101135801475691","0.149212004320504"
