"plh0215","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","no migration background","East Germany","377","0.0736828922335324","0.0663634281627","0.0810023563043649"
"7 Strongly agree","2005","direct migration background","West Germany","194","0.0922577926969545","0.0802789991100649","0.104236586283844"
"7 Strongly agree","2005","direct migration background","East Germany","10","","",""
"7 Strongly agree","2005","indirect migration background","West Germany","90","0.0979047702386714","0.0772595425658679","0.118549997911475"
"7 Strongly agree","2005","indirect migration background","East Germany","3","","",""
"1 Strongly disagree","2006","no migration background","West Germany","","","",""
"1 Strongly disagree","2006","no migration background","East Germany","","","",""
"1 Strongly disagree","2006","direct migration background","West Germany","","","",""
"1 Strongly disagree","2006","direct migration background","East Germany","","","",""
"1 Strongly disagree","2006","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2006","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2006","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2006","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2006","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2006","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2006","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2006","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2006","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2006","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2006","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2006","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2006","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2006","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2006","no migration background","West Germany","","","",""
"4 on scale 1-7","2006","no migration background","East Germany","","","",""
"4 on scale 1-7","2006","direct migration background","West Germany","","","",""
"4 on scale 1-7","2006","direct migration background","East Germany","","","",""
"4 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2006","no migration background","West Germany","","","",""
"5 on scale 1-7","2006","no migration background","East Germany","","","",""
"5 on scale 1-7","2006","direct migration background","West Germany","","","",""
"5 on scale 1-7","2006","direct migration background","East Germany","","","",""
"5 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2006","no migration background","West Germany","","","",""
"6 on scale 1-7","2006","no migration background","East Germany","","","",""
"6 on scale 1-7","2006","direct migration background","West Germany","","","",""
"6 on scale 1-7","2006","direct migration background","East Germany","","","",""
"6 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"7 Strongly agree","2006","no migration background","West Germany","","","",""
"7 Strongly agree","2006","no migration background","East Germany","","","",""
"7 Strongly agree","2006","direct migration background","West Germany","","","",""
"7 Strongly agree","2006","direct migration background","East Germany","","","",""
"7 Strongly agree","2006","indirect migration background","West Germany","","","",""
"7 Strongly agree","2006","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2007","no migration background","West Germany","","","",""
"1 Strongly disagree","2007","no migration background","East Germany","","","",""
"1 Strongly disagree","2007","direct migration background","West Germany","","","",""
"1 Strongly disagree","2007","direct migration background","East Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2007","no migration background","West Germany","","","",""
"4 on scale 1-7","2007","no migration background","East Germany","","","",""
"4 on scale 1-7","2007","direct migration background","West Germany","","","",""
"4 on scale 1-7","2007","direct migration background","East Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2007","no migration background","West Germany","","","",""
"5 on scale 1-7","2007","no migration background","East Germany","","","",""
"5 on scale 1-7","2007","direct migration background","West Germany","","","",""
"5 on scale 1-7","2007","direct migration background","East Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2007","no migration background","West Germany","","","",""
"6 on scale 1-7","2007","no migration background","East Germany","","","",""
"6 on scale 1-7","2007","direct migration background","West Germany","","","",""
"6 on scale 1-7","2007","direct migration background","East Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"7 Strongly agree","2007","no migration background","West Germany","","","",""
"7 Strongly agree","2007","no migration background","East Germany","","","",""
"7 Strongly agree","2007","direct migration background","West Germany","","","",""
"7 Strongly agree","2007","direct migration background","East Germany","","","",""
"7 Strongly agree","2007","indirect migration background","West Germany","","","",""
"7 Strongly agree","2007","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2008","no migration background","West Germany","","","",""
"1 Strongly disagree","2008","no migration background","East Germany","","","",""
"1 Strongly disagree","2008","direct migration background","West Germany","","","",""
"1 Strongly disagree","2008","direct migration background","East Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2008","no migration background","West Germany","","","",""
"4 on scale 1-7","2008","no migration background","East Germany","","","",""
"4 on scale 1-7","2008","direct migration background","West Germany","","","",""
"4 on scale 1-7","2008","direct migration background","East Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2008","no migration background","West Germany","","","",""
"5 on scale 1-7","2008","no migration background","East Germany","","","",""
"5 on scale 1-7","2008","direct migration background","West Germany","","","",""
"5 on scale 1-7","2008","direct migration background","East Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2008","no migration background","West Germany","","","",""
"6 on scale 1-7","2008","no migration background","East Germany","","","",""
"6 on scale 1-7","2008","direct migration background","West Germany","","","",""
"6 on scale 1-7","2008","direct migration background","East Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"7 Strongly agree","2008","no migration background","West Germany","","","",""
"7 Strongly agree","2008","no migration background","East Germany","","","",""
"7 Strongly agree","2008","direct migration background","West Germany","","","",""
"7 Strongly agree","2008","direct migration background","East Germany","","","",""
"7 Strongly agree","2008","indirect migration background","West Germany","","","",""
"7 Strongly agree","2008","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2009","no migration background","West Germany","284","0.0325891009023218","0.0292985260508948","0.0358796757537489"
"1 Strongly disagree","2009","no migration background","East Germany","94","0.0223844877110297","0.0180199449865076","0.0267490304355518"
"1 Strongly disagree","2009","direct migration background","West Germany","78","0.0490779234021012","0.038378317874545","0.0597775289296574"
"1 Strongly disagree","2009","direct migration background","East Germany","5","","",""
"1 Strongly disagree","2009","indirect migration background","West Germany","9","","",""
"1 Strongly disagree","2009","indirect migration background","East Germany","1","","",""
"2 on scale 1-7 ","2009","no migration background","West Germany","663","0.0605959942927401","0.0561744064377826","0.0650175821476977"
"2 on scale 1-7 ","2009","no migration background","East Germany","278","0.0649902195694494","0.0577172259549119","0.0722632131839868"
"2 on scale 1-7 ","2009","direct migration background","West Germany","112","0.0566362136732623","0.0451879685886835","0.068084458757841"
"2 on scale 1-7 ","2009","direct migration background","East Germany","6","","",""
"2 on scale 1-7 ","2009","indirect migration background","West Germany","26","","",""
"2 on scale 1-7 ","2009","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","no migration background","West Germany","1576","0.145191709324476","0.13866287919982","0.151720539449131"
"3 on scale 1-7 ","2009","no migration background","East Germany","652","0.141252454882502","0.130976743827482","0.151528165937522"
"3 on scale 1-7 ","2009","direct migration background","West Germany","247","0.162982912159406","0.144689681474958","0.181276142843855"
"3 on scale 1-7 ","2009","direct migration background","East Germany","14","","",""
"3 on scale 1-7 ","2009","indirect migration background","West Germany","80","0.0978096607545202","0.0753332586326947","0.120286062876346"
"3 on scale 1-7 ","2009","indirect migration background","East Germany","3","","",""
"4 on scale 1-7","2009","no migration background","West Germany","3004","0.26520226933809","0.257021340442908","0.273383198233272"
"4 on scale 1-7","2009","no migration background","East Germany","1257","0.29588307867787","0.282416304348648","0.309349853007091"
"4 on scale 1-7","2009","direct migration background","West Germany","410","0.243098275466692","0.221852973975762","0.264343576957622"
"4 on scale 1-7","2009","direct migration background","East Germany","19","","",""
"4 on scale 1-7","2009","indirect migration background","West Germany","162","0.291854462332609","0.257456615265919","0.326252309399299"
"4 on scale 1-7","2009","indirect migration background","East Germany","9","","",""
"5 on scale 1-7","2009","no migration background","West Germany","2795","0.242741737944741","0.234796181165145","0.250687294724337"
"5 on scale 1-7","2009","no migration background","East Germany","1079","0.240689460922805","0.228076432385687","0.253302489459923"
"5 on scale 1-7","2009","direct migration background","West Germany","361","0.241755874362256","0.220550533532458","0.262961215192054"
"5 on scale 1-7","2009","direct migration background","East Germany","8","","",""
"5 on scale 1-7","2009","indirect migration background","West Germany","171","0.244094245307481","0.211593042991363","0.2765954476236"
"5 on scale 1-7","2009","indirect migration background","East Germany","11","","",""
"6 on scale 1-7","2009","no migration background","West Germany","1911","0.16899493723519","0.162049992746907","0.175939881723473"
"6 on scale 1-7","2009","no migration background","East Germany","771","0.162213844647002","0.151337281746755","0.173090407547249"
"6 on scale 1-7","2009","direct migration background","West Germany","230","0.162861528716316","0.144573785458575","0.181149271974058"
"6 on scale 1-7","2009","direct migration background","East Germany","11","","",""
"6 on scale 1-7","2009","indirect migration background","West Germany","138","0.210007771908306","0.179188957752855","0.240826586063756"
"6 on scale 1-7","2009","indirect migration background","East Germany","12","","",""
"7 Strongly agree","2009","no migration background","West Germany","952","0.0846842509624413","0.0795246407992601","0.0898438611256225"
"7 Strongly agree","2009","no migration background","East Germany","282","0.0725864535893423","0.064931445851468","0.0802414613272167"
"7 Strongly agree","2009","direct migration background","West Germany","128","0.083587272219966","0.0698794695259873","0.0972950749139446"
"7 Strongly agree","2009","direct migration background","East Germany","12","","",""
"7 Strongly agree","2009","indirect migration background","West Germany","85","0.116347742305531","0.0920868647024043","0.140608619908658"
"7 Strongly agree","2009","indirect migration background","East Germany","5","","",""
"1 Strongly disagree","2010","no migration background","West Germany","","","",""
"1 Strongly disagree","2010","no migration background","East Germany","","","",""
"1 Strongly disagree","2010","direct migration background","West Germany","","","",""
"1 Strongly disagree","2010","direct migration background","East Germany","","","",""
"1 Strongly disagree","2010","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2010","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2010","no migration background","West Germany","","","",""
"4 on scale 1-7","2010","no migration background","East Germany","","","",""
"4 on scale 1-7","2010","direct migration background","West Germany","","","",""
"4 on scale 1-7","2010","direct migration background","East Germany","","","",""
"4 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2010","no migration background","West Germany","","","",""
"5 on scale 1-7","2010","no migration background","East Germany","","","",""
"5 on scale 1-7","2010","direct migration background","West Germany","","","",""
"5 on scale 1-7","2010","direct migration background","East Germany","","","",""
"5 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2010","no migration background","West Germany","","","",""
"6 on scale 1-7","2010","no migration background","East Germany","","","",""
"6 on scale 1-7","2010","direct migration background","West Germany","","","",""
"6 on scale 1-7","2010","direct migration background","East Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"7 Strongly agree","2010","no migration background","West Germany","","","",""
"7 Strongly agree","2010","no migration background","East Germany","","","",""
"7 Strongly agree","2010","direct migration background","West Germany","","","",""
"7 Strongly agree","2010","direct migration background","East Germany","","","",""
"7 Strongly agree","2010","indirect migration background","West Germany","","","",""
"7 Strongly agree","2010","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2011","no migration background","West Germany","","","",""
"1 Strongly disagree","2011","no migration background","East Germany","","","",""
"1 Strongly disagree","2011","direct migration background","West Germany","","","",""
"1 Strongly disagree","2011","direct migration background","East Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2011","no migration background","West Germany","","","",""
"4 on scale 1-7","2011","no migration background","East Germany","","","",""
"4 on scale 1-7","2011","direct migration background","West Germany","","","",""
"4 on scale 1-7","2011","direct migration background","East Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2011","no migration background","West Germany","","","",""
"5 on scale 1-7","2011","no migration background","East Germany","","","",""
"5 on scale 1-7","2011","direct migration background","West Germany","","","",""
"5 on scale 1-7","2011","direct migration background","East Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2011","no migration background","West Germany","","","",""
"6 on scale 1-7","2011","no migration background","East Germany","","","",""
"6 on scale 1-7","2011","direct migration background","West Germany","","","",""
"6 on scale 1-7","2011","direct migration background","East Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"7 Strongly agree","2011","no migration background","West Germany","","","",""
"7 Strongly agree","2011","no migration background","East Germany","","","",""
"7 Strongly agree","2011","direct migration background","West Germany","","","",""
"7 Strongly agree","2011","direct migration background","East Germany","","","",""
"7 Strongly agree","2011","indirect migration background","West Germany","","","",""
"7 Strongly agree","2011","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2012","no migration background","West Germany","44","0.00881768991217077","0.00602374684575575","0.0116116329785858"
"1 Strongly disagree","2012","no migration background","East Germany","19","","",""
"1 Strongly disagree","2012","direct migration background","West Germany","18","","",""
"1 Strongly disagree","2012","direct migration background","East Germany","","","",""
"1 Strongly disagree","2012","indirect migration background","West Germany","3","","",""
"1 Strongly disagree","2012","indirect migration background","East Germany","1","","",""
"2 on scale 1-7 ","2012","no migration background","West Germany","149","0.033837118227115","0.0284334929012569","0.0392407435529731"
"2 on scale 1-7 ","2012","no migration background","East Germany","52","0.0464194586762119","0.0347561489032881","0.0580827684491358"
"2 on scale 1-7 ","2012","direct migration background","West Germany","57","0.0504220705889658","0.0370460423270998","0.0637980988508318"
"2 on scale 1-7 ","2012","direct migration background","East Germany","2","","",""
"2 on scale 1-7 ","2012","indirect migration background","West Germany","12","","",""
"2 on scale 1-7 ","2012","indirect migration background","East Germany","1","","",""
"3 on scale 1-7 ","2012","no migration background","West Germany","409","0.0962122175207319","0.0873994621465623","0.105024972894901"
"3 on scale 1-7 ","2012","no migration background","East Germany","106","0.0816982121952522","0.0665140065858059","0.0968824178046986"
"3 on scale 1-7 ","2012","direct migration background","West Germany","97","0.0781274277539056","0.0617219552364341","0.0945329002713771"
"3 on scale 1-7 ","2012","direct migration background","East Germany","8","","",""
"3 on scale 1-7 ","2012","indirect migration background","West Germany","29","","",""
"3 on scale 1-7 ","2012","indirect migration background","East Germany","6","","",""
"4 on scale 1-7","2012","no migration background","West Germany","990","0.228926481396243","0.216370250872922","0.241482711919564"
"4 on scale 1-7","2012","no migration background","East Germany","254","0.20485232592553","0.182478645494404","0.227226006356656"
"4 on scale 1-7","2012","direct migration background","West Germany","218","0.214181446184937","0.189102828412317","0.239260063957558"
"4 on scale 1-7","2012","direct migration background","East Germany","11","","",""
"4 on scale 1-7","2012","indirect migration background","West Germany","104","0.216004862998939","0.17806748407538","0.253942241922498"
"4 on scale 1-7","2012","indirect migration background","East Germany","7","","",""
"5 on scale 1-7","2012","no migration background","West Germany","1237","0.28696071452241","0.273442126865456","0.300479302179364"
"5 on scale 1-7","2012","no migration background","East Germany","385","0.302188027597885","0.276731397048446","0.327644658147325"
"5 on scale 1-7","2012","direct migration background","West Germany","258","0.252799851408747","0.226231878750084","0.279367824067409"
"5 on scale 1-7","2012","direct migration background","East Germany","16","","",""
"5 on scale 1-7","2012","indirect migration background","West Germany","143","0.298231238270219","0.256056494220106","0.340405982320333"
"5 on scale 1-7","2012","indirect migration background","East Germany","9","","",""
"6 on scale 1-7","2012","no migration background","West Germany","1039","0.244038818239065","0.231202437978701","0.256875198499429"
"6 on scale 1-7","2012","no migration background","East Germany","312","0.261370708110961","0.237013090680371","0.285728325541551"
"6 on scale 1-7","2012","direct migration background","West Germany","226","0.216303112381193","0.191134632904444","0.241471591857942"
"6 on scale 1-7","2012","direct migration background","East Germany","11","","",""
"6 on scale 1-7","2012","indirect migration background","West Germany","105","0.252334439542649","0.21229197256353","0.292376906521767"
"6 on scale 1-7","2012","indirect migration background","East Germany","5","","",""
"7 Strongly agree","2012","no migration background","West Germany","433","0.101206960182264","0.0921933575026482","0.11022056286188"
"7 Strongly agree","2012","no migration background","East Germany","122","0.0860975021919781","0.0705472193504344","0.101647785033522"
"7 Strongly agree","2012","direct migration background","West Germany","154","0.173087876280832","0.149961129883688","0.196214622677975"
"7 Strongly agree","2012","direct migration background","East Germany","7","","",""
"7 Strongly agree","2012","indirect migration background","West Germany","56","0.154107882387941","0.120822864933247","0.187392899842635"
"7 Strongly agree","2012","indirect migration background","East Germany","3","","",""
"1 Strongly disagree","2013","no migration background","West Germany","237","0.0230571366477111","0.0203831650759027","0.0257311082195194"
"1 Strongly disagree","2013","no migration background","East Germany","76","0.0170156794012321","0.0131608675031999","0.0208704912992643"
"1 Strongly disagree","2013","direct migration background","West Germany","73","0.0538705861736395","0.0427841662144289","0.0649570061328501"
"1 Strongly disagree","2013","direct migration background","East Germany","3","","",""
"1 Strongly disagree","2013","indirect migration background","West Germany","7","","",""
"1 Strongly disagree","2013","indirect migration background","East Germany","2","","",""
"2 on scale 1-7 ","2013","no migration background","West Germany","566","0.0477927768615576","0.0439920524101089","0.0515935013130063"
"2 on scale 1-7 ","2013","no migration background","East Germany","198","0.0458232819273954","0.0395907752634881","0.0520557885913026"
"2 on scale 1-7 ","2013","direct migration background","West Germany","88","0.0581951554193136","0.0466986968288384","0.0696916140097888"
"2 on scale 1-7 ","2013","direct migration background","East Germany","10","","",""
"2 on scale 1-7 ","2013","indirect migration background","West Germany","17","","",""
"2 on scale 1-7 ","2013","indirect migration background","East Germany","3","","",""
"3 on scale 1-7 ","2013","no migration background","West Germany","1364","0.114438507221221","0.108766784765606","0.120110229676836"
"3 on scale 1-7 ","2013","no migration background","East Germany","522","0.128939585399063","0.118950573696792","0.138928597101333"
"3 on scale 1-7 ","2013","direct migration background","West Germany","203","0.11778696553383","0.101957160902713","0.133616770164947"
"3 on scale 1-7 ","2013","direct migration background","East Germany","9","","",""
"3 on scale 1-7 ","2013","indirect migration background","West Germany","60","0.0827198194912902","0.0618621162731318","0.103577522709449"
"3 on scale 1-7 ","2013","indirect migration background","East Germany","3","","",""
"4 on scale 1-7","2013","no migration background","West Germany","3080","0.255369892973775","0.247600722342138","0.263139063605413"
"4 on scale 1-7","2013","no migration background","East Germany","1195","0.268684064077925","0.255471755101786","0.281896373054064"
"4 on scale 1-7","2013","direct migration background","West Germany","387","0.219266486858713","0.19894863716341","0.239584336554016"
"4 on scale 1-7","2013","direct migration background","East Germany","13","","",""
"4 on scale 1-7","2013","indirect migration background","West Germany","160","0.234403030398706","0.202326129414922","0.266479931382489"
"4 on scale 1-7","2013","indirect migration background","East Germany","5","","",""
"5 on scale 1-7","2013","no migration background","West Germany","3327","0.264266733097119","0.256410742382674","0.272122723811564"
"5 on scale 1-7","2013","no migration background","East Germany","1182","0.269012654260855","0.255795239065842","0.282230069455867"
"5 on scale 1-7","2013","direct migration background","West Germany","365","0.242423164578334","0.221378568012027","0.263467761144642"
"5 on scale 1-7","2013","direct migration background","East Germany","17","","",""
"5 on scale 1-7","2013","indirect migration background","West Germany","194","0.292752479847843","0.258297920682278","0.327207039013408"
"5 on scale 1-7","2013","indirect migration background","East Germany","17","","",""
"6 on scale 1-7","2013","no migration background","West Germany","2417","0.201173260015621","0.19403107755943","0.208315442471812"
"6 on scale 1-7","2013","no migration background","East Germany","825","0.189269585293234","0.177593859239416","0.200945311347053"
"6 on scale 1-7","2013","direct migration background","West Germany","302","0.198582844884822","0.178992576559703","0.21817311320994"
"6 on scale 1-7","2013","direct migration background","East Germany","17","","",""
"6 on scale 1-7","2013","indirect migration background","West Germany","155","0.22422188937009","0.192641429181012","0.255802349559168"
"6 on scale 1-7","2013","indirect migration background","East Germany","9","","",""
"7 Strongly agree","2013","no migration background","West Germany","1111","0.0939016931829948","0.0887047988347493","0.0990985875312402"
"7 Strongly agree","2013","no migration background","East Germany","326","0.0812551496402954","0.0731113298562553","0.0893989694243355"
"7 Strongly agree","2013","direct migration background","West Germany","175","0.109874796551347","0.0945174991700595","0.125232093932635"
"7 Strongly agree","2013","direct migration background","East Germany","12","","",""
"7 Strongly agree","2013","indirect migration background","West Germany","77","0.122658055049967","0.0978185365413363","0.147497573558597"
