"plh0215","year","education","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2007","lower secondary degree","","","",""
"6 on scale 1-7","2007","secondary school degree","","","",""
"6 on scale 1-7","2007","college entrance qualification","","","",""
"6 on scale 1-7","2007","Other degree","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","","","",""
"7 Strongly agree","2007","lower secondary degree","","","",""
"7 Strongly agree","2007","secondary school degree","","","",""
"7 Strongly agree","2007","college entrance qualification","","","",""
"7 Strongly agree","2007","Other degree","","","",""
"7 Strongly agree","2007","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","lower secondary degree","","","",""
"1 Strongly disagree","2008","secondary school degree","","","",""
"1 Strongly disagree","2008","college entrance qualification","","","",""
"1 Strongly disagree","2008","Other degree","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","secondary school degree","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Other degree","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","secondary school degree","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Other degree","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","lower secondary degree","","","",""
"4 on scale 1-7","2008","secondary school degree","","","",""
"4 on scale 1-7","2008","college entrance qualification","","","",""
"4 on scale 1-7","2008","Other degree","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","lower secondary degree","","","",""
"5 on scale 1-7","2008","secondary school degree","","","",""
"5 on scale 1-7","2008","college entrance qualification","","","",""
"5 on scale 1-7","2008","Other degree","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","lower secondary degree","","","",""
"6 on scale 1-7","2008","secondary school degree","","","",""
"6 on scale 1-7","2008","college entrance qualification","","","",""
"6 on scale 1-7","2008","Other degree","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","","","",""
"7 Strongly agree","2008","lower secondary degree","","","",""
"7 Strongly agree","2008","secondary school degree","","","",""
"7 Strongly agree","2008","college entrance qualification","","","",""
"7 Strongly agree","2008","Other degree","","","",""
"7 Strongly agree","2008","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","lower secondary degree","259","0.0503108109953601","0.0447252078897459","0.0558964141009742"
"1 Strongly disagree","2009","secondary school degree","90","0.0184595461415572","0.0148687044229479","0.0220503878601664"
"1 Strongly disagree","2009","college entrance qualification","42","0.00904839450344653","0.00639219194960867","0.0117045970572844"
"1 Strongly disagree","2009","Other degree","50","0.0706419732760572","0.0528867541840068","0.0883971923681077"
"1 Strongly disagree","2009","no degree/no degree yet","24","","",""
"2 on scale 1-7 ","2009","lower secondary degree","447","0.0726647077382751","0.0660314201516967","0.0792979953248535"
"2 on scale 1-7 ","2009","secondary school degree","282","0.0530947392383905","0.0471132315993941","0.0590762468773869"
"2 on scale 1-7 ","2009","college entrance qualification","221","0.0463257392898775","0.0404296993941408","0.0522217791856142"
"2 on scale 1-7 ","2009","Other degree","76","0.07675657028254","0.0583098572874299","0.09520328327765"
"2 on scale 1-7 ","2009","no degree/no degree yet","36","0.0597611007760634","0.0385992828494225","0.0809229187027043"
"3 on scale 1-7 ","2009","lower secondary degree","979","0.159328996261749","0.149976896930162","0.168681095593336"
"3 on scale 1-7 ","2009","secondary school degree","730","0.127600716929767","0.118700187138707","0.136501246720827"
"3 on scale 1-7 ","2009","college entrance qualification","588","0.126240071284776","0.116923762364473","0.13555638020508"
"3 on scale 1-7 ","2009","Other degree","131","0.170639512020229","0.144571100495526","0.196707923544932"
"3 on scale 1-7 ","2009","no degree/no degree yet","77","0.216743466700145","0.179960259575113","0.253526673825177"
"4 on scale 1-7","2009","lower secondary degree","1719","0.285443084604343","0.273902525672082","0.296983643536604"
"4 on scale 1-7","2009","secondary school degree","1479","0.278308371205981","0.266352792038711","0.290263950373251"
"4 on scale 1-7","2009","college entrance qualification","1194","0.245617812778262","0.233543154579955","0.257692470976568"
"4 on scale 1-7","2009","Other degree","217","0.2614239293466","0.230974904897699","0.2918729537955"
"4 on scale 1-7","2009","no degree/no degree yet","114","0.196377976724338","0.1609132287824","0.231842724666276"
"5 on scale 1-7","2009","lower secondary degree","1239","0.212656011776335","0.202199911078782","0.223112112473888"
"5 on scale 1-7","2009","secondary school degree","1441","0.263350901912471","0.251601131338265","0.275100672486677"
"5 on scale 1-7","2009","college entrance qualification","1354","0.275306016731121","0.2627764982015","0.287835535260742"
"5 on scale 1-7","2009","Other degree","169","0.2070395494488","0.178962238091843","0.235116860805756"
"5 on scale 1-7","2009","no degree/no degree yet","101","0.177345566536092","0.143246423771464","0.21144470930072"
"6 on scale 1-7","2009","lower secondary degree","800","0.136884571863204","0.128101218450941","0.145667925275466"
"6 on scale 1-7","2009","secondary school degree","945","0.176145558110442","0.165983241001191","0.186307875219694"
"6 on scale 1-7","2009","college entrance qualification","1030","0.205813619952721","0.19447272111357","0.217154518791871"
"6 on scale 1-7","2009","Other degree","101","0.139929795917322","0.115890311493467","0.163969280341176"
"6 on scale 1-7","2009","no degree/no degree yet","89","0.199090121546994","0.163441622172663","0.234738620921326"
"7 Strongly agree","2009","lower secondary degree","440","0.0827118167607339","0.0756732319763677","0.0897504015451002"
"7 Strongly agree","2009","secondary school degree","431","0.0830401664613909","0.0756789275591209","0.0904014053636609"
"7 Strongly agree","2009","college entrance qualification","453","0.0916483454597964","0.0835548053417796","0.0997418855778131"
"7 Strongly agree","2009","Other degree","56","0.0735686697084529","0.0554779366267531","0.0916594027901528"
"7 Strongly agree","2009","no degree/no degree yet","41","0.0887761015963003","0.0633847886836805","0.11416741450892"
"1 Strongly disagree","2010","lower secondary degree","","","",""
"1 Strongly disagree","2010","secondary school degree","","","",""
"1 Strongly disagree","2010","college entrance qualification","","","",""
"1 Strongly disagree","2010","Other degree","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","","","",""
"2 on scale 1-7 ","2010","secondary school degree","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","","","",""
"2 on scale 1-7 ","2010","Other degree","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","","","",""
"3 on scale 1-7 ","2010","secondary school degree","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","","","",""
"3 on scale 1-7 ","2010","Other degree","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"4 on scale 1-7","2010","lower secondary degree","","","",""
"4 on scale 1-7","2010","secondary school degree","","","",""
"4 on scale 1-7","2010","college entrance qualification","","","",""
"4 on scale 1-7","2010","Other degree","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","","","",""
"5 on scale 1-7","2010","lower secondary degree","","","",""
"5 on scale 1-7","2010","secondary school degree","","","",""
"5 on scale 1-7","2010","college entrance qualification","","","",""
"5 on scale 1-7","2010","Other degree","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","","","",""
"6 on scale 1-7","2010","lower secondary degree","","","",""
"6 on scale 1-7","2010","secondary school degree","","","",""
"6 on scale 1-7","2010","college entrance qualification","","","",""
"6 on scale 1-7","2010","Other degree","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","","","",""
"7 Strongly agree","2010","lower secondary degree","","","",""
"7 Strongly agree","2010","secondary school degree","","","",""
"7 Strongly agree","2010","college entrance qualification","","","",""
"7 Strongly agree","2010","Other degree","","","",""
"7 Strongly agree","2010","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","lower secondary degree","","","",""
"1 Strongly disagree","2011","secondary school degree","","","",""
"1 Strongly disagree","2011","college entrance qualification","","","",""
"1 Strongly disagree","2011","Other degree","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","secondary school degree","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Other degree","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","secondary school degree","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Other degree","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","lower secondary degree","","","",""
"4 on scale 1-7","2011","secondary school degree","","","",""
"4 on scale 1-7","2011","college entrance qualification","","","",""
"4 on scale 1-7","2011","Other degree","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","lower secondary degree","","","",""
"5 on scale 1-7","2011","secondary school degree","","","",""
"5 on scale 1-7","2011","college entrance qualification","","","",""
"5 on scale 1-7","2011","Other degree","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","lower secondary degree","","","",""
"6 on scale 1-7","2011","secondary school degree","","","",""
"6 on scale 1-7","2011","college entrance qualification","","","",""
"6 on scale 1-7","2011","Other degree","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","","","",""
"7 Strongly agree","2011","lower secondary degree","","","",""
"7 Strongly agree","2011","secondary school degree","","","",""
"7 Strongly agree","2011","college entrance qualification","","","",""
"7 Strongly agree","2011","Other degree","","","",""
"7 Strongly agree","2011","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","lower secondary degree","24","","",""
"1 Strongly disagree","2012","secondary school degree","27","","",""
"1 Strongly disagree","2012","college entrance qualification","14","","",""
"1 Strongly disagree","2012","Other degree","13","","",""
"1 Strongly disagree","2012","no degree/no degree yet","4","","",""
"2 on scale 1-7 ","2012","lower secondary degree","48","0.0306053754143589","0.0216084126571017","0.0396023381716161"
"2 on scale 1-7 ","2012","secondary school degree","87","0.0375216252203292","0.0298996551224552","0.0451435953182032"
"2 on scale 1-7 ","2012","college entrance qualification","71","0.0347665495095636","0.0270160407868715","0.0425170582322557"
"2 on scale 1-7 ","2012","Other degree","35","0.0444770406937907","0.0289250957640795","0.0600289856235019"
"2 on scale 1-7 ","2012","no degree/no degree yet","21","","",""
"3 on scale 1-7 ","2012","lower secondary degree","131","0.0917149252769122","0.0766392122876208","0.106790638266204"
"3 on scale 1-7 ","2012","secondary school degree","211","0.0832169430951226","0.0721387202195293","0.0942951659707159"
"3 on scale 1-7 ","2012","college entrance qualification","203","0.0884716994256543","0.0764567901597511","0.100486608691558"
"3 on scale 1-7 ","2012","Other degree","67","0.0770151140680149","0.0569018997720774","0.0971283283639525"
"3 on scale 1-7 ","2012","no degree/no degree yet","32","0.117953761418224","0.0841132474082145","0.151794275428234"
"4 on scale 1-7","2012","lower secondary degree","321","0.231818347736018","0.209776264824173","0.253860430647864"
"4 on scale 1-7","2012","secondary school degree","528","0.220811487959652","0.20417494704628","0.237448028873023"
"4 on scale 1-7","2012","college entrance qualification","479","0.216962080360935","0.199523282350655","0.234400878371215"
"4 on scale 1-7","2012","Other degree","150","0.232591973961712","0.200720163404551","0.264463784518873"
"4 on scale 1-7","2012","no degree/no degree yet","84","0.226933747622533","0.182990385934851","0.270877109310214"
"5 on scale 1-7","2012","lower secondary degree","393","0.273806184367253","0.25051483427885","0.297097534455657"
"5 on scale 1-7","2012","secondary school degree","718","0.297390332449991","0.279056577866299","0.315724087033683"
"5 on scale 1-7","2012","college entrance qualification","620","0.297112207490248","0.277777550107967","0.316446864872529"
"5 on scale 1-7","2012","Other degree","166","0.246206137724455","0.213706992336033","0.278705283112877"
"5 on scale 1-7","2012","no degree/no degree yet","103","0.272831621604706","0.226101143738043","0.319562099471369"
"6 on scale 1-7","2012","lower secondary degree","313","0.221169506127263","0.199490924634983","0.242848087619543"
"6 on scale 1-7","2012","secondary school degree","576","0.24781361675723","0.230497271095404","0.265129962419056"
"6 on scale 1-7","2012","college entrance qualification","562","0.269588156870519","0.250813693166342","0.288362620574697"
"6 on scale 1-7","2012","Other degree","142","0.201857367107448","0.171577165568097","0.2321375686468"
"6 on scale 1-7","2012","no degree/no degree yet","73","0.246840330501205","0.201604041993064","0.292076619009347"
"7 Strongly agree","2012","lower secondary degree","178","0.135132152014202","0.117275460898983","0.152988843129422"
"7 Strongly agree","2012","secondary school degree","241","0.103605432359884","0.0913826015149847","0.115828263204783"
"7 Strongly agree","2012","college entrance qualification","197","0.0880854970959767","0.0760943011896943","0.100076693002259"
"7 Strongly agree","2012","Other degree","102","0.180604626765971","0.151583959472784","0.209625294059158"
"7 Strongly agree","2012","no degree/no degree yet","32","0.0847190746329702","0.0555042566351692","0.113933892630771"
"1 Strongly disagree","2013","lower secondary degree","184","0.0374270950728298","0.0325427477941742","0.0423114423514854"
"1 Strongly disagree","2013","secondary school degree","88","0.0163840696390908","0.0130648022089255","0.0197033370692561"
"1 Strongly disagree","2013","college entrance qualification","41","0.00566718814992355","0.00366241785984768","0.00767195843999941"
"1 Strongly disagree","2013","Other degree","57","0.0597530836178007","0.0451205697271695","0.0743855975084319"
"1 Strongly disagree","2013","no degree/no degree yet","19","","",""
"2 on scale 1-7 ","2013","lower secondary degree","340","0.0613001500753756","0.0551272279040495","0.0674730722467017"
"2 on scale 1-7 ","2013","secondary school degree","239","0.0420793735792822","0.0368298732127884","0.047328873945776"
"2 on scale 1-7 ","2013","college entrance qualification","199","0.0332549506869046","0.0284664555694472","0.0380434458043619"
"2 on scale 1-7 ","2013","Other degree","62","0.0691201030288762","0.0534610015298668","0.0847792045278856"
"2 on scale 1-7 ","2013","no degree/no degree yet","21","","",""
"3 on scale 1-7 ","2013","lower secondary degree","782","0.139328858885654","0.130417666519273","0.148240051252035"
"3 on scale 1-7 ","2013","secondary school degree","592","0.104093701039529","0.0961089368461557","0.112078465232902"
"3 on scale 1-7 ","2013","college entrance qualification","517","0.0931143638893195","0.0853536884966418","0.100875039281997"
"3 on scale 1-7 ","2013","Other degree","147","0.147184400757943","0.125313015793334","0.169055785722552"
"3 on scale 1-7 ","2013","no degree/no degree yet","50","0.114143551176832","0.0858144512887823","0.142472651064882"
"4 on scale 1-7","2013","lower secondary degree","1584","0.265247014787113","0.253886641804322","0.276607387769904"
"4 on scale 1-7","2013","secondary school degree","1502","0.270181287536858","0.258570713139007","0.281791861934709"
"4 on scale 1-7","2013","college entrance qualification","1269","0.232364820752512","0.221085640421984","0.243644001083041"
"4 on scale 1-7","2013","Other degree","250","0.243038071070658","0.216559655226501","0.269516486914816"
"4 on scale 1-7","2013","no degree/no degree yet","122","0.246851376866809","0.208437907717059","0.28526484601656"
"5 on scale 1-7","2013","lower secondary degree","1437","0.244025876222387","0.232973184325428","0.255078568119347"
"5 on scale 1-7","2013","secondary school degree","1587","0.272727145966503","0.26108236168746","0.284371930245545"
"5 on scale 1-7","2013","college entrance qualification","1598","0.289977900235384","0.277859834608768","0.302095965861999"
"5 on scale 1-7","2013","Other degree","194","0.185097891871891","0.161122192640507","0.209073591103275"
"5 on scale 1-7","2013","no degree/no degree yet","137","0.266554118133513","0.227162651969469","0.305945584297557"
"6 on scale 1-7","2013","lower secondary degree","951","0.162446495819226","0.152954487459768","0.171938504178683"
"6 on scale 1-7","2013","secondary school degree","1099","0.19539288359211","0.185025602335387","0.205760164848833"
"6 on scale 1-7","2013","college entrance qualification","1298","0.252467858220948","0.24086585718818","0.264069859253717"
"6 on scale 1-7","2013","Other degree","184","0.186513048573465","0.162466777926899","0.21055931922003"
"6 on scale 1-7","2013","no degree/no degree yet","92","0.192213306234615","0.157108588755774","0.227318023713455"
"7 Strongly agree","2013","lower secondary degree","523","0.0902245091374144","0.0828518180300872","0.0975972002447417"
"7 Strongly agree","2013","secondary school degree","512","0.0991415386466279","0.091327515679841","0.106955561613415"
"7 Strongly agree","2013","college entrance qualification","464","0.0931529180650079","0.0853908011771744","0.100915034952841"
"7 Strongly agree","2013","Other degree","114","0.109293401079366","0.0900322547634435","0.128554547395289"
"7 Strongly agree","2013","no degree/no degree yet","43","0.0587248884433781","0.0377791923376717","0.0796705845490845"
"1 Strongly disagree","2014","lower secondary degree","","","",""
"1 Strongly disagree","2014","secondary school degree","","","",""
"1 Strongly disagree","2014","college entrance qualification","","","",""
"1 Strongly disagree","2014","Other degree","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","secondary school degree","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Other degree","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","secondary school degree","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Other degree","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","lower secondary degree","","","",""
"4 on scale 1-7","2014","secondary school degree","","","",""
"4 on scale 1-7","2014","college entrance qualification","","","",""
"4 on scale 1-7","2014","Other degree","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","lower secondary degree","","","",""
"5 on scale 1-7","2014","secondary school degree","","","",""
"5 on scale 1-7","2014","college entrance qualification","","","",""
"5 on scale 1-7","2014","Other degree","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","lower secondary degree","","","",""
"6 on scale 1-7","2014","secondary school degree","","","",""
"6 on scale 1-7","2014","college entrance qualification","","","",""
"6 on scale 1-7","2014","Other degree","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","","","",""
"7 Strongly agree","2014","lower secondary degree","","","",""
"7 Strongly agree","2014","secondary school degree","","","",""
"7 Strongly agree","2014","college entrance qualification","","","",""
"7 Strongly agree","2014","Other degree","","","",""
"7 Strongly agree","2014","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","lower secondary degree","","","",""
"1 Strongly disagree","2015","secondary school degree","","","",""
"1 Strongly disagree","2015","college entrance qualification","","","",""
"1 Strongly disagree","2015","Other degree","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","","","",""
"2 on scale 1-7 ","2015","secondary school degree","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","","","",""
"2 on scale 1-7 ","2015","Other degree","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","","","",""
"3 on scale 1-7 ","2015","secondary school degree","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","","","",""
"3 on scale 1-7 ","2015","Other degree","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"4 on scale 1-7","2015","lower secondary degree","","","",""
"4 on scale 1-7","2015","secondary school degree","","","",""
"4 on scale 1-7","2015","college entrance qualification","","","",""
"4 on scale 1-7","2015","Other degree","","","",""
"4 on scale 1-7","2015","no degree/no degree yet","","","",""
"5 on scale 1-7","2015","lower secondary degree","","","",""
"5 on scale 1-7","2015","secondary school degree","","","",""
"5 on scale 1-7","2015","college entrance qualification","","","",""
"5 on scale 1-7","2015","Other degree","","","",""
"5 on scale 1-7","2015","no degree/no degree yet","","","",""
"6 on scale 1-7","2015","lower secondary degree","","","",""
"6 on scale 1-7","2015","secondary school degree","","","",""
"6 on scale 1-7","2015","college entrance qualification","","","",""
"6 on scale 1-7","2015","Other degree","","","",""
"6 on scale 1-7","2015","no degree/no degree yet","","","",""
"7 Strongly agree","2015","lower secondary degree","","","",""
"7 Strongly agree","2015","secondary school degree","","","",""
"7 Strongly agree","2015","college entrance qualification","","","",""
"7 Strongly agree","2015","Other degree","","","",""
"7 Strongly agree","2015","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","lower secondary degree","","","",""
"1 Strongly disagree","2016","secondary school degree","","","",""
"1 Strongly disagree","2016","college entrance qualification","","","",""
"1 Strongly disagree","2016","Other degree","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","secondary school degree","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Other degree","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","secondary school degree","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Other degree","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","","","",""
"4 on scale 1-7","2016","lower secondary degree","","","",""
"4 on scale 1-7","2016","secondary school degree","","","",""
