"plh0215","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","Urban Area","East Germany","","","",""
"5 on scale 1-7","2007","Rural Area","West Germany","","","",""
"5 on scale 1-7","2007","Rural Area","East Germany","","","",""
"6 on scale 1-7","2007","Urban Area","West Germany","","","",""
"6 on scale 1-7","2007","Urban Area","East Germany","","","",""
"6 on scale 1-7","2007","Rural Area","West Germany","","","",""
"6 on scale 1-7","2007","Rural Area","East Germany","","","",""
"7 Strongly agree","2007","Urban Area","West Germany","","","",""
"7 Strongly agree","2007","Urban Area","East Germany","","","",""
"7 Strongly agree","2007","Rural Area","West Germany","","","",""
"7 Strongly agree","2007","Rural Area","East Germany","","","",""
"1 Strongly disagree","2008","Urban Area","West Germany","","","",""
"1 Strongly disagree","2008","Urban Area","East Germany","","","",""
"1 Strongly disagree","2008","Rural Area","West Germany","","","",""
"1 Strongly disagree","2008","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2008","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2008","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2008","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2008","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2008","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2008","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2008","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2008","Rural Area","East Germany","","","",""
"4 on scale 1-7","2008","Urban Area","West Germany","","","",""
"4 on scale 1-7","2008","Urban Area","East Germany","","","",""
"4 on scale 1-7","2008","Rural Area","West Germany","","","",""
"4 on scale 1-7","2008","Rural Area","East Germany","","","",""
"5 on scale 1-7","2008","Urban Area","West Germany","","","",""
"5 on scale 1-7","2008","Urban Area","East Germany","","","",""
"5 on scale 1-7","2008","Rural Area","West Germany","","","",""
"5 on scale 1-7","2008","Rural Area","East Germany","","","",""
"6 on scale 1-7","2008","Urban Area","West Germany","","","",""
"6 on scale 1-7","2008","Urban Area","East Germany","","","",""
"6 on scale 1-7","2008","Rural Area","West Germany","","","",""
"6 on scale 1-7","2008","Rural Area","East Germany","","","",""
"7 Strongly agree","2008","Urban Area","West Germany","","","",""
"7 Strongly agree","2008","Urban Area","East Germany","","","",""
"7 Strongly agree","2008","Rural Area","West Germany","","","",""
"7 Strongly agree","2008","Rural Area","East Germany","","","",""
"1 Strongly disagree","2009","Urban Area","West Germany","277","0.0341708681012774","0.0306385645192749","0.0377031716832798"
"1 Strongly disagree","2009","Urban Area","East Germany","29","","",""
"1 Strongly disagree","2009","Rural Area","West Germany","94","0.0318774382078481","0.0258479622389834","0.0379069141767128"
"1 Strongly disagree","2009","Rural Area","East Germany","71","0.0252085129120869","0.0195517684505577","0.0308652573736162"
"2 on scale 1-7 ","2009","Urban Area","West Germany","592","0.0567854213698847","0.0522855143095272","0.0612853284302421"
"2 on scale 1-7 ","2009","Urban Area","East Germany","82","0.0651683198832455","0.0529940759589827","0.0773425638075083"
"2 on scale 1-7 ","2009","Rural Area","West Germany","209","0.0624803535943738","0.0541735370408049","0.0707871701479427"
"2 on scale 1-7 ","2009","Rural Area","East Germany","202","0.0647879104448838","0.0559053304816993","0.0736704904080683"
"3 on scale 1-7 ","2009","Urban Area","West Germany","1441","0.148375762224427","0.141464054681121","0.155287469767733"
"3 on scale 1-7 ","2009","Urban Area","East Germany","250","0.150787903900585","0.133137755392873","0.168438052408296"
"3 on scale 1-7 ","2009","Rural Area","West Germany","462","0.134301504001129","0.122598524044352","0.146004483957906"
"3 on scale 1-7 ","2009","Rural Area","East Germany","419","0.135245142838242","0.122904311226009","0.147585974450475"
"4 on scale 1-7","2009","Urban Area","West Germany","2648","0.256907221379796","0.24841170969116","0.265402733068432"
"4 on scale 1-7","2009","Urban Area","East Germany","445","0.286918630812967","0.26460830330034","0.309228958325594"
"4 on scale 1-7","2009","Rural Area","West Germany","928","0.284166755826255","0.268686958934522","0.299646552717988"
"4 on scale 1-7","2009","Rural Area","East Germany","840","0.29718621604148","0.280694283509635","0.313678148573326"
"5 on scale 1-7","2009","Urban Area","West Germany","2547","0.244864853542442","0.236503907240081","0.253225799844803"
"5 on scale 1-7","2009","Urban Area","East Germany","384","0.243397581338912","0.222231082952625","0.264564079725198"
"5 on scale 1-7","2009","Rural Area","West Germany","780","0.235980825807534","0.221407348840783","0.250554302774286"
"5 on scale 1-7","2009","Rural Area","East Germany","714","0.234285152718424","0.219000942558918","0.24956936287793"
"6 on scale 1-7","2009","Urban Area","West Germany","1755","0.171610904949957","0.16427979905668","0.178942010843234"
"6 on scale 1-7","2009","Urban Area","East Germany","282","0.159495363999357","0.141436055593716","0.177554672404998"
"6 on scale 1-7","2009","Rural Area","West Germany","524","0.167390953312988","0.154577704908915","0.18020420171706"
"6 on scale 1-7","2009","Rural Area","East Germany","512","0.166273781470437","0.152838069052117","0.179709493888758"
"7 Strongly agree","2009","Urban Area","West Germany","901","0.0872849684322157","0.0817969293377963","0.0927730075266351"
"7 Strongly agree","2009","Urban Area","East Germany","107","0.0750594967770937","0.0620632859164447","0.0880557076377426"
"7 Strongly agree","2009","Rural Area","West Germany","264","0.083802169249872","0.0742918531619204","0.0933124853378236"
"7 Strongly agree","2009","Rural Area","East Germany","192","0.0770132835744459","0.0673923408616759","0.0866342262872159"
"1 Strongly disagree","2010","Urban Area","West Germany","","","",""
"1 Strongly disagree","2010","Urban Area","East Germany","","","",""
"1 Strongly disagree","2010","Rural Area","West Germany","","","",""
"1 Strongly disagree","2010","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2010","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2010","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2010","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2010","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2010","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2010","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2010","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2010","Rural Area","East Germany","","","",""
"4 on scale 1-7","2010","Urban Area","West Germany","","","",""
"4 on scale 1-7","2010","Urban Area","East Germany","","","",""
"4 on scale 1-7","2010","Rural Area","West Germany","","","",""
"4 on scale 1-7","2010","Rural Area","East Germany","","","",""
"5 on scale 1-7","2010","Urban Area","West Germany","","","",""
"5 on scale 1-7","2010","Urban Area","East Germany","","","",""
"5 on scale 1-7","2010","Rural Area","West Germany","","","",""
"5 on scale 1-7","2010","Rural Area","East Germany","","","",""
"6 on scale 1-7","2010","Urban Area","West Germany","","","",""
"6 on scale 1-7","2010","Urban Area","East Germany","","","",""
"6 on scale 1-7","2010","Rural Area","West Germany","","","",""
"6 on scale 1-7","2010","Rural Area","East Germany","","","",""
"7 Strongly agree","2010","Urban Area","West Germany","","","",""
"7 Strongly agree","2010","Urban Area","East Germany","","","",""
"7 Strongly agree","2010","Rural Area","West Germany","","","",""
"7 Strongly agree","2010","Rural Area","East Germany","","","",""
"1 Strongly disagree","2011","Urban Area","West Germany","","","",""
"1 Strongly disagree","2011","Urban Area","East Germany","","","",""
"1 Strongly disagree","2011","Rural Area","West Germany","","","",""
"1 Strongly disagree","2011","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"4 on scale 1-7","2011","Urban Area","West Germany","","","",""
"4 on scale 1-7","2011","Urban Area","East Germany","","","",""
"4 on scale 1-7","2011","Rural Area","West Germany","","","",""
"4 on scale 1-7","2011","Rural Area","East Germany","","","",""
"5 on scale 1-7","2011","Urban Area","West Germany","","","",""
"5 on scale 1-7","2011","Urban Area","East Germany","","","",""
"5 on scale 1-7","2011","Rural Area","West Germany","","","",""
"5 on scale 1-7","2011","Rural Area","East Germany","","","",""
"6 on scale 1-7","2011","Urban Area","West Germany","","","",""
"6 on scale 1-7","2011","Urban Area","East Germany","","","",""
"6 on scale 1-7","2011","Rural Area","West Germany","","","",""
"6 on scale 1-7","2011","Rural Area","East Germany","","","",""
"7 Strongly agree","2011","Urban Area","West Germany","","","",""
"7 Strongly agree","2011","Urban Area","East Germany","","","",""
"7 Strongly agree","2011","Rural Area","West Germany","","","",""
"7 Strongly agree","2011","Rural Area","East Germany","","","",""
"1 Strongly disagree","2012","Urban Area","West Germany","47","0.0102461806398821","0.00710292792198254","0.0133894333577817"
"1 Strongly disagree","2012","Urban Area","East Germany","7","","",""
"1 Strongly disagree","2012","Rural Area","West Germany","18","","",""
"1 Strongly disagree","2012","Rural Area","East Germany","13","","",""
"2 on scale 1-7 ","2012","Urban Area","West Germany","152","0.0382084033062408","0.0322249123869742","0.0441918942255073"
"2 on scale 1-7 ","2012","Urban Area","East Germany","20","","",""
"2 on scale 1-7 ","2012","Rural Area","West Germany","66","0.035956387490899","0.0274447777239412","0.0444679972578569"
"2 on scale 1-7 ","2012","Rural Area","East Germany","35","0.043823040221199","0.0299800842678561","0.0576659961745419"
"3 on scale 1-7 ","2012","Urban Area","West Germany","358","0.0879730200852404","0.079131777717578","0.0968142624529029"
"3 on scale 1-7 ","2012","Urban Area","East Germany","50","0.100811257149951","0.0743415069651086","0.127281007334794"
"3 on scale 1-7 ","2012","Rural Area","West Germany","177","0.0851526732546543","0.0723927285465827","0.0979126179627259"
"3 on scale 1-7 ","2012","Rural Area","East Germany","70","0.0777373366383852","0.059630166174081","0.0958445071026893"
"4 on scale 1-7","2012","Urban Area","West Germany","891","0.224727722638978","0.211699350501455","0.237756094776501"
"4 on scale 1-7","2012","Urban Area","East Germany","102","0.206533149654912","0.170943052428914","0.24212324688091"
"4 on scale 1-7","2012","Rural Area","West Germany","421","0.222496091461865","0.203481463999243","0.241510718924488"
"4 on scale 1-7","2012","Rural Area","East Germany","170","0.213752951267488","0.186029708885325","0.24147619364965"
"5 on scale 1-7","2012","Urban Area","West Germany","1116","0.27962385946949","0.265615042037865","0.293632676901115"
"5 on scale 1-7","2012","Urban Area","East Germany","155","0.296671079502424","0.256511723440828","0.336830435564019"
"5 on scale 1-7","2012","Rural Area","West Germany","522","0.278507159666977","0.258013971276214","0.29900034805774"
"5 on scale 1-7","2012","Rural Area","East Germany","255","0.299915902711924","0.268928633769472","0.330903171654377"
"6 on scale 1-7","2012","Urban Area","West Germany","944","0.238224882177171","0.224928250021213","0.25152151433313"
"6 on scale 1-7","2012","Urban Area","East Germany","122","0.250986953188602","0.212868070606635","0.289105835770569"
"6 on scale 1-7","2012","Rural Area","West Germany","426","0.23655257476575","0.217124545696054","0.255980603835445"
"6 on scale 1-7","2012","Rural Area","East Germany","206","0.258896123336385","0.229274369793594","0.288517876879176"
"7 Strongly agree","2012","Urban Area","West Germany","435","0.120995931682997","0.110816687580229","0.131175175785766"
"7 Strongly agree","2012","Urban Area","East Germany","41","0.0724892305280183","0.0496928382314002","0.0952856228246363"
"7 Strongly agree","2012","Rural Area","West Germany","208","0.13121572891777","0.115780102428883","0.146651355406657"
"7 Strongly agree","2012","Rural Area","East Germany","91","0.0952523753239257","0.0754001095344602","0.115104641113391"
"1 Strongly disagree","2013","Urban Area","West Germany","249","0.0281561412178846","0.0250058992010889","0.0313063832346803"
"1 Strongly disagree","2013","Urban Area","East Germany","35","0.0191532750977169","0.0124140767484198","0.0258924734470141"
"1 Strongly disagree","2013","Rural Area","West Germany","68","0.019299625404447","0.0149097994808887","0.0236894513280052"
"1 Strongly disagree","2013","Rural Area","East Germany","46","0.0167817425051778","0.0120748676034575","0.021488617406898"
"2 on scale 1-7 ","2013","Urban Area","West Germany","508","0.0493796671563455","0.0452535958067129","0.0535057385059781"
"2 on scale 1-7 ","2013","Urban Area","East Germany","75","0.0488464179619543","0.0382483225036097","0.059444513420299"
"2 on scale 1-7 ","2013","Rural Area","West Germany","163","0.0459032262582716","0.0392255938640309","0.0525808586525123"
"2 on scale 1-7 ","2013","Rural Area","East Germany","136","0.0455115600079671","0.0378743389798956","0.0531487810360386"
"3 on scale 1-7 ","2013","Urban Area","West Germany","1186","0.115737136049447","0.10964476755019","0.121829504548703"
"3 on scale 1-7 ","2013","Urban Area","East Germany","184","0.122569416790328","0.106445015938237","0.138693817642419"
"3 on scale 1-7 ","2013","Rural Area","West Germany","441","0.107923369863701","0.0980227241867688","0.117824015540633"
"3 on scale 1-7 ","2013","Rural Area","East Germany","350","0.130281890039886","0.11794742143199","0.142616358647782"
"4 on scale 1-7","2013","Urban Area","West Germany","2599","0.240269197207381","0.232132689857132","0.248405704557631"
"4 on scale 1-7","2013","Urban Area","East Germany","430","0.27014191494828","0.248309521910159","0.291974307986402"
"4 on scale 1-7","2013","Rural Area","West Germany","1028","0.281614371286465","0.267262421269561","0.295966321303369"
"4 on scale 1-7","2013","Rural Area","East Germany","783","0.262914338047446","0.24678356134775","0.279045114747141"
"5 on scale 1-7","2013","Urban Area","West Germany","2855","0.262994263486797","0.254609946740817","0.271378580232777"
"5 on scale 1-7","2013","Urban Area","East Germany","433","0.262599153728109","0.240962772782264","0.284235534673955"
"5 on scale 1-7","2013","Rural Area","West Germany","1031","0.262387241229745","0.248349725522582","0.276424756936907"
"5 on scale 1-7","2013","Rural Area","East Germany","783","0.271415891362371","0.255121180999011","0.287710601725732"
"6 on scale 1-7","2013","Urban Area","West Germany","2184","0.210358477117071","0.202596826263912","0.218120127970231"
"6 on scale 1-7","2013","Urban Area","East Germany","302","0.193136233946747","0.173726564993483","0.212545902900011"
"6 on scale 1-7","2013","Rural Area","West Germany","690","0.176066693782401","0.163913530793069","0.188219856771734"
"6 on scale 1-7","2013","Rural Area","East Germany","549","0.188607159004903","0.174272616572161","0.202941701437645"
"7 Strongly agree","2013","Urban Area","West Germany","1011","0.0931051177650736","0.0875713063177936","0.0986389292123537"
"7 Strongly agree","2013","Urban Area","East Germany","130","0.0835535875268634","0.0699478455355664","0.0971593295181604"
"7 Strongly agree","2013","Rural Area","West Germany","352","0.106805472174969","0.0969500673687125","0.116660876981226"
"7 Strongly agree","2013","Rural Area","East Germany","214","0.084487419032249","0.0742964063484056","0.0946784317160924"
"1 Strongly disagree","2014","Urban Area","West Germany","","","",""
"1 Strongly disagree","2014","Urban Area","East Germany","","","",""
"1 Strongly disagree","2014","Rural Area","West Germany","","","",""
"1 Strongly disagree","2014","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"4 on scale 1-7","2014","Urban Area","West Germany","","","",""
"4 on scale 1-7","2014","Urban Area","East Germany","","","",""
"4 on scale 1-7","2014","Rural Area","West Germany","","","",""
"4 on scale 1-7","2014","Rural Area","East Germany","","","",""
"5 on scale 1-7","2014","Urban Area","West Germany","","","",""
"5 on scale 1-7","2014","Urban Area","East Germany","","","",""
"5 on scale 1-7","2014","Rural Area","West Germany","","","",""
"5 on scale 1-7","2014","Rural Area","East Germany","","","",""
"6 on scale 1-7","2014","Urban Area","West Germany","","","",""
"6 on scale 1-7","2014","Urban Area","East Germany","","","",""
"6 on scale 1-7","2014","Rural Area","West Germany","","","",""
"6 on scale 1-7","2014","Rural Area","East Germany","","","",""
"7 Strongly agree","2014","Urban Area","West Germany","","","",""
"7 Strongly agree","2014","Urban Area","East Germany","","","",""
"7 Strongly agree","2014","Rural Area","West Germany","","","",""
"7 Strongly agree","2014","Rural Area","East Germany","","","",""
"1 Strongly disagree","2015","Urban Area","West Germany","","","",""
"1 Strongly disagree","2015","Urban Area","East Germany","","","",""
"1 Strongly disagree","2015","Rural Area","West Germany","","","",""
"1 Strongly disagree","2015","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2015","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2015","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2015","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2015","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2015","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2015","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2015","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2015","Rural Area","East Germany","","","",""
"4 on scale 1-7","2015","Urban Area","West Germany","","","",""
"4 on scale 1-7","2015","Urban Area","East Germany","","","",""
"4 on scale 1-7","2015","Rural Area","West Germany","","","",""
"4 on scale 1-7","2015","Rural Area","East Germany","","","",""
"5 on scale 1-7","2015","Urban Area","West Germany","","","",""
"5 on scale 1-7","2015","Urban Area","East Germany","","","",""
"5 on scale 1-7","2015","Rural Area","West Germany","","","",""
"5 on scale 1-7","2015","Rural Area","East Germany","","","",""
"6 on scale 1-7","2015","Urban Area","West Germany","","","",""
"6 on scale 1-7","2015","Urban Area","East Germany","","","",""
"6 on scale 1-7","2015","Rural Area","West Germany","","","",""
"6 on scale 1-7","2015","Rural Area","East Germany","","","",""
"7 Strongly agree","2015","Urban Area","West Germany","","","",""
"7 Strongly agree","2015","Urban Area","East Germany","","","",""
"7 Strongly agree","2015","Rural Area","West Germany","","","",""
"7 Strongly agree","2015","Rural Area","East Germany","","","",""
"1 Strongly disagree","2016","Urban Area","West Germany","","","",""
"1 Strongly disagree","2016","Urban Area","East Germany","","","",""
"1 Strongly disagree","2016","Rural Area","West Germany","","","",""
"1 Strongly disagree","2016","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2016","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2016","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2016","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2016","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2016","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2016","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2016","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2016","Rural Area","East Germany","","","",""
"4 on scale 1-7","2016","Urban Area","West Germany","","","",""
"4 on scale 1-7","2016","Urban Area","East Germany","","","",""
"4 on scale 1-7","2016","Rural Area","West Germany","","","",""
"4 on scale 1-7","2016","Rural Area","East Germany","","","",""
"5 on scale 1-7","2016","Urban Area","West Germany","","","",""
"5 on scale 1-7","2016","Urban Area","East Germany","","","",""
"5 on scale 1-7","2016","Rural Area","West Germany","","","",""
"5 on scale 1-7","2016","Rural Area","East Germany","","","",""
"6 on scale 1-7","2016","Urban Area","West Germany","","","",""
"6 on scale 1-7","2016","Urban Area","East Germany","","","",""
"6 on scale 1-7","2016","Rural Area","West Germany","","","",""
"6 on scale 1-7","2016","Rural Area","East Germany","","","",""
"7 Strongly agree","2016","Urban Area","West Germany","","","",""
"7 Strongly agree","2016","Urban Area","East Germany","","","",""
"7 Strongly agree","2016","Rural Area","West Germany","","","",""
"7 Strongly agree","2016","Rural Area","East Germany","","","",""
"1 Strongly disagree","2017","Urban Area","West Germany","377","0.021857798232243","0.0196518678384831","0.0240637286260029"
"1 Strongly disagree","2017","Urban Area","East Germany","43","0.0174895597201202","0.0119485758438792","0.0230305435963613"
"1 Strongly disagree","2017","Rural Area","West Germany","99","0.0160878463230483","0.012963701306035","0.0192119913400616"
"1 Strongly disagree","2017","Rural Area","East Germany","89","0.0225504765913814","0.0179129072566795","0.0271880459260833"
"2 on scale 1-7 ","2017","Urban Area","West Germany","744","0.0475509738379692","0.044340359220656","0.0507615884552823"
"2 on scale 1-7 ","2017","Urban Area","East Germany","89","0.0478557696020098","0.0388328438526886","0.0568786953513311"
"2 on scale 1-7 ","2017","Rural Area","West Germany","303","0.0566322218020172","0.0508926910521148","0.0623717525519195"
"2 on scale 1-7 ","2017","Rural Area","East Germany","176","0.0482388777455578","0.0415457677586922","0.0549319877324235"
"3 on scale 1-7 ","2017","Urban Area","West Germany","1675","0.108919147552164","0.104219143066533","0.113619152037795"
"3 on scale 1-7 ","2017","Urban Area","East Germany","228","0.122809018960449","0.108935358197054","0.136682679723845"
"3 on scale 1-7 ","2017","Rural Area","West Germany","590","0.103840065759071","0.0962651238499442","0.111415007668198"
"3 on scale 1-7 ","2017","Rural Area","East Germany","402","0.112104757092914","0.102249719864641","0.121959794321188"
"4 on scale 1-7","2017","Urban Area","West Germany","3775","0.239525916081645","0.233087099351055","0.245964732812234"
"4 on scale 1-7","2017","Urban Area","East Germany","510","0.236023919082246","0.218074650730893","0.2539731874336"
"4 on scale 1-7","2017","Rural Area","West Germany","1479","0.241744940405556","0.231113541280376","0.252376339530737"
"4 on scale 1-7","2017","Rural Area","East Germany","964","0.253301681908558","0.239716764358845","0.266886599458272"
"5 on scale 1-7","2017","Urban Area","West Germany","4455","0.266278374112104","0.259609980790663","0.272946767433546"
"5 on scale 1-7","2017","Urban Area","East Germany","558","0.254517956517406","0.236105714770121","0.272930198264692"
"5 on scale 1-7","2017","Rural Area","West Germany","1630","0.260277908971313","0.249382161816014","0.271173656126612"
"5 on scale 1-7","2017","Rural Area","East Germany","1029","0.265002784155874","0.251216937322823","0.278788630988925"
"6 on scale 1-7","2017","Urban Area","West Germany","3743","0.218315027804899","0.212082771624908","0.224547283984891"
"6 on scale 1-7","2017","Urban Area","East Germany","482","0.224968420490899","0.207318232313939","0.242618608667858"
