"plh0215","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2005","Full Time","higher education","55","0.0310267309038144","0.0238415284969524","0.0382119333106764","2"
"2 on scale 1-7 ","2005","Full Time","middle vocational","140","0.0313825667558043","0.0258442597818457","0.0369208737297629","2"
"3 on scale 1-7 ","2005","Not Working","in school","50","0.0886367220727337","0.0649052380257174","0.11236820611975","3"
"3 on scale 1-7 ","2005","Not Working","general elemantary","261","0.188742014101172","0.167735847703089","0.209748180499256","3"
"3 on scale 1-7 ","2005","Not Working","inadequately","32","0.238503286671587","0.169610996151489","0.307395577191685","3"
"3 on scale 1-7 ","2005","Not Working","middle vocational","605","0.149351633728893","0.138173688005566","0.160529579452219","3"
"3 on scale 1-7 ","2005","Part Time","in school","6","","","","3"
"3 on scale 1-7 ","2005","Part Time","inadequately","6","","","","3"
"3 on scale 1-7 ","2005","Part Time","general elemantary","57","0.0998206332845067","0.0734135655746102","0.126227700994403","3"
"3 on scale 1-7 ","2005","Part Time","higher education","93","0.0979592371851223","0.0788647046944273","0.117053769675817","3"
"3 on scale 1-7 ","2005","Not Working","vocational + Abi","36","0.171909130348729","0.127950581915514","0.215867678781945","3"
"3 on scale 1-7 ","2005","Not Working","higher vocational","61","0.137518366201321","0.105804129015356","0.169232603387286","3"
"3 on scale 1-7 ","2005","Not Working","higher education","105","0.103935453667309","0.0849541965554264","0.122916710779191","3"
"3 on scale 1-7 ","2005","Part Time","middle vocational","349","0.146720303293541","0.13283943560608","0.160601170981003","3"
"3 on scale 1-7 ","2005","Part Time","vocational + Abi","31","0.0776214356662672","0.0483045024163551","0.106938368916179","3"
"3 on scale 1-7 ","2005","Part Time","higher vocational","33","0.136318559344469","0.099241572783607","0.173395545905331","3"
"3 on scale 1-7 ","2005","Full Time","in school","","","","","3"
"3 on scale 1-7 ","2005","Full Time","inadequately","6","","","","3"
"3 on scale 1-7 ","2005","Full Time","general elemantary","59","0.106518182063438","0.0808059216577164","0.13223044246916","3"
"3 on scale 1-7 ","2005","Full Time","middle vocational","433","0.12238642952251","0.111975848940256","0.132797010104764","3"
"3 on scale 1-7 ","2005","Full Time","vocational + Abi","50","0.126732902065879","0.098357020129542","0.155108784002216","3"
"3 on scale 1-7 ","2005","Full Time","higher vocational","56","0.0765488853068316","0.0577573912253943","0.0953403793882688","3"
"3 on scale 1-7 ","2005","Full Time","higher education","190","0.0954651624242094","0.083287884842467","0.107642440005952","3"
"4 on scale 1-7","2005","Full Time","inadequately","14","","","","4"
"4 on scale 1-7","2005","Not Working","in school","127","0.191641885569027","0.158777962119363","0.22450580901869","4"
"4 on scale 1-7","2005","Full Time","in school","1","","","","4"
"4 on scale 1-7","2005","Part Time","higher education","234","0.241456049805392","0.213965547793968","0.268946551816815","4"
"4 on scale 1-7","2005","Full Time","general elemantary","155","0.26170662664321","0.225070684009698","0.298342569276721","4"
"4 on scale 1-7","2005","Part Time","in school","18","","","","4"
"4 on scale 1-7","2005","Part Time","vocational + Abi","84","0.305065880537277","0.254618137865452","0.355513623209103","4"
"4 on scale 1-7","2005","Part Time","higher vocational","91","0.224222598683238","0.179155625052256","0.26928957231422","4"
"4 on scale 1-7","2005","Not Working","inadequately","26","","","","4"
"4 on scale 1-7","2005","Not Working","general elemantary","364","0.282664321457912","0.258491367239563","0.306837275676261","4"
"4 on scale 1-7","2005","Not Working","middle vocational","1083","0.273864346618224","0.259879471243949","0.2878492219925","4"
"4 on scale 1-7","2005","Not Working","vocational + Abi","72","0.210800148031929","0.16327933891607","0.258320957147789","4"
"4 on scale 1-7","2005","Not Working","higher vocational","128","0.2907922581111","0.248972921051505","0.332611595170695","4"
"4 on scale 1-7","2005","Not Working","higher education","272","0.29222257103691","0.263936104507362","0.320509037566457","4"
"4 on scale 1-7","2005","Part Time","inadequately","10","","","","4"
"4 on scale 1-7","2005","Part Time","general elemantary","143","0.2883674179436","0.248460655300157","0.328274180587042","4"
"4 on scale 1-7","2005","Part Time","middle vocational","701","0.297311740797801","0.279380382893767","0.315243098701835","4"
"4 on scale 1-7","2005","Full Time","middle vocational","1022","0.280318661339964","0.266051000447673","0.294586322232255","4"
"4 on scale 1-7","2005","Full Time","vocational + Abi","136","0.274344137000505","0.236286280373967","0.312401993627042","4"
"4 on scale 1-7","2005","Full Time","higher vocational","194","0.232301560074982","0.202454173302475","0.26214894684749","4"
"4 on scale 1-7","2005","Full Time","higher education","544","0.250769897981622","0.232807661511291","0.268732134451953","4"
"5 on scale 1-7","2005","Not Working","general elemantary","242","0.178186981672077","0.157644282314457","0.198729681029697","5"
"5 on scale 1-7","2005","Not Working","inadequately","21","","","","5"
"5 on scale 1-7","2005","Not Working","in school","156","0.261799187153766","0.225092626134951","0.29850574817258","5"
"5 on scale 1-7","2005","Not Working","middle vocational","857","0.214691873179772","0.201815017743533","0.227568728616011","5"
"5 on scale 1-7","2005","Not Working","vocational + Abi","74","0.254684140693902","0.20392362734201","0.305444654045794","5"
"5 on scale 1-7","2005","Not Working","higher vocational","108","0.216731906079921","0.178790306766927","0.254673505392916","5"
"5 on scale 1-7","2005","Not Working","higher education","260","0.256705298669682","0.229536439554265","0.283874157785098","5"
"5 on scale 1-7","2005","Full Time","in school","","","","","5"
"5 on scale 1-7","2005","Full Time","inadequately","11","","","","5"
"5 on scale 1-7","2005","Full Time","general elemantary","144","0.23886020146045","0.203322475182027","0.274397927738874","5"
"5 on scale 1-7","2005","Full Time","middle vocational","1058","0.2724754446909","0.25833235922793","0.286618530153869","5"
"5 on scale 1-7","2005","Full Time","vocational + Abi","167","0.319736599594487","0.279956500693374","0.359516698495601","5"
"5 on scale 1-7","2005","Full Time","higher vocational","226","0.307066366237745","0.274464169276637","0.339668563198852","5"
"5 on scale 1-7","2005","Full Time","higher education","639","0.277636073712025","0.259078077962016","0.296194069462033","5"
"5 on scale 1-7","2005","Part Time","in school","26","","","","5"
"5 on scale 1-7","2005","Part Time","inadequately","6","","","","5"
"5 on scale 1-7","2005","Part Time","general elemantary","123","0.276365394551226","0.236969861069597","0.315760928032856","5"
"5 on scale 1-7","2005","Part Time","middle vocational","627","0.228479962619442","0.21200882996496","0.244951095273924","5"
"5 on scale 1-7","2005","Part Time","vocational + Abi","86","0.261938777326471","0.213764057893875","0.310113496759067","5"
"5 on scale 1-7","2005","Part Time","higher vocational","91","0.286800169204007","0.237929818076963","0.335670520331051","5"
"5 on scale 1-7","2005","Part Time","higher education","266","0.303206160343524","0.273680854017929","0.332731466669119","5"
"6 on scale 1-7","2005","Not Working","inadequately","11","","","","6"
"6 on scale 1-7","2005","Not Working","in school","130","0.265992319846943","0.229098201016366","0.30288643867752","6"
"6 on scale 1-7","2005","Not Working","general elemantary","125","0.0846763855100358","0.0697311932782637","0.0996215777418078","6"
"6 on scale 1-7","2005","Not Working","middle vocational","544","0.133706305186648","0.123033207308596","0.1443794030647","6"
"6 on scale 1-7","2005","Not Working","higher vocational","72","0.133103415392458","0.101822659746872","0.164384171038044","6"
"6 on scale 1-7","2005","Not Working","higher education","198","0.182968073677526","0.158919980923527","0.207016166431525","6"
"6 on scale 1-7","2005","Not Working","vocational + Abi","54","0.168581846834499","0.124963416967625","0.212200276701372","6"
"6 on scale 1-7","2005","Part Time","in school","31","0.238825838983681","0.153536421322934","0.324115256644428","6"
"6 on scale 1-7","2005","Part Time","inadequately","2","","","","6"
"6 on scale 1-7","2005","Part Time","general elemantary","74","0.129673150654188","0.100078602484004","0.159267698824373","6"
"6 on scale 1-7","2005","Part Time","middle vocational","415","0.172302533647179","0.157487336152732","0.187117731141625","6"
"6 on scale 1-7","2005","Part Time","vocational + Abi","69","0.208177515703625","0.163693505933065","0.252661525474185","6"
"6 on scale 1-7","2005","Part Time","higher vocational","67","0.211192360110238","0.167088683204038","0.255296037016439","6"
"6 on scale 1-7","2005","Full Time","in school","1","","","","6"
"6 on scale 1-7","2005","Full Time","inadequately","5","","","","6"
"6 on scale 1-7","2005","Full Time","general elemantary","91","0.19028953602677","0.157573712654111","0.223005359399429","6"
"6 on scale 1-7","2005","Full Time","middle vocational","710","0.173621326267879","0.161589051586397","0.185653600949362","6"
"6 on scale 1-7","2005","Part Time","higher education","215","0.220725538306685","0.194084891504453","0.247366185108917","6"
"6 on scale 1-7","2005","Full Time","higher education","567","0.234218050400969","0.216668021239264","0.251768079562673","6"
"6 on scale 1-7","2005","Full Time","vocational + Abi","110","0.17844634008214","0.145787337308859","0.21110534285542","6"
"6 on scale 1-7","2005","Full Time","higher vocational","199","0.249102420195743","0.218534615709508","0.279670224681978","6"
"7 Strongly agree","2005","Not Working","inadequately","10","","","","7"
"7 Strongly agree","2005","Not Working","in school","60","0.129680014066516","0.101629017538396","0.157731010594636","7"
"7 Strongly agree","2005","Not Working","general elemantary","88","0.0684769505788512","0.0549187509197376","0.0820351502379649","7"
"7 Strongly agree","2005","Not Working","higher vocational","34","0.08351670031632","0.0580397211771563","0.108993679455484","7"
"7 Strongly agree","2005","Not Working","higher education","92","0.0921851355039397","0.0741921777297578","0.110178093278122","7"
"7 Strongly agree","2005","Not Working","middle vocational","286","0.0765180259973506","0.0681816352737137","0.0848544167209876","7"
"7 Strongly agree","2005","Part Time","in school","12","","","","7"
"7 Strongly agree","2005","Part Time","inadequately","3","","","","7"
"7 Strongly agree","2005","Not Working","vocational + Abi","26","","","","7"
"7 Strongly agree","2005","Part Time","general elemantary","39","0.0701972631221849","0.0476911243877245","0.0927034018566453","7"
"7 Strongly agree","2005","Part Time","middle vocational","246","0.0955699105166367","0.0840360713414402","0.107103749691833","7"
"7 Strongly agree","2005","Part Time","vocational + Abi","29","","","","7"
"7 Strongly agree","2005","Part Time","higher vocational","29","","","","7"
"7 Strongly agree","2005","Part Time","higher education","93","0.103888764423438","0.0842895573064412","0.123487971540436","7"
"7 Strongly agree","2005","Full Time","in school","1","","","","7"
"7 Strongly agree","2005","Full Time","inadequately","4","","","","7"
"7 Strongly agree","2005","Full Time","general elemantary","58","0.11242693359197","0.0860986367599951","0.138755230423944","7"
"7 Strongly agree","2005","Full Time","middle vocational","380","0.103117690457461","0.0934573825231285","0.112777998391794","7"
"7 Strongly agree","2005","Full Time","vocational + Abi","40","0.0596736889659415","0.0394685488261228","0.0798788291057603","7"
"7 Strongly agree","2005","Full Time","higher vocational","74","0.10877557859729","0.0867694239087642","0.130781733285817","7"
"7 Strongly agree","2005","Full Time","higher education","236","0.107596383007356","0.0947555086678939","0.120437257346818","7"
"1 Strongly disagree","2006","Part Time","general elemantary","","","","","1"
"1 Strongly disagree","2006","Part Time","middle vocational","","","","","1"
"1 Strongly disagree","2006","Part Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Part Time","higher vocational","","","","","1"
"1 Strongly disagree","2006","Part Time","higher education","","","","","1"
"1 Strongly disagree","2006","Not Working","in school","","","","","1"
"1 Strongly disagree","2006","Not Working","inadequately","","","","","1"
"1 Strongly disagree","2006","Not Working","general elemantary","","","","","1"
"1 Strongly disagree","2006","Not Working","middle vocational","","","","","1"
"1 Strongly disagree","2006","Not Working","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Not Working","higher vocational","","","","","1"
"1 Strongly disagree","2006","Not Working","higher education","","","","","1"
"1 Strongly disagree","2006","Full Time","in school","","","","","1"
"1 Strongly disagree","2006","Full Time","inadequately","","","","","1"
"1 Strongly disagree","2006","Full Time","general elemantary","","","","","1"
"1 Strongly disagree","2006","Full Time","middle vocational","","","","","1"
"1 Strongly disagree","2006","Full Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Full Time","higher vocational","","","","","1"
"1 Strongly disagree","2006","Full Time","higher education","","","","","1"
"1 Strongly disagree","2006","Part Time","in school","","","","","1"
"1 Strongly disagree","2006","Part Time","inadequately","","","","","1"
"2 on scale 1-7 ","2006","Not Working","inadequately","","","","","2"
"2 on scale 1-7 ","2006","Not Working","in school","","","","","2"
"2 on scale 1-7 ","2006","Not Working","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2006","Not Working","higher education","","","","","2"
"2 on scale 1-7 ","2006","Part Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","Not Working","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","Not Working","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","Not Working","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","Part Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","Part Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","Full Time","inadequately","","","","","2"
"2 on scale 1-7 ","2006","Full Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","Part Time","in school","","","","","2"
"2 on scale 1-7 ","2006","Part Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","Part Time","higher education","","","","","2"
"2 on scale 1-7 ","2006","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2006","Full Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","Full Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","Full Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","Full Time","higher education","","","","","2"
"3 on scale 1-7 ","2006","Not Working","in school","","","","","3"
"3 on scale 1-7 ","2006","Not Working","inadequately","","","","","3"
"3 on scale 1-7 ","2006","Not Working","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","Part Time","in school","","","","","3"
"3 on scale 1-7 ","2006","Part Time","inadequately","","","","","3"
"3 on scale 1-7 ","2006","Part Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","Part Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","Part Time","higher education","","","","","3"
"3 on scale 1-7 ","2006","Not Working","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","Not Working","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","Not Working","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","Not Working","higher education","","","","","3"
"3 on scale 1-7 ","2006","Part Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","Part Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","Full Time","inadequately","","","","","3"
"3 on scale 1-7 ","2006","Full Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","Full Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","Full Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","Full Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","Full Time","higher education","","","","","3"
"3 on scale 1-7 ","2006","Full Time","in school","","","","","3"
"4 on scale 1-7","2006","Part Time","higher education","","","","","4"
"4 on scale 1-7","2006","Part Time","higher vocational","","","","","4"
"4 on scale 1-7","2006","Not Working","middle vocational","","","","","4"
"4 on scale 1-7","2006","Not Working","in school","","","","","4"
"4 on scale 1-7","2006","Not Working","inadequately","","","","","4"
"4 on scale 1-7","2006","Not Working","general elemantary","","","","","4"
"4 on scale 1-7","2006","Not Working","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","Not Working","higher vocational","","","","","4"
"4 on scale 1-7","2006","Not Working","higher education","","","","","4"
"4 on scale 1-7","2006","Part Time","in school","","","","","4"
"4 on scale 1-7","2006","Part Time","inadequately","","","","","4"
"4 on scale 1-7","2006","Part Time","general elemantary","","","","","4"
"4 on scale 1-7","2006","Part Time","middle vocational","","","","","4"
"4 on scale 1-7","2006","Part Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","Full Time","in school","","","","","4"
"4 on scale 1-7","2006","Full Time","inadequately","","","","","4"
"4 on scale 1-7","2006","Full Time","general elemantary","","","","","4"
"4 on scale 1-7","2006","Full Time","middle vocational","","","","","4"
"4 on scale 1-7","2006","Full Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","Full Time","higher vocational","","","","","4"
"4 on scale 1-7","2006","Full Time","higher education","","","","","4"
"5 on scale 1-7","2006","Not Working","inadequately","","","","","5"
"5 on scale 1-7","2006","Not Working","in school","","","","","5"
"5 on scale 1-7","2006","Not Working","general elemantary","","","","","5"
"5 on scale 1-7","2006","Not Working","middle vocational","","","","","5"
"5 on scale 1-7","2006","Not Working","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","Part Time","inadequately","","","","","5"
"5 on scale 1-7","2006","Part Time","general elemantary","","","","","5"
"5 on scale 1-7","2006","Part Time","middle vocational","","","","","5"
"5 on scale 1-7","2006","Part Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","Part Time","higher vocational","","","","","5"
"5 on scale 1-7","2006","Part Time","higher education","","","","","5"
"5 on scale 1-7","2006","Not Working","higher vocational","","","","","5"
"5 on scale 1-7","2006","Not Working","higher education","","","","","5"
"5 on scale 1-7","2006","Full Time","general elemantary","","","","","5"
"5 on scale 1-7","2006","Full Time","middle vocational","","","","","5"
"5 on scale 1-7","2006","Full Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","Full Time","higher vocational","","","","","5"
"5 on scale 1-7","2006","Full Time","higher education","","","","","5"
"5 on scale 1-7","2006","Part Time","in school","","","","","5"
"5 on scale 1-7","2006","Full Time","in school","","","","","5"
"5 on scale 1-7","2006","Full Time","inadequately","","","","","5"
"6 on scale 1-7","2006","Not Working","inadequately","","","","","6"
"6 on scale 1-7","2006","Not Working","in school","","","","","6"
"6 on scale 1-7","2006","Part Time","inadequately","","","","","6"
"6 on scale 1-7","2006","Part Time","higher vocational","","","","","6"
"6 on scale 1-7","2006","Part Time","higher education","","","","","6"
"6 on scale 1-7","2006","Not Working","general elemantary","","","","","6"
"6 on scale 1-7","2006","Not Working","middle vocational","","","","","6"
"6 on scale 1-7","2006","Not Working","higher vocational","","","","","6"
"6 on scale 1-7","2006","Not Working","higher education","","","","","6"
"6 on scale 1-7","2006","Part Time","general elemantary","","","","","6"
"6 on scale 1-7","2006","Part Time","middle vocational","","","","","6"
"6 on scale 1-7","2006","Part Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","Not Working","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","Full Time","inadequately","","","","","6"
"6 on scale 1-7","2006","Full Time","general elemantary","","","","","6"
"6 on scale 1-7","2006","Full Time","middle vocational","","","","","6"
"6 on scale 1-7","2006","Part Time","in school","","","","","6"
"6 on scale 1-7","2006","Full Time","in school","","","","","6"
"6 on scale 1-7","2006","Full Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","Full Time","higher vocational","","","","","6"
"6 on scale 1-7","2006","Full Time","higher education","","","","","6"
"7 Strongly agree","2006","Not Working","higher education","","","","","7"
"7 Strongly agree","2006","Not Working","higher vocational","","","","","7"
"7 Strongly agree","2006","Not Working","in school","","","","","7"
"7 Strongly agree","2006","Not Working","inadequately","","","","","7"
"7 Strongly agree","2006","Not Working","middle vocational","","","","","7"
"7 Strongly agree","2006","Not Working","vocational + Abi","","","","","7"
"7 Strongly agree","2006","Not Working","general elemantary","","","","","7"
"7 Strongly agree","2006","Part Time","in school","","","","","7"
"7 Strongly agree","2006","Part Time","inadequately","","","","","7"
"7 Strongly agree","2006","Part Time","general elemantary","","","","","7"
"7 Strongly agree","2006","Part Time","middle vocational","","","","","7"
"7 Strongly agree","2006","Part Time","vocational + Abi","","","","","7"
"7 Strongly agree","2006","Part Time","higher vocational","","","","","7"
"7 Strongly agree","2006","Part Time","higher education","","","","","7"
"7 Strongly agree","2006","Full Time","in school","","","","","7"
"7 Strongly agree","2006","Full Time","inadequately","","","","","7"
"7 Strongly agree","2006","Full Time","general elemantary","","","","","7"
"7 Strongly agree","2006","Full Time","middle vocational","","","","","7"
"7 Strongly agree","2006","Full Time","vocational + Abi","","","","","7"
"7 Strongly agree","2006","Full Time","higher vocational","","","","","7"
"7 Strongly agree","2006","Full Time","higher education","","","","","7"
"1 Strongly disagree","2007","Part Time","general elemantary","","","","","1"
"1 Strongly disagree","2007","Part Time","middle vocational","","","","","1"
"1 Strongly disagree","2007","Part Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","Part Time","higher vocational","","","","","1"
"1 Strongly disagree","2007","Part Time","higher education","","","","","1"
"1 Strongly disagree","2007","Not Working","in school","","","","","1"
"1 Strongly disagree","2007","Not Working","inadequately","","","","","1"
"1 Strongly disagree","2007","Not Working","general elemantary","","","","","1"
"1 Strongly disagree","2007","Not Working","middle vocational","","","","","1"
"1 Strongly disagree","2007","Not Working","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","Not Working","higher vocational","","","","","1"
"1 Strongly disagree","2007","Not Working","higher education","","","","","1"
"1 Strongly disagree","2007","Full Time","in school","","","","","1"
"1 Strongly disagree","2007","Full Time","inadequately","","","","","1"
"1 Strongly disagree","2007","Full Time","general elemantary","","","","","1"
"1 Strongly disagree","2007","Full Time","middle vocational","","","","","1"
"1 Strongly disagree","2007","Full Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","Full Time","higher vocational","","","","","1"
"1 Strongly disagree","2007","Full Time","higher education","","","","","1"
"1 Strongly disagree","2007","Part Time","in school","","","","","1"
"1 Strongly disagree","2007","Part Time","inadequately","","","","","1"
"2 on scale 1-7 ","2007","Not Working","in school","","","","","2"
"2 on scale 1-7 ","2007","Not Working","inadequately","","","","","2"
"2 on scale 1-7 ","2007","Not Working","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2007","Part Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","Part Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","Not Working","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","Not Working","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","Not Working","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","Full Time","inadequately","","","","","2"
"2 on scale 1-7 ","2007","Part Time","in school","","","","","2"
"2 on scale 1-7 ","2007","Part Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","Part Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","Part Time","higher education","","","","","2"
"2 on scale 1-7 ","2007","Not Working","higher education","","","","","2"
"2 on scale 1-7 ","2007","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2007","Full Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","Full Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","Full Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","Full Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","Full Time","higher education","","","","","2"
"3 on scale 1-7 ","2007","Not Working","in school","","","","","3"
"3 on scale 1-7 ","2007","Not Working","inadequately","","","","","3"
"3 on scale 1-7 ","2007","Not Working","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","Part Time","in school","","","","","3"
"3 on scale 1-7 ","2007","Part Time","inadequately","","","","","3"
"3 on scale 1-7 ","2007","Part Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","Part Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","Part Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","Part Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","Part Time","higher education","","","","","3"
"3 on scale 1-7 ","2007","Not Working","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","Not Working","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","Not Working","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","Not Working","higher education","","","","","3"
"3 on scale 1-7 ","2007","Full Time","inadequately","","","","","3"
"3 on scale 1-7 ","2007","Full Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","Full Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","Full Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","Full Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","Full Time","higher education","","","","","3"
"3 on scale 1-7 ","2007","Full Time","in school","","","","","3"
"4 on scale 1-7","2007","Part Time","higher vocational","","","","","4"
"4 on scale 1-7","2007","Part Time","higher education","","","","","4"
"4 on scale 1-7","2007","Not Working","in school","","","","","4"
"4 on scale 1-7","2007","Not Working","inadequately","","","","","4"
"4 on scale 1-7","2007","Not Working","general elemantary","","","","","4"
"4 on scale 1-7","2007","Not Working","middle vocational","","","","","4"
"4 on scale 1-7","2007","Not Working","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","Not Working","higher vocational","","","","","4"
"4 on scale 1-7","2007","Not Working","higher education","","","","","4"
"4 on scale 1-7","2007","Part Time","in school","","","","","4"
"4 on scale 1-7","2007","Part Time","inadequately","","","","","4"
"4 on scale 1-7","2007","Part Time","general elemantary","","","","","4"
