"plh0215","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","35-65 y.","Rural Area","1087","0.286421508377509","0.272049321830007","0.300793694925011"
"4 on scale 1-7","2005","66 and older","Urban Area","662","0.265006810117636","0.247598455661885","0.282415164573388"
"4 on scale 1-7","2005","66 and older","Rural Area","353","0.284181603272729","0.2592582095425","0.309104997002957"
"5 on scale 1-7","2005","16-34 y.","Urban Area","1000","0.290153157462945","0.275230489865044","0.305075825060845"
"5 on scale 1-7","2005","16-34 y.","Rural Area","524","0.29951925467119","0.278156206706792","0.320882302635589"
"5 on scale 1-7","2005","35-65 y.","Urban Area","2049","0.247460020004669","0.237864800987677","0.257055239021661"
"5 on scale 1-7","2005","35-65 y.","Rural Area","953","0.246582510009764","0.23288006273532","0.260284957284207"
"5 on scale 1-7","2005","66 and older","Urban Area","473","0.18826682095242","0.172846937557949","0.203686704346892"
"5 on scale 1-7","2005","66 and older","Rural Area","257","0.20924102009606","0.186763248648201","0.231718791543918"
"6 on scale 1-7","2005","16-34 y.","Urban Area","773","0.201303152959511","0.188118558959895","0.214487746959126"
"6 on scale 1-7","2005","16-34 y.","Rural Area","358","0.200944548943021","0.182255839353241","0.219633258532801"
"6 on scale 1-7","2005","35-65 y.","Urban Area","1434","0.175013229583742","0.166564400720689","0.183462058446795"
"6 on scale 1-7","2005","35-65 y.","Rural Area","735","0.180570345952766","0.16834170455802","0.192798987347513"
"6 on scale 1-7","2005","66 and older","Urban Area","304","0.112072904202429","0.0996298637318098","0.124515944673048"
"6 on scale 1-7","2005","66 and older","Rural Area","143","0.105761550043571","0.0887674432219853","0.122755656865157"
"7 Strongly agree","2005","16-34 y.","Urban Area","352","0.0953167371897459","0.0856610464170511","0.104972427962441"
"7 Strongly agree","2005","16-34 y.","Rural Area","161","0.0929286911736231","0.07938776511039","0.106469617236856"
"7 Strongly agree","2005","35-65 y.","Urban Area","746","0.0997376653706796","0.0930749429400793","0.10640038780128"
"7 Strongly agree","2005","35-65 y.","Rural Area","344","0.0983527322938796","0.0888857687133717","0.107819695874388"
"7 Strongly agree","2005","66 and older","Urban Area","203","0.0793985758706346","0.0687343404555773","0.090062811285692"
"7 Strongly agree","2005","66 and older","Rural Area","66","0.0549397768191537","0.0423481756823295","0.0675313779559779"
"1 Strongly disagree","2006","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2006","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2006","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2006","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2006","66 and older","Urban Area","","","",""
"1 Strongly disagree","2006","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2006","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2006","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2006","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2006","66 and older","Rural Area","","","",""
"4 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2006","66 and older","Urban Area","","","",""
"4 on scale 1-7","2006","66 and older","Rural Area","","","",""
"5 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2006","66 and older","Urban Area","","","",""
"5 on scale 1-7","2006","66 and older","Rural Area","","","",""
"6 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2006","66 and older","Urban Area","","","",""
"6 on scale 1-7","2006","66 and older","Rural Area","","","",""
"7 Strongly agree","2006","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2006","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2006","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2006","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2006","66 and older","Urban Area","","","",""
"7 Strongly agree","2006","66 and older","Rural Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2007","66 and older","Urban Area","","","",""
"1 Strongly disagree","2007","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2007","66 and older","Urban Area","","","",""
"4 on scale 1-7","2007","66 and older","Rural Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2007","66 and older","Urban Area","","","",""
"5 on scale 1-7","2007","66 and older","Rural Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2007","66 and older","Urban Area","","","",""
"6 on scale 1-7","2007","66 and older","Rural Area","","","",""
"7 Strongly agree","2007","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2007","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2007","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2007","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2007","66 and older","Urban Area","","","",""
"7 Strongly agree","2007","66 and older","Rural Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2008","66 and older","Urban Area","","","",""
"1 Strongly disagree","2008","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2008","66 and older","Urban Area","","","",""
"4 on scale 1-7","2008","66 and older","Rural Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2008","66 and older","Urban Area","","","",""
"5 on scale 1-7","2008","66 and older","Rural Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2008","66 and older","Urban Area","","","",""
"6 on scale 1-7","2008","66 and older","Rural Area","","","",""
"7 Strongly agree","2008","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2008","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2008","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2008","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2008","66 and older","Urban Area","","","",""
"7 Strongly agree","2008","66 and older","Rural Area","","","",""
"1 Strongly disagree","2009","16-34 y.","Urban Area","31","0.0185362236333664","0.0133940436039364","0.0236784036627963"
"1 Strongly disagree","2009","16-34 y.","Rural Area","11","","",""
"1 Strongly disagree","2009","35-65 y.","Urban Area","120","0.0210099654870923","0.0174974015807273","0.0245225293934574"
"1 Strongly disagree","2009","35-65 y.","Rural Area","66","0.0223078305487903","0.0173705470874493","0.0272451140101313"
"1 Strongly disagree","2009","66 and older","Urban Area","155","0.0728386077313592","0.0630236507203603","0.082653564742358"
"1 Strongly disagree","2009","66 and older","Rural Area","88","0.0717342686323653","0.0583503439589656","0.0851181933057649"
"2 on scale 1-7 ","2009","16-34 y.","Urban Area","92","0.0305514251500246","0.0239903103808972","0.0371125399191519"
"2 on scale 1-7 ","2009","16-34 y.","Rural Area","70","0.0419977858752566","0.0312820496414769","0.0527135221090362"
"2 on scale 1-7 ","2009","35-65 y.","Urban Area","334","0.0542325531446715","0.0486857259585597","0.0597793803307833"
"2 on scale 1-7 ","2009","35-65 y.","Rural Area","194","0.0578188258185544","0.0500158516356234","0.0656218000014854"
"2 on scale 1-7 ","2009","66 and older","Urban Area","248","0.0926808123655568","0.0817285238000755","0.103633100931038"
"2 on scale 1-7 ","2009","66 and older","Rural Area","147","0.0990134292498328","0.0835220460355303","0.114504812464135"
"3 on scale 1-7 ","2009","16-34 y.","Urban Area","311","0.137171989942989","0.124056203202509","0.15028777668347"
"3 on scale 1-7 ","2009","16-34 y.","Rural Area","163","0.121994941729235","0.104510773280085","0.139479110178385"
"3 on scale 1-7 ","2009","35-65 y.","Urban Area","900","0.135926368619721","0.127532741681373","0.144319995558069"
"3 on scale 1-7 ","2009","35-65 y.","Rural Area","472","0.123355671057105","0.112361826329291","0.134349515784919"
"3 on scale 1-7 ","2009","66 and older","Urban Area","480","0.188262216061867","0.173497694501883","0.203026737621851"
"3 on scale 1-7 ","2009","66 and older","Rural Area","246","0.174196058830846","0.154524370937358","0.193867746724335"
"4 on scale 1-7","2009","16-34 y.","Urban Area","671","0.245340197153207","0.228935830284668","0.261744564021745"
"4 on scale 1-7","2009","16-34 y.","Rural Area","341","0.261433297735858","0.23795855326168","0.284908042210037"
"4 on scale 1-7","2009","35-65 y.","Urban Area","1679","0.25987385988734","0.24913256599547","0.270615153779209"
"4 on scale 1-7","2009","35-65 y.","Rural Area","978","0.288143494906688","0.273002341358439","0.303284648454937"
"4 on scale 1-7","2009","66 and older","Urban Area","743","0.274752763391709","0.257893290582802","0.291612236200615"
"4 on scale 1-7","2009","66 and older","Rural Area","449","0.320836568849239","0.296625550004036","0.345047587694443"
"5 on scale 1-7","2009","16-34 y.","Urban Area","761","0.270949182015781","0.254004932723973","0.28789343130759"
"5 on scale 1-7","2009","16-34 y.","Rural Area","366","0.25686665611076","0.233526013905589","0.280207298315931"
"5 on scale 1-7","2009","35-65 y.","Urban Area","1626","0.256850518140968","0.24615010016834","0.267550936113596"
"5 on scale 1-7","2009","35-65 y.","Rural Area","869","0.252917854021822","0.238385624520614","0.267450083523031"
"5 on scale 1-7","2009","66 and older","Urban Area","544","0.191224769071933","0.176371710007967","0.206077828135899"
"5 on scale 1-7","2009","66 and older","Rural Area","259","0.17187823388179","0.1523104551697","0.191446012593881"
"6 on scale 1-7","2009","16-34 y.","Urban Area","538","0.204012870401262","0.188649683450076","0.219376057352447"
"6 on scale 1-7","2009","16-34 y.","Rural Area","294","0.225501988932978","0.20317598983578","0.247827988030177"
"6 on scale 1-7","2009","35-65 y.","Urban Area","1146","0.178192400880803","0.168819973255","0.187564828506606"
"6 on scale 1-7","2009","35-65 y.","Rural Area","584","0.166375539794316","0.153924996915258","0.178826082673375"
"6 on scale 1-7","2009","66 and older","Urban Area","353","0.118977222659812","0.106749223620055","0.131205221699569"
"6 on scale 1-7","2009","66 and older","Rural Area","158","0.1052570471735","0.0893401385988945","0.121173955748106"
"7 Strongly agree","2009","16-34 y.","Urban Area","239","0.09343811170337","0.0823422696824588","0.104533953724281"
"7 Strongly agree","2009","16-34 y.","Rural Area","101","0.0870702941110947","0.0720084122720557","0.102132175950134"
"7 Strongly agree","2009","35-65 y.","Urban Area","599","0.0939143338394041","0.0867698147558729","0.101058852922935"
"7 Strongly agree","2009","35-65 y.","Rural Area","274","0.0890807838527238","0.0795574223171238","0.0986041453883238"
"7 Strongly agree","2009","66 and older","Urban Area","170","0.0612636087177629","0.0522062195377642","0.0703209978977615"
"7 Strongly agree","2009","66 and older","Rural Area","81","0.0570843933824256","0.0450512499215775","0.0691175368432737"
"1 Strongly disagree","2010","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2010","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2010","66 and older","Urban Area","","","",""
"1 Strongly disagree","2010","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2010","66 and older","Urban Area","","","",""
"4 on scale 1-7","2010","66 and older","Rural Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2010","66 and older","Urban Area","","","",""
"5 on scale 1-7","2010","66 and older","Rural Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2010","66 and older","Urban Area","","","",""
"6 on scale 1-7","2010","66 and older","Rural Area","","","",""
"7 Strongly agree","2010","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2010","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2010","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2010","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2010","66 and older","Urban Area","","","",""
"7 Strongly agree","2010","66 and older","Rural Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2011","66 and older","Urban Area","","","",""
"1 Strongly disagree","2011","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2011","66 and older","Urban Area","","","",""
"4 on scale 1-7","2011","66 and older","Rural Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2011","66 and older","Urban Area","","","",""
"5 on scale 1-7","2011","66 and older","Rural Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2011","66 and older","Urban Area","","","",""
"6 on scale 1-7","2011","66 and older","Rural Area","","","",""
"7 Strongly agree","2011","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2011","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2011","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2011","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2011","66 and older","Urban Area","","","",""
"7 Strongly agree","2011","66 and older","Rural Area","","","",""
"1 Strongly disagree","2012","16-34 y.","Urban Area","21","","",""
"1 Strongly disagree","2012","16-34 y.","Rural Area","9","","",""
"1 Strongly disagree","2012","35-65 y.","Urban Area","33","0.0103809823678885","0.00681933163844566","0.0139426330973314"
"1 Strongly disagree","2012","35-65 y.","Rural Area","22","","",""
"1 Strongly disagree","2012","66 and older","Urban Area","","","",""
"1 Strongly disagree","2012","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Urban Area","54","0.042832447063671","0.0318928689473171","0.0537720251800249"
"2 on scale 1-7 ","2012","16-34 y.","Rural Area","36","0.0371715470638815","0.0246722229075498","0.0496708712202131"
"2 on scale 1-7 ","2012","35-65 y.","Urban Area","117","0.0369124949135394","0.0302870101473712","0.0435379796797075"
"2 on scale 1-7 ","2012","35-65 y.","Rural Area","64","0.0390159158196784","0.0300382214806937","0.0479936101586632"
"2 on scale 1-7 ","2012","66 and older","Urban Area","1","","",""
"2 on scale 1-7 ","2012","66 and older","Rural Area","1","","",""
"3 on scale 1-7 ","2012","16-34 y.","Urban Area","104","0.0803841610479717","0.0656946070678744","0.0950737150280689"
"3 on scale 1-7 ","2012","16-34 y.","Rural Area","68","0.0687414804741262","0.0520247505903096","0.0854582103579429"
"3 on scale 1-7 ","2012","35-65 y.","Urban Area","302","0.093577597130961","0.083343504453059","0.103811689808863"
"3 on scale 1-7 ","2012","35-65 y.","Rural Area","173","0.0896740677601646","0.0764270625448284","0.102921072975501"
"3 on scale 1-7 ","2012","66 and older","Urban Area","2","","",""
"3 on scale 1-7 ","2012","66 and older","Rural Area","6","","",""
"4 on scale 1-7","2012","16-34 y.","Urban Area","288","0.221726598356471","0.19928286307711","0.244170333635831"
"4 on scale 1-7","2012","16-34 y.","Rural Area","185","0.216908050657755","0.189677841937718","0.244138259377792"
"4 on scale 1-7","2012","35-65 y.","Urban Area","701","0.222875030831267","0.208250759869506","0.237499301793028"
"4 on scale 1-7","2012","35-65 y.","Rural Area","404","0.220693761307687","0.201465725621504","0.239921796993869"
"4 on scale 1-7","2012","66 and older","Urban Area","4","","",""
"4 on scale 1-7","2012","66 and older","Rural Area","2","","",""
"5 on scale 1-7","2012","16-34 y.","Urban Area","387","0.283199239343389","0.258856726018584","0.307541752668193"
"5 on scale 1-7","2012","16-34 y.","Rural Area","248","0.27589472305354","0.246363644548119","0.305425801558961"
"5 on scale 1-7","2012","35-65 y.","Urban Area","880","0.280640890519996","0.264852188290262","0.296429592749731"
"5 on scale 1-7","2012","35-65 y.","Rural Area","527","0.291242671596307","0.27017764076548","0.312307702427133"
"5 on scale 1-7","2012","66 and older","Urban Area","4","","",""
"5 on scale 1-7","2012","66 and older","Rural Area","2","","",""
"6 on scale 1-7","2012","16-34 y.","Urban Area","319","0.241059312265008","0.217950053200407","0.264168571329609"
"6 on scale 1-7","2012","16-34 y.","Rural Area","239","0.275375424438906","0.245861573860817","0.304889275016994"
"6 on scale 1-7","2012","35-65 y.","Urban Area","746","0.239294107089869","0.224301661630081","0.254286552549657"
"6 on scale 1-7","2012","35-65 y.","Rural Area","393","0.22466375092106","0.205313020535053","0.244014481307067"
"6 on scale 1-7","2012","66 and older","Urban Area","1","","",""
"6 on scale 1-7","2012","66 and older","Rural Area","","","",""
"7 Strongly agree","2012","16-34 y.","Urban Area","143","0.116394629662799","0.0990679322470127","0.133721327078585"
"7 Strongly agree","2012","16-34 y.","Rural Area","95","0.116674778797721","0.0954640513487636","0.137885506246679"
"7 Strongly agree","2012","35-65 y.","Urban Area","332","0.116318897146479","0.105052864449411","0.127584929843546"
"7 Strongly agree","2012","35-65 y.","Rural Area","204","0.123734138490385","0.108467320417341","0.139000956563429"
"7 Strongly agree","2012","66 and older","Urban Area","1","","",""
"7 Strongly agree","2012","66 and older","Rural Area","","","",""
"1 Strongly disagree","2013","16-34 y.","Urban Area","28","","",""
"1 Strongly disagree","2013","16-34 y.","Rural Area","7","","",""
"1 Strongly disagree","2013","35-65 y.","Urban Area","123","0.0215676732093061","0.0180134138542922","0.02512193256432"
"1 Strongly disagree","2013","35-65 y.","Rural Area","56","0.0170557805776705","0.0129341274879076","0.0211774336674335"
"1 Strongly disagree","2013","66 and older","Urban Area","133","0.0481648589654601","0.0407613306451925","0.0555683872857278"
"1 Strongly disagree","2013","66 and older","Rural Area","51","0.0304396220870296","0.0222828119484882","0.038596432225571"
"2 on scale 1-7 ","2013","16-34 y.","Urban Area","80","0.0297662997330163","0.0231716237112699","0.0363609757547626"
"2 on scale 1-7 ","2013","16-34 y.","Rural Area","38","0.0386647120231512","0.0274682435617552","0.0498611804845472"
"2 on scale 1-7 ","2013","35-65 y.","Urban Area","277","0.0424654846353913","0.0375317324411748","0.0473992368296079"
"2 on scale 1-7 ","2013","35-65 y.","Rural Area","157","0.0423029574886168","0.0358957227194977","0.0487101922577358"
"2 on scale 1-7 ","2013","66 and older","Urban Area","226","0.0752477130354476","0.0661265107405993","0.084368915330296"
"2 on scale 1-7 ","2013","66 and older","Rural Area","104","0.0578788265099333","0.046791507674754","0.0689661453451126"
"3 on scale 1-7 ","2013","16-34 y.","Urban Area","250","0.0956781825076155","0.084263579161091","0.10709278585414"
"3 on scale 1-7 ","2013","16-34 y.","Rural Area","108","0.0858650191460531","0.069594570493048","0.102135467799058"
