"plh0215","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","East Germany","Male","202","0.075686861793876","0.0651357245917355","0.0862379989960164"
"7 Strongly agree","2005","East Germany","Female","188","0.0735813662227369","0.0635725465673971","0.0835901858780767"
"1 Strongly disagree","2006","West Germany","Male","","","",""
"1 Strongly disagree","2006","West Germany","Female","","","",""
"1 Strongly disagree","2006","East Germany","Male","","","",""
"1 Strongly disagree","2006","East Germany","Female","","","",""
"2 on scale 1-7 ","2006","West Germany","Male","","","",""
"2 on scale 1-7 ","2006","West Germany","Female","","","",""
"2 on scale 1-7 ","2006","East Germany","Male","","","",""
"2 on scale 1-7 ","2006","East Germany","Female","","","",""
"3 on scale 1-7 ","2006","West Germany","Male","","","",""
"3 on scale 1-7 ","2006","West Germany","Female","","","",""
"3 on scale 1-7 ","2006","East Germany","Male","","","",""
"3 on scale 1-7 ","2006","East Germany","Female","","","",""
"4 on scale 1-7","2006","West Germany","Male","","","",""
"4 on scale 1-7","2006","West Germany","Female","","","",""
"4 on scale 1-7","2006","East Germany","Male","","","",""
"4 on scale 1-7","2006","East Germany","Female","","","",""
"5 on scale 1-7","2006","West Germany","Male","","","",""
"5 on scale 1-7","2006","West Germany","Female","","","",""
"5 on scale 1-7","2006","East Germany","Male","","","",""
"5 on scale 1-7","2006","East Germany","Female","","","",""
"6 on scale 1-7","2006","West Germany","Male","","","",""
"6 on scale 1-7","2006","West Germany","Female","","","",""
"6 on scale 1-7","2006","East Germany","Male","","","",""
"6 on scale 1-7","2006","East Germany","Female","","","",""
"7 Strongly agree","2006","West Germany","Male","","","",""
"7 Strongly agree","2006","West Germany","Female","","","",""
"7 Strongly agree","2006","East Germany","Male","","","",""
"7 Strongly agree","2006","East Germany","Female","","","",""
"1 Strongly disagree","2007","West Germany","Male","","","",""
"1 Strongly disagree","2007","West Germany","Female","","","",""
"1 Strongly disagree","2007","East Germany","Male","","","",""
"1 Strongly disagree","2007","East Germany","Female","","","",""
"2 on scale 1-7 ","2007","West Germany","Male","","","",""
"2 on scale 1-7 ","2007","West Germany","Female","","","",""
"2 on scale 1-7 ","2007","East Germany","Male","","","",""
"2 on scale 1-7 ","2007","East Germany","Female","","","",""
"3 on scale 1-7 ","2007","West Germany","Male","","","",""
"3 on scale 1-7 ","2007","West Germany","Female","","","",""
"3 on scale 1-7 ","2007","East Germany","Male","","","",""
"3 on scale 1-7 ","2007","East Germany","Female","","","",""
"4 on scale 1-7","2007","West Germany","Male","","","",""
"4 on scale 1-7","2007","West Germany","Female","","","",""
"4 on scale 1-7","2007","East Germany","Male","","","",""
"4 on scale 1-7","2007","East Germany","Female","","","",""
"5 on scale 1-7","2007","West Germany","Male","","","",""
"5 on scale 1-7","2007","West Germany","Female","","","",""
"5 on scale 1-7","2007","East Germany","Male","","","",""
"5 on scale 1-7","2007","East Germany","Female","","","",""
"6 on scale 1-7","2007","West Germany","Male","","","",""
"6 on scale 1-7","2007","West Germany","Female","","","",""
"6 on scale 1-7","2007","East Germany","Male","","","",""
"6 on scale 1-7","2007","East Germany","Female","","","",""
"7 Strongly agree","2007","West Germany","Male","","","",""
"7 Strongly agree","2007","West Germany","Female","","","",""
"7 Strongly agree","2007","East Germany","Male","","","",""
"7 Strongly agree","2007","East Germany","Female","","","",""
"1 Strongly disagree","2008","West Germany","Male","","","",""
"1 Strongly disagree","2008","West Germany","Female","","","",""
"1 Strongly disagree","2008","East Germany","Male","","","",""
"1 Strongly disagree","2008","East Germany","Female","","","",""
"2 on scale 1-7 ","2008","West Germany","Male","","","",""
"2 on scale 1-7 ","2008","West Germany","Female","","","",""
"2 on scale 1-7 ","2008","East Germany","Male","","","",""
"2 on scale 1-7 ","2008","East Germany","Female","","","",""
"3 on scale 1-7 ","2008","West Germany","Male","","","",""
"3 on scale 1-7 ","2008","West Germany","Female","","","",""
"3 on scale 1-7 ","2008","East Germany","Male","","","",""
"3 on scale 1-7 ","2008","East Germany","Female","","","",""
"4 on scale 1-7","2008","West Germany","Male","","","",""
"4 on scale 1-7","2008","West Germany","Female","","","",""
"4 on scale 1-7","2008","East Germany","Male","","","",""
"4 on scale 1-7","2008","East Germany","Female","","","",""
"5 on scale 1-7","2008","West Germany","Male","","","",""
"5 on scale 1-7","2008","West Germany","Female","","","",""
"5 on scale 1-7","2008","East Germany","Male","","","",""
"5 on scale 1-7","2008","East Germany","Female","","","",""
"6 on scale 1-7","2008","West Germany","Male","","","",""
"6 on scale 1-7","2008","West Germany","Female","","","",""
"6 on scale 1-7","2008","East Germany","Male","","","",""
"6 on scale 1-7","2008","East Germany","Female","","","",""
"7 Strongly agree","2008","West Germany","Male","","","",""
"7 Strongly agree","2008","West Germany","Female","","","",""
"7 Strongly agree","2008","East Germany","Male","","","",""
"7 Strongly agree","2008","East Germany","Female","","","",""
"1 Strongly disagree","2009","West Germany","Male","143","0.0262113991697251","0.0222938983835688","0.0301288999558815"
"1 Strongly disagree","2009","West Germany","Female","228","0.0406263688248654","0.0360123891769763","0.0452403484727546"
"1 Strongly disagree","2009","East Germany","Male","38","0.0161030689622309","0.0108204487635373","0.0213856891609246"
"1 Strongly disagree","2009","East Germany","Female","62","0.0297684893434555","0.0228944006643058","0.0366425780226052"
"2 on scale 1-7 ","2009","West Germany","Male","332","0.0491627165407824","0.0438611687048897","0.0544642643766751"
"2 on scale 1-7 ","2009","West Germany","Female","469","0.0667495672183698","0.0609164445520157","0.072582689884724"
"2 on scale 1-7 ","2009","East Germany","Male","112","0.0479746167733999","0.0390054875896868","0.0569437459571131"
"2 on scale 1-7 ","2009","East Germany","Female","172","0.0814297218982655","0.070367389217143","0.092492054579388"
"3 on scale 1-7 ","2009","West Germany","Male","793","0.120615322276836","0.112629450461322","0.128601194092349"
"3 on scale 1-7 ","2009","West Germany","Female","1110","0.167979245955065","0.159242037934213","0.176716453975918"
"3 on scale 1-7 ","2009","East Germany","Male","316","0.139149239356717","0.124623956098879","0.153674522614555"
"3 on scale 1-7 ","2009","East Germany","Female","353","0.142531288794601","0.12839083680318","0.156671740786022"
"4 on scale 1-7","2009","West Germany","Male","1686","0.265304065158828","0.254478329517038","0.276129800800618"
"4 on scale 1-7","2009","West Germany","Female","1890","0.262001150198529","0.251724366311439","0.272277934085618"
"4 on scale 1-7","2009","East Germany","Male","594","0.293731954414241","0.274616675711919","0.312847233116563"
"4 on scale 1-7","2009","East Germany","Female","691","0.293225124522171","0.274811461725257","0.311638787319085"
"5 on scale 1-7","2009","West Germany","Male","1628","0.254150323377054","0.243474469197935","0.264826177556173"
"5 on scale 1-7","2009","West Germany","Female","1699","0.231794207835933","0.221932142833334","0.241656272838532"
"5 on scale 1-7","2009","East Germany","Male","571","0.258102499232501","0.239737609832597","0.276467388632404"
"5 on scale 1-7","2009","East Germany","Female","527","0.217595474774396","0.200906115987261","0.234284833561531"
"6 on scale 1-7","2009","West Germany","Male","1243","0.198301966588228","0.188525080241448","0.208078852935009"
"6 on scale 1-7","2009","West Germany","Female","1036","0.14425523167628","0.136043860290092","0.152466603062468"
"6 on scale 1-7","2009","East Germany","Male","398","0.165539129135245","0.149940961634933","0.181137296635557"
"6 on scale 1-7","2009","East Germany","Female","396","0.162153706817047","0.147244839093695","0.1770625745404"
"7 Strongly agree","2009","West Germany","Male","564","0.0862542068885462","0.0793703079597603","0.0931381058173321"
"7 Strongly agree","2009","West Germany","Female","601","0.0865942282909575","0.0800213720872243","0.0931670844946908"
"7 Strongly agree","2009","East Germany","Male","152","0.0793994921256654","0.0680529187605925","0.0907460654907384"
"7 Strongly agree","2009","East Germany","Female","147","0.0732961938500631","0.062754504119994","0.0838378835801323"
"1 Strongly disagree","2010","West Germany","Male","","","",""
"1 Strongly disagree","2010","West Germany","Female","","","",""
"1 Strongly disagree","2010","East Germany","Male","","","",""
"1 Strongly disagree","2010","East Germany","Female","","","",""
"2 on scale 1-7 ","2010","West Germany","Male","","","",""
"2 on scale 1-7 ","2010","West Germany","Female","","","",""
"2 on scale 1-7 ","2010","East Germany","Male","","","",""
"2 on scale 1-7 ","2010","East Germany","Female","","","",""
"3 on scale 1-7 ","2010","West Germany","Male","","","",""
"3 on scale 1-7 ","2010","West Germany","Female","","","",""
"3 on scale 1-7 ","2010","East Germany","Male","","","",""
"3 on scale 1-7 ","2010","East Germany","Female","","","",""
"4 on scale 1-7","2010","West Germany","Male","","","",""
"4 on scale 1-7","2010","West Germany","Female","","","",""
"4 on scale 1-7","2010","East Germany","Male","","","",""
"4 on scale 1-7","2010","East Germany","Female","","","",""
"5 on scale 1-7","2010","West Germany","Male","","","",""
"5 on scale 1-7","2010","West Germany","Female","","","",""
"5 on scale 1-7","2010","East Germany","Male","","","",""
"5 on scale 1-7","2010","East Germany","Female","","","",""
"6 on scale 1-7","2010","West Germany","Male","","","",""
"6 on scale 1-7","2010","West Germany","Female","","","",""
"6 on scale 1-7","2010","East Germany","Male","","","",""
"6 on scale 1-7","2010","East Germany","Female","","","",""
"7 Strongly agree","2010","West Germany","Male","","","",""
"7 Strongly agree","2010","West Germany","Female","","","",""
"7 Strongly agree","2010","East Germany","Male","","","",""
"7 Strongly agree","2010","East Germany","Female","","","",""
"1 Strongly disagree","2011","West Germany","Male","","","",""
"1 Strongly disagree","2011","West Germany","Female","","","",""
"1 Strongly disagree","2011","East Germany","Male","","","",""
"1 Strongly disagree","2011","East Germany","Female","","","",""
"2 on scale 1-7 ","2011","West Germany","Male","","","",""
"2 on scale 1-7 ","2011","West Germany","Female","","","",""
"2 on scale 1-7 ","2011","East Germany","Male","","","",""
"2 on scale 1-7 ","2011","East Germany","Female","","","",""
"3 on scale 1-7 ","2011","West Germany","Male","","","",""
"3 on scale 1-7 ","2011","West Germany","Female","","","",""
"3 on scale 1-7 ","2011","East Germany","Male","","","",""
"3 on scale 1-7 ","2011","East Germany","Female","","","",""
"4 on scale 1-7","2011","West Germany","Male","","","",""
"4 on scale 1-7","2011","West Germany","Female","","","",""
"4 on scale 1-7","2011","East Germany","Male","","","",""
"4 on scale 1-7","2011","East Germany","Female","","","",""
"5 on scale 1-7","2011","West Germany","Male","","","",""
"5 on scale 1-7","2011","West Germany","Female","","","",""
"5 on scale 1-7","2011","East Germany","Male","","","",""
"5 on scale 1-7","2011","East Germany","Female","","","",""
"6 on scale 1-7","2011","West Germany","Male","","","",""
"6 on scale 1-7","2011","West Germany","Female","","","",""
"6 on scale 1-7","2011","East Germany","Male","","","",""
"6 on scale 1-7","2011","East Germany","Female","","","",""
"7 Strongly agree","2011","West Germany","Male","","","",""
"7 Strongly agree","2011","West Germany","Female","","","",""
"7 Strongly agree","2011","East Germany","Male","","","",""
"7 Strongly agree","2011","East Germany","Female","","","",""
"1 Strongly disagree","2012","West Germany","Male","23","","",""
"1 Strongly disagree","2012","West Germany","Female","42","0.0119007006064331","0.00826692492308891","0.0155344762897773"
"1 Strongly disagree","2012","East Germany","Male","7","","",""
"1 Strongly disagree","2012","East Germany","Female","13","","",""
"2 on scale 1-7 ","2012","West Germany","Male","71","0.0298250075150365","0.0229621116616084","0.0366879033684647"
"2 on scale 1-7 ","2012","West Germany","Female","147","0.0436561928258522","0.0368091742137304","0.050503211437974"
"2 on scale 1-7 ","2012","East Germany","Male","18","","",""
"2 on scale 1-7 ","2012","East Germany","Female","37","0.0510171441950593","0.0358362071555572","0.0661980812345613"
"3 on scale 1-7 ","2012","West Germany","Male","185","0.076610991152058","0.0658802435372047","0.0873417387669112"
"3 on scale 1-7 ","2012","West Germany","Female","350","0.0954733601865157","0.0856259202878293","0.105320800085202"
"3 on scale 1-7 ","2012","East Germany","Male","40","0.0729301912868501","0.0507931257135909","0.0950672568601093"
"3 on scale 1-7 ","2012","East Germany","Female","80","0.0978508221947239","0.077351819049503","0.118349825339945"
"4 on scale 1-7","2012","West Germany","Male","482","0.199744318080165","0.183613971834096","0.215874664326235"
"4 on scale 1-7","2012","West Germany","Female","830","0.24322253672022","0.22884589148713","0.25759918195331"
"4 on scale 1-7","2012","East Germany","Male","95","0.18449361473356","0.151470767982264","0.217516461484856"
"4 on scale 1-7","2012","East Germany","Female","177","0.231402828624029","0.202306040859867","0.260499616388191"
"5 on scale 1-7","2012","West Germany","Male","722","0.305620042648773","0.287034228333309","0.324205856964237"
"5 on scale 1-7","2012","West Germany","Female","916","0.258644535217004","0.243970942722455","0.273318127711553"
"5 on scale 1-7","2012","East Germany","Male","185","0.343299783319153","0.30287660097529","0.383722965663016"
"5 on scale 1-7","2012","East Germany","Female","225","0.263847670669842","0.233440794800549","0.294254546539134"
"6 on scale 1-7","2012","West Germany","Male","601","0.249526400057127","0.23206745293225","0.266985347182004"
"6 on scale 1-7","2012","West Germany","Female","769","0.228505659467636","0.21443590862758","0.242575410307693"
"6 on scale 1-7","2012","East Germany","Male","135","0.269932910218923","0.232139205944921","0.307726614492924"
"6 on scale 1-7","2012","East Germany","Female","193","0.244694202877495","0.215033285924853","0.274355119830138"
"7 Strongly agree","2012","West Germany","Male","276","0.130615249502481","0.117019753992369","0.144210745012593"
"7 Strongly agree","2012","West Germany","Female","367","0.118597014976339","0.107762843837176","0.129431186115502"
"7 Strongly agree","2012","East Germany","Male","50","0.0783714001448802","0.0554908253333733","0.101251974956387"
"7 Strongly agree","2012","East Germany","Female","82","0.0922393637566523","0.072275015084225","0.11220371242908"
"1 Strongly disagree","2013","West Germany","Male","118","0.0203107960420528","0.0169353837413433","0.0236862083427624"
"1 Strongly disagree","2013","West Germany","Female","199","0.0311974821730252","0.0273032258775347","0.0350917384685158"
"1 Strongly disagree","2013","East Germany","Male","41","0.0178732184569714","0.0122052551443074","0.0235411817696354"
"1 Strongly disagree","2013","East Germany","Female","40","0.0173830391789882","0.0121000860323095","0.0226659923256668"
"2 on scale 1-7 ","2013","West Germany","Male","263","0.038764857716234","0.0341458029426468","0.0433839124898211"
"2 on scale 1-7 ","2013","West Germany","Female","408","0.0576944857667978","0.0524716045564011","0.0629173669771945"
"2 on scale 1-7 ","2013","East Germany","Male","84","0.0395975161656693","0.0312548957976754","0.0479401365336632"
"2 on scale 1-7 ","2013","East Germany","Female","127","0.053720107973941","0.0446062969175639","0.0628339190303182"
"3 on scale 1-7 ","2013","West Germany","Male","697","0.100029198764591","0.0928496557831273","0.107208741746055"
"3 on scale 1-7 ","2013","West Germany","Female","930","0.126723626106588","0.11927198757549","0.134175264637686"
"3 on scale 1-7 ","2013","East Germany","Male","219","0.112233016249445","0.0987293503660321","0.125736682132858"
"3 on scale 1-7 ","2013","East Germany","Female","315","0.142658525418077","0.128521841146886","0.156795209689268"
"4 on scale 1-7","2013","West Germany","Male","1609","0.238056075939056","0.227864993014359","0.248247158863752"
"4 on scale 1-7","2013","West Germany","Female","2018","0.262773767752706","0.252914639350812","0.272632896154601"
"4 on scale 1-7","2013","East Germany","Male","568","0.253829088446211","0.235211144255521","0.2724470326369"
"4 on scale 1-7","2013","East Germany","Female","645","0.277015453042829","0.25892546490498","0.295105441180677"
"5 on scale 1-7","2013","West Germany","Male","1908","0.278527006744047","0.267800386870923","0.289253626617171"
"5 on scale 1-7","2013","West Germany","Female","1978","0.248015786365345","0.238342118933349","0.257689453797341"
"5 on scale 1-7","2013","East Germany","Male","593","0.284575288436039","0.265272394132452","0.303878182739627"
"5 on scale 1-7","2013","East Germany","Female","623","0.252161707971455","0.234608148516176","0.269715267426734"
"6 on scale 1-7","2013","West Germany","Male","1462","0.224127015185679","0.214148598995155","0.234105431376203"
"6 on scale 1-7","2013","West Germany","Female","1412","0.180416221449965","0.171802682990919","0.189029759909012"
"6 on scale 1-7","2013","East Germany","Male","437","0.211037207911501","0.193581010327349","0.228493405495652"
"6 on scale 1-7","2013","East Germany","Female","414","0.169644478239752","0.154473147380127","0.184815809099378"
"7 Strongly agree","2013","West Germany","Male","652","0.100185049608341","0.0930005379110266","0.107369561305655"
"7 Strongly agree","2013","West Germany","Female","711","0.0931786303855724","0.0866673535122827","0.0996899072588621"
"7 Strongly agree","2013","East Germany","Male","157","0.0808546643341637","0.0691923026833859","0.0925170259849416"
"7 Strongly agree","2013","East Germany","Female","187","0.0874166881749582","0.0759996037555201","0.0988337725943964"
"1 Strongly disagree","2014","West Germany","Male","","","",""
"1 Strongly disagree","2014","West Germany","Female","","","",""
"1 Strongly disagree","2014","East Germany","Male","","","",""
"1 Strongly disagree","2014","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","East Germany","Female","","","",""
"4 on scale 1-7","2014","West Germany","Male","","","",""
"4 on scale 1-7","2014","West Germany","Female","","","",""
"4 on scale 1-7","2014","East Germany","Male","","","",""
"4 on scale 1-7","2014","East Germany","Female","","","",""
"5 on scale 1-7","2014","West Germany","Male","","","",""
"5 on scale 1-7","2014","West Germany","Female","","","",""
"5 on scale 1-7","2014","East Germany","Male","","","",""
"5 on scale 1-7","2014","East Germany","Female","","","",""
"6 on scale 1-7","2014","West Germany","Male","","","",""
"6 on scale 1-7","2014","West Germany","Female","","","",""
"6 on scale 1-7","2014","East Germany","Male","","","",""
"6 on scale 1-7","2014","East Germany","Female","","","",""
"7 Strongly agree","2014","West Germany","Male","","","",""
"7 Strongly agree","2014","West Germany","Female","","","",""
"7 Strongly agree","2014","East Germany","Male","","","",""
"7 Strongly agree","2014","East Germany","Female","","","",""
"1 Strongly disagree","2015","West Germany","Male","","","",""
"1 Strongly disagree","2015","West Germany","Female","","","",""
"1 Strongly disagree","2015","East Germany","Male","","","",""
"1 Strongly disagree","2015","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","East Germany","Female","","","",""
"4 on scale 1-7","2015","West Germany","Male","","","",""
"4 on scale 1-7","2015","West Germany","Female","","","",""
"4 on scale 1-7","2015","East Germany","Male","","","",""
"4 on scale 1-7","2015","East Germany","Female","","","",""
"5 on scale 1-7","2015","West Germany","Male","","","",""
"5 on scale 1-7","2015","West Germany","Female","","","",""
"5 on scale 1-7","2015","East Germany","Male","","","",""
"5 on scale 1-7","2015","East Germany","Female","","","",""
"6 on scale 1-7","2015","West Germany","Male","","","",""
"6 on scale 1-7","2015","West Germany","Female","","","",""
"6 on scale 1-7","2015","East Germany","Male","","","",""
"6 on scale 1-7","2015","East Germany","Female","","","",""
"7 Strongly agree","2015","West Germany","Male","","","",""
"7 Strongly agree","2015","West Germany","Female","","","",""
"7 Strongly agree","2015","East Germany","Male","","","",""
"7 Strongly agree","2015","East Germany","Female","","","",""
"1 Strongly disagree","2016","West Germany","Male","","","",""
"1 Strongly disagree","2016","West Germany","Female","","","",""
"1 Strongly disagree","2016","East Germany","Male","","","",""
"1 Strongly disagree","2016","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","East Germany","Female","","","",""
"4 on scale 1-7","2016","West Germany","Male","","","",""
"4 on scale 1-7","2016","West Germany","Female","","","",""
"4 on scale 1-7","2016","East Germany","Male","","","",""
"4 on scale 1-7","2016","East Germany","Female","","","",""
"5 on scale 1-7","2016","West Germany","Male","","","",""
"5 on scale 1-7","2016","West Germany","Female","","","",""
"5 on scale 1-7","2016","East Germany","Male","","","",""
"5 on scale 1-7","2016","East Germany","Female","","","",""
"6 on scale 1-7","2016","West Germany","Male","","","",""
"6 on scale 1-7","2016","West Germany","Female","","","",""
"6 on scale 1-7","2016","East Germany","Male","","","",""
"6 on scale 1-7","2016","East Germany","Female","","","",""
"7 Strongly agree","2016","West Germany","Male","","","",""
"7 Strongly agree","2016","West Germany","Female","","","",""
"7 Strongly agree","2016","East Germany","Male","","","",""
"7 Strongly agree","2016","East Germany","Female","","","",""
"1 Strongly disagree","2017","West Germany","Male","209","0.0159804106061038","0.0136418888712448","0.0183189323409629"
"1 Strongly disagree","2017","West Germany","Female","267","0.0247297191698035","0.0219582470354066","0.0275011913042005"
"1 Strongly disagree","2017","East Germany","Male","67","0.0197363821069509","0.0146643787233318","0.02480838549057"
"1 Strongly disagree","2017","East Germany","Female","65","0.0216442051763843","0.016600750837871","0.0266876595148976"
"2 on scale 1-7 ","2017","West Germany","Male","411","0.0405122037717441","0.0368355034470215","0.0441889040964667"
"2 on scale 1-7 ","2017","West Germany","Female","636","0.0587240366079463","0.0545283323975856","0.062919740818307"
"2 on scale 1-7 ","2017","East Germany","Male","117","0.0476019582465671","0.0398377714303838","0.0553661450627503"
"2 on scale 1-7 ","2017","East Germany","Female","148","0.0485856331938399","0.0411340655638544","0.0560372008238254"
"3 on scale 1-7 ","2017","West Germany","Male","930","0.0909236443788787","0.0855621708012716","0.0962851179564859"
"3 on scale 1-7 ","2017","West Germany","Female","1335","0.123799932882959","0.117922329529469","0.12967753623645"
"3 on scale 1-7 ","2017","East Germany","Male","277","0.107876955387636","0.0965646521200461","0.119189258655226"
"3 on scale 1-7 ","2017","East Germany","Female","353","0.123996480874009","0.112573841480263","0.135419120267755"
"4 on scale 1-7","2017","West Germany","Male","2381","0.2281035741058","0.220278451846119","0.235928696365482"
"4 on scale 1-7","2017","West Germany","Female","2873","0.251603500236471","0.243859548420314","0.259347452052629"
"4 on scale 1-7","2017","East Germany","Male","669","0.245112445066712","0.229426953483804","0.26079793664962"
"4 on scale 1-7","2017","East Germany","Female","805","0.248818291556477","0.23383447265878","0.263802110454174"
"5 on scale 1-7","2017","West Germany","Male","3026","0.27882649718597","0.270464067601932","0.287188926770008"
"5 on scale 1-7","2017","West Germany","Female","3059","0.251287439418479","0.243546719050389","0.25902815978657"
"5 on scale 1-7","2017","East Germany","Male","778","0.261587668883024","0.245561400024562","0.277613937741486"
"5 on scale 1-7","2017","East Germany","Female","809","0.260758946896442","0.245542210788467","0.275975683004417"
"6 on scale 1-7","2017","West Germany","Male","2620","0.244756476189159","0.236738658582161","0.252774293796156"
"6 on scale 1-7","2017","West Germany","Female","2506","0.195517577790624","0.188439919147133","0.202595236434116"
"6 on scale 1-7","2017","East Germany","Male","663","0.229028523247841","0.213705718697356","0.244351327798327"
"6 on scale 1-7","2017","East Germany","Female","683","0.206518983613688","0.192489001373236","0.22054896585414"
"7 Strongly agree","2017","West Germany","Male","1469","0.100897193762344","0.0952803830038349","0.106514004520854"
"7 Strongly agree","2017","West Germany","Female","1386","0.0943377938937162","0.0891214716889776","0.0995541160984548"
"7 Strongly agree","2017","East Germany","Male","318","0.0890560670612688","0.078669981409774","0.0994421527127636"
"7 Strongly agree","2017","East Germany","Female","335","0.089677458689159","0.0797748833318965","0.0995800340464216"
"1 Strongly disagree","2018","West Germany","Male","","","",""
"1 Strongly disagree","2018","West Germany","Female","","","",""
"1 Strongly disagree","2018","East Germany","Male","","","",""
"1 Strongly disagree","2018","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","East Germany","Female","","","",""
"4 on scale 1-7","2018","West Germany","Male","","","",""
"4 on scale 1-7","2018","West Germany","Female","","","",""
"4 on scale 1-7","2018","East Germany","Male","","","",""
"4 on scale 1-7","2018","East Germany","Female","","","",""
"5 on scale 1-7","2018","West Germany","Male","","","",""
"5 on scale 1-7","2018","West Germany","Female","","","",""
"5 on scale 1-7","2018","East Germany","Male","","","",""
"5 on scale 1-7","2018","East Germany","Female","","","",""
"6 on scale 1-7","2018","West Germany","Male","","","",""
"6 on scale 1-7","2018","West Germany","Female","","","",""
"6 on scale 1-7","2018","East Germany","Male","","","",""
"6 on scale 1-7","2018","East Germany","Female","","","",""
"7 Strongly agree","2018","West Germany","Male","","","",""
"7 Strongly agree","2018","West Germany","Female","","","",""
"7 Strongly agree","2018","East Germany","Male","","","",""
