"ple0018","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2016","Part Time","Couple + C. LE 16 ","","","",""
"No","2016","Part Time","Couple + C. GT 16 ","","","",""
"No","2016","Part Time","Couple + C. LE and GT 16","","","",""
"No","2016","Not Working","1-pers.-HH","","","",""
"No","2016","Not Working","(Married) couple without C. ","","","",""
"No","2016","Not Working","Single parent ","","","",""
"No","2016","Not Working","Couple + C. LE 16 ","","","",""
"No","2016","Not Working","Couple + C. GT 16 ","","","",""
"No","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2017","Full Time","1-pers.-HH","269","0.184353716903716","0.163916870507251","0.20479056330018"
"Yes","2017","Full Time","(Married) couple without C. ","705","0.228402872255445","0.212952424869898","0.243853319640991"
"Yes","2017","Full Time","Single parent ","81","0.105555884622307","0.0832814221213963","0.127830347123219"
"Yes","2017","Full Time","Couple + C. LE 16 ","394","0.13450938792164","0.121980591706224","0.147038184137057"
"Yes","2017","Full Time","Couple + C. GT 16 ","299","0.218096127479859","0.196487861615995","0.239704393343723"
"Yes","2017","Full Time","Couple + C. LE and GT 16","140","0.151195638792507","0.12803429416899","0.174356983416023"
"Yes","2017","Part Time","1-pers.-HH","200","0.245823675308868","0.216653861086634","0.274993489531101"
"Yes","2017","Part Time","(Married) couple without C. ","545","0.324222543217218","0.301971668707154","0.346473417727283"
"Yes","2017","Part Time","Single parent ","104","0.115276043988872","0.0938573699673874","0.136694718010356"
"Yes","2017","Part Time","Couple + C. LE 16 ","194","0.0987613173050485","0.086444897476449","0.111077737133648"
"Yes","2017","Part Time","Couple + C. GT 16 ","195","0.160051872436843","0.138000153654587","0.1821035912191"
"Yes","2017","Part Time","Couple + C. LE and GT 16","82","0.137655178427653","0.113429589794302","0.161880767061004"
"Yes","2017","Not Working","1-pers.-HH","830","0.484530020303986","0.460993829236687","0.508066211371285"
"Yes","2017","Not Working","(Married) couple without C. ","1856","0.499357896976954","0.483294789957002","0.515421003996905"
"Yes","2017","Not Working","Single parent ","112","0.170915191865754","0.142174633859128","0.199655749872381"
"Yes","2017","Not Working","Couple + C. LE 16 ","79","0.0927843324365412","0.0733257252802154","0.112242939592867"
"Yes","2017","Not Working","Couple + C. GT 16 ","163","0.209431055183305","0.181322367735282","0.237539742631328"
"Yes","2017","Not Working","Couple + C. LE and GT 16","47","0.0635601716409422","0.0431895275683425","0.0839308157135419"
"No","2017","Full Time","1-pers.-HH","1114","0.815646283096284","0.795209436699819","0.836083129492749"
"No","2017","Full Time","(Married) couple without C. ","2131","0.771597127744555","0.756146680359009","0.787047575130102"
"No","2017","Full Time","Single parent ","650","0.894444115377693","0.872169652876781","0.916718577878604"
"No","2017","Full Time","Couple + C. LE 16 ","2455","0.86549061207836","0.852961815862944","0.878019408293776"
"No","2017","Full Time","Couple + C. GT 16 ","1104","0.781903872520141","0.760295606656277","0.803512138384005"
"No","2017","Full Time","Couple + C. LE and GT 16","779","0.848804361207493","0.825643016583977","0.87196570583101"
"No","2017","Part Time","1-pers.-HH","637","0.754176324691132","0.725006510468899","0.783346138913366"
"No","2017","Part Time","(Married) couple without C. ","1155","0.675777456782782","0.653526582272718","0.698028331292846"
"No","2017","Part Time","Single parent ","750","0.884723956011128","0.863305281989644","0.906142630032613"
"No","2017","Part Time","Couple + C. LE 16 ","2060","0.901238682694952","0.888922262866352","0.913555102523551"
"No","2017","Part Time","Couple + C. GT 16 ","867","0.839948127563157","0.8178964087809","0.861999846345413"
"No","2017","Part Time","Couple + C. LE and GT 16","695","0.862344821572347","0.838119232938996","0.886570410205698"
"No","2017","Not Working","1-pers.-HH","902","0.515469979696014","0.491933788628715","0.539006170763312"
"No","2017","Not Working","(Married) couple without C. ","1866","0.500642103023046","0.484578996003095","0.516705210042998"
"No","2017","Not Working","Single parent ","547","0.829084808134246","0.800344250127619","0.857825366140872"
"No","2017","Not Working","Couple + C. LE 16 ","775","0.907215667563459","0.887757060407133","0.926674274719785"
"No","2017","Not Working","Couple + C. GT 16 ","642","0.790568944816695","0.762460257368672","0.818677632264718"
"No","2017","Not Working","Couple + C. LE and GT 16","504","0.936439828359058","0.916069184286458","0.956810472431658"
"Yes","2018","Full Time","1-pers.-HH","","","",""
"Yes","2018","Full Time","(Married) couple without C. ","","","",""
"Yes","2018","Full Time","Single parent ","","","",""
"Yes","2018","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Part Time","1-pers.-HH","","","",""
"Yes","2018","Part Time","(Married) couple without C. ","","","",""
"Yes","2018","Part Time","Single parent ","","","",""
"Yes","2018","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Not Working","1-pers.-HH","","","",""
"Yes","2018","Not Working","(Married) couple without C. ","","","",""
"Yes","2018","Not Working","Single parent ","","","",""
"Yes","2018","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2018","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2018","Not Working","Couple + C. LE and GT 16","","","",""
"No","2018","Full Time","1-pers.-HH","","","",""
"No","2018","Full Time","(Married) couple without C. ","","","",""
"No","2018","Full Time","Single parent ","","","",""
"No","2018","Full Time","Couple + C. LE 16 ","","","",""
"No","2018","Full Time","Couple + C. GT 16 ","","","",""
"No","2018","Full Time","Couple + C. LE and GT 16","","","",""
"No","2018","Part Time","1-pers.-HH","","","",""
"No","2018","Part Time","(Married) couple without C. ","","","",""
"No","2018","Part Time","Single parent ","","","",""
"No","2018","Part Time","Couple + C. LE 16 ","","","",""
"No","2018","Part Time","Couple + C. GT 16 ","","","",""
"No","2018","Part Time","Couple + C. LE and GT 16","","","",""
"No","2018","Not Working","1-pers.-HH","","","",""
