"ple0018","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2010","Other degree","higher vocational","","","",""
"Yes","2010","Other degree","higher education","","","",""
"Yes","2010","no degree/no degree yet","in school","","","",""
"Yes","2010","no degree/no degree yet","inadequately","","","",""
"Yes","2010","no degree/no degree yet","general elemantary","","","",""
"Yes","2010","no degree/no degree yet","middle vocational","","","",""
"Yes","2010","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2010","no degree/no degree yet","higher vocational","","","",""
"Yes","2010","no degree/no degree yet","higher education","","","",""
"Yes","2011","lower secondary degree","in school","","","",""
"Yes","2011","lower secondary degree","inadequately","","","",""
"Yes","2011","lower secondary degree","general elemantary","457","1","1","1"
"Yes","2011","lower secondary degree","middle vocational","1640","1","1","1"
"Yes","2011","lower secondary degree","vocational + Abi","3","","",""
"Yes","2011","lower secondary degree","higher vocational","156","1","1","1"
"Yes","2011","lower secondary degree","higher education","85","1","1","1"
"Yes","2011","secondary school degree","in school","","","",""
"Yes","2011","secondary school degree","inadequately","","","",""
"Yes","2011","secondary school degree","general elemantary","71","1","1","1"
"Yes","2011","secondary school degree","middle vocational","977","1","1","1"
"Yes","2011","secondary school degree","vocational + Abi","10","","",""
"Yes","2011","secondary school degree","higher vocational","171","1","1","1"
"Yes","2011","secondary school degree","higher education","199","1","1","1"
"Yes","2011","college entrance qualification","in school","","","",""
"Yes","2011","college entrance qualification","inadequately","","","",""
"Yes","2011","college entrance qualification","general elemantary","","","",""
"Yes","2011","college entrance qualification","middle vocational","37","1","1","1"
"Yes","2011","college entrance qualification","vocational + Abi","148","1","1","1"
"Yes","2011","college entrance qualification","higher vocational","75","1","1","1"
"Yes","2011","college entrance qualification","higher education","774","1","1","1"
"Yes","2011","Other degree","in school","","","",""
"Yes","2011","Other degree","inadequately","6","","",""
"Yes","2011","Other degree","general elemantary","81","1","1","1"
"Yes","2011","Other degree","middle vocational","114","1","1","1"
"Yes","2011","Other degree","vocational + Abi","31","1","1","1"
"Yes","2011","Other degree","higher vocational","15","","",""
"Yes","2011","Other degree","higher education","49","1","1","1"
"Yes","2011","no degree/no degree yet","in school","2","","",""
"Yes","2011","no degree/no degree yet","inadequately","53","1","1","1"
"Yes","2011","no degree/no degree yet","general elemantary","","","",""
"Yes","2011","no degree/no degree yet","middle vocational","19","","",""
"Yes","2011","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2011","no degree/no degree yet","higher vocational","1","","",""
"Yes","2011","no degree/no degree yet","higher education","","","",""
"Yes","2012","lower secondary degree","in school","","","",""
"Yes","2012","lower secondary degree","inadequately","","","",""
"Yes","2012","lower secondary degree","general elemantary","","","",""
"Yes","2012","lower secondary degree","middle vocational","","","",""
"Yes","2012","lower secondary degree","vocational + Abi","","","",""
"Yes","2012","lower secondary degree","higher vocational","","","",""
"Yes","2012","lower secondary degree","higher education","","","",""
"Yes","2012","secondary school degree","in school","","","",""
"Yes","2012","secondary school degree","inadequately","","","",""
"Yes","2012","secondary school degree","general elemantary","","","",""
"Yes","2012","secondary school degree","middle vocational","","","",""
"Yes","2012","secondary school degree","vocational + Abi","","","",""
"Yes","2012","secondary school degree","higher vocational","","","",""
"Yes","2012","secondary school degree","higher education","","","",""
"Yes","2012","college entrance qualification","in school","","","",""
"Yes","2012","college entrance qualification","inadequately","","","",""
"Yes","2012","college entrance qualification","general elemantary","","","",""
"Yes","2012","college entrance qualification","middle vocational","","","",""
"Yes","2012","college entrance qualification","vocational + Abi","","","",""
"Yes","2012","college entrance qualification","higher vocational","","","",""
"Yes","2012","college entrance qualification","higher education","","","",""
"Yes","2012","Other degree","in school","","","",""
"Yes","2012","Other degree","inadequately","","","",""
"Yes","2012","Other degree","general elemantary","","","",""
"Yes","2012","Other degree","middle vocational","","","",""
"Yes","2012","Other degree","vocational + Abi","","","",""
"Yes","2012","Other degree","higher vocational","","","",""
"Yes","2012","Other degree","higher education","","","",""
"Yes","2012","no degree/no degree yet","in school","","","",""
"Yes","2012","no degree/no degree yet","inadequately","","","",""
"Yes","2012","no degree/no degree yet","general elemantary","","","",""
"Yes","2012","no degree/no degree yet","middle vocational","","","",""
"Yes","2012","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2012","no degree/no degree yet","higher vocational","","","",""
"Yes","2012","no degree/no degree yet","higher education","","","",""
"Yes","2013","lower secondary degree","in school","","","",""
"Yes","2013","lower secondary degree","inadequately","","","",""
"Yes","2013","lower secondary degree","general elemantary","428","1","1","1"
"Yes","2013","lower secondary degree","middle vocational","1640","1","1","1"
"Yes","2013","lower secondary degree","vocational + Abi","1","","",""
"Yes","2013","lower secondary degree","higher vocational","138","1","1","1"
"Yes","2013","lower secondary degree","higher education","88","1","1","1"
"Yes","2013","secondary school degree","in school","","","",""
"Yes","2013","secondary school degree","inadequately","","","",""
"Yes","2013","secondary school degree","general elemantary","79","1","1","1"
"Yes","2013","secondary school degree","middle vocational","1092","1","1","1"
"Yes","2013","secondary school degree","vocational + Abi","6","","",""
"Yes","2013","secondary school degree","higher vocational","182","1","1","1"
"Yes","2013","secondary school degree","higher education","227","1","1","1"
"Yes","2013","college entrance qualification","in school","","","",""
"Yes","2013","college entrance qualification","inadequately","","","",""
"Yes","2013","college entrance qualification","general elemantary","","","",""
"Yes","2013","college entrance qualification","middle vocational","50","1","1","1"
"Yes","2013","college entrance qualification","vocational + Abi","186","1","1","1"
"Yes","2013","college entrance qualification","higher vocational","91","1","1","1"
"Yes","2013","college entrance qualification","higher education","835","1","1","1"
"Yes","2013","Other degree","in school","","","",""
"Yes","2013","Other degree","inadequately","6","","",""
"Yes","2013","Other degree","general elemantary","66","1","1","1"
"Yes","2013","Other degree","middle vocational","114","1","1","1"
"Yes","2013","Other degree","vocational + Abi","34","1","1","1"
"Yes","2013","Other degree","higher vocational","14","","",""
"Yes","2013","Other degree","higher education","62","1","1","1"
"Yes","2013","no degree/no degree yet","in school","6","","",""
"Yes","2013","no degree/no degree yet","inadequately","38","1","1","1"
"Yes","2013","no degree/no degree yet","general elemantary","","","",""
"Yes","2013","no degree/no degree yet","middle vocational","19","","",""
"Yes","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2013","no degree/no degree yet","higher vocational","1","","",""
"Yes","2013","no degree/no degree yet","higher education","2","","",""
"Yes","2014","lower secondary degree","in school","","","",""
"Yes","2014","lower secondary degree","inadequately","","","",""
"Yes","2014","lower secondary degree","general elemantary","","","",""
"Yes","2014","lower secondary degree","middle vocational","","","",""
"Yes","2014","lower secondary degree","vocational + Abi","","","",""
"Yes","2014","lower secondary degree","higher vocational","","","",""
"Yes","2014","lower secondary degree","higher education","","","",""
"Yes","2014","secondary school degree","in school","","","",""
"Yes","2014","secondary school degree","inadequately","","","",""
"Yes","2014","secondary school degree","general elemantary","","","",""
"Yes","2014","secondary school degree","middle vocational","","","",""
"Yes","2014","secondary school degree","vocational + Abi","","","",""
"Yes","2014","secondary school degree","higher vocational","","","",""
"Yes","2014","secondary school degree","higher education","","","",""
"Yes","2014","college entrance qualification","in school","","","",""
"Yes","2014","college entrance qualification","inadequately","","","",""
"Yes","2014","college entrance qualification","general elemantary","","","",""
"Yes","2014","college entrance qualification","middle vocational","","","",""
"Yes","2014","college entrance qualification","vocational + Abi","","","",""
"Yes","2014","college entrance qualification","higher vocational","","","",""
"Yes","2014","college entrance qualification","higher education","","","",""
"Yes","2014","Other degree","in school","","","",""
"Yes","2014","Other degree","inadequately","","","",""
"Yes","2014","Other degree","general elemantary","","","",""
"Yes","2014","Other degree","middle vocational","","","",""
"Yes","2014","Other degree","vocational + Abi","","","",""
"Yes","2014","Other degree","higher vocational","","","",""
"Yes","2014","Other degree","higher education","","","",""
"Yes","2014","no degree/no degree yet","in school","","","",""
"Yes","2014","no degree/no degree yet","inadequately","","","",""
"Yes","2014","no degree/no degree yet","general elemantary","","","",""
"Yes","2014","no degree/no degree yet","middle vocational","","","",""
"Yes","2014","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2014","no degree/no degree yet","higher vocational","","","",""
"Yes","2014","no degree/no degree yet","higher education","","","",""
"Yes","2015","lower secondary degree","in school","","","",""
"Yes","2015","lower secondary degree","inadequately","","","",""
"Yes","2015","lower secondary degree","general elemantary","439","1","1","1"
"Yes","2015","lower secondary degree","middle vocational","1586","1","1","1"
"Yes","2015","lower secondary degree","vocational + Abi","1","","",""
"Yes","2015","lower secondary degree","higher vocational","141","1","1","1"
"Yes","2015","lower secondary degree","higher education","72","1","1","1"
"Yes","2015","secondary school degree","in school","","","",""
"Yes","2015","secondary school degree","inadequately","","","",""
"Yes","2015","secondary school degree","general elemantary","87","1","1","1"
"Yes","2015","secondary school degree","middle vocational","1243","1","1","1"
"Yes","2015","secondary school degree","vocational + Abi","5","","",""
"Yes","2015","secondary school degree","higher vocational","207","1","1","1"
"Yes","2015","secondary school degree","higher education","238","1","1","1"
"Yes","2015","college entrance qualification","in school","","","",""
"Yes","2015","college entrance qualification","inadequately","","","",""
"Yes","2015","college entrance qualification","general elemantary","","","",""
"Yes","2015","college entrance qualification","middle vocational","61","1","1","1"
"Yes","2015","college entrance qualification","vocational + Abi","221","1","1","1"
"Yes","2015","college entrance qualification","higher vocational","99","1","1","1"
"Yes","2015","college entrance qualification","higher education","880","1","1","1"
"Yes","2015","Other degree","in school","","","",""
"Yes","2015","Other degree","inadequately","7","","",""
"Yes","2015","Other degree","general elemantary","105","1","1","1"
"Yes","2015","Other degree","middle vocational","175","1","1","1"
"Yes","2015","Other degree","vocational + Abi","91","1","1","1"
"Yes","2015","Other degree","higher vocational","17","","",""
"Yes","2015","Other degree","higher education","124","1","1","1"
"Yes","2015","no degree/no degree yet","in school","4","","",""
"Yes","2015","no degree/no degree yet","inadequately","78","1","1","1"
"Yes","2015","no degree/no degree yet","general elemantary","","","",""
"Yes","2015","no degree/no degree yet","middle vocational","19","","",""
"Yes","2015","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2015","no degree/no degree yet","higher vocational","1","","",""
"Yes","2015","no degree/no degree yet","higher education","","","",""
"Yes","2016","lower secondary degree","in school","","","",""
"Yes","2016","lower secondary degree","inadequately","","","",""
"Yes","2016","lower secondary degree","general elemantary","","","",""
"Yes","2016","lower secondary degree","middle vocational","","","",""
"Yes","2016","lower secondary degree","vocational + Abi","","","",""
"Yes","2016","lower secondary degree","higher vocational","","","",""
"Yes","2016","lower secondary degree","higher education","","","",""
"Yes","2016","secondary school degree","in school","","","",""
"Yes","2016","secondary school degree","inadequately","","","",""
"Yes","2016","secondary school degree","general elemantary","","","",""
"Yes","2016","secondary school degree","middle vocational","","","",""
"Yes","2016","secondary school degree","vocational + Abi","","","",""
"Yes","2016","secondary school degree","higher vocational","","","",""
"Yes","2016","secondary school degree","higher education","","","",""
"Yes","2016","college entrance qualification","in school","","","",""
"Yes","2016","college entrance qualification","inadequately","","","",""
"Yes","2016","college entrance qualification","general elemantary","","","",""
"Yes","2016","college entrance qualification","middle vocational","","","",""
"Yes","2016","college entrance qualification","vocational + Abi","","","",""
"Yes","2016","college entrance qualification","higher vocational","","","",""
"Yes","2016","college entrance qualification","higher education","","","",""
"Yes","2016","Other degree","in school","","","",""
"Yes","2016","Other degree","inadequately","","","",""
"Yes","2016","Other degree","general elemantary","","","",""
"Yes","2016","Other degree","middle vocational","","","",""
"Yes","2016","Other degree","vocational + Abi","","","",""
"Yes","2016","Other degree","higher vocational","","","",""
"Yes","2016","Other degree","higher education","","","",""
"Yes","2016","no degree/no degree yet","in school","","","",""
"Yes","2016","no degree/no degree yet","inadequately","","","",""
"Yes","2016","no degree/no degree yet","general elemantary","","","",""
"Yes","2016","no degree/no degree yet","middle vocational","","","",""
"Yes","2016","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2016","no degree/no degree yet","higher vocational","","","",""
"Yes","2016","no degree/no degree yet","higher education","","","",""
"Yes","2017","lower secondary degree","in school","","","",""
"Yes","2017","lower secondary degree","inadequately","","","",""
"Yes","2017","lower secondary degree","general elemantary","435","1","1","1"
"Yes","2017","lower secondary degree","middle vocational","1529","1","1","1"
"Yes","2017","lower secondary degree","vocational + Abi","","","",""
"Yes","2017","lower secondary degree","higher vocational","124","1","1","1"
"Yes","2017","lower secondary degree","higher education","62","1","1","1"
"Yes","2017","secondary school degree","in school","","","",""
"Yes","2017","secondary school degree","inadequately","","","",""
"Yes","2017","secondary school degree","general elemantary","127","1","1","1"
"Yes","2017","secondary school degree","middle vocational","1460","1","1","1"
"Yes","2017","secondary school degree","vocational + Abi","6","","",""
"Yes","2017","secondary school degree","higher vocational","227","1","1","1"
"Yes","2017","secondary school degree","higher education","251","1","1","1"
"Yes","2017","college entrance qualification","in school","","","",""
"Yes","2017","college entrance qualification","inadequately","","","",""
"Yes","2017","college entrance qualification","general elemantary","","","",""
"Yes","2017","college entrance qualification","middle vocational","74","1","1","1"
"Yes","2017","college entrance qualification","vocational + Abi","280","1","1","1"
"Yes","2017","college entrance qualification","higher vocational","107","1","1","1"
"Yes","2017","college entrance qualification","higher education","1002","1","1","1"
"Yes","2017","Other degree","in school","","","",""
"Yes","2017","Other degree","inadequately","3","","",""
"Yes","2017","Other degree","general elemantary","104","1","1","1"
"Yes","2017","Other degree","middle vocational","218","1","1","1"
"Yes","2017","Other degree","vocational + Abi","105","1","1","1"
"Yes","2017","Other degree","higher vocational","15","","",""
"Yes","2017","Other degree","higher education","139","1","1","1"
"Yes","2017","no degree/no degree yet","in school","3","","",""
"Yes","2017","no degree/no degree yet","inadequately","91","1","1","1"
"Yes","2017","no degree/no degree yet","general elemantary","","","",""
"Yes","2017","no degree/no degree yet","middle vocational","27","","",""
"Yes","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2017","no degree/no degree yet","higher vocational","1","","",""
"Yes","2017","no degree/no degree yet","higher education","1","","",""
"Yes","2018","lower secondary degree","in school","","","",""
"Yes","2018","lower secondary degree","inadequately","","","",""
"Yes","2018","lower secondary degree","general elemantary","","","",""
"Yes","2018","lower secondary degree","middle vocational","","","",""
"Yes","2018","lower secondary degree","vocational + Abi","","","",""
"Yes","2018","lower secondary degree","higher vocational","","","",""
"Yes","2018","lower secondary degree","higher education","","","",""
"Yes","2018","secondary school degree","in school","","","",""
"Yes","2018","secondary school degree","inadequately","","","",""
"Yes","2018","secondary school degree","general elemantary","","","",""
"Yes","2018","secondary school degree","middle vocational","","","",""
"Yes","2018","secondary school degree","vocational + Abi","","","",""
"Yes","2018","secondary school degree","higher vocational","","","",""
"Yes","2018","secondary school degree","higher education","","","",""
"Yes","2018","college entrance qualification","in school","","","",""
"Yes","2018","college entrance qualification","inadequately","","","",""
"Yes","2018","college entrance qualification","general elemantary","","","",""
"Yes","2018","college entrance qualification","middle vocational","","","",""
"Yes","2018","college entrance qualification","vocational + Abi","","","",""
"Yes","2018","college entrance qualification","higher vocational","","","",""
"Yes","2018","college entrance qualification","higher education","","","",""
"Yes","2018","Other degree","in school","","","",""
"Yes","2018","Other degree","inadequately","","","",""
"Yes","2018","Other degree","general elemantary","","","",""
"Yes","2018","Other degree","middle vocational","","","",""
"Yes","2018","Other degree","vocational + Abi","","","",""
"Yes","2018","Other degree","higher vocational","","","",""
"Yes","2018","Other degree","higher education","","","",""
"Yes","2018","no degree/no degree yet","in school","","","",""
"Yes","2018","no degree/no degree yet","inadequately","","","",""
"Yes","2018","no degree/no degree yet","general elemantary","","","",""
"Yes","2018","no degree/no degree yet","middle vocational","","","",""
"Yes","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2018","no degree/no degree yet","higher vocational","","","",""
"Yes","2018","no degree/no degree yet","higher education","","","",""
"Yes","2019","lower secondary degree","in school","","","",""
"Yes","2019","lower secondary degree","inadequately","","","",""
"Yes","2019","lower secondary degree","general elemantary","377","1","1","1"
"Yes","2019","lower secondary degree","middle vocational","1423","1","1","1"
"Yes","2019","lower secondary degree","vocational + Abi","1","","",""
"Yes","2019","lower secondary degree","higher vocational","156","1","1","1"
"Yes","2019","lower secondary degree","higher education","58","1","1","1"
"Yes","2019","secondary school degree","in school","","","",""
"Yes","2019","secondary school degree","inadequately","","","",""
"Yes","2019","secondary school degree","general elemantary","125","1","1","1"
"Yes","2019","secondary school degree","middle vocational","1516","1","1","1"
"Yes","2019","secondary school degree","vocational + Abi","6","","",""
"Yes","2019","secondary school degree","higher vocational","264","1","1","1"
"Yes","2019","secondary school degree","higher education","287","1","1","1"
"Yes","2019","college entrance qualification","in school","","","",""
"Yes","2019","college entrance qualification","inadequately","","","",""
"Yes","2019","college entrance qualification","general elemantary","","","",""
"Yes","2019","college entrance qualification","middle vocational","96","1","1","1"
"Yes","2019","college entrance qualification","vocational + Abi","309","1","1","1"
"Yes","2019","college entrance qualification","higher vocational","133","1","1","1"
"Yes","2019","college entrance qualification","higher education","1149","1","1","1"
"Yes","2019","Other degree","in school","","","",""
"Yes","2019","Other degree","inadequately","6","","",""
"Yes","2019","Other degree","general elemantary","92","1","1","1"
"Yes","2019","Other degree","middle vocational","193","1","1","1"
"Yes","2019","Other degree","vocational + Abi","95","1","1","1"
"Yes","2019","Other degree","higher vocational","13","","",""
"Yes","2019","Other degree","higher education","146","1","1","1"
"Yes","2019","no degree/no degree yet","in school","6","","",""
"Yes","2019","no degree/no degree yet","inadequately","79","1","1","1"
"Yes","2019","no degree/no degree yet","general elemantary","","","",""
"Yes","2019","no degree/no degree yet","middle vocational","28","","",""
"Yes","2019","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2019","no degree/no degree yet","higher vocational","3","","",""
"Yes","2019","no degree/no degree yet","higher education","1","","",""
