"ple0018","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2011","Bremen","Female","10","","",""
"Yes","2011","North Rhine-Westphalia","Male","497","1","1","1"
"Yes","2011","North Rhine-Westphalia","Female","493","1","1","1"
"Yes","2011","Hesse","Male","177","1","1","1"
"Yes","2011","Hesse","Female","157","1","1","1"
"Yes","2011","Rhineland-Palatinate,Saarland","Male","139","1","1","1"
"Yes","2011","Rhineland-Palatinate,Saarland","Female","152","1","1","1"
"Yes","2011","Baden-Württemberg","Male","251","1","1","1"
"Yes","2011","Baden-Württemberg","Female","271","1","1","1"
"Yes","2011","Bavaria","Male","380","1","1","1"
"Yes","2011","Bavaria","Female","358","1","1","1"
"Yes","2011","Berlin","Male","108","1","1","1"
"Yes","2011","Berlin","Female","91","1","1","1"
"Yes","2011","Brandenburg","Male","125","1","1","1"
"Yes","2011","Brandenburg","Female","132","1","1","1"
"Yes","2011","Mecklenburg-Western Pomerania","Male","80","1","1","1"
"Yes","2011","Mecklenburg-Western Pomerania","Female","87","1","1","1"
"Yes","2011","Saxony","Male","209","1","1","1"
"Yes","2011","Saxony","Female","214","1","1","1"
"Yes","2011","Saxony-Anhalt","Male","133","1","1","1"
"Yes","2011","Saxony-Anhalt","Female","148","1","1","1"
"Yes","2011","Thuringia","Male","138","1","1","1"
"Yes","2011","Thuringia","Female","122","1","1","1"
"Yes","2012","Schleswig-Holstein","Male","","","",""
"Yes","2012","Schleswig-Holstein","Female","","","",""
"Yes","2012","Hamburg","Male","","","",""
"Yes","2012","Hamburg","Female","","","",""
"Yes","2012","Lower Saxony","Male","","","",""
"Yes","2012","Lower Saxony","Female","","","",""
"Yes","2012","Bremen","Male","","","",""
"Yes","2012","Bremen","Female","","","",""
"Yes","2012","North Rhine-Westphalia","Male","","","",""
"Yes","2012","North Rhine-Westphalia","Female","","","",""
"Yes","2012","Hesse","Male","","","",""
"Yes","2012","Hesse","Female","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2012","Baden-Württemberg","Male","","","",""
"Yes","2012","Baden-Württemberg","Female","","","",""
"Yes","2012","Bavaria","Male","","","",""
"Yes","2012","Bavaria","Female","","","",""
"Yes","2012","Berlin","Male","","","",""
"Yes","2012","Berlin","Female","","","",""
"Yes","2012","Brandenburg","Male","","","",""
"Yes","2012","Brandenburg","Female","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2012","Saxony","Male","","","",""
"Yes","2012","Saxony","Female","","","",""
"Yes","2012","Saxony-Anhalt","Male","","","",""
"Yes","2012","Saxony-Anhalt","Female","","","",""
"Yes","2012","Thuringia","Male","","","",""
"Yes","2012","Thuringia","Female","","","",""
"Yes","2013","Schleswig-Holstein","Male","76","1","1","1"
"Yes","2013","Schleswig-Holstein","Female","95","1","1","1"
"Yes","2013","Hamburg","Male","38","1","1","1"
"Yes","2013","Hamburg","Female","33","1","1","1"
"Yes","2013","Lower Saxony","Male","253","1","1","1"
"Yes","2013","Lower Saxony","Female","270","1","1","1"
"Yes","2013","Bremen","Male","13","","",""
"Yes","2013","Bremen","Female","10","","",""
"Yes","2013","North Rhine-Westphalia","Male","486","1","1","1"
"Yes","2013","North Rhine-Westphalia","Female","523","1","1","1"
"Yes","2013","Hesse","Male","187","1","1","1"
"Yes","2013","Hesse","Female","188","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Male","143","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Female","166","1","1","1"
"Yes","2013","Baden-Württemberg","Male","249","1","1","1"
"Yes","2013","Baden-Württemberg","Female","254","1","1","1"
"Yes","2013","Bavaria","Male","389","1","1","1"
"Yes","2013","Bavaria","Female","376","1","1","1"
"Yes","2013","Berlin","Male","119","1","1","1"
"Yes","2013","Berlin","Female","100","1","1","1"
"Yes","2013","Brandenburg","Male","143","1","1","1"
"Yes","2013","Brandenburg","Female","137","1","1","1"
"Yes","2013","Mecklenburg-Western Pomerania","Male","83","1","1","1"
"Yes","2013","Mecklenburg-Western Pomerania","Female","87","1","1","1"
"Yes","2013","Saxony","Male","232","1","1","1"
"Yes","2013","Saxony","Female","244","1","1","1"
"Yes","2013","Saxony-Anhalt","Male","137","1","1","1"
"Yes","2013","Saxony-Anhalt","Female","158","1","1","1"
"Yes","2013","Thuringia","Male","128","1","1","1"
"Yes","2013","Thuringia","Female","130","1","1","1"
"Yes","2014","Schleswig-Holstein","Male","","","",""
"Yes","2014","Schleswig-Holstein","Female","","","",""
"Yes","2014","Hamburg","Male","","","",""
"Yes","2014","Hamburg","Female","","","",""
"Yes","2014","Lower Saxony","Male","","","",""
"Yes","2014","Lower Saxony","Female","","","",""
"Yes","2014","Bremen","Male","","","",""
"Yes","2014","Bremen","Female","","","",""
"Yes","2014","North Rhine-Westphalia","Male","","","",""
"Yes","2014","North Rhine-Westphalia","Female","","","",""
"Yes","2014","Hesse","Male","","","",""
"Yes","2014","Hesse","Female","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2014","Baden-Württemberg","Male","","","",""
"Yes","2014","Baden-Württemberg","Female","","","",""
"Yes","2014","Bavaria","Male","","","",""
"Yes","2014","Bavaria","Female","","","",""
"Yes","2014","Berlin","Male","","","",""
"Yes","2014","Berlin","Female","","","",""
"Yes","2014","Brandenburg","Male","","","",""
"Yes","2014","Brandenburg","Female","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2014","Saxony","Male","","","",""
"Yes","2014","Saxony","Female","","","",""
"Yes","2014","Saxony-Anhalt","Male","","","",""
"Yes","2014","Saxony-Anhalt","Female","","","",""
"Yes","2014","Thuringia","Male","","","",""
"Yes","2014","Thuringia","Female","","","",""
"Yes","2015","Schleswig-Holstein","Male","94","1","1","1"
"Yes","2015","Schleswig-Holstein","Female","121","1","1","1"
"Yes","2015","Hamburg","Male","41","1","1","1"
"Yes","2015","Hamburg","Female","41","1","1","1"
"Yes","2015","Lower Saxony","Male","273","1","1","1"
"Yes","2015","Lower Saxony","Female","295","1","1","1"
"Yes","2015","Bremen","Male","15","","",""
"Yes","2015","Bremen","Female","18","","",""
"Yes","2015","North Rhine-Westphalia","Male","555","1","1","1"
"Yes","2015","North Rhine-Westphalia","Female","561","1","1","1"
"Yes","2015","Hesse","Male","198","1","1","1"
"Yes","2015","Hesse","Female","205","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Male","169","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Female","182","1","1","1"
"Yes","2015","Baden-Württemberg","Male","299","1","1","1"
"Yes","2015","Baden-Württemberg","Female","288","1","1","1"
"Yes","2015","Bavaria","Male","431","1","1","1"
"Yes","2015","Bavaria","Female","406","1","1","1"
"Yes","2015","Berlin","Male","120","1","1","1"
"Yes","2015","Berlin","Female","108","1","1","1"
"Yes","2015","Brandenburg","Male","149","1","1","1"
"Yes","2015","Brandenburg","Female","172","1","1","1"
"Yes","2015","Mecklenburg-Western Pomerania","Male","83","1","1","1"
"Yes","2015","Mecklenburg-Western Pomerania","Female","94","1","1","1"
"Yes","2015","Saxony","Male","240","1","1","1"
"Yes","2015","Saxony","Female","239","1","1","1"
"Yes","2015","Saxony-Anhalt","Male","140","1","1","1"
"Yes","2015","Saxony-Anhalt","Female","159","1","1","1"
"Yes","2015","Thuringia","Male","140","1","1","1"
"Yes","2015","Thuringia","Female","140","1","1","1"
"Yes","2016","Schleswig-Holstein","Male","","","",""
"Yes","2016","Schleswig-Holstein","Female","","","",""
"Yes","2016","Hamburg","Male","","","",""
"Yes","2016","Hamburg","Female","","","",""
"Yes","2016","Lower Saxony","Male","","","",""
"Yes","2016","Lower Saxony","Female","","","",""
"Yes","2016","Bremen","Male","","","",""
"Yes","2016","Bremen","Female","","","",""
"Yes","2016","North Rhine-Westphalia","Male","","","",""
"Yes","2016","North Rhine-Westphalia","Female","","","",""
"Yes","2016","Hesse","Male","","","",""
"Yes","2016","Hesse","Female","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2016","Baden-Württemberg","Male","","","",""
"Yes","2016","Baden-Württemberg","Female","","","",""
"Yes","2016","Bavaria","Male","","","",""
"Yes","2016","Bavaria","Female","","","",""
"Yes","2016","Berlin","Male","","","",""
"Yes","2016","Berlin","Female","","","",""
"Yes","2016","Brandenburg","Male","","","",""
"Yes","2016","Brandenburg","Female","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2016","Saxony","Male","","","",""
"Yes","2016","Saxony","Female","","","",""
"Yes","2016","Saxony-Anhalt","Male","","","",""
"Yes","2016","Saxony-Anhalt","Female","","","",""
"Yes","2016","Thuringia","Male","","","",""
"Yes","2016","Thuringia","Female","","","",""
"Yes","2017","Schleswig-Holstein","Male","94","1","1","1"
"Yes","2017","Schleswig-Holstein","Female","115","1","1","1"
"Yes","2017","Hamburg","Male","52","1","1","1"
"Yes","2017","Hamburg","Female","44","1","1","1"
"Yes","2017","Lower Saxony","Male","297","1","1","1"
"Yes","2017","Lower Saxony","Female","317","1","1","1"
"Yes","2017","Bremen","Male","20","","",""
"Yes","2017","Bremen","Female","27","","",""
"Yes","2017","North Rhine-Westphalia","Male","634","1","1","1"
"Yes","2017","North Rhine-Westphalia","Female","634","1","1","1"
"Yes","2017","Hesse","Male","228","1","1","1"
"Yes","2017","Hesse","Female","209","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Male","175","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Female","183","1","1","1"
"Yes","2017","Baden-Württemberg","Male","303","1","1","1"
"Yes","2017","Baden-Württemberg","Female","318","1","1","1"
"Yes","2017","Bavaria","Male","498","1","1","1"
"Yes","2017","Bavaria","Female","438","1","1","1"
"Yes","2017","Berlin","Male","142","1","1","1"
"Yes","2017","Berlin","Female","111","1","1","1"
"Yes","2017","Brandenburg","Male","174","1","1","1"
"Yes","2017","Brandenburg","Female","183","1","1","1"
"Yes","2017","Mecklenburg-Western Pomerania","Male","93","1","1","1"
"Yes","2017","Mecklenburg-Western Pomerania","Female","87","1","1","1"
"Yes","2017","Saxony","Male","246","1","1","1"
"Yes","2017","Saxony","Female","264","1","1","1"
"Yes","2017","Saxony-Anhalt","Male","145","1","1","1"
"Yes","2017","Saxony-Anhalt","Female","164","1","1","1"
"Yes","2017","Thuringia","Male","132","1","1","1"
"Yes","2017","Thuringia","Female","143","1","1","1"
"Yes","2018","Schleswig-Holstein","Male","","","",""
"Yes","2018","Schleswig-Holstein","Female","","","",""
"Yes","2018","Hamburg","Male","","","",""
"Yes","2018","Hamburg","Female","","","",""
"Yes","2018","Lower Saxony","Male","","","",""
"Yes","2018","Lower Saxony","Female","","","",""
"Yes","2018","Bremen","Male","","","",""
"Yes","2018","Bremen","Female","","","",""
"Yes","2018","North Rhine-Westphalia","Male","","","",""
"Yes","2018","North Rhine-Westphalia","Female","","","",""
"Yes","2018","Hesse","Male","","","",""
"Yes","2018","Hesse","Female","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2018","Baden-Württemberg","Male","","","",""
"Yes","2018","Baden-Württemberg","Female","","","",""
"Yes","2018","Bavaria","Male","","","",""
"Yes","2018","Bavaria","Female","","","",""
"Yes","2018","Berlin","Male","","","",""
"Yes","2018","Berlin","Female","","","",""
"Yes","2018","Brandenburg","Male","","","",""
"Yes","2018","Brandenburg","Female","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2018","Saxony","Male","","","",""
"Yes","2018","Saxony","Female","","","",""
"Yes","2018","Saxony-Anhalt","Male","","","",""
"Yes","2018","Saxony-Anhalt","Female","","","",""
"Yes","2018","Thuringia","Male","","","",""
"Yes","2018","Thuringia","Female","","","",""
"Yes","2019","Schleswig-Holstein","Male","114","1","1","1"
"Yes","2019","Schleswig-Holstein","Female","115","1","1","1"
"Yes","2019","Hamburg","Male","52","1","1","1"
"Yes","2019","Hamburg","Female","44","1","1","1"
"Yes","2019","Lower Saxony","Male","308","1","1","1"
"Yes","2019","Lower Saxony","Female","309","1","1","1"
"Yes","2019","Bremen","Male","27","","",""
"Yes","2019","Bremen","Female","24","","",""
"Yes","2019","North Rhine-Westphalia","Male","702","1","1","1"
"Yes","2019","North Rhine-Westphalia","Female","649","1","1","1"
"Yes","2019","Hesse","Male","237","1","1","1"
"Yes","2019","Hesse","Female","208","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Male","195","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Female","198","1","1","1"
"Yes","2019","Baden-Württemberg","Male","356","1","1","1"
"Yes","2019","Baden-Württemberg","Female","322","1","1","1"
"Yes","2019","Bavaria","Male","483","1","1","1"
"Yes","2019","Bavaria","Female","412","1","1","1"
"Yes","2019","Berlin","Male","145","1","1","1"
"Yes","2019","Berlin","Female","115","1","1","1"
"Yes","2019","Brandenburg","Male","190","1","1","1"
"Yes","2019","Brandenburg","Female","177","1","1","1"
"Yes","2019","Mecklenburg-Western Pomerania","Male","106","1","1","1"
"Yes","2019","Mecklenburg-Western Pomerania","Female","92","1","1","1"
"Yes","2019","Saxony","Male","256","1","1","1"
"Yes","2019","Saxony","Female","249","1","1","1"
"Yes","2019","Saxony-Anhalt","Male","149","1","1","1"
"Yes","2019","Saxony-Anhalt","Female","165","1","1","1"
"Yes","2019","Thuringia","Male","127","1","1","1"
"Yes","2019","Thuringia","Female","151","1","1","1"
