"ple0018","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2014","college entrance qualification","1-pers.-HH","","","",""
"Yes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2014","college entrance qualification","Single parent ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2014","Other degree","1-pers.-HH","","","",""
"Yes","2014","Other degree","(Married) couple without C. ","","","",""
"Yes","2014","Other degree","Single parent ","","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2014","no degree/no degree yet","Single parent ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2015","lower secondary degree","1-pers.-HH","562","1","1","1"
"Yes","2015","lower secondary degree","(Married) couple without C. ","1170","1","1","1"
"Yes","2015","lower secondary degree","Single parent ","97","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","130","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","168","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","55","1","1","1"
"Yes","2015","secondary school degree","1-pers.-HH","333","1","1","1"
"Yes","2015","secondary school degree","(Married) couple without C. ","823","1","1","1"
"Yes","2015","secondary school degree","Single parent ","123","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE 16 ","210","1","1","1"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","188","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","80","1","1","1"
"Yes","2015","college entrance qualification","1-pers.-HH","247","1","1","1"
"Yes","2015","college entrance qualification","(Married) couple without C. ","577","1","1","1"
"Yes","2015","college entrance qualification","Single parent ","58","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","182","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","121","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","61","1","1","1"
"Yes","2015","Other degree","1-pers.-HH","64","1","1","1"
"Yes","2015","Other degree","(Married) couple without C. ","226","1","1","1"
"Yes","2015","Other degree","Single parent ","24","","",""
"Yes","2015","Other degree","Couple + C. LE 16 ","73","1","1","1"
"Yes","2015","Other degree","Couple + C. GT 16 ","64","1","1","1"
"Yes","2015","Other degree","Couple + C. LE and GT 16","39","1","1","1"
"Yes","2015","no degree/no degree yet","1-pers.-HH","20","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","30","1","1","1"
"Yes","2015","no degree/no degree yet","Single parent ","8","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"Yes","2016","lower secondary degree","1-pers.-HH","","","",""
"Yes","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2016","lower secondary degree","Single parent ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","secondary school degree","1-pers.-HH","","","",""
"Yes","2016","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2016","secondary school degree","Single parent ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","college entrance qualification","1-pers.-HH","","","",""
"Yes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2016","college entrance qualification","Single parent ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2016","Other degree","1-pers.-HH","","","",""
"Yes","2016","Other degree","(Married) couple without C. ","","","",""
"Yes","2016","Other degree","Single parent ","","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2016","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2016","no degree/no degree yet","Single parent ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2017","lower secondary degree","1-pers.-HH","526","1","1","1"
"Yes","2017","lower secondary degree","(Married) couple without C. ","1105","1","1","1"
"Yes","2017","lower secondary degree","Single parent ","83","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","127","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","185","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","66","1","1","1"
"Yes","2017","secondary school degree","1-pers.-HH","358","1","1","1"
"Yes","2017","secondary school degree","(Married) couple without C. ","1023","1","1","1"
"Yes","2017","secondary school degree","Single parent ","119","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","226","1","1","1"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","228","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","77","1","1","1"
"Yes","2017","college entrance qualification","1-pers.-HH","292","1","1","1"
"Yes","2017","college entrance qualification","(Married) couple without C. ","668","1","1","1"
"Yes","2017","college entrance qualification","Single parent ","62","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","200","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","146","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","69","1","1","1"
"Yes","2017","Other degree","1-pers.-HH","90","1","1","1"
"Yes","2017","Other degree","(Married) couple without C. ","253","1","1","1"
"Yes","2017","Other degree","Single parent ","21","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","84","1","1","1"
"Yes","2017","Other degree","Couple + C. GT 16 ","75","1","1","1"
"Yes","2017","Other degree","Couple + C. LE and GT 16","29","","",""
"Yes","2017","no degree/no degree yet","1-pers.-HH","20","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","33","1","1","1"
"Yes","2017","no degree/no degree yet","Single parent ","9","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","19","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","17","","",""
"Yes","2018","lower secondary degree","1-pers.-HH","","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2018","lower secondary degree","Single parent ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","secondary school degree","1-pers.-HH","","","",""
"Yes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2018","secondary school degree","Single parent ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","college entrance qualification","1-pers.-HH","","","",""
"Yes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2018","college entrance qualification","Single parent ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2018","Other degree","1-pers.-HH","","","",""
"Yes","2018","Other degree","(Married) couple without C. ","","","",""
"Yes","2018","Other degree","Single parent ","","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2018","no degree/no degree yet","Single parent ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","518","1","1","1"
"Yes","2019","lower secondary degree","(Married) couple without C. ","1044","1","1","1"
"Yes","2019","lower secondary degree","Single parent ","75","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","94","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","182","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","53","1","1","1"
"Yes","2019","secondary school degree","1-pers.-HH","414","1","1","1"
"Yes","2019","secondary school degree","(Married) couple without C. ","1107","1","1","1"
"Yes","2019","secondary school degree","Single parent ","111","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE 16 ","208","1","1","1"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","227","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","97","1","1","1"
"Yes","2019","college entrance qualification","1-pers.-HH","347","1","1","1"
"Yes","2019","college entrance qualification","(Married) couple without C. ","768","1","1","1"
"Yes","2019","college entrance qualification","Single parent ","66","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","224","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","167","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","88","1","1","1"
"Yes","2019","Other degree","1-pers.-HH","89","1","1","1"
"Yes","2019","Other degree","(Married) couple without C. ","231","1","1","1"
"Yes","2019","Other degree","Single parent ","22","","",""
"Yes","2019","Other degree","Couple + C. LE 16 ","74","1","1","1"
"Yes","2019","Other degree","Couple + C. GT 16 ","69","1","1","1"
"Yes","2019","Other degree","Couple + C. LE and GT 16","31","1","1","1"
"Yes","2019","no degree/no degree yet","1-pers.-HH","21","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","35","1","1","1"
"Yes","2019","no degree/no degree yet","Single parent ","11","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","18","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
