"ple0018","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2011","no migration background","in school","1","","",""
"Yes","2011","no migration background","inadequately","30","0.228817987276008","0.15365898707729","0.303976987474725"
"Yes","2011","no migration background","general elemantary","497","0.321605478065169","0.298978495807222","0.344232460323117"
"Yes","2011","no migration background","middle vocational","2596","0.285919250958799","0.276802785837768","0.295035716079831"
"Yes","2011","no migration background","vocational + Abi","144","0.164227825349652","0.140693760711595","0.187761889987708"
"Yes","2011","no migration background","higher vocational","387","0.306797609795188","0.281957122557987","0.331638097032389"
"Yes","2011","no migration background","higher education","1042","0.247941840322554","0.234756233940261","0.261127446704846"
"Yes","2011","direct migration background","in school","","","",""
"Yes","2011","direct migration background","inadequately","28","","",""
"Yes","2011","direct migration background","general elemantary","107","0.295252651073726","0.251575459274049","0.338929842873404"
"Yes","2011","direct migration background","middle vocational","182","0.244820108628913","0.214489006413753","0.275151210844072"
"Yes","2011","direct migration background","vocational + Abi","44","0.217569826714586","0.161898830708219","0.273240822720953"
"Yes","2011","direct migration background","higher vocational","26","","",""
"Yes","2011","direct migration background","higher education","67","0.157315714057361","0.120266445627581","0.194364982487142"
"Yes","2011","indirect migration background","in school","1","","",""
"Yes","2011","indirect migration background","inadequately","1","","",""
"Yes","2011","indirect migration background","general elemantary","5","","",""
"Yes","2011","indirect migration background","middle vocational","23","","",""
"Yes","2011","indirect migration background","vocational + Abi","4","","",""
"Yes","2011","indirect migration background","higher vocational","6","","",""
"Yes","2011","indirect migration background","higher education","5","","",""
"No","2011","no migration background","in school","241","0.995279944173591","0.986644461800403","1.00391542654678"
"No","2011","no migration background","inadequately","90","0.771182012723992","0.696023012525275","0.84634101292271"
"No","2011","no migration background","general elemantary","1140","0.678394521934831","0.655767539676883","0.701021504192778"
"No","2011","no migration background","middle vocational","6841","0.714080749041201","0.704964283920169","0.723197214162232"
"No","2011","no migration background","vocational + Abi","808","0.835772174650348","0.812238110012292","0.859306239288405"
"No","2011","no migration background","higher vocational","937","0.693202390204812","0.668361902967611","0.718042877442013"
"No","2011","no migration background","higher education","3078","0.752058159677446","0.738872553295154","0.765243766059739"
"No","2011","direct migration background","in school","13","","",""
"No","2011","direct migration background","inadequately","70","0.67096890517826","0.577942825018755","0.763994985337764"
"No","2011","direct migration background","general elemantary","312","0.704747348926274","0.661070157126596","0.748424540725951"
"No","2011","direct migration background","middle vocational","590","0.755179891371087","0.724848789155928","0.785510993586247"
"No","2011","direct migration background","vocational + Abi","167","0.782430173285414","0.726759177279047","0.838101169291781"
"No","2011","direct migration background","higher vocational","68","0.718584383941627","0.627677421118297","0.809491346764956"
"No","2011","direct migration background","higher education","304","0.842684285942639","0.805635017512858","0.879733554372419"
"No","2011","indirect migration background","in school","57","0.982702935324504","0.949149930018598","1.01625594063041"
"No","2011","indirect migration background","inadequately","14","","",""
"No","2011","indirect migration background","general elemantary","127","0.975627562168635","0.949321693866733","1.00193343047054"
"No","2011","indirect migration background","middle vocational","316","0.928542431473905","0.901122066167433","0.955962796780377"
"No","2011","indirect migration background","vocational + Abi","42","0.934062647089433","0.862345512081481","1.00577978209739"
"No","2011","indirect migration background","higher vocational","30","0.821150237720574","0.695965225597568","0.94633524984358"
"No","2011","indirect migration background","higher education","104","0.972608605410053","0.941967038632202","1.0032501721879"
"Yes","2012","no migration background","in school","","","",""
"Yes","2012","no migration background","inadequately","","","",""
"Yes","2012","no migration background","general elemantary","","","",""
"Yes","2012","no migration background","middle vocational","","","",""
"Yes","2012","no migration background","vocational + Abi","","","",""
"Yes","2012","no migration background","higher vocational","","","",""
"Yes","2012","no migration background","higher education","","","",""
"Yes","2012","direct migration background","in school","","","",""
"Yes","2012","direct migration background","inadequately","","","",""
"Yes","2012","direct migration background","general elemantary","","","",""
"Yes","2012","direct migration background","middle vocational","","","",""
"Yes","2012","direct migration background","vocational + Abi","","","",""
"Yes","2012","direct migration background","higher vocational","","","",""
"Yes","2012","direct migration background","higher education","","","",""
"Yes","2012","indirect migration background","in school","","","",""
"Yes","2012","indirect migration background","inadequately","","","",""
"Yes","2012","indirect migration background","general elemantary","","","",""
"Yes","2012","indirect migration background","middle vocational","","","",""
"Yes","2012","indirect migration background","vocational + Abi","","","",""
"Yes","2012","indirect migration background","higher vocational","","","",""
"Yes","2012","indirect migration background","higher education","","","",""
"No","2012","no migration background","in school","","","",""
"No","2012","no migration background","inadequately","","","",""
"No","2012","no migration background","general elemantary","","","",""
"No","2012","no migration background","middle vocational","","","",""
"No","2012","no migration background","vocational + Abi","","","",""
"No","2012","no migration background","higher vocational","","","",""
"No","2012","no migration background","higher education","","","",""
"No","2012","direct migration background","in school","","","",""
"No","2012","direct migration background","inadequately","","","",""
"No","2012","direct migration background","general elemantary","","","",""
"No","2012","direct migration background","middle vocational","","","",""
"No","2012","direct migration background","vocational + Abi","","","",""
"No","2012","direct migration background","higher vocational","","","",""
"No","2012","direct migration background","higher education","","","",""
"No","2012","indirect migration background","in school","","","",""
"No","2012","indirect migration background","inadequately","","","",""
"No","2012","indirect migration background","general elemantary","","","",""
"No","2012","indirect migration background","middle vocational","","","",""
"No","2012","indirect migration background","vocational + Abi","","","",""
"No","2012","indirect migration background","higher vocational","","","",""
"No","2012","indirect migration background","higher education","","","",""
"Yes","2013","no migration background","in school","6","","",""
"Yes","2013","no migration background","inadequately","28","","",""
"Yes","2013","no migration background","general elemantary","476","0.360150753418547","0.33511205565446","0.385189451182635"
"Yes","2013","no migration background","middle vocational","2739","0.328569582558465","0.318593858014593","0.338545307102336"
"Yes","2013","no migration background","vocational + Abi","180","0.209231260343715","0.182310561716237","0.236151958971192"
"Yes","2013","no migration background","higher vocational","403","0.338967738124449","0.31252480813325","0.365410668115648"
"Yes","2013","no migration background","higher education","1130","0.281021861559187","0.267107670621375","0.294936052496999"
"Yes","2013","direct migration background","in school","","","",""
"Yes","2013","direct migration background","inadequately","16","","",""
"Yes","2013","direct migration background","general elemantary","90","0.313654311606443","0.264117251769043","0.363191371443844"
"Yes","2013","direct migration background","middle vocational","160","0.262674553122411","0.228472029966786","0.296877076278036"
"Yes","2013","direct migration background","vocational + Abi","43","0.217184134681938","0.158399875857903","0.275968393505972"
"Yes","2013","direct migration background","higher vocational","18","","",""
"Yes","2013","direct migration background","higher education","80","0.203428959230596","0.16155417715375","0.245303741307443"
"Yes","2013","indirect migration background","in school","","","",""
"Yes","2013","indirect migration background","inadequately","","","",""
"Yes","2013","indirect migration background","general elemantary","7","","",""
"Yes","2013","indirect migration background","middle vocational","35","0.184004156113105","0.140659387096914","0.227348925129295"
"Yes","2013","indirect migration background","vocational + Abi","4","","",""
"Yes","2013","indirect migration background","higher vocational","7","","",""
"Yes","2013","indirect migration background","higher education","9","","",""
"No","2013","no migration background","in school","190","0.964609894034212","0.938743443188969","0.990476344879455"
"No","2013","no migration background","inadequately","87","0.748659601998991","0.66937798129205","0.827941222705933"
"No","2013","no migration background","general elemantary","936","0.639849246581453","0.614810548817365","0.66488794434554"
"No","2013","no migration background","middle vocational","5777","0.671430417441535","0.661454692897664","0.681406141985407"
"No","2013","no migration background","vocational + Abi","697","0.790768739656285","0.763848041028808","0.817689438283763"
"No","2013","no migration background","higher vocational","828","0.661032261875551","0.634589331884352","0.68747519186675"
"No","2013","no migration background","higher education","2879","0.718978138440813","0.705063947503001","0.732892329378625"
"No","2013","direct migration background","in school","11","","",""
"No","2013","direct migration background","inadequately","51","0.688399233933023","0.577499593715499","0.799298874150548"
"No","2013","direct migration background","general elemantary","247","0.686345688393557","0.636808628556156","0.735882748230957"
"No","2013","direct migration background","middle vocational","476","0.737325446877589","0.703122923721964","0.771527970033214"
"No","2013","direct migration background","vocational + Abi","146","0.782815865318062","0.724031606494028","0.841600124142097"
"No","2013","direct migration background","higher vocational","54","0.76304053534719","0.664822175466363","0.861258895228017"
"No","2013","direct migration background","higher education","275","0.796571040769404","0.754696258692557","0.83844582284625"
"No","2013","indirect migration background","in school","53","1","1","1"
"No","2013","indirect migration background","inadequately","13","","",""
"No","2013","indirect migration background","general elemantary","110","0.950198354440618","0.910781302133861","0.989615406747375"
"No","2013","indirect migration background","middle vocational","272","0.815995843886895","0.772651074870705","0.859340612903086"
"No","2013","indirect migration background","vocational + Abi","33","0.868448078321958","0.759538078706689","0.977358077937227"
"No","2013","indirect migration background","higher vocational","23","","",""
"No","2013","indirect migration background","higher education","105","0.951610194071049","0.912218727662687","0.99100166047941"
"Yes","2014","no migration background","in school","","","",""
"Yes","2014","no migration background","inadequately","","","",""
"Yes","2014","no migration background","general elemantary","","","",""
"Yes","2014","no migration background","middle vocational","","","",""
"Yes","2014","no migration background","vocational + Abi","","","",""
"Yes","2014","no migration background","higher vocational","","","",""
"Yes","2014","no migration background","higher education","","","",""
"Yes","2014","direct migration background","in school","","","",""
"Yes","2014","direct migration background","inadequately","","","",""
"Yes","2014","direct migration background","general elemantary","","","",""
"Yes","2014","direct migration background","middle vocational","","","",""
"Yes","2014","direct migration background","vocational + Abi","","","",""
"Yes","2014","direct migration background","higher vocational","","","",""
"Yes","2014","direct migration background","higher education","","","",""
"Yes","2014","indirect migration background","in school","","","",""
"Yes","2014","indirect migration background","inadequately","","","",""
"Yes","2014","indirect migration background","general elemantary","","","",""
"Yes","2014","indirect migration background","middle vocational","","","",""
"Yes","2014","indirect migration background","vocational + Abi","","","",""
"Yes","2014","indirect migration background","higher vocational","","","",""
"Yes","2014","indirect migration background","higher education","","","",""
"No","2014","no migration background","in school","","","",""
"No","2014","no migration background","inadequately","","","",""
"No","2014","no migration background","general elemantary","","","",""
"No","2014","no migration background","middle vocational","","","",""
"No","2014","no migration background","vocational + Abi","","","",""
"No","2014","no migration background","higher vocational","","","",""
"No","2014","no migration background","higher education","","","",""
"No","2014","direct migration background","in school","","","",""
"No","2014","direct migration background","inadequately","","","",""
"No","2014","direct migration background","general elemantary","","","",""
"No","2014","direct migration background","middle vocational","","","",""
"No","2014","direct migration background","vocational + Abi","","","",""
"No","2014","direct migration background","higher vocational","","","",""
"No","2014","direct migration background","higher education","","","",""
"No","2014","indirect migration background","in school","","","",""
"No","2014","indirect migration background","inadequately","","","",""
"No","2014","indirect migration background","general elemantary","","","",""
"No","2014","indirect migration background","middle vocational","","","",""
"No","2014","indirect migration background","vocational + Abi","","","",""
"No","2014","indirect migration background","higher vocational","","","",""
"No","2014","indirect migration background","higher education","","","",""
"Yes","2015","no migration background","in school","3","","",""
"Yes","2015","no migration background","inadequately","33","0.252147737849291","0.18465065976966","0.319644815928922"
"Yes","2015","no migration background","general elemantary","473","0.339200432481289","0.316074554667977","0.362326310294602"
"Yes","2015","no migration background","middle vocational","2815","0.325889214514245","0.316493717118996","0.335284711909495"
"Yes","2015","no migration background","vocational + Abi","204","0.185001671498328","0.163283908333286","0.206719434663369"
"Yes","2015","no migration background","higher vocational","437","0.349085309385262","0.323898874546886","0.374271744223639"
"Yes","2015","no migration background","higher education","1161","0.268572621253123","0.25584858157019","0.281296660936056"
"Yes","2015","direct migration background","in school","","","",""
"Yes","2015","direct migration background","inadequately","49","0.295108782107278","0.234425321291805","0.355792242922751"
"Yes","2015","direct migration background","general elemantary","142","0.228643057406589","0.198980442456273","0.258305672356904"
"Yes","2015","direct migration background","middle vocational","236","0.185732566235721","0.165979782690069","0.205485349781373"
"Yes","2015","direct migration background","vocational + Abi","106","0.236946894704593","0.20347693888907","0.270416850520116"
"Yes","2015","direct migration background","higher vocational","23","","",""
"Yes","2015","direct migration background","higher education","142","0.174283411112754","0.150496155480897","0.19807066674461"
"Yes","2015","indirect migration background","in school","1","","",""
"Yes","2015","indirect migration background","inadequately","3","","",""
"Yes","2015","indirect migration background","general elemantary","16","","",""
"Yes","2015","indirect migration background","middle vocational","57","0.0819883571083269","0.0610896565679877","0.102887057648666"
"Yes","2015","indirect migration background","vocational + Abi","8","","",""
"Yes","2015","indirect migration background","higher vocational","10","","",""
"Yes","2015","indirect migration background","higher education","19","","",""
"No","2015","no migration background","in school","216","0.99201744192483","0.980231705317553","1.00380317853211"
"No","2015","no migration background","inadequately","126","0.747852262150709","0.680355184071078","0.81534934023034"
"No","2015","no migration background","general elemantary","1137","0.660799567518711","0.637673689705398","0.683925445332023"
"No","2015","no migration background","middle vocational","6745","0.674110785485755","0.664715288090505","0.683506282881004"
"No","2015","no migration background","vocational + Abi","1024","0.814998328501672","0.793280565336631","0.836716091666714"
"No","2015","no migration background","higher vocational","939","0.650914690614738","0.625728255776361","0.676101125453114"
"No","2015","no migration background","higher education","3500","0.731427378746877","0.718703339063944","0.74415141842981"
"No","2015","direct migration background","in school","34","1","1","1"
"No","2015","direct migration background","inadequately","168","0.704891217892722","0.644207757077249","0.765574678708195"
"No","2015","direct migration background","general elemantary","628","0.771356942593411","0.741694327643096","0.801019557543727"
"No","2015","direct migration background","middle vocational","1253","0.814267433764279","0.794514650218627","0.834020217309931"
"No","2015","direct migration background","vocational + Abi","514","0.763053105295407","0.729583149479884","0.79652306111093"
"No","2015","direct migration background","higher vocational","75","0.735561133803855","0.648242469622782","0.822879797984928"
"No","2015","direct migration background","higher education","835","0.825716588887246","0.80192933325539","0.849503844519103"
"No","2015","indirect migration background","in school","98","0.997672437027699","0.988180055171134","1.00716481888426"
"No","2015","indirect migration background","inadequately","33","0.984655284929155","0.944502251251015","1.02480831860729"
"No","2015","indirect migration background","general elemantary","292","0.947254254832291","0.922291085008816","0.972217424655766"
"No","2015","indirect migration background","middle vocational","605","0.918011642891673","0.897112942351334","0.938910343432012"
"No","2015","indirect migration background","vocational + Abi","105","0.921718631857438","0.872192175375556","0.97124508833932"
"No","2015","indirect migration background","higher vocational","48","0.808311558696403","0.707008758130781","0.909614359262024"
"No","2015","indirect migration background","higher education","236","0.941501522458659","0.912696992289323","0.970306052627994"
"Yes","2016","no migration background","in school","","","",""
"Yes","2016","no migration background","inadequately","","","",""
"Yes","2016","no migration background","general elemantary","","","",""
"Yes","2016","no migration background","middle vocational","","","",""
"Yes","2016","no migration background","vocational + Abi","","","",""
"Yes","2016","no migration background","higher vocational","","","",""
"Yes","2016","no migration background","higher education","","","",""
"Yes","2016","direct migration background","in school","","","",""
"Yes","2016","direct migration background","inadequately","","","",""
"Yes","2016","direct migration background","general elemantary","","","",""
"Yes","2016","direct migration background","middle vocational","","","",""
"Yes","2016","direct migration background","vocational + Abi","","","",""
"Yes","2016","direct migration background","higher vocational","","","",""
"Yes","2016","direct migration background","higher education","","","",""
"Yes","2016","indirect migration background","in school","","","",""
"Yes","2016","indirect migration background","inadequately","","","",""
"Yes","2016","indirect migration background","general elemantary","","","",""
"Yes","2016","indirect migration background","middle vocational","","","",""
"Yes","2016","indirect migration background","vocational + Abi","","","",""
"Yes","2016","indirect migration background","higher vocational","","","",""
"Yes","2016","indirect migration background","higher education","","","",""
"No","2016","no migration background","in school","","","",""
"No","2016","no migration background","inadequately","","","",""
"No","2016","no migration background","general elemantary","","","",""
"No","2016","no migration background","middle vocational","","","",""
"No","2016","no migration background","vocational + Abi","","","",""
"No","2016","no migration background","higher vocational","","","",""
"No","2016","no migration background","higher education","","","",""
"No","2016","direct migration background","in school","","","",""
"No","2016","direct migration background","inadequately","","","",""
"No","2016","direct migration background","general elemantary","","","",""
"No","2016","direct migration background","middle vocational","","","",""
"No","2016","direct migration background","vocational + Abi","","","",""
"No","2016","direct migration background","higher vocational","","","",""
"No","2016","direct migration background","higher education","","","",""
"No","2016","indirect migration background","in school","","","",""
"No","2016","indirect migration background","inadequately","","","",""
"No","2016","indirect migration background","general elemantary","","","",""
"No","2016","indirect migration background","middle vocational","","","",""
"No","2016","indirect migration background","vocational + Abi","","","",""
"No","2016","indirect migration background","higher vocational","","","",""
"No","2016","indirect migration background","higher education","","","",""
"Yes","2017","no migration background","in school","2","","",""
"Yes","2017","no migration background","inadequately","39","0.298869583662373","0.22985434375172","0.367884823573026"
"Yes","2017","no migration background","general elemantary","513","0.349946578668479","0.327399745424112","0.372493411912846"
"Yes","2017","no migration background","middle vocational","2989","0.334462029051421","0.325151821227997","0.343772236874845"
"Yes","2017","no migration background","vocational + Abi","258","0.21242510763892","0.191313839804907","0.233536375472933"
"Yes","2017","no migration background","higher vocational","449","0.334880370303485","0.310123250962434","0.359637489644535"
"Yes","2017","no migration background","higher education","1282","0.253178557484842","0.241217588637326","0.265139526332359"
"Yes","2017","direct migration background","in school","","","",""
"Yes","2017","direct migration background","inadequately","51","0.215861122461384","0.164759801547407","0.266962443375361"
"Yes","2017","direct migration background","general elemantary","129","0.236876304588659","0.206767605920779","0.266985003256538"
"Yes","2017","direct migration background","middle vocational","280","0.227873775241111","0.20699170427821","0.248755846204011"
"Yes","2017","direct migration background","vocational + Abi","125","0.227880028614671","0.195731970667836","0.260028086561505"
"Yes","2017","direct migration background","higher vocational","21","","",""
"Yes","2017","direct migration background","higher education","158","0.16146621334194","0.14058628602894","0.18234614065494"
"Yes","2017","indirect migration background","in school","1","","",""
"Yes","2017","indirect migration background","inadequately","4","","",""
"Yes","2017","indirect migration background","general elemantary","24","","",""
"Yes","2017","indirect migration background","middle vocational","61","0.096266678235379","0.0747518623862976","0.11778149408446"
"Yes","2017","indirect migration background","vocational + Abi","8","","",""
"Yes","2017","indirect migration background","higher vocational","10","","",""
"Yes","2017","indirect migration background","higher education","25","","",""
"No","2017","no migration background","in school","288","0.99864887796971","0.994421191335674","1.00287656460375"
"No","2017","no migration background","inadequately","130","0.701130416337627","0.632115176426974","0.77014565624828"
"No","2017","no migration background","general elemantary","1206","0.650053421331521","0.627506588087154","0.672600254575888"
"No","2017","no migration background","middle vocational","6876","0.665537970948579","0.656227763125155","0.674848178772003"
"No","2017","no migration background","vocational + Abi","1184","0.78757489236108","0.766463624527067","0.808686160195093"
"No","2017","no migration background","higher vocational","947","0.665119629696516","0.640362510355465","0.689876749037566"
"No","2017","no migration background","higher education","3795","0.746821442515158","0.734860473667641","0.758782411362674"
"No","2017","direct migration background","in school","34","1","1","1"
"No","2017","direct migration background","inadequately","198","0.784138877538616","0.733037556624639","0.835240198452593"
"No","2017","direct migration background","general elemantary","637","0.763123695411342","0.733014996743462","0.793232394079221"
"No","2017","direct migration background","middle vocational","1270","0.772126224758889","0.751244153795989","0.79300829572179"
"No","2017","direct migration background","vocational + Abi","529","0.772119971385329","0.739971913438495","0.804268029332163"
"No","2017","direct migration background","higher vocational","70","0.83657967995626","0.76061108765324","0.912548272259279"
"No","2017","direct migration background","higher education","1035","0.83853378665806","0.81765385934506","0.859413713971059"
"No","2017","indirect migration background","in school","87","0.998746308951076","0.991353157360336","1.00613946054182"
"No","2017","indirect migration background","inadequately","35","0.923978272969636","0.840798920956359","1.00715762498291"
"No","2017","indirect migration background","general elemantary","257","0.934705889459427","0.905821085409299","0.963590693509555"
"No","2017","indirect migration background","middle vocational","661","0.903733321764621","0.88221850591554","0.925248137613702"
"No","2017","indirect migration background","vocational + Abi","122","0.959942914831118","0.926234464247654","0.993651365414582"
"No","2017","indirect migration background","higher vocational","49","0.864602571327111","0.777298287322973","0.95190685533125"
"No","2017","indirect migration background","higher education","259","0.939439373499292","0.911698605532946","0.967180141465637"
"Yes","2018","no migration background","in school","","","",""
"Yes","2018","no migration background","inadequately","","","",""
"Yes","2018","no migration background","general elemantary","","","",""
"Yes","2018","no migration background","middle vocational","","","",""
"Yes","2018","no migration background","vocational + Abi","","","",""
"Yes","2018","no migration background","higher vocational","","","",""
"Yes","2018","no migration background","higher education","","","",""
"Yes","2018","direct migration background","in school","","","",""
"Yes","2018","direct migration background","inadequately","","","",""
"Yes","2018","direct migration background","general elemantary","","","",""
"Yes","2018","direct migration background","middle vocational","","","",""
"Yes","2018","direct migration background","vocational + Abi","","","",""
"Yes","2018","direct migration background","higher vocational","","","",""
"Yes","2018","direct migration background","higher education","","","",""
"Yes","2018","indirect migration background","in school","","","",""
"Yes","2018","indirect migration background","inadequately","","","",""
"Yes","2018","indirect migration background","general elemantary","","","",""
"Yes","2018","indirect migration background","middle vocational","","","",""
"Yes","2018","indirect migration background","vocational + Abi","","","",""
"Yes","2018","indirect migration background","higher vocational","","","",""
"Yes","2018","indirect migration background","higher education","","","",""
"No","2018","no migration background","in school","","","",""
"No","2018","no migration background","inadequately","","","",""
"No","2018","no migration background","general elemantary","","","",""
"No","2018","no migration background","middle vocational","","","",""
"No","2018","no migration background","vocational + Abi","","","",""
"No","2018","no migration background","higher vocational","","","",""
"No","2018","no migration background","higher education","","","",""
"No","2018","direct migration background","in school","","","",""
"No","2018","direct migration background","inadequately","","","",""
"No","2018","direct migration background","general elemantary","","","",""
"No","2018","direct migration background","middle vocational","","","",""
"No","2018","direct migration background","vocational + Abi","","","",""
"No","2018","direct migration background","higher vocational","","","",""
"No","2018","direct migration background","higher education","","","",""
"No","2018","indirect migration background","in school","","","",""
"No","2018","indirect migration background","inadequately","","","",""
"No","2018","indirect migration background","general elemantary","","","",""
"No","2018","indirect migration background","middle vocational","","","",""
"No","2018","indirect migration background","vocational + Abi","","","",""
"No","2018","indirect migration background","higher vocational","","","",""
"No","2018","indirect migration background","higher education","","","",""
"Yes","2019","no migration background","in school","6","","",""
"Yes","2019","no migration background","inadequately","30","0.281266876317035","0.208829892509976","0.353703860124094"
"Yes","2019","no migration background","general elemantary","446","0.33106877433618","0.307930232457331","0.354207316215028"
"Yes","2019","no migration background","middle vocational","2950","0.345287521520894","0.335589817906565","0.354985225135223"
"Yes","2019","no migration background","vocational + Abi","287","0.193506109004116","0.173574087258792","0.21343813074944"
"Yes","2019","no migration background","higher vocational","537","0.350935500244275","0.326966179933485","0.374904820555066"
"Yes","2019","no migration background","higher education","1445","0.258958460279991","0.247502481306016","0.270414439253967"
"Yes","2019","direct migration background","in school","","","",""
"Yes","2019","direct migration background","inadequately","49","0.230397506916081","0.172613836075244","0.288181177756917"
"Yes","2019","direct migration background","general elemantary","120","0.276940721689317","0.240954584604324","0.312926858774311"
"Yes","2019","direct migration background","middle vocational","251","0.239736946595973","0.215917046329683","0.263556846862262"
"Yes","2019","direct migration background","vocational + Abi","112","0.225353921090598","0.189511522718666","0.26119631946253"
"Yes","2019","direct migration background","higher vocational","25","","",""
"Yes","2019","direct migration background","higher education","166","0.163441711451396","0.141275636759567","0.185607786143226"
"Yes","2019","indirect migration background","in school","","","",""
"Yes","2019","indirect migration background","inadequately","6","","",""
"Yes","2019","indirect migration background","general elemantary","28","","",""
"Yes","2019","indirect migration background","middle vocational","82","0.118532849534076","0.0940206497103291","0.143045049357822"
"Yes","2019","indirect migration background","vocational + Abi","12","","",""
