"ple0018","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2010","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2010","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2010","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2010","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2010","(Married) couple without C. ","(0) in school","","","",""
"Yes","2010","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2010","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2010","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2010","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2010","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2010","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2010","Single parent ","(0) in school","","","",""
"Yes","2010","Single parent ","(1a) inadequately completed","","","",""
"Yes","2010","Single parent ","(1b) general elementary school","","","",""
"Yes","2010","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2010","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2010","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2010","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2010","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2011","1-pers.-HH","(0) in school","","","",""
"Yes","2011","1-pers.-HH","(1a) inadequately completed","20","","",""
"Yes","2011","1-pers.-HH","(1b) general elementary school","188","1","1","1"
"Yes","2011","1-pers.-HH","(1c) basic vocational qualification","395","1","1","1"
"Yes","2011","1-pers.-HH","(2b) intermediate general qualification","17","","",""
"Yes","2011","1-pers.-HH","(2a) intermediate vocational","220","1","1","1"
"Yes","2011","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"Yes","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","58","1","1","1"
"Yes","2011","1-pers.-HH","(3a) lower tertiary education","87","1","1","1"
"Yes","2011","1-pers.-HH","(3b) higher tertiary education","107","1","1","1"
"Yes","2011","(Married) couple without C. ","(0) in school","","","",""
"Yes","2011","(Married) couple without C. ","(1a) inadequately completed","31","1","1","1"
"Yes","2011","(Married) couple without C. ","(1b) general elementary school","242","1","1","1"
"Yes","2011","(Married) couple without C. ","(1c) basic vocational qualification","1124","1","1","1"
"Yes","2011","(Married) couple without C. ","(2b) intermediate general qualification","35","1","1","1"
"Yes","2011","(Married) couple without C. ","(2a) intermediate vocational","560","1","1","1"
"Yes","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","20","","",""
"Yes","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","138","1","1","1"
"Yes","2011","(Married) couple without C. ","(3a) lower tertiary education","269","1","1","1"
"Yes","2011","(Married) couple without C. ","(3b) higher tertiary education","381","1","1","1"
"Yes","2011","Single parent ","(0) in school","","","",""
"Yes","2011","Single parent ","(1a) inadequately completed","3","","",""
"Yes","2011","Single parent ","(1b) general elementary school","25","","",""
"Yes","2011","Single parent ","(1c) basic vocational qualification","43","1","1","1"
"Yes","2011","Single parent ","(2b) intermediate general qualification","3","","",""
"Yes","2011","Single parent ","(2a) intermediate vocational","41","1","1","1"
"Yes","2011","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes","2011","Single parent ","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2011","Single parent ","(3a) lower tertiary education","6","","",""
"Yes","2011","Single parent ","(3b) higher tertiary education","10","","",""
"Yes","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2011","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Yes","2011","Couple + C. LE 16 ","(1b) general elementary school","13","","",""
"Yes","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","67","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Yes","2011","Couple + C. LE 16 ","(2a) intermediate vocational","119","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"Yes","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","29","","",""
"Yes","2011","Couple + C. LE 16 ","(3a) lower tertiary education","25","","",""
"Yes","2011","Couple + C. LE 16 ","(3b) higher tertiary education","47","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes","2011","Couple + C. GT 16 ","(1a) inadequately completed","12","","",""
"Yes","2011","Couple + C. GT 16 ","(1b) general elementary school","43","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","191","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Yes","2011","Couple + C. GT 16 ","(2a) intermediate vocational","151","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","10","","",""
"Yes","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","28","","",""
"Yes","2011","Couple + C. GT 16 ","(3a) lower tertiary education","60","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(3b) higher tertiary education","81","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2011","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes","2011","Couple + C. LE and GT 16","(1b) general elementary school","7","","",""
"Yes","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","32","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Yes","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","43","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","7","","",""
"Yes","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"Yes","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","20","","",""
"Yes","2012","1-pers.-HH","(0) in school","","","",""
"Yes","2012","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2012","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2012","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2012","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2012","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2012","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2012","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(0) in school","","","",""
"Yes","2012","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2012","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2012","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2012","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2012","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2012","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2012","Single parent ","(0) in school","","","",""
"Yes","2012","Single parent ","(1a) inadequately completed","","","",""
"Yes","2012","Single parent ","(1b) general elementary school","","","",""
"Yes","2012","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2012","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2012","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2012","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2012","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2013","1-pers.-HH","(0) in school","","","",""
"Yes","2013","1-pers.-HH","(1a) inadequately completed","18","","",""
"Yes","2013","1-pers.-HH","(1b) general elementary school","159","1","1","1"
"Yes","2013","1-pers.-HH","(1c) basic vocational qualification","418","1","1","1"
"Yes","2013","1-pers.-HH","(2b) intermediate general qualification","21","","",""
"Yes","2013","1-pers.-HH","(2a) intermediate vocational","257","1","1","1"
"Yes","2013","1-pers.-HH","(2c_gen) general maturity certificate","20","","",""
"Yes","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","69","1","1","1"
"Yes","2013","1-pers.-HH","(3a) lower tertiary education","105","1","1","1"
"Yes","2013","1-pers.-HH","(3b) higher tertiary education","128","1","1","1"
"Yes","2013","(Married) couple without C. ","(0) in school","","","",""
"Yes","2013","(Married) couple without C. ","(1a) inadequately completed","25","","",""
"Yes","2013","(Married) couple without C. ","(1b) general elementary school","243","1","1","1"
"Yes","2013","(Married) couple without C. ","(1c) basic vocational qualification","1103","1","1","1"
"Yes","2013","(Married) couple without C. ","(2b) intermediate general qualification","34","1","1","1"
"Yes","2013","(Married) couple without C. ","(2a) intermediate vocational","653","1","1","1"
"Yes","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","23","","",""
"Yes","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","156","1","1","1"
"Yes","2013","(Married) couple without C. ","(3a) lower tertiary education","304","1","1","1"
"Yes","2013","(Married) couple without C. ","(3b) higher tertiary education","427","1","1","1"
"Yes","2013","Single parent ","(0) in school","2","","",""
"Yes","2013","Single parent ","(1a) inadequately completed","2","","",""
"Yes","2013","Single parent ","(1b) general elementary school","27","","",""
"Yes","2013","Single parent ","(1c) basic vocational qualification","53","1","1","1"
"Yes","2013","Single parent ","(2b) intermediate general qualification","7","","",""
"Yes","2013","Single parent ","(2a) intermediate vocational","46","1","1","1"
"Yes","2013","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Yes","2013","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2013","Single parent ","(3a) lower tertiary education","9","","",""
"Yes","2013","Single parent ","(3b) higher tertiary education","16","","",""
"Yes","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2013","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Yes","2013","Couple + C. LE 16 ","(1b) general elementary school","11","","",""
"Yes","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","62","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"Yes","2013","Couple + C. LE 16 ","(2a) intermediate vocational","114","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Yes","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","34","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(3a) lower tertiary education","23","","",""
"Yes","2013","Couple + C. LE 16 ","(3b) higher tertiary education","44","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2013","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Yes","2013","Couple + C. GT 16 ","(1b) general elementary school","36","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","177","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Yes","2013","Couple + C. GT 16 ","(2a) intermediate vocational","153","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","31","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(3a) lower tertiary education","53","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(3b) higher tertiary education","70","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(0) in school","3","","",""
"Yes","2013","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Yes","2013","Couple + C. LE and GT 16","(1b) general elementary school","8","","",""
"Yes","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","35","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Yes","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","34","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","9","","",""
"Yes","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","17","","",""
"Yes","2014","1-pers.-HH","(0) in school","","","",""
"Yes","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(0) in school","","","",""
"Yes","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2014","Single parent ","(0) in school","","","",""
"Yes","2014","Single parent ","(1a) inadequately completed","","","",""
"Yes","2014","Single parent ","(1b) general elementary school","","","",""
"Yes","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2014","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2014","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2015","1-pers.-HH","(0) in school","","","",""
"Yes","2015","1-pers.-HH","(1a) inadequately completed","20","","",""
"Yes","2015","1-pers.-HH","(1b) general elementary school","164","1","1","1"
"Yes","2015","1-pers.-HH","(1c) basic vocational qualification","411","1","1","1"
"Yes","2015","1-pers.-HH","(2b) intermediate general qualification","19","","",""
"Yes","2015","1-pers.-HH","(2a) intermediate vocational","268","1","1","1"
"Yes","2015","1-pers.-HH","(2c_gen) general maturity certificate","14","","",""
"Yes","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","76","1","1","1"
"Yes","2015","1-pers.-HH","(3a) lower tertiary education","108","1","1","1"
"Yes","2015","1-pers.-HH","(3b) higher tertiary education","146","1","1","1"
"Yes","2015","(Married) couple without C. ","(0) in school","","","",""
"Yes","2015","(Married) couple without C. ","(1a) inadequately completed","30","1","1","1"
"Yes","2015","(Married) couple without C. ","(1b) general elementary school","209","1","1","1"
"Yes","2015","(Married) couple without C. ","(1c) basic vocational qualification","1015","1","1","1"
