"ple0018","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"No","2014","35-65 y.","direct migration background","","","",""
"No","2014","35-65 y.","indirect migration background","","","",""
"No","2014","66 and older","no migration background","","","",""
"No","2014","66 and older","direct migration background","","","",""
"No","2014","66 and older","indirect migration background","","","",""
"Yes","2015","16-34 y.","no migration background","165","0.0451231509401766","0.0384635122942278","0.0517827895861255"
"Yes","2015","16-34 y.","direct migration background","40","0.0258527348215787","0.0163881456604068","0.0353173239827507"
"Yes","2015","16-34 y.","indirect migration background","28","","",""
"Yes","2015","35-65 y.","no migration background","2622","0.276340259852175","0.267970113344384","0.284710406359965"
"Yes","2015","35-65 y.","direct migration background","464","0.194017878015133","0.179407225100732","0.208628530929534"
"Yes","2015","35-65 y.","indirect migration background","86","0.137585068451473","0.1115022525908","0.163667884312145"
"Yes","2015","66 and older","no migration background","2363","0.520145555740318","0.505579427568011","0.534711683912624"
"Yes","2015","66 and older","direct migration background","206","0.466780056507985","0.419460192058663","0.514099920957307"
"Yes","2015","66 and older","indirect migration background","2","","",""
"No","2015","16-34 y.","no migration background","3567","0.954876849059823","0.948217210413875","0.961536487705772"
"No","2015","16-34 y.","direct migration background","1040","0.974147265178421","0.964682676017249","0.983611854339593"
"No","2015","16-34 y.","indirect migration background","930","0.975826889648188","0.966101254025171","0.985552525271206"
"No","2015","35-65 y.","no migration background","8343","0.723659740147825","0.715289593640035","0.732029886655616"
"No","2015","35-65 y.","direct migration background","2350","0.805982121984867","0.791371469070466","0.820592774899268"
"No","2015","35-65 y.","indirect migration background","584","0.862414931548527","0.836332115687855","0.8884977474092"
"No","2015","66 and older","no migration background","2156","0.479854444259682","0.465288316087376","0.494420572431989"
"No","2015","66 and older","direct migration background","221","0.533219943492015","0.485900079042693","0.580539807941337"
"No","2015","66 and older","indirect migration background","3","","",""
"Yes","2016","16-34 y.","no migration background","","","",""
"Yes","2016","16-34 y.","direct migration background","","","",""
"Yes","2016","16-34 y.","indirect migration background","","","",""
"Yes","2016","35-65 y.","no migration background","","","",""
"Yes","2016","35-65 y.","direct migration background","","","",""
"Yes","2016","35-65 y.","indirect migration background","","","",""
"Yes","2016","66 and older","no migration background","","","",""
"Yes","2016","66 and older","direct migration background","","","",""
"Yes","2016","66 and older","indirect migration background","","","",""
"No","2016","16-34 y.","no migration background","","","",""
"No","2016","16-34 y.","direct migration background","","","",""
"No","2016","16-34 y.","indirect migration background","","","",""
"No","2016","35-65 y.","no migration background","","","",""
"No","2016","35-65 y.","direct migration background","","","",""
"No","2016","35-65 y.","indirect migration background","","","",""
"No","2016","66 and older","no migration background","","","",""
"No","2016","66 and older","direct migration background","","","",""
"No","2016","66 and older","indirect migration background","","","",""
"Yes","2017","16-34 y.","no migration background","171","0.0425375073624866","0.0363571296076006","0.0487178851173725"
"Yes","2017","16-34 y.","direct migration background","33","0.0257305430375507","0.0166736745304457","0.0347874115446558"
"Yes","2017","16-34 y.","indirect migration background","22","","",""
"Yes","2017","35-65 y.","no migration background","2979","0.280240447205077","0.272088913645988","0.288391980764166"
"Yes","2017","35-65 y.","direct migration background","531","0.203669957123096","0.189400829772167","0.217939084474026"
"Yes","2017","35-65 y.","indirect migration background","107","0.163203446656148","0.136284788184798","0.190122105127498"
"Yes","2017","66 and older","no migration background","2402","0.528923425546644","0.514471846006887","0.543375005086401"
"Yes","2017","66 and older","direct migration background","216","0.479413059676487","0.432412309364223","0.52641380998875"
"Yes","2017","66 and older","indirect migration background","9","","",""
"No","2017","16-34 y.","no migration background","3925","0.957462492637513","0.951282114882627","0.963642870392399"
"No","2017","16-34 y.","direct migration background","1141","0.974269456962449","0.965212588455344","0.983326325469554"
"No","2017","16-34 y.","indirect migration background","953","0.981487064163683","0.973025985726066","0.9899481426013"
"No","2017","35-65 y.","no migration background","8682","0.719759552794923","0.711608019235834","0.727911086354012"
"No","2017","35-65 y.","direct migration background","2529","0.796330042876903","0.782060915525974","0.810599170227833"
"No","2017","35-65 y.","indirect migration background","617","0.836796553343852","0.809877894872502","0.863715211815202"
"No","2017","66 and older","no migration background","2181","0.471076574453356","0.456624994913599","0.485528153993113"
"No","2017","66 and older","direct migration background","218","0.520586940323513","0.47358619001125","0.567587690635777"
"No","2017","66 and older","indirect migration background","7","","",""
"Yes","2018","16-34 y.","no migration background","","","",""
"Yes","2018","16-34 y.","direct migration background","","","",""
"Yes","2018","16-34 y.","indirect migration background","","","",""
"Yes","2018","35-65 y.","no migration background","","","",""
"Yes","2018","35-65 y.","direct migration background","","","",""
"Yes","2018","35-65 y.","indirect migration background","","","",""
"Yes","2018","66 and older","no migration background","","","",""
"Yes","2018","66 and older","direct migration background","","","",""
"Yes","2018","66 and older","indirect migration background","","","",""
"No","2018","16-34 y.","no migration background","","","",""
"No","2018","16-34 y.","direct migration background","","","",""
"No","2018","16-34 y.","indirect migration background","","","",""
"No","2018","35-65 y.","no migration background","","","",""
"No","2018","35-65 y.","direct migration background","","","",""
"No","2018","35-65 y.","indirect migration background","","","",""
"No","2018","66 and older","no migration background","","","",""
"No","2018","66 and older","direct migration background","","","",""
"No","2018","66 and older","indirect migration background","","","",""
"Yes","2019","16-34 y.","no migration background","156","0.0415851657261472","0.0352023003450226","0.0479680311072719"
"Yes","2019","16-34 y.","direct migration background","25","","",""
"Yes","2019","16-34 y.","indirect migration background","37","0.0524865708627377","0.0377858461396866","0.0671872955857887"
"Yes","2019","35-65 y.","no migration background","3048","0.284621853152511","0.276470243651563","0.29277346265346"
"Yes","2019","35-65 y.","direct migration background","489","0.215188516115767","0.199437649111506","0.230939383120029"
"Yes","2019","35-65 y.","indirect migration background","139","0.155112730414753","0.12988472277624","0.180340738053265"
"Yes","2019","66 and older","no migration background","2544","0.527157129686031","0.513005150408302","0.54130910896376"
"Yes","2019","66 and older","direct migration background","222","0.492886439556465","0.445632294498383","0.540140584614547"
"Yes","2019","66 and older","indirect migration background","18","","",""
"No","2019","16-34 y.","no migration background","3602","0.958414834273853","0.952031968892728","0.964797699654978"
"No","2019","16-34 y.","direct migration background","789","0.972329278348093","0.96106112332981","0.983597433366377"
"No","2019","16-34 y.","indirect migration background","847","0.947513429137262","0.932812704414211","0.962214153860313"
"No","2019","35-65 y.","no migration background","8723","0.715378146847489","0.707226537346541","0.723529756348437"
"No","2019","35-65 y.","direct migration background","2126","0.784811483884233","0.769060616879971","0.800562350888494"
"No","2019","35-65 y.","indirect migration background","652","0.844887269585247","0.819659261946735","0.87011527722376"
"No","2019","66 and older","no migration background","2237","0.472842870313969","0.45869089103624","0.486994849591698"
"No","2019","66 and older","direct migration background","208","0.507113560443535","0.459859415385453","0.554367705501617"
"No","2019","66 and older","indirect migration background","18","","",""
