"ple0018","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","no migration background","(1a) inadequately completed","","","",""
"Yes","2010","no migration background","(1b) general elementary school","","","",""
"Yes","2010","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2010","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2010","no migration background","(2a) intermediate vocational","","","",""
"Yes","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","no migration background","(3a) lower tertiary education","","","",""
"Yes","2010","no migration background","(3b) higher tertiary education","","","",""
"Yes","2010","direct migration background","(0) in school","","","",""
"Yes","2010","direct migration background","(1a) inadequately completed","","","",""
"Yes","2010","direct migration background","(1b) general elementary school","","","",""
"Yes","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2010","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2010","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2010","indirect migration background","(0) in school","","","",""
"Yes","2010","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2010","indirect migration background","(1b) general elementary school","","","",""
"Yes","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2011","no migration background","(0) in school","1","","",""
"Yes","2011","no migration background","(1a) inadequately completed","35","1","1","1"
"Yes","2011","no migration background","(1b) general elementary school","442","1","1","1"
"Yes","2011","no migration background","(1c) basic vocational qualification","1731","1","1","1"
"Yes","2011","no migration background","(2b) intermediate general qualification","61","1","1","1"
"Yes","2011","no migration background","(2a) intermediate vocational","1124","1","1","1"
"Yes","2011","no migration background","(2c_gen) general maturity certificate","32","1","1","1"
"Yes","2011","no migration background","(2c_voc) vocational maturity certificate","217","1","1","1"
"Yes","2011","no migration background","(3a) lower tertiary education","452","1","1","1"
"Yes","2011","no migration background","(3b) higher tertiary education","590","1","1","1"
"Yes","2011","direct migration background","(0) in school","","","",""
"Yes","2011","direct migration background","(1a) inadequately completed","37","1","1","1"
"Yes","2011","direct migration background","(1b) general elementary school","98","1","1","1"
"Yes","2011","direct migration background","(1c) basic vocational qualification","142","1","1","1"
"Yes","2011","direct migration background","(2b) intermediate general qualification","9","","",""
"Yes","2011","direct migration background","(2a) intermediate vocational","19","","",""
"Yes","2011","direct migration background","(2c_gen) general maturity certificate","28","","",""
"Yes","2011","direct migration background","(2c_voc) vocational maturity certificate","51","1","1","1"
"Yes","2011","direct migration background","(3a) lower tertiary education","8","","",""
"Yes","2011","direct migration background","(3b) higher tertiary education","59","1","1","1"
"Yes","2011","indirect migration background","(0) in school","1","","",""
"Yes","2011","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2011","indirect migration background","(1b) general elementary school","4","","",""
"Yes","2011","indirect migration background","(1c) basic vocational qualification","13","","",""
"Yes","2011","indirect migration background","(2b) intermediate general qualification","1","","",""
"Yes","2011","indirect migration background","(2a) intermediate vocational","9","","",""
"Yes","2011","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Yes","2011","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2011","indirect migration background","(3a) lower tertiary education","2","","",""
"Yes","2011","indirect migration background","(3b) higher tertiary education","3","","",""
"Yes","2012","no migration background","(0) in school","","","",""
"Yes","2012","no migration background","(1a) inadequately completed","","","",""
"Yes","2012","no migration background","(1b) general elementary school","","","",""
"Yes","2012","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","no migration background","(2a) intermediate vocational","","","",""
"Yes","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","no migration background","(3a) lower tertiary education","","","",""
"Yes","2012","no migration background","(3b) higher tertiary education","","","",""
"Yes","2012","direct migration background","(0) in school","","","",""
"Yes","2012","direct migration background","(1a) inadequately completed","","","",""
"Yes","2012","direct migration background","(1b) general elementary school","","","",""
"Yes","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2012","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2012","indirect migration background","(0) in school","","","",""
"Yes","2012","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2012","indirect migration background","(1b) general elementary school","","","",""
"Yes","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2013","no migration background","(0) in school","6","","",""
"Yes","2013","no migration background","(1a) inadequately completed","37","1","1","1"
"Yes","2013","no migration background","(1b) general elementary school","415","1","1","1"
"Yes","2013","no migration background","(1c) basic vocational qualification","1736","1","1","1"
"Yes","2013","no migration background","(2b) intermediate general qualification","67","1","1","1"
"Yes","2013","no migration background","(2a) intermediate vocational","1242","1","1","1"
"Yes","2013","no migration background","(2c_gen) general maturity certificate","44","1","1","1"
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","268","1","1","1"
"Yes","2013","no migration background","(3a) lower tertiary education","490","1","1","1"
"Yes","2013","no migration background","(3b) higher tertiary education","640","1","1","1"
"Yes","2013","direct migration background","(0) in school","","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","21","","",""
"Yes","2013","direct migration background","(1b) general elementary school","82","1","1","1"
"Yes","2013","direct migration background","(1c) basic vocational qualification","125","1","1","1"
"Yes","2013","direct migration background","(2b) intermediate general qualification","8","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","19","","",""
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","22","","",""
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","47","1","1","1"
"Yes","2013","direct migration background","(3a) lower tertiary education","15","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","65","1","1","1"
"Yes","2013","indirect migration background","(0) in school","","","",""
"Yes","2013","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","3","","",""
"Yes","2013","indirect migration background","(1c) basic vocational qualification","15","","",""
"Yes","2013","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","17","","",""
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","5","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","4","","",""
"Yes","2014","no migration background","(0) in school","","","",""
"Yes","2014","no migration background","(1a) inadequately completed","","","",""
"Yes","2014","no migration background","(1b) general elementary school","","","",""
"Yes","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes","2014","direct migration background","(0) in school","","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes","2014","direct migration background","(1b) general elementary school","","","",""
"Yes","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2014","indirect migration background","(0) in school","","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2015","no migration background","(0) in school","3","","",""
"Yes","2015","no migration background","(1a) inadequately completed","41","1","1","1"
"Yes","2015","no migration background","(1b) general elementary school","401","1","1","1"
"Yes","2015","no migration background","(1c) basic vocational qualification","1676","1","1","1"
"Yes","2015","no migration background","(2b) intermediate general qualification","77","1","1","1"
"Yes","2015","no migration background","(2a) intermediate vocational","1397","1","1","1"
"Yes","2015","no migration background","(2c_gen) general maturity certificate","52","1","1","1"
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","295","1","1","1"
"Yes","2015","no migration background","(3a) lower tertiary education","508","1","1","1"
"Yes","2015","no migration background","(3b) higher tertiary education","653","1","1","1"
"Yes","2015","direct migration background","(0) in school","","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","56","1","1","1"
"Yes","2015","direct migration background","(1b) general elementary school","135","1","1","1"
"Yes","2015","direct migration background","(1c) basic vocational qualification","168","1","1","1"
"Yes","2015","direct migration background","(2b) intermediate general qualification","7","","",""
"Yes","2015","direct migration background","(2a) intermediate vocational","28","","",""
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","43","1","1","1"
"Yes","2015","direct migration background","(2c_voc) vocational maturity certificate","114","1","1","1"
"Yes","2015","direct migration background","(3a) lower tertiary education","15","","",""
"Yes","2015","direct migration background","(3b) higher tertiary education","127","1","1","1"
"Yes","2015","indirect migration background","(0) in school","1","","",""
"Yes","2015","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2015","indirect migration background","(1b) general elementary school","15","","",""
"Yes","2015","indirect migration background","(1c) basic vocational qualification","23","","",""
"Yes","2015","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes","2015","indirect migration background","(2a) intermediate vocational","28","","",""
"Yes","2015","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Yes","2015","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2015","indirect migration background","(3a) lower tertiary education","8","","",""
"Yes","2015","indirect migration background","(3b) higher tertiary education","11","","",""
"Yes","2016","no migration background","(0) in school","","","",""
"Yes","2016","no migration background","(1a) inadequately completed","","","",""
"Yes","2016","no migration background","(1b) general elementary school","","","",""
"Yes","2016","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","no migration background","(2a) intermediate vocational","","","",""
"Yes","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","no migration background","(3a) lower tertiary education","","","",""
"Yes","2016","no migration background","(3b) higher tertiary education","","","",""
"Yes","2016","direct migration background","(0) in school","","","",""
"Yes","2016","direct migration background","(1a) inadequately completed","","","",""
"Yes","2016","direct migration background","(1b) general elementary school","","","",""
"Yes","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2016","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2016","indirect migration background","(0) in school","","","",""
"Yes","2016","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","","","",""
"Yes","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2017","no migration background","(0) in school","2","","",""
"Yes","2017","no migration background","(1a) inadequately completed","58","1","1","1"
"Yes","2017","no migration background","(1b) general elementary school","400","1","1","1"
"Yes","2017","no migration background","(1c) basic vocational qualification","1599","1","1","1"
"Yes","2017","no migration background","(2b) intermediate general qualification","115","1","1","1"
"Yes","2017","no migration background","(2a) intermediate vocational","1626","1","1","1"
"Yes","2017","no migration background","(2c_gen) general maturity certificate","69","1","1","1"
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","361","1","1","1"
"Yes","2017","no migration background","(3a) lower tertiary education","542","1","1","1"
"Yes","2017","no migration background","(3b) higher tertiary education","740","1","1","1"
"Yes","2017","direct migration background","(0) in school","","","",""
"Yes","2017","direct migration background","(1a) inadequately completed","58","1","1","1"
"Yes","2017","direct migration background","(1b) general elementary school","124","1","1","1"
"Yes","2017","direct migration background","(1c) basic vocational qualification","197","1","1","1"
"Yes","2017","direct migration background","(2b) intermediate general qualification","5","","",""
"Yes","2017","direct migration background","(2a) intermediate vocational","34","1","1","1"
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","53","1","1","1"
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","129","1","1","1"
"Yes","2017","direct migration background","(3a) lower tertiary education","15","","",""
"Yes","2017","direct migration background","(3b) higher tertiary education","143","1","1","1"
"Yes","2017","indirect migration background","(0) in school","1","","",""
"Yes","2017","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","18","","",""
"Yes","2017","indirect migration background","(1c) basic vocational qualification","26","","",""
"Yes","2017","indirect migration background","(2b) intermediate general qualification","7","","",""
"Yes","2017","indirect migration background","(2a) intermediate vocational","30","1","1","1"
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"Yes","2017","indirect migration background","(3a) lower tertiary education","12","","",""
"Yes","2017","indirect migration background","(3b) higher tertiary education","13","","",""
"Yes","2018","no migration background","(0) in school","","","",""
"Yes","2018","no migration background","(1a) inadequately completed","","","",""
"Yes","2018","no migration background","(1b) general elementary school","","","",""
"Yes","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes","2018","direct migration background","(0) in school","","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes","2018","direct migration background","(1b) general elementary school","","","",""
"Yes","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2018","indirect migration background","(0) in school","","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2019","no migration background","(0) in school","6","","",""
"Yes","2019","no migration background","(1a) inadequately completed","49","1","1","1"
"Yes","2019","no migration background","(1b) general elementary school","336","1","1","1"
"Yes","2019","no migration background","(1c) basic vocational qualification","1524","1","1","1"
"Yes","2019","no migration background","(2b) intermediate general qualification","113","1","1","1"
"Yes","2019","no migration background","(2a) intermediate vocational","1703","1","1","1"
"Yes","2019","no migration background","(2c_gen) general maturity certificate","86","1","1","1"
"Yes","2019","no migration background","(2c_voc) vocational maturity certificate","413","1","1","1"
"Yes","2019","no migration background","(3a) lower tertiary education","592","1","1","1"
"Yes","2019","no migration background","(3b) higher tertiary education","853","1","1","1"
"Yes","2019","direct migration background","(0) in school","","","",""
"Yes","2019","direct migration background","(1a) inadequately completed","57","1","1","1"
"Yes","2019","direct migration background","(1b) general elementary school","118","1","1","1"
"Yes","2019","direct migration background","(1c) basic vocational qualification","166","1","1","1"
"Yes","2019","direct migration background","(2b) intermediate general qualification","3","","",""
"Yes","2019","direct migration background","(2a) intermediate vocational","33","1","1","1"
"Yes","2019","direct migration background","(2c_gen) general maturity certificate","54","1","1","1"
"Yes","2019","direct migration background","(2c_voc) vocational maturity certificate","121","1","1","1"
"Yes","2019","direct migration background","(3a) lower tertiary education","11","","",""
"Yes","2019","direct migration background","(3b) higher tertiary education","155","1","1","1"
"Yes","2019","indirect migration background","(0) in school","","","",""
"Yes","2019","indirect migration background","(1a) inadequately completed","4","","",""
"Yes","2019","indirect migration background","(1b) general elementary school","21","","",""
"Yes","2019","indirect migration background","(1c) basic vocational qualification","32","1","1","1"
"Yes","2019","indirect migration background","(2b) intermediate general qualification","9","","",""
"Yes","2019","indirect migration background","(2a) intermediate vocational","48","1","1","1"
"Yes","2019","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Yes","2019","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Yes","2019","indirect migration background","(3a) lower tertiary education","27","","",""
"Yes","2019","indirect migration background","(3b) higher tertiary education","24","","",""
