"ple0018","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2011","Not Employed","1-pers.-HH","823","0.444550626076708","0.421961925429966","0.46713932672345"
"Yes","2011","Not Employed","(Married) couple without C. ","1834","0.450557441695813","0.435419728451932","0.465695154939695"
"Yes","2011","Not Employed","Single parent ","63","0.152558927667759","0.11592185236761","0.189196002967908"
"Yes","2011","Not Employed","Couple + C. LE 16 ","48","0.129922841927756","0.0985785404445228","0.16126714341099"
"Yes","2011","Not Employed","Couple + C. GT 16 ","179","0.225004757343122","0.196898984395343","0.253110530290902"
"Yes","2011","Not Employed","Couple + C. LE and GT 16","19","","",""
"Yes","2011","Employed","1-pers.-HH","293","0.158092362876958","0.140825887300466","0.17535883845345"
"Yes","2011","Employed","(Married) couple without C. ","976","0.225735032849935","0.21277118318495","0.23869888251492"
"Yes","2011","Employed","Single parent ","84","0.100328784061636","0.079561736669129","0.121095831454143"
"Yes","2011","Employed","Couple + C. LE 16 ","263","0.115597426727392","0.10348070093018","0.127714152524603"
"Yes","2011","Employed","Couple + C. GT 16 ","406","0.156714282126497","0.142025736765913","0.171402827487082"
"Yes","2011","Employed","Couple + C. LE and GT 16","116","0.113350273237615","0.0930299967185844","0.133670549756645"
"No","2011","Not Employed","1-pers.-HH","1036","0.555449373923292","0.53286067327655","0.578038074570034"
"No","2011","Not Employed","(Married) couple without C. ","2316","0.549442558304187","0.534304845060305","0.564580271548068"
"No","2011","Not Employed","Single parent ","307","0.847441072332241","0.810803997032092","0.88407814763239"
"No","2011","Not Employed","Couple + C. LE 16 ","394","0.870077158072244","0.83873285658901","0.901421459555477"
"No","2011","Not Employed","Couple + C. GT 16 ","669","0.774995242656878","0.746889469709098","0.803101015604657"
"No","2011","Not Employed","Couple + C. LE and GT 16","280","0.930251692364188","0.901379512906684","0.959123871821692"
"No","2011","Employed","1-pers.-HH","1422","0.841907637123042","0.82464116154655","0.859174112699534"
"No","2011","Employed","(Married) couple without C. ","3019","0.774264967150065","0.761301117485081","0.78722881681505"
"No","2011","Employed","Single parent ","720","0.899671215938364","0.878904168545857","0.920438263330871"
"No","2011","Employed","Couple + C. LE 16 ","2412","0.884402573272608","0.872285847475397","0.896519299069819"
"No","2011","Employed","Couple + C. GT 16 ","1947","0.843285717873503","0.828597172512918","0.857974263234087"
"No","2011","Employed","Couple + C. LE and GT 16","819","0.886649726762385","0.866329450243355","0.906970003281416"
"Yes","2012","Not Employed","1-pers.-HH","","","",""
"Yes","2012","Not Employed","(Married) couple without C. ","","","",""
"Yes","2012","Not Employed","Single parent ","","","",""
"Yes","2012","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2012","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2012","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2012","Employed","1-pers.-HH","","","",""
"Yes","2012","Employed","(Married) couple without C. ","","","",""
"Yes","2012","Employed","Single parent ","","","",""
"Yes","2012","Employed","Couple + C. LE 16 ","","","",""
"Yes","2012","Employed","Couple + C. GT 16 ","","","",""
"Yes","2012","Employed","Couple + C. LE and GT 16","","","",""
"No","2012","Not Employed","1-pers.-HH","","","",""
"No","2012","Not Employed","(Married) couple without C. ","","","",""
"No","2012","Not Employed","Single parent ","","","",""
"No","2012","Not Employed","Couple + C. LE 16 ","","","",""
"No","2012","Not Employed","Couple + C. GT 16 ","","","",""
"No","2012","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2012","Employed","1-pers.-HH","","","",""
"No","2012","Employed","(Married) couple without C. ","","","",""
"No","2012","Employed","Single parent ","","","",""
"No","2012","Employed","Couple + C. LE 16 ","","","",""
"No","2012","Employed","Couple + C. GT 16 ","","","",""
"No","2012","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2013","Not Employed","1-pers.-HH","835","0.479470500334119","0.456117522061947","0.502823478606291"
"Yes","2013","Not Employed","(Married) couple without C. ","1964","0.499718692652284","0.484118157868149","0.515319227436418"
"Yes","2013","Not Employed","Single parent ","73","0.268642192960195","0.219458304958058","0.317826080962331"
"Yes","2013","Not Employed","Couple + C. LE 16 ","39","0.117432745324534","0.0852331072077958","0.149632383441272"
"Yes","2013","Not Employed","Couple + C. GT 16 ","146","0.234571077492952","0.201136551184066","0.268005603801839"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","21","","",""
"Yes","2013","Employed","1-pers.-HH","366","0.215489119774248","0.196029776113799","0.234948463434696"
"Yes","2013","Employed","(Married) couple without C. ","1021","0.258396249486986","0.244308269176367","0.272484229797606"
"Yes","2013","Employed","Single parent ","103","0.116761579296744","0.094563825857208","0.13895933273628"
"Yes","2013","Employed","Couple + C. LE 16 ","265","0.113832431405565","0.101096493052177","0.126568369758953"
"Yes","2013","Employed","Couple + C. GT 16 ","398","0.181352478324051","0.164537149472424","0.198167807175677"
"Yes","2013","Employed","Couple + C. LE and GT 16","115","0.162879280148156","0.136147796102501","0.18961076419381"
"No","2013","Not Employed","1-pers.-HH","923","0.520529499665881","0.497176521393709","0.543882477938053"
"No","2013","Not Employed","(Married) couple without C. ","1982","0.500281307347716","0.484680772563582","0.515881842131851"
"No","2013","Not Employed","Single parent ","239","0.731357807039805","0.682173919037669","0.780541695041942"
"No","2013","Not Employed","Couple + C. LE 16 ","345","0.882567254675466","0.850367616558728","0.914766892792204"
"No","2013","Not Employed","Couple + C. GT 16 ","471","0.765428922507048","0.731994396198161","0.798863448815934"
"No","2013","Not Employed","Couple + C. LE and GT 16","188","0.90311922427455","0.863017200027802","0.943221248521299"
"No","2013","Employed","1-pers.-HH","1349","0.784510880225752","0.765051536565304","0.803970223886201"
"No","2013","Employed","(Married) couple without C. ","2688","0.741603750513014","0.727515770202394","0.755691730823633"
"No","2013","Employed","Single parent ","701","0.883238420703256","0.86104066726372","0.905436174142792"
"No","2013","Employed","Couple + C. LE 16 ","2124","0.886167568594435","0.873431630241047","0.898903506947823"
"No","2013","Employed","Couple + C. GT 16 ","1619","0.818647521675949","0.801832192824323","0.835462850527576"
"No","2013","Employed","Couple + C. LE and GT 16","618","0.837120719851844","0.81038923580619","0.863852203897499"
"Yes","2014","Not Employed","1-pers.-HH","","","",""
"Yes","2014","Not Employed","(Married) couple without C. ","","","",""
"Yes","2014","Not Employed","Single parent ","","","",""
"Yes","2014","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2014","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2014","Employed","1-pers.-HH","","","",""
"Yes","2014","Employed","(Married) couple without C. ","","","",""
"Yes","2014","Employed","Single parent ","","","",""
"Yes","2014","Employed","Couple + C. LE 16 ","","","",""
"Yes","2014","Employed","Couple + C. GT 16 ","","","",""
"Yes","2014","Employed","Couple + C. LE and GT 16","","","",""
"No","2014","Not Employed","1-pers.-HH","","","",""
"No","2014","Not Employed","(Married) couple without C. ","","","",""
"No","2014","Not Employed","Single parent ","","","",""
"No","2014","Not Employed","Couple + C. LE 16 ","","","",""
"No","2014","Not Employed","Couple + C. GT 16 ","","","",""
"No","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2014","Employed","1-pers.-HH","","","",""
"No","2014","Employed","(Married) couple without C. ","","","",""
"No","2014","Employed","Single parent ","","","",""
"No","2014","Employed","Couple + C. LE 16 ","","","",""
"No","2014","Employed","Couple + C. GT 16 ","","","",""
"No","2014","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2015","Not Employed","1-pers.-HH","848","0.51024289466179","0.486479828023969","0.534005961299611"
"Yes","2015","Not Employed","(Married) couple without C. ","1847","0.499454035340026","0.483303908246442","0.515604162433609"
"Yes","2015","Not Employed","Single parent ","94","0.125217986800792","0.100665037863383","0.149770935738201"
"Yes","2015","Not Employed","Couple + C. LE 16 ","84","0.0871255441648039","0.0688021605480216","0.105448927781586"
"Yes","2015","Not Employed","Couple + C. GT 16 ","160","0.213462129549403","0.183717773936486","0.24320648516232"
"Yes","2015","Not Employed","Couple + C. LE and GT 16","47","0.0658142426322088","0.0446242022778187","0.087004282986599"
"Yes","2015","Employed","1-pers.-HH","387","0.21727842427143","0.198342528306328","0.236214320236532"
"Yes","2015","Employed","(Married) couple without C. ","1006","0.255899633422926","0.242061834974451","0.269737431871402"
"Yes","2015","Employed","Single parent ","225","0.128589801236384","0.112349181581274","0.144830420891493"
"Yes","2015","Employed","Couple + C. LE 16 ","527","0.107110420310473","0.0986838738836939","0.115536966737251"
"Yes","2015","Employed","Couple + C. GT 16 ","403","0.174193156220327","0.158253709463899","0.190132602976754"
"Yes","2015","Employed","Couple + C. LE and GT 16","208","0.126327723010345","0.110209705416685","0.142445740604005"
"No","2015","Not Employed","1-pers.-HH","852","0.48975710533821","0.465994038700389","0.513520171976031"
"No","2015","Not Employed","(Married) couple without C. ","1835","0.500545964659975","0.484395837566391","0.516696091753558"
"No","2015","Not Employed","Single parent ","604","0.874782013199208","0.850229064261799","0.899334962136617"
"No","2015","Not Employed","Couple + C. LE 16 ","826","0.912874455835196","0.894551072218414","0.931197839451978"
"No","2015","Not Employed","Couple + C. GT 16 ","569","0.786537870450597","0.75679351483768","0.816282226063514"
"No","2015","Not Employed","Couple + C. LE and GT 16","479","0.934185757367791","0.912995717013401","0.955375797722181"
"No","2015","Employed","1-pers.-HH","1435","0.78272157572857","0.763785679763468","0.801657471693672"
"No","2015","Employed","(Married) couple without C. ","2814","0.744100366577074","0.730262568128598","0.757938165025549"
"No","2015","Employed","Single parent ","1407","0.871410198763616","0.855169579108507","0.887650818418726"
"No","2015","Employed","Couple + C. LE 16 ","4647","0.892889579689528","0.884463033262749","0.901316126116306"
"No","2015","Employed","Couple + C. GT 16 ","1772","0.825806843779673","0.809867397023246","0.841746290536101"
"No","2015","Employed","Couple + C. LE and GT 16","1424","0.873672276989655","0.857554259395995","0.889790294583315"
"Yes","2016","Not Employed","1-pers.-HH","","","",""
"Yes","2016","Not Employed","(Married) couple without C. ","","","",""
"Yes","2016","Not Employed","Single parent ","","","",""
"Yes","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2016","Employed","1-pers.-HH","","","",""
"Yes","2016","Employed","(Married) couple without C. ","","","",""
"Yes","2016","Employed","Single parent ","","","",""
"Yes","2016","Employed","Couple + C. LE 16 ","","","",""
"Yes","2016","Employed","Couple + C. GT 16 ","","","",""
"Yes","2016","Employed","Couple + C. LE and GT 16","","","",""
"No","2016","Not Employed","1-pers.-HH","","","",""
"No","2016","Not Employed","(Married) couple without C. ","","","",""
"No","2016","Not Employed","Single parent ","","","",""
"No","2016","Not Employed","Couple + C. LE 16 ","","","",""
"No","2016","Not Employed","Couple + C. GT 16 ","","","",""
"No","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2016","Employed","1-pers.-HH","","","",""
"No","2016","Employed","(Married) couple without C. ","","","",""
"No","2016","Employed","Single parent ","","","",""
"No","2016","Employed","Couple + C. LE 16 ","","","",""
"No","2016","Employed","Couple + C. GT 16 ","","","",""
"No","2016","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2017","Not Employed","1-pers.-HH","830","0.484530020303986","0.460993829236687","0.508066211371285"
"Yes","2017","Not Employed","(Married) couple without C. ","1856","0.499357896976954","0.483294789957002","0.515421003996905"
"Yes","2017","Not Employed","Single parent ","112","0.170915191865754","0.142174633859128","0.199655749872381"
"Yes","2017","Not Employed","Couple + C. LE 16 ","79","0.0927843324365412","0.0733257252802154","0.112242939592867"
"Yes","2017","Not Employed","Couple + C. GT 16 ","163","0.209431055183305","0.181322367735282","0.237539742631328"
"Yes","2017","Not Employed","Couple + C. LE and GT 16","47","0.0635601716409422","0.0431895275683425","0.0839308157135419"
"Yes","2017","Employed","1-pers.-HH","469","0.206591099431512","0.189749786668202","0.223432412194823"
"Yes","2017","Employed","(Married) couple without C. ","1250","0.262485332854741","0.2496812221806","0.275289443528881"
"Yes","2017","Employed","Single parent ","185","0.110473849355991","0.095041126352678","0.125906572359303"
"Yes","2017","Employed","Couple + C. LE 16 ","588","0.119349970458107","0.110454925616681","0.128245015299533"
"Yes","2017","Employed","Couple + C. GT 16 ","494","0.194530029922085","0.178903676852486","0.210156382991684"
"Yes","2017","Employed","Couple + C. LE and GT 16","222","0.145209547074231","0.128442268341958","0.161976825806504"
"No","2017","Not Employed","1-pers.-HH","902","0.515469979696014","0.491933788628715","0.539006170763312"
"No","2017","Not Employed","(Married) couple without C. ","1866","0.500642103023046","0.484578996003095","0.516705210042998"
"No","2017","Not Employed","Single parent ","547","0.829084808134246","0.800344250127619","0.857825366140872"
"No","2017","Not Employed","Couple + C. LE 16 ","775","0.907215667563459","0.887757060407133","0.926674274719785"
"No","2017","Not Employed","Couple + C. GT 16 ","642","0.790568944816695","0.762460257368672","0.818677632264718"
"No","2017","Not Employed","Couple + C. LE and GT 16","504","0.936439828359058","0.916069184286458","0.956810472431658"
"No","2017","Employed","1-pers.-HH","1751","0.793408900568488","0.776567587805177","0.810250213331798"
"No","2017","Employed","(Married) couple without C. ","3286","0.737514667145259","0.724710556471119","0.7503187778194"
"No","2017","Employed","Single parent ","1400","0.88952615064401","0.874093427640697","0.904958873647322"
"No","2017","Employed","Couple + C. LE 16 ","4515","0.880650029541893","0.871754984700467","0.889545074383319"
"No","2017","Employed","Couple + C. GT 16 ","1971","0.805469970077915","0.789843617008316","0.821096323147514"
"No","2017","Employed","Couple + C. LE and GT 16","1474","0.854790452925769","0.838023174193495","0.871557731658042"
"Yes","2018","Not Employed","1-pers.-HH","","","",""
"Yes","2018","Not Employed","(Married) couple without C. ","","","",""
"Yes","2018","Not Employed","Single parent ","","","",""
"Yes","2018","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2018","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2018","Employed","1-pers.-HH","","","",""
"Yes","2018","Employed","(Married) couple without C. ","","","",""
"Yes","2018","Employed","Single parent ","","","",""
"Yes","2018","Employed","Couple + C. LE 16 ","","","",""
"Yes","2018","Employed","Couple + C. GT 16 ","","","",""
"Yes","2018","Employed","Couple + C. LE and GT 16","","","",""
"No","2018","Not Employed","1-pers.-HH","","","",""
"No","2018","Not Employed","(Married) couple without C. ","","","",""
"No","2018","Not Employed","Single parent ","","","",""
"No","2018","Not Employed","Couple + C. LE 16 ","","","",""
"No","2018","Not Employed","Couple + C. GT 16 ","","","",""
"No","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2018","Employed","1-pers.-HH","","","",""
"No","2018","Employed","(Married) couple without C. ","","","",""
"No","2018","Employed","Single parent ","","","",""
"No","2018","Employed","Couple + C. LE 16 ","","","",""
"No","2018","Employed","Couple + C. GT 16 ","","","",""
"No","2018","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2019","Not Employed","1-pers.-HH","873","0.478875491897956","0.456031312213681","0.50171967158223"
"Yes","2019","Not Employed","(Married) couple without C. ","1853","0.498732658772125","0.482465068845955","0.515000248698295"
"Yes","2019","Not Employed","Single parent ","94","0.177978267507679","0.147244574749139","0.208711960266218"
"Yes","2019","Not Employed","Couple + C. LE 16 ","78","0.0997652620679583","0.0764191915212862","0.12311133261463"
"Yes","2019","Not Employed","Couple + C. GT 16 ","162","0.244585522024727","0.21274302653323","0.276428017516225"
"Yes","2019","Not Employed","Couple + C. LE and GT 16","53","0.111097979786343","0.0836624816269585","0.138533477945727"
"Yes","2019","Employed","1-pers.-HH","542","0.229694228087007","0.212949102836212","0.246439353337802"
"Yes","2019","Employed","(Married) couple without C. ","1390","0.267419653736625","0.255058208014269","0.279781099458982"
"Yes","2019","Employed","Single parent ","193","0.109468676163062","0.0935293894639229","0.125407962862201"
"Yes","2019","Employed","Couple + C. LE 16 ","541","0.115508661466689","0.106242570740001","0.124774752193376"
"Yes","2019","Employed","Couple + C. GT 16 ","513","0.201156603024027","0.184695110748948","0.217618095299106"
"Yes","2019","Employed","Couple + C. LE and GT 16","236","0.138465682872383","0.121974359604699","0.154957006140067"
"No","2019","Not Employed","1-pers.-HH","964","0.521124508102044","0.49828032841777","0.543968687786319"
"No","2019","Not Employed","(Married) couple without C. ","1776","0.501267341227875","0.484999751301705","0.517534931154045"
"No","2019","Not Employed","Single parent ","501","0.822021732492321","0.791288039733782","0.852755425250861"
"No","2019","Not Employed","Couple + C. LE 16 ","555","0.900234737932042","0.87688866738537","0.923580808478714"
"No","2019","Not Employed","Couple + C. GT 16 ","538","0.755414477975273","0.723571982483775","0.78725697346677"
"No","2019","Not Employed","Couple + C. LE and GT 16","451","0.888902020213657","0.861466522054273","0.916337518373041"
"No","2019","Employed","1-pers.-HH","1882","0.770305771912993","0.753560646662198","0.787050897163788"
"No","2019","Employed","(Married) couple without C. ","3535","0.732580346263375","0.720218900541018","0.744941791985732"
"No","2019","Employed","Single parent ","1281","0.890531323836938","0.874592037137799","0.906470610536077"
"No","2019","Employed","Couple + C. LE 16 ","4030","0.884491338533311","0.875225247806624","0.893757429259998"
"No","2019","Employed","Couple + C. GT 16 ","1765","0.798843396975973","0.782381904700894","0.815304889251052"
"No","2019","Employed","Couple + C. LE and GT 16","1449","0.861534317127617","0.845042993859933","0.878025640395301"
