"ple0018","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2009","Single parent ","direct migration background","13","","","","1"
"Yes","2009","Single parent ","indirect migration background","2","","","","1"
"Yes","2009","Couple + C. LE 16 ","no migration background","222","0.106257936678033","0.0938090174220544","0.118706855934012","1"
"Yes","2009","Couple + C. LE 16 ","direct migration background","15","","","","1"
"Yes","2009","Couple + C. LE 16 ","indirect migration background","7","","","","1"
"Yes","2009","Couple + C. GT 16 ","no migration background","513","0.17836565956062","0.163890972902768","0.192840346218472","1"
"Yes","2009","Couple + C. GT 16 ","direct migration background","58","0.152252885351119","0.112578634025179","0.19192713667706","1"
"Yes","2009","Couple + C. GT 16 ","indirect migration background","6","","","","1"
"Yes","2009","Couple + C. LE and GT 16","no migration background","120","0.124496213393159","0.103045858573503","0.145946568212814","1"
"Yes","2009","Couple + C. LE and GT 16","direct migration background","16","","","","1"
"Yes","2009","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2010","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2010","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2010","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2010","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2010","1-pers.-HH","no migration background","","","","","2"
"No","2010","1-pers.-HH","indirect migration background","","","","","2"
"No","2010","(Married) couple without C. ","no migration background","","","","","2"
"No","2010","(Married) couple without C. ","direct migration background","","","","","2"
"No","2010","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2010","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2010","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2010","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"No","2010","1-pers.-HH","direct migration background","","","","","2"
"No","2010","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2010","Single parent ","no migration background","","","","","2"
"No","2010","Single parent ","direct migration background","","","","","2"
"No","2010","Single parent ","indirect migration background","","","","","2"
"No","2010","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes","2010","1-pers.-HH","no migration background","","","","","1"
"Yes","2010","1-pers.-HH","direct migration background","","","","","1"
"Yes","2010","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2010","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2010","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2010","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2010","Single parent ","no migration background","","","","","1"
"Yes","2010","Single parent ","direct migration background","","","","","1"
"Yes","2010","Single parent ","indirect migration background","","","","","1"
"Yes","2010","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2010","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2010","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2010","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2010","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2010","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2011","1-pers.-HH","no migration background","2208","0.694022711713522","0.678145462133028","0.709899961294016","2"
"No","2011","Couple + C. LE 16 ","direct migration background","353","0.908040691706984","0.878909872728678","0.937171510685291","2"
"No","2011","Couple + C. LE 16 ","indirect migration background","180","0.917909583007613","0.879381538390231","0.956437627624996","2"
"No","2011","Couple + C. GT 16 ","no migration background","2196","0.81603989815058","0.801460462569797","0.830619333731363","2"
"No","2011","Couple + C. GT 16 ","direct migration background","253","0.811618806205643","0.768574740754838","0.854662871656448","2"
"No","2011","Couple + C. GT 16 ","indirect migration background","167","0.985065368593197","0.966885957286258","1.00324477990014","2"
"No","2011","Couple + C. LE and GT 16","no migration background","812","0.884652768971772","0.86405585700584","0.905249680937704","2"
"No","2011","Couple + C. LE and GT 16","direct migration background","189","0.891181616104908","0.849063136169058","0.933300096040758","2"
"No","2011","Couple + C. LE and GT 16","indirect migration background","98","0.99014447450199","0.970783051736727","1.00950589726725","2"
"No","2011","1-pers.-HH","direct migration background","165","0.712050227146707","0.655694775405875","0.768405678887538","2"
"No","2011","1-pers.-HH","indirect migration background","85","0.935011894534536","0.88408439629472","0.985939392774352","2"
"No","2011","(Married) couple without C. ","no migration background","4798","0.663763273876128","0.652973300207078","0.674553247545178","2"
"No","2011","(Married) couple without C. ","direct migration background","419","0.647473126506925","0.610688396176559","0.684257856837291","2"
"No","2011","(Married) couple without C. ","indirect migration background","118","0.917495826272396","0.870737142364495","0.964254510180297","2"
"No","2011","Single parent ","no migration background","831","0.871268375077977","0.850061145525502","0.892475604630453","2"
"No","2011","Single parent ","direct migration background","114","0.883663404606628","0.828966501793856","0.938360307419401","2"
"No","2011","Single parent ","indirect migration background","82","0.979773882744181","0.949669644829142","1.00987812065922","2"
"No","2011","Couple + C. LE 16 ","no migration background","2273","0.874104522711765","0.861213829118419","0.88699521630511","2"
"Yes","2011","1-pers.-HH","no migration background","1028","0.305977288286478","0.290100038705985","0.321854537866972","1"
"Yes","2011","1-pers.-HH","direct migration background","83","0.287949772853293","0.231594321112462","0.344305224594125","1"
"Yes","2011","1-pers.-HH","indirect migration background","5","","","","1"
"Yes","2011","(Married) couple without C. ","no migration background","2566","0.336236726123872","0.325446752454822","0.347026699792922","1"
"Yes","2011","(Married) couple without C. ","direct migration background","229","0.352526873493075","0.315742143162709","0.389311603823441","1"
"Yes","2011","(Married) couple without C. ","indirect migration background","15","","","","1"
"Yes","2011","Single parent ","no migration background","127","0.128731624922023","0.107524395369547","0.149938854474499","1"
"Yes","2011","Single parent ","direct migration background","18","","","","1"
"Yes","2011","Single parent ","indirect migration background","2","","","","1"
"Yes","2011","Couple + C. LE 16 ","no migration background","271","0.125895477288235","0.11300478369489","0.138786170881581","1"
"Yes","2011","Couple + C. LE 16 ","direct migration background","25","","","","1"
"Yes","2011","Couple + C. LE 16 ","indirect migration background","15","","","","1"
"Yes","2011","Couple + C. GT 16 ","no migration background","517","0.18396010184942","0.169380666268637","0.198539537430204","1"
"Yes","2011","Couple + C. GT 16 ","direct migration background","64","0.188381193794357","0.145337128343552","0.231425259245162","1"
"Yes","2011","Couple + C. GT 16 ","indirect migration background","4","","","","1"
"Yes","2011","Couple + C. LE and GT 16","no migration background","112","0.115347231028228","0.094750319062296","0.13594414299416","1"
"Yes","2011","Couple + C. LE and GT 16","direct migration background","21","","","","1"
"Yes","2011","Couple + C. LE and GT 16","indirect migration background","2","","","","1"
"No","2012","1-pers.-HH","no migration background","","","","","2"
"No","2012","1-pers.-HH","direct migration background","","","","","2"
"No","2012","1-pers.-HH","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","no migration background","","","","","2"
"No","2012","(Married) couple without C. ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2012","Single parent ","no migration background","","","","","2"
"No","2012","Single parent ","direct migration background","","","","","2"
"No","2012","Single parent ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes","2012","1-pers.-HH","no migration background","","","","","1"
"Yes","2012","1-pers.-HH","direct migration background","","","","","1"
"Yes","2012","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2012","Single parent ","no migration background","","","","","1"
"Yes","2012","Single parent ","direct migration background","","","","","1"
"Yes","2012","Single parent ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2013","1-pers.-HH","no migration background","2035","0.643171229305452","0.62647074446624","0.659871714144663","2"
"No","2013","1-pers.-HH","direct migration background","159","0.736262370195711","0.678684024386949","0.793840716004473","2"
"No","2013","1-pers.-HH","indirect migration background","78","0.881459332616167","0.813535327056411","0.949383338175923","2"
"No","2013","(Married) couple without C. ","no migration background","4212","0.616176867701255","0.604761558762668","0.627592176639842","2"
"No","2013","(Married) couple without C. ","direct migration background","359","0.660047401970494","0.620988447640084","0.699106356300904","2"
"No","2013","(Married) couple without C. ","indirect migration background","99","0.804538509047077","0.732988266694268","0.876088751399885","2"
"No","2013","Single parent ","no migration background","772","0.825576259087042","0.801121768481293","0.850030749692791","2"
"No","2013","Single parent ","direct migration background","84","0.845970390579724","0.776258129812013","0.915682651347436","2"
"No","2013","Single parent ","indirect migration background","84","0.943619716344212","0.895428389201353","0.991811043487072","2"
"No","2013","Couple + C. LE 16 ","no migration background","1990","0.882072748675302","0.868743285666341","0.895402211684264","2"
"No","2013","Couple + C. LE 16 ","direct migration background","313","0.895959976236033","0.8636021331875","0.928317819284566","2"
"No","2013","Couple + C. LE 16 ","indirect migration background","166","0.926179962998812","0.888191894108812","0.964168031888813","2"
"No","2013","Couple + C. GT 16 ","no migration background","1767","0.799017509840859","0.782473971781975","0.815561047899744","2"
"No","2013","Couple + C. GT 16 ","direct migration background","191","0.812997736740568","0.763973250185223","0.862022223295912","2"
"No","2013","Couple + C. GT 16 ","indirect migration background","132","0.963560764966857","0.932183723840821","0.994937806092894","2"
"No","2013","Couple + C. LE and GT 16","no migration background","595","0.844985506504608","0.818269944466384","0.871701068542831","2"
"No","2013","Couple + C. LE and GT 16","direct migration background","132","0.882437813982727","0.830893787314461","0.933981840650994","2"
"No","2013","Couple + C. LE and GT 16","indirect migration background","79","0.840929695625099","0.764076334603653","0.917783056646545","2"
"Yes","2013","1-pers.-HH","no migration background","1126","0.356828770694548","0.340128285855337","0.37352925553376","1"
"Yes","2013","1-pers.-HH","direct migration background","66","0.263737629804289","0.206159283995527","0.321315975613052","1"
"Yes","2013","1-pers.-HH","indirect migration background","9","","","","1"
"Yes","2013","(Married) couple without C. ","no migration background","2760","0.383823132298745","0.372407823360158","0.395238441237332","1"
"Yes","2013","(Married) couple without C. ","direct migration background","206","0.339952598029506","0.300893643699096","0.379011552359916","1"
"Yes","2013","(Married) couple without C. ","indirect migration background","19","","","","1"
"Yes","2013","Single parent ","no migration background","153","0.174423740912958","0.149969250307209","0.198878231518707","1"
"Yes","2013","Single parent ","direct migration background","19","","","","1"
"Yes","2013","Single parent ","indirect migration background","4","","","","1"
"Yes","2013","Couple + C. LE 16 ","no migration background","259","0.117927251324698","0.104597788315736","0.131256714333659","1"
"Yes","2013","Couple + C. LE 16 ","direct migration background","29","","","","1"
"Yes","2013","Couple + C. LE 16 ","indirect migration background","16","","","","1"
"Yes","2013","Couple + C. GT 16 ","no migration background","487","0.200982490159141","0.184438952100256","0.217526028218025","1"
"Yes","2013","Couple + C. GT 16 ","direct migration background","52","0.187002263259432","0.137977776704088","0.236026749814777","1"
"Yes","2013","Couple + C. GT 16 ","indirect migration background","5","","","","1"
"Yes","2013","Couple + C. LE and GT 16","no migration background","110","0.155014493495393","0.128298931457169","0.181730055533616","1"
"Yes","2013","Couple + C. LE and GT 16","direct migration background","18","","","","1"
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","8","","","","1"
"No","2014","1-pers.-HH","no migration background","","","","","2"
"No","2014","1-pers.-HH","direct migration background","","","","","2"
"No","2014","1-pers.-HH","indirect migration background","","","","","2"
"No","2014","(Married) couple without C. ","no migration background","","","","","2"
"No","2014","(Married) couple without C. ","direct migration background","","","","","2"
"No","2014","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2014","Single parent ","no migration background","","","","","2"
"No","2014","Single parent ","direct migration background","","","","","2"
"No","2014","Single parent ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2014","1-pers.-HH","no migration background","","","","","1"
"Yes","2014","1-pers.-HH","direct migration background","","","","","1"
"Yes","2014","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2014","Single parent ","no migration background","","","","","1"
"Yes","2014","Single parent ","direct migration background","","","","","1"
"Yes","2014","Single parent ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2015","1-pers.-HH","no migration background","1861","0.617733217207152","0.600347250180236","0.635119184234067","2"
"No","2015","1-pers.-HH","direct migration background","280","0.766981512859553","0.723551992167517","0.810411033551589","2"
"No","2015","1-pers.-HH","indirect migration background","146","0.922962166228195","0.881251968805114","0.964672363651275","2"
"No","2015","(Married) couple without C. ","no migration background","3879","0.620360691371738","0.608497976261385","0.632223406482091","2"
"No","2015","(Married) couple without C. ","direct migration background","605","0.661160018467492","0.630011535685617","0.692308501249366","2"
"No","2015","(Married) couple without C. ","indirect migration background","165","0.902751217733285","0.860170032441874","0.945332403024697","2"
"No","2015","Single parent ","no migration background","1529","0.853679627502908","0.837356961566227","0.870002293439589","2"
"No","2015","Single parent ","direct migration background","264","0.917608458237066","0.886597539106086","0.948619377368046","2"
"No","2015","Single parent ","indirect migration background","218","0.966492173539851","0.943081847514786","0.989902499564916","2"
"No","2015","Couple + C. LE 16 ","no migration background","3613","0.885799945294342","0.876032255323794","0.895567635264891","2"
"No","2015","Couple + C. LE 16 ","direct migration background","1407","0.921862267697261","0.908352063546747","0.935372471847776","2"
"No","2015","Couple + C. LE 16 ","indirect migration background","453","0.924277025187832","0.900971418975498","0.947582631400167","2"
"No","2015","Couple + C. GT 16 ","no migration background","1710","0.802820287838202","0.786099422704922","0.819541152971481","2"
"No","2015","Couple + C. GT 16 ","direct migration background","417","0.83771596540349","0.805494121244649","0.869937809562331","2"
"No","2015","Couple + C. GT 16 ","indirect migration background","214","0.960690513628155","0.935354731996715","0.986026295259594","2"
"No","2015","Couple + C. LE and GT 16","no migration background","1225","0.874982767324897","0.857682642859914","0.89228289178988","2"
"No","2015","Couple + C. LE and GT 16","direct migration background","463","0.894902130170887","0.868618704158403","0.92118555618337","2"
"No","2015","Couple + C. LE and GT 16","indirect migration background","215","0.94830913264492","0.919757958211573","0.976860307078267","2"
"Yes","2015","1-pers.-HH","no migration background","1140","0.382266782792848","0.364880815765933","0.399652749819764","1"
"Yes","2015","1-pers.-HH","direct migration background","84","0.233018487140447","0.189588966448411","0.276448007832483","1"
"Yes","2015","1-pers.-HH","indirect migration background","11","","","","1"
"Yes","2015","(Married) couple without C. ","no migration background","2550","0.379639308628262","0.367776593517909","0.391502023738615","1"
"Yes","2015","(Married) couple without C. ","direct migration background","282","0.338839981532508","0.307691498750634","0.369988464314383","1"
"Yes","2015","(Married) couple without C. ","indirect migration background","21","","","","1"
"Yes","2015","Single parent ","no migration background","272","0.146320372497092","0.129997706560411","0.162643038433773","1"
"Yes","2015","Single parent ","direct migration background","38","0.082391541762934","0.0513806226319544","0.113402460893914","1"
"Yes","2015","Single parent ","indirect migration background","9","","","","1"
"Yes","2015","Couple + C. LE 16 ","no migration background","460","0.114200054705657","0.104432364735109","0.123967744676206","1"
"Yes","2015","Couple + C. LE 16 ","direct migration background","109","0.0781377323027388","0.0646275281522242","0.0916479364532535","1"
"Yes","2015","Couple + C. LE 16 ","indirect migration background","42","0.0757229748121678","0.0524173685998335","0.0990285810245022","1"
"Yes","2015","Couple + C. GT 16 ","no migration background","465","0.197179712161798","0.180458847028519","0.213900577295078","1"
"Yes","2015","Couple + C. GT 16 ","direct migration background","86","0.16228403459651","0.130062190437669","0.194505878755351","1"
"Yes","2015","Couple + C. GT 16 ","indirect migration background","12","","","","1"
"Yes","2015","Couple + C. LE and GT 16","no migration background","179","0.125017232675103","0.10771710821012","0.142317357140086","1"
"Yes","2015","Couple + C. LE and GT 16","direct migration background","60","0.105097869829113","0.0788144438166298","0.131381295841597","1"
"Yes","2015","Couple + C. LE and GT 16","indirect migration background","16","","","","1"
"No","2016","1-pers.-HH","no migration background","","","","","2"
"No","2016","1-pers.-HH","direct migration background","","","","","2"
"No","2016","1-pers.-HH","indirect migration background","","","","","2"
"No","2016","(Married) couple without C. ","no migration background","","","","","2"
"No","2016","(Married) couple without C. ","direct migration background","","","","","2"
"No","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2016","Single parent ","no migration background","","","","","2"
"No","2016","Single parent ","direct migration background","","","","","2"
"No","2016","Single parent ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2016","Single parent ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","direct migration background","","","","","1"
"Yes","2016","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2016","Single parent ","no migration background","","","","","1"
"Yes","2016","Single parent ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2017","1-pers.-HH","no migration background","2125","0.636587049046359","0.620186545921984","0.652987552170733","2"
"No","2017","1-pers.-HH","direct migration background","362","0.786330305812409","0.749154223420679","0.823506388204138","2"
"No","2017","1-pers.-HH","indirect migration background","166","0.932003684689139","0.895329513504263","0.968677855874015","2"
"No","2017","(Married) couple without C. ","no migration background","4249","0.617720897294441","0.606346077285791","0.629095717303091","2"
"No","2017","(Married) couple without C. ","direct migration background","703","0.687812717547493","0.659220672965473","0.716404762129512","2"
"No","2017","(Married) couple without C. ","indirect migration background","200","0.865594551684992","0.822260898169895","0.908928205200089","2"
"No","2017","Single parent ","no migration background","1479","0.851058722398482","0.834325268135778","0.867792176661186","2"
"No","2017","Single parent ","direct migration background","252","0.924299134442285","0.893426034939233","0.955172233945336","2"
"No","2017","Single parent ","indirect migration background","216","0.960208861953793","0.934553881116722","0.985863842790863","2"
"No","2017","Couple + C. LE 16 ","no migration background","3378","0.868883238948978","0.858258702114313","0.879507775783643","2"
"No","2017","Couple + C. LE 16 ","direct migration background","1476","0.92038286639026","0.907110534438724","0.933655198341795","2"
"No","2017","Couple + C. LE 16 ","indirect migration background","436","0.920655862159277","0.896527343707137","0.944784380611416","2"
"No","2017","Couple + C. GT 16 ","no migration background","1954","0.795891995624425","0.780083304775274","0.811700686473577","2"
"No","2017","Couple + C. GT 16 ","direct migration background","430","0.762891542385964","0.726784708383698","0.79899837638823","2"
"No","2017","Couple + C. GT 16 ","indirect migration background","229","0.937838089818983","0.907291088784682","0.968385090853284","2"
"No","2017","Couple + C. LE and GT 16","no migration background","1316","0.869341972013837","0.852354233439445","0.88632971058823","2"
"No","2017","Couple + C. LE and GT 16","direct migration background","440","0.84645973682512","0.81473328202054","0.878186191629701","2"
"No","2017","Couple + C. LE and GT 16","indirect migration background","222","0.951587010674282","0.924375394097555","0.978798627251009","2"
"Yes","2017","Single parent ","indirect migration background","7","","","","1"
"Yes","2017","Couple + C. LE 16 ","no migration background","499","0.131116761051022","0.120492224216357","0.141741297885687","1"
"Yes","2017","Couple + C. LE 16 ","direct migration background","122","0.0796171336097402","0.0663448016582049","0.0928894655612756","1"
"Yes","2017","Couple + C. LE 16 ","indirect migration background","46","0.0793441378407232","0.0552156193885838","0.103472656292863","1"
"Yes","2017","Couple + C. GT 16 ","no migration background","543","0.204108004375575","0.188299313526423","0.219916695224726","1"
"Yes","2017","Couple + C. GT 16 ","direct migration background","103","0.237108457614036","0.20100162361177","0.273215291616302","1"
"Yes","2017","Couple + C. GT 16 ","indirect migration background","11","","","","1"
"Yes","2017","Couple + C. LE and GT 16","no migration background","196","0.130658027986163","0.11367028941177","0.147645766560555","1"
"Yes","2017","Couple + C. LE and GT 16","direct migration background","56","0.15354026317488","0.121813808370299","0.18526671797946","1"
"Yes","2017","1-pers.-HH","no migration background","1179","0.363412950953641","0.347012447829267","0.379813454078016","1"
"Yes","2017","1-pers.-HH","direct migration background","105","0.213669694187591","0.176493611795862","0.250845776579321","1"
"Yes","2017","1-pers.-HH","indirect migration background","15","","","","1"
"Yes","2017","(Married) couple without C. ","no migration background","2762","0.382279102705559","0.370904282696909","0.393653922714209","1"
"Yes","2017","(Married) couple without C. ","direct migration background","306","0.312187282452507","0.283595237870488","0.340779327034527","1"
"Yes","2017","(Married) couple without C. ","indirect migration background","38","0.134405448315008","0.0910717947999115","0.177739101830105","1"
"Yes","2017","Single parent ","no migration background","260","0.148941277601518","0.132207823338814","0.165674731864222","1"
"Yes","2017","Single parent ","direct migration background","30","0.0757008655577154","0.0448277660546642","0.106573965060767","1"
"Yes","2017","Couple + C. LE and GT 16","indirect migration background","17","","","","1"
"No","2018","1-pers.-HH","no migration background","","","","","2"
"No","2018","1-pers.-HH","direct migration background","","","","","2"
"No","2018","1-pers.-HH","indirect migration background","","","","","2"
"No","2018","(Married) couple without C. ","no migration background","","","","","2"
"No","2018","(Married) couple without C. ","direct migration background","","","","","2"
"No","2018","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2018","Single parent ","no migration background","","","","","2"
"No","2018","Single parent ","direct migration background","","","","","2"
"No","2018","Single parent ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2018","Single parent ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","direct migration background","","","","","1"
