"ple0018","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"No","2009","Saxony-Anhalt","direct migration background","6","","",""
"No","2009","Saxony-Anhalt","indirect migration background","5","","",""
"No","2009","Thuringia","no migration background","599","0.766202019191035","0.736946211621786","0.795457826760283"
"No","2009","Thuringia","direct migration background","11","","",""
"No","2009","Thuringia","indirect migration background","8","","",""
"Yes","2010","Schleswig-Holstein","no migration background","","","",""
"Yes","2010","Schleswig-Holstein","direct migration background","","","",""
"Yes","2010","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2010","Hamburg","no migration background","","","",""
"Yes","2010","Hamburg","direct migration background","","","",""
"Yes","2010","Hamburg","indirect migration background","","","",""
"Yes","2010","Lower Saxony","no migration background","","","",""
"Yes","2010","Lower Saxony","direct migration background","","","",""
"Yes","2010","Lower Saxony","indirect migration background","","","",""
"Yes","2010","Bremen","no migration background","","","",""
"Yes","2010","Bremen","direct migration background","","","",""
"Yes","2010","Bremen","indirect migration background","","","",""
"Yes","2010","North Rhine-Westphalia","no migration background","","","",""
"Yes","2010","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2010","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2010","Hesse","no migration background","","","",""
"Yes","2010","Hesse","direct migration background","","","",""
"Yes","2010","Hesse","indirect migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2010","Baden-Württemberg","no migration background","","","",""
"Yes","2010","Baden-Württemberg","direct migration background","","","",""
"Yes","2010","Baden-Württemberg","indirect migration background","","","",""
"Yes","2010","Bavaria","no migration background","","","",""
"Yes","2010","Bavaria","direct migration background","","","",""
"Yes","2010","Bavaria","indirect migration background","","","",""
"Yes","2010","Berlin","no migration background","","","",""
"Yes","2010","Berlin","direct migration background","","","",""
"Yes","2010","Berlin","indirect migration background","","","",""
"Yes","2010","Brandenburg","no migration background","","","",""
"Yes","2010","Brandenburg","direct migration background","","","",""
"Yes","2010","Brandenburg","indirect migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2010","Saxony","no migration background","","","",""
"Yes","2010","Saxony","direct migration background","","","",""
"Yes","2010","Saxony","indirect migration background","","","",""
"Yes","2010","Saxony-Anhalt","no migration background","","","",""
"Yes","2010","Saxony-Anhalt","direct migration background","","","",""
"Yes","2010","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2010","Thuringia","no migration background","","","",""
"Yes","2010","Thuringia","direct migration background","","","",""
"Yes","2010","Thuringia","indirect migration background","","","",""
"No","2010","Schleswig-Holstein","no migration background","","","",""
"No","2010","Schleswig-Holstein","direct migration background","","","",""
"No","2010","Schleswig-Holstein","indirect migration background","","","",""
"No","2010","Hamburg","no migration background","","","",""
"No","2010","Hamburg","direct migration background","","","",""
"No","2010","Hamburg","indirect migration background","","","",""
"No","2010","Lower Saxony","no migration background","","","",""
"No","2010","Lower Saxony","direct migration background","","","",""
"No","2010","Lower Saxony","indirect migration background","","","",""
"No","2010","Bremen","no migration background","","","",""
"No","2010","Bremen","direct migration background","","","",""
"No","2010","Bremen","indirect migration background","","","",""
"No","2010","North Rhine-Westphalia","no migration background","","","",""
"No","2010","North Rhine-Westphalia","direct migration background","","","",""
"No","2010","North Rhine-Westphalia","indirect migration background","","","",""
"No","2010","Hesse","no migration background","","","",""
"No","2010","Hesse","direct migration background","","","",""
"No","2010","Hesse","indirect migration background","","","",""
"No","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2010","Baden-Württemberg","no migration background","","","",""
"No","2010","Baden-Württemberg","direct migration background","","","",""
"No","2010","Baden-Württemberg","indirect migration background","","","",""
"No","2010","Bavaria","no migration background","","","",""
"No","2010","Bavaria","direct migration background","","","",""
"No","2010","Bavaria","indirect migration background","","","",""
"No","2010","Berlin","no migration background","","","",""
"No","2010","Berlin","direct migration background","","","",""
"No","2010","Berlin","indirect migration background","","","",""
"No","2010","Brandenburg","no migration background","","","",""
"No","2010","Brandenburg","direct migration background","","","",""
"No","2010","Brandenburg","indirect migration background","","","",""
"No","2010","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2010","Saxony","no migration background","","","",""
"No","2010","Saxony","direct migration background","","","",""
"No","2010","Saxony","indirect migration background","","","",""
"No","2010","Saxony-Anhalt","no migration background","","","",""
"No","2010","Saxony-Anhalt","direct migration background","","","",""
"No","2010","Saxony-Anhalt","indirect migration background","","","",""
"No","2010","Thuringia","no migration background","","","",""
"No","2010","Thuringia","direct migration background","","","",""
"No","2010","Thuringia","indirect migration background","","","",""
"Yes","2011","Schleswig-Holstein","no migration background","144","0.249548076263676","0.214176637992026","0.284919514535326"
"Yes","2011","Schleswig-Holstein","direct migration background","14","","",""
"Yes","2011","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2011","Hamburg","no migration background","60","0.216213265359314","0.167908929902745","0.264517600815883"
"Yes","2011","Hamburg","direct migration background","2","","",""
"Yes","2011","Hamburg","indirect migration background","2","","",""
"Yes","2011","Lower Saxony","no migration background","460","0.292756399459061","0.271087886910608","0.314424912007513"
"Yes","2011","Lower Saxony","direct migration background","40","0.282968219520954","0.215651661608905","0.350284777433003"
"Yes","2011","Lower Saxony","indirect migration background","3","","",""
"Yes","2011","Bremen","no migration background","19","","",""
"Yes","2011","Bremen","direct migration background","2","","",""
"Yes","2011","Bremen","indirect migration background","1","","",""
"Yes","2011","North Rhine-Westphalia","no migration background","857","0.273265852594246","0.258220110716553","0.288311594471938"
"Yes","2011","North Rhine-Westphalia","direct migration background","118","0.217364970259679","0.18332548702365","0.251404453495708"
"Yes","2011","North Rhine-Westphalia","indirect migration background","15","","",""
"Yes","2011","Hesse","no migration background","284","0.276517234337108","0.250688861387773","0.302345607286443"
"Yes","2011","Hesse","direct migration background","46","0.248389843454759","0.187273028458012","0.309506658451507"
"Yes","2011","Hesse","indirect migration background","4","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","no migration background","256","0.26638363275711","0.238915772751128","0.293851492763092"
"Yes","2011","Rhineland-Palatinate,Saarland","direct migration background","31","0.184159386558226","0.122940232937472","0.24537854017898"
"Yes","2011","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Yes","2011","Baden-Württemberg","no migration background","435","0.247242739468608","0.22815839744514","0.266327081492075"
"Yes","2011","Baden-Württemberg","direct migration background","76","0.196216312725127","0.156075023410078","0.236357602040177"
"Yes","2011","Baden-Württemberg","indirect migration background","11","","",""
"Yes","2011","Bavaria","no migration background","643","0.232514589349038","0.216720307080185","0.248308871617891"
"Yes","2011","Bavaria","direct migration background","89","0.29400485318647","0.244242803251716","0.343766903121223"
"Yes","2011","Bavaria","indirect migration background","6","","",""
"Yes","2011","Berlin","no migration background","186","0.285949961393129","0.252618443996001","0.319281478790257"
"Yes","2011","Berlin","direct migration background","13","","",""
"Yes","2011","Berlin","indirect migration background","","","",""
"Yes","2011","Brandenburg","no migration background","251","0.260048543405205","0.230696842413576","0.289400244396834"
"Yes","2011","Brandenburg","direct migration background","6","","",""
"Yes","2011","Brandenburg","indirect migration background","","","",""
"Yes","2011","Mecklenburg-Western Pomerania","no migration background","162","0.378467365827404","0.336456725842384","0.420478005812424"
"Yes","2011","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Yes","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2011","Saxony","no migration background","413","0.307009135479706","0.282593458661033","0.33142481229838"
"Yes","2011","Saxony","direct migration background","10","","",""
"Yes","2011","Saxony","indirect migration background","","","",""
"Yes","2011","Saxony-Anhalt","no migration background","272","0.333094198951271","0.301296722827448","0.364891675075093"
"Yes","2011","Saxony-Anhalt","direct migration background","9","","",""
"Yes","2011","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2011","Thuringia","no migration background","259","0.293952211179497","0.263645162763821","0.324259259595174"
"Yes","2011","Thuringia","direct migration background","1","","",""
"Yes","2011","Thuringia","indirect migration background","","","",""
"No","2011","Schleswig-Holstein","no migration background","431","0.750451923736324","0.715080485464674","0.785823362007974"
"No","2011","Schleswig-Holstein","direct migration background","50","0.77994377185423","0.678445982436677","0.881441561271784"
"No","2011","Schleswig-Holstein","indirect migration background","14","","",""
"No","2011","Hamburg","no migration background","219","0.783786734640686","0.735482399184117","0.832091070097255"
"No","2011","Hamburg","direct migration background","19","","",""
"No","2011","Hamburg","indirect migration background","13","","",""
"No","2011","Lower Saxony","no migration background","1234","0.707243600540939","0.685575087992487","0.728912113089392"
"No","2011","Lower Saxony","direct migration background","132","0.717031780479046","0.649715222566997","0.784348338391095"
"No","2011","Lower Saxony","indirect migration background","51","0.948293042215593","0.889232560294062","1.00735352413712"
"No","2011","Bremen","no migration background","87","0.859100244255481","0.792867583878827","0.925332904632135"
"No","2011","Bremen","direct migration background","16","","",""
"No","2011","Bremen","indirect migration background","2","","",""
"No","2011","North Rhine-Westphalia","no migration background","2513","0.726734147405754","0.711688405528062","0.741779889283447"
"No","2011","North Rhine-Westphalia","direct migration background","446","0.782635029740321","0.748595546504292","0.81667451297635"
"No","2011","North Rhine-Westphalia","indirect migration background","206","0.948199174918711","0.918979856625396","0.977418493212026"
"No","2011","Hesse","no migration background","868","0.723482765662892","0.697654392713557","0.749311138612227"
"No","2011","Hesse","direct migration background","146","0.751610156545241","0.690493341548493","0.812726971541988"
"No","2011","Hesse","indirect migration background","69","0.962083388672831","0.918269905857188","1.00589687148847"
"No","2011","Rhineland-Palatinate,Saarland","no migration background","739","0.73361636724289","0.706148507236908","0.761084227248872"
"No","2011","Rhineland-Palatinate,Saarland","direct migration background","123","0.815840613441774","0.75462145982102","0.877059767062528"
"No","2011","Rhineland-Palatinate,Saarland","indirect migration background","59","0.913950978416106","0.844702181024664","0.983199775807547"
"No","2011","Baden-Württemberg","no migration background","1528","0.752757260531392","0.733672918507925","0.77184160255486"
"No","2011","Baden-Württemberg","direct migration background","300","0.803783687274872","0.763642397959823","0.843924976589922"
"No","2011","Baden-Württemberg","indirect migration background","149","0.935164015720456","0.897010018173949","0.973318013266962"
"No","2011","Bavaria","no migration background","2105","0.767485410650962","0.751691128382109","0.783279692919815"
"No","2011","Bavaria","direct migration background","233","0.70599514681353","0.656233096878777","0.755757196748284"
"No","2011","Bavaria","indirect migration background","125","0.93773514196026","0.896356708938191","0.97911357498233"
"No","2011","Berlin","no migration background","520","0.714050038606871","0.680718521209743","0.747381556003999"
"No","2011","Berlin","direct migration background","39","0.768539337445994","0.653904118181223","0.883174556710765"
"No","2011","Berlin","indirect migration background","25","","",""
"No","2011","Brandenburg","no migration background","607","0.739951456594795","0.710599755603166","0.769303157586424"
"No","2011","Brandenburg","direct migration background","16","","",""
"No","2011","Brandenburg","indirect migration background","9","","",""
"No","2011","Mecklenburg-Western Pomerania","no migration background","350","0.621532634172596","0.579521994187576","0.663543274157616"
"No","2011","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"No","2011","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"No","2011","Saxony","no migration background","958","0.692990864520294","0.66857518770162","0.717406541338967"
"No","2011","Saxony","direct migration background","16","","",""
"No","2011","Saxony","indirect migration background","13","","",""
"No","2011","Saxony-Anhalt","no migration background","572","0.666905801048729","0.635108324924907","0.698703277172552"
"No","2011","Saxony-Anhalt","direct migration background","8","","",""
"No","2011","Saxony-Anhalt","indirect migration background","9","","",""
"No","2011","Thuringia","no migration background","609","0.706047788820503","0.675740740404826","0.736354837236179"
"No","2011","Thuringia","direct migration background","13","","",""
"No","2011","Thuringia","indirect migration background","8","","",""
"Yes","2012","Schleswig-Holstein","no migration background","","","",""
"Yes","2012","Schleswig-Holstein","direct migration background","","","",""
"Yes","2012","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2012","Hamburg","no migration background","","","",""
"Yes","2012","Hamburg","direct migration background","","","",""
"Yes","2012","Hamburg","indirect migration background","","","",""
"Yes","2012","Lower Saxony","no migration background","","","",""
"Yes","2012","Lower Saxony","direct migration background","","","",""
"Yes","2012","Lower Saxony","indirect migration background","","","",""
"Yes","2012","Bremen","no migration background","","","",""
"Yes","2012","Bremen","direct migration background","","","",""
"Yes","2012","Bremen","indirect migration background","","","",""
"Yes","2012","North Rhine-Westphalia","no migration background","","","",""
"Yes","2012","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2012","Hesse","no migration background","","","",""
"Yes","2012","Hesse","direct migration background","","","",""
"Yes","2012","Hesse","indirect migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2012","Baden-Württemberg","no migration background","","","",""
"Yes","2012","Baden-Württemberg","direct migration background","","","",""
"Yes","2012","Baden-Württemberg","indirect migration background","","","",""
"Yes","2012","Bavaria","no migration background","","","",""
"Yes","2012","Bavaria","direct migration background","","","",""
"Yes","2012","Bavaria","indirect migration background","","","",""
"Yes","2012","Berlin","no migration background","","","",""
"Yes","2012","Berlin","direct migration background","","","",""
"Yes","2012","Berlin","indirect migration background","","","",""
"Yes","2012","Brandenburg","no migration background","","","",""
"Yes","2012","Brandenburg","direct migration background","","","",""
"Yes","2012","Brandenburg","indirect migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2012","Saxony","no migration background","","","",""
"Yes","2012","Saxony","direct migration background","","","",""
"Yes","2012","Saxony","indirect migration background","","","",""
"Yes","2012","Saxony-Anhalt","no migration background","","","",""
"Yes","2012","Saxony-Anhalt","direct migration background","","","",""
"Yes","2012","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2012","Thuringia","no migration background","","","",""
"Yes","2012","Thuringia","direct migration background","","","",""
"Yes","2012","Thuringia","indirect migration background","","","",""
"No","2012","Schleswig-Holstein","no migration background","","","",""
"No","2012","Schleswig-Holstein","direct migration background","","","",""
"No","2012","Schleswig-Holstein","indirect migration background","","","",""
"No","2012","Hamburg","no migration background","","","",""
"No","2012","Hamburg","direct migration background","","","",""
"No","2012","Hamburg","indirect migration background","","","",""
"No","2012","Lower Saxony","no migration background","","","",""
"No","2012","Lower Saxony","direct migration background","","","",""
"No","2012","Lower Saxony","indirect migration background","","","",""
"No","2012","Bremen","no migration background","","","",""
"No","2012","Bremen","direct migration background","","","",""
"No","2012","Bremen","indirect migration background","","","",""
"No","2012","North Rhine-Westphalia","no migration background","","","",""
"No","2012","North Rhine-Westphalia","direct migration background","","","",""
"No","2012","North Rhine-Westphalia","indirect migration background","","","",""
"No","2012","Hesse","no migration background","","","",""
"No","2012","Hesse","direct migration background","","","",""
"No","2012","Hesse","indirect migration background","","","",""
"No","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2012","Baden-Württemberg","no migration background","","","",""
"No","2012","Baden-Württemberg","direct migration background","","","",""
"No","2012","Baden-Württemberg","indirect migration background","","","",""
"No","2012","Bavaria","no migration background","","","",""
"No","2012","Bavaria","direct migration background","","","",""
"No","2012","Bavaria","indirect migration background","","","",""
"No","2012","Berlin","no migration background","","","",""
"No","2012","Berlin","direct migration background","","","",""
"No","2012","Berlin","indirect migration background","","","",""
"No","2012","Brandenburg","no migration background","","","",""
"No","2012","Brandenburg","direct migration background","","","",""
"No","2012","Brandenburg","indirect migration background","","","",""
"No","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2012","Saxony","no migration background","","","",""
"No","2012","Saxony","direct migration background","","","",""
"No","2012","Saxony","indirect migration background","","","",""
"No","2012","Saxony-Anhalt","no migration background","","","",""
"No","2012","Saxony-Anhalt","direct migration background","","","",""
"No","2012","Saxony-Anhalt","indirect migration background","","","",""
"No","2012","Thuringia","no migration background","","","",""
"No","2012","Thuringia","direct migration background","","","",""
"No","2012","Thuringia","indirect migration background","","","",""
"Yes","2013","Schleswig-Holstein","no migration background","154","0.280871006282558","0.242716895086492","0.319025117478624"
"Yes","2013","Schleswig-Holstein","direct migration background","16","","",""
"Yes","2013","Schleswig-Holstein","indirect migration background","1","","",""
"Yes","2013","Hamburg","no migration background","66","0.241602382751135","0.190638497163272","0.292566268338997"
"Yes","2013","Hamburg","direct migration background","2","","",""
"Yes","2013","Hamburg","indirect migration background","3","","",""
"Yes","2013","Lower Saxony","no migration background","478","0.315807729311103","0.292981159065037","0.338634299557169"
"Yes","2013","Lower Saxony","direct migration background","37","0.308403165004834","0.232173423612978","0.384632906396689"
"Yes","2013","Lower Saxony","indirect migration background","8","","",""
"Yes","2013","Bremen","no migration background","21","","",""
"Yes","2013","Bremen","direct migration background","2","","",""
"Yes","2013","Bremen","indirect migration background","","","",""
"Yes","2013","North Rhine-Westphalia","no migration background","898","0.314329876194624","0.297992675718636","0.330667076670612"
"Yes","2013","North Rhine-Westphalia","direct migration background","96","0.224447487824597","0.185813275442104","0.26308170020709"
"Yes","2013","North Rhine-Westphalia","indirect migration background","15","","",""
"Yes","2013","Hesse","no migration background","323","0.331038657539654","0.302762711514812","0.359314603564497"
"Yes","2013","Hesse","direct migration background","47","0.293763671784299","0.224681827070888","0.362845516497711"
"Yes","2013","Hesse","indirect migration background","5","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","no migration background","273","0.306534255340455","0.27659500538537","0.336473505295541"
"Yes","2013","Rhineland-Palatinate,Saarland","direct migration background","31","0.261930063599594","0.186637189539637","0.33722293765955"
"Yes","2013","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"Yes","2013","Baden-Württemberg","no migration background","434","0.275943950266662","0.254813600567161","0.297074299966163"
"Yes","2013","Baden-Württemberg","direct migration background","62","0.201242487232113","0.155256662320902","0.247228312143324"
"Yes","2013","Baden-Württemberg","indirect migration background","7","","",""
"Yes","2013","Bavaria","no migration background","678","0.273632576000138","0.25625713823531","0.291008013764967"
"Yes","2013","Bavaria","direct migration background","72","0.270956504809914","0.220662759971265","0.321250249648563"
"Yes","2013","Bavaria","indirect migration background","15","","",""
"Yes","2013","Berlin","no migration background","206","0.305046266286956","0.270864657045418","0.339227875528494"
"Yes","2013","Berlin","direct migration background","13","","",""
"Yes","2013","Berlin","indirect migration background","","","",""
"Yes","2013","Brandenburg","no migration background","272","0.332128722614898","0.298688419438234","0.365569025791562"
"Yes","2013","Brandenburg","direct migration background","7","","",""
"Yes","2013","Brandenburg","indirect migration background","1","","",""
"Yes","2013","Mecklenburg-Western Pomerania","no migration background","167","0.434497991429572","0.388338906528431","0.480657076330712"
"Yes","2013","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Yes","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2013","Saxony","no migration background","464","0.351813746493106","0.325894903797783","0.37773258918843"
"Yes","2013","Saxony","direct migration background","11","","",""
"Yes","2013","Saxony","indirect migration background","1","","",""
"Yes","2013","Saxony-Anhalt","no migration background","287","0.393794024320827","0.358733101347952","0.428854947293702"
"Yes","2013","Saxony-Anhalt","direct migration background","8","","",""
"Yes","2013","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2013","Thuringia","no migration background","253","0.30893621130104","0.276675164234087","0.341197258367994"
"Yes","2013","Thuringia","direct migration background","4","","",""
"Yes","2013","Thuringia","indirect migration background","1","","",""
"No","2013","Schleswig-Holstein","no migration background","379","0.719128993717442","0.680974882521376","0.757283104913508"
"No","2013","Schleswig-Holstein","direct migration background","35","0.725924534599913","0.603506945984978","0.848342123214848"
"No","2013","Schleswig-Holstein","indirect migration background","8","","",""
"No","2013","Hamburg","no migration background","205","0.758397617248865","0.707433731661003","0.809361502836728"
"No","2013","Hamburg","direct migration background","22","","",""
"No","2013","Hamburg","indirect migration background","14","","",""
"No","2013","Lower Saxony","no migration background","1115","0.684192270688897","0.661365700442831","0.707018840934963"
"No","2013","Lower Saxony","direct migration background","104","0.691596834995166","0.61536709360331","0.767826576387022"
"No","2013","Lower Saxony","indirect migration background","42","0.839511302384946","0.737769696336778","0.941252908433114"
"No","2013","Bremen","no migration background","76","0.791196807322183","0.710310864069347","0.872082750575019"
"No","2013","Bremen","direct migration background","18","","",""
