"ple0018","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2010","Couple + C. GT 16 ","Male","","","","","2"
"No","2010","Couple + C. LE and GT 16","Male","","","","","2"
"No","2010","1-pers.-HH","Male","","","","","2"
"No","2010","(Married) couple without C. ","Male","","","","","2"
"No","2010","Single parent ","Male","","","","","2"
"No","2010","Single parent ","Female","","","","","2"
"No","2010","Couple + C. LE 16 ","Male","","","","","2"
"No","2010","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2010","1-pers.-HH","Male","","","","","1"
"Yes","2010","1-pers.-HH","Female","","","","","1"
"Yes","2010","(Married) couple without C. ","Male","","","","","1"
"Yes","2010","(Married) couple without C. ","Female","","","","","1"
"Yes","2010","Single parent ","Male","","","","","1"
"Yes","2010","Single parent ","Female","","","","","1"
"Yes","2010","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2010","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2010","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2010","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","Female","","","","","1"
"No","2011","Couple + C. GT 16 ","Female","1266","0.840053673051621","0.82160793853034","0.858499407572902","2"
"No","2011","Couple + C. LE and GT 16","Female","544","0.89907974685553","0.875096937682621","0.92306255602844","2"
"No","2011","Couple + C. GT 16 ","Male","1350","0.814532816823257","0.795969102405869","0.833096531240645","2"
"No","2011","Couple + C. LE and GT 16","Male","555","0.891799529252752","0.86750455385213","0.916094504653374","2"
"No","2011","1-pers.-HH","Male","1104","0.757180150695404","0.735320028922946","0.779040272467862","2"
"No","2011","1-pers.-HH","Female","1354","0.660152761444207","0.639875161683077","0.680430361205337","2"
"No","2011","(Married) couple without C. ","Female","2816","0.696755163899145","0.682678332074877","0.710831995723414","2"
"No","2011","(Married) couple without C. ","Male","2519","0.638186017694599","0.623385036115263","0.652986999273935","2"
"No","2011","Single parent ","Male","299","0.920725693668745","0.891708371545815","0.949743015791675","2"
"No","2011","Single parent ","Female","728","0.857852850943543","0.834252113714765","0.88145358817232","2"
"No","2011","Couple + C. LE 16 ","Male","1283","0.840623194084811","0.822050413708567","0.859195974461054","2"
"No","2011","Couple + C. LE 16 ","Female","1523","0.926465942841891","0.913775394081649","0.939156491602133","2"
"Yes","2011","Single parent ","Male","34","0.0792743063312548","0.050256984208325","0.108291628454185","1"
"Yes","2011","Single parent ","Female","113","0.142147149056457","0.11854641182768","0.165747886285235","1"
"Yes","2011","Couple + C. LE 16 ","Male","209","0.159376805915189","0.140804025538946","0.177949586291433","1"
"Yes","2011","Couple + C. LE 16 ","Female","102","0.0735340571581089","0.060843508397867","0.0862246059183508","1"
"Yes","2011","Couple + C. GT 16 ","Male","334","0.185467183176743","0.166903468759355","0.204030897594131","1"
"Yes","2011","Couple + C. GT 16 ","Female","251","0.159946326948379","0.141500592427098","0.17839206146966","1"
"Yes","2011","Couple + C. LE and GT 16","Male","73","0.108200470747248","0.0839054953466259","0.13249544614787","1"
"Yes","2011","Couple + C. LE and GT 16","Female","62","0.10092025314447","0.0769374439715603","0.124903062317379","1"
"Yes","2011","1-pers.-HH","Male","374","0.242819849304596","0.220959727532138","0.264679971077054","1"
"Yes","2011","1-pers.-HH","Female","742","0.339847238555793","0.319569638794663","0.360124838316923","1"
"Yes","2011","(Married) couple without C. ","Male","1530","0.361813982305401","0.347013000726065","0.376614963884737","1"
"Yes","2011","(Married) couple without C. ","Female","1280","0.303244836100855","0.289168004276586","0.317321667925123","1"
"No","2012","Couple + C. GT 16 ","Female","","","","","2"
"No","2012","Couple + C. LE and GT 16","Female","","","","","2"
"No","2012","Couple + C. GT 16 ","Male","","","","","2"
"No","2012","Couple + C. LE and GT 16","Male","","","","","2"
"No","2012","1-pers.-HH","Male","","","","","2"
"No","2012","1-pers.-HH","Female","","","","","2"
"No","2012","(Married) couple without C. ","Male","","","","","2"
"No","2012","(Married) couple without C. ","Female","","","","","2"
"No","2012","Single parent ","Male","","","","","2"
"No","2012","Single parent ","Female","","","","","2"
"No","2012","Couple + C. LE 16 ","Male","","","","","2"
"No","2012","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2012","Single parent ","Male","","","","","1"
"Yes","2012","Single parent ","Female","","","","","1"
"Yes","2012","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2012","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2012","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2012","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2012","1-pers.-HH","Male","","","","","1"
"Yes","2012","1-pers.-HH","Female","","","","","1"
"Yes","2012","(Married) couple without C. ","Male","","","","","1"
"Yes","2012","(Married) couple without C. ","Female","","","","","1"
"No","2013","(Married) couple without C. ","Female","2471","0.649101138560841","0.634035655384564","0.664166621737118","2"
"No","2013","Couple + C. LE and GT 16","Female","443","0.903352019929722","0.877374672815166","0.929329367044279","2"
"No","2013","1-pers.-HH","Male","1024","0.699680292544628","0.676069772823287","0.723290812265968","2"
"No","2013","1-pers.-HH","Female","1248","0.619875446218671","0.598733218029409","0.641017674407932","2"
"No","2013","(Married) couple without C. ","Male","2199","0.597622459376666","0.58203100551621","0.613213913237122","2"
"No","2013","Couple + C. GT 16 ","Male","1087","0.80399413980977","0.783110108884862","0.824878170734678","2"
"No","2013","Couple + C. GT 16 ","Female","1003","0.810061679263182","0.788281853011532","0.831841505514832","2"
"No","2013","Couple + C. LE and GT 16","Male","363","0.799112031502699","0.761885816291995","0.836338246713402","2"
"No","2013","Single parent ","Male","270","0.867867097610766","0.830411617679841","0.905322577541692","2"
"No","2013","Single parent ","Female","670","0.816729446359942","0.789953405643966","0.843505487075918","2"
"No","2013","Couple + C. LE 16 ","Male","1130","0.848384696235203","0.82903700898584","0.867732383484566","2"
"No","2013","Couple + C. LE 16 ","Female","1339","0.923480911216663","0.909812622618777","0.937149199814549","2"
"Yes","2013","Single parent ","Male","44","0.132132902389234","0.0946774224583081","0.169588382320159","1"
"Yes","2013","Single parent ","Female","132","0.183270553640058","0.156494512924082","0.210046594356034","1"
"Yes","2013","Couple + C. LE 16 ","Male","190","0.151615303764797","0.132267616515434","0.17096299101416","1"
"Yes","2013","Couple + C. LE 16 ","Female","114","0.0765190887833369","0.0628508001854512","0.0901873773812225","1"
"Yes","2013","1-pers.-HH","Male","424","0.300319707455372","0.276709187734032","0.323930227176713","1"
"Yes","2013","1-pers.-HH","Female","777","0.380124553781329","0.358982325592068","0.401266781970591","1"
"Yes","2013","(Married) couple without C. ","Male","1601","0.402377540623334","0.386786086762878","0.41796899448379","1"
"Yes","2013","(Married) couple without C. ","Female","1384","0.350898861439159","0.335833378262882","0.365964344615436","1"
"Yes","2013","Couple + C. GT 16 ","Male","301","0.19600586019023","0.175121829265322","0.216889891115138","1"
"Yes","2013","Couple + C. GT 16 ","Female","243","0.189938320736818","0.168158494485168","0.211718146988468","1"
"Yes","2013","Couple + C. LE and GT 16","Male","82","0.200887968497301","0.163661753286598","0.238114183708005","1"
"Yes","2013","Couple + C. LE and GT 16","Female","54","0.0966479800702777","0.0706706329557212","0.122625327184834","1"
"No","2014","1-pers.-HH","Male","","","","","2"
"No","2014","1-pers.-HH","Female","","","","","2"
"No","2014","(Married) couple without C. ","Male","","","","","2"
"No","2014","(Married) couple without C. ","Female","","","","","2"
"No","2014","Couple + C. GT 16 ","Male","","","","","2"
"No","2014","Couple + C. GT 16 ","Female","","","","","2"
"No","2014","Couple + C. LE and GT 16","Male","","","","","2"
"No","2014","Couple + C. LE and GT 16","Female","","","","","2"
"No","2014","Single parent ","Male","","","","","2"
"No","2014","Single parent ","Female","","","","","2"
"No","2014","Couple + C. LE 16 ","Male","","","","","2"
"No","2014","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2014","Single parent ","Male","","","","","1"
"Yes","2014","Single parent ","Female","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2014","1-pers.-HH","Male","","","","","1"
"Yes","2014","1-pers.-HH","Female","","","","","1"
"Yes","2014","(Married) couple without C. ","Male","","","","","1"
"Yes","2014","(Married) couple without C. ","Female","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Female","","","","","1"
"No","2015","1-pers.-HH","Male","1065","0.693783917799333","0.67048183651664","0.717085999082026","2"
"No","2015","1-pers.-HH","Female","1222","0.601167387286413","0.579808778082395","0.622525996490431","2"
"No","2015","(Married) couple without C. ","Male","2185","0.594927344719507","0.579154258224346","0.610700431214668","2"
"No","2015","(Married) couple without C. ","Female","2464","0.670165847185144","0.655179916842367","0.685151777527922","2"
"No","2015","Couple + C. GT 16 ","Male","1178","0.802972140689913","0.782843403957226","0.8231008774226","2"
"No","2015","Couple + C. GT 16 ","Female","1163","0.834482931698567","0.815043003394873","0.853922860002262","2"
"No","2015","Couple + C. LE and GT 16","Male","906","0.847850269758993","0.826299585900281","0.869400953617705","2"
"No","2015","Couple + C. LE and GT 16","Female","997","0.932071379867274","0.917140455400998","0.947002304333549","2"
"No","2015","Single parent ","Male","471","0.893566605777347","0.867336306144586","0.919796905410108","2"
"No","2015","Single parent ","Female","1540","0.863338867626529","0.847466355647806","0.879211379605252","2"
"No","2015","Couple + C. LE 16 ","Male","2509","0.870632824178843","0.858386528266494","0.882879120091193","2"
"No","2015","Couple + C. LE 16 ","Female","2964","0.920442222336324","0.911064862990505","0.929819581682143","2"
"Yes","2015","Single parent ","Male","60","0.106433394222653","0.0802030945898919","0.132663693855414","1"
"Yes","2015","Single parent ","Female","259","0.136661132373471","0.120788620394748","0.152533644352194","1"
"Yes","2015","Couple + C. LE 16 ","Male","376","0.129367175821156","0.117120879908807","0.141613471733505","1"
"Yes","2015","Couple + C. LE 16 ","Female","235","0.0795577776636762","0.0701804183178574","0.088935137009495","1"
"Yes","2015","1-pers.-HH","Female","797","0.398832612713587","0.377474003509569","0.420191221917605","1"
"Yes","2015","(Married) couple without C. ","Male","1536","0.405072655280493","0.389299568785332","0.420845741775654","1"
"Yes","2015","(Married) couple without C. ","Female","1317","0.329834152814855","0.314848222472078","0.344820083157633","1"
"Yes","2015","Couple + C. GT 16 ","Female","241","0.165517068301433","0.146077139997738","0.184956996605127","1"
"Yes","2015","Couple + C. LE and GT 16","Male","161","0.152149730241007","0.130599046382295","0.173700414099719","1"
"Yes","2015","Couple + C. LE and GT 16","Female","94","0.0679286201327265","0.0529976956664514","0.0828595445990016","1"
"Yes","2015","1-pers.-HH","Male","438","0.306216082200667","0.282914000917974","0.32951816348336","1"
"Yes","2015","Couple + C. GT 16 ","Male","322","0.197027859310087","0.1768991225774","0.217156596042774","1"
"No","2016","Couple + C. GT 16 ","Male","","","","","2"
"No","2016","Couple + C. GT 16 ","Female","","","","","2"
"No","2016","Couple + C. LE and GT 16","Male","","","","","2"
"No","2016","Couple + C. LE and GT 16","Female","","","","","2"
"No","2016","1-pers.-HH","Male","","","","","2"
"No","2016","1-pers.-HH","Female","","","","","2"
"No","2016","(Married) couple without C. ","Male","","","","","2"
"No","2016","(Married) couple without C. ","Female","","","","","2"
"No","2016","Single parent ","Male","","","","","2"
"No","2016","Single parent ","Female","","","","","2"
"No","2016","Couple + C. LE 16 ","Male","","","","","2"
"No","2016","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2016","Single parent ","Male","","","","","1"
"Yes","2016","Single parent ","Female","","","","","1"
"Yes","2016","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2016","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2016","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2016","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2016","1-pers.-HH","Female","","","","","1"
"Yes","2016","(Married) couple without C. ","Female","","","","","1"
"Yes","2016","1-pers.-HH","Male","","","","","1"
"Yes","2016","(Married) couple without C. ","Male","","","","","1"
"No","2017","Couple + C. GT 16 ","Male","1322","0.787853906564927","0.768269485855035","0.80743832727482","2"
"No","2017","Couple + C. GT 16 ","Female","1291","0.818928101748698","0.800036009309475","0.837820194187921","2"
"No","2017","Couple + C. LE and GT 16","Male","941","0.848744161379027","0.827589709963304","0.869898612794751","2"
"No","2017","Couple + C. LE and GT 16","Female","1037","0.901274774684644","0.883996991395125","0.918552557974163","2"
"No","2017","1-pers.-HH","Male","1254","0.722389790279091","0.701275341954289","0.743504238603894","2"
"No","2017","1-pers.-HH","Female","1399","0.61733727514643","0.597137337458384","0.637537212834477","2"
"No","2017","(Married) couple without C. ","Male","2412","0.603843125389282","0.58885929390034","0.618826956878223","2"
"No","2017","(Married) couple without C. ","Female","2740","0.665425623822444","0.651095937400261","0.679755310244627","2"
"No","2017","Single parent ","Male","492","0.890875172346871","0.865004887840157","0.916745456853585","2"
"No","2017","Single parent ","Female","1455","0.861470302607484","0.844980672870866","0.877959932344103","2"
"No","2017","Couple + C. LE 16 ","Male","2382","0.860763427883245","0.847949636445313","0.873577219321178","2"
"No","2017","Couple + C. LE 16 ","Female","2908","0.907903647669197","0.897810486671258","0.917996808667136","2"
"Yes","2017","Single parent ","Male","66","0.109124827653129","0.0832545431464153","0.134995112159843","1"
"Yes","2017","Single parent ","Female","231","0.138529697392516","0.122040067655897","0.155019327129134","1"
"Yes","2017","Couple + C. LE 16 ","Male","422","0.139236572116755","0.126422780678822","0.152050363554687","1"
"Yes","2017","Couple + C. LE 16 ","Female","245","0.0920963523308029","0.0820031913328637","0.102189513328742","1"
"Yes","2017","Couple + C. GT 16 ","Female","305","0.181071898251302","0.162179805812079","0.199963990690525","1"
"Yes","2017","Couple + C. GT 16 ","Male","352","0.212146093435073","0.19256167272518","0.231730514144966","1"
"Yes","2017","Couple + C. LE and GT 16","Male","161","0.151255838620973","0.130101387205249","0.172410290036696","1"
"Yes","2017","Couple + C. LE and GT 16","Female","108","0.098725225315356","0.0814474420258368","0.116003008604875","1"
"Yes","2017","1-pers.-HH","Female","825","0.38266272485357","0.362462787165523","0.402862662541616","1"
"Yes","2017","(Married) couple without C. ","Female","1425","0.334574376177556","0.320244689755373","0.348904062599739","1"
"Yes","2017","1-pers.-HH","Male","474","0.277610209720909","0.256495761396106","0.298724658045711","1"
"Yes","2017","(Married) couple without C. ","Male","1681","0.396156874610718","0.381173043121777","0.41114070609966","1"
"No","2018","1-pers.-HH","Male","","","","","2"
"No","2018","1-pers.-HH","Female","","","","","2"
"No","2018","(Married) couple without C. ","Male","","","","","2"
"No","2018","(Married) couple without C. ","Female","","","","","2"
"No","2018","Single parent ","Male","","","","","2"
"No","2018","Single parent ","Female","","","","","2"
"No","2018","Couple + C. LE 16 ","Male","","","","","2"
"No","2018","Couple + C. LE 16 ","Female","","","","","2"
"No","2018","Couple + C. GT 16 ","Male","","","","","2"
"No","2018","Couple + C. GT 16 ","Female","","","","","2"
"No","2018","Couple + C. LE and GT 16","Male","","","","","2"
"No","2018","Couple + C. LE and GT 16","Female","","","","","2"
"Yes","2018","Single parent ","Male","","","","","1"
"Yes","2018","Single parent ","Female","","","","","1"
"Yes","2018","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2018","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2018","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2018","1-pers.-HH","Female","","","","","1"
"Yes","2018","(Married) couple without C. ","Female","","","","","1"
"Yes","2018","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2018","1-pers.-HH","Male","","","","","1"
"Yes","2018","(Married) couple without C. ","Male","","","","","1"
"No","2019","1-pers.-HH","Male","1347","0.68453760689797","0.663859076104512","0.705216137691427","2"
"No","2019","1-pers.-HH","Female","1494","0.628729953430085","0.609048841776289","0.648411065083882","2"
"No","2019","(Married) couple without C. ","Male","2615","0.617226738762295","0.602812226954237","0.631641250570353","2"
"No","2019","(Married) couple without C. ","Female","2695","0.647997903278922","0.633528194670618","0.662467611887225","2"
"No","2019","Single parent ","Male","517","0.88901379498212","0.863428079860242","0.914599510103998","2"
"No","2019","Single parent ","Female","1264","0.860414645306456","0.842812136657621","0.878017153955291","2"
"No","2019","Couple + C. LE 16 ","Male","2136","0.845851612058499","0.831817288164702","0.859885935952296","2"
"No","2019","Couple + C. LE 16 ","Female","2449","0.927323163813751","0.917459478361015","0.937186849266486","2"
"No","2019","Couple + C. GT 16 ","Male","1166","0.766428940879601","0.745372369593151","0.787485512166051","2"
"No","2019","Couple + C. GT 16 ","Female","1137","0.812331287418914","0.792073191078466","0.832589383759362","2"
"No","2019","Couple + C. LE and GT 16","Male","899","0.840659539743673","0.818801392566763","0.862517686920582","2"
"No","2019","Couple + C. LE and GT 16","Female","1001","0.893948936422669","0.875851812195965","0.912046060649374","2"
"Yes","2019","Single parent ","Male","62","0.11098620501788","0.0854004898960024","0.136571920139757","1"
"Yes","2019","Single parent ","Female","225","0.139585354693544","0.121982846044709","0.157187863342379","1"
"Yes","2019","Couple + C. LE 16 ","Male","407","0.154148387941501","0.140114064047704","0.168182711835297","1"
"Yes","2019","Couple + C. LE 16 ","Female","212","0.0726768361862491","0.0628131507335137","0.0825405216389845","1"
"Yes","2019","Couple + C. LE and GT 16","Female","111","0.106051063577331","0.0879539393506258","0.124148187804035","1"
"Yes","2019","1-pers.-HH","Male","593","0.31546239310203","0.294783862308573","0.336140923895488","1"
"Yes","2019","1-pers.-HH","Female","821","0.371270046569915","0.351588934916118","0.390951158223711","1"
"Yes","2019","(Married) couple without C. ","Female","1490","0.352002096721078","0.337532388112774","0.366471805329382","1"
"Yes","2019","Couple + C. LE and GT 16","Male","178","0.159340460256327","0.137482313079418","0.181198607433237","1"
"Yes","2019","Couple + C. GT 16 ","Male","385","0.233571059120399","0.212514487833949","0.254627630406849","1"
"Yes","2019","Couple + C. GT 16 ","Female","290","0.187668712581086","0.167410616240638","0.207926808921534","1"
"Yes","2019","(Married) couple without C. ","Male","1753","0.382773261237705","0.368358749429647","0.397187773045763","1"
