"ple0018","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2015","(2b) intermediate general qualification","middle vocational","","","",""
"Yes","2015","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes","2015","(2b) intermediate general qualification","higher vocational","","","",""
"Yes","2015","(2b) intermediate general qualification","higher education","","","",""
"Yes","2015","(2a) intermediate vocational","in school","","","",""
"Yes","2015","(2a) intermediate vocational","inadequately","","","",""
"Yes","2015","(2a) intermediate vocational","general elemantary","","","",""
"Yes","2015","(2a) intermediate vocational","middle vocational","1247","1","1","1"
"Yes","2015","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes","2015","(2a) intermediate vocational","higher vocational","206","1","1","1"
"Yes","2015","(2a) intermediate vocational","higher education","","","",""
"Yes","2015","(2c_gen) general maturity certificate","in school","","","",""
"Yes","2015","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes","2015","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes","2015","(2c_gen) general maturity certificate","middle vocational","103","1","1","1"
"Yes","2015","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes","2015","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes","2015","(2c_gen) general maturity certificate","higher education","","","",""
"Yes","2015","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes","2015","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes","2015","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes","2015","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes","2015","(2c_voc) vocational maturity certificate","vocational + Abi","318","1","1","1"
"Yes","2015","(2c_voc) vocational maturity certificate","higher vocational","106","1","1","1"
"Yes","2015","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes","2015","(3a) lower tertiary education","in school","","","",""
"Yes","2015","(3a) lower tertiary education","inadequately","","","",""
"Yes","2015","(3a) lower tertiary education","general elemantary","","","",""
"Yes","2015","(3a) lower tertiary education","middle vocational","","","",""
"Yes","2015","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes","2015","(3a) lower tertiary education","higher vocational","","","",""
"Yes","2015","(3a) lower tertiary education","higher education","531","1","1","1"
"Yes","2015","(3b) higher tertiary education","in school","","","",""
"Yes","2015","(3b) higher tertiary education","inadequately","","","",""
"Yes","2015","(3b) higher tertiary education","general elemantary","","","",""
"Yes","2015","(3b) higher tertiary education","middle vocational","","","",""
"Yes","2015","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes","2015","(3b) higher tertiary education","higher vocational","","","",""
"Yes","2015","(3b) higher tertiary education","higher education","791","1","1","1"
"Yes","2016","(0) in school","in school","","","",""
"Yes","2016","(0) in school","inadequately","","","",""
"Yes","2016","(0) in school","general elemantary","","","",""
"Yes","2016","(0) in school","middle vocational","","","",""
"Yes","2016","(0) in school","vocational + Abi","","","",""
"Yes","2016","(0) in school","higher vocational","","","",""
"Yes","2016","(0) in school","higher education","","","",""
"Yes","2016","(1a) inadequately completed","in school","","","",""
"Yes","2016","(1a) inadequately completed","inadequately","","","",""
"Yes","2016","(1a) inadequately completed","general elemantary","","","",""
"Yes","2016","(1a) inadequately completed","middle vocational","","","",""
"Yes","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Yes","2016","(1a) inadequately completed","higher vocational","","","",""
"Yes","2016","(1a) inadequately completed","higher education","","","",""
"Yes","2016","(1b) general elementary school","in school","","","",""
"Yes","2016","(1b) general elementary school","inadequately","","","",""
"Yes","2016","(1b) general elementary school","general elemantary","","","",""
"Yes","2016","(1b) general elementary school","middle vocational","","","",""
"Yes","2016","(1b) general elementary school","vocational + Abi","","","",""
"Yes","2016","(1b) general elementary school","higher vocational","","","",""
"Yes","2016","(1b) general elementary school","higher education","","","",""
"Yes","2016","(1c) basic vocational qualification","in school","","","",""
"Yes","2016","(1c) basic vocational qualification","inadequately","","","",""
"Yes","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Yes","2016","(1c) basic vocational qualification","middle vocational","","","",""
"Yes","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes","2016","(1c) basic vocational qualification","higher vocational","","","",""
"Yes","2016","(1c) basic vocational qualification","higher education","","","",""
"Yes","2016","(2b) intermediate general qualification","in school","","","",""
"Yes","2016","(2b) intermediate general qualification","inadequately","","","",""
"Yes","2016","(2b) intermediate general qualification","general elemantary","","","",""
"Yes","2016","(2b) intermediate general qualification","middle vocational","","","",""
"Yes","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes","2016","(2b) intermediate general qualification","higher vocational","","","",""
"Yes","2016","(2b) intermediate general qualification","higher education","","","",""
"Yes","2016","(2a) intermediate vocational","in school","","","",""
"Yes","2016","(2a) intermediate vocational","inadequately","","","",""
"Yes","2016","(2a) intermediate vocational","general elemantary","","","",""
"Yes","2016","(2a) intermediate vocational","middle vocational","","","",""
"Yes","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes","2016","(2a) intermediate vocational","higher vocational","","","",""
"Yes","2016","(2a) intermediate vocational","higher education","","","",""
"Yes","2016","(2c_gen) general maturity certificate","in school","","","",""
"Yes","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes","2016","(2c_gen) general maturity certificate","middle vocational","","","",""
"Yes","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes","2016","(3a) lower tertiary education","in school","","","",""
"Yes","2016","(3a) lower tertiary education","inadequately","","","",""
"Yes","2016","(3a) lower tertiary education","general elemantary","","","",""
"Yes","2016","(3a) lower tertiary education","middle vocational","","","",""
"Yes","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes","2016","(3a) lower tertiary education","higher vocational","","","",""
"Yes","2016","(3a) lower tertiary education","higher education","","","",""
"Yes","2016","(3b) higher tertiary education","in school","","","",""
"Yes","2016","(3b) higher tertiary education","inadequately","","","",""
"Yes","2016","(3b) higher tertiary education","general elemantary","","","",""
"Yes","2016","(3b) higher tertiary education","middle vocational","","","",""
"Yes","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes","2016","(3b) higher tertiary education","higher vocational","","","",""
"Yes","2016","(3b) higher tertiary education","higher education","","","",""
"Yes","2017","(0) in school","in school","3","","",""
"Yes","2017","(0) in school","inadequately","","","",""
"Yes","2017","(0) in school","general elemantary","","","",""
"Yes","2017","(0) in school","middle vocational","","","",""
"Yes","2017","(0) in school","vocational + Abi","","","",""
"Yes","2017","(0) in school","higher vocational","","","",""
"Yes","2017","(0) in school","higher education","","","",""
"Yes","2017","(1a) inadequately completed","in school","","","",""
"Yes","2017","(1a) inadequately completed","inadequately","91","1","1","1"
"Yes","2017","(1a) inadequately completed","general elemantary","","","",""
"Yes","2017","(1a) inadequately completed","middle vocational","27","","",""
"Yes","2017","(1a) inadequately completed","vocational + Abi","","","",""
"Yes","2017","(1a) inadequately completed","higher vocational","1","","",""
"Yes","2017","(1a) inadequately completed","higher education","","","",""
"Yes","2017","(1b) general elementary school","in school","","","",""
"Yes","2017","(1b) general elementary school","inadequately","3","","",""
"Yes","2017","(1b) general elementary school","general elemantary","539","1","1","1"
"Yes","2017","(1b) general elementary school","middle vocational","","","",""
"Yes","2017","(1b) general elementary school","vocational + Abi","","","",""
"Yes","2017","(1b) general elementary school","higher vocational","","","",""
"Yes","2017","(1b) general elementary school","higher education","","","",""
"Yes","2017","(1c) basic vocational qualification","in school","","","",""
"Yes","2017","(1c) basic vocational qualification","inadequately","","","",""
"Yes","2017","(1c) basic vocational qualification","general elemantary","","","",""
"Yes","2017","(1c) basic vocational qualification","middle vocational","1688","1","1","1"
"Yes","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes","2017","(1c) basic vocational qualification","higher vocational","134","1","1","1"
"Yes","2017","(1c) basic vocational qualification","higher education","","","",""
"Yes","2017","(2b) intermediate general qualification","in school","","","",""
"Yes","2017","(2b) intermediate general qualification","inadequately","","","",""
"Yes","2017","(2b) intermediate general qualification","general elemantary","127","1","1","1"
"Yes","2017","(2b) intermediate general qualification","middle vocational","","","",""
"Yes","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes","2017","(2b) intermediate general qualification","higher vocational","","","",""
"Yes","2017","(2b) intermediate general qualification","higher education","","","",""
"Yes","2017","(2a) intermediate vocational","in school","","","",""
"Yes","2017","(2a) intermediate vocational","inadequately","","","",""
"Yes","2017","(2a) intermediate vocational","general elemantary","","","",""
"Yes","2017","(2a) intermediate vocational","middle vocational","1463","1","1","1"
"Yes","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes","2017","(2a) intermediate vocational","higher vocational","227","1","1","1"
"Yes","2017","(2a) intermediate vocational","higher education","","","",""
"Yes","2017","(2c_gen) general maturity certificate","in school","","","",""
"Yes","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes","2017","(2c_gen) general maturity certificate","middle vocational","130","1","1","1"
"Yes","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes","2017","(2c_gen) general maturity certificate","higher education","","","",""
"Yes","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes","2017","(2c_voc) vocational maturity certificate","vocational + Abi","391","1","1","1"
"Yes","2017","(2c_voc) vocational maturity certificate","higher vocational","112","1","1","1"
"Yes","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes","2017","(3a) lower tertiary education","in school","","","",""
"Yes","2017","(3a) lower tertiary education","inadequately","","","",""
"Yes","2017","(3a) lower tertiary education","general elemantary","","","",""
"Yes","2017","(3a) lower tertiary education","middle vocational","","","",""
"Yes","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes","2017","(3a) lower tertiary education","higher vocational","","","",""
"Yes","2017","(3a) lower tertiary education","higher education","569","1","1","1"
"Yes","2017","(3b) higher tertiary education","in school","","","",""
"Yes","2017","(3b) higher tertiary education","inadequately","","","",""
"Yes","2017","(3b) higher tertiary education","general elemantary","","","",""
"Yes","2017","(3b) higher tertiary education","middle vocational","","","",""
"Yes","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes","2017","(3b) higher tertiary education","higher vocational","","","",""
"Yes","2017","(3b) higher tertiary education","higher education","896","1","1","1"
"Yes","2018","(0) in school","in school","","","",""
"Yes","2018","(0) in school","inadequately","","","",""
"Yes","2018","(0) in school","general elemantary","","","",""
"Yes","2018","(0) in school","middle vocational","","","",""
"Yes","2018","(0) in school","vocational + Abi","","","",""
"Yes","2018","(0) in school","higher vocational","","","",""
"Yes","2018","(0) in school","higher education","","","",""
"Yes","2018","(1a) inadequately completed","in school","","","",""
"Yes","2018","(1a) inadequately completed","inadequately","","","",""
"Yes","2018","(1a) inadequately completed","general elemantary","","","",""
"Yes","2018","(1a) inadequately completed","middle vocational","","","",""
"Yes","2018","(1a) inadequately completed","vocational + Abi","","","",""
"Yes","2018","(1a) inadequately completed","higher vocational","","","",""
"Yes","2018","(1a) inadequately completed","higher education","","","",""
"Yes","2018","(1b) general elementary school","in school","","","",""
"Yes","2018","(1b) general elementary school","inadequately","","","",""
"Yes","2018","(1b) general elementary school","general elemantary","","","",""
"Yes","2018","(1b) general elementary school","middle vocational","","","",""
"Yes","2018","(1b) general elementary school","vocational + Abi","","","",""
"Yes","2018","(1b) general elementary school","higher vocational","","","",""
"Yes","2018","(1b) general elementary school","higher education","","","",""
"Yes","2018","(1c) basic vocational qualification","in school","","","",""
"Yes","2018","(1c) basic vocational qualification","inadequately","","","",""
"Yes","2018","(1c) basic vocational qualification","general elemantary","","","",""
"Yes","2018","(1c) basic vocational qualification","middle vocational","","","",""
"Yes","2018","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes","2018","(1c) basic vocational qualification","higher vocational","","","",""
"Yes","2018","(1c) basic vocational qualification","higher education","","","",""
"Yes","2018","(2b) intermediate general qualification","in school","","","",""
"Yes","2018","(2b) intermediate general qualification","inadequately","","","",""
"Yes","2018","(2b) intermediate general qualification","general elemantary","","","",""
"Yes","2018","(2b) intermediate general qualification","middle vocational","","","",""
"Yes","2018","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes","2018","(2b) intermediate general qualification","higher vocational","","","",""
"Yes","2018","(2b) intermediate general qualification","higher education","","","",""
"Yes","2018","(2a) intermediate vocational","in school","","","",""
"Yes","2018","(2a) intermediate vocational","inadequately","","","",""
"Yes","2018","(2a) intermediate vocational","general elemantary","","","",""
"Yes","2018","(2a) intermediate vocational","middle vocational","","","",""
"Yes","2018","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes","2018","(2a) intermediate vocational","higher vocational","","","",""
"Yes","2018","(2a) intermediate vocational","higher education","","","",""
"Yes","2018","(2c_gen) general maturity certificate","in school","","","",""
"Yes","2018","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes","2018","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes","2018","(2c_gen) general maturity certificate","middle vocational","","","",""
"Yes","2018","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes","2018","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes","2018","(2c_gen) general maturity certificate","higher education","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes","2018","(3a) lower tertiary education","in school","","","",""
"Yes","2018","(3a) lower tertiary education","inadequately","","","",""
"Yes","2018","(3a) lower tertiary education","general elemantary","","","",""
"Yes","2018","(3a) lower tertiary education","middle vocational","","","",""
"Yes","2018","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes","2018","(3a) lower tertiary education","higher vocational","","","",""
"Yes","2018","(3a) lower tertiary education","higher education","","","",""
"Yes","2018","(3b) higher tertiary education","in school","","","",""
"Yes","2018","(3b) higher tertiary education","inadequately","","","",""
"Yes","2018","(3b) higher tertiary education","general elemantary","","","",""
"Yes","2018","(3b) higher tertiary education","middle vocational","","","",""
"Yes","2018","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes","2018","(3b) higher tertiary education","higher vocational","","","",""
"Yes","2018","(3b) higher tertiary education","higher education","","","",""
"Yes","2019","(0) in school","in school","6","","",""
"Yes","2019","(0) in school","inadequately","","","",""
"Yes","2019","(0) in school","general elemantary","","","",""
"Yes","2019","(0) in school","middle vocational","","","",""
"Yes","2019","(0) in school","vocational + Abi","","","",""
"Yes","2019","(0) in school","higher vocational","","","",""
"Yes","2019","(0) in school","higher education","","","",""
"Yes","2019","(1a) inadequately completed","in school","","","",""
"Yes","2019","(1a) inadequately completed","inadequately","79","1","1","1"
"Yes","2019","(1a) inadequately completed","general elemantary","","","",""
"Yes","2019","(1a) inadequately completed","middle vocational","28","","",""
"Yes","2019","(1a) inadequately completed","vocational + Abi","","","",""
"Yes","2019","(1a) inadequately completed","higher vocational","3","","",""
"Yes","2019","(1a) inadequately completed","higher education","","","",""
"Yes","2019","(1b) general elementary school","in school","","","",""
"Yes","2019","(1b) general elementary school","inadequately","6","","",""
"Yes","2019","(1b) general elementary school","general elemantary","469","1","1","1"
"Yes","2019","(1b) general elementary school","middle vocational","","","",""
"Yes","2019","(1b) general elementary school","vocational + Abi","","","",""
"Yes","2019","(1b) general elementary school","higher vocational","","","",""
"Yes","2019","(1b) general elementary school","higher education","","","",""
"Yes","2019","(1c) basic vocational qualification","in school","","","",""
"Yes","2019","(1c) basic vocational qualification","inadequately","","","",""
"Yes","2019","(1c) basic vocational qualification","general elemantary","","","",""
"Yes","2019","(1c) basic vocational qualification","middle vocational","1560","1","1","1"
"Yes","2019","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes","2019","(1c) basic vocational qualification","higher vocational","162","1","1","1"
"Yes","2019","(1c) basic vocational qualification","higher education","","","",""
"Yes","2019","(2b) intermediate general qualification","in school","","","",""
"Yes","2019","(2b) intermediate general qualification","inadequately","","","",""
"Yes","2019","(2b) intermediate general qualification","general elemantary","125","1","1","1"
"Yes","2019","(2b) intermediate general qualification","middle vocational","","","",""
"Yes","2019","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes","2019","(2b) intermediate general qualification","higher vocational","","","",""
"Yes","2019","(2b) intermediate general qualification","higher education","","","",""
"Yes","2019","(2a) intermediate vocational","in school","","","",""
"Yes","2019","(2a) intermediate vocational","inadequately","","","",""
"Yes","2019","(2a) intermediate vocational","general elemantary","","","",""
"Yes","2019","(2a) intermediate vocational","middle vocational","1520","1","1","1"
"Yes","2019","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes","2019","(2a) intermediate vocational","higher vocational","264","1","1","1"
"Yes","2019","(2a) intermediate vocational","higher education","","","",""
"Yes","2019","(2c_gen) general maturity certificate","in school","","","",""
"Yes","2019","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes","2019","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes","2019","(2c_gen) general maturity certificate","middle vocational","148","1","1","1"
"Yes","2019","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes","2019","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes","2019","(2c_gen) general maturity certificate","higher education","","","",""
"Yes","2019","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes","2019","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes","2019","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes","2019","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes","2019","(2c_voc) vocational maturity certificate","vocational + Abi","411","1","1","1"
"Yes","2019","(2c_voc) vocational maturity certificate","higher vocational","140","1","1","1"
"Yes","2019","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes","2019","(3a) lower tertiary education","in school","","","",""
"Yes","2019","(3a) lower tertiary education","inadequately","","","",""
"Yes","2019","(3a) lower tertiary education","general elemantary","","","",""
"Yes","2019","(3a) lower tertiary education","middle vocational","","","",""
"Yes","2019","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes","2019","(3a) lower tertiary education","higher vocational","","","",""
"Yes","2019","(3a) lower tertiary education","higher education","630","1","1","1"
"Yes","2019","(3b) higher tertiary education","in school","","","",""
"Yes","2019","(3b) higher tertiary education","inadequately","","","",""
"Yes","2019","(3b) higher tertiary education","general elemantary","","","",""
"Yes","2019","(3b) higher tertiary education","middle vocational","","","",""
"Yes","2019","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes","2019","(3b) higher tertiary education","higher vocational","","","",""
"Yes","2019","(3b) higher tertiary education","higher education","1032","1","1","1"
