"pli0082","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1999","direct migration background","Male","","","",""
"Min 1x per month","1999","direct migration background","Female","","","",""
"Min 1x per month","1999","indirect migration background","Male","","","",""
"Min 1x per month","1999","indirect migration background","Female","","","",""
"Rarely","1999","no migration background","Male","","","",""
"Rarely","1999","no migration background","Female","","","",""
"Rarely","1999","direct migration background","Male","","","",""
"Rarely","1999","direct migration background","Female","","","",""
"Rarely","1999","indirect migration background","Male","","","",""
"Rarely","1999","indirect migration background","Female","","","",""
"Never","1999","no migration background","Male","","","",""
"Never","1999","no migration background","Female","","","",""
"Never","1999","direct migration background","Male","","","",""
"Never","1999","direct migration background","Female","","","",""
"Never","1999","indirect migration background","Male","","","",""
"Never","1999","indirect migration background","Female","","","",""
"Daily","2000","no migration background","Male","","","",""
"Daily","2000","no migration background","Female","","","",""
"Daily","2000","direct migration background","Male","","","",""
"Daily","2000","direct migration background","Female","","","",""
"Daily","2000","indirect migration background","Male","","","",""
"Daily","2000","indirect migration background","Female","","","",""
"Min 1x per week","2000","no migration background","Male","","","",""
"Min 1x per week","2000","no migration background","Female","","","",""
"Min 1x per week","2000","direct migration background","Male","","","",""
"Min 1x per week","2000","direct migration background","Female","","","",""
"Min 1x per week","2000","indirect migration background","Male","","","",""
"Min 1x per week","2000","indirect migration background","Female","","","",""
"Min 1x per month","2000","no migration background","Male","","","",""
"Min 1x per month","2000","no migration background","Female","","","",""
"Min 1x per month","2000","direct migration background","Male","","","",""
"Min 1x per month","2000","direct migration background","Female","","","",""
"Min 1x per month","2000","indirect migration background","Male","","","",""
"Min 1x per month","2000","indirect migration background","Female","","","",""
"Rarely","2000","no migration background","Male","","","",""
"Rarely","2000","no migration background","Female","","","",""
"Rarely","2000","direct migration background","Male","","","",""
"Rarely","2000","direct migration background","Female","","","",""
"Rarely","2000","indirect migration background","Male","","","",""
"Rarely","2000","indirect migration background","Female","","","",""
"Never","2000","no migration background","Male","","","",""
"Never","2000","no migration background","Female","","","",""
"Never","2000","direct migration background","Male","","","",""
"Never","2000","direct migration background","Female","","","",""
"Never","2000","indirect migration background","Male","","","",""
"Never","2000","indirect migration background","Female","","","",""
"Daily","2001","no migration background","Male","","","",""
"Daily","2001","no migration background","Female","","","",""
"Daily","2001","direct migration background","Male","","","",""
"Daily","2001","direct migration background","Female","","","",""
"Daily","2001","indirect migration background","Male","","","",""
"Daily","2001","indirect migration background","Female","","","",""
"Min 1x per week","2001","no migration background","Male","","","",""
"Min 1x per week","2001","no migration background","Female","","","",""
"Min 1x per week","2001","direct migration background","Male","","","",""
"Min 1x per week","2001","direct migration background","Female","","","",""
"Min 1x per week","2001","indirect migration background","Male","","","",""
"Min 1x per week","2001","indirect migration background","Female","","","",""
"Min 1x per month","2001","no migration background","Male","","","",""
"Min 1x per month","2001","no migration background","Female","","","",""
"Min 1x per month","2001","direct migration background","Male","","","",""
"Min 1x per month","2001","direct migration background","Female","","","",""
"Min 1x per month","2001","indirect migration background","Male","","","",""
"Min 1x per month","2001","indirect migration background","Female","","","",""
"Rarely","2001","no migration background","Male","","","",""
"Rarely","2001","no migration background","Female","","","",""
"Rarely","2001","direct migration background","Male","","","",""
"Rarely","2001","direct migration background","Female","","","",""
"Rarely","2001","indirect migration background","Male","","","",""
"Rarely","2001","indirect migration background","Female","","","",""
"Never","2001","no migration background","Male","","","",""
"Never","2001","no migration background","Female","","","",""
"Never","2001","direct migration background","Male","","","",""
"Never","2001","direct migration background","Female","","","",""
"Never","2001","indirect migration background","Male","","","",""
"Never","2001","indirect migration background","Female","","","",""
"Daily","2002","no migration background","Male","","","",""
"Daily","2002","no migration background","Female","","","",""
"Daily","2002","direct migration background","Male","","","",""
"Daily","2002","direct migration background","Female","","","",""
"Daily","2002","indirect migration background","Male","","","",""
"Daily","2002","indirect migration background","Female","","","",""
"Min 1x per week","2002","no migration background","Male","","","",""
"Min 1x per week","2002","no migration background","Female","","","",""
"Min 1x per week","2002","direct migration background","Male","","","",""
"Min 1x per week","2002","direct migration background","Female","","","",""
"Min 1x per week","2002","indirect migration background","Male","","","",""
"Min 1x per week","2002","indirect migration background","Female","","","",""
"Min 1x per month","2002","no migration background","Male","","","",""
"Min 1x per month","2002","no migration background","Female","","","",""
"Min 1x per month","2002","direct migration background","Male","","","",""
"Min 1x per month","2002","direct migration background","Female","","","",""
"Min 1x per month","2002","indirect migration background","Male","","","",""
"Min 1x per month","2002","indirect migration background","Female","","","",""
"Rarely","2002","no migration background","Male","","","",""
"Rarely","2002","no migration background","Female","","","",""
"Rarely","2002","direct migration background","Male","","","",""
"Rarely","2002","direct migration background","Female","","","",""
"Rarely","2002","indirect migration background","Male","","","",""
"Rarely","2002","indirect migration background","Female","","","",""
"Never","2002","no migration background","Male","","","",""
"Never","2002","no migration background","Female","","","",""
"Never","2002","direct migration background","Male","","","",""
"Never","2002","direct migration background","Female","","","",""
"Never","2002","indirect migration background","Male","","","",""
"Never","2002","indirect migration background","Female","","","",""
"Daily","2003","no migration background","Male","9","","",""
"Daily","2003","no migration background","Female","8","","",""
"Daily","2003","direct migration background","Male","1","","",""
"Daily","2003","direct migration background","Female","","","",""
"Daily","2003","indirect migration background","Male","1","","",""
"Daily","2003","indirect migration background","Female","","","",""
"Min 1x per week","2003","no migration background","Male","517","0.0581224984061548","0.0532998545816644","0.0629451422306452"
"Min 1x per week","2003","no migration background","Female","443","0.0402975599713437","0.0363886504072391","0.0442064695354483"
"Min 1x per week","2003","direct migration background","Male","39","0.0275998246140007","0.0185577887944453","0.036641860433556"
"Min 1x per week","2003","direct migration background","Female","47","0.0286760236622642","0.019802831595828","0.0375492157287003"
"Min 1x per week","2003","indirect migration background","Male","11","","",""
"Min 1x per week","2003","indirect migration background","Female","23","","",""
"Min 1x per month","2003","no migration background","Male","2528","0.264605233591704","0.255512900824015","0.273697566359393"
"Min 1x per month","2003","no migration background","Female","2479","0.236111756453256","0.227670216754405","0.244553296152107"
"Min 1x per month","2003","direct migration background","Male","246","0.207050087516353","0.184686002492351","0.229414172540354"
"Min 1x per month","2003","direct migration background","Female","238","0.176089120751925","0.155838201411276","0.196340040092573"
"Min 1x per month","2003","indirect migration background","Male","77","0.168574566656445","0.130632588592106","0.206516544720783"
"Min 1x per month","2003","indirect migration background","Female","86","0.179146712612407","0.142073145674534","0.216220279550281"
"Rarely","2003","no migration background","Male","5172","0.569928008423929","0.55972339822664","0.580132618621217"
"Rarely","2003","no migration background","Female","5684","0.580456483029742","0.570647560862608","0.590265405196877"
"Rarely","2003","direct migration background","Male","706","0.548165215347218","0.520696641261403","0.575633789433033"
"Rarely","2003","direct migration background","Female","767","0.56185244684771","0.535473363731128","0.588231529964292"
"Rarely","2003","indirect migration background","Male","223","0.569862081025476","0.519685503589038","0.620038658461914"
"Rarely","2003","indirect migration background","Female","234","0.552013873466444","0.503937194618204","0.600090552314685"
"Never","2003","no migration background","Male","816","0.10612423478021","0.0997758724355913","0.112472597124829"
"Never","2003","no migration background","Female","1109","0.14217235540413","0.135230819947565","0.149113890860695"
"Never","2003","direct migration background","Male","269","0.215500930028062","0.192806914972251","0.238194945083873"
"Never","2003","direct migration background","Female","307","0.233382408738101","0.210893840216905","0.255870977259297"
"Never","2003","indirect migration background","Male","62","0.22064282021334","0.178616103729583","0.262669536697098"
"Never","2003","indirect migration background","Female","68","0.205289870590918","0.166240385209117","0.244339355972719"
"Daily","2004","no migration background","Male","","","",""
"Daily","2004","no migration background","Female","","","",""
"Daily","2004","direct migration background","Male","","","",""
"Daily","2004","direct migration background","Female","","","",""
"Daily","2004","indirect migration background","Male","","","",""
"Daily","2004","indirect migration background","Female","","","",""
"Min 1x per week","2004","no migration background","Male","","","",""
"Min 1x per week","2004","no migration background","Female","","","",""
"Min 1x per week","2004","direct migration background","Male","","","",""
"Min 1x per week","2004","direct migration background","Female","","","",""
"Min 1x per week","2004","indirect migration background","Male","","","",""
"Min 1x per week","2004","indirect migration background","Female","","","",""
"Min 1x per month","2004","no migration background","Male","","","",""
"Min 1x per month","2004","no migration background","Female","","","",""
"Min 1x per month","2004","direct migration background","Male","","","",""
"Min 1x per month","2004","direct migration background","Female","","","",""
"Min 1x per month","2004","indirect migration background","Male","","","",""
"Min 1x per month","2004","indirect migration background","Female","","","",""
"Rarely","2004","no migration background","Male","","","",""
"Rarely","2004","no migration background","Female","","","",""
"Rarely","2004","direct migration background","Male","","","",""
"Rarely","2004","direct migration background","Female","","","",""
"Rarely","2004","indirect migration background","Male","","","",""
"Rarely","2004","indirect migration background","Female","","","",""
"Never","2004","no migration background","Male","","","",""
"Never","2004","no migration background","Female","","","",""
"Never","2004","direct migration background","Male","","","",""
"Never","2004","direct migration background","Female","","","",""
"Never","2004","indirect migration background","Male","","","",""
"Never","2004","indirect migration background","Female","","","",""
"Daily","2005","no migration background","Male","","","",""
"Daily","2005","no migration background","Female","","","",""
"Daily","2005","direct migration background","Male","","","",""
"Daily","2005","direct migration background","Female","","","",""
"Daily","2005","indirect migration background","Male","","","",""
"Daily","2005","indirect migration background","Female","","","",""
"Min 1x per week","2005","no migration background","Male","","","",""
"Min 1x per week","2005","no migration background","Female","","","",""
"Min 1x per week","2005","direct migration background","Male","","","",""
"Min 1x per week","2005","direct migration background","Female","","","",""
"Min 1x per week","2005","indirect migration background","Male","","","",""
"Min 1x per week","2005","indirect migration background","Female","","","",""
"Min 1x per month","2005","no migration background","Male","","","",""
"Min 1x per month","2005","no migration background","Female","","","",""
"Min 1x per month","2005","direct migration background","Male","","","",""
"Min 1x per month","2005","direct migration background","Female","","","",""
"Min 1x per month","2005","indirect migration background","Male","","","",""
"Min 1x per month","2005","indirect migration background","Female","","","",""
"Rarely","2005","no migration background","Male","","","",""
"Rarely","2005","no migration background","Female","","","",""
"Rarely","2005","direct migration background","Male","","","",""
"Rarely","2005","direct migration background","Female","","","",""
"Rarely","2005","indirect migration background","Male","","","",""
"Rarely","2005","indirect migration background","Female","","","",""
"Never","2005","no migration background","Male","","","",""
"Never","2005","no migration background","Female","","","",""
"Never","2005","direct migration background","Male","","","",""
"Never","2005","direct migration background","Female","","","",""
"Never","2005","indirect migration background","Male","","","",""
"Never","2005","indirect migration background","Female","","","",""
"Daily","2006","no migration background","Male","","","",""
"Daily","2006","no migration background","Female","","","",""
"Daily","2006","direct migration background","Male","","","",""
"Daily","2006","direct migration background","Female","","","",""
"Daily","2006","indirect migration background","Male","","","",""
"Daily","2006","indirect migration background","Female","","","",""
"Min 1x per week","2006","no migration background","Male","","","",""
"Min 1x per week","2006","no migration background","Female","","","",""
"Min 1x per week","2006","direct migration background","Male","","","",""
"Min 1x per week","2006","direct migration background","Female","","","",""
"Min 1x per week","2006","indirect migration background","Male","","","",""
"Min 1x per week","2006","indirect migration background","Female","","","",""
"Min 1x per month","2006","no migration background","Male","","","",""
"Min 1x per month","2006","no migration background","Female","","","",""
"Min 1x per month","2006","direct migration background","Male","","","",""
"Min 1x per month","2006","direct migration background","Female","","","",""
"Min 1x per month","2006","indirect migration background","Male","","","",""
"Min 1x per month","2006","indirect migration background","Female","","","",""
"Rarely","2006","no migration background","Male","","","",""
"Rarely","2006","no migration background","Female","","","",""
"Rarely","2006","direct migration background","Male","","","",""
"Rarely","2006","direct migration background","Female","","","",""
"Rarely","2006","indirect migration background","Male","","","",""
"Rarely","2006","indirect migration background","Female","","","",""
"Never","2006","no migration background","Male","","","",""
