"pli0082","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2006","vocational + Abi","","","",""
"Rarely","2006","higher vocational","","","",""
"Rarely","2006","higher education","","","",""
"Never","2006","in school","","","",""
"Never","2006","inadequately","","","",""
"Never","2006","general elemantary","","","",""
"Never","2006","middle vocational","","","",""
"Never","2006","vocational + Abi","","","",""
"Never","2006","higher vocational","","","",""
"Never","2006","higher education","","","",""
"Daily","2007","in school","","","",""
"Daily","2007","inadequately","","","",""
"Daily","2007","general elemantary","","","",""
"Daily","2007","middle vocational","","","",""
"Daily","2007","vocational + Abi","","","",""
"Daily","2007","higher vocational","","","",""
"Daily","2007","higher education","","","",""
"Min 1x per week","2007","in school","","","",""
"Min 1x per week","2007","inadequately","","","",""
"Min 1x per week","2007","general elemantary","","","",""
"Min 1x per week","2007","middle vocational","","","",""
"Min 1x per week","2007","vocational + Abi","","","",""
"Min 1x per week","2007","higher vocational","","","",""
"Min 1x per week","2007","higher education","","","",""
"Min 1x per month","2007","in school","","","",""
"Min 1x per month","2007","inadequately","","","",""
"Min 1x per month","2007","general elemantary","","","",""
"Min 1x per month","2007","middle vocational","","","",""
"Min 1x per month","2007","vocational + Abi","","","",""
"Min 1x per month","2007","higher vocational","","","",""
"Min 1x per month","2007","higher education","","","",""
"Rarely","2007","in school","","","",""
"Rarely","2007","inadequately","","","",""
"Rarely","2007","general elemantary","","","",""
"Rarely","2007","middle vocational","","","",""
"Rarely","2007","vocational + Abi","","","",""
"Rarely","2007","higher vocational","","","",""
"Rarely","2007","higher education","","","",""
"Never","2007","in school","","","",""
"Never","2007","inadequately","","","",""
"Never","2007","general elemantary","","","",""
"Never","2007","middle vocational","","","",""
"Never","2007","vocational + Abi","","","",""
"Never","2007","higher vocational","","","",""
"Never","2007","higher education","","","",""
"Daily","2008","in school","","","",""
"Daily","2008","inadequately","","","",""
"Daily","2008","general elemantary","2","","",""
"Daily","2008","middle vocational","8","","",""
"Daily","2008","vocational + Abi","1","","",""
"Daily","2008","higher vocational","1","","",""
"Daily","2008","higher education","2","","",""
"Min 1x per week","2008","in school","4","","",""
"Min 1x per week","2008","inadequately","1","","",""
"Min 1x per week","2008","general elemantary","34","0.020388322610346","0.0142420636488645","0.0265345815718275"
"Min 1x per week","2008","middle vocational","229","0.0237589556538491","0.0207336286910666","0.0267842826166316"
"Min 1x per week","2008","vocational + Abi","20","","",""
"Min 1x per week","2008","higher vocational","46","0.0295689733695369","0.0207552918557273","0.0383826548833466"
"Min 1x per week","2008","higher education","207","0.0498810698706672","0.0432956459122568","0.0564664938290776"
"Min 1x per month","2008","in school","77","0.287734692563864","0.240374709020076","0.335094676107653"
"Min 1x per month","2008","inadequately","10","","",""
"Min 1x per month","2008","general elemantary","232","0.104689658692191","0.0913749453214349","0.118004372062947"
"Min 1x per month","2008","middle vocational","1874","0.182100997233299","0.174434691861889","0.189767302604708"
"Min 1x per month","2008","vocational + Abi","241","0.243717563707065","0.218265474813211","0.269169652600919"
"Min 1x per month","2008","higher vocational","310","0.212226952651386","0.190952533020884","0.233501372281889"
"Min 1x per month","2008","higher education","1403","0.305941563923065","0.292002162217963","0.319880965628167"
"Rarely","2008","in school","231","0.590760152392172","0.539321558678171","0.642198746106174"
"Rarely","2008","inadequately","79","0.446269443354159","0.374829773402435","0.517709113305883"
"Rarely","2008","general elemantary","1123","0.530586199762693","0.508881737476317","0.55229066204907"
"Rarely","2008","middle vocational","5983","0.61181326739735","0.602132497390188","0.621494037404512"
"Rarely","2008","vocational + Abi","721","0.638859089806295","0.610383095765431","0.667335083847159"
"Rarely","2008","higher vocational","915","0.633975096324863","0.60891121589798","0.659038976751745"
"Rarely","2008","higher education","2368","0.574738125562058","0.559782998678074","0.589693252446041"
"Never","2008","in school","39","0.115846381904174","0.0823652883598613","0.149327475448488"
"Never","2008","inadequately","96","0.487771957340072","0.415937683055194","0.55960623162495"
"Never","2008","general elemantary","640","0.343552173742576","0.322898867391734","0.364205480093418"
"Never","2008","middle vocational","1641","0.181642431157155","0.173983638401324","0.189301223912987"
"Never","2008","vocational + Abi","110","0.104539811515984","0.0864012848628262","0.122678338169141"
"Never","2008","higher vocational","147","0.122168434681377","0.105129517397466","0.139207351965287"
"Never","2008","higher education","218","0.0680370873409184","0.060419822677195","0.0756543520046419"
"Daily","2009","in school","","","",""
"Daily","2009","inadequately","","","",""
"Daily","2009","general elemantary","","","",""
"Daily","2009","middle vocational","","","",""
"Daily","2009","vocational + Abi","","","",""
"Daily","2009","higher vocational","","","",""
"Daily","2009","higher education","","","",""
"Min 1x per week","2009","in school","","","",""
"Min 1x per week","2009","inadequately","","","",""
"Min 1x per week","2009","general elemantary","","","",""
"Min 1x per week","2009","middle vocational","","","",""
"Min 1x per week","2009","vocational + Abi","","","",""
"Min 1x per week","2009","higher vocational","","","",""
"Min 1x per week","2009","higher education","","","",""
"Min 1x per month","2009","in school","","","",""
"Min 1x per month","2009","inadequately","","","",""
"Min 1x per month","2009","general elemantary","","","",""
"Min 1x per month","2009","middle vocational","","","",""
"Min 1x per month","2009","vocational + Abi","","","",""
"Min 1x per month","2009","higher vocational","","","",""
"Min 1x per month","2009","higher education","","","",""
"Rarely","2009","in school","","","",""
"Rarely","2009","inadequately","","","",""
"Rarely","2009","general elemantary","","","",""
"Rarely","2009","middle vocational","","","",""
"Rarely","2009","vocational + Abi","","","",""
"Rarely","2009","higher vocational","","","",""
"Rarely","2009","higher education","","","",""
"Never","2009","in school","","","",""
"Never","2009","inadequately","","","",""
"Never","2009","general elemantary","","","",""
"Never","2009","middle vocational","","","",""
"Never","2009","vocational + Abi","","","",""
"Never","2009","higher vocational","","","",""
"Never","2009","higher education","","","",""
"Daily","2010","in school","","","",""
"Daily","2010","inadequately","","","",""
"Daily","2010","general elemantary","","","",""
"Daily","2010","middle vocational","","","",""
"Daily","2010","vocational + Abi","","","",""
"Daily","2010","higher vocational","","","",""
"Daily","2010","higher education","","","",""
"Min 1x per week","2010","in school","","","",""
"Min 1x per week","2010","inadequately","","","",""
"Min 1x per week","2010","general elemantary","","","",""
"Min 1x per week","2010","middle vocational","","","",""
"Min 1x per week","2010","vocational + Abi","","","",""
"Min 1x per week","2010","higher vocational","","","",""
"Min 1x per week","2010","higher education","","","",""
"Min 1x per month","2010","in school","","","",""
"Min 1x per month","2010","inadequately","","","",""
"Min 1x per month","2010","general elemantary","","","",""
"Min 1x per month","2010","middle vocational","","","",""
"Min 1x per month","2010","vocational + Abi","","","",""
"Min 1x per month","2010","higher vocational","","","",""
"Min 1x per month","2010","higher education","","","",""
"Rarely","2010","in school","","","",""
"Rarely","2010","inadequately","","","",""
"Rarely","2010","general elemantary","","","",""
"Rarely","2010","middle vocational","","","",""
"Rarely","2010","vocational + Abi","","","",""
"Rarely","2010","higher vocational","","","",""
"Rarely","2010","higher education","","","",""
"Never","2010","in school","","","",""
"Never","2010","inadequately","","","",""
"Never","2010","general elemantary","","","",""
"Never","2010","middle vocational","","","",""
"Never","2010","vocational + Abi","","","",""
"Never","2010","higher vocational","","","",""
"Never","2010","higher education","","","",""
"Daily","2011","in school","","","",""
"Daily","2011","inadequately","","","",""
"Daily","2011","general elemantary","","","",""
"Daily","2011","middle vocational","","","",""
"Daily","2011","vocational + Abi","","","",""
"Daily","2011","higher vocational","","","",""
"Daily","2011","higher education","","","",""
"Min 1x per week","2011","in school","","","",""
"Min 1x per week","2011","inadequately","","","",""
"Min 1x per week","2011","general elemantary","","","",""
"Min 1x per week","2011","middle vocational","","","",""
"Min 1x per week","2011","vocational + Abi","","","",""
"Min 1x per week","2011","higher vocational","","","",""
"Min 1x per week","2011","higher education","","","",""
"Min 1x per month","2011","in school","","","",""
"Min 1x per month","2011","inadequately","","","",""
"Min 1x per month","2011","general elemantary","","","",""
"Min 1x per month","2011","middle vocational","","","",""
"Min 1x per month","2011","vocational + Abi","","","",""
"Min 1x per month","2011","higher vocational","","","",""
"Min 1x per month","2011","higher education","","","",""
"Rarely","2011","in school","","","",""
"Rarely","2011","inadequately","","","",""
"Rarely","2011","general elemantary","","","",""
"Rarely","2011","middle vocational","","","",""
"Rarely","2011","vocational + Abi","","","",""
"Rarely","2011","higher vocational","","","",""
"Rarely","2011","higher education","","","",""
"Never","2011","in school","","","",""
"Never","2011","inadequately","","","",""
"Never","2011","general elemantary","","","",""
"Never","2011","middle vocational","","","",""
"Never","2011","vocational + Abi","","","",""
"Never","2011","higher vocational","","","",""
"Never","2011","higher education","","","",""
"Daily","2012","in school","","","",""
"Daily","2012","inadequately","","","",""
"Daily","2012","general elemantary","","","",""
"Daily","2012","middle vocational","","","",""
"Daily","2012","vocational + Abi","","","",""
"Daily","2012","higher vocational","","","",""
"Daily","2012","higher education","","","",""
"Min 1x per week","2012","in school","","","",""
"Min 1x per week","2012","inadequately","","","",""
"Min 1x per week","2012","general elemantary","","","",""
"Min 1x per week","2012","middle vocational","","","",""
"Min 1x per week","2012","vocational + Abi","","","",""
"Min 1x per week","2012","higher vocational","","","",""
"Min 1x per week","2012","higher education","","","",""
"Min 1x per month","2012","in school","","","",""
"Min 1x per month","2012","inadequately","","","",""
"Min 1x per month","2012","general elemantary","","","",""
"Min 1x per month","2012","middle vocational","","","",""
"Min 1x per month","2012","vocational + Abi","","","",""
"Min 1x per month","2012","higher vocational","","","",""
"Min 1x per month","2012","higher education","","","",""
"Rarely","2012","in school","","","",""
"Rarely","2012","inadequately","","","",""
"Rarely","2012","general elemantary","","","",""
"Rarely","2012","middle vocational","","","",""
"Rarely","2012","vocational + Abi","","","",""
"Rarely","2012","higher vocational","","","",""
"Rarely","2012","higher education","","","",""
"Never","2012","in school","","","",""
"Never","2012","inadequately","","","",""
"Never","2012","general elemantary","","","",""
"Never","2012","middle vocational","","","",""
"Never","2012","vocational + Abi","","","",""
"Never","2012","higher vocational","","","",""
"Never","2012","higher education","","","",""
"Daily","2013","in school","","","",""
"Daily","2013","inadequately","1","","",""
"Daily","2013","general elemantary","3","","",""
"Daily","2013","middle vocational","17","","",""
"Daily","2013","vocational + Abi","5","","",""
"Daily","2013","higher vocational","1","","",""
"Daily","2013","higher education","7","","",""
"Min 1x per week","2013","in school","17","","",""
"Min 1x per week","2013","inadequately","14","","",""
"Min 1x per week","2013","general elemantary","95","0.0290443886761342","0.0225857212204372","0.0355030561318313"
"Min 1x per week","2013","middle vocational","438","0.0304644548282202","0.0274428093029765","0.033486100353464"
"Min 1x per week","2013","vocational + Abi","78","0.042654098113786","0.0332506722199814","0.0520575240075906"
"Min 1x per week","2013","higher vocational","82","0.0449090619950126","0.0350115861711538","0.0548065378188714"
"Min 1x per week","2013","higher education","404","0.0627080236467606","0.056485904262014","0.0689301430315072"
"Min 1x per month","2013","in school","139","0.273160392716699","0.231760783446092","0.314560001987305"
"Min 1x per month","2013","inadequately","39","0.128414624712243","0.0922092222229336","0.164620027201552"
"Min 1x per month","2013","general elemantary","407","0.140828921142507","0.127450715509456","0.154207126775559"
"Min 1x per month","2013","middle vocational","2997","0.232078990236774","0.224656645360118","0.239501335113429"
"Min 1x per month","2013","vocational + Abi","562","0.288389939997773","0.267309368711502","0.309470511284045"
"Min 1x per month","2013","higher vocational","508","0.28652418525012","0.26491664321934","0.308131727280901"
"Min 1x per month","2013","higher education","2391","0.408703548540681","0.396086836995477","0.421320260085886"
"Rarely","2013","in school","263","0.630747485651777","0.585908314084192","0.675586657219363"
"Rarely","2013","inadequately","126","0.370092607337696","0.317840389726619","0.422344824948772"
"Rarely","2013","general elemantary","1357","0.513768681454629","0.494545848412364","0.532991514496894"
"Rarely","2013","middle vocational","7193","0.582235958756384","0.573564743216181","0.590907174296587"
"Rarely","2013","vocational + Abi","989","0.5722085382646","0.549185400810968","0.595231675718231"
"Rarely","2013","higher vocational","961","0.57638258965574","0.552768162069418","0.599997017242062"
"Rarely","2013","higher education","2765","0.479374212564277","0.466552692830532","0.492195732298022"
"Never","2013","in school","26","","",""
"Never","2013","inadequately","148","0.47632620497775","0.422276437794866","0.530375972160634"
"Never","2013","general elemantary","735","0.316182323976694","0.298298883597183","0.334065764356204"
"Never","2013","middle vocational","1782","0.153673925633626","0.147333273966622","0.160014577300631"
"Never","2013","vocational + Abi","140","0.0909615146382857","0.0775804317790273","0.104342597497544"
"Never","2013","higher vocational","130","0.0920726483661062","0.0782552600561758","0.105890036676037"
"Never","2013","higher education","265","0.0477987129175963","0.042323363788267","0.0532740620469255"
"Daily","2014","in school","","","",""
"Daily","2014","inadequately","","","",""
"Daily","2014","general elemantary","","","",""
"Daily","2014","middle vocational","","","",""
"Daily","2014","vocational + Abi","","","",""
"Daily","2014","higher vocational","","","",""
"Daily","2014","higher education","","","",""
"Min 1x per week","2014","in school","","","",""
"Min 1x per week","2014","inadequately","","","",""
"Min 1x per week","2014","general elemantary","","","",""
"Min 1x per week","2014","middle vocational","","","",""
"Min 1x per week","2014","vocational + Abi","","","",""
"Min 1x per week","2014","higher vocational","","","",""
"Min 1x per week","2014","higher education","","","",""
"Min 1x per month","2014","in school","","","",""
"Min 1x per month","2014","inadequately","","","",""
"Min 1x per month","2014","general elemantary","","","",""
"Min 1x per month","2014","middle vocational","","","",""
"Min 1x per month","2014","vocational + Abi","","","",""
"Min 1x per month","2014","higher vocational","","","",""
"Min 1x per month","2014","higher education","","","",""
"Rarely","2014","in school","","","",""
"Rarely","2014","inadequately","","","",""
"Rarely","2014","general elemantary","","","",""
"Rarely","2014","middle vocational","","","",""
"Rarely","2014","vocational + Abi","","","",""
"Rarely","2014","higher vocational","","","",""
"Rarely","2014","higher education","","","",""
"Never","2014","in school","","","",""
"Never","2014","inadequately","","","",""
"Never","2014","general elemantary","","","",""
"Never","2014","middle vocational","","","",""
"Never","2014","vocational + Abi","","","",""
"Never","2014","higher vocational","","","",""
"Never","2014","higher education","","","",""
"Daily","2015","in school","","","",""
"Daily","2015","inadequately","","","",""
"Daily","2015","general elemantary","","","",""
"Daily","2015","middle vocational","","","",""
"Daily","2015","vocational + Abi","","","",""
"Daily","2015","higher vocational","","","",""
"Daily","2015","higher education","","","",""
"Min 1x per week","2015","in school","","","",""
"Min 1x per week","2015","inadequately","","","",""
"Min 1x per week","2015","general elemantary","","","",""
"Min 1x per week","2015","middle vocational","","","",""
"Min 1x per week","2015","vocational + Abi","","","",""
"Min 1x per week","2015","higher vocational","","","",""
"Min 1x per week","2015","higher education","","","",""
"Min 1x per month","2015","in school","","","",""
"Min 1x per month","2015","inadequately","","","",""
"Min 1x per month","2015","general elemantary","","","",""
"Min 1x per month","2015","middle vocational","","","",""
"Min 1x per month","2015","vocational + Abi","","","",""
"Min 1x per month","2015","higher vocational","","","",""
"Min 1x per month","2015","higher education","","","",""
"Rarely","2015","in school","","","",""
"Rarely","2015","inadequately","","","",""
"Rarely","2015","general elemantary","","","",""
"Rarely","2015","middle vocational","","","",""
"Rarely","2015","vocational + Abi","","","",""
"Rarely","2015","higher vocational","","","",""
"Rarely","2015","higher education","","","",""
"Never","2015","in school","","","",""
"Never","2015","inadequately","","","",""
"Never","2015","general elemantary","","","",""
"Never","2015","middle vocational","","","",""
"Never","2015","vocational + Abi","","","",""
"Never","2015","higher vocational","","","",""
"Never","2015","higher education","","","",""
"Daily","2016","in school","","","",""
"Daily","2016","inadequately","","","",""
"Daily","2016","general elemantary","","","",""
"Daily","2016","middle vocational","","","",""
"Daily","2016","vocational + Abi","","","",""
"Daily","2016","higher vocational","","","",""
"Daily","2016","higher education","","","",""
"Min 1x per week","2016","in school","","","",""
"Min 1x per week","2016","inadequately","","","",""
"Min 1x per week","2016","general elemantary","","","",""
"Min 1x per week","2016","middle vocational","","","",""
"Min 1x per week","2016","vocational + Abi","","","",""
"Min 1x per week","2016","higher vocational","","","",""
"Min 1x per week","2016","higher education","","","",""
"Min 1x per month","2016","in school","","","",""
"Min 1x per month","2016","inadequately","","","",""
"Min 1x per month","2016","general elemantary","","","",""
"Min 1x per month","2016","middle vocational","","","",""
"Min 1x per month","2016","vocational + Abi","","","",""
"Min 1x per month","2016","higher vocational","","","",""
"Min 1x per month","2016","higher education","","","",""
"Rarely","2016","in school","","","",""
"Rarely","2016","inadequately","","","",""
"Rarely","2016","general elemantary","","","",""
"Rarely","2016","middle vocational","","","",""
"Rarely","2016","vocational + Abi","","","",""
"Rarely","2016","higher vocational","","","",""
"Rarely","2016","higher education","","","",""
"Never","2016","in school","","","",""
"Never","2016","inadequately","","","",""
"Never","2016","general elemantary","","","",""
"Never","2016","middle vocational","","","",""
"Never","2016","vocational + Abi","","","",""
"Never","2016","higher vocational","","","",""
"Never","2016","higher education","","","",""
"Daily","2017","in school","1","","",""
"Daily","2017","inadequately","19","","",""
"Daily","2017","general elemantary","16","","",""
"Daily","2017","middle vocational","15","","",""
"Daily","2017","vocational + Abi","","","",""
"Daily","2017","higher vocational","","","",""
"Daily","2017","higher education","11","","",""
"Min 1x per week","2017","in school","2","","",""
"Min 1x per week","2017","inadequately","147","0.0631679886657492","0.0528876535663452","0.0734483237651533"
"Min 1x per week","2017","general elemantary","92","0.100519029536599","0.0826354968919699","0.118402562181229"
"Min 1x per week","2017","middle vocational","97","0.10269029543538","0.0827697352124069","0.122610855658352"
"Min 1x per week","2017","vocational + Abi","9","","",""
"Min 1x per week","2017","higher vocational","","","",""
"Min 1x per week","2017","higher education","96","0.133010305899738","0.111161700728023","0.154858911071452"
"Min 1x per month","2017","in school","7","","",""
"Min 1x per month","2017","inadequately","292","0.124965477055349","0.110991001916444","0.138939952194254"
"Min 1x per month","2017","general elemantary","178","0.145404377842247","0.124439021349749","0.166369734334745"
"Min 1x per month","2017","middle vocational","150","0.173774811846835","0.148908676531532","0.198640947162139"
"Min 1x per month","2017","vocational + Abi","34","0.277755335748735","0.201920444522006","0.353590226975463"
"Min 1x per month","2017","higher vocational","","","",""
"Min 1x per month","2017","higher education","174","0.17577936092951","0.151289868376701","0.200268853482318"
"Rarely","2017","in school","4","","",""
"Rarely","2017","inadequately","676","0.296565124977671","0.277263233348411","0.315867016606931"
"Rarely","2017","general elemantary","373","0.322866608614664","0.295057833524179","0.350675383705149"
"Rarely","2017","middle vocational","289","0.322106895567438","0.291441661567471","0.352772129567405"
"Rarely","2017","vocational + Abi","40","0.29858932045675","0.221104074830473","0.376074566083027"
"Rarely","2017","higher vocational","","","",""
"Rarely","2017","higher education","328","0.336662373897439","0.306257814818816","0.367066932976062"
"Never","2017","in school","8","","",""
"Never","2017","inadequately","1017","0.505468475419629","0.484339817386099","0.52659713345316"
"Never","2017","general elemantary","427","0.409044784194945","0.379803536938575","0.438286031451315"
"Never","2017","middle vocational","341","0.380072251915556","0.348217862583937","0.411926641247175"
"Never","2017","vocational + Abi","51","0.373745660802419","0.291831469989184","0.455659851615653"
"Never","2017","higher vocational","","","",""
"Never","2017","higher education","319","0.342553001748953","0.312020079971537","0.373085923526369"
"Daily","2018","in school","","","",""
"Daily","2018","inadequately","38","0.0325583870274983","0.0234012703444761","0.0417155037105204"
"Daily","2018","general elemantary","14","","",""
"Daily","2018","middle vocational","14","","",""
"Daily","2018","vocational + Abi","","","",""
"Daily","2018","higher vocational","","","",""
"Daily","2018","higher education","17","","",""
"Min 1x per week","2018","in school","","","",""
"Min 1x per week","2018","inadequately","204","0.128622046077464","0.111348722190611","0.145895369964316"
"Min 1x per week","2018","general elemantary","126","0.193758554592749","0.165471973286104","0.222045135899393"
"Min 1x per week","2018","middle vocational","112","0.188928315176133","0.159063882493946","0.21879274785832"
"Min 1x per week","2018","vocational + Abi","20","","",""
"Min 1x per week","2018","higher vocational","","","",""
"Min 1x per week","2018","higher education","135","0.222051245453871","0.190342560947882","0.253759929959859"
"Min 1x per month","2018","in school","2","","",""
"Min 1x per month","2018","inadequately","333","0.225636651039015","0.204069531635036","0.247203770442993"
"Min 1x per month","2018","general elemantary","197","0.250024314487728","0.219033558271058","0.281015070704397"
"Min 1x per month","2018","middle vocational","163","0.257860616593124","0.224486377631683","0.291234855554565"
"Min 1x per month","2018","vocational + Abi","19","","",""
"Min 1x per month","2018","higher vocational","","","",""
"Min 1x per month","2018","higher education","177","0.237982730358744","0.205494111319813","0.270471349397675"
"Rarely","2018","in school","2","","",""
"Rarely","2018","inadequately","509","0.318586635330644","0.294546659555372","0.342626611105915"
"Rarely","2018","general elemantary","270","0.331792083144645","0.29809391621532","0.365490250073969"
"Rarely","2018","middle vocational","254","0.37165622440685","0.334788571747551","0.408523877066149"
"Rarely","2018","vocational + Abi","34","0.367082140407585","0.265210296182074","0.468953984633096"
"Rarely","2018","higher vocational","","","",""
"Rarely","2018","higher education","216","0.322695214679407","0.287028389108539","0.358362040250274"
"Never","2018","in school","1","","",""
"Never","2018","inadequately","359","0.29459628052538","0.271075732974218","0.318116828076541"
"Never","2018","general elemantary","143","0.194737966872692","0.166397213764772","0.223078719980612"
"Never","2018","middle vocational","117","0.155094021655105","0.127476936212698","0.182711107097512"
"Never","2018","vocational + Abi","13","","",""
"Never","2018","higher vocational","","","",""
"Never","2018","higher education","115","0.198036473331984","0.167632802383731","0.228440144280237"
"Daily","2019","in school","1","","",""
"Daily","2019","inadequately","33","0.00231976609311987","6.70896254609532e-05","0.00457244256077878"
"Daily","2019","general elemantary","29","","",""
"Daily","2019","middle vocational","50","0.00148152829227463","0.00078442108528322","0.00217863549926605"
"Daily","2019","vocational + Abi","5","","",""
"Daily","2019","higher vocational","1","","",""
"Daily","2019","higher education","27","","",""
"Min 1x per week","2019","in school","14","","",""
"Min 1x per week","2019","inadequately","187","0.0411029143167373","0.0318067595099666","0.050399069123508"
"Min 1x per week","2019","general elemantary","200","0.0372253741391062","0.030580421511037","0.0438703267671754"
"Min 1x per week","2019","middle vocational","636","0.0442932253059949","0.040564181103571","0.0480222695084188"
"Min 1x per week","2019","vocational + Abi","124","0.0475622149427966","0.0387834086549654","0.0563410212306277"
"Min 1x per week","2019","higher vocational","74","0.031643059109339","0.0232450394139591","0.0400410788047189"
"Min 1x per week","2019","higher education","598","0.0621828086460798","0.0567571805106755","0.0676084367814842"
"Min 1x per month","2019","in school","113","0.305959949485384","0.256316877232853","0.355603021737916"
"Min 1x per month","2019","inadequately","470","0.155131705522636","0.138179514793751","0.172083896251521"
"Min 1x per month","2019","general elemantary","717","0.211306152446392","0.196977005605384","0.2256352992874"
"Min 1x per month","2019","middle vocational","3530","0.282760214551786","0.274598002310324","0.290922426793249"
"Min 1x per month","2019","vocational + Abi","807","0.325575783862181","0.306248147431402","0.344903420292961"
"Min 1x per month","2019","higher vocational","646","0.344181318241909","0.321388109834693","0.366974526649125"
"Min 1x per month","2019","higher education","3474","0.446265143125925","0.435096428943226","0.457433857308624"
"Rarely","2019","in school","178","0.555743639660939","0.502214757793986","0.609272521527892"
"Rarely","2019","inadequately","653","0.485266623365179","0.461864114638755","0.508669132091603"
"Rarely","2019","general elemantary","1514","0.499260252981484","0.481710154225814","0.516810351737155"
"Rarely","2019","middle vocational","6136","0.541759615491036","0.532729016851183","0.550790214130889"
"Rarely","2019","vocational + Abi","1161","0.545998516973841","0.525462770714883","0.566534263232799"
"Rarely","2019","higher vocational","855","0.551875754500254","0.528017437705882","0.575734071294626"
"Rarely","2019","higher education","3190","0.444565339154458","0.433400819278023","0.455729859030892"
"Never","2019","in school","25","","",""
"Never","2019","inadequately","409","0.316178990702328","0.294405966048671","0.337952015355985"
"Never","2019","general elemantary","658","0.249688009824281","0.234495489612575","0.264880530035987"
"Never","2019","middle vocational","1342","0.129705416358908","0.123615956911205","0.135794875806611"
"Never","2019","vocational + Abi","161","0.0781447893792353","0.0670742828575037","0.0892152959009668"
"Never","2019","higher vocational","93","0.0714897053197642","0.0591292338143968","0.0838501768251317"
"Never","2019","higher education","321","0.0456599704837349","0.0409699456088828","0.0503499953585869"
