"pli0082","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1995","Not Employed","no degree/no degree yet","98","0.191862350702806","0.158984013736174","0.224740687669439"
"Min 1x per month","1995","Employed","lower secondary degree","737","0.251852530240986","0.23618583231799","0.267519228163981"
"Min 1x per month","1995","Employed","secondary school degree","902","0.320379502475971","0.302958462387727","0.337800542564215"
"Min 1x per month","1995","Employed","college entrance qualification","580","0.435438921830147","0.409686849335176","0.461190994325119"
"Min 1x per month","1995","Employed","Other degree","160","0.219146741268757","0.190300663672627","0.247992818864887"
"Min 1x per month","1995","Employed","no degree/no degree yet","34","0.105641900241868","0.0711456415614252","0.140138158922311"
"Rarely","1995","Not Employed","lower secondary degree","1249","0.48986664040966","0.47004374212552","0.509689538693799"
"Rarely","1995","Not Employed","secondary school degree","429","0.493766934163826","0.459547137792402","0.52798673053525"
"Rarely","1995","Not Employed","college entrance qualification","238","0.460140714873535","0.415874821916102","0.504406607830968"
"Rarely","1995","Not Employed","Other degree","202","0.476114920689519","0.426031922446022","0.526197918933016"
"Rarely","1995","Not Employed","no degree/no degree yet","309","0.562798073391238","0.521380025478959","0.604216121303517"
"Rarely","1995","Employed","lower secondary degree","1746","0.582747425774734","0.564950278309211","0.600544573240258"
"Rarely","1995","Employed","secondary school degree","1579","0.582157073479887","0.563743626270321","0.600570520689454"
"Rarely","1995","Employed","college entrance qualification","708","0.459378665827736","0.433495040933025","0.485262290722446"
"Rarely","1995","Employed","Other degree","426","0.540744864010302","0.505994628047544","0.57549509997306"
"Rarely","1995","Employed","no degree/no degree yet","187","0.627455991511057","0.573196140331356","0.681715842690757"
"Never","1995","Not Employed","lower secondary degree","529","0.245120038589133","0.22806256473752","0.262177512440745"
"Never","1995","Not Employed","secondary school degree","91","0.12049704853685","0.0982153640553112","0.142778733018388"
"Never","1995","Not Employed","college entrance qualification","33","0.0831346691193267","0.0586142735348369","0.107655064703816"
"Never","1995","Not Employed","Other degree","106","0.296140155304291","0.250356743421957","0.341923567186625"
"Never","1995","Not Employed","no degree/no degree yet","126","0.205035137772006","0.171325009480409","0.238745266063603"
"Never","1995","Employed","lower secondary degree","297","0.10140546244141","0.0905105619788268","0.112300362903994"
"Never","1995","Employed","secondary school degree","120","0.0349722026548767","0.0281135329453268","0.0418308723644266"
"Never","1995","Employed","college entrance qualification","44","0.0289085436909364","0.0202061992259277","0.037610888155945"
"Never","1995","Employed","Other degree","167","0.183969816030593","0.156951334100814","0.210988297960372"
"Never","1995","Employed","no degree/no degree yet","78","0.247788620090065","0.199336944623137","0.296240295556992"
"Daily","1996","Not Employed","lower secondary degree","","","",""
"Daily","1996","Not Employed","secondary school degree","","","",""
"Daily","1996","Not Employed","college entrance qualification","","","",""
"Daily","1996","Not Employed","Other degree","","","",""
"Daily","1996","Not Employed","no degree/no degree yet","","","",""
"Daily","1996","Employed","lower secondary degree","","","",""
"Daily","1996","Employed","secondary school degree","","","",""
"Daily","1996","Employed","college entrance qualification","","","",""
"Daily","1996","Employed","Other degree","","","",""
"Daily","1996","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1996","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1996","Not Employed","secondary school degree","","","",""
"Min 1x per week","1996","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1996","Not Employed","Other degree","","","",""
"Min 1x per week","1996","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1996","Employed","lower secondary degree","","","",""
"Min 1x per week","1996","Employed","secondary school degree","","","",""
"Min 1x per week","1996","Employed","college entrance qualification","","","",""
"Min 1x per week","1996","Employed","Other degree","","","",""
"Min 1x per week","1996","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1996","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1996","Not Employed","secondary school degree","","","",""
"Min 1x per month","1996","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1996","Not Employed","Other degree","","","",""
"Min 1x per month","1996","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1996","Employed","lower secondary degree","","","",""
"Min 1x per month","1996","Employed","secondary school degree","","","",""
"Min 1x per month","1996","Employed","college entrance qualification","","","",""
"Min 1x per month","1996","Employed","Other degree","","","",""
"Min 1x per month","1996","Employed","no degree/no degree yet","","","",""
"Rarely","1996","Not Employed","lower secondary degree","","","",""
"Rarely","1996","Not Employed","secondary school degree","","","",""
"Rarely","1996","Not Employed","college entrance qualification","","","",""
"Rarely","1996","Not Employed","Other degree","","","",""
"Rarely","1996","Not Employed","no degree/no degree yet","","","",""
"Rarely","1996","Employed","lower secondary degree","","","",""
"Rarely","1996","Employed","secondary school degree","","","",""
"Rarely","1996","Employed","college entrance qualification","","","",""
"Rarely","1996","Employed","Other degree","","","",""
"Rarely","1996","Employed","no degree/no degree yet","","","",""
"Never","1996","Not Employed","lower secondary degree","","","",""
"Never","1996","Not Employed","secondary school degree","","","",""
"Never","1996","Not Employed","college entrance qualification","","","",""
"Never","1996","Not Employed","Other degree","","","",""
"Never","1996","Not Employed","no degree/no degree yet","","","",""
"Never","1996","Employed","lower secondary degree","","","",""
"Never","1996","Employed","secondary school degree","","","",""
"Never","1996","Employed","college entrance qualification","","","",""
"Never","1996","Employed","Other degree","","","",""
"Never","1996","Employed","no degree/no degree yet","","","",""
"Daily","1997","Not Employed","lower secondary degree","","","",""
"Daily","1997","Not Employed","secondary school degree","","","",""
"Daily","1997","Not Employed","college entrance qualification","","","",""
"Daily","1997","Not Employed","Other degree","","","",""
"Daily","1997","Not Employed","no degree/no degree yet","","","",""
"Daily","1997","Employed","lower secondary degree","","","",""
"Daily","1997","Employed","secondary school degree","","","",""
"Daily","1997","Employed","college entrance qualification","","","",""
"Daily","1997","Employed","Other degree","","","",""
"Daily","1997","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1997","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1997","Not Employed","secondary school degree","","","",""
"Min 1x per week","1997","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1997","Not Employed","Other degree","","","",""
"Min 1x per week","1997","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1997","Employed","lower secondary degree","","","",""
"Min 1x per week","1997","Employed","secondary school degree","","","",""
"Min 1x per week","1997","Employed","college entrance qualification","","","",""
"Min 1x per week","1997","Employed","Other degree","","","",""
"Min 1x per week","1997","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1997","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1997","Not Employed","secondary school degree","","","",""
"Min 1x per month","1997","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1997","Not Employed","Other degree","","","",""
"Min 1x per month","1997","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1997","Employed","lower secondary degree","","","",""
"Min 1x per month","1997","Employed","secondary school degree","","","",""
"Min 1x per month","1997","Employed","college entrance qualification","","","",""
"Min 1x per month","1997","Employed","Other degree","","","",""
"Min 1x per month","1997","Employed","no degree/no degree yet","","","",""
"Rarely","1997","Not Employed","lower secondary degree","","","",""
"Rarely","1997","Not Employed","secondary school degree","","","",""
"Rarely","1997","Not Employed","college entrance qualification","","","",""
"Rarely","1997","Not Employed","Other degree","","","",""
"Rarely","1997","Not Employed","no degree/no degree yet","","","",""
"Rarely","1997","Employed","lower secondary degree","","","",""
"Rarely","1997","Employed","secondary school degree","","","",""
"Rarely","1997","Employed","college entrance qualification","","","",""
"Rarely","1997","Employed","Other degree","","","",""
"Rarely","1997","Employed","no degree/no degree yet","","","",""
"Never","1997","Not Employed","lower secondary degree","","","",""
"Never","1997","Not Employed","secondary school degree","","","",""
"Never","1997","Not Employed","college entrance qualification","","","",""
"Never","1997","Not Employed","Other degree","","","",""
"Never","1997","Not Employed","no degree/no degree yet","","","",""
"Never","1997","Employed","lower secondary degree","","","",""
"Never","1997","Employed","secondary school degree","","","",""
"Never","1997","Employed","college entrance qualification","","","",""
"Never","1997","Employed","Other degree","","","",""
"Never","1997","Employed","no degree/no degree yet","","","",""
"Daily","1998","Not Employed","lower secondary degree","2","","",""
"Daily","1998","Not Employed","secondary school degree","1","","",""
"Daily","1998","Not Employed","college entrance qualification","","","",""
"Daily","1998","Not Employed","Other degree","4","","",""
"Daily","1998","Not Employed","no degree/no degree yet","","","",""
"Daily","1998","Employed","lower secondary degree","2","","",""
"Daily","1998","Employed","secondary school degree","2","","",""
"Daily","1998","Employed","college entrance qualification","1","","",""
"Daily","1998","Employed","Other degree","","","",""
"Daily","1998","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1998","Not Employed","lower secondary degree","119","0.0444029157935401","0.0366489035027952","0.052156928084285"
"Min 1x per week","1998","Not Employed","secondary school degree","81","0.0954094186745431","0.0762903777368947","0.114528459612191"
"Min 1x per week","1998","Not Employed","college entrance qualification","38","0.081320201382685","0.0587627596088647","0.103877643156505"
"Min 1x per week","1998","Not Employed","Other degree","11","","",""
"Min 1x per week","1998","Not Employed","no degree/no degree yet","16","","",""
"Min 1x per week","1998","Employed","lower secondary degree","133","0.0432517529819592","0.0358442038960458","0.0506593020678726"
"Min 1x per week","1998","Employed","secondary school degree","128","0.0449799993275482","0.0375134800404917","0.0524465186146046"
"Min 1x per week","1998","Employed","college entrance qualification","83","0.046438429486931","0.0362601435645738","0.0566167154092882"
"Min 1x per week","1998","Employed","Other degree","22","","",""
"Min 1x per week","1998","Employed","no degree/no degree yet","6","","",""
"Min 1x per month","1998","Not Employed","lower secondary degree","564","0.206509921872819","0.191272042061403","0.221747801684234"
"Min 1x per month","1998","Not Employed","secondary school degree","233","0.250660223939871","0.222455194832067","0.278865253047676"
"Min 1x per month","1998","Not Employed","college entrance qualification","189","0.373211402337422","0.333295446394748","0.413127358280096"
"Min 1x per month","1998","Not Employed","Other degree","67","0.191840465198317","0.15161113130337","0.232069799093264"
"Min 1x per month","1998","Not Employed","no degree/no degree yet","94","0.206836906136681","0.173349986585546","0.240323825687815"
"Min 1x per month","1998","Employed","lower secondary degree","669","0.230997900183575","0.215650259525257","0.246345540841894"
"Min 1x per month","1998","Employed","secondary school degree","763","0.269021015509032","0.253045761030832","0.284996269987233"
"Min 1x per month","1998","Employed","college entrance qualification","571","0.355777394455491","0.33262112099087","0.378933667920112"
"Min 1x per month","1998","Employed","Other degree","110","0.216783956799662","0.184427688752077","0.249140224847248"
"Min 1x per month","1998","Employed","no degree/no degree yet","32","0.157145344631072","0.111197338054209","0.203093351207935"
"Rarely","1998","Not Employed","lower secondary degree","1527","0.549054010550093","0.530323348387709","0.567784672712478"
"Rarely","1998","Not Employed","secondary school degree","503","0.546933758964572","0.514537663925304","0.579329854003839"
"Rarely","1998","Not Employed","college entrance qualification","312","0.502624957648986","0.461360840443467","0.543889074854505"
