"pli0082","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1990","Full Time","Couple + C. LE and GT 16","101","0.265051665489199","0.22211990003701","0.307983430941387"
"Min 1x per month","1990","Part Time","1-pers.-HH","37","0.356122859771712","0.267041255226859","0.445204464316566"
"Min 1x per month","1990","Part Time","(Married) couple without C. ","123","0.405628102982902","0.350613177442999","0.460643028522806"
"Min 1x per month","1990","Part Time","Single parent ","30","0.281887239628535","0.193260550777677","0.370513928479392"
"Min 1x per month","1990","Part Time","Couple + C. LE 16 ","157","0.353973930616429","0.311371333885015","0.396576527347843"
"Min 1x per month","1990","Part Time","Couple + C. GT 16 ","134","0.336016130753639","0.290626123369508","0.381406138137769"
"Min 1x per month","1990","Part Time","Couple + C. LE and GT 16","57","0.34554183857372","0.278101045114802","0.412982632032637"
"Min 1x per month","1990","Not Working","1-pers.-HH","134","0.245015546377152","0.207354268380763","0.28267682437354"
"Min 1x per month","1990","Not Working","(Married) couple without C. ","293","0.302779941245832","0.273516756558686","0.332043125932978"
"Min 1x per month","1990","Not Working","Single parent ","36","0.235371756972049","0.16858588750799","0.302157626436108"
"Min 1x per month","1990","Not Working","Couple + C. LE 16 ","159","0.334659296602464","0.293984413551282","0.375334179653646"
"Min 1x per month","1990","Not Working","Couple + C. GT 16 ","162","0.259915649098947","0.226429731167202","0.293401567030692"
"Min 1x per month","1990","Not Working","Couple + C. LE and GT 16","62","0.28590966431025","0.234083667873132","0.337735660747369"
"Rarely","1990","Full Time","1-pers.-HH","178","0.439902237996065","0.392487096872776","0.487317379119355"
"Rarely","1990","Full Time","(Married) couple without C. ","518","0.492977679076964","0.462752150781326","0.523203207372603"
"Rarely","1990","Full Time","Single parent ","99","0.487257422093067","0.419329966627277","0.555184877558857"
"Rarely","1990","Full Time","Couple + C. LE 16 ","537","0.482942846419718","0.453112667732678","0.512773025106759"
"Rarely","1990","Full Time","Couple + C. GT 16 ","505","0.531842182183039","0.500521348521781","0.563163015844297"
"Rarely","1990","Full Time","Couple + C. LE and GT 16","218","0.586202003370812","0.538294568786492","0.634109437955133"
"Rarely","1990","Part Time","1-pers.-HH","45","0.425098734253802","0.333132555864587","0.517064912643016"
"Rarely","1990","Part Time","(Married) couple without C. ","127","0.43515912827547","0.379610353517486","0.490707903033455"
"Rarely","1990","Part Time","Single parent ","53","0.550903189450032","0.45292303438144","0.648883344518623"
"Rarely","1990","Part Time","Couple + C. LE 16 ","254","0.523397053318533","0.478901213469731","0.567892893167335"
"Rarely","1990","Part Time","Couple + C. GT 16 ","207","0.507878254239539","0.459836648729015","0.555919859750063"
"Rarely","1990","Part Time","Couple + C. LE and GT 16","89","0.49065671958894","0.419760092616476","0.561553346561403"
"Rarely","1990","Not Working","1-pers.-HH","192","0.379768130730241","0.337270421041444","0.422265840419038"
"Rarely","1990","Not Working","(Married) couple without C. ","421","0.453967768323585","0.42225787720908","0.48567765943809"
"Rarely","1990","Not Working","Single parent ","79","0.526478811024927","0.447875217861942","0.605082404187912"
"Rarely","1990","Not Working","Couple + C. LE 16 ","259","0.500555786385146","0.457456254271904","0.543655318498388"
"Rarely","1990","Not Working","Couple + C. GT 16 ","370","0.587152009949761","0.549561713825179","0.624742306074343"
"Rarely","1990","Not Working","Couple + C. LE and GT 16","166","0.55639387312636","0.499410703505403","0.613377042747317"
"Never","1990","Full Time","1-pers.-HH","43","0.0650555120335691","0.0414973173966438","0.0886137066704943"
"Never","1990","Full Time","(Married) couple without C. ","51","0.0310392829763075","0.0205545914272957","0.0415239745253193"
"Never","1990","Full Time","Single parent ","26","","",""
"Never","1990","Full Time","Couple + C. LE 16 ","90","0.053816701761555","0.0403461654047494","0.0672872381183606"
"Never","1990","Full Time","Couple + C. GT 16 ","80","0.0394530092902605","0.0272337421818163","0.0516722763987048"
"Never","1990","Full Time","Couple + C. LE and GT 16","61","0.0799005034047943","0.0535264289091966","0.106274577900392"
"Never","1990","Part Time","1-pers.-HH","19","","",""
"Never","1990","Part Time","(Married) couple without C. ","20","","",""
"Never","1990","Part Time","Single parent ","7","","",""
"Never","1990","Part Time","Couple + C. LE 16 ","42","0.0665038135088986","0.0443062677938867","0.0887013592239106"
"Never","1990","Part Time","Couple + C. GT 16 ","48","0.0862950646428859","0.0593116199750413","0.11327850931073"
"Never","1990","Part Time","Couple + C. LE and GT 16","36","0.122049271482809","0.0756261782305812","0.168472364735037"
"Never","1990","Not Working","1-pers.-HH","141","0.304030062363895","0.26375068647522","0.34430943825257"
"Never","1990","Not Working","(Married) couple without C. ","126","0.12506810129786","0.103999606701231","0.146136595894489"
"Never","1990","Not Working","Single parent ","34","0.217375256350615","0.152442463514705","0.282308049186525"
"Never","1990","Not Working","Couple + C. LE 16 ","67","0.0892898558193098","0.0647091716123378","0.113870540026282"
"Never","1990","Not Working","Couple + C. GT 16 ","87","0.0894678232654813","0.0676763562534921","0.111259290277471"
"Never","1990","Not Working","Couple + C. LE and GT 16","51","0.116532097245333","0.0797298079858852","0.153334386504782"
"Daily","1991","Full Time","1-pers.-HH","","","",""
"Daily","1991","Full Time","(Married) couple without C. ","","","",""
"Daily","1991","Full Time","Single parent ","","","",""
"Daily","1991","Full Time","Couple + C. LE 16 ","","","",""
"Daily","1991","Full Time","Couple + C. GT 16 ","","","",""
"Daily","1991","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","1991","Part Time","1-pers.-HH","","","",""
"Daily","1991","Part Time","(Married) couple without C. ","","","",""
"Daily","1991","Part Time","Single parent ","","","",""
"Daily","1991","Part Time","Couple + C. LE 16 ","","","",""
"Daily","1991","Part Time","Couple + C. GT 16 ","","","",""
"Daily","1991","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","1991","Not Working","1-pers.-HH","","","",""
"Daily","1991","Not Working","(Married) couple without C. ","","","",""
"Daily","1991","Not Working","Single parent ","","","",""
"Daily","1991","Not Working","Couple + C. LE 16 ","","","",""
"Daily","1991","Not Working","Couple + C. GT 16 ","","","",""
"Daily","1991","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Full Time","1-pers.-HH","","","",""
"Min 1x per week","1991","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Full Time","Single parent ","","","",""
"Min 1x per week","1991","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Part Time","1-pers.-HH","","","",""
"Min 1x per week","1991","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Part Time","Single parent ","","","",""
"Min 1x per week","1991","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Not Working","1-pers.-HH","","","",""
"Min 1x per week","1991","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Not Working","Single parent ","","","",""
"Min 1x per week","1991","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","Full Time","1-pers.-HH","","","",""
"Min 1x per month","1991","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","1991","Full Time","Single parent ","","","",""
"Min 1x per month","1991","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","Part Time","1-pers.-HH","","","",""
"Min 1x per month","1991","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","1991","Part Time","Single parent ","","","",""
"Min 1x per month","1991","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","Not Working","1-pers.-HH","","","",""
"Min 1x per month","1991","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","1991","Not Working","Single parent ","","","",""
"Min 1x per month","1991","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","1991","Full Time","1-pers.-HH","","","",""
"Rarely","1991","Full Time","(Married) couple without C. ","","","",""
"Rarely","1991","Full Time","Single parent ","","","",""
"Rarely","1991","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","1991","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","1991","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","1991","Part Time","1-pers.-HH","","","",""
"Rarely","1991","Part Time","(Married) couple without C. ","","","",""
"Rarely","1991","Part Time","Single parent ","","","",""
"Rarely","1991","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","1991","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","1991","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","1991","Not Working","1-pers.-HH","","","",""
"Rarely","1991","Not Working","(Married) couple without C. ","","","",""
"Rarely","1991","Not Working","Single parent ","","","",""
"Rarely","1991","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","1991","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","1991","Not Working","Couple + C. LE and GT 16","","","",""
"Never","1991","Full Time","1-pers.-HH","","","",""
"Never","1991","Full Time","(Married) couple without C. ","","","",""
"Never","1991","Full Time","Single parent ","","","",""
"Never","1991","Full Time","Couple + C. LE 16 ","","","",""
"Never","1991","Full Time","Couple + C. GT 16 ","","","",""
"Never","1991","Full Time","Couple + C. LE and GT 16","","","",""
"Never","1991","Part Time","1-pers.-HH","","","",""
"Never","1991","Part Time","(Married) couple without C. ","","","",""
"Never","1991","Part Time","Single parent ","","","",""
"Never","1991","Part Time","Couple + C. LE 16 ","","","",""
"Never","1991","Part Time","Couple + C. GT 16 ","","","",""
"Never","1991","Part Time","Couple + C. LE and GT 16","","","",""
"Never","1991","Not Working","1-pers.-HH","","","",""
"Never","1991","Not Working","(Married) couple without C. ","","","",""
"Never","1991","Not Working","Single parent ","","","",""
"Never","1991","Not Working","Couple + C. LE 16 ","","","",""
"Never","1991","Not Working","Couple + C. GT 16 ","","","",""
"Never","1991","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","1992","Full Time","1-pers.-HH","","","",""
"Daily","1992","Full Time","(Married) couple without C. ","","","",""
"Daily","1992","Full Time","Single parent ","","","",""
"Daily","1992","Full Time","Couple + C. LE 16 ","","","",""
"Daily","1992","Full Time","Couple + C. GT 16 ","","","",""
"Daily","1992","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","1992","Part Time","1-pers.-HH","","","",""
"Daily","1992","Part Time","(Married) couple without C. ","","","",""
"Daily","1992","Part Time","Single parent ","","","",""
"Daily","1992","Part Time","Couple + C. LE 16 ","","","",""
"Daily","1992","Part Time","Couple + C. GT 16 ","","","",""
"Daily","1992","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","1992","Not Working","1-pers.-HH","","","",""
"Daily","1992","Not Working","(Married) couple without C. ","","","",""
"Daily","1992","Not Working","Single parent ","","","",""
"Daily","1992","Not Working","Couple + C. LE 16 ","","","",""
"Daily","1992","Not Working","Couple + C. GT 16 ","","","",""
"Daily","1992","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","Full Time","1-pers.-HH","","","",""
"Min 1x per week","1992","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","1992","Full Time","Single parent ","","","",""
"Min 1x per week","1992","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1992","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1992","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","Part Time","1-pers.-HH","","","",""
"Min 1x per week","1992","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","1992","Part Time","Single parent ","","","",""
"Min 1x per week","1992","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1992","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1992","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","Not Working","1-pers.-HH","","","",""
"Min 1x per week","1992","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","1992","Not Working","Single parent ","","","",""
"Min 1x per week","1992","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","1992","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","1992","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1992","Full Time","1-pers.-HH","","","",""
"Min 1x per month","1992","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","1992","Full Time","Single parent ","","","",""
"Min 1x per month","1992","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1992","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1992","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1992","Part Time","1-pers.-HH","","","",""
"Min 1x per month","1992","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","1992","Part Time","Single parent ","","","",""
"Min 1x per month","1992","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1992","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1992","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1992","Not Working","1-pers.-HH","","","",""
"Min 1x per month","1992","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","1992","Not Working","Single parent ","","","",""
"Min 1x per month","1992","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","1992","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","1992","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","1992","Full Time","1-pers.-HH","","","",""
"Rarely","1992","Full Time","(Married) couple without C. ","","","",""
"Rarely","1992","Full Time","Single parent ","","","",""
"Rarely","1992","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","1992","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","1992","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","1992","Part Time","1-pers.-HH","","","",""
"Rarely","1992","Part Time","(Married) couple without C. ","","","",""
"Rarely","1992","Part Time","Single parent ","","","",""
"Rarely","1992","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","1992","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","1992","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","1992","Not Working","1-pers.-HH","","","",""
"Rarely","1992","Not Working","(Married) couple without C. ","","","",""
"Rarely","1992","Not Working","Single parent ","","","",""
"Rarely","1992","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","1992","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","1992","Not Working","Couple + C. LE and GT 16","","","",""
"Never","1992","Full Time","1-pers.-HH","","","",""
"Never","1992","Full Time","(Married) couple without C. ","","","",""
"Never","1992","Full Time","Single parent ","","","",""
"Never","1992","Full Time","Couple + C. LE 16 ","","","",""
"Never","1992","Full Time","Couple + C. GT 16 ","","","",""
"Never","1992","Full Time","Couple + C. LE and GT 16","","","",""
"Never","1992","Part Time","1-pers.-HH","","","",""
"Never","1992","Part Time","(Married) couple without C. ","","","",""
"Never","1992","Part Time","Single parent ","","","",""
"Never","1992","Part Time","Couple + C. LE 16 ","","","",""
"Never","1992","Part Time","Couple + C. GT 16 ","","","",""
"Never","1992","Part Time","Couple + C. LE and GT 16","","","",""
"Never","1992","Not Working","1-pers.-HH","","","",""
"Never","1992","Not Working","(Married) couple without C. ","","","",""
"Never","1992","Not Working","Single parent ","","","",""
"Never","1992","Not Working","Couple + C. LE 16 ","","","",""
"Never","1992","Not Working","Couple + C. GT 16 ","","","",""
"Never","1992","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","1993","Full Time","1-pers.-HH","","","",""
"Daily","1993","Full Time","(Married) couple without C. ","","","",""
"Daily","1993","Full Time","Single parent ","","","",""
"Daily","1993","Full Time","Couple + C. LE 16 ","","","",""
"Daily","1993","Full Time","Couple + C. GT 16 ","","","",""
"Daily","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","1993","Part Time","1-pers.-HH","","","",""
"Daily","1993","Part Time","(Married) couple without C. ","","","",""
"Daily","1993","Part Time","Single parent ","","","",""
"Daily","1993","Part Time","Couple + C. LE 16 ","","","",""
"Daily","1993","Part Time","Couple + C. GT 16 ","","","",""
"Daily","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","1993","Not Working","1-pers.-HH","","","",""
"Daily","1993","Not Working","(Married) couple without C. ","","","",""
"Daily","1993","Not Working","Single parent ","","","",""
"Daily","1993","Not Working","Couple + C. LE 16 ","","","",""
"Daily","1993","Not Working","Couple + C. GT 16 ","","","",""
"Daily","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1993","Full Time","1-pers.-HH","","","",""
"Min 1x per week","1993","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","1993","Full Time","Single parent ","","","",""
"Min 1x per week","1993","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1993","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1993","Part Time","1-pers.-HH","","","",""
"Min 1x per week","1993","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","1993","Part Time","Single parent ","","","",""
"Min 1x per week","1993","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1993","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1993","Not Working","1-pers.-HH","","","",""
"Min 1x per week","1993","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","1993","Not Working","Single parent ","","","",""
"Min 1x per week","1993","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","1993","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1993","Full Time","1-pers.-HH","","","",""
"Min 1x per month","1993","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","1993","Full Time","Single parent ","","","",""
"Min 1x per month","1993","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1993","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1993","Part Time","1-pers.-HH","","","",""
"Min 1x per month","1993","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","1993","Part Time","Single parent ","","","",""
"Min 1x per month","1993","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1993","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1993","Not Working","1-pers.-HH","","","",""
"Min 1x per month","1993","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","1993","Not Working","Single parent ","","","",""
"Min 1x per month","1993","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","1993","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","1993","Full Time","1-pers.-HH","","","",""
"Rarely","1993","Full Time","(Married) couple without C. ","","","",""
"Rarely","1993","Full Time","Single parent ","","","",""
"Rarely","1993","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","1993","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","1993","Part Time","1-pers.-HH","","","",""
"Rarely","1993","Part Time","(Married) couple without C. ","","","",""
"Rarely","1993","Part Time","Single parent ","","","",""
"Rarely","1993","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","1993","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","1993","Not Working","1-pers.-HH","","","",""
"Rarely","1993","Not Working","(Married) couple without C. ","","","",""
"Rarely","1993","Not Working","Single parent ","","","",""
"Rarely","1993","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","1993","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Never","1993","Full Time","1-pers.-HH","","","",""
"Never","1993","Full Time","(Married) couple without C. ","","","",""
"Never","1993","Full Time","Single parent ","","","",""
"Never","1993","Full Time","Couple + C. LE 16 ","","","",""
"Never","1993","Full Time","Couple + C. GT 16 ","","","",""
"Never","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Never","1993","Part Time","1-pers.-HH","","","",""
"Never","1993","Part Time","(Married) couple without C. ","","","",""
"Never","1993","Part Time","Single parent ","","","",""
"Never","1993","Part Time","Couple + C. LE 16 ","","","",""
"Never","1993","Part Time","Couple + C. GT 16 ","","","",""
"Never","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Never","1993","Not Working","1-pers.-HH","","","",""
"Never","1993","Not Working","(Married) couple without C. ","","","",""
"Never","1993","Not Working","Single parent ","","","",""
"Never","1993","Not Working","Couple + C. LE 16 ","","","",""
"Never","1993","Not Working","Couple + C. GT 16 ","","","",""
"Never","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","1994","Full Time","1-pers.-HH","","","",""
"Daily","1994","Full Time","(Married) couple without C. ","","","",""
"Daily","1994","Full Time","Single parent ","","","",""
"Daily","1994","Full Time","Couple + C. LE 16 ","","","",""
"Daily","1994","Full Time","Couple + C. GT 16 ","","","",""
"Daily","1994","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","1994","Part Time","1-pers.-HH","","","",""
"Daily","1994","Part Time","(Married) couple without C. ","","","",""
"Daily","1994","Part Time","Single parent ","","","",""
"Daily","1994","Part Time","Couple + C. LE 16 ","","","",""
"Daily","1994","Part Time","Couple + C. GT 16 ","","","",""
"Daily","1994","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","1994","Not Working","1-pers.-HH","","","",""
"Daily","1994","Not Working","(Married) couple without C. ","","","",""
"Daily","1994","Not Working","Single parent ","","","",""
"Daily","1994","Not Working","Couple + C. LE 16 ","","","",""
"Daily","1994","Not Working","Couple + C. GT 16 ","","","",""
"Daily","1994","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","Full Time","1-pers.-HH","","","",""
"Min 1x per week","1994","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","1994","Full Time","Single parent ","","","",""
"Min 1x per week","1994","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1994","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1994","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","Part Time","1-pers.-HH","","","",""
"Min 1x per week","1994","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","1994","Part Time","Single parent ","","","",""
"Min 1x per week","1994","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1994","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1994","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","Not Working","1-pers.-HH","","","",""
"Min 1x per week","1994","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","1994","Not Working","Single parent ","","","",""
"Min 1x per week","1994","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","1994","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","1994","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","Full Time","1-pers.-HH","","","",""
"Min 1x per month","1994","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","1994","Full Time","Single parent ","","","",""
"Min 1x per month","1994","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","Part Time","1-pers.-HH","","","",""
"Min 1x per month","1994","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","1994","Part Time","Single parent ","","","",""
"Min 1x per month","1994","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","Part Time","Couple + C. LE and GT 16","","","",""
