"pli0082","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1991","35-65 y.","Other degree","","","",""
"Min 1x per week","1991","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1991","66 and older","lower secondary degree","","","",""
"Min 1x per week","1991","66 and older","secondary school degree","","","",""
"Min 1x per week","1991","66 and older","college entrance qualification","","","",""
"Min 1x per week","1991","66 and older","Other degree","","","",""
"Min 1x per week","1991","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1991","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1991","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1991","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1991","16-34 y.","Other degree","","","",""
"Min 1x per month","1991","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1991","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1991","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1991","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1991","35-65 y.","Other degree","","","",""
"Min 1x per month","1991","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1991","66 and older","lower secondary degree","","","",""
"Min 1x per month","1991","66 and older","secondary school degree","","","",""
"Min 1x per month","1991","66 and older","college entrance qualification","","","",""
"Min 1x per month","1991","66 and older","Other degree","","","",""
"Min 1x per month","1991","66 and older","no degree/no degree yet","","","",""
"Rarely","1991","16-34 y.","lower secondary degree","","","",""
"Rarely","1991","16-34 y.","secondary school degree","","","",""
"Rarely","1991","16-34 y.","college entrance qualification","","","",""
"Rarely","1991","16-34 y.","Other degree","","","",""
"Rarely","1991","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1991","35-65 y.","lower secondary degree","","","",""
"Rarely","1991","35-65 y.","secondary school degree","","","",""
"Rarely","1991","35-65 y.","college entrance qualification","","","",""
"Rarely","1991","35-65 y.","Other degree","","","",""
"Rarely","1991","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1991","66 and older","lower secondary degree","","","",""
"Rarely","1991","66 and older","secondary school degree","","","",""
"Rarely","1991","66 and older","college entrance qualification","","","",""
"Rarely","1991","66 and older","Other degree","","","",""
"Rarely","1991","66 and older","no degree/no degree yet","","","",""
"Never","1991","16-34 y.","lower secondary degree","","","",""
"Never","1991","16-34 y.","secondary school degree","","","",""
"Never","1991","16-34 y.","college entrance qualification","","","",""
"Never","1991","16-34 y.","Other degree","","","",""
"Never","1991","16-34 y.","no degree/no degree yet","","","",""
"Never","1991","35-65 y.","lower secondary degree","","","",""
"Never","1991","35-65 y.","secondary school degree","","","",""
"Never","1991","35-65 y.","college entrance qualification","","","",""
"Never","1991","35-65 y.","Other degree","","","",""
"Never","1991","35-65 y.","no degree/no degree yet","","","",""
"Never","1991","66 and older","lower secondary degree","","","",""
"Never","1991","66 and older","secondary school degree","","","",""
"Never","1991","66 and older","college entrance qualification","","","",""
"Never","1991","66 and older","Other degree","","","",""
"Never","1991","66 and older","no degree/no degree yet","","","",""
"Daily","1992","16-34 y.","lower secondary degree","","","",""
"Daily","1992","16-34 y.","secondary school degree","","","",""
"Daily","1992","16-34 y.","college entrance qualification","","","",""
"Daily","1992","16-34 y.","Other degree","","","",""
"Daily","1992","16-34 y.","no degree/no degree yet","","","",""
"Daily","1992","35-65 y.","lower secondary degree","","","",""
"Daily","1992","35-65 y.","secondary school degree","","","",""
"Daily","1992","35-65 y.","college entrance qualification","","","",""
"Daily","1992","35-65 y.","Other degree","","","",""
"Daily","1992","35-65 y.","no degree/no degree yet","","","",""
"Daily","1992","66 and older","lower secondary degree","","","",""
"Daily","1992","66 and older","secondary school degree","","","",""
"Daily","1992","66 and older","college entrance qualification","","","",""
"Daily","1992","66 and older","Other degree","","","",""
"Daily","1992","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1992","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1992","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1992","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1992","16-34 y.","Other degree","","","",""
"Min 1x per week","1992","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1992","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1992","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1992","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1992","35-65 y.","Other degree","","","",""
"Min 1x per week","1992","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1992","66 and older","lower secondary degree","","","",""
"Min 1x per week","1992","66 and older","secondary school degree","","","",""
"Min 1x per week","1992","66 and older","college entrance qualification","","","",""
"Min 1x per week","1992","66 and older","Other degree","","","",""
"Min 1x per week","1992","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1992","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1992","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1992","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1992","16-34 y.","Other degree","","","",""
"Min 1x per month","1992","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1992","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1992","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1992","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1992","35-65 y.","Other degree","","","",""
"Min 1x per month","1992","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1992","66 and older","lower secondary degree","","","",""
"Min 1x per month","1992","66 and older","secondary school degree","","","",""
"Min 1x per month","1992","66 and older","college entrance qualification","","","",""
"Min 1x per month","1992","66 and older","Other degree","","","",""
"Min 1x per month","1992","66 and older","no degree/no degree yet","","","",""
"Rarely","1992","16-34 y.","lower secondary degree","","","",""
"Rarely","1992","16-34 y.","secondary school degree","","","",""
"Rarely","1992","16-34 y.","college entrance qualification","","","",""
"Rarely","1992","16-34 y.","Other degree","","","",""
"Rarely","1992","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1992","35-65 y.","lower secondary degree","","","",""
"Rarely","1992","35-65 y.","secondary school degree","","","",""
"Rarely","1992","35-65 y.","college entrance qualification","","","",""
"Rarely","1992","35-65 y.","Other degree","","","",""
"Rarely","1992","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1992","66 and older","lower secondary degree","","","",""
"Rarely","1992","66 and older","secondary school degree","","","",""
"Rarely","1992","66 and older","college entrance qualification","","","",""
"Rarely","1992","66 and older","Other degree","","","",""
"Rarely","1992","66 and older","no degree/no degree yet","","","",""
"Never","1992","16-34 y.","lower secondary degree","","","",""
"Never","1992","16-34 y.","secondary school degree","","","",""
"Never","1992","16-34 y.","college entrance qualification","","","",""
"Never","1992","16-34 y.","Other degree","","","",""
"Never","1992","16-34 y.","no degree/no degree yet","","","",""
"Never","1992","35-65 y.","lower secondary degree","","","",""
"Never","1992","35-65 y.","secondary school degree","","","",""
"Never","1992","35-65 y.","college entrance qualification","","","",""
"Never","1992","35-65 y.","Other degree","","","",""
"Never","1992","35-65 y.","no degree/no degree yet","","","",""
"Never","1992","66 and older","lower secondary degree","","","",""
"Never","1992","66 and older","secondary school degree","","","",""
"Never","1992","66 and older","college entrance qualification","","","",""
"Never","1992","66 and older","Other degree","","","",""
"Never","1992","66 and older","no degree/no degree yet","","","",""
"Daily","1993","16-34 y.","lower secondary degree","","","",""
"Daily","1993","16-34 y.","secondary school degree","","","",""
"Daily","1993","16-34 y.","college entrance qualification","","","",""
"Daily","1993","16-34 y.","Other degree","","","",""
"Daily","1993","16-34 y.","no degree/no degree yet","","","",""
"Daily","1993","35-65 y.","lower secondary degree","","","",""
"Daily","1993","35-65 y.","secondary school degree","","","",""
"Daily","1993","35-65 y.","college entrance qualification","","","",""
"Daily","1993","35-65 y.","Other degree","","","",""
"Daily","1993","35-65 y.","no degree/no degree yet","","","",""
"Daily","1993","66 and older","lower secondary degree","","","",""
"Daily","1993","66 and older","secondary school degree","","","",""
"Daily","1993","66 and older","college entrance qualification","","","",""
"Daily","1993","66 and older","Other degree","","","",""
"Daily","1993","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1993","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1993","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1993","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1993","16-34 y.","Other degree","","","",""
"Min 1x per week","1993","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1993","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1993","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1993","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1993","35-65 y.","Other degree","","","",""
"Min 1x per week","1993","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1993","66 and older","lower secondary degree","","","",""
"Min 1x per week","1993","66 and older","secondary school degree","","","",""
"Min 1x per week","1993","66 and older","college entrance qualification","","","",""
"Min 1x per week","1993","66 and older","Other degree","","","",""
"Min 1x per week","1993","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1993","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1993","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1993","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1993","16-34 y.","Other degree","","","",""
"Min 1x per month","1993","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1993","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1993","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1993","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1993","35-65 y.","Other degree","","","",""
"Min 1x per month","1993","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1993","66 and older","lower secondary degree","","","",""
"Min 1x per month","1993","66 and older","secondary school degree","","","",""
"Min 1x per month","1993","66 and older","college entrance qualification","","","",""
"Min 1x per month","1993","66 and older","Other degree","","","",""
"Min 1x per month","1993","66 and older","no degree/no degree yet","","","",""
"Rarely","1993","16-34 y.","lower secondary degree","","","",""
"Rarely","1993","16-34 y.","secondary school degree","","","",""
"Rarely","1993","16-34 y.","college entrance qualification","","","",""
"Rarely","1993","16-34 y.","Other degree","","","",""
"Rarely","1993","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1993","35-65 y.","lower secondary degree","","","",""
"Rarely","1993","35-65 y.","secondary school degree","","","",""
"Rarely","1993","35-65 y.","college entrance qualification","","","",""
"Rarely","1993","35-65 y.","Other degree","","","",""
"Rarely","1993","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1993","66 and older","lower secondary degree","","","",""
"Rarely","1993","66 and older","secondary school degree","","","",""
"Rarely","1993","66 and older","college entrance qualification","","","",""
"Rarely","1993","66 and older","Other degree","","","",""
"Rarely","1993","66 and older","no degree/no degree yet","","","",""
"Never","1993","16-34 y.","lower secondary degree","","","",""
"Never","1993","16-34 y.","secondary school degree","","","",""
"Never","1993","16-34 y.","college entrance qualification","","","",""
"Never","1993","16-34 y.","Other degree","","","",""
"Never","1993","16-34 y.","no degree/no degree yet","","","",""
"Never","1993","35-65 y.","lower secondary degree","","","",""
"Never","1993","35-65 y.","secondary school degree","","","",""
"Never","1993","35-65 y.","college entrance qualification","","","",""
"Never","1993","35-65 y.","Other degree","","","",""
"Never","1993","35-65 y.","no degree/no degree yet","","","",""
"Never","1993","66 and older","lower secondary degree","","","",""
"Never","1993","66 and older","secondary school degree","","","",""
"Never","1993","66 and older","college entrance qualification","","","",""
"Never","1993","66 and older","Other degree","","","",""
"Never","1993","66 and older","no degree/no degree yet","","","",""
"Daily","1994","16-34 y.","lower secondary degree","","","",""
"Daily","1994","16-34 y.","secondary school degree","","","",""
"Daily","1994","16-34 y.","college entrance qualification","","","",""
"Daily","1994","16-34 y.","Other degree","","","",""
"Daily","1994","16-34 y.","no degree/no degree yet","","","",""
"Daily","1994","35-65 y.","lower secondary degree","","","",""
"Daily","1994","35-65 y.","secondary school degree","","","",""
"Daily","1994","35-65 y.","college entrance qualification","","","",""
"Daily","1994","35-65 y.","Other degree","","","",""
"Daily","1994","35-65 y.","no degree/no degree yet","","","",""
"Daily","1994","66 and older","lower secondary degree","","","",""
"Daily","1994","66 and older","secondary school degree","","","",""
"Daily","1994","66 and older","college entrance qualification","","","",""
"Daily","1994","66 and older","Other degree","","","",""
"Daily","1994","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1994","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1994","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1994","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1994","16-34 y.","Other degree","","","",""
"Min 1x per week","1994","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1994","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1994","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1994","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1994","35-65 y.","Other degree","","","",""
"Min 1x per week","1994","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1994","66 and older","lower secondary degree","","","",""
"Min 1x per week","1994","66 and older","secondary school degree","","","",""
"Min 1x per week","1994","66 and older","college entrance qualification","","","",""
"Min 1x per week","1994","66 and older","Other degree","","","",""
"Min 1x per week","1994","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1994","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1994","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1994","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1994","16-34 y.","Other degree","","","",""
"Min 1x per month","1994","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1994","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1994","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1994","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1994","35-65 y.","Other degree","","","",""
"Min 1x per month","1994","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1994","66 and older","lower secondary degree","","","",""
"Min 1x per month","1994","66 and older","secondary school degree","","","",""
"Min 1x per month","1994","66 and older","college entrance qualification","","","",""
"Min 1x per month","1994","66 and older","Other degree","","","",""
"Min 1x per month","1994","66 and older","no degree/no degree yet","","","",""
"Rarely","1994","16-34 y.","lower secondary degree","","","",""
"Rarely","1994","16-34 y.","secondary school degree","","","",""
"Rarely","1994","16-34 y.","college entrance qualification","","","",""
"Rarely","1994","16-34 y.","Other degree","","","",""
"Rarely","1994","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1994","35-65 y.","lower secondary degree","","","",""
"Rarely","1994","35-65 y.","secondary school degree","","","",""
"Rarely","1994","35-65 y.","college entrance qualification","","","",""
"Rarely","1994","35-65 y.","Other degree","","","",""
"Rarely","1994","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1994","66 and older","lower secondary degree","","","",""
"Rarely","1994","66 and older","secondary school degree","","","",""
"Rarely","1994","66 and older","college entrance qualification","","","",""
"Rarely","1994","66 and older","Other degree","","","",""
"Rarely","1994","66 and older","no degree/no degree yet","","","",""
"Never","1994","16-34 y.","lower secondary degree","","","",""
"Never","1994","16-34 y.","secondary school degree","","","",""
"Never","1994","16-34 y.","college entrance qualification","","","",""
"Never","1994","16-34 y.","Other degree","","","",""
"Never","1994","16-34 y.","no degree/no degree yet","","","",""
"Never","1994","35-65 y.","lower secondary degree","","","",""
"Never","1994","35-65 y.","secondary school degree","","","",""
"Never","1994","35-65 y.","college entrance qualification","","","",""
"Never","1994","35-65 y.","Other degree","","","",""
"Never","1994","35-65 y.","no degree/no degree yet","","","",""
"Never","1994","66 and older","lower secondary degree","","","",""
"Never","1994","66 and older","secondary school degree","","","",""
"Never","1994","66 and older","college entrance qualification","","","",""
"Never","1994","66 and older","Other degree","","","",""
"Never","1994","66 and older","no degree/no degree yet","","","",""
"Daily","1995","16-34 y.","lower secondary degree","5","","",""
"Daily","1995","16-34 y.","secondary school degree","","","",""
"Daily","1995","16-34 y.","college entrance qualification","1","","",""
"Daily","1995","16-34 y.","Other degree","","","",""
"Daily","1995","16-34 y.","no degree/no degree yet","","","",""
"Daily","1995","35-65 y.","lower secondary degree","","","",""
"Daily","1995","35-65 y.","secondary school degree","1","","",""
"Daily","1995","35-65 y.","college entrance qualification","","","",""
"Daily","1995","35-65 y.","Other degree","2","","",""
"Daily","1995","35-65 y.","no degree/no degree yet","2","","",""
"Daily","1995","66 and older","lower secondary degree","7","","",""
"Daily","1995","66 and older","secondary school degree","2","","",""
"Daily","1995","66 and older","college entrance qualification","","","",""
"Daily","1995","66 and older","Other degree","","","",""
"Daily","1995","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1995","16-34 y.","lower secondary degree","79","0.0695555870414229","0.0557637688460222","0.0833474052368235"
"Min 1x per week","1995","16-34 y.","secondary school degree","102","0.0591007578477584","0.0480524147877701","0.0701491009077466"
"Min 1x per week","1995","16-34 y.","college entrance qualification","50","0.0553345176238541","0.0403474585494737","0.0703215766982344"
"Min 1x per week","1995","16-34 y.","Other degree","16","","",""
"Min 1x per week","1995","16-34 y.","no degree/no degree yet","17","","",""
"Min 1x per week","1995","35-65 y.","lower secondary degree","159","0.0594241400103592","0.0509358868114591","0.0679123932092593"
"Min 1x per week","1995","35-65 y.","secondary school degree","90","0.0721082650825274","0.0594417247128277","0.0847748054522272"
"Min 1x per week","1995","35-65 y.","college entrance qualification","68","0.0942596362432845","0.0751808634371264","0.113338409049443"
"Min 1x per week","1995","35-65 y.","Other degree","30","0.0433231041408101","0.0294142741220272","0.0572319341595931"
"Min 1x per week","1995","35-65 y.","no degree/no degree yet","5","","",""
"Min 1x per week","1995","66 and older","lower secondary degree","45","0.0406798159721958","0.0290321680965696","0.052327463847822"
"Min 1x per week","1995","66 and older","secondary school degree","18","","",""
"Min 1x per week","1995","66 and older","college entrance qualification","13","","",""
"Min 1x per week","1995","66 and older","Other degree","1","","",""
"Min 1x per week","1995","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1995","16-34 y.","lower secondary degree","295","0.238694472029765","0.215583885404828","0.261805058654703"
"Min 1x per month","1995","16-34 y.","secondary school degree","543","0.296237587134353","0.27484505556738","0.317630118701327"
"Min 1x per month","1995","16-34 y.","college entrance qualification","339","0.417338194371095","0.385013704993173","0.449662683749016"
"Min 1x per month","1995","16-34 y.","Other degree","54","0.193178143399148","0.148725806414114","0.237630480384183"
"Min 1x per month","1995","16-34 y.","no degree/no degree yet","81","0.196137641503778","0.157176384143007","0.235098898864548"
"Min 1x per month","1995","35-65 y.","lower secondary degree","753","0.242800019890651","0.227405377145961","0.258194662635342"
"Min 1x per month","1995","35-65 y.","secondary school degree","529","0.325947599565947","0.302994699887844","0.34890049924405"
"Min 1x per month","1995","35-65 y.","college entrance qualification","374","0.424936151761802","0.39265822967468","0.457214073848925"
"Min 1x per month","1995","35-65 y.","Other degree","159","0.210473627909174","0.182623298426282","0.238323957392066"
"Min 1x per month","1995","35-65 y.","no degree/no degree yet","47","0.12289966584156","0.0914626677435826","0.154336663939538"
"Min 1x per month","1995","66 and older","lower secondary degree","228","0.20407696331463","0.18031406108896","0.2278398655403"
"Min 1x per month","1995","66 and older","secondary school degree","72","0.333391483861365","0.271655729154274","0.395127238568456"
"Min 1x per month","1995","66 and older","college entrance qualification","43","0.402718167339857","0.313467934065575","0.491968400614139"
"Min 1x per month","1995","66 and older","Other degree","9","","",""
"Min 1x per month","1995","66 and older","no degree/no degree yet","4","","",""
"Rarely","1995","16-34 y.","lower secondary degree","755","0.56074091411366","0.533834749395256","0.587647078832064"
"Rarely","1995","16-34 y.","secondary school degree","999","0.596770142942361","0.573787024721312","0.619753261163409"
"Rarely","1995","16-34 y.","college entrance qualification","470","0.490586372476874","0.457816681110539","0.523356063843208"
"Rarely","1995","16-34 y.","Other degree","165","0.531093435260613","0.474903905205946","0.587282965315279"
"Rarely","1995","16-34 y.","no degree/no degree yet","255","0.639733559768914","0.592627897466718","0.68683922207111"
"Rarely","1995","35-65 y.","lower secondary degree","1741","0.582641253767064","0.56493627809816","0.600346229435967"
"Rarely","1995","35-65 y.","secondary school degree","911","0.561944208485678","0.537648579427827","0.586239837543528"
"Rarely","1995","35-65 y.","college entrance qualification","432","0.451396146891099","0.418902829993862","0.483889463788336"
