"pli0082","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2006","Full Time","West Germany","","","",""
"Min 1x per week","2006","Full Time","East Germany","","","",""
"Min 1x per week","2006","Part Time","West Germany","","","",""
"Min 1x per week","2006","Part Time","East Germany","","","",""
"Min 1x per week","2006","Not Working","West Germany","","","",""
"Min 1x per week","2006","Not Working","East Germany","","","",""
"Min 1x per month","2006","Full Time","West Germany","","","",""
"Min 1x per month","2006","Full Time","East Germany","","","",""
"Min 1x per month","2006","Part Time","West Germany","","","",""
"Min 1x per month","2006","Part Time","East Germany","","","",""
"Min 1x per month","2006","Not Working","West Germany","","","",""
"Min 1x per month","2006","Not Working","East Germany","","","",""
"Rarely","2006","Full Time","West Germany","","","",""
"Rarely","2006","Full Time","East Germany","","","",""
"Rarely","2006","Part Time","West Germany","","","",""
"Rarely","2006","Part Time","East Germany","","","",""
"Rarely","2006","Not Working","West Germany","","","",""
"Rarely","2006","Not Working","East Germany","","","",""
"Never","2006","Full Time","West Germany","","","",""
"Never","2006","Full Time","East Germany","","","",""
"Never","2006","Part Time","West Germany","","","",""
"Never","2006","Part Time","East Germany","","","",""
"Never","2006","Not Working","West Germany","","","",""
"Never","2006","Not Working","East Germany","","","",""
"Daily","2007","Full Time","West Germany","","","",""
"Daily","2007","Full Time","East Germany","","","",""
"Daily","2007","Part Time","West Germany","","","",""
"Daily","2007","Part Time","East Germany","","","",""
"Daily","2007","Not Working","West Germany","","","",""
"Daily","2007","Not Working","East Germany","","","",""
"Min 1x per week","2007","Full Time","West Germany","","","",""
"Min 1x per week","2007","Full Time","East Germany","","","",""
"Min 1x per week","2007","Part Time","West Germany","","","",""
"Min 1x per week","2007","Part Time","East Germany","","","",""
"Min 1x per week","2007","Not Working","West Germany","","","",""
"Min 1x per week","2007","Not Working","East Germany","","","",""
"Min 1x per month","2007","Full Time","West Germany","","","",""
"Min 1x per month","2007","Full Time","East Germany","","","",""
"Min 1x per month","2007","Part Time","West Germany","","","",""
"Min 1x per month","2007","Part Time","East Germany","","","",""
"Min 1x per month","2007","Not Working","West Germany","","","",""
"Min 1x per month","2007","Not Working","East Germany","","","",""
"Rarely","2007","Full Time","West Germany","","","",""
"Rarely","2007","Full Time","East Germany","","","",""
"Rarely","2007","Part Time","West Germany","","","",""
"Rarely","2007","Part Time","East Germany","","","",""
"Rarely","2007","Not Working","West Germany","","","",""
"Rarely","2007","Not Working","East Germany","","","",""
"Never","2007","Full Time","West Germany","","","",""
"Never","2007","Full Time","East Germany","","","",""
"Never","2007","Part Time","West Germany","","","",""
"Never","2007","Part Time","East Germany","","","",""
"Never","2007","Not Working","West Germany","","","",""
"Never","2007","Not Working","East Germany","","","",""
"Daily","2008","Full Time","West Germany","1","","",""
"Daily","2008","Full Time","East Germany","1","","",""
"Daily","2008","Part Time","West Germany","4","","",""
"Daily","2008","Part Time","East Germany","1","","",""
"Daily","2008","Not Working","West Germany","6","","",""
"Daily","2008","Not Working","East Germany","1","","",""
"Min 1x per week","2008","Full Time","West Germany","137","0.0233107121783905","0.0193665146767346","0.0272549096800463"
"Min 1x per week","2008","Full Time","East Germany","38","0.0198404789335099","0.0135047095394793","0.0261762483275406"
"Min 1x per week","2008","Part Time","West Germany","104","0.0318722882425857","0.0260318742264459","0.0377127022587254"
"Min 1x per week","2008","Part Time","East Germany","34","0.0381733091859701","0.0259109230106533","0.0504356953612868"
"Min 1x per week","2008","Not Working","West Germany","170","0.0282096889367351","0.0238227612293214","0.0325966166441488"
"Min 1x per week","2008","Not Working","East Germany","72","0.0326090739545764","0.0247858505304097","0.040432297378743"
"Min 1x per month","2008","Full Time","West Germany","1285","0.208250154437791","0.197635904005973","0.218864404869609"
"Min 1x per month","2008","Full Time","East Germany","411","0.225360216359383","0.206377278385781","0.244343154332985"
"Min 1x per month","2008","Part Time","West Germany","807","0.20981737978098","0.196279359735418","0.223355399826541"
"Min 1x per month","2008","Part Time","East Germany","183","0.163046222662668","0.13940593376147","0.186686511563866"
"Min 1x per month","2008","Not Working","West Germany","1126","0.185777698927611","0.175472809574764","0.196082588280457"
"Min 1x per month","2008","Not Working","East Germany","389","0.191437087895357","0.174107611376549","0.208766564414164"
"Rarely","2008","Full Time","West Germany","3658","0.655685736202058","0.643265551747687","0.66810592065643"
"Rarely","2008","Full Time","East Germany","1227","0.647705494336965","0.62600265127124","0.66940833740269"
"Rarely","2008","Part Time","West Germany","2118","0.607845510579336","0.59161261896611","0.624078402192562"
"Rarely","2008","Part Time","East Germany","583","0.604901413064536","0.573616013242044","0.636186812887027"
"Rarely","2008","Not Working","West Germany","2964","0.533147423476166","0.519928728416081","0.54636611853625"
"Rarely","2008","Not Working","East Germany","1048","0.513574876240985","0.491559537102142","0.535590215379828"
"Never","2008","Full Time","West Germany","541","0.11248036398589","0.104221315568153","0.120739412403626"
"Never","2008","Full Time","East Germany","184","0.106872725025085","0.0928360248905568","0.120909425159614"
"Never","2008","Part Time","West Germany","442","0.148472764778171","0.136650699421751","0.160294830134591"
"Never","2008","Part Time","East Germany","137","0.193513813426516","0.168232413191097","0.218795213661934"
"Never","2008","Not Working","West Germany","1206","0.251548859723239","0.240052298660923","0.263045420785555"
"Never","2008","Not Working","East Germany","470","0.262191229727406","0.242818247377054","0.281564212077758"
"Daily","2009","Full Time","West Germany","","","",""
"Daily","2009","Full Time","East Germany","","","",""
"Daily","2009","Part Time","West Germany","","","",""
"Daily","2009","Part Time","East Germany","","","",""
"Daily","2009","Not Working","West Germany","","","",""
"Daily","2009","Not Working","East Germany","","","",""
"Min 1x per week","2009","Full Time","West Germany","","","",""
"Min 1x per week","2009","Full Time","East Germany","","","",""
"Min 1x per week","2009","Part Time","West Germany","","","",""
"Min 1x per week","2009","Part Time","East Germany","","","",""
"Min 1x per week","2009","Not Working","West Germany","","","",""
"Min 1x per week","2009","Not Working","East Germany","","","",""
"Min 1x per month","2009","Full Time","West Germany","","","",""
"Min 1x per month","2009","Full Time","East Germany","","","",""
"Min 1x per month","2009","Part Time","West Germany","","","",""
"Min 1x per month","2009","Part Time","East Germany","","","",""
"Min 1x per month","2009","Not Working","West Germany","","","",""
"Min 1x per month","2009","Not Working","East Germany","","","",""
"Rarely","2009","Full Time","West Germany","","","",""
"Rarely","2009","Full Time","East Germany","","","",""
"Rarely","2009","Part Time","West Germany","","","",""
"Rarely","2009","Part Time","East Germany","","","",""
"Rarely","2009","Not Working","West Germany","","","",""
"Rarely","2009","Not Working","East Germany","","","",""
"Never","2009","Full Time","West Germany","","","",""
"Never","2009","Full Time","East Germany","","","",""
"Never","2009","Part Time","West Germany","","","",""
"Never","2009","Part Time","East Germany","","","",""
"Never","2009","Not Working","West Germany","","","",""
"Never","2009","Not Working","East Germany","","","",""
"Daily","2010","Full Time","West Germany","","","",""
"Daily","2010","Full Time","East Germany","","","",""
"Daily","2010","Part Time","West Germany","","","",""
"Daily","2010","Part Time","East Germany","","","",""
"Daily","2010","Not Working","West Germany","","","",""
"Daily","2010","Not Working","East Germany","","","",""
"Min 1x per week","2010","Full Time","West Germany","","","",""
"Min 1x per week","2010","Full Time","East Germany","","","",""
"Min 1x per week","2010","Part Time","West Germany","","","",""
"Min 1x per week","2010","Part Time","East Germany","","","",""
"Min 1x per week","2010","Not Working","West Germany","","","",""
"Min 1x per week","2010","Not Working","East Germany","","","",""
"Min 1x per month","2010","Full Time","West Germany","","","",""
"Min 1x per month","2010","Full Time","East Germany","","","",""
"Min 1x per month","2010","Part Time","West Germany","","","",""
"Min 1x per month","2010","Part Time","East Germany","","","",""
"Min 1x per month","2010","Not Working","West Germany","","","",""
"Min 1x per month","2010","Not Working","East Germany","","","",""
"Rarely","2010","Full Time","West Germany","","","",""
"Rarely","2010","Full Time","East Germany","","","",""
"Rarely","2010","Part Time","West Germany","","","",""
"Rarely","2010","Part Time","East Germany","","","",""
"Rarely","2010","Not Working","West Germany","","","",""
"Rarely","2010","Not Working","East Germany","","","",""
"Never","2010","Full Time","West Germany","","","",""
"Never","2010","Full Time","East Germany","","","",""
"Never","2010","Part Time","West Germany","","","",""
"Never","2010","Part Time","East Germany","","","",""
"Never","2010","Not Working","West Germany","","","",""
"Never","2010","Not Working","East Germany","","","",""
"Daily","2011","Full Time","West Germany","","","",""
"Daily","2011","Full Time","East Germany","","","",""
"Daily","2011","Part Time","West Germany","","","",""
"Daily","2011","Part Time","East Germany","","","",""
"Daily","2011","Not Working","West Germany","","","",""
"Daily","2011","Not Working","East Germany","","","",""
"Min 1x per week","2011","Full Time","West Germany","","","",""
"Min 1x per week","2011","Full Time","East Germany","","","",""
"Min 1x per week","2011","Part Time","West Germany","","","",""
"Min 1x per week","2011","Part Time","East Germany","","","",""
"Min 1x per week","2011","Not Working","West Germany","","","",""
"Min 1x per week","2011","Not Working","East Germany","","","",""
"Min 1x per month","2011","Full Time","West Germany","","","",""
"Min 1x per month","2011","Full Time","East Germany","","","",""
"Min 1x per month","2011","Part Time","West Germany","","","",""
"Min 1x per month","2011","Part Time","East Germany","","","",""
"Min 1x per month","2011","Not Working","West Germany","","","",""
"Min 1x per month","2011","Not Working","East Germany","","","",""
"Rarely","2011","Full Time","West Germany","","","",""
"Rarely","2011","Full Time","East Germany","","","",""
"Rarely","2011","Part Time","West Germany","","","",""
"Rarely","2011","Part Time","East Germany","","","",""
"Rarely","2011","Not Working","West Germany","","","",""
"Rarely","2011","Not Working","East Germany","","","",""
"Never","2011","Full Time","West Germany","","","",""
"Never","2011","Full Time","East Germany","","","",""
"Never","2011","Part Time","West Germany","","","",""
"Never","2011","Part Time","East Germany","","","",""
"Never","2011","Not Working","West Germany","","","",""
"Never","2011","Not Working","East Germany","","","",""
"Daily","2012","Full Time","West Germany","","","",""
"Daily","2012","Full Time","East Germany","","","",""
"Daily","2012","Part Time","West Germany","","","",""
"Daily","2012","Part Time","East Germany","","","",""
"Daily","2012","Not Working","West Germany","","","",""
"Daily","2012","Not Working","East Germany","","","",""
"Min 1x per week","2012","Full Time","West Germany","","","",""
"Min 1x per week","2012","Full Time","East Germany","","","",""
"Min 1x per week","2012","Part Time","West Germany","","","",""
"Min 1x per week","2012","Part Time","East Germany","","","",""
"Min 1x per week","2012","Not Working","West Germany","","","",""
"Min 1x per week","2012","Not Working","East Germany","","","",""
"Min 1x per month","2012","Full Time","West Germany","","","",""
"Min 1x per month","2012","Full Time","East Germany","","","",""
"Min 1x per month","2012","Part Time","West Germany","","","",""
"Min 1x per month","2012","Part Time","East Germany","","","",""
"Min 1x per month","2012","Not Working","West Germany","","","",""
"Min 1x per month","2012","Not Working","East Germany","","","",""
"Rarely","2012","Full Time","West Germany","","","",""
"Rarely","2012","Full Time","East Germany","","","",""
"Rarely","2012","Part Time","West Germany","","","",""
"Rarely","2012","Part Time","East Germany","","","",""
"Rarely","2012","Not Working","West Germany","","","",""
"Rarely","2012","Not Working","East Germany","","","",""
"Never","2012","Full Time","West Germany","","","",""
"Never","2012","Full Time","East Germany","","","",""
"Never","2012","Part Time","West Germany","","","",""
"Never","2012","Part Time","East Germany","","","",""
"Never","2012","Not Working","West Germany","","","",""
"Never","2012","Not Working","East Germany","","","",""
"Daily","2013","Full Time","West Germany","6","","",""
"Daily","2013","Full Time","East Germany","1","","",""
"Daily","2013","Part Time","West Germany","6","","",""
"Daily","2013","Part Time","East Germany","5","","",""
"Daily","2013","Not Working","West Germany","12","","",""
"Daily","2013","Not Working","East Germany","5","","",""
"Min 1x per week","2013","Full Time","West Germany","325","0.0364186207470307","0.0321608296753066","0.0406764118187548"
"Min 1x per week","2013","Full Time","East Germany","94","0.0364469258722251","0.0286285742793823","0.0442652774650678"
"Min 1x per week","2013","Part Time","West Germany","269","0.0419461705004965","0.0367651236234793","0.0471272173775136"
"Min 1x per week","2013","Part Time","East Germany","66","0.0495353575391174","0.0380287215312704","0.0610419935469643"
"Min 1x per week","2013","Not Working","West Germany","306","0.0406305239431493","0.0358785096669729","0.0453825382193258"
"Min 1x per week","2013","Not Working","East Germany","90","0.0271006187801969","0.0202529178801695","0.0339483196802243"
"Min 1x per month","2013","Full Time","West Germany","2349","0.307406437969256","0.296918886507009","0.317893989431504"
"Min 1x per month","2013","Full Time","East Germany","647","0.292189525088207","0.273216449433646","0.311162600742767"
"Min 1x per month","2013","Part Time","West Germany","1682","0.273242155634196","0.261725002994207","0.284759308274185"
"Min 1x per month","2013","Part Time","East Germany","362","0.239035477211983","0.216418418379904","0.261652536044063"
"Min 1x per month","2013","Not Working","West Germany","1655","0.228951112516551","0.218838324269351","0.23906390076375"
"Min 1x per month","2013","Not Working","East Germany","454","0.199081368832952","0.182241809488067","0.215920928177838"
"Rarely","2013","Full Time","West Germany","4216","0.577248976678304","0.566020978846858","0.58847697450975"
"Rarely","2013","Full Time","East Germany","1290","0.59118849995479","0.570678225812415","0.611698774097165"
"Rarely","2013","Part Time","West Germany","3240","0.581713500796872","0.568964742056392","0.594462259537352"
"Rarely","2013","Part Time","East Germany","756","0.594325304683061","0.56828633406717","0.620364275298953"
"Rarely","2013","Not Working","West Germany","3305","0.494615037424973","0.482581220704154","0.506648854145792"
"Rarely","2013","Not Working","East Germany","1093","0.514766761230948","0.493690103885675","0.535843418576221"
"Never","2013","Full Time","West Germany","540","0.0779700198744817","0.0718758473589345","0.084064192390029"
"Never","2013","Full Time","East Germany","175","0.0801225112099458","0.0687961815943613","0.0914488408255303"
"Never","2013","Part Time","West Germany","554","0.102376755443653","0.0945420236611201","0.110211487226186"
"Never","2013","Part Time","East Germany","177","0.115783075502753","0.0988153084302969","0.132750842575209"
"Never","2013","Not Working","West Germany","1353","0.233039058264878","0.222863469217815","0.24321464731194"
"Never","2013","Not Working","East Germany","518","0.256928007682102","0.238501527423765","0.275354487940439"
"Daily","2014","Full Time","West Germany","","","",""
"Daily","2014","Full Time","East Germany","","","",""
"Daily","2014","Part Time","West Germany","","","",""
"Daily","2014","Part Time","East Germany","","","",""
"Daily","2014","Not Working","West Germany","","","",""
"Daily","2014","Not Working","East Germany","","","",""
"Min 1x per week","2014","Full Time","West Germany","","","",""
"Min 1x per week","2014","Full Time","East Germany","","","",""
"Min 1x per week","2014","Part Time","West Germany","","","",""
"Min 1x per week","2014","Part Time","East Germany","","","",""
"Min 1x per week","2014","Not Working","West Germany","","","",""
"Min 1x per week","2014","Not Working","East Germany","","","",""
"Min 1x per month","2014","Full Time","West Germany","","","",""
"Min 1x per month","2014","Full Time","East Germany","","","",""
"Min 1x per month","2014","Part Time","West Germany","","","",""
"Min 1x per month","2014","Part Time","East Germany","","","",""
"Min 1x per month","2014","Not Working","West Germany","","","",""
"Min 1x per month","2014","Not Working","East Germany","","","",""
"Rarely","2014","Full Time","West Germany","","","",""
"Rarely","2014","Full Time","East Germany","","","",""
"Rarely","2014","Part Time","West Germany","","","",""
"Rarely","2014","Part Time","East Germany","","","",""
"Rarely","2014","Not Working","West Germany","","","",""
"Rarely","2014","Not Working","East Germany","","","",""
"Never","2014","Full Time","West Germany","","","",""
"Never","2014","Full Time","East Germany","","","",""
"Never","2014","Part Time","West Germany","","","",""
"Never","2014","Part Time","East Germany","","","",""
"Never","2014","Not Working","West Germany","","","",""
"Never","2014","Not Working","East Germany","","","",""
"Daily","2015","Full Time","West Germany","","","",""
"Daily","2015","Full Time","East Germany","","","",""
"Daily","2015","Part Time","West Germany","","","",""
"Daily","2015","Part Time","East Germany","","","",""
"Daily","2015","Not Working","West Germany","","","",""
"Daily","2015","Not Working","East Germany","","","",""
"Min 1x per week","2015","Full Time","West Germany","","","",""
"Min 1x per week","2015","Full Time","East Germany","","","",""
"Min 1x per week","2015","Part Time","West Germany","","","",""
"Min 1x per week","2015","Part Time","East Germany","","","",""
"Min 1x per week","2015","Not Working","West Germany","","","",""
"Min 1x per week","2015","Not Working","East Germany","","","",""
"Min 1x per month","2015","Full Time","West Germany","","","",""
"Min 1x per month","2015","Full Time","East Germany","","","",""
"Min 1x per month","2015","Part Time","West Germany","","","",""
"Min 1x per month","2015","Part Time","East Germany","","","",""
"Min 1x per month","2015","Not Working","West Germany","","","",""
"Min 1x per month","2015","Not Working","East Germany","","","",""
"Rarely","2015","Full Time","West Germany","","","",""
"Rarely","2015","Full Time","East Germany","","","",""
"Rarely","2015","Part Time","West Germany","","","",""
"Rarely","2015","Part Time","East Germany","","","",""
"Rarely","2015","Not Working","West Germany","","","",""
"Rarely","2015","Not Working","East Germany","","","",""
"Never","2015","Full Time","West Germany","","","",""
"Never","2015","Full Time","East Germany","","","",""
"Never","2015","Part Time","West Germany","","","",""
"Never","2015","Part Time","East Germany","","","",""
"Never","2015","Not Working","West Germany","","","",""
"Never","2015","Not Working","East Germany","","","",""
"Daily","2016","Full Time","West Germany","","","",""
"Daily","2016","Full Time","East Germany","","","",""
"Daily","2016","Part Time","West Germany","","","",""
"Daily","2016","Part Time","East Germany","","","",""
"Daily","2016","Not Working","West Germany","","","",""
"Daily","2016","Not Working","East Germany","","","",""
"Min 1x per week","2016","Full Time","West Germany","","","",""
"Min 1x per week","2016","Full Time","East Germany","","","",""
"Min 1x per week","2016","Part Time","West Germany","","","",""
"Min 1x per week","2016","Part Time","East Germany","","","",""
"Min 1x per week","2016","Not Working","West Germany","","","",""
"Min 1x per week","2016","Not Working","East Germany","","","",""
"Min 1x per month","2016","Full Time","West Germany","","","",""
"Min 1x per month","2016","Full Time","East Germany","","","",""
"Min 1x per month","2016","Part Time","West Germany","","","",""
"Min 1x per month","2016","Part Time","East Germany","","","",""
"Min 1x per month","2016","Not Working","West Germany","","","",""
"Min 1x per month","2016","Not Working","East Germany","","","",""
"Rarely","2016","Full Time","West Germany","","","",""
"Rarely","2016","Full Time","East Germany","","","",""
"Rarely","2016","Part Time","West Germany","","","",""
"Rarely","2016","Part Time","East Germany","","","",""
"Rarely","2016","Not Working","West Germany","","","",""
"Rarely","2016","Not Working","East Germany","","","",""
"Never","2016","Full Time","West Germany","","","",""
"Never","2016","Full Time","East Germany","","","",""
"Never","2016","Part Time","West Germany","","","",""
"Never","2016","Part Time","East Germany","","","",""
"Never","2016","Not Working","West Germany","","","",""
"Never","2016","Not Working","East Germany","","","",""
"Daily","2017","Full Time","West Germany","","","",""
"Daily","2017","Full Time","East Germany","1","","",""
"Daily","2017","Part Time","West Germany","","","",""
"Daily","2017","Part Time","East Germany","","","",""
"Daily","2017","Not Working","West Germany","61","0.0173634749508486","0.0135879409864951","0.0211390089152021"
"Daily","2017","Not Working","East Germany","7","","",""
"Min 1x per week","2017","Full Time","West Germany","4","","",""
"Min 1x per week","2017","Full Time","East Germany","","","",""
"Min 1x per week","2017","Part Time","West Germany","11","","",""
"Min 1x per week","2017","Part Time","East Germany","1","","",""
"Min 1x per week","2017","Not Working","West Germany","383","0.0863249246526701","0.078207325530792","0.0944425237745481"
"Min 1x per week","2017","Not Working","East Germany","68","0.124651350282175","0.10018111766876","0.14912158289559"
"Min 1x per month","2017","Full Time","West Germany","18","","",""
"Min 1x per month","2017","Full Time","East Germany","3","","",""
"Min 1x per month","2017","Part Time","West Germany","30","0.183046842385317","0.118760252421604","0.24733343234903"
"Min 1x per month","2017","Part Time","East Germany","8","","",""
"Min 1x per month","2017","Not Working","West Germany","720","0.149890417885924","0.139572596665867","0.160208239105982"
"Min 1x per month","2017","Not Working","East Germany","97","0.134528465340337","0.109251056127932","0.159805874552743"
"Rarely","2017","Full Time","West Germany","23","","",""
"Rarely","2017","Full Time","East Germany","5","","",""
"Rarely","2017","Part Time","West Germany","60","0.44515200944488","0.362532641401021","0.527771377488738"
"Rarely","2017","Part Time","East Germany","11","","",""
"Rarely","2017","Not Working","West Germany","1477","0.301957581173187","0.288687380699404","0.31522778164697"
"Rarely","2017","Not Working","East Germany","244","0.313807279956334","0.279431415253993","0.348183144658676"
"Never","2017","Full Time","West Germany","11","","",""
"Never","2017","Full Time","East Germany","","","",""
"Never","2017","Part Time","West Germany","38","0.26822300765417","0.194572103903682","0.341873911404658"
"Never","2017","Part Time","East Germany","9","","",""
"Never","2017","Not Working","West Germany","1957","0.44446360133737","0.430100839219862","0.458826363454878"
"Never","2017","Not Working","East Germany","284","0.419442510979023","0.382886574907612","0.455998447050435"
"Daily","2018","Full Time","West Germany","1","","",""
"Daily","2018","Full Time","East Germany","","","",""
"Daily","2018","Part Time","West Germany","3","","",""
"Daily","2018","Part Time","East Germany","1","","",""
"Daily","2018","Not Working","West Germany","70","0.0314030165662998","0.0250268162963084","0.0377792168362912"
"Daily","2018","Not Working","East Germany","11","","",""
"Min 1x per week","2018","Full Time","West Germany","18","","",""
"Min 1x per week","2018","Full Time","East Germany","3","","",""
"Min 1x per week","2018","Part Time","West Germany","63","0.242880486128939","0.194028664005253","0.291732308252626"
"Min 1x per week","2018","Part Time","East Germany","8","","",""
"Min 1x per week","2018","Not Working","West Germany","456","0.157975975966351","0.144641913848373","0.171310038084329"
"Min 1x per week","2018","Not Working","East Germany","85","0.217155591966749","0.1801934289384","0.254117754995097"
"Min 1x per month","2018","Full Time","West Germany","44","0.291591303721604","0.214638416734468","0.368544190708739"
"Min 1x per month","2018","Full Time","East Germany","2","","",""
"Min 1x per month","2018","Part Time","West Germany","84","0.305171667009678","0.252713501357841","0.357629832661516"
"Min 1x per month","2018","Part Time","East Germany","19","","",""
"Min 1x per month","2018","Not Working","West Germany","711","0.236453736659849","0.220919301097711","0.251988172221987"
"Min 1x per month","2018","Not Working","East Germany","92","0.175881225669509","0.141751029190264","0.210011422148754"
"Rarely","2018","Full Time","West Germany","46","0.350599889576148","0.269809861623508","0.431389917528788"
"Rarely","2018","Full Time","East Germany","9","","",""
"Rarely","2018","Part Time","West Germany","97","0.288384148069521","0.236776896026201","0.339991400112841"
"Rarely","2018","Part Time","East Germany","20","","",""
"Rarely","2018","Not Working","West Germany","1018","0.3276327134382","0.310473332093256","0.344792094783144"
"Rarely","2018","Not Working","East Germany","177","0.355467417552041","0.312557618510233","0.398377216593849"
"Never","2018","Full Time","West Germany","25","","",""
"Never","2018","Full Time","East Germany","5","","",""
"Never","2018","Part Time","West Germany","49","0.149826912952112","0.109168462074672","0.190485363829553"
"Never","2018","Part Time","East Germany","10","","",""
"Never","2018","Not Working","West Germany","619","0.2465345573693","0.230777494046118","0.262291620692482"
"Never","2018","Not Working","East Germany","113","0.22910566916548","0.191430996594261","0.2667803417367"
"Daily","2019","Full Time","West Germany","21","","",""
"Daily","2019","Full Time","East Germany","4","","",""
"Daily","2019","Part Time","West Germany","16","","",""
"Daily","2019","Part Time","East Germany","7","","",""
"Daily","2019","Not Working","West Germany","103","0.00314807955822043","0.00195316219744101","0.00434299691899985"
"Daily","2019","Not Working","East Germany","7","","",""
"Min 1x per week","2019","Full Time","West Germany","460","0.0403854473115139","0.0361823208642649","0.0445885737587629"
"Min 1x per week","2019","Full Time","East Germany","119","0.0339891240682932","0.0267366782006047","0.0412415699359817"
"Min 1x per week","2019","Part Time","West Germany","415","0.058150969649561","0.052420504746938","0.0638814345521841"
"Min 1x per week","2019","Part Time","East Germany","93","0.0843335574706202","0.0693425788440677","0.0993245360971726"
"Min 1x per week","2019","Not Working","West Germany","674","0.0473580211956113","0.042827362701975","0.0518886796892476"
"Min 1x per week","2019","Not Working","East Germany","141","0.0418346896764893","0.0337087739189709","0.0499606054340077"
"Min 1x per month","2019","Full Time","West Germany","3292","0.370825721040774","0.360512792724854","0.381138649356694"
"Min 1x per month","2019","Full Time","East Germany","924","0.358982821818451","0.33978308970578","0.378182553931122"
"Min 1x per month","2019","Part Time","West Germany","2280","0.340841918111333","0.329235665467713","0.352448170754952"
"Min 1x per month","2019","Part Time","East Germany","456","0.320485670071011","0.295310944610658","0.345660395531364"
"Min 1x per month","2019","Not Working","West Germany","2431","0.253982755202233","0.244697876280185","0.263267634124281"
"Min 1x per month","2019","Not Working","East Germany","588","0.211588051039413","0.195011049188843","0.228165052889984"
"Rarely","2019","Full Time","West Germany","4201","0.527202432187019","0.516542905689056","0.537861958684981"
"Rarely","2019","Full Time","East Germany","1249","0.556691893288694","0.536808807480308","0.57657497909708"
"Rarely","2019","Part Time","West Germany","3180","0.514307231577154","0.502069163546466","0.526545299607843"
"Rarely","2019","Part Time","East Germany","655","0.523166304029657","0.496222154722215","0.550110453337099"
"Rarely","2019","Not Working","West Germany","3713","0.492299318111516","0.481635365982334","0.502963270240697"
"Rarely","2019","Not Working","East Germany","1109","0.490639812584454","0.470350015244834","0.510929609924075"
"Never","2019","Full Time","West Germany","453","0.0605009471106312","0.055410676699315","0.0655912175219474"
"Never","2019","Full Time","East Germany","102","0.0498871462084569","0.0411733895249219","0.0586009028919918"
"Never","2019","Part Time","West Germany","516","0.0857279600657767","0.0788727669597418","0.0925831531718117"
"Never","2019","Part Time","East Germany","109","0.0687808348857596","0.0551280640768999","0.0824336056946194"
"Never","2019","Not Working","West Germany","1522","0.20321182593242","0.194628697219023","0.211794954645817"
"Never","2019","Not Working","East Germany","487","0.253504062031817","0.235848156204042","0.271159967859593"
