"pli0082","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","(2c_voc) vocational maturity certificate","Female","17","","",""
"Min 1x per week","1990","(3a) lower tertiary education","Male","24","","",""
"Min 1x per week","1990","(3a) lower tertiary education","Female","12","","",""
"Min 1x per week","1990","(3b) higher tertiary education","Male","38","0.147078026560014","0.106864838254324","0.187291214865704"
"Min 1x per week","1990","(3b) higher tertiary education","Female","10","","",""
"Min 1x per month","1990","(0) in school","Male","24","","",""
"Min 1x per month","1990","(0) in school","Female","18","","",""
"Min 1x per month","1990","(1a) inadequately completed","Male","47","0.17372370639837","0.130118205292785","0.217329207503956"
"Min 1x per month","1990","(1a) inadequately completed","Female","58","0.181833909680363","0.143700117793027","0.219967701567699"
"Min 1x per month","1990","(1b) general elementary school","Male","184","0.237677435885483","0.207434835786958","0.267920035984009"
"Min 1x per month","1990","(1b) general elementary school","Female","315","0.223909027660352","0.201907234590327","0.245910820730376"
"Min 1x per month","1990","(1c) basic vocational qualification","Male","621","0.339011416828728","0.317584899020181","0.360437934637275"
"Min 1x per month","1990","(1c) basic vocational qualification","Female","435","0.324487461424714","0.299429290383043","0.349545632466386"
"Min 1x per month","1990","(2b) intermediate general qualification","Male","45","0.431541274587467","0.342552495412745","0.52053005376219"
"Min 1x per month","1990","(2b) intermediate general qualification","Female","83","0.353002724190902","0.292414336590927","0.413591111790877"
"Min 1x per month","1990","(2a) intermediate vocational","Male","201","0.378939645883413","0.337638501822183","0.420240789944643"
"Min 1x per month","1990","(2a) intermediate vocational","Female","250","0.321935899632772","0.288158633054571","0.355713166210974"
"Min 1x per month","1990","(2c_gen) general maturity certificate","Male","70","0.340977936126425","0.276710930669836","0.405244941583013"
"Min 1x per month","1990","(2c_gen) general maturity certificate","Female","38","0.259029538086977","0.184573938748903","0.33348513742505"
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","Male","93","0.424504755965897","0.360765901980907","0.488243609950887"
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","Female","77","0.467267370499857","0.394380514878514","0.540154226121201"
"Min 1x per month","1990","(3a) lower tertiary education","Male","81","0.443259852685161","0.36901961793451","0.517500087435812"
"Min 1x per month","1990","(3a) lower tertiary education","Female","28","","",""
"Min 1x per month","1990","(3b) higher tertiary education","Male","144","0.46360932956279","0.406991052382164","0.520227606743417"
"Min 1x per month","1990","(3b) higher tertiary education","Female","81","0.493554599887605","0.416566340451256","0.570542859323955"
"Rarely","1990","(0) in school","Male","54","0.585267484579167","0.484593926348056","0.685941042810278"
"Rarely","1990","(0) in school","Female","46","0.65671164131566","0.545483170478266","0.767940112153053"
"Rarely","1990","(1a) inadequately completed","Male","151","0.555234363997996","0.498040047657457","0.612428680338536"
"Rarely","1990","(1a) inadequately completed","Female","183","0.417462284519236","0.368706913835654","0.466217655202818"
"Rarely","1990","(1b) general elementary school","Male","375","0.522450143024511","0.486961650772337","0.557938635276684"
"Rarely","1990","(1b) general elementary school","Female","682","0.498318154036764","0.47192851162925","0.524707796444277"
"Rarely","1990","(1c) basic vocational qualification","Male","913","0.482549693332144","0.459931766162225","0.505167620502064"
"Rarely","1990","(1c) basic vocational qualification","Female","671","0.479666054770581","0.452927109383223","0.50640500015794"
"Rarely","1990","(2b) intermediate general qualification","Male","54","0.443027250254876","0.353777542197262","0.532276958312491"
"Rarely","1990","(2b) intermediate general qualification","Female","126","0.495182954497025","0.431796130890928","0.558569778103121"
"Rarely","1990","(2a) intermediate vocational","Male","269","0.507198594755976","0.464635309095932","0.549761880416019"
"Rarely","1990","(2a) intermediate vocational","Female","386","0.518162471922478","0.482039147585266","0.554285796259689"
"Rarely","1990","(2c_gen) general maturity certificate","Male","104","0.523214477770105","0.455500807555157","0.590928147985052"
"Rarely","1990","(2c_gen) general maturity certificate","Female","74","0.561089496273035","0.476750908034328","0.645428084511742"
"Rarely","1990","(2c_voc) vocational maturity certificate","Male","91","0.387217805361193","0.324401436300664","0.450034174421722"
"Rarely","1990","(2c_voc) vocational maturity certificate","Female","75","0.366561770090449","0.296167459763736","0.436956080417163"
"Rarely","1990","(3a) lower tertiary education","Male","64","0.385433282139911","0.312698357574497","0.458168206705325"
"Rarely","1990","(3a) lower tertiary education","Female","22","","",""
"Rarely","1990","(3b) higher tertiary education","Male","110","0.371108678143311","0.316258465572492","0.42595889071413"
"Rarely","1990","(3b) higher tertiary education","Female","65","0.420798271042925","0.344775712465241","0.496820829620608"
"Never","1990","(0) in school","Male","7","","",""
"Never","1990","(0) in school","Female","4","","",""
"Never","1990","(1a) inadequately completed","Male","77","0.226346269579164","0.178183763738376","0.274508775419951"
"Never","1990","(1a) inadequately completed","Female","132","0.347223012038403","0.300153631375998","0.394292392700808"
"Never","1990","(1b) general elementary school","Male","143","0.153465588088616","0.127857121438976","0.179074054738255"
"Never","1990","(1b) general elementary school","Female","303","0.226596021956036","0.204500956151056","0.248691087761017"
"Never","1990","(1c) basic vocational qualification","Male","193","0.0955868061646708","0.0822782826878087","0.108895329641533"
"Never","1990","(1c) basic vocational qualification","Female","122","0.105799890023616","0.0893374703193038","0.122262309727928"
"Never","1990","(2b) intermediate general qualification","Male","11","","",""
"Never","1990","(2b) intermediate general qualification","Female","16","","",""
"Never","1990","(2a) intermediate vocational","Male","15","","",""
"Never","1990","(2a) intermediate vocational","Female","30","0.0558568312107237","0.0392547896686059","0.0724588727528415"
"Never","1990","(2c_gen) general maturity certificate","Male","18","","",""
"Never","1990","(2c_gen) general maturity certificate","Female","11","","",""
"Never","1990","(2c_voc) vocational maturity certificate","Male","21","","",""
"Never","1990","(2c_voc) vocational maturity certificate","Female","11","","",""
"Never","1990","(3a) lower tertiary education","Male","3","","",""
"Never","1990","(3a) lower tertiary education","Female","2","","",""
"Never","1990","(3b) higher tertiary education","Male","4","","",""
"Never","1990","(3b) higher tertiary education","Female","6","","",""
"Daily","1991","(0) in school","Male","","","",""
"Daily","1991","(0) in school","Female","","","",""
"Daily","1991","(1a) inadequately completed","Male","","","",""
"Daily","1991","(1a) inadequately completed","Female","","","",""
"Daily","1991","(1b) general elementary school","Male","","","",""
"Daily","1991","(1b) general elementary school","Female","","","",""
"Daily","1991","(1c) basic vocational qualification","Male","","","",""
"Daily","1991","(1c) basic vocational qualification","Female","","","",""
"Daily","1991","(2b) intermediate general qualification","Male","","","",""
"Daily","1991","(2b) intermediate general qualification","Female","","","",""
"Daily","1991","(2a) intermediate vocational","Male","","","",""
"Daily","1991","(2a) intermediate vocational","Female","","","",""
"Daily","1991","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1991","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1991","(3a) lower tertiary education","Male","","","",""
"Daily","1991","(3a) lower tertiary education","Female","","","",""
"Daily","1991","(3b) higher tertiary education","Male","","","",""
"Daily","1991","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1991","(0) in school","Male","","","",""
"Min 1x per week","1991","(0) in school","Female","","","",""
"Min 1x per week","1991","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1991","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1991","(1b) general elementary school","Male","","","",""
"Min 1x per week","1991","(1b) general elementary school","Female","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1991","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1991","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1991","(0) in school","Male","","","",""
"Min 1x per month","1991","(0) in school","Female","","","",""
"Min 1x per month","1991","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1991","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1991","(1b) general elementary school","Male","","","",""
"Min 1x per month","1991","(1b) general elementary school","Female","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","Female","","","",""
"Rarely","1991","(0) in school","Male","","","",""
"Rarely","1991","(0) in school","Female","","","",""
"Rarely","1991","(1a) inadequately completed","Male","","","",""
"Rarely","1991","(1a) inadequately completed","Female","","","",""
"Rarely","1991","(1b) general elementary school","Male","","","",""
"Rarely","1991","(1b) general elementary school","Female","","","",""
"Rarely","1991","(1c) basic vocational qualification","Male","","","",""
"Rarely","1991","(1c) basic vocational qualification","Female","","","",""
"Rarely","1991","(2b) intermediate general qualification","Male","","","",""
"Rarely","1991","(2b) intermediate general qualification","Female","","","",""
"Rarely","1991","(2a) intermediate vocational","Male","","","",""
"Rarely","1991","(2a) intermediate vocational","Female","","","",""
"Rarely","1991","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1991","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1991","(3a) lower tertiary education","Male","","","",""
"Rarely","1991","(3a) lower tertiary education","Female","","","",""
"Rarely","1991","(3b) higher tertiary education","Male","","","",""
"Rarely","1991","(3b) higher tertiary education","Female","","","",""
"Never","1991","(0) in school","Male","","","",""
"Never","1991","(0) in school","Female","","","",""
"Never","1991","(1a) inadequately completed","Male","","","",""
"Never","1991","(1a) inadequately completed","Female","","","",""
"Never","1991","(1b) general elementary school","Male","","","",""
"Never","1991","(1b) general elementary school","Female","","","",""
"Never","1991","(1c) basic vocational qualification","Male","","","",""
"Never","1991","(1c) basic vocational qualification","Female","","","",""
"Never","1991","(2b) intermediate general qualification","Male","","","",""
"Never","1991","(2b) intermediate general qualification","Female","","","",""
"Never","1991","(2a) intermediate vocational","Male","","","",""
"Never","1991","(2a) intermediate vocational","Female","","","",""
"Never","1991","(2c_gen) general maturity certificate","Male","","","",""
"Never","1991","(2c_gen) general maturity certificate","Female","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1991","(3a) lower tertiary education","Male","","","",""
"Never","1991","(3a) lower tertiary education","Female","","","",""
"Never","1991","(3b) higher tertiary education","Male","","","",""
"Never","1991","(3b) higher tertiary education","Female","","","",""
"Daily","1992","(0) in school","Male","","","",""
"Daily","1992","(0) in school","Female","","","",""
"Daily","1992","(1a) inadequately completed","Male","","","",""
"Daily","1992","(1a) inadequately completed","Female","","","",""
"Daily","1992","(1b) general elementary school","Male","","","",""
"Daily","1992","(1b) general elementary school","Female","","","",""
"Daily","1992","(1c) basic vocational qualification","Male","","","",""
"Daily","1992","(1c) basic vocational qualification","Female","","","",""
"Daily","1992","(2b) intermediate general qualification","Male","","","",""
"Daily","1992","(2b) intermediate general qualification","Female","","","",""
"Daily","1992","(2a) intermediate vocational","Male","","","",""
"Daily","1992","(2a) intermediate vocational","Female","","","",""
"Daily","1992","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1992","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1992","(3a) lower tertiary education","Male","","","",""
"Daily","1992","(3a) lower tertiary education","Female","","","",""
"Daily","1992","(3b) higher tertiary education","Male","","","",""
"Daily","1992","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1992","(0) in school","Male","","","",""
"Min 1x per week","1992","(0) in school","Female","","","",""
"Min 1x per week","1992","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1992","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1992","(1b) general elementary school","Male","","","",""
"Min 1x per week","1992","(1b) general elementary school","Female","","","",""
"Min 1x per week","1992","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1992","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1992","(0) in school","Male","","","",""
"Min 1x per month","1992","(0) in school","Female","","","",""
"Min 1x per month","1992","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1992","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1992","(1b) general elementary school","Male","","","",""
"Min 1x per month","1992","(1b) general elementary school","Female","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","Female","","","",""
"Rarely","1992","(0) in school","Male","","","",""
"Rarely","1992","(0) in school","Female","","","",""
"Rarely","1992","(1a) inadequately completed","Male","","","",""
"Rarely","1992","(1a) inadequately completed","Female","","","",""
"Rarely","1992","(1b) general elementary school","Male","","","",""
"Rarely","1992","(1b) general elementary school","Female","","","",""
"Rarely","1992","(1c) basic vocational qualification","Male","","","",""
"Rarely","1992","(1c) basic vocational qualification","Female","","","",""
"Rarely","1992","(2b) intermediate general qualification","Male","","","",""
"Rarely","1992","(2b) intermediate general qualification","Female","","","",""
"Rarely","1992","(2a) intermediate vocational","Male","","","",""
"Rarely","1992","(2a) intermediate vocational","Female","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1992","(3a) lower tertiary education","Male","","","",""
"Rarely","1992","(3a) lower tertiary education","Female","","","",""
"Rarely","1992","(3b) higher tertiary education","Male","","","",""
"Rarely","1992","(3b) higher tertiary education","Female","","","",""
"Never","1992","(0) in school","Male","","","",""
"Never","1992","(0) in school","Female","","","",""
"Never","1992","(1a) inadequately completed","Male","","","",""
"Never","1992","(1a) inadequately completed","Female","","","",""
"Never","1992","(1b) general elementary school","Male","","","",""
"Never","1992","(1b) general elementary school","Female","","","",""
"Never","1992","(1c) basic vocational qualification","Male","","","",""
"Never","1992","(1c) basic vocational qualification","Female","","","",""
"Never","1992","(2b) intermediate general qualification","Male","","","",""
"Never","1992","(2b) intermediate general qualification","Female","","","",""
"Never","1992","(2a) intermediate vocational","Male","","","",""
"Never","1992","(2a) intermediate vocational","Female","","","",""
"Never","1992","(2c_gen) general maturity certificate","Male","","","",""
"Never","1992","(2c_gen) general maturity certificate","Female","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1992","(3a) lower tertiary education","Male","","","",""
"Never","1992","(3a) lower tertiary education","Female","","","",""
"Never","1992","(3b) higher tertiary education","Male","","","",""
"Never","1992","(3b) higher tertiary education","Female","","","",""
"Daily","1993","(0) in school","Male","","","",""
"Daily","1993","(0) in school","Female","","","",""
"Daily","1993","(1a) inadequately completed","Male","","","",""
"Daily","1993","(1a) inadequately completed","Female","","","",""
"Daily","1993","(1b) general elementary school","Male","","","",""
"Daily","1993","(1b) general elementary school","Female","","","",""
"Daily","1993","(1c) basic vocational qualification","Male","","","",""
"Daily","1993","(1c) basic vocational qualification","Female","","","",""
"Daily","1993","(2b) intermediate general qualification","Male","","","",""
"Daily","1993","(2b) intermediate general qualification","Female","","","",""
"Daily","1993","(2a) intermediate vocational","Male","","","",""
"Daily","1993","(2a) intermediate vocational","Female","","","",""
"Daily","1993","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1993","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1993","(3a) lower tertiary education","Male","","","",""
"Daily","1993","(3a) lower tertiary education","Female","","","",""
"Daily","1993","(3b) higher tertiary education","Male","","","",""
"Daily","1993","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1993","(0) in school","Male","","","",""
"Min 1x per week","1993","(0) in school","Female","","","",""
"Min 1x per week","1993","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1993","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1993","(1b) general elementary school","Male","","","",""
"Min 1x per week","1993","(1b) general elementary school","Female","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1993","(0) in school","Male","","","",""
"Min 1x per month","1993","(0) in school","Female","","","",""
"Min 1x per month","1993","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1993","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1993","(1b) general elementary school","Male","","","",""
"Min 1x per month","1993","(1b) general elementary school","Female","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1993","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1993","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1993","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1993","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1993","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1993","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","Female","","","",""
"Rarely","1993","(0) in school","Male","","","",""
"Rarely","1993","(0) in school","Female","","","",""
"Rarely","1993","(1a) inadequately completed","Male","","","",""
"Rarely","1993","(1a) inadequately completed","Female","","","",""
"Rarely","1993","(1b) general elementary school","Male","","","",""
"Rarely","1993","(1b) general elementary school","Female","","","",""
"Rarely","1993","(1c) basic vocational qualification","Male","","","",""
"Rarely","1993","(1c) basic vocational qualification","Female","","","",""
"Rarely","1993","(2b) intermediate general qualification","Male","","","",""
"Rarely","1993","(2b) intermediate general qualification","Female","","","",""
"Rarely","1993","(2a) intermediate vocational","Male","","","",""
"Rarely","1993","(2a) intermediate vocational","Female","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1993","(3a) lower tertiary education","Male","","","",""
"Rarely","1993","(3a) lower tertiary education","Female","","","",""
"Rarely","1993","(3b) higher tertiary education","Male","","","",""
"Rarely","1993","(3b) higher tertiary education","Female","","","",""
"Never","1993","(0) in school","Male","","","",""
"Never","1993","(0) in school","Female","","","",""
"Never","1993","(1a) inadequately completed","Male","","","",""
"Never","1993","(1a) inadequately completed","Female","","","",""
"Never","1993","(1b) general elementary school","Male","","","",""
"Never","1993","(1b) general elementary school","Female","","","",""
"Never","1993","(1c) basic vocational qualification","Male","","","",""
"Never","1993","(1c) basic vocational qualification","Female","","","",""
"Never","1993","(2b) intermediate general qualification","Male","","","",""
"Never","1993","(2b) intermediate general qualification","Female","","","",""
"Never","1993","(2a) intermediate vocational","Male","","","",""
"Never","1993","(2a) intermediate vocational","Female","","","",""
"Never","1993","(2c_gen) general maturity certificate","Male","","","",""
"Never","1993","(2c_gen) general maturity certificate","Female","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1993","(3a) lower tertiary education","Male","","","",""
"Never","1993","(3a) lower tertiary education","Female","","","",""
"Never","1993","(3b) higher tertiary education","Male","","","",""
"Never","1993","(3b) higher tertiary education","Female","","","",""
"Daily","1994","(0) in school","Male","","","",""
"Daily","1994","(0) in school","Female","","","",""
"Daily","1994","(1a) inadequately completed","Male","","","",""
"Daily","1994","(1a) inadequately completed","Female","","","",""
"Daily","1994","(1b) general elementary school","Male","","","",""
"Daily","1994","(1b) general elementary school","Female","","","",""
"Daily","1994","(1c) basic vocational qualification","Male","","","",""
"Daily","1994","(1c) basic vocational qualification","Female","","","",""
"Daily","1994","(2b) intermediate general qualification","Male","","","",""
"Daily","1994","(2b) intermediate general qualification","Female","","","",""
"Daily","1994","(2a) intermediate vocational","Male","","","",""
"Daily","1994","(2a) intermediate vocational","Female","","","",""
"Daily","1994","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1994","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1994","(3a) lower tertiary education","Male","","","",""
"Daily","1994","(3a) lower tertiary education","Female","","","",""
"Daily","1994","(3b) higher tertiary education","Male","","","",""
"Daily","1994","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1994","(0) in school","Male","","","",""
"Min 1x per week","1994","(0) in school","Female","","","",""
"Min 1x per week","1994","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1994","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1994","(1b) general elementary school","Male","","","",""
"Min 1x per week","1994","(1b) general elementary school","Female","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","Female","","","",""
