"pli0082","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","1991","66 and older","in school","","","","","5"
"Never","1991","66 and older","inadequately","","","","","5"
"Never","1991","66 and older","general elemantary","","","","","5"
"Never","1991","66 and older","middle vocational","","","","","5"
"Never","1991","66 and older","higher vocational","","","","","5"
"Never","1991","66 and older","higher education","","","","","5"
"Never","1991","35-65 y.","in school","","","","","5"
"Never","1991","35-65 y.","inadequately","","","","","5"
"Never","1991","35-65 y.","general elemantary","","","","","5"
"Never","1991","35-65 y.","middle vocational","","","","","5"
"Never","1991","35-65 y.","vocational + Abi","","","","","5"
"Never","1991","35-65 y.","higher vocational","","","","","5"
"Never","1991","35-65 y.","higher education","","","","","5"
"Never","1991","16-34 y.","in school","","","","","5"
"Never","1991","16-34 y.","inadequately","","","","","5"
"Never","1991","16-34 y.","general elemantary","","","","","5"
"Never","1991","16-34 y.","middle vocational","","","","","5"
"Never","1991","16-34 y.","vocational + Abi","","","","","5"
"Never","1991","16-34 y.","higher vocational","","","","","5"
"Never","1991","16-34 y.","higher education","","","","","5"
"Rarely","1991","16-34 y.","general elemantary","","","","","4"
"Rarely","1991","16-34 y.","middle vocational","","","","","4"
"Rarely","1991","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1991","16-34 y.","higher vocational","","","","","4"
"Rarely","1991","16-34 y.","higher education","","","","","4"
"Rarely","1991","35-65 y.","in school","","","","","4"
"Rarely","1991","35-65 y.","inadequately","","","","","4"
"Rarely","1991","35-65 y.","general elemantary","","","","","4"
"Rarely","1991","35-65 y.","middle vocational","","","","","4"
"Rarely","1991","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1991","35-65 y.","higher vocational","","","","","4"
"Rarely","1991","35-65 y.","higher education","","","","","4"
"Rarely","1991","66 and older","in school","","","","","4"
"Rarely","1991","66 and older","inadequately","","","","","4"
"Rarely","1991","66 and older","vocational + Abi","","","","","4"
"Rarely","1991","66 and older","higher vocational","","","","","4"
"Rarely","1991","66 and older","higher education","","","","","4"
"Rarely","1991","16-34 y.","in school","","","","","4"
"Rarely","1991","16-34 y.","inadequately","","","","","4"
"Rarely","1991","66 and older","general elemantary","","","","","4"
"Rarely","1991","66 and older","middle vocational","","","","","4"
"Daily","1992","35-65 y.","general elemantary","","","","","1"
"Daily","1992","35-65 y.","middle vocational","","","","","1"
"Daily","1992","35-65 y.","vocational + Abi","","","","","1"
"Daily","1992","35-65 y.","higher vocational","","","","","1"
"Daily","1992","35-65 y.","higher education","","","","","1"
"Daily","1992","66 and older","in school","","","","","1"
"Daily","1992","66 and older","inadequately","","","","","1"
"Daily","1992","16-34 y.","in school","","","","","1"
"Daily","1992","16-34 y.","inadequately","","","","","1"
"Daily","1992","16-34 y.","general elemantary","","","","","1"
"Daily","1992","16-34 y.","middle vocational","","","","","1"
"Daily","1992","16-34 y.","vocational + Abi","","","","","1"
"Daily","1992","16-34 y.","higher vocational","","","","","1"
"Daily","1992","16-34 y.","higher education","","","","","1"
"Daily","1992","35-65 y.","in school","","","","","1"
"Daily","1992","35-65 y.","inadequately","","","","","1"
"Daily","1992","66 and older","general elemantary","","","","","1"
"Daily","1992","66 and older","middle vocational","","","","","1"
"Daily","1992","66 and older","vocational + Abi","","","","","1"
"Daily","1992","66 and older","higher vocational","","","","","1"
"Daily","1992","66 and older","higher education","","","","","1"
"Min 1x per month","1992","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1992","66 and older","higher vocational","","","","","3"
"Min 1x per month","1992","35-65 y.","in school","","","","","3"
"Min 1x per month","1992","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1992","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1992","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1992","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1992","16-34 y.","in school","","","","","3"
"Min 1x per month","1992","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1992","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1992","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1992","35-65 y.","higher education","","","","","3"
"Min 1x per month","1992","66 and older","in school","","","","","3"
"Min 1x per month","1992","66 and older","inadequately","","","","","3"
"Min 1x per month","1992","66 and older","general elemantary","","","","","3"
"Min 1x per month","1992","66 and older","middle vocational","","","","","3"
"Min 1x per month","1992","66 and older","higher education","","","","","3"
"Min 1x per month","1992","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1992","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1992","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1992","16-34 y.","higher education","","","","","3"
"Min 1x per week","1992","66 and older","in school","","","","","2"
"Min 1x per week","1992","66 and older","inadequately","","","","","2"
"Min 1x per week","1992","66 and older","general elemantary","","","","","2"
"Min 1x per week","1992","66 and older","middle vocational","","","","","2"
"Min 1x per week","1992","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1992","66 and older","higher vocational","","","","","2"
"Min 1x per week","1992","66 and older","higher education","","","","","2"
"Min 1x per week","1992","35-65 y.","in school","","","","","2"
"Min 1x per week","1992","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1992","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1992","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1992","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1992","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1992","35-65 y.","higher education","","","","","2"
"Min 1x per week","1992","16-34 y.","in school","","","","","2"
"Min 1x per week","1992","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1992","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1992","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","1992","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1992","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1992","16-34 y.","higher education","","","","","2"
"Never","1992","66 and older","higher vocational","","","","","5"
"Never","1992","35-65 y.","in school","","","","","5"
"Never","1992","35-65 y.","inadequately","","","","","5"
"Never","1992","35-65 y.","general elemantary","","","","","5"
"Never","1992","35-65 y.","middle vocational","","","","","5"
"Never","1992","66 and older","in school","","","","","5"
"Never","1992","66 and older","inadequately","","","","","5"
"Never","1992","66 and older","general elemantary","","","","","5"
"Never","1992","66 and older","middle vocational","","","","","5"
"Never","1992","66 and older","vocational + Abi","","","","","5"
"Never","1992","66 and older","higher education","","","","","5"
"Never","1992","35-65 y.","vocational + Abi","","","","","5"
"Never","1992","35-65 y.","higher vocational","","","","","5"
"Never","1992","35-65 y.","higher education","","","","","5"
"Never","1992","16-34 y.","in school","","","","","5"
"Never","1992","16-34 y.","inadequately","","","","","5"
"Never","1992","16-34 y.","general elemantary","","","","","5"
"Never","1992","16-34 y.","middle vocational","","","","","5"
"Never","1992","16-34 y.","vocational + Abi","","","","","5"
"Never","1992","16-34 y.","higher vocational","","","","","5"
"Never","1992","16-34 y.","higher education","","","","","5"
"Rarely","1992","16-34 y.","in school","","","","","4"
"Rarely","1992","16-34 y.","inadequately","","","","","4"
"Rarely","1992","16-34 y.","general elemantary","","","","","4"
"Rarely","1992","16-34 y.","middle vocational","","","","","4"
"Rarely","1992","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1992","16-34 y.","higher vocational","","","","","4"
"Rarely","1992","16-34 y.","higher education","","","","","4"
"Rarely","1992","35-65 y.","in school","","","","","4"
"Rarely","1992","35-65 y.","inadequately","","","","","4"
"Rarely","1992","35-65 y.","general elemantary","","","","","4"
"Rarely","1992","35-65 y.","middle vocational","","","","","4"
"Rarely","1992","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1992","35-65 y.","higher vocational","","","","","4"
"Rarely","1992","35-65 y.","higher education","","","","","4"
"Rarely","1992","66 and older","in school","","","","","4"
"Rarely","1992","66 and older","inadequately","","","","","4"
"Rarely","1992","66 and older","general elemantary","","","","","4"
"Rarely","1992","66 and older","middle vocational","","","","","4"
"Rarely","1992","66 and older","vocational + Abi","","","","","4"
"Rarely","1992","66 and older","higher vocational","","","","","4"
"Rarely","1992","66 and older","higher education","","","","","4"
"Daily","1993","35-65 y.","general elemantary","","","","","1"
"Daily","1993","35-65 y.","middle vocational","","","","","1"
"Daily","1993","35-65 y.","vocational + Abi","","","","","1"
"Daily","1993","35-65 y.","higher vocational","","","","","1"
"Daily","1993","35-65 y.","higher education","","","","","1"
"Daily","1993","66 and older","in school","","","","","1"
"Daily","1993","66 and older","inadequately","","","","","1"
"Daily","1993","16-34 y.","in school","","","","","1"
"Daily","1993","16-34 y.","inadequately","","","","","1"
"Daily","1993","16-34 y.","general elemantary","","","","","1"
"Daily","1993","16-34 y.","middle vocational","","","","","1"
"Daily","1993","16-34 y.","vocational + Abi","","","","","1"
"Daily","1993","16-34 y.","higher vocational","","","","","1"
"Daily","1993","16-34 y.","higher education","","","","","1"
"Daily","1993","35-65 y.","in school","","","","","1"
"Daily","1993","35-65 y.","inadequately","","","","","1"
"Daily","1993","66 and older","general elemantary","","","","","1"
"Daily","1993","66 and older","middle vocational","","","","","1"
"Daily","1993","66 and older","vocational + Abi","","","","","1"
"Daily","1993","66 and older","higher vocational","","","","","1"
"Daily","1993","66 and older","higher education","","","","","1"
"Min 1x per month","1993","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1993","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1993","66 and older","middle vocational","","","","","3"
"Min 1x per month","1993","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1993","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1993","66 and older","higher vocational","","","","","3"
"Min 1x per month","1993","35-65 y.","in school","","","","","3"
"Min 1x per month","1993","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1993","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1993","35-65 y.","higher education","","","","","3"
"Min 1x per month","1993","66 and older","in school","","","","","3"
"Min 1x per month","1993","66 and older","inadequately","","","","","3"
"Min 1x per month","1993","66 and older","general elemantary","","","","","3"
"Min 1x per month","1993","66 and older","higher education","","","","","3"
"Min 1x per month","1993","16-34 y.","in school","","","","","3"
"Min 1x per month","1993","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1993","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1993","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1993","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1993","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1993","16-34 y.","higher education","","","","","3"
"Min 1x per week","1993","66 and older","in school","","","","","2"
"Min 1x per week","1993","66 and older","inadequately","","","","","2"
"Min 1x per week","1993","66 and older","general elemantary","","","","","2"
"Min 1x per week","1993","66 and older","middle vocational","","","","","2"
"Min 1x per week","1993","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1993","66 and older","higher vocational","","","","","2"
"Min 1x per week","1993","66 and older","higher education","","","","","2"
"Min 1x per week","1993","35-65 y.","in school","","","","","2"
"Min 1x per week","1993","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1993","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1993","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1993","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1993","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1993","35-65 y.","higher education","","","","","2"
"Min 1x per week","1993","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1993","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1993","16-34 y.","higher education","","","","","2"
"Min 1x per week","1993","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1993","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","1993","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1993","16-34 y.","in school","","","","","2"
"Never","1993","66 and older","vocational + Abi","","","","","5"
"Never","1993","66 and older","higher vocational","","","","","5"
"Never","1993","35-65 y.","in school","","","","","5"
"Never","1993","35-65 y.","inadequately","","","","","5"
"Never","1993","35-65 y.","general elemantary","","","","","5"
"Never","1993","66 and older","in school","","","","","5"
"Never","1993","66 and older","inadequately","","","","","5"
"Never","1993","66 and older","general elemantary","","","","","5"
"Never","1993","66 and older","middle vocational","","","","","5"
"Never","1993","66 and older","higher education","","","","","5"
"Never","1993","35-65 y.","middle vocational","","","","","5"
"Never","1993","35-65 y.","vocational + Abi","","","","","5"
"Never","1993","35-65 y.","higher vocational","","","","","5"
"Never","1993","35-65 y.","higher education","","","","","5"
"Never","1993","16-34 y.","in school","","","","","5"
"Never","1993","16-34 y.","inadequately","","","","","5"
"Never","1993","16-34 y.","general elemantary","","","","","5"
"Never","1993","16-34 y.","middle vocational","","","","","5"
"Never","1993","16-34 y.","vocational + Abi","","","","","5"
"Never","1993","16-34 y.","higher vocational","","","","","5"
"Never","1993","16-34 y.","higher education","","","","","5"
"Rarely","1993","16-34 y.","general elemantary","","","","","4"
"Rarely","1993","16-34 y.","middle vocational","","","","","4"
"Rarely","1993","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1993","16-34 y.","higher vocational","","","","","4"
"Rarely","1993","16-34 y.","higher education","","","","","4"
"Rarely","1993","35-65 y.","in school","","","","","4"
"Rarely","1993","35-65 y.","inadequately","","","","","4"
"Rarely","1993","35-65 y.","general elemantary","","","","","4"
"Rarely","1993","35-65 y.","middle vocational","","","","","4"
"Rarely","1993","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1993","35-65 y.","higher vocational","","","","","4"
"Rarely","1993","35-65 y.","higher education","","","","","4"
"Rarely","1993","66 and older","in school","","","","","4"
"Rarely","1993","66 and older","inadequately","","","","","4"
"Rarely","1993","16-34 y.","in school","","","","","4"
"Rarely","1993","16-34 y.","inadequately","","","","","4"
"Rarely","1993","66 and older","general elemantary","","","","","4"
"Rarely","1993","66 and older","middle vocational","","","","","4"
"Rarely","1993","66 and older","vocational + Abi","","","","","4"
"Rarely","1993","66 and older","higher vocational","","","","","4"
"Rarely","1993","66 and older","higher education","","","","","4"
"Daily","1994","16-34 y.","in school","","","","","1"
"Daily","1994","16-34 y.","inadequately","","","","","1"
"Daily","1994","16-34 y.","general elemantary","","","","","1"
"Daily","1994","16-34 y.","middle vocational","","","","","1"
"Daily","1994","16-34 y.","vocational + Abi","","","","","1"
"Daily","1994","16-34 y.","higher vocational","","","","","1"
"Daily","1994","16-34 y.","higher education","","","","","1"
"Daily","1994","35-65 y.","in school","","","","","1"
"Daily","1994","35-65 y.","inadequately","","","","","1"
"Daily","1994","35-65 y.","general elemantary","","","","","1"
"Daily","1994","35-65 y.","middle vocational","","","","","1"
"Daily","1994","35-65 y.","vocational + Abi","","","","","1"
"Daily","1994","35-65 y.","higher vocational","","","","","1"
"Daily","1994","35-65 y.","higher education","","","","","1"
"Daily","1994","66 and older","in school","","","","","1"
"Daily","1994","66 and older","inadequately","","","","","1"
"Daily","1994","66 and older","general elemantary","","","","","1"
"Daily","1994","66 and older","middle vocational","","","","","1"
"Daily","1994","66 and older","vocational + Abi","","","","","1"
"Daily","1994","66 and older","higher vocational","","","","","1"
"Daily","1994","66 and older","higher education","","","","","1"
"Min 1x per month","1994","16-34 y.","in school","","","","","3"
"Min 1x per month","1994","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1994","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1994","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1994","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1994","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1994","16-34 y.","higher education","","","","","3"
"Min 1x per month","1994","35-65 y.","in school","","","","","3"
"Min 1x per month","1994","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1994","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1994","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1994","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1994","66 and older","middle vocational","","","","","3"
