"pli0082","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","1996","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","1996","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","1996","Couple + C. LE and GT 16","East Germany","","","",""
"Never","1996","1-pers.-HH","West Germany","","","",""
"Never","1996","1-pers.-HH","East Germany","","","",""
"Never","1996","(Married) couple without C. ","West Germany","","","",""
"Never","1996","(Married) couple without C. ","East Germany","","","",""
"Never","1996","Single parent ","West Germany","","","",""
"Never","1996","Single parent ","East Germany","","","",""
"Never","1996","Couple + C. LE 16 ","West Germany","","","",""
"Never","1996","Couple + C. LE 16 ","East Germany","","","",""
"Never","1996","Couple + C. GT 16 ","West Germany","","","",""
"Never","1996","Couple + C. GT 16 ","East Germany","","","",""
"Never","1996","Couple + C. LE and GT 16","West Germany","","","",""
"Never","1996","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","1997","1-pers.-HH","West Germany","","","",""
"Daily","1997","1-pers.-HH","East Germany","","","",""
"Daily","1997","(Married) couple without C. ","West Germany","","","",""
"Daily","1997","(Married) couple without C. ","East Germany","","","",""
"Daily","1997","Single parent ","West Germany","","","",""
"Daily","1997","Single parent ","East Germany","","","",""
"Daily","1997","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1997","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1997","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1997","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1997","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1997","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1997","1-pers.-HH","West Germany","","","",""
"Min 1x per week","1997","1-pers.-HH","East Germany","","","",""
"Min 1x per week","1997","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","1997","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","1997","Single parent ","West Germany","","","",""
"Min 1x per week","1997","Single parent ","East Germany","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","1997","1-pers.-HH","West Germany","","","",""
"Min 1x per month","1997","1-pers.-HH","East Germany","","","",""
"Min 1x per month","1997","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","1997","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","1997","Single parent ","West Germany","","","",""
"Min 1x per month","1997","Single parent ","East Germany","","","",""
"Min 1x per month","1997","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","1997","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","1997","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","1997","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","1997","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","1997","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","1997","1-pers.-HH","West Germany","","","",""
"Rarely","1997","1-pers.-HH","East Germany","","","",""
"Rarely","1997","(Married) couple without C. ","West Germany","","","",""
"Rarely","1997","(Married) couple without C. ","East Germany","","","",""
"Rarely","1997","Single parent ","West Germany","","","",""
"Rarely","1997","Single parent ","East Germany","","","",""
"Rarely","1997","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","1997","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","1997","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","1997","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","1997","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","1997","Couple + C. LE and GT 16","East Germany","","","",""
"Never","1997","1-pers.-HH","West Germany","","","",""
"Never","1997","1-pers.-HH","East Germany","","","",""
"Never","1997","(Married) couple without C. ","West Germany","","","",""
"Never","1997","(Married) couple without C. ","East Germany","","","",""
"Never","1997","Single parent ","West Germany","","","",""
"Never","1997","Single parent ","East Germany","","","",""
"Never","1997","Couple + C. LE 16 ","West Germany","","","",""
"Never","1997","Couple + C. LE 16 ","East Germany","","","",""
"Never","1997","Couple + C. GT 16 ","West Germany","","","",""
"Never","1997","Couple + C. GT 16 ","East Germany","","","",""
"Never","1997","Couple + C. LE and GT 16","West Germany","","","",""
"Never","1997","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","1998","1-pers.-HH","West Germany","1","","",""
"Daily","1998","1-pers.-HH","East Germany","2","","",""
"Daily","1998","(Married) couple without C. ","West Germany","6","","",""
"Daily","1998","(Married) couple without C. ","East Germany","2","","",""
"Daily","1998","Single parent ","West Germany","","","",""
"Daily","1998","Single parent ","East Germany","","","",""
"Daily","1998","Couple + C. LE 16 ","West Germany","2","","",""
"Daily","1998","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1998","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1998","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1998","Couple + C. LE and GT 16","West Germany","1","","",""
"Daily","1998","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1998","1-pers.-HH","West Germany","65","0.054101557960233","0.0419757823215819","0.0662273335988841"
"Min 1x per week","1998","1-pers.-HH","East Germany","20","","",""
"Min 1x per week","1998","(Married) couple without C. ","West Germany","180","0.0658140342337324","0.0569382200334668","0.0746898484339981"
"Min 1x per week","1998","(Married) couple without C. ","East Germany","53","0.0512978026916664","0.0386027814749766","0.0639928239083563"
"Min 1x per week","1998","Single parent ","West Germany","39","0.0614435610661777","0.0408428967566917","0.0820442253756637"
"Min 1x per week","1998","Single parent ","East Germany","9","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","West Germany","93","0.0425226670173713","0.0343611001479084","0.0506842338868342"
"Min 1x per week","1998","Couple + C. LE 16 ","East Germany","40","0.0475749217645801","0.0323406425239524","0.0628092010052079"
"Min 1x per week","1998","Couple + C. GT 16 ","West Germany","74","0.0418141272190639","0.0324865130296461","0.0511417414084817"
"Min 1x per week","1998","Couple + C. GT 16 ","East Germany","40","0.0502371597795595","0.0349373040429033","0.0655370155162157"
"Min 1x per week","1998","Couple + C. LE and GT 16","West Germany","22","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","East Germany","14","","",""
"Min 1x per month","1998","1-pers.-HH","West Germany","344","0.254189468230447","0.230850834971448","0.277528101489446"
"Min 1x per month","1998","1-pers.-HH","East Germany","86","0.20094634992273","0.162253785550274","0.239638914295186"
"Min 1x per month","1998","(Married) couple without C. ","West Germany","808","0.279770824817846","0.263702565080664","0.295839084555028"
"Min 1x per month","1998","(Married) couple without C. ","East Germany","328","0.264115568868932","0.238745543295211","0.289485594442653"
"Min 1x per month","1998","Single parent ","West Germany","113","0.238249898369468","0.201704267612367","0.274795529126568"
"Min 1x per month","1998","Single parent ","East Germany","38","0.226976137333018","0.166287260951548","0.287665013714487"
"Min 1x per month","1998","Couple + C. LE 16 ","West Germany","549","0.244380324078221","0.226998962584454","0.261761685571988"
"Min 1x per month","1998","Couple + C. LE 16 ","East Germany","202","0.266678564093599","0.235029658023625","0.298327470163572"
"Min 1x per month","1998","Couple + C. GT 16 ","West Germany","419","0.246408252263947","0.226327505203306","0.266488999324589"
"Min 1x per month","1998","Couple + C. GT 16 ","East Germany","185","0.235982918892935","0.206241681849104","0.265724155936765"
"Min 1x per month","1998","Couple + C. LE and GT 16","West Germany","176","0.233922880757091","0.205646806549571","0.26219895496461"
"Min 1x per month","1998","Couple + C. LE and GT 16","East Germany","92","0.230297310082953","0.188241726764333","0.272352893401573"
"Rarely","1998","1-pers.-HH","West Germany","695","0.510571272008007","0.483776176853143","0.537366367162871"
"Rarely","1998","1-pers.-HH","East Germany","216","0.509461989194284","0.461190387503206","0.557733590885362"
"Rarely","1998","(Married) couple without C. ","West Germany","1748","0.571222268550778","0.553506868963565","0.588937668137991"
"Rarely","1998","(Married) couple without C. ","East Germany","641","0.556323455152388","0.527733332612135","0.584913577692641"
"Rarely","1998","Single parent ","West Germany","294","0.550279183104075","0.507603952469599","0.592954413738552"
"Rarely","1998","Single parent ","East Germany","112","0.605331032953488","0.534514362293683","0.676147703613293"
"Rarely","1998","Couple + C. LE 16 ","West Germany","1511","0.640518135507869","0.621109131357717","0.65992713965802"
"Rarely","1998","Couple + C. LE 16 ","East Germany","469","0.639323549646305","0.604956938908099","0.67369016038451"
"Rarely","1998","Couple + C. GT 16 ","West Germany","1059","0.612030565438896","0.589323056887951","0.634738073989841"
"Rarely","1998","Couple + C. GT 16 ","East Germany","521","0.655979765902505","0.622705810877045","0.689253720927965"
"Rarely","1998","Couple + C. LE and GT 16","West Germany","571","0.653662116627163","0.621880705788954","0.685443527465373"
"Rarely","1998","Couple + C. LE and GT 16","East Germany","265","0.698593960815763","0.65275802372561","0.744429897905916"
"Never","1998","1-pers.-HH","West Germany","232","0.180184149490836","0.159582649857931","0.200785649123741"
"Never","1998","1-pers.-HH","East Germany","88","0.240790919276695","0.199505164150564","0.282076674402826"
"Never","1998","(Married) couple without C. ","West Germany","256","0.0818171065513174","0.0720059787325077","0.091628234370127"
"Never","1998","(Married) couple without C. ","East Germany","136","0.126743218217672","0.107598347183986","0.145888089251358"
"Never","1998","Single parent ","West Germany","76","0.150027357460279","0.119393580696094","0.180661134224464"
"Never","1998","Single parent ","East Germany","24","","",""
"Never","1998","Couple + C. LE 16 ","West Germany","193","0.0723993213244052","0.0619172569837353","0.0828813856650751"
"Never","1998","Couple + C. LE 16 ","East Germany","39","0.046422964495516","0.0313651554170434","0.0614807735739886"
"Never","1998","Couple + C. GT 16 ","West Germany","217","0.0997470550780929","0.0857828412241459","0.11371126893204"
"Never","1998","Couple + C. GT 16 ","East Germany","37","0.0578001554250008","0.0414544665886305","0.0741458442613711"
"Never","1998","Couple + C. LE and GT 16","West Germany","91","0.090496932256381","0.0713338427492307","0.109660021763531"
"Never","1998","Couple + C. LE and GT 16","East Germany","14","","",""
"Daily","1999","1-pers.-HH","West Germany","","","",""
"Daily","1999","1-pers.-HH","East Germany","","","",""
"Daily","1999","(Married) couple without C. ","West Germany","","","",""
"Daily","1999","(Married) couple without C. ","East Germany","","","",""
"Daily","1999","Single parent ","West Germany","","","",""
"Daily","1999","Single parent ","East Germany","","","",""
"Daily","1999","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1999","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1999","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1999","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1999","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1999","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1999","1-pers.-HH","West Germany","","","",""
"Min 1x per week","1999","1-pers.-HH","East Germany","","","",""
"Min 1x per week","1999","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","1999","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","1999","Single parent ","West Germany","","","",""
"Min 1x per week","1999","Single parent ","East Germany","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","1999","1-pers.-HH","West Germany","","","",""
"Min 1x per month","1999","1-pers.-HH","East Germany","","","",""
"Min 1x per month","1999","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","1999","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","1999","Single parent ","West Germany","","","",""
"Min 1x per month","1999","Single parent ","East Germany","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","1999","1-pers.-HH","West Germany","","","",""
"Rarely","1999","1-pers.-HH","East Germany","","","",""
"Rarely","1999","(Married) couple without C. ","West Germany","","","",""
"Rarely","1999","(Married) couple without C. ","East Germany","","","",""
"Rarely","1999","Single parent ","West Germany","","","",""
"Rarely","1999","Single parent ","East Germany","","","",""
"Rarely","1999","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","1999","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","1999","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","1999","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","1999","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","1999","Couple + C. LE and GT 16","East Germany","","","",""
"Never","1999","1-pers.-HH","West Germany","","","",""
"Never","1999","1-pers.-HH","East Germany","","","",""
"Never","1999","(Married) couple without C. ","West Germany","","","",""
"Never","1999","(Married) couple without C. ","East Germany","","","",""
"Never","1999","Single parent ","West Germany","","","",""
"Never","1999","Single parent ","East Germany","","","",""
"Never","1999","Couple + C. LE 16 ","West Germany","","","",""
"Never","1999","Couple + C. LE 16 ","East Germany","","","",""
"Never","1999","Couple + C. GT 16 ","West Germany","","","",""
"Never","1999","Couple + C. GT 16 ","East Germany","","","",""
"Never","1999","Couple + C. LE and GT 16","West Germany","","","",""
"Never","1999","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2000","1-pers.-HH","West Germany","","","",""
"Daily","2000","1-pers.-HH","East Germany","","","",""
"Daily","2000","(Married) couple without C. ","West Germany","","","",""
"Daily","2000","(Married) couple without C. ","East Germany","","","",""
"Daily","2000","Single parent ","West Germany","","","",""
"Daily","2000","Single parent ","East Germany","","","",""
"Daily","2000","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2000","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2000","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2000","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2000","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2000","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2000","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2000","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2000","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2000","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2000","Single parent ","West Germany","","","",""
"Min 1x per week","2000","Single parent ","East Germany","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2000","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2000","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2000","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2000","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2000","Single parent ","West Germany","","","",""
"Min 1x per month","2000","Single parent ","East Germany","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2000","1-pers.-HH","West Germany","","","",""
"Rarely","2000","1-pers.-HH","East Germany","","","",""
"Rarely","2000","(Married) couple without C. ","West Germany","","","",""
"Rarely","2000","(Married) couple without C. ","East Germany","","","",""
"Rarely","2000","Single parent ","West Germany","","","",""
"Rarely","2000","Single parent ","East Germany","","","",""
"Rarely","2000","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2000","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2000","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2000","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2000","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2000","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2000","1-pers.-HH","West Germany","","","",""
"Never","2000","1-pers.-HH","East Germany","","","",""
"Never","2000","(Married) couple without C. ","West Germany","","","",""
"Never","2000","(Married) couple without C. ","East Germany","","","",""
"Never","2000","Single parent ","West Germany","","","",""
"Never","2000","Single parent ","East Germany","","","",""
"Never","2000","Couple + C. LE 16 ","West Germany","","","",""
"Never","2000","Couple + C. LE 16 ","East Germany","","","",""
"Never","2000","Couple + C. GT 16 ","West Germany","","","",""
"Never","2000","Couple + C. GT 16 ","East Germany","","","",""
"Never","2000","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2000","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2001","1-pers.-HH","West Germany","","","",""
"Daily","2001","1-pers.-HH","East Germany","","","",""
"Daily","2001","(Married) couple without C. ","West Germany","","","",""
"Daily","2001","(Married) couple without C. ","East Germany","","","",""
"Daily","2001","Single parent ","West Germany","","","",""
"Daily","2001","Single parent ","East Germany","","","",""
"Daily","2001","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2001","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2001","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2001","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2001","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2001","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2001","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2001","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2001","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2001","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2001","Single parent ","West Germany","","","",""
"Min 1x per week","2001","Single parent ","East Germany","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2001","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2001","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2001","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2001","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2001","Single parent ","West Germany","","","",""
"Min 1x per month","2001","Single parent ","East Germany","","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2001","1-pers.-HH","West Germany","","","",""
"Rarely","2001","1-pers.-HH","East Germany","","","",""
"Rarely","2001","(Married) couple without C. ","West Germany","","","",""
"Rarely","2001","(Married) couple without C. ","East Germany","","","",""
"Rarely","2001","Single parent ","West Germany","","","",""
"Rarely","2001","Single parent ","East Germany","","","",""
"Rarely","2001","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2001","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2001","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2001","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2001","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2001","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2001","1-pers.-HH","West Germany","","","",""
"Never","2001","1-pers.-HH","East Germany","","","",""
"Never","2001","(Married) couple without C. ","West Germany","","","",""
"Never","2001","(Married) couple without C. ","East Germany","","","",""
"Never","2001","Single parent ","West Germany","","","",""
"Never","2001","Single parent ","East Germany","","","",""
"Never","2001","Couple + C. LE 16 ","West Germany","","","",""
"Never","2001","Couple + C. LE 16 ","East Germany","","","",""
"Never","2001","Couple + C. GT 16 ","West Germany","","","",""
"Never","2001","Couple + C. GT 16 ","East Germany","","","",""
"Never","2001","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2001","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2002","1-pers.-HH","West Germany","","","",""
"Daily","2002","1-pers.-HH","East Germany","","","",""
"Daily","2002","(Married) couple without C. ","West Germany","","","",""
"Daily","2002","(Married) couple without C. ","East Germany","","","",""
"Daily","2002","Single parent ","West Germany","","","",""
"Daily","2002","Single parent ","East Germany","","","",""
"Daily","2002","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2002","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2002","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2002","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2002","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2002","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2002","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2002","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2002","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2002","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2002","Single parent ","West Germany","","","",""
"Min 1x per week","2002","Single parent ","East Germany","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2002","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2002","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2002","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2002","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2002","Single parent ","West Germany","","","",""
"Min 1x per month","2002","Single parent ","East Germany","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2002","1-pers.-HH","West Germany","","","",""
"Rarely","2002","1-pers.-HH","East Germany","","","",""
"Rarely","2002","(Married) couple without C. ","West Germany","","","",""
"Rarely","2002","(Married) couple without C. ","East Germany","","","",""
"Rarely","2002","Single parent ","West Germany","","","",""
"Rarely","2002","Single parent ","East Germany","","","",""
"Rarely","2002","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2002","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2002","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2002","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2002","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2002","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2002","1-pers.-HH","West Germany","","","",""
"Never","2002","1-pers.-HH","East Germany","","","",""
"Never","2002","(Married) couple without C. ","West Germany","","","",""
"Never","2002","(Married) couple without C. ","East Germany","","","",""
"Never","2002","Single parent ","West Germany","","","",""
"Never","2002","Single parent ","East Germany","","","",""
"Never","2002","Couple + C. LE 16 ","West Germany","","","",""
"Never","2002","Couple + C. LE 16 ","East Germany","","","",""
"Never","2002","Couple + C. GT 16 ","West Germany","","","",""
"Never","2002","Couple + C. GT 16 ","East Germany","","","",""
"Never","2002","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2002","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2003","1-pers.-HH","West Germany","6","","",""
"Daily","2003","1-pers.-HH","East Germany","","","",""
"Daily","2003","(Married) couple without C. ","West Germany","4","","",""
"Daily","2003","(Married) couple without C. ","East Germany","2","","",""
"Daily","2003","Single parent ","West Germany","","","",""
"Daily","2003","Single parent ","East Germany","","","",""
"Daily","2003","Couple + C. LE 16 ","West Germany","2","","",""
"Daily","2003","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2003","Couple + C. GT 16 ","West Germany","2","","",""
"Daily","2003","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2003","Couple + C. LE and GT 16","West Germany","1","","",""
"Daily","2003","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2003","1-pers.-HH","West Germany","87","0.0385985132853208","0.0306547250401718","0.0465423015304698"
"Min 1x per week","2003","1-pers.-HH","East Germany","34","0.0436215712467685","0.0287023078574151","0.0585408346361219"
"Min 1x per week","2003","(Married) couple without C. ","West Germany","341","0.0584903126816764","0.052248617665598","0.0647320076977547"
"Min 1x per week","2003","(Married) couple without C. ","East Germany","114","0.0570668569166505","0.0465106337909636","0.0676230800423374"
"Min 1x per week","2003","Single parent ","West Germany","25","","",""
"Min 1x per week","2003","Single parent ","East Germany","11","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","West Germany","170","0.045897669575394","0.0390138938841212","0.0527814452666668"
"Min 1x per week","2003","Couple + C. LE 16 ","East Germany","33","0.0465929660677709","0.0320783705913862","0.0611075615441555"
"Min 1x per week","2003","Couple + C. GT 16 ","West Germany","122","0.0457439734635167","0.0380286512833384","0.053459295643695"
"Min 1x per week","2003","Couple + C. GT 16 ","East Germany","46","0.0408356575580571","0.029265714418375","0.0524056006977393"
"Min 1x per week","2003","Couple + C. LE and GT 16","West Germany","51","0.0277459436467981","0.0192212661067564","0.0362706211868398"
"Min 1x per week","2003","Couple + C. LE and GT 16","East Germany","16","","",""
"Min 1x per month","2003","1-pers.-HH","West Germany","568","0.240101860652793","0.222487559025832","0.257716162279755"
"Min 1x per month","2003","1-pers.-HH","East Germany","156","0.199941752998112","0.170727526388591","0.229155979607634"
"Min 1x per month","2003","(Married) couple without C. ","West Germany","1559","0.271591139608478","0.259760898800809","0.283421380416146"
"Min 1x per month","2003","(Married) couple without C. ","East Germany","454","0.232376800189448","0.213157101998892","0.251596498380004"
"Min 1x per month","2003","Single parent ","West Germany","160","0.198537218280697","0.171480974750037","0.225593461811358"
"Min 1x per month","2003","Single parent ","East Germany","63","0.201633336651965","0.155052420432934","0.248214252870996"
"Min 1x per month","2003","Couple + C. LE 16 ","West Germany","976","0.250327848373669","0.236077542481265","0.264578154266072"
"Min 1x per month","2003","Couple + C. LE 16 ","East Germany","207","0.264389628898834","0.234019145047348","0.29476011275032"
"Min 1x per month","2003","Couple + C. GT 16 ","West Germany","689","0.223388670523676","0.208007580989821","0.238769760057531"
"Min 1x per month","2003","Couple + C. GT 16 ","East Germany","278","0.248716521444037","0.223445710884372","0.273987332003703"
