"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1997","(1c) basic vocational qualification","Male","6.27","7","524","6.06","6.48","3","5","8","10"
"1997","(2a) intermediate vocational","Female","6.38","7","542","6.17","6.59","2","5","8","10"
"1997","(2a) intermediate vocational","Male","6.52","7","411","6.29","6.75","3","5","8","9"
"1997","(2b) intermediate general qualification","Female","6.08","6","56","5.34","6.82","3","3","9","10"
"1997","(2b) intermediate general qualification","Male","","","","","","","","",""
"1997","(2c_gen) general maturity certificate","Female","6.08","6","54","5.46","6.7","2","5","8","8"
"1997","(2c_gen) general maturity certificate","Male","7.21","8","45","6.57","7.85","4","6","8","10"
"1997","(2c_voc) vocational maturity certificate","Female","6.81","7","106","6.33","7.29","3","5","8","10"
"1997","(2c_voc) vocational maturity certificate","Male","6.22","6","93","5.76","6.68","2","5","8","9"
"1997","(3a) lower tertiary education","Female","6.48","7","132","6.08","6.88","3","5","8","9"
"1997","(3a) lower tertiary education","Male","6.67","7","99","6.22","7.12","4","5","8","9"
"1997","(3b) higher tertiary education","Female","6.35","7","108","5.89","6.81","2","5","8","9"
"1997","(3b) higher tertiary education","Male","6.32","7","140","5.99","6.65","4","5","8","8"
"1998","(0) in school","Female","","","","","","","","",""
"1998","(0) in school","Male","","","","","","","","",""
"1998","(1a) inadequately completed","Female","6.46","7","82","5.98","6.94","4","5","8","9"
"1998","(1a) inadequately completed","Male","5.83","6","52","5.17","6.49","2","3","8","9"
"1998","(1b) general elementary school","Female","6.25","7","273","5.98","6.52","3","5","8","10"
"1998","(1b) general elementary school","Male","5.79","6","186","5.41","6.17","0","4","8","10"
"1998","(1c) basic vocational qualification","Female","6.48","7","379","6.23","6.73","2","5","9","10"
"1998","(1c) basic vocational qualification","Male","6.34","7","552","6.14","6.54","3","5","8","9"
"1998","(2a) intermediate vocational","Female","6.81","7","593","6.61","7.01","3","5","9","10"
"1998","(2a) intermediate vocational","Male","6.87","7","424","6.65","7.09","3","6","8","10"
"1998","(2b) intermediate general qualification","Female","5.76","6","71","5.12","6.4","2","4","8","9"
"1998","(2b) intermediate general qualification","Male","6.83","7.47","33","6.11","7.55","4","5","8","9"
"1998","(2c_gen) general maturity certificate","Female","7.31","7","60","6.73","7.89","5","6","10","10"
"1998","(2c_gen) general maturity certificate","Male","6.78","7","41","5.94","7.62","4","5","8","10"
"1998","(2c_voc) vocational maturity certificate","Female","6.59","7","126","6.18","7","3","5","9","10"
"1998","(2c_voc) vocational maturity certificate","Male","6.39","7","96","5.91","6.87","3","5","8","9"
"1998","(3a) lower tertiary education","Female","6.93","7.51","141","6.52","7.34","3","5","9","10"
"1998","(3a) lower tertiary education","Male","6.87","7","125","6.43","7.31","3","6","9","10"
"1998","(3b) higher tertiary education","Female","6.76","7","114","6.3","7.22","3","5","9","10"
"1998","(3b) higher tertiary education","Male","6.8","7","151","6.46","7.14","3","5","8","9"
"1999","(0) in school","Female","","","","","","","","",""
"1999","(0) in school","Male","","","","","","","","",""
"1999","(1a) inadequately completed","Female","6.75","7","70","6.21","7.29","3","5","9","10"
"1999","(1a) inadequately completed","Male","5.87","6","57","5.23","6.51","2","5","8","9"
"1999","(1b) general elementary school","Female","6.19","6","272","5.9","6.48","2","5","8","10"
"1999","(1b) general elementary school","Male","6.43","6","170","6.06","6.8","3","5","8","10"
"1999","(1c) basic vocational qualification","Female","6.77","7","406","6.54","7","3","5","8","10"
"1999","(1c) basic vocational qualification","Male","6.35","7","567","6.15","6.55","3","5","8","9"
"1999","(2a) intermediate vocational","Female","6.53","7","573","6.32","6.74","2","5","8","10"
"1999","(2a) intermediate vocational","Male","6.73","7","422","6.5","6.96","3","5","9","10"
"1999","(2b) intermediate general qualification","Female","6.18","7","71","5.49","6.87","3","3","8","10"
"1999","(2b) intermediate general qualification","Male","","","","","","","","",""
"1999","(2c_gen) general maturity certificate","Female","6.85","7","57","6.29","7.41","4","5","8","9"
"1999","(2c_gen) general maturity certificate","Male","6.91","7","37","6.11","7.71","3","5","9","10"
"1999","(2c_voc) vocational maturity certificate","Female","6.94","8","136","6.52","7.36","4","5","9","10"
"1999","(2c_voc) vocational maturity certificate","Male","6.5","6.34","97","6.01","6.99","3","5","8","9"
"1999","(3a) lower tertiary education","Female","6.4","7","127","5.95","6.85","2","5","8","10"
"1999","(3a) lower tertiary education","Male","6.8","7","116","6.36","7.24","4","5","9","10"
"1999","(3b) higher tertiary education","Female","6.67","7","112","6.24","7.1","3","5","8","9"
"1999","(3b) higher tertiary education","Male","6.79","8","160","6.45","7.13","4","5","8","9"
"2000","(0) in school","Female","","","","","","","","",""
"2000","(0) in school","Male","","","","","","","","",""
"2000","(1a) inadequately completed","Female","6.77","7","60","6.11","7.43","4","5","9","10"
"2000","(1a) inadequately completed","Male","7.42","8","43","6.71","8.13","5","5","9","10"
"2000","(1b) general elementary school","Female","6.26","7","386","5.97","6.55","0","5","9","10"
"2000","(1b) general elementary school","Male","6.45","7","196","6.07","6.83","2","5","8","10"
"2000","(1c) basic vocational qualification","Female","6.6","7","723","6.4","6.8","2","5","8","10"
"2000","(1c) basic vocational qualification","Male","6.47","7","950","6.3","6.64","3","5","8","10"
"2000","(2a) intermediate vocational","Female","6.74","7","1072","6.59","6.89","3","5","9","10"
"2000","(2a) intermediate vocational","Male","6.44","7","715","6.26","6.62","3","5","8","10"
"2000","(2b) intermediate general qualification","Female","5.89","6.36","81","5.22","6.56","0","5","8","10"
"2000","(2b) intermediate general qualification","Male","","","","","","","","",""
"2000","(2c_gen) general maturity certificate","Female","6.56","7","78","5.97","7.15","3","5","8","9"
"2000","(2c_gen) general maturity certificate","Male","6.53","6.99","41","5.71","7.35","5","5","8","10"
"2000","(2c_voc) vocational maturity certificate","Female","6.47","7","288","6.15","6.79","2","5","9","10"
"2000","(2c_voc) vocational maturity certificate","Male","6.71","7","228","6.38","7.04","3","5","8","10"
"2000","(3a) lower tertiary education","Female","6.46","7","195","6.06","6.86","2","4","9","10"
"2000","(3a) lower tertiary education","Male","6.4","7","227","6.08","6.72","3","5","8","9"
"2000","(3b) higher tertiary education","Female","6.56","7","250","6.24","6.88","2","5","9","9"
"2000","(3b) higher tertiary education","Male","6.49","7","337","6.22","6.76","2","5","8","10"
"2001","(0) in school","Female","","","","","","","","",""
"2001","(0) in school","Male","","","","","","","","",""
"2001","(1a) inadequately completed","Female","7.68","8","37","7.08","8.28","5","7","9","9"
"2001","(1a) inadequately completed","Male","","","","","","","","",""
"2001","(1b) general elementary school","Female","6.47","7","295","6.15","6.79","0","5","9","10"
"2001","(1b) general elementary school","Male","6.21","7","156","5.75","6.67","0","5","8","10"
"2001","(1c) basic vocational qualification","Female","6.31","7","501","6.07","6.55","1","5","8","10"
"2001","(1c) basic vocational qualification","Male","6.27","7","702","6.06","6.48","1","5","8","10"
"2001","(2a) intermediate vocational","Female","6.63","7","757","6.44","6.82","3","5","9","10"
"2001","(2a) intermediate vocational","Male","6.48","7","538","6.27","6.69","3","5","8","9"
"2001","(2b) intermediate general qualification","Female","6.48","7","68","5.81","7.15","0","5","9","10"
"2001","(2b) intermediate general qualification","Male","","","","","","","","",""
"2001","(2c_gen) general maturity certificate","Female","6.46","8","69","5.74","7.18","1","5","8","9"
"2001","(2c_gen) general maturity certificate","Male","6.42","6","41","5.56","7.28","2","5","8","10"
"2001","(2c_voc) vocational maturity certificate","Female","6.54","7","224","6.2","6.88","3","5","9","10"
"2001","(2c_voc) vocational maturity certificate","Male","6.73","7","172","6.35","7.11","3","5","8","9"
"2001","(3a) lower tertiary education","Female","6.39","7","136","5.92","6.86","2","5","8","9"
"2001","(3a) lower tertiary education","Male","6.05","6","188","5.66","6.44","3","5","8","9"
"2001","(3b) higher tertiary education","Female","6.42","8","184","5.99","6.85","1","5","8","10"
"2001","(3b) higher tertiary education","Male","6.44","7","237","6.13","6.75","2","5","8","10"
"2002","(0) in school","Female","","","","","","","","",""
"2002","(0) in school","Male","","","","","","","","",""
"2002","(1a) inadequately completed","Female","","","","","","","","",""
"2002","(1a) inadequately completed","Male","","","","","","","","",""
"2002","(1b) general elementary school","Female","6.19","7","227","5.82","6.56","2","5","8","10"
"2002","(1b) general elementary school","Male","6.57","7","117","6.12","7.02","4","5","8","10"
"2002","(1c) basic vocational qualification","Female","6.62","7","401","6.39","6.85","4","5","8","10"
"2002","(1c) basic vocational qualification","Male","6.07","7","593","5.86","6.28","2","5","8","9"
"2002","(2a) intermediate vocational","Female","6.54","7","726","6.35","6.73","3","5","9","10"
"2002","(2a) intermediate vocational","Male","6.45","7","516","6.24","6.66","3","5","8","9"
"2002","(2b) intermediate general qualification","Female","5.7","6.21","55","4.82","6.58","1","2","9","10"
"2002","(2b) intermediate general qualification","Male","","","","","","","","",""
"2002","(2c_gen) general maturity certificate","Female","5.87","6","73","5.23","6.51","2","4","8","9"
"2002","(2c_gen) general maturity certificate","Male","4.54","5","35","3.45","5.63","0","0","7","10"
"2002","(2c_voc) vocational maturity certificate","Female","6.48","7","231","6.15","6.81","3","5","9","10"
"2002","(2c_voc) vocational maturity certificate","Male","6.88","7","185","6.55","7.21","4","5","8","10"
"2002","(3a) lower tertiary education","Female","6.21","7","132","5.74","6.68","1","4","8","9"
"2002","(3a) lower tertiary education","Male","6.94","7","180","6.6","7.28","5","6","8","10"
"2002","(3b) higher tertiary education","Female","6.4","7","228","6.05","6.75","3","5","8","9"
"2002","(3b) higher tertiary education","Male","6.51","7","295","6.25","6.77","3","5","8","9"
"2003","(0) in school","Female","6.02","6","93","5.56","6.48","2","5","8","9"
"2003","(0) in school","Male","6.55","7","100","6.15","6.95","5","5","8","10"
"2003","(1a) inadequately completed","Female","4.9","5","52","4.05","5.75","1","3","7","9"
"2003","(1a) inadequately completed","Male","6.3","7","45","5.45","7.15","2","5","8","10"
"2003","(1b) general elementary school","Female","6.31","7","445","6.07","6.55","3","5","8","10"
"2003","(1b) general elementary school","Male","6.1","6.17","232","5.77","6.43","2","5","8","10"
"2003","(1c) basic vocational qualification","Female","6.31","7","999","6.15","6.47","2","5","8","10"
"2003","(1c) basic vocational qualification","Male","6.3","7","1239","6.16","6.44","3","5","8","10"
"2003","(2a) intermediate vocational","Female","6.31","7","1501","6.18","6.44","3","5","8","10"
"2003","(2a) intermediate vocational","Male","6.29","7","1105","6.15","6.43","3","5","8","9"
"2003","(2b) intermediate general qualification","Female","6.25","6","148","5.83","6.67","3","5","8","10"
"2003","(2b) intermediate general qualification","Male","6.36","6","110","5.93","6.79","4","5","8","10"
"2003","(2c_gen) general maturity certificate","Female","6.15","6","174","5.8","6.5","3","5","8","9"
"2003","(2c_gen) general maturity certificate","Male","5.93","5","157","5.59","6.27","4","5","7","9"
"2003","(2c_voc) vocational maturity certificate","Female","6.17","6","431","5.94","6.4","3","5","8","10"
"2003","(2c_voc) vocational maturity certificate","Male","6.39","7","362","6.16","6.62","3","5","8","9"
"2003","(3a) lower tertiary education","Female","5.98","6","366","5.72","6.24","2","4","8","9"
"2003","(3a) lower tertiary education","Male","6.01","6","393","5.78","6.24","3","5","8","9"
"2003","(3b) higher tertiary education","Female","6.26","7","526","6.04","6.48","3","5","8","9"
"2003","(3b) higher tertiary education","Male","6.22","6","684","6.05","6.39","3","5","8","9"
"2004","(0) in school","Female","","","","","","","","",""
"2004","(0) in school","Male","","","","","","","","",""
"2004","(1a) inadequately completed","Female","","","","","","","","",""
"2004","(1a) inadequately completed","Male","6.65","7.18","32","5.61","7.69","2","6","8","10"
"2004","(1b) general elementary school","Female","6.25","7","203","5.86","6.64","2","5","8","10"
"2004","(1b) general elementary school","Male","6.76","8","113","6.29","7.23","3","5","9","10"
"2004","(1c) basic vocational qualification","Female","6.24","7","376","5.96","6.52","1","5","8","10"
"2004","(1c) basic vocational qualification","Male","5.92","6","542","5.69","6.15","2","5","8","9"
"2004","(2a) intermediate vocational","Female","6.3","7","707","6.11","6.49","2","5","8","10"
"2004","(2a) intermediate vocational","Male","6.55","7","488","6.33","6.77","3","5","8","9"
"2004","(2b) intermediate general qualification","Female","6.94","8","62","6.29","7.59","3","6","9","10"
"2004","(2b) intermediate general qualification","Male","4.78","5","30","3.89","5.67","0","4","6","7"
"2004","(2c_gen) general maturity certificate","Female","5.93","7","68","5.27","6.59","3","4","8","9"
"2004","(2c_gen) general maturity certificate","Male","5.94","6","38","4.95","6.93","1","4","9","10"
"2004","(2c_voc) vocational maturity certificate","Female","6.38","7","224","6.06","6.7","3","5","8","10"
"2004","(2c_voc) vocational maturity certificate","Male","6.48","7","160","6.1","6.86","3","5","9","9"
"2004","(3a) lower tertiary education","Female","6.51","7","127","6.05","6.97","2","5","9","10"
"2004","(3a) lower tertiary education","Male","6.32","7","147","5.97","6.67","2","5","8","9"
"2004","(3b) higher tertiary education","Female","5.99","7","221","5.63","6.35","2","5","8","9"
"2004","(3b) higher tertiary education","Male","6.55","7","283","6.28","6.82","3","5","8","9"
"2005","(0) in school","Female","","","","","","","","",""
"2005","(0) in school","Male","","","","","","","","",""
"2005","(1a) inadequately completed","Female","","","","","","","","",""
"2005","(1a) inadequately completed","Male","","","","","","","","",""
"2005","(1b) general elementary school","Female","6.2","7","183","5.8","6.6","2","5","8","10"
"2005","(1b) general elementary school","Male","6.54","8","98","6.03","7.05","2","5","8","10"
"2005","(1c) basic vocational qualification","Female","6.44","7","371","6.14","6.74","2","4","9","10"
"2005","(1c) basic vocational qualification","Male","5.86","6","529","5.62","6.1","0","5","8","9"
"2005","(2a) intermediate vocational","Female","6.2","7","674","6","6.4","2","5","8","10"
"2005","(2a) intermediate vocational","Male","6.19","7","466","5.95","6.43","2","5","8","9"
"2005","(2b) intermediate general qualification","Female","6.07","7","50","5.36","6.78","3","3","8","9"
"2005","(2b) intermediate general qualification","Male","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Female","5.85","7","57","5","6.7","0","3","8","10"
"2005","(2c_gen) general maturity certificate","Male","5.77","6.46","31","4.87","6.67","3","3","8","9"
"2005","(2c_voc) vocational maturity certificate","Female","5.91","6.03","220","5.55","6.27","1","4","8","10"
"2005","(2c_voc) vocational maturity certificate","Male","6.25","7","163","5.86","6.64","2","5","8","9"
"2005","(3a) lower tertiary education","Female","5.73","7","119","5.15","6.31","0","3","9","10"
"2005","(3a) lower tertiary education","Male","5.59","7","163","5.16","6.02","0","3","8","9"
"2005","(3b) higher tertiary education","Female","6.19","7","221","5.8","6.58","2","5","8","9"
"2005","(3b) higher tertiary education","Male","6.78","7","243","6.46","7.1","3","6","8","10"
"2006","(0) in school","Female","","","","","","","","",""
"2006","(0) in school","Male","","","","","","","","",""
"2006","(1a) inadequately completed","Female","","","","","","","","",""
"2006","(1a) inadequately completed","Male","","","","","","","","",""
"2006","(1b) general elementary school","Female","6.07","7","160","5.62","6.52","0","4","8","10"
"2006","(1b) general elementary school","Male","6.19","6","95","5.59","6.79","1","5","8","10"
"2006","(1c) basic vocational qualification","Female","5.76","6","339","5.45","6.07","0","4","8","10"
"2006","(1c) basic vocational qualification","Male","5.87","7","474","5.62","6.12","0","4","8","9"
"2006","(2a) intermediate vocational","Female","6.34","7","645","6.13","6.55","2","5","8","9"
"2006","(2a) intermediate vocational","Male","6","6","466","5.77","6.23","2","5","8","9"
"2006","(2b) intermediate general qualification","Female","6.46","8","47","5.68","7.24","2","5","8","9"
"2006","(2b) intermediate general qualification","Male","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","6.95","7","62","6.41","7.49","4","5","9","10"
"2006","(2c_gen) general maturity certificate","Male","5.53","7","32","4.41","6.65","0","2","8","10"
"2006","(2c_voc) vocational maturity certificate","Female","6.04","7","234","5.69","6.39","2","4","8","9"
"2006","(2c_voc) vocational maturity certificate","Male","6.73","7","150","6.32","7.14","3","5","9","9"
"2006","(3a) lower tertiary education","Female","5.88","7","131","5.39","6.37","0","4","8","10"
"2006","(3a) lower tertiary education","Male","6.7","7","141","6.29","7.11","4","5","8","9"
"2006","(3b) higher tertiary education","Female","6.2","7","235","5.83","6.57","1","4","9","10"
"2006","(3b) higher tertiary education","Male","6.41","7","270","6.11","6.71","2","5","8","9"
"2007","(0) in school","Female","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","",""
"2007","(1b) general elementary school","Female","5.81","6","141","5.28","6.34","0","4","9","10"
"2007","(1b) general elementary school","Male","5.97","7","83","5.32","6.62","0","5","8","10"
"2007","(1c) basic vocational qualification","Female","5.96","7","298","5.61","6.31","0","4","8","10"
"2007","(1c) basic vocational qualification","Male","5.87","7","443","5.62","6.12","0","4","8","9"
"2007","(2a) intermediate vocational","Female","6.24","7","617","6.03","6.45","2","5","8","9"
"2007","(2a) intermediate vocational","Male","6.51","7","441","6.28","6.74","3","5","8","9"
"2007","(2b) intermediate general qualification","Female","6.42","7","49","5.67","7.17","4","4","8","10"
"2007","(2b) intermediate general qualification","Male","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","5.87","7","52","5.12","6.62","0","5","8","9"
"2007","(2c_gen) general maturity certificate","Male","5.58","5","32","4.63","6.53","0","5","8","8"
"2007","(2c_voc) vocational maturity certificate","Female","6.15","7","220","5.81","6.49","3","5","8","9"
"2007","(2c_voc) vocational maturity certificate","Male","6.63","7","153","6.26","7","4","5","8","9"
"2007","(3a) lower tertiary education","Female","6.37","7","138","5.9","6.84","1","5","8","10"
"2007","(3a) lower tertiary education","Male","6.93","7","144","6.56","7.3","5","6","8","9"
"2007","(3b) higher tertiary education","Female","6.21","7","255","5.89","6.53","2","5","8","9"
"2007","(3b) higher tertiary education","Male","6.28","7","257","5.97","6.59","2","5","8","9"
"2008","(0) in school","Female","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","",""
"2008","(1b) general elementary school","Female","6.4","7","114","5.87","6.93","0","5","8","10"
"2008","(1b) general elementary school","Male","6.03","6","73","5.36","6.7","2","5","8","10"
"2008","(1c) basic vocational qualification","Female","6.33","7","234","5.98","6.68","2","5","8","10"
"2008","(1c) basic vocational qualification","Male","6.16","7","351","5.87","6.45","1","5","8","9"
"2008","(2a) intermediate vocational","Female","6.83","8","516","6.62","7.04","3","6","9","10"
"2008","(2a) intermediate vocational","Male","6.71","7","392","6.48","6.94","3","5","8","9"
"2008","(2b) intermediate general qualification","Female","6.26","7","39","5.51","7.01","3","5","8","9"
"2008","(2b) intermediate general qualification","Male","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","6.74","7.74","47","5.87","7.61","3","5","9","9"
"2008","(2c_gen) general maturity certificate","Male","7.29","8","32","6.65","7.93","5","6","9","9"
