"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1995","direct migration background","East Germany","3.05","3","142","2","2","4","4","5","2.88","3.22","1","5","3","3"
"1995","direct migration background","West Germany","2.59","2","2660","2","2","3","4","5","2.56","2.62","1","5","2","2"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","2.12","2","494","1","2","2","3","4","2.05","2.19","1","5","2","2"
"1995","no migration background","East Germany","2.96","3","3526","2","2","4","4","5","2.93","2.99","1","5","3","3"
"1995","no migration background","West Germany","2.76","3","6466","2","2","3","4","5","2.74","2.78","1","5","3","3"
"1996","direct migration background","East Germany","","","","","","","","","","","","","",""
"1996","direct migration background","West Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1996","no migration background","East Germany","","","","","","","","","","","","","",""
"1996","no migration background","West Germany","","","","","","","","","","","","","",""
"1997","direct migration background","East Germany","","","","","","","","","","","","","",""
"1997","direct migration background","West Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1997","no migration background","East Germany","","","","","","","","","","","","","",""
"1997","no migration background","West Germany","","","","","","","","","","","","","",""
"1998","direct migration background","East Germany","3.2","3","119","2","2","4","4","5","3.02","3.38","1","5","3","4"
"1998","direct migration background","West Germany","2.58","2","2295","2","2","3","4","5","2.54","2.62","1","5","2","2"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","2.03","2","578","1","1","2","3","4","1.96","2.1","1","5","2","2"
"1998","no migration background","East Germany","2.88","3","3728","2","2","4","4","5","2.85","2.91","1","5","3","3"
"1998","no migration background","West Germany","2.74","3","7516","2","2","3","4","5","2.72","2.76","1","5","3","3"
"1999","direct migration background","East Germany","","","","","","","","","","","","","",""
"1999","direct migration background","West Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1999","no migration background","East Germany","","","","","","","","","","","","","",""
"1999","no migration background","West Germany","","","","","","","","","","","","","",""
"2000","direct migration background","East Germany","","","","","","","","","","","","","",""
"2000","direct migration background","West Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2000","no migration background","East Germany","","","","","","","","","","","","","",""
"2000","no migration background","West Germany","","","","","","","","","","","","","",""
"2001","direct migration background","East Germany","","","","","","","","","","","","","",""
"2001","direct migration background","West Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2001","no migration background","East Germany","","","","","","","","","","","","","",""
"2001","no migration background","West Germany","","","","","","","","","","","","","",""
"2002","direct migration background","East Germany","","","","","","","","","","","","","",""
"2002","direct migration background","West Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2002","no migration background","East Germany","","","","","","","","","","","","","",""
"2002","no migration background","West Germany","","","","","","","","","","","","","",""
"2003","direct migration background","East Germany","3.09","3","106","2","2","4","4","5","2.91","3.27","1","5","3","3"
"2003","direct migration background","West Germany","2.66","2","2527","2","2","3","4","5","2.62","2.7","1","5","2","2"
"2003","indirect migration background","East Germany","2.37","2","32","2","2","3","3","4","2.1","2.64","1","4","2","2"
"2003","indirect migration background","West Germany","2.45","2","755","1","2","3","4","5","2.39","2.51","1","5","2","2"
"2003","no migration background","East Germany","2.89","3","5216","2","2","4","4","5","2.86","2.92","1","5","3","3"
"2003","no migration background","West Germany","2.76","3","13575","2","2","3","4","5","2.74","2.78","1","5","3","3"
"2004","direct migration background","East Germany","","","","","","","","","","","","","",""
"2004","direct migration background","West Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2004","no migration background","East Germany","","","","","","","","","","","","","",""
"2004","no migration background","West Germany","","","","","","","","","","","","","",""
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2005","no migration background","East Germany","","","","","","","","","","","","","",""
"2005","no migration background","West Germany","","","","","","","","","","","","","",""
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2006","no migration background","East Germany","","","","","","","","","","","","","",""
"2006","no migration background","West Germany","","","","","","","","","","","","","",""
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","3.15","3","79","2","2","4","4","5","2.95","3.35","2","5","3","3"
"2008","direct migration background","West Germany","2.71","3","1830","2","2","3","4","5","2.67","2.75","1","5","2","3"
"2008","indirect migration background","East Germany","2.28","2","43","2","2","3","3","4","2.04","2.52","1","4","2","3"
"2008","indirect migration background","West Germany","2.45","2","726","2","2","3","4","5","2.39","2.51","1","5","2","2"
"2008","no migration background","East Germany","2.91","3","4654","2","2","4","4","5","2.88","2.94","1","5","3","3"
"2008","no migration background","West Germany","2.82","3","12020","2","2","4","4","5","2.8","2.84","1","5","3","3"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","","","","","","","","","","","","","",""
"2009","no migration background","West Germany","","","","","","","","","","","","","",""
"2010","direct migration background","East Germany","","","","","","","","","","","","","",""
"2010","direct migration background","West Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2010","no migration background","East Germany","","","","","","","","","","","","","",""
"2010","no migration background","West Germany","","","","","","","","","","","","","",""
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","","","","","","","","","","","","","",""
"2012","direct migration background","West Germany","","","","","","","","","","","","","",""
"2012","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2012","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2012","no migration background","East Germany","","","","","","","","","","","","","",""
"2012","no migration background","West Germany","","","","","","","","","","","","","",""
"2013","direct migration background","East Germany","3.34","3","137","2","3","4","4","5","3.16","3.52","1","5","3","3"
"2013","direct migration background","West Germany","2.85","3","2525","2","2","4","4","5","2.81","2.89","1","5","3","3"
"2013","indirect migration background","East Germany","2.6","2","76","2","2","3","4","5","2.39","2.81","1","5","3","3"
"2013","indirect migration background","West Germany","2.56","2","1109","2","2","3","4","5","2.51","2.61","1","5","2","2"
"2013","no migration background","East Germany","3.01","3","5507","2","2","4","4","5","2.98","3.04","1","5","3","3"
"2013","no migration background","West Germany","2.83","3","16169","2","2","4","4","5","2.82","2.84","1","5","3","3"
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2014","no migration background","East Germany","","","","","","","","","","","","","",""
"2014","no migration background","West Germany","","","","","","","","","","","","","",""
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","","","","","","","","","","","","","",""
"2016","direct migration background","West Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2016","no migration background","East Germany","","","","","","","","","","","","","",""
"2016","no migration background","West Germany","","","","","","","","","","","","","",""
"2017","direct migration background","East Germany","","","","","","","","","","","","","",""
"2017","direct migration background","West Germany","","","","","","","","","","","","","",""
"2017","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2017","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2017","no migration background","East Germany","","","","","","","","","","","","","",""
"2017","no migration background","West Germany","","","","","","","","","","","","","",""
"2018","direct migration background","East Germany","","","","","","","","","","","","","",""
"2018","direct migration background","West Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2018","no migration background","East Germany","","","","","","","","","","","","","",""
"2018","no migration background","West Germany","","","","","","","","","","","","","",""
"2019","direct migration background","East Germany","2.8","3","291","2","2","4","4","5","2.68","2.92","1","5","3","3"
"2019","direct migration background","West Germany","2.87","3","3560","2","2","4","4","5","2.84","2.9","1","5","3","3"
"2019","indirect migration background","East Germany","2.82","3","133","2","2","4","4","5","2.65","2.99","1","5","2","3"
"2019","indirect migration background","West Germany","2.61","2","1570","2","2","3","4","5","2.56","2.66","1","5","2","2"
"2019","no migration background","East Germany","3","3","5145","2","2","4","4","5","2.97","3.03","1","5","3","3"
"2019","no migration background","West Germany","2.86","3","15019","2","2","4","4","5","2.85","2.87","1","5","3","3"
