"plh0186","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2007","direct migration background","(1b) general elementary school","202","0.426958085955581","0.38063506740778","0.473281104503381"
"Sometimes","2007","direct migration background","(1c) basic vocational qualification","233","0.404436464549055","0.364733929052013","0.444139000046098"
"Sometimes","2007","direct migration background","(2b) intermediate general qualification","13","","",""
"Sometimes","2007","direct migration background","(2a) intermediate vocational","42","0.259818585542606","0.188192529194274","0.331444641890938"
"Sometimes","2007","direct migration background","(2c_gen) general maturity certificate","33","0.329257490960092","0.242610274208639","0.415904707711544"
"Sometimes","2007","direct migration background","(2c_voc) vocational maturity certificate","79","0.283846321656993","0.229252663742604","0.338439979571382"
"Sometimes","2007","direct migration background","(3a) lower tertiary education","27","","",""
"Sometimes","2007","direct migration background","(3b) higher tertiary education","111","0.385500358859438","0.327552598463618","0.443448119255258"
"Sometimes","2007","indirect migration background","(0) in school","11","","",""
"Sometimes","2007","indirect migration background","(1a) inadequately completed","3","","",""
"Sometimes","2007","indirect migration background","(1b) general elementary school","35","0.272033771874306","0.185246820727463","0.358820723021149"
"Sometimes","2007","indirect migration background","(1c) basic vocational qualification","45","0.337762611431181","0.258276496206438","0.417248726655923"
"Sometimes","2007","indirect migration background","(2b) intermediate general qualification","26","","",""
"Sometimes","2007","indirect migration background","(2a) intermediate vocational","39","0.285245066774822","0.207923598020883","0.362566535528762"
"Sometimes","2007","indirect migration background","(2c_gen) general maturity certificate","24","","",""
"Sometimes","2007","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"Sometimes","2007","indirect migration background","(3a) lower tertiary education","6","","",""
"Sometimes","2007","indirect migration background","(3b) higher tertiary education","20","","",""
"Often","2007","no migration background","(0) in school","163","0.576542028694737","0.518143435345395","0.634940622044079"
"Often","2007","no migration background","(1a) inadequately completed","21","","",""
"Often","2007","no migration background","(1b) general elementary school","386","0.315222930665146","0.288880997466596","0.341564863863695"
"Often","2007","no migration background","(1c) basic vocational qualification","1977","0.389472425426131","0.375827369547877","0.403117481304386"
"Often","2007","no migration background","(2b) intermediate general qualification","195","0.437735037583526","0.390734549036091","0.484735526130961"
"Often","2007","no migration background","(2a) intermediate vocational","2248","0.466299287747247","0.451890928079502","0.480707647414993"
"Often","2007","no migration background","(2c_gen) general maturity certificate","356","0.55093836718234","0.511786116686696","0.590090617677985"
"Often","2007","no migration background","(2c_voc) vocational maturity certificate","621","0.505155900403762","0.47729403728007","0.533017763527454"
"Often","2007","no migration background","(3a) lower tertiary education","806","0.486364613266434","0.461904731018867","0.510824495514001"
"Often","2007","no migration background","(3b) higher tertiary education","1189","0.461169216335876","0.441044736942098","0.481293695729654"
"Often","2007","direct migration background","(0) in school","11","","",""
"Often","2007","direct migration background","(1a) inadequately completed","37","0.252368776069954","0.177119100409607","0.3276184517303"
"Often","2007","direct migration background","(1b) general elementary school","130","0.293210340424264","0.250577352573891","0.335843328274638"
"Often","2007","direct migration background","(1c) basic vocational qualification","218","0.341176255658661","0.302822927075635","0.379529584241687"
"Often","2007","direct migration background","(2b) intermediate general qualification","16","","",""
"Often","2007","direct migration background","(2a) intermediate vocational","75","0.49148283895959","0.409829522110918","0.573136155808262"
"Often","2007","direct migration background","(2c_gen) general maturity certificate","47","0.317540175124479","0.231708664832202","0.403371685416756"
"Often","2007","direct migration background","(2c_voc) vocational maturity certificate","119","0.438357155209517","0.378275538484813","0.498438771934221"
"Often","2007","direct migration background","(3a) lower tertiary education","32","0.41240127328032","0.301728264573358","0.523074281987282"
"Often","2007","direct migration background","(3b) higher tertiary education","112","0.407517645845879","0.349015153947206","0.466020137744553"
"Often","2007","indirect migration background","(0) in school","24","","",""
"Often","2007","indirect migration background","(1a) inadequately completed","2","","",""
"Often","2007","indirect migration background","(1b) general elementary school","37","0.503832984502069","0.406323996983156","0.601341972020983"
"Often","2007","indirect migration background","(1c) basic vocational qualification","65","0.424549067103741","0.341478584886022","0.50761954932146"
"Often","2007","indirect migration background","(2b) intermediate general qualification","27","","",""
"Often","2007","indirect migration background","(2a) intermediate vocational","55","0.408474540577127","0.324299824448466","0.492649256705787"
"Often","2007","indirect migration background","(2c_gen) general maturity certificate","36","0.427626535867099","0.318531091782734","0.536721979951464"
"Often","2007","indirect migration background","(2c_voc) vocational maturity certificate","32","0.483292722581037","0.356848240245089","0.609737204916984"
"Often","2007","indirect migration background","(3a) lower tertiary education","19","","",""
"Often","2007","indirect migration background","(3b) higher tertiary education","25","","",""
"Very often","2007","no migration background","(0) in school","43","0.141741405030077","0.100518443267401","0.182964366792752"
"Very often","2007","no migration background","(1a) inadequately completed","7","","",""
"Very often","2007","no migration background","(1b) general elementary school","70","0.0559074971810264","0.0428816362225465","0.0689333581395062"
"Very often","2007","no migration background","(1c) basic vocational qualification","333","0.0707523862679275","0.0635774079618126","0.0779273645740423"
"Very often","2007","no migration background","(2b) intermediate general qualification","64","0.149972301937403","0.116146486572791","0.183798117302015"
"Very often","2007","no migration background","(2a) intermediate vocational","365","0.0808981090831243","0.0730224975043351","0.0887737206619136"
"Very often","2007","no migration background","(2c_gen) general maturity certificate","77","0.128299505547301","0.101975717593751","0.154623293500851"
"Very often","2007","no migration background","(2c_voc) vocational maturity certificate","106","0.0739188381526892","0.0593385760143876","0.0884991002909907"
"Very often","2007","no migration background","(3a) lower tertiary education","126","0.0857122034997726","0.0720125778289489","0.0994118291705963"
"Very often","2007","no migration background","(3b) higher tertiary education","188","0.0823719622453028","0.0712727707843477","0.0934711537062579"
"Very often","2007","direct migration background","(0) in school","3","","",""
"Very often","2007","direct migration background","(1a) inadequately completed","7","","",""
"Very often","2007","direct migration background","(1b) general elementary school","16","","",""
"Very often","2007","direct migration background","(1c) basic vocational qualification","33","0.0948442889817513","0.0711416729693428","0.11854690499416"
"Very often","2007","direct migration background","(2b) intermediate general qualification","4","","",""
"Very often","2007","direct migration background","(2a) intermediate vocational","15","","",""
"Very often","2007","direct migration background","(2c_gen) general maturity certificate","16","","",""
"Very often","2007","direct migration background","(2c_voc) vocational maturity certificate","28","","",""
"Very often","2007","direct migration background","(3a) lower tertiary education","4","","",""
"Very often","2007","direct migration background","(3b) higher tertiary education","19","","",""
"Very often","2007","indirect migration background","(0) in school","8","","",""
"Very often","2007","indirect migration background","(1a) inadequately completed","1","","",""
"Very often","2007","indirect migration background","(1b) general elementary school","14","","",""
"Very often","2007","indirect migration background","(1c) basic vocational qualification","7","","",""
"Very often","2007","indirect migration background","(2b) intermediate general qualification","8","","",""
"Very often","2007","indirect migration background","(2a) intermediate vocational","21","","",""
"Very often","2007","indirect migration background","(2c_gen) general maturity certificate","15","","",""
"Very often","2007","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Very often","2007","indirect migration background","(3a) lower tertiary education","5","","",""
"Very often","2007","indirect migration background","(3b) higher tertiary education","10","","",""
"Very rare","2008","no migration background","(0) in school","1","","",""
"Very rare","2008","no migration background","(1a) inadequately completed","4","","",""
"Very rare","2008","no migration background","(1b) general elementary school","53","0.0503947677452362","0.0373781696579041","0.0634113658325683"
"Very rare","2008","no migration background","(1c) basic vocational qualification","156","0.0384453623256847","0.0328885548685893","0.04400216978278"
"Very rare","2008","no migration background","(2b) intermediate general qualification","6","","",""
"Very rare","2008","no migration background","(2a) intermediate vocational","93","0.0341340711625158","0.0287580078774014","0.0395101344476301"
"Very rare","2008","no migration background","(2c_gen) general maturity certificate","6","","",""
"Very rare","2008","no migration background","(2c_voc) vocational maturity certificate","24","","",""
"Very rare","2008","no migration background","(3a) lower tertiary education","30","0.0283627509579612","0.0200984048764688","0.0366270970394536"
"Very rare","2008","no migration background","(3b) higher tertiary education","29","","",""
"Very rare","2008","direct migration background","(0) in school","","","",""
"Very rare","2008","direct migration background","(1a) inadequately completed","5","","",""
"Very rare","2008","direct migration background","(1b) general elementary school","14","","",""
"Very rare","2008","direct migration background","(1c) basic vocational qualification","21","","",""
"Very rare","2008","direct migration background","(2b) intermediate general qualification","","","",""
"Very rare","2008","direct migration background","(2a) intermediate vocational","4","","",""
"Very rare","2008","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Very rare","2008","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"Very rare","2008","direct migration background","(3a) lower tertiary education","5","","",""
"Very rare","2008","direct migration background","(3b) higher tertiary education","5","","",""
"Very rare","2008","indirect migration background","(0) in school","2","","",""
"Very rare","2008","indirect migration background","(1a) inadequately completed","","","",""
"Very rare","2008","indirect migration background","(1b) general elementary school","1","","",""
"Very rare","2008","indirect migration background","(1c) basic vocational qualification","3","","",""
"Very rare","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"Very rare","2008","indirect migration background","(2a) intermediate vocational","1","","",""
"Very rare","2008","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Very rare","2008","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Very rare","2008","indirect migration background","(3a) lower tertiary education","","","",""
"Very rare","2008","indirect migration background","(3b) higher tertiary education","1","","",""
"Rarely","2008","no migration background","(0) in school","11","","",""
"Rarely","2008","no migration background","(1a) inadequately completed","6","","",""
"Rarely","2008","no migration background","(1b) general elementary school","173","0.175187229589501","0.152568816447584","0.197805642731419"
"Rarely","2008","no migration background","(1c) basic vocational qualification","480","0.114343564982084","0.105146380631097","0.12354074933307"
"Rarely","2008","no migration background","(2b) intermediate general qualification","24","","",""
"Rarely","2008","no migration background","(2a) intermediate vocational","377","0.0876261302610227","0.0792544016708876","0.0959978588511579"
"Rarely","2008","no migration background","(2c_gen) general maturity certificate","39","0.0894981215166241","0.0658551825794597","0.113141060453788"
"Rarely","2008","no migration background","(2c_voc) vocational maturity certificate","79","0.0750683830774197","0.0598654098755041","0.0902713562793353"
"Rarely","2008","no migration background","(3a) lower tertiary education","108","0.0824685900205134","0.0687743795979796","0.0961628004430472"
"Rarely","2008","no migration background","(3b) higher tertiary education","163","0.0777150011523914","0.0666527928182956","0.0887772094864872"
"Rarely","2008","direct migration background","(0) in school","","","",""
"Rarely","2008","direct migration background","(1a) inadequately completed","21","","",""
"Rarely","2008","direct migration background","(1b) general elementary school","74","0.200019171247375","0.160769389636835","0.239268952857916"
"Rarely","2008","direct migration background","(1c) basic vocational qualification","73","0.163138869794756","0.131288957379774","0.194988782209738"
"Rarely","2008","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2008","direct migration background","(2a) intermediate vocational","15","","",""
"Rarely","2008","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Rarely","2008","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"Rarely","2008","direct migration background","(3a) lower tertiary education","6","","",""
"Rarely","2008","direct migration background","(3b) higher tertiary education","15","","",""
"Rarely","2008","indirect migration background","(0) in school","2","","",""
"Rarely","2008","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2008","indirect migration background","(1b) general elementary school","10","","",""
"Rarely","2008","indirect migration background","(1c) basic vocational qualification","14","","",""
"Rarely","2008","indirect migration background","(2b) intermediate general qualification","4","","",""
"Rarely","2008","indirect migration background","(2a) intermediate vocational","10","","",""
"Rarely","2008","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Rarely","2008","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2008","indirect migration background","(3a) lower tertiary education","2","","",""
"Rarely","2008","indirect migration background","(3b) higher tertiary education","2","","",""
"Sometimes","2008","no migration background","(0) in school","77","0.27506333056562","0.22393275711054","0.3261939040207"
"Sometimes","2008","no migration background","(1a) inadequately completed","33","0.514231153473127","0.398785957785786","0.629676349160468"
"Sometimes","2008","no migration background","(1b) general elementary school","423","0.3818465729794","0.352938056102537","0.410755089856263"
"Sometimes","2008","no migration background","(1c) basic vocational qualification","1755","0.376704620442804","0.362700242798366","0.390708998087242"
"Sometimes","2008","no migration background","(2b) intermediate general qualification","114","0.292181792614437","0.24693167964201","0.337431905586864"
"Sometimes","2008","no migration background","(2a) intermediate vocational","1481","0.346314181128687","0.332226757521296","0.360401604736077"
"Sometimes","2008","no migration background","(2c_gen) general maturity certificate","176","0.35512806148351","0.315492655370978","0.394763467596041"
"Sometimes","2008","no migration background","(2c_voc) vocational maturity certificate","357","0.31410532359906","0.287325263260713","0.340885383937406"
"Sometimes","2008","no migration background","(3a) lower tertiary education","548","0.361918212938364","0.337994662339243","0.385841763537486"
"Sometimes","2008","no migration background","(3b) higher tertiary education","758","0.370720343468989","0.350763038797576","0.390677648140401"
"Sometimes","2008","direct migration background","(0) in school","2","","",""
"Sometimes","2008","direct migration background","(1a) inadequately completed","46","0.473217549306051","0.379487053938186","0.566948044673915"
"Sometimes","2008","direct migration background","(1b) general elementary school","155","0.378137893203767","0.33055686856031","0.425718917847223"
"Sometimes","2008","direct migration background","(1c) basic vocational qualification","197","0.387128573688072","0.345141547098047","0.429115600278097"
"Sometimes","2008","direct migration background","(2b) intermediate general qualification","16","","",""
"Sometimes","2008","direct migration background","(2a) intermediate vocational","41","0.371676586878248","0.289854619914044","0.453498553842451"
"Sometimes","2008","direct migration background","(2c_gen) general maturity certificate","27","","",""
"Sometimes","2008","direct migration background","(2c_voc) vocational maturity certificate","81","0.339817684982124","0.280018605142283","0.399616764821964"
"Sometimes","2008","direct migration background","(3a) lower tertiary education","26","","",""
"Sometimes","2008","direct migration background","(3b) higher tertiary education","80","0.33477285716871","0.275068975181592","0.394476739155827"
"Sometimes","2008","indirect migration background","(0) in school","9","","",""
"Sometimes","2008","indirect migration background","(1a) inadequately completed","2","","",""
"Sometimes","2008","indirect migration background","(1b) general elementary school","28","","",""
"Sometimes","2008","indirect migration background","(1c) basic vocational qualification","35","0.310343598559597","0.231718708312994","0.3889684888062"
"Sometimes","2008","indirect migration background","(2b) intermediate general qualification","23","","",""
"Sometimes","2008","indirect migration background","(2a) intermediate vocational","36","0.282229695260409","0.202688954326983","0.361770436193835"
"Sometimes","2008","indirect migration background","(2c_gen) general maturity certificate","24","","",""
"Sometimes","2008","indirect migration background","(2c_voc) vocational maturity certificate","14","","",""
"Sometimes","2008","indirect migration background","(3a) lower tertiary education","7","","",""
"Sometimes","2008","indirect migration background","(3b) higher tertiary education","17","","",""
"Often","2008","no migration background","(0) in school","156","0.537506334614813","0.480416475844881","0.594596193384745"
"Often","2008","no migration background","(1a) inadequately completed","19","","",""
"Often","2008","no migration background","(1b) general elementary school","363","0.327205508781917","0.299287480765909","0.355123536797925"
"Often","2008","no migration background","(1c) basic vocational qualification","1904","0.405875942748885","0.391683681057857","0.420068204439914"
"Often","2008","no migration background","(2b) intermediate general qualification","201","0.500880920484305","0.451129949812502","0.550631891156108"
"Often","2008","no migration background","(2a) intermediate vocational","2086","0.457459391567766","0.442708974387672","0.47220980874786"
"Often","2008","no migration background","(2c_gen) general maturity certificate","268","0.415074158341528","0.374264089270966","0.45588422741209"
"Often","2008","no migration background","(2c_voc) vocational maturity certificate","586","0.511139409768316","0.482298604376992","0.539980215159639"
"Often","2008","no migration background","(3a) lower tertiary education","759","0.463569103943475","0.438743697058048","0.488394510828903"
"Often","2008","no migration background","(3b) higher tertiary education","1140","0.472187811056197","0.451559962908706","0.492815659203688"
"Often","2008","direct migration background","(0) in school","5","","",""
"Often","2008","direct migration background","(1a) inadequately completed","33","0.294647063364479","0.209063741380955","0.380230385348002"
"Often","2008","direct migration background","(1b) general elementary school","133","0.332461834308488","0.286237507815224","0.378686160801751"
"Often","2008","direct migration background","(1c) basic vocational qualification","193","0.324736881484754","0.28437186423678","0.365101898732728"
"Often","2008","direct migration background","(2b) intermediate general qualification","10","","",""
"Often","2008","direct migration background","(2a) intermediate vocational","51","0.299127668775047","0.221602371057453","0.376652966492641"
"Often","2008","direct migration background","(2c_gen) general maturity certificate","54","0.493198452323508","0.39569562193799","0.590701282709026"
"Often","2008","direct migration background","(2c_voc) vocational maturity certificate","115","0.460085199262219","0.397160475534973","0.523009922989464"
"Often","2008","direct migration background","(3a) lower tertiary education","26","","",""
"Often","2008","direct migration background","(3b) higher tertiary education","126","0.501014024436592","0.437756588931264","0.564271459941919"
"Often","2008","indirect migration background","(0) in school","32","0.463286959002775","0.329039440142353","0.597534477863198"
"Often","2008","indirect migration background","(1a) inadequately completed","3","","",""
"Often","2008","indirect migration background","(1b) general elementary school","48","0.518646276770532","0.4197220069931","0.617570546547964"
"Often","2008","indirect migration background","(1c) basic vocational qualification","69","0.49099860546279","0.40603716128485","0.57596004964073"
"Often","2008","indirect migration background","(2b) intermediate general qualification","26","","",""
"Often","2008","indirect migration background","(2a) intermediate vocational","52","0.349109224862211","0.264866917028629","0.433351532695793"
"Often","2008","indirect migration background","(2c_gen) general maturity certificate","36","0.379815337132549","0.270699433206585","0.488931241058514"
"Often","2008","indirect migration background","(2c_voc) vocational maturity certificate","30","0.507660892123291","0.371777793838914","0.643543990407669"
"Often","2008","indirect migration background","(3a) lower tertiary education","12","","",""
"Often","2008","indirect migration background","(3b) higher tertiary education","34","0.421741116838784","0.298817204366312","0.544665029311256"
"Very often","2008","no migration background","(0) in school","48","0.164989027705676","0.122489128154886","0.207488927256467"
"Very often","2008","no migration background","(1a) inadequately completed","10","","",""
"Very often","2008","no migration background","(1b) general elementary school","73","0.0653659209039451","0.050658730323128","0.0800731114847622"
"Very often","2008","no migration background","(1c) basic vocational qualification","304","0.0646305095005421","0.0575244837634166","0.0717365352376676"
"Very often","2008","no migration background","(2b) intermediate general qualification","43","0.127541036914597","0.094349321033285","0.160732752795909"
"Very often","2008","no migration background","(2a) intermediate vocational","345","0.0744662258800088","0.0666932429887054","0.0822392087713122"
"Very often","2008","no migration background","(2c_gen) general maturity certificate","71","0.123296007302442","0.0960655411335563","0.150526473471328"
"Very often","2008","no migration background","(2c_voc) vocational maturity certificate","108","0.0804558501988285","0.0647626941340203","0.0961490062636367"
"Very often","2008","no migration background","(3a) lower tertiary education","105","0.0636813421396858","0.0515250764172308","0.0758376078621407"
"Very often","2008","no migration background","(3b) higher tertiary education","160","0.068089769906285","0.0576813499938498","0.0784981898187202"
"Very often","2008","direct migration background","(0) in school","2","","",""
"Very often","2008","direct migration background","(1a) inadequately completed","4","","",""
"Very often","2008","direct migration background","(1b) general elementary school","23","","",""
"Very often","2008","direct migration background","(1c) basic vocational qualification","33","0.0879265002859193","0.0635159465090188","0.11233705406282"
"Very often","2008","direct migration background","(2b) intermediate general qualification","4","","",""
"Very often","2008","direct migration background","(2a) intermediate vocational","23","","",""
"Very often","2008","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Very often","2008","direct migration background","(2c_voc) vocational maturity certificate","16","","",""
"Very often","2008","direct migration background","(3a) lower tertiary education","10","","",""
"Very often","2008","direct migration background","(3b) higher tertiary education","14","","",""
"Very often","2008","indirect migration background","(0) in school","8","","",""
"Very often","2008","indirect migration background","(1a) inadequately completed","2","","",""
"Very often","2008","indirect migration background","(1b) general elementary school","11","","",""
"Very often","2008","indirect migration background","(1c) basic vocational qualification","12","","",""
"Very often","2008","indirect migration background","(2b) intermediate general qualification","11","","",""
"Very often","2008","indirect migration background","(2a) intermediate vocational","24","","",""
"Very often","2008","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"Very often","2008","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Very often","2008","indirect migration background","(3a) lower tertiary education","3","","",""
"Very often","2008","indirect migration background","(3b) higher tertiary education","8","","",""
"Very rare","2009","no migration background","(0) in school","1","","",""
"Very rare","2009","no migration background","(1a) inadequately completed","3","","",""
"Very rare","2009","no migration background","(1b) general elementary school","52","0.0601519938203007","0.0452198405730848","0.0750841470675166"
"Very rare","2009","no migration background","(1c) basic vocational qualification","166","0.0455864913365265","0.0393147072644348","0.0518582754086183"
"Very rare","2009","no migration background","(2b) intermediate general qualification","7","","",""
"Very rare","2009","no migration background","(2a) intermediate vocational","109","0.0311233765197534","0.0258362973968718","0.036410455642635"
"Very rare","2009","no migration background","(2c_gen) general maturity certificate","7","","",""
"Very rare","2009","no migration background","(2c_voc) vocational maturity certificate","22","","",""
"Very rare","2009","no migration background","(3a) lower tertiary education","26","","",""
"Very rare","2009","no migration background","(3b) higher tertiary education","38","0.0208015616584798","0.0147911780532639","0.0268119452636957"
"Very rare","2009","direct migration background","(0) in school","","","",""
"Very rare","2009","direct migration background","(1a) inadequately completed","3","","",""
"Very rare","2009","direct migration background","(1b) general elementary school","16","","",""
"Very rare","2009","direct migration background","(1c) basic vocational qualification","18","","",""
"Very rare","2009","direct migration background","(2b) intermediate general qualification","1","","",""
"Very rare","2009","direct migration background","(2a) intermediate vocational","3","","",""
"Very rare","2009","direct migration background","(2c_gen) general maturity certificate","2","","",""
"Very rare","2009","direct migration background","(2c_voc) vocational maturity certificate","11","","",""
"Very rare","2009","direct migration background","(3a) lower tertiary education","","","",""
"Very rare","2009","direct migration background","(3b) higher tertiary education","4","","",""
"Very rare","2009","indirect migration background","(0) in school","","","",""
"Very rare","2009","indirect migration background","(1a) inadequately completed","1","","",""
"Very rare","2009","indirect migration background","(1b) general elementary school","","","",""
"Very rare","2009","indirect migration background","(1c) basic vocational qualification","3","","",""
"Very rare","2009","indirect migration background","(2b) intermediate general qualification","1","","",""
"Very rare","2009","indirect migration background","(2a) intermediate vocational","","","",""
"Very rare","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very rare","2009","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Very rare","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Very rare","2009","indirect migration background","(3b) higher tertiary education","1","","",""
"Rarely","2009","no migration background","(0) in school","7","","",""
"Rarely","2009","no migration background","(1a) inadequately completed","8","","",""
"Rarely","2009","no migration background","(1b) general elementary school","191","0.189528172906592","0.16491461124897","0.214141734564215"
"Rarely","2009","no migration background","(1c) basic vocational qualification","526","0.129074763943415","0.118993480332593","0.139156047554236"
"Rarely","2009","no migration background","(2b) intermediate general qualification","28","","",""
