"year","bula_h","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","","","","",""
"2002","Mecklenburg-Western Pomerania","secondary school degree","25.46","25","253","21","22","28","31","36","24.96","25.96","17","42","24","26"
"2002","North Rhine-Westphalia","college entrance qualification","24.66","24","1342","20","22","27","30","38","24.45","24.87","15","52","24","24"
"2002","North Rhine-Westphalia","lower secondary degree","26.27","26","1808","22","24","29","32","38","26.08","26.46","15","43","26","26"
"2002","North Rhine-Westphalia","no degree/no degree yet","24.19","23","241","19","21","26","31","36","23.59","24.79","13","52","22","23"
"2002","North Rhine-Westphalia","Other degree","26.41","26","370","21","23","29","31","39","25.95","26.87","19","59","26","27"
"2002","North Rhine-Westphalia","secondary school degree","24.81","24","1024","20","22","27","30","37","24.53","25.09","15","66","24","25"
"2002","Rhineland-Palatinate,Saarland","college entrance qualification","24.78","24","253","20","22","27","30","34","24.31","25.25","17","40","24","25"
"2002","Rhineland-Palatinate,Saarland","lower secondary degree","26.26","26","661","21","23","29","32","41","25.91","26.61","13","47","25","26"
"2002","Rhineland-Palatinate,Saarland","no degree/no degree yet","25.1","24","59","20","22","29","33","36","23.9","26.3","18","36","22","24"
"2002","Rhineland-Palatinate,Saarland","Other degree","25.52","25","100","21","23","28","30","36","24.75","26.29","16","36","24","27"
"2002","Rhineland-Palatinate,Saarland","secondary school degree","25.48","24.13","286","20","22","28","31","48","24.95","26.01","17","48","24","25"
"2002","Saxony","college entrance qualification","24.68","25","345","20","22","27","29","35","24.28","25.08","14","42","24","25"
"2002","Saxony","lower secondary degree","26.63","26","476","21","24","29","33","38","26.25","27.01","16","43","26","27"
"2002","Saxony","no degree/no degree yet","21.89","21","47","19","19","23","28","32","20.97","22.81","17","32","20","22"
"2002","Saxony","Other degree","","","","","","","","","","","","","",""
"2002","Saxony","secondary school degree","25.08","25","760","21","22","27","30","35","24.8","25.36","15","55","24","25"
"2002","Saxony-Anhalt","college entrance qualification","25.32","25","190","20","22","27","31","38","24.71","25.93","17","41","24","25"
"2002","Saxony-Anhalt","lower secondary degree","27.16","27","332","22","24","29","33","40","26.64","27.68","16","53","26","28"
"2002","Saxony-Anhalt","no degree/no degree yet","22.18","21.33","32","20","20","24","27","31","21.05","23.31","16","31","20","22"
"2002","Saxony-Anhalt","Other degree","","","","","","","","","","","","","",""
"2002","Saxony-Anhalt","secondary school degree","25.65","25","402","20","22","29","31","38","25.21","26.09","16","43","25","26"
"2002","Schleswig-Holstein","college entrance qualification","23.67","23","171","20","21","26","28","32","23.13","24.21","17","37","22","24"
"2002","Schleswig-Holstein","lower secondary degree","25.24","25","291","21","22","27","30","38","24.77","25.71","13","42","24","25"
"2002","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","","","","",""
"2002","Schleswig-Holstein","Other degree","","","","","","","","","","","","","",""
"2002","Schleswig-Holstein","secondary school degree","24.02","23","186","20","21","26","30","37","23.44","24.6","18","40","23","24"
"2002","Thuringia","college entrance qualification","24.19","24","162","20","22","26","29","36","23.61","24.77","15","36","23","25"
"2002","Thuringia","lower secondary degree","26.75","26","325","22","24","29","32","38","26.29","27.21","17","47","26","27"
"2002","Thuringia","no degree/no degree yet","","","","","","","","","","","","","",""
"2002","Thuringia","Other degree","","","","","","","","","","","","","",""
"2002","Thuringia","secondary school degree","25.6","25","430","21","23","28","31","39","25.19","26.01","17","40","25","26"
"2003","Baden-Württemberg","college entrance qualification","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","lower secondary degree","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","Other degree","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","secondary school degree","","","","","","","","","","","","","",""
"2003","Bavaria","college entrance qualification","","","","","","","","","","","","","",""
"2003","Bavaria","lower secondary degree","","","","","","","","","","","","","",""
"2003","Bavaria","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Bavaria","Other degree","","","","","","","","","","","","","",""
"2003","Bavaria","secondary school degree","","","","","","","","","","","","","",""
"2003","Berlin","college entrance qualification","","","","","","","","","","","","","",""
"2003","Berlin","lower secondary degree","","","","","","","","","","","","","",""
"2003","Berlin","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Berlin","Other degree","","","","","","","","","","","","","",""
"2003","Berlin","secondary school degree","","","","","","","","","","","","","",""
"2003","Brandenburg","college entrance qualification","","","","","","","","","","","","","",""
"2003","Brandenburg","lower secondary degree","","","","","","","","","","","","","",""
"2003","Brandenburg","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Brandenburg","Other degree","","","","","","","","","","","","","",""
"2003","Brandenburg","secondary school degree","","","","","","","","","","","","","",""
"2003","Bremen","college entrance qualification","","","","","","","","","","","","","",""
"2003","Bremen","lower secondary degree","","","","","","","","","","","","","",""
"2003","Bremen","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Bremen","Other degree","","","","","","","","","","","","","",""
"2003","Bremen","secondary school degree","","","","","","","","","","","","","",""
"2003","Hamburg","college entrance qualification","","","","","","","","","","","","","",""
"2003","Hamburg","lower secondary degree","","","","","","","","","","","","","",""
"2003","Hamburg","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Hamburg","Other degree","","","","","","","","","","","","","",""
"2003","Hamburg","secondary school degree","","","","","","","","","","","","","",""
"2003","Hesse","college entrance qualification","","","","","","","","","","","","","",""
"2003","Hesse","lower secondary degree","","","","","","","","","","","","","",""
"2003","Hesse","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Hesse","Other degree","","","","","","","","","","","","","",""
"2003","Hesse","secondary school degree","","","","","","","","","","","","","",""
"2003","Lower Saxony","college entrance qualification","","","","","","","","","","","","","",""
"2003","Lower Saxony","lower secondary degree","","","","","","","","","","","","","",""
"2003","Lower Saxony","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Lower Saxony","Other degree","","","","","","","","","","","","","",""
"2003","Lower Saxony","secondary school degree","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","","","","",""
"2003","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","","","","",""
"2003","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","","","","",""
"2003","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","North Rhine-Westphalia","Other degree","","","","","","","","","","","","","",""
"2003","North Rhine-Westphalia","secondary school degree","","","","","","","","","","","","","",""
"2003","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","","","","",""
"2003","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","","","","",""
"2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","","","","",""
"2003","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","","","","",""
"2003","Saxony","college entrance qualification","","","","","","","","","","","","","",""
"2003","Saxony","lower secondary degree","","","","","","","","","","","","","",""
"2003","Saxony","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Saxony","Other degree","","","","","","","","","","","","","",""
"2003","Saxony","secondary school degree","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","college entrance qualification","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","lower secondary degree","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","Other degree","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","secondary school degree","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","college entrance qualification","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","lower secondary degree","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","Other degree","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","secondary school degree","","","","","","","","","","","","","",""
"2003","Thuringia","college entrance qualification","","","","","","","","","","","","","",""
"2003","Thuringia","lower secondary degree","","","","","","","","","","","","","",""
"2003","Thuringia","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Thuringia","Other degree","","","","","","","","","","","","","",""
"2003","Thuringia","secondary school degree","","","","","","","","","","","","","",""
"2004","Baden-Württemberg","college entrance qualification","24.67","24","629","20","22","26","29","35","24.35","24.99","16","69","24","25"
"2004","Baden-Württemberg","lower secondary degree","25.87","25","923","21","23","28","31","39","25.59","26.15","15","51","25","26"
"2004","Baden-Württemberg","no degree/no degree yet","24.33","22.62","131","19","20","29","32","35","23.46","25.2","14","39","21","23"
"2004","Baden-Württemberg","Other degree","26.56","26","278","22","23","29","32","39","26","27.12","15","45","26","27"
"2004","Baden-Württemberg","secondary school degree","24.96","24","607","20","22","27","30","37","24.61","25.31","17","55","24","24"
"2004","Bavaria","college entrance qualification","24.75","24","729","20","22","27","30","35","24.41","25.09","15","67","24","24"
"2004","Bavaria","lower secondary degree","26.28","26","1256","21","23","28","31","40","26.02","26.54","14","73","25","26"
"2004","Bavaria","no degree/no degree yet","23.96","23","101","20","21","26","29","35","23.14","24.78","15","35","21","23"
"2004","Bavaria","Other degree","25.91","26","165","20","23","29","32","40","25.23","26.59","17","51","25","26"
"2004","Bavaria","secondary school degree","24.81","24","741","20","22","27","30","36","24.53","25.09","16","45","24","25"
"2004","Berlin","college entrance qualification","23.77","24","298","20","21","26","28","37","23.31","24.23","17","42","23","24"
"2004","Berlin","lower secondary degree","26.55","25","149","21","23","29","35","41","25.72","27.38","17","47","24","27"
"2004","Berlin","no degree/no degree yet","21.85","22","35","17","19","23","25","33","20.57","23.13","16","33","21","23"
"2004","Berlin","Other degree","25.6","25","34","21","24","29","30","30","23.7","27.5","19","48","24","28"
"2004","Berlin","secondary school degree","25.56","24","272","20","22","28","32","44","25","26.12","18","49","24","25"
"2004","Brandenburg","college entrance qualification","25.65","25","202","21","23","28","32","35","25.1","26.2","18","36","24","25"
"2004","Brandenburg","lower secondary degree","27.59","27","268","22","24","30","33","47","26.97","28.21","13","47","26","28"
"2004","Brandenburg","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Brandenburg","Other degree","","","","","","","","","","","","","",""
"2004","Brandenburg","secondary school degree","25.81","26","383","21","22","29","31","38","25.38","26.24","17","47","25","26"
"2004","Bremen","college entrance qualification","25.1","24.92","44","20","22","27","33","33","24.1","26.1","19","33","22","25"
"2004","Bremen","lower secondary degree","26.37","26","56","21","24","29","32","36","25.3","27.44","19","36","24","27"
"2004","Bremen","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Bremen","Other degree","","","","","","","","","","","","","",""
"2004","Bremen","secondary school degree","25.62","25","46","21","24","28","30","32","24.69","26.55","19","33","24","26"
"2004","Hamburg","college entrance qualification","23.01","23","105","19","21","24","27","35","22.37","23.65","17","35","22","24"
"2004","Hamburg","lower secondary degree","26.02","25","75","20","23","28","35","42","24.62","27.42","18","47","24","27"
"2004","Hamburg","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Hamburg","Other degree","","","","","","","","","","","","","",""
"2004","Hamburg","secondary school degree","24.95","24","89","19","21","27","30","49","23.91","25.99","18","49","22","25"
"2004","Hesse","college entrance qualification","25.19","25","417","21","22","27","30","39","24.81","25.57","17","45","24","25"
"2004","Hesse","lower secondary degree","27.08","27","446","21","24","30","33","39","26.65","27.51","17","49","26","27"
"2004","Hesse","no degree/no degree yet","24.94","24","60","19","22","27","31","34","23.63","26.25","17","43","22","27"
"2004","Hesse","Other degree","26.34","25","119","21","24","29","32","35","25.58","27.1","18","43","25","27"
"2004","Hesse","secondary school degree","25.26","24.12","362","21","22","27","30","39","24.81","25.71","17","51","24","25"
"2004","Lower Saxony","college entrance qualification","24.99","25","429","20","22","27","29","37","24.62","25.36","17","43","24","25"
"2004","Lower Saxony","lower secondary degree","26.45","26","677","21","24","29","32","42","26.1","26.8","14","46","26","27"
"2004","Lower Saxony","no degree/no degree yet","22.56","22","83","18","19","24","29","33","21.6","23.52","15","37","21","23"
"2004","Lower Saxony","Other degree","27.05","27","88","22","24","30","33","39","26.16","27.94","14","39","25","27"
"2004","Lower Saxony","secondary school degree","25.29","24","553","21","22","28","31","39","24.92","25.66","16","51","24","25"
"2004","Mecklenburg-Western Pomerania","college entrance qualification","24.04","24","97","18","21","27","28","35","23.27","24.81","17","36","23","25"
"2004","Mecklenburg-Western Pomerania","lower secondary degree","27.34","27","131","22","25","30","32","37","26.65","28.03","18","37","26","28"
"2004","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","secondary school degree","25.86","25.97","249","21","23","29","32","42","25.3","26.42","17","47","25","26"
"2004","North Rhine-Westphalia","college entrance qualification","24.88","24","1276","20","22","27","30","39","24.66","25.1","15","57","24","25"
"2004","North Rhine-Westphalia","lower secondary degree","26.36","26","1631","22","24","29","32","38","26.15","26.57","12","44","26","26"
"2004","North Rhine-Westphalia","no degree/no degree yet","24.08","23","227","19","21","27","30","36","23.47","24.69","16","49","22","23"
"2004","North Rhine-Westphalia","Other degree","26.66","27","316","21","24","29","32","36","26.15","27.17","16","62","26","27"
"2004","North Rhine-Westphalia","secondary school degree","25.19","25","966","20","22","27","30","40","24.92","25.46","16","63","24","25"
"2004","Rhineland-Palatinate,Saarland","college entrance qualification","24.75","24","253","20","22","27","30","35","24.26","25.24","17","44","24","25"
"2004","Rhineland-Palatinate,Saarland","lower secondary degree","26.79","26","605","21","24","29","33","41","26.43","27.15","13","46","26","27"
"2004","Rhineland-Palatinate,Saarland","no degree/no degree yet","24.92","23","53","19","21","28","34","35","23.63","26.21","17","35","22","24"
"2004","Rhineland-Palatinate,Saarland","Other degree","26.1","26","87","22","22","29","31","34","25.26","26.94","16","37","24","27"
"2004","Rhineland-Palatinate,Saarland","secondary school degree","25.72","25","274","20","22","29","32","49","25.14","26.3","17","49","24","25"
"2004","Saxony","college entrance qualification","24.84","25","348","20","22","28","29","35","24.4","25.28","18","57","24","25"
"2004","Saxony","lower secondary degree","26.83","26.46","416","22","24","30","33","39","26.41","27.25","15","40","26","27"
"2004","Saxony","no degree/no degree yet","22.48","21","53","18","20","24","27","38","21.4","23.56","16","38","20","22"
"2004","Saxony","Other degree","","","","","","","","","","","","","",""
"2004","Saxony","secondary school degree","25.31","25","722","21","22","28","30","35","25.01","25.61","17","57","24","25"
"2004","Saxony-Anhalt","college entrance qualification","25.28","24","190","20","22","27","31","42","24.64","25.92","17","45","24","25"
"2004","Saxony-Anhalt","lower secondary degree","27.17","27","297","22","24","30","33","40","26.65","27.69","16","43","26","28"
"2004","Saxony-Anhalt","no degree/no degree yet","21.85","21","37","18","20","24","27","28","20.82","22.88","16","31","20","23"
"2004","Saxony-Anhalt","Other degree","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","secondary school degree","25.97","25","379","21","23","29","31","38","25.5","26.44","16","45","25","26"
"2004","Schleswig-Holstein","college entrance qualification","23.49","23","166","20","21","25","28","36","22.96","24.02","17","36","22","24"
"2004","Schleswig-Holstein","lower secondary degree","25.21","25","266","21","22","28","30","37","24.71","25.71","17","45","24","25"
"2004","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","Other degree","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","secondary school degree","24.57","24","172","20","21","27","30","37","23.93","25.21","18","38","23","25"
"2004","Thuringia","college entrance qualification","24.18","24","163","19","22","26","29","40","23.56","24.8","16","40","23","25"
"2004","Thuringia","lower secondary degree","26.86","26","303","22","25","29","32","40","26.34","27.38","15","54","26","28"
"2004","Thuringia","no degree/no degree yet","21.88","21","31","18","19","23","27","32","20.49","23.27","17","32","19","23"
"2004","Thuringia","Other degree","","","","","","","","","","","","","",""
"2004","Thuringia","secondary school degree","25.91","25","421","21","23","28","31","38","25.46","26.36","16","62","25","26"
"2005","Baden-Württemberg","college entrance qualification","","","","","","","","","","","","","",""
"2005","Baden-Württemberg","lower secondary degree","","","","","","","","","","","","","",""
"2005","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Baden-Württemberg","Other degree","","","","","","","","","","","","","",""
"2005","Baden-Württemberg","secondary school degree","","","","","","","","","","","","","",""
"2005","Bavaria","college entrance qualification","","","","","","","","","","","","","",""
"2005","Bavaria","lower secondary degree","","","","","","","","","","","","","",""
"2005","Bavaria","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Bavaria","Other degree","","","","","","","","","","","","","",""
"2005","Bavaria","secondary school degree","","","","","","","","","","","","","",""
"2005","Berlin","college entrance qualification","","","","","","","","","","","","","",""
"2005","Berlin","lower secondary degree","","","","","","","","","","","","","",""
"2005","Berlin","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Berlin","Other degree","","","","","","","","","","","","","",""
"2005","Berlin","secondary school degree","","","","","","","","","","","","","",""
"2005","Brandenburg","college entrance qualification","","","","","","","","","","","","","",""
"2005","Brandenburg","lower secondary degree","","","","","","","","","","","","","",""
"2005","Brandenburg","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Brandenburg","Other degree","","","","","","","","","","","","","",""
"2005","Brandenburg","secondary school degree","","","","","","","","","","","","","",""
"2005","Bremen","college entrance qualification","","","","","","","","","","","","","",""
"2005","Bremen","lower secondary degree","","","","","","","","","","","","","",""
"2005","Bremen","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Bremen","Other degree","","","","","","","","","","","","","",""
"2005","Bremen","secondary school degree","","","","","","","","","","","","","",""
"2005","Hamburg","college entrance qualification","","","","","","","","","","","","","",""
"2005","Hamburg","lower secondary degree","","","","","","","","","","","","","",""
"2005","Hamburg","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Hamburg","Other degree","","","","","","","","","","","","","",""
"2005","Hamburg","secondary school degree","","","","","","","","","","","","","",""
"2005","Hesse","college entrance qualification","","","","","","","","","","","","","",""
"2005","Hesse","lower secondary degree","","","","","","","","","","","","","",""
"2005","Hesse","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Hesse","Other degree","","","","","","","","","","","","","",""
"2005","Hesse","secondary school degree","","","","","","","","","","","","","",""
"2005","Lower Saxony","college entrance qualification","","","","","","","","","","","","","",""
"2005","Lower Saxony","lower secondary degree","","","","","","","","","","","","","",""
"2005","Lower Saxony","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Lower Saxony","Other degree","","","","","","","","","","","","","",""
"2005","Lower Saxony","secondary school degree","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","Other degree","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","secondary school degree","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","","","","",""
"2005","Saxony","college entrance qualification","","","","","","","","","","","","","",""
"2005","Saxony","lower secondary degree","","","","","","","","","","","","","",""
"2005","Saxony","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Saxony","Other degree","","","","","","","","","","","","","",""
"2005","Saxony","secondary school degree","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","college entrance qualification","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","lower secondary degree","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","Other degree","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","secondary school degree","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","college entrance qualification","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","lower secondary degree","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","Other degree","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","secondary school degree","","","","","","","","","","","","","",""
"2005","Thuringia","college entrance qualification","","","","","","","","","","","","","",""
"2005","Thuringia","lower secondary degree","","","","","","","","","","","","","",""
"2005","Thuringia","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Thuringia","Other degree","","","","","","","","","","","","","",""
"2005","Thuringia","secondary school degree","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","college entrance qualification","24.56","24","683","20","22","27","29","36","24.26","24.86","17","61","24","25"
"2006","Baden-Württemberg","lower secondary degree","26.55","26","922","21","24","29","32","39","26.24","26.86","18","61","26","27"
"2006","Baden-Württemberg","no degree/no degree yet","25.1","24","118","19","20","29","33","37","24.21","25.99","17","37","22","24"
"2006","Baden-Württemberg","Other degree","26.77","26","260","22","23","29","33","42","26.17","27.37","17","50","26","27"
"2006","Baden-Württemberg","secondary school degree","24.97","25","661","20","22","27","30","39","24.64","25.3","17","54","24","25"
"2006","Bavaria","college entrance qualification","24.83","24","758","20","22","27","30","36","24.56","25.1","14","47","24","25"
"2006","Bavaria","lower secondary degree","26.48","26","1303","21","23","29","32","43","26.22","26.74","16","64","26","26"
"2006","Bavaria","no degree/no degree yet","24.34","24","81","20","21","27","32","36","23.41","25.27","18","36","22","25"
"2006","Bavaria","Other degree","26.17","25","172","21","23","29","32","42","25.44","26.9","16","48","25","26"
"2006","Bavaria","secondary school degree","25.24","25","771","21","22","27","31","35","24.96","25.52","14","45","24","25"
"2006","Berlin","college entrance qualification","23.94","23","294","20","21","25","29","36","23.46","24.42","18","44","23","24"
"2006","Berlin","lower secondary degree","26.61","25","149","21","23","28","34","46","25.76","27.46","17","50","25","27"
"2006","Berlin","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Berlin","Other degree","25.26","25","37","21","23","28","30","33","23.45","27.07","19","47","23","26"
