"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2007","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"2007","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"2008","16-34 y.","(0) in school","","","","","","","","","","",""
"2008","16-34 y.","(1a) inadequately completed","","","","","","","","","","",""
"2008","16-34 y.","(1b) general elementary school","","","","","","","","","","",""
"2008","16-34 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2008","16-34 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2008","16-34 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2008","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2008","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2008","16-34 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2008","16-34 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2008","35-65 y.","(0) in school","","","","","","","","","","",""
"2008","35-65 y.","(1a) inadequately completed","","","","","","","","","","",""
"2008","35-65 y.","(1b) general elementary school","","","","","","","","","","",""
"2008","35-65 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2008","35-65 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2008","35-65 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2008","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2008","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2008","35-65 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2008","35-65 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2008","66 and older","(0) in school","","","","","","","","","","",""
"2008","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"2008","66 and older","(1b) general elementary school","","","","","","","","","","",""
"2008","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"2008","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"2008","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"2008","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2008","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2008","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"2008","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"2009","16-34 y.","(0) in school","3.61","3","311","2","2","5","6","3.43","3.79","3","4"
"2009","16-34 y.","(1a) inadequately completed","","","","","","","","","","",""
"2009","16-34 y.","(1b) general elementary school","3.55","3","259","1","2","5","6","3.34","3.76","3","4"
"2009","16-34 y.","(1c) basic vocational qualification","3.65","4","371","1","2","5","6","3.48","3.82","3","4"
"2009","16-34 y.","(2a) intermediate vocational","3.62","4","811","2","2","5","6","3.51","3.73","3","4"
"2009","16-34 y.","(2b) intermediate general qualification","3.71","4","311","2","2","5","6","3.53","3.89","3","4"
"2009","16-34 y.","(2c_gen) general maturity certificate","3.56","3","565","2","2","5","6","3.43","3.69","3","4"
"2009","16-34 y.","(2c_voc) vocational maturity certificate","3.7","4","372","2","2","5","6","3.54","3.86","3","4"
"2009","16-34 y.","(3a) lower tertiary education","3.27","3","183","2","2","4","5","3.05","3.49","3","4"
"2009","16-34 y.","(3b) higher tertiary education","3.47","3","355","1","2","5","6","3.31","3.63","3","4"
"2009","35-65 y.","(0) in school","","","","","","","","","","",""
"2009","35-65 y.","(1a) inadequately completed","4.27","4","91","2","3","6","6","3.9","4.64","4","5"
"2009","35-65 y.","(1b) general elementary school","3.99","4","510","1","3","5","7","3.83","4.15","4","4"
"2009","35-65 y.","(1c) basic vocational qualification","3.63","4","2570","1","2","5","6","3.56","3.7","3","4"
"2009","35-65 y.","(2a) intermediate vocational","3.63","4","3028","2","2","5","6","3.57","3.69","3","4"
"2009","35-65 y.","(2b) intermediate general qualification","3.81","4","86","1","2","5","7","3.42","4.2","3","4"
"2009","35-65 y.","(2c_gen) general maturity certificate","3.67","3","110","1","2","5","6","3.33","4.01","3","4"
"2009","35-65 y.","(2c_voc) vocational maturity certificate","3.51","3","805","2","2","5","6","3.4","3.62","3","4"
"2009","35-65 y.","(3a) lower tertiary education","3.38","3","1021","2","2","4","5","3.29","3.47","3","3"
"2009","35-65 y.","(3b) higher tertiary education","3.55","3","1596","2","2","5","6","3.47","3.63","3","3"
"2009","66 and older","(0) in school","","","","","","","","","","",""
"2009","66 and older","(1a) inadequately completed","3.74","3","55","2","3","5","6","3.29","4.19","3","5"
"2009","66 and older","(1b) general elementary school","3.84","4","624","1","2","5","6","3.7","3.98","4","4"
"2009","66 and older","(1c) basic vocational qualification","3.62","4","1857","1","2","5","6","3.54","3.7","4","4"
"2009","66 and older","(2a) intermediate vocational","3.92","4","524","2","2","5","6","3.77","4.07","4","4"
"2009","66 and older","(2b) intermediate general qualification","3.32","3","34","1","2","5","6","2.66","3.98","2","5"
"2009","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2009","66 and older","(2c_voc) vocational maturity certificate","3.62","4","147","1","2","5","6","3.33","3.91","3","4"
"2009","66 and older","(3a) lower tertiary education","3.86","4","379","1","3","5","6","3.69","4.03","4","4"
"2009","66 and older","(3b) higher tertiary education","3.64","4","496","1","2","5","6","3.49","3.79","3","4"
"2010","16-34 y.","(0) in school","","","","","","","","","","",""
"2010","16-34 y.","(1a) inadequately completed","","","","","","","","","","",""
"2010","16-34 y.","(1b) general elementary school","","","","","","","","","","",""
"2010","16-34 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2010","16-34 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2010","16-34 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2010","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2010","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2010","16-34 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2010","16-34 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2010","35-65 y.","(0) in school","","","","","","","","","","",""
"2010","35-65 y.","(1a) inadequately completed","","","","","","","","","","",""
"2010","35-65 y.","(1b) general elementary school","","","","","","","","","","",""
"2010","35-65 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2010","35-65 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2010","35-65 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2010","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2010","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2010","35-65 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2010","35-65 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2010","66 and older","(0) in school","","","","","","","","","","",""
"2010","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"2010","66 and older","(1b) general elementary school","","","","","","","","","","",""
"2010","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"2010","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"2010","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"2010","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2010","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2010","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"2010","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"2011","16-34 y.","(0) in school","","","","","","","","","","",""
"2011","16-34 y.","(1a) inadequately completed","","","","","","","","","","",""
"2011","16-34 y.","(1b) general elementary school","","","","","","","","","","",""
"2011","16-34 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2011","16-34 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2011","16-34 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2011","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2011","16-34 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2011","16-34 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2011","35-65 y.","(0) in school","","","","","","","","","","",""
"2011","35-65 y.","(1a) inadequately completed","","","","","","","","","","",""
"2011","35-65 y.","(1b) general elementary school","","","","","","","","","","",""
"2011","35-65 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2011","35-65 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2011","35-65 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2011","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2011","35-65 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2011","35-65 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2011","66 and older","(0) in school","","","","","","","","","","",""
"2011","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"2011","66 and older","(1b) general elementary school","","","","","","","","","","",""
"2011","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"2011","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"2011","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"2011","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2011","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"2011","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"2012","16-34 y.","(0) in school","3.73","4","191","2","3","5","6","3.51","3.95","3","4"
"2012","16-34 y.","(1a) inadequately completed","4.07","4","82","2","2","5","7","3.65","4.49","4","5"
"2012","16-34 y.","(1b) general elementary school","3.91","4","283","1","2","5","6","3.69","4.13","3","4"
"2012","16-34 y.","(1c) basic vocational qualification","3.81","4","309","2","2","5","6","3.62","4","3","4"
"2012","16-34 y.","(2a) intermediate vocational","3.69","4","520","1","2","5","6","3.55","3.83","3","4"
"2012","16-34 y.","(2b) intermediate general qualification","3.81","4","148","1","2","5","7","3.51","4.11","3","4"
"2012","16-34 y.","(2c_gen) general maturity certificate","4.15","4","128","2","3","5","6","3.87","4.43","3","4"
"2012","16-34 y.","(2c_voc) vocational maturity certificate","3.79","4","197","2","3","5","6","3.57","4.01","4","4"
"2012","16-34 y.","(3a) lower tertiary education","3.58","3","61","2","2","4","6","3.17","3.99","3","4"
"2012","16-34 y.","(3b) higher tertiary education","3.31","3","141","1","2","4","6","3.03","3.59","3","4"
"2012","35-65 y.","(0) in school","","","","","","","","","","",""
"2012","35-65 y.","(1a) inadequately completed","4.29","4","78","2","3","6","7","3.86","4.72","3","5"
"2012","35-65 y.","(1b) general elementary school","3.93","4","286","1","2","5","7","3.72","4.14","3","4"
"2012","35-65 y.","(1c) basic vocational qualification","3.56","4","815","1","2","5","6","3.44","3.68","3","4"
"2012","35-65 y.","(2a) intermediate vocational","3.54","3","1539","1","2","5","6","3.46","3.62","3","4"
"2012","35-65 y.","(2b) intermediate general qualification","3.75","4","82","1","3","5","6","3.39","4.11","3","4"
"2012","35-65 y.","(2c_gen) general maturity certificate","3.15","3","119","1","2","4","5","2.86","3.44","2","3"
"2012","35-65 y.","(2c_voc) vocational maturity certificate","3.49","3","678","1","2","5","6","3.37","3.61","3","4"
"2012","35-65 y.","(3a) lower tertiary education","3.32","3","392","1","2","4","6","3.16","3.48","3","3"
"2012","35-65 y.","(3b) higher tertiary education","3.45","3","897","1","2","5","6","3.35","3.55","3","4"
"2012","66 and older","(0) in school","","","","","","","","","","",""
"2012","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"2012","66 and older","(1b) general elementary school","","","","","","","","","","",""
"2012","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"2012","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"2012","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"2013","16-34 y.","(0) in school","3.88","4","262","1","3","5","6","3.68","4.08","3","4"
"2013","16-34 y.","(1a) inadequately completed","4.12","4","34","1","3","5","6","3.47","4.77","3","6"
"2013","16-34 y.","(1b) general elementary school","3.75","4","213","1","2","5","6","3.51","3.99","3","4"
"2013","16-34 y.","(1c) basic vocational qualification","3.59","4","308","1","2","5","6","3.4","3.78","3","4"
"2013","16-34 y.","(2a) intermediate vocational","3.74","4","670","2","2","5","6","3.62","3.86","3","4"
"2013","16-34 y.","(2b) intermediate general qualification","3.65","4","265","2","2","5","6","3.45","3.85","3","4"
"2013","16-34 y.","(2c_gen) general maturity certificate","3.62","3","565","2","2","5","6","3.49","3.75","3","4"
"2013","16-34 y.","(2c_voc) vocational maturity certificate","3.8","4","334","2","3","5","6","3.63","3.97","3","4"
"2013","16-34 y.","(3a) lower tertiary education","3.4","3","194","2","2","5","6","3.17","3.63","3","4"
"2013","16-34 y.","(3b) higher tertiary education","3.52","3","480","2","2","5","6","3.38","3.66","3","4"
"2013","35-65 y.","(0) in school","","","","","","","","","","",""
"2013","35-65 y.","(1a) inadequately completed","4.3","4","116","1","3","6","7","3.95","4.65","4","5"
"2013","35-65 y.","(1b) general elementary school","4","4","535","1","2","5","7","3.84","4.16","4","4"
"2013","35-65 y.","(1c) basic vocational qualification","3.65","4","2477","1","2","5","6","3.58","3.72","4","4"
"2013","35-65 y.","(2a) intermediate vocational","3.61","4","3169","1","2","5","6","3.55","3.67","3","4"
"2013","35-65 y.","(2b) intermediate general qualification","3.99","4","134","2","2","6","6","3.68","4.3","3","4"
"2013","35-65 y.","(2c_gen) general maturity certificate","3.47","3","162","1","2","5","6","3.2","3.74","3","4"
"2013","35-65 y.","(2c_voc) vocational maturity certificate","3.54","3","930","2","2","5","6","3.43","3.65","3","4"
"2013","35-65 y.","(3a) lower tertiary education","3.31","3","1007","1","2","4","5","3.21","3.41","3","3"
"2013","35-65 y.","(3b) higher tertiary education","3.51","3","1625","2","2","5","6","3.43","3.59","3","3"
"2013","66 and older","(0) in school","","","","","","","","","","",""
"2013","66 and older","(1a) inadequately completed","3.37","3","68","1","2","4","6","2.93","3.81","3","4"
"2013","66 and older","(1b) general elementary school","3.82","4","657","1","2","5","6","3.69","3.95","4","4"
"2013","66 and older","(1c) basic vocational qualification","3.75","4","2010","1","2","5","6","3.67","3.83","4","4"
"2013","66 and older","(2a) intermediate vocational","3.85","4","729","1","2","5","6","3.73","3.97","4","4"
"2013","66 and older","(2b) intermediate general qualification","3.61","4","68","1","2","5","6","3.18","4.04","3","4"
"2013","66 and older","(2c_gen) general maturity certificate","3.44","3","40","1","2","5","7","2.78","4.1","2","5"
"2013","66 and older","(2c_voc) vocational maturity certificate","3.4","3","192","1","2","5","6","3.16","3.64","3","4"
"2013","66 and older","(3a) lower tertiary education","3.5","3","475","1","2","5","6","3.35","3.65","3","4"
"2013","66 and older","(3b) higher tertiary education","3.64","4","674","1","2","5","6","3.51","3.77","3","4"
"2014","16-34 y.","(0) in school","","","","","","","","","","",""
"2014","16-34 y.","(1a) inadequately completed","","","","","","","","","","",""
"2014","16-34 y.","(1b) general elementary school","","","","","","","","","","",""
"2014","16-34 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","16-34 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2014","16-34 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","16-34 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2014","16-34 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2014","35-65 y.","(0) in school","","","","","","","","","","",""
"2014","35-65 y.","(1a) inadequately completed","","","","","","","","","","",""
"2014","35-65 y.","(1b) general elementary school","","","","","","","","","","",""
"2014","35-65 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","35-65 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2014","35-65 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","35-65 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2014","35-65 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2014","66 and older","(0) in school","","","","","","","","","","",""
"2014","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"2014","66 and older","(1b) general elementary school","","","","","","","","","","",""
"2014","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"2014","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"2014","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"2015","16-34 y.","(0) in school","","","","","","","","","","",""
"2015","16-34 y.","(1a) inadequately completed","","","","","","","","","","",""
"2015","16-34 y.","(1b) general elementary school","","","","","","","","","","",""
"2015","16-34 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2015","16-34 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2015","16-34 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2015","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2015","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2015","16-34 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2015","16-34 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2015","35-65 y.","(0) in school","","","","","","","","","","",""
"2015","35-65 y.","(1a) inadequately completed","","","","","","","","","","",""
"2015","35-65 y.","(1b) general elementary school","","","","","","","","","","",""
"2015","35-65 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2015","35-65 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2015","35-65 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2015","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2015","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2015","35-65 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2015","35-65 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2015","66 and older","(0) in school","","","","","","","","","","",""
"2015","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"2015","66 and older","(1b) general elementary school","","","","","","","","","","",""
"2015","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"2015","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"2015","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"2015","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2015","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2015","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"2015","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"2016","16-34 y.","(0) in school","","","","","","","","","","",""
"2016","16-34 y.","(1a) inadequately completed","","","","","","","","","","",""
"2016","16-34 y.","(1b) general elementary school","","","","","","","","","","",""
"2016","16-34 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","16-34 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2016","16-34 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","16-34 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2016","16-34 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2016","35-65 y.","(0) in school","","","","","","","","","","",""
"2016","35-65 y.","(1a) inadequately completed","","","","","","","","","","",""
"2016","35-65 y.","(1b) general elementary school","","","","","","","","","","",""
"2016","35-65 y.","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","35-65 y.","(2a) intermediate vocational","","","","","","","","","","",""
"2016","35-65 y.","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","35-65 y.","(3a) lower tertiary education","","","","","","","","","","",""
"2016","35-65 y.","(3b) higher tertiary education","","","","","","","","","","",""
"2016","66 and older","(0) in school","","","","","","","","","","",""
"2016","66 and older","(1a) inadequately completed","","","","","","","","","","",""
