"ple0004","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Strong","2002","indirect migration background","inadequately","2","","","","1"
"Strong","2002","indirect migration background","general elemantary","8","","","","1"
"Strong","2002","indirect migration background","middle vocational","12","","","","1"
"Strong","2002","indirect migration background","vocational + Abi","2","","","","1"
"Strong","2002","indirect migration background","higher vocational","2","","","","1"
"Strong","2002","indirect migration background","higher education","2","","","","1"
"A little","2003","no migration background","in school","","","","","2"
"A little","2003","no migration background","inadequately","","","","","2"
"A little","2003","no migration background","general elemantary","","","","","2"
"A little","2003","no migration background","higher vocational","","","","","2"
"A little","2003","no migration background","higher education","","","","","2"
"A little","2003","indirect migration background","in school","","","","","2"
"A little","2003","indirect migration background","inadequately","","","","","2"
"A little","2003","indirect migration background","general elemantary","","","","","2"
"A little","2003","indirect migration background","higher vocational","","","","","2"
"A little","2003","indirect migration background","higher education","","","","","2"
"A little","2003","indirect migration background","middle vocational","","","","","2"
"A little","2003","indirect migration background","vocational + Abi","","","","","2"
"A little","2003","no migration background","vocational + Abi","","","","","2"
"A little","2003","direct migration background","vocational + Abi","","","","","2"
"A little","2003","direct migration background","higher vocational","","","","","2"
"A little","2003","no migration background","middle vocational","","","","","2"
"A little","2003","direct migration background","inadequately","","","","","2"
"A little","2003","direct migration background","middle vocational","","","","","2"
"A little","2003","direct migration background","higher education","","","","","2"
"A little","2003","direct migration background","in school","","","","","2"
"A little","2003","direct migration background","general elemantary","","","","","2"
"Not at all","2003","indirect migration background","higher vocational","","","","","3"
"Not at all","2003","indirect migration background","higher education","","","","","3"
"Not at all","2003","indirect migration background","in school","","","","","3"
"Not at all","2003","indirect migration background","inadequately","","","","","3"
"Not at all","2003","indirect migration background","general elemantary","","","","","3"
"Not at all","2003","indirect migration background","middle vocational","","","","","3"
"Not at all","2003","indirect migration background","vocational + Abi","","","","","3"
"Not at all","2003","direct migration background","middle vocational","","","","","3"
"Not at all","2003","direct migration background","vocational + Abi","","","","","3"
"Not at all","2003","direct migration background","higher vocational","","","","","3"
"Not at all","2003","direct migration background","higher education","","","","","3"
"Not at all","2003","no migration background","higher vocational","","","","","3"
"Not at all","2003","no migration background","higher education","","","","","3"
"Not at all","2003","direct migration background","in school","","","","","3"
"Not at all","2003","direct migration background","inadequately","","","","","3"
"Not at all","2003","direct migration background","general elemantary","","","","","3"
"Not at all","2003","no migration background","in school","","","","","3"
"Not at all","2003","no migration background","inadequately","","","","","3"
"Not at all","2003","no migration background","general elemantary","","","","","3"
"Not at all","2003","no migration background","middle vocational","","","","","3"
"Not at all","2003","no migration background","vocational + Abi","","","","","3"
"Strong","2003","no migration background","in school","","","","","1"
"Strong","2003","no migration background","inadequately","","","","","1"
"Strong","2003","no migration background","general elemantary","","","","","1"
"Strong","2003","no migration background","middle vocational","","","","","1"
"Strong","2003","no migration background","vocational + Abi","","","","","1"
"Strong","2003","no migration background","higher vocational","","","","","1"
"Strong","2003","no migration background","higher education","","","","","1"
"Strong","2003","direct migration background","in school","","","","","1"
"Strong","2003","direct migration background","inadequately","","","","","1"
"Strong","2003","direct migration background","general elemantary","","","","","1"
"Strong","2003","direct migration background","middle vocational","","","","","1"
"Strong","2003","direct migration background","vocational + Abi","","","","","1"
"Strong","2003","direct migration background","higher vocational","","","","","1"
"Strong","2003","direct migration background","higher education","","","","","1"
"Strong","2003","indirect migration background","in school","","","","","1"
"Strong","2003","indirect migration background","inadequately","","","","","1"
"Strong","2003","indirect migration background","general elemantary","","","","","1"
"Strong","2003","indirect migration background","middle vocational","","","","","1"
"Strong","2003","indirect migration background","vocational + Abi","","","","","1"
"Strong","2003","indirect migration background","higher vocational","","","","","1"
"Strong","2003","indirect migration background","higher education","","","","","1"
"A little","2004","no migration background","higher vocational","445","0.325202336102764","0.301181584257717","0.349223087947812","2"
"A little","2004","no migration background","higher education","997","0.27782068041772","0.263726590515497","0.291914770319942","2"
"A little","2004","indirect migration background","higher vocational","8","","","","2"
"A little","2004","indirect migration background","higher education","5","","","","2"
"A little","2004","no migration background","in school","43","0.0843094627735227","0.0598324724799546","0.108786453067091","2"
"A little","2004","no migration background","middle vocational","2943","0.325984383897941","0.31657784092333","0.335390926872552","2"
"A little","2004","no migration background","vocational + Abi","200","0.231253123817727","0.203599130880827","0.258907116754627","2"
"A little","2004","indirect migration background","in school","5","","","","2"
"A little","2004","indirect migration background","middle vocational","53","0.178705596235313","0.13711857643269","0.220292616037935","2"
"A little","2004","indirect migration background","vocational + Abi","8","","","","2"
"A little","2004","no migration background","inadequately","29","","","","2"
"A little","2004","no migration background","general elemantary","587","0.347903627019932","0.325807591909101","0.369999662130763","2"
"A little","2004","indirect migration background","inadequately","1","","","","2"
"A little","2004","indirect migration background","general elemantary","30","0.174278755209233","0.12048023112296","0.228077279295506","2"
"A little","2004","direct migration background","middle vocational","294","0.302957953079946","0.273751521418344","0.332164384741548","2"
"A little","2004","direct migration background","vocational + Abi","64","0.323093781361834","0.262122907020447","0.384064655703221","2"
"A little","2004","direct migration background","higher vocational","45","0.285633358254684","0.210807945809392","0.360458770699976","2"
"A little","2004","direct migration background","higher education","101","0.287560628408879","0.240739752433369","0.334381504384389","2"
"A little","2004","direct migration background","general elemantary","200","0.309634919241725","0.273094383747944","0.346175454735507","2"
"A little","2004","direct migration background","in school","4","","","","2"
"A little","2004","direct migration background","inadequately","64","0.436687911455037","0.35910637338788","0.514269449522194","2"
"Not at all","2004","indirect migration background","in school","77","0.91087998558633","0.849212055884463","0.972547915288197","3"
"Not at all","2004","indirect migration background","inadequately","10","","","","3"
"Not at all","2004","indirect migration background","middle vocational","265","0.7895639360748","0.745315999017487","0.833811873132113","3"
"Not at all","2004","indirect migration background","higher vocational","33","0.680379395626578","0.540997353251488","0.819761438001668","3"
"Not at all","2004","indirect migration background","higher education","54","0.871447275024807","0.787454027130856","0.955440522918757","3"
"Not at all","2004","indirect migration background","general elemantary","158","0.816257278748293","0.761334814741326","0.87117974275526","3"
"Not at all","2004","indirect migration background","vocational + Abi","38","0.748136286378787","0.625335645482957","0.870936927274617","3"
"Not at all","2004","no migration background","higher vocational","873","0.549849272125879","0.524338489121153","0.575360055130605","3"
"Not at all","2004","no migration background","higher education","2671","0.645958312516387","0.630910905271701","0.661005719761073","3"
"Not at all","2004","direct migration background","in school","58","0.899873533867718","0.825156877265668","0.974590190469768","3"
"Not at all","2004","direct migration background","inadequately","63","0.370329841057545","0.294794677288988","0.445865004826101","3"
"Not at all","2004","direct migration background","general elemantary","318","0.503646804988981","0.464131168135603","0.543162441842359","3"
"Not at all","2004","direct migration background","middle vocational","558","0.584453919240711","0.553132418298974","0.615775420182448","3"
"Not at all","2004","direct migration background","vocational + Abi","144","0.589072988435615","0.52492828954713","0.6532176873241","3"
"Not at all","2004","direct migration background","higher vocational","84","0.623918745682469","0.543679112685307","0.70415837867963","3"
"Not at all","2004","direct migration background","higher education","228","0.604000564047271","0.553410314403697","0.654590813690845","3"
"Not at all","2004","no migration background","in school","445","0.89525801759017","0.868281865854585","0.922234169325755","3"
"Not at all","2004","no migration background","inadequately","43","0.5123588936545","0.404171051583581","0.620546735725419","3"
"Not at all","2004","no migration background","general elemantary","842","0.42396292573474","0.401037461487882","0.446888389981597","3"
"Not at all","2004","no migration background","middle vocational","5522","0.540150408307408","0.530148982362471","0.550151834252345","3"
"Not at all","2004","no migration background","vocational + Abi","637","0.673994858463549","0.643250681014915","0.704739035912183","3"
"Strong","2004","direct migration background","higher education","30","0.10843880754385","0.0762748995205586","0.140602715567142","1"
"Strong","2004","indirect migration background","in school","","","","","1"
"Strong","2004","indirect migration background","inadequately","1","","","","1"
"Strong","2004","indirect migration background","general elemantary","3","","","","1"
"Strong","2004","no migration background","in school","7","","","","1"
"Strong","2004","no migration background","inadequately","10","","","","1"
"Strong","2004","no migration background","general elemantary","356","0.228133447245329","0.208666646961333","0.247600247529324","1"
"Strong","2004","no migration background","middle vocational","1074","0.133865207794651","0.127032021407393","0.140698394181909","1"
"Strong","2004","no migration background","vocational + Abi","56","0.0947520177187238","0.075543211392033","0.113960824045414","1"
"Strong","2004","no migration background","higher vocational","143","0.124948391771357","0.107993104513553","0.141903679029161","1"
"Strong","2004","no migration background","higher education","212","0.0762210070658931","0.0678716389231853","0.0845703752086008","1"
"Strong","2004","direct migration background","in school","","","","","1"
"Strong","2004","direct migration background","inadequately","30","0.192982247487418","0.131251933081943","0.254712561892894","1"
"Strong","2004","direct migration background","general elemantary","97","0.186718275769294","0.155920138252316","0.217516413286271","1"
"Strong","2004","direct migration background","middle vocational","99","0.112588127679343","0.0924987377508001","0.132677517607886","1"
"Strong","2004","direct migration background","vocational + Abi","18","","","","1"
"Strong","2004","direct migration background","higher vocational","11","","","","1"
"Strong","2004","indirect migration background","middle vocational","8","","","","1"
"Strong","2004","indirect migration background","vocational + Abi","2","","","","1"
"Strong","2004","indirect migration background","higher vocational","2","","","","1"
"Strong","2004","indirect migration background","higher education","2","","","","1"
"A little","2005","no migration background","higher vocational","","","","","2"
"A little","2005","no migration background","higher education","","","","","2"
"A little","2005","indirect migration background","higher vocational","","","","","2"
"A little","2005","indirect migration background","higher education","","","","","2"
"A little","2005","indirect migration background","in school","","","","","2"
"A little","2005","indirect migration background","general elemantary","","","","","2"
"A little","2005","indirect migration background","middle vocational","","","","","2"
"A little","2005","no migration background","in school","","","","","2"
"A little","2005","no migration background","middle vocational","","","","","2"
"A little","2005","no migration background","vocational + Abi","","","","","2"
"A little","2005","indirect migration background","inadequately","","","","","2"
"A little","2005","indirect migration background","vocational + Abi","","","","","2"
"A little","2005","no migration background","inadequately","","","","","2"
"A little","2005","no migration background","general elemantary","","","","","2"
"A little","2005","direct migration background","inadequately","","","","","2"
"A little","2005","direct migration background","general elemantary","","","","","2"
"A little","2005","direct migration background","middle vocational","","","","","2"
"A little","2005","direct migration background","vocational + Abi","","","","","2"
"A little","2005","direct migration background","higher education","","","","","2"
"A little","2005","direct migration background","in school","","","","","2"
"A little","2005","direct migration background","higher vocational","","","","","2"
"Not at all","2005","indirect migration background","higher vocational","","","","","3"
"Not at all","2005","indirect migration background","higher education","","","","","3"
"Not at all","2005","indirect migration background","general elemantary","","","","","3"
"Not at all","2005","indirect migration background","middle vocational","","","","","3"
"Not at all","2005","indirect migration background","vocational + Abi","","","","","3"
"Not at all","2005","indirect migration background","in school","","","","","3"
"Not at all","2005","indirect migration background","inadequately","","","","","3"
"Not at all","2005","no migration background","higher vocational","","","","","3"
"Not at all","2005","no migration background","higher education","","","","","3"
"Not at all","2005","direct migration background","in school","","","","","3"
"Not at all","2005","direct migration background","inadequately","","","","","3"
"Not at all","2005","direct migration background","higher education","","","","","3"
"Not at all","2005","direct migration background","general elemantary","","","","","3"
"Not at all","2005","direct migration background","middle vocational","","","","","3"
"Not at all","2005","direct migration background","vocational + Abi","","","","","3"
"Not at all","2005","direct migration background","higher vocational","","","","","3"
"Not at all","2005","no migration background","in school","","","","","3"
"Not at all","2005","no migration background","inadequately","","","","","3"
"Not at all","2005","no migration background","general elemantary","","","","","3"
"Not at all","2005","no migration background","middle vocational","","","","","3"
"Not at all","2005","no migration background","vocational + Abi","","","","","3"
"Strong","2005","direct migration background","higher education","","","","","1"
"Strong","2005","indirect migration background","in school","","","","","1"
"Strong","2005","indirect migration background","inadequately","","","","","1"
"Strong","2005","indirect migration background","general elemantary","","","","","1"
"Strong","2005","no migration background","in school","","","","","1"
"Strong","2005","no migration background","inadequately","","","","","1"
"Strong","2005","no migration background","general elemantary","","","","","1"
"Strong","2005","no migration background","middle vocational","","","","","1"
"Strong","2005","no migration background","vocational + Abi","","","","","1"
"Strong","2005","no migration background","higher vocational","","","","","1"
"Strong","2005","no migration background","higher education","","","","","1"
"Strong","2005","direct migration background","in school","","","","","1"
"Strong","2005","direct migration background","inadequately","","","","","1"
"Strong","2005","direct migration background","general elemantary","","","","","1"
"Strong","2005","direct migration background","middle vocational","","","","","1"
"Strong","2005","direct migration background","vocational + Abi","","","","","1"
"Strong","2005","direct migration background","higher vocational","","","","","1"
"Strong","2005","indirect migration background","middle vocational","","","","","1"
"Strong","2005","indirect migration background","vocational + Abi","","","","","1"
"Strong","2005","indirect migration background","higher vocational","","","","","1"
"Strong","2005","indirect migration background","higher education","","","","","1"
"A little","2006","no migration background","in school","26","","","","2"
"A little","2006","no migration background","middle vocational","3191","0.33592176171847","0.326602441794939","0.345241081642001","2"
"A little","2006","no migration background","vocational + Abi","220","0.228104287494875","0.201393298961895","0.254815276027855","2"
"A little","2006","indirect migration background","middle vocational","58","0.162238056229174","0.123559339314792","0.200916773143555","2"
"A little","2006","indirect migration background","vocational + Abi","8","","","","2"
"A little","2006","no migration background","inadequately","26","","","","2"
"A little","2006","no migration background","general elemantary","615","0.358844006777678","0.336523400593928","0.381164612961428","2"
"A little","2006","no migration background","higher vocational","469","0.34268650534552","0.318399844412307","0.366973166278734","2"
"A little","2006","no migration background","higher education","1098","0.263897389678119","0.25047824164667","0.277316537709569","2"
"A little","2006","indirect migration background","in school","5","","","","2"
"A little","2006","indirect migration background","inadequately","2","","","","2"
"A little","2006","indirect migration background","general elemantary","30","0.166223803319034","0.11122374996029","0.221223856677778","2"
"A little","2006","indirect migration background","higher vocational","6","","","","2"
"A little","2006","indirect migration background","higher education","11","","","","2"
"A little","2006","direct migration background","inadequately","63","0.514977996743996","0.430358439408178","0.599597554079814","2"
"A little","2006","direct migration background","general elemantary","195","0.36625390752992","0.325805761463382","0.406702053596457","2"
"A little","2006","direct migration background","in school","2","","","","2"
"A little","2006","direct migration background","vocational + Abi","70","0.373983548405151","0.310046015752739","0.437921081057562","2"
"A little","2006","direct migration background","higher vocational","50","0.343097111253057","0.265557081813812","0.420637140692301","2"
"A little","2006","direct migration background","higher education","108","0.332947253505729","0.28473217640404","0.381162330607418","2"
"A little","2006","direct migration background","middle vocational","295","0.33753009807957","0.306602282192789","0.368457913966351","2"
"Not at all","2006","indirect migration background","middle vocational","283","0.805025832201514","0.763460732797357","0.846590931605672","3"
"Not at all","2006","indirect migration background","in school","53","0.957610244691591","0.905759029281593","1.00946146010159","3"
"Not at all","2006","indirect migration background","inadequately","8","","","","3"
"Not at all","2006","indirect migration background","general elemantary","139","0.793048232287655","0.733196582234268","0.852899882341042","3"
"Not at all","2006","indirect migration background","vocational + Abi","41","0.80704174506188","0.698738197072743","0.915345293051016","3"
"Not at all","2006","indirect migration background","higher vocational","35","0.803046625049214","0.682771576734319","0.923321673364109","3"
"Not at all","2006","indirect migration background","higher education","65","0.801528342561992","0.712441940659483","0.890614744464501","3"
"Not at all","2006","no migration background","in school","277","0.915344935319073","0.884104502962473","0.946585367675674","3"
"Not at all","2006","no migration background","inadequately","53","0.565389368784963","0.465180039340743","0.665598698229183","3"
"Not at all","2006","no migration background","general elemantary","779","0.403799539662566","0.380967203680743","0.426631875644389","3"
"Not at all","2006","no migration background","middle vocational","5553","0.536227869760426","0.52638815426738","0.546067585253471","3"
"Not at all","2006","no migration background","vocational + Abi","684","0.708395525438122","0.67946349462867","0.737327556247574","3"
"Not at all","2006","no migration background","higher vocational","870","0.560564850419964","0.535167210509225","0.585962490330703","3"
"Not at all","2006","no migration background","higher education","2798","0.661623294482634","0.647217280224666","0.676029308740603","3"
"Not at all","2006","direct migration background","in school","32","0.962102584094859","0.897918976795304","1.02628619139441","3"
"Not at all","2006","direct migration background","inadequately","32","0.20711314220852","0.138500344158075","0.275725940258964","3"
"Not at all","2006","direct migration background","higher education","221","0.540028117112844","0.489037662079213","0.591018572146474","3"
"Not at all","2006","direct migration background","general elemantary","251","0.442212034860784","0.400515526532654","0.483908543188914","3"
"Not at all","2006","direct migration background","middle vocational","504","0.558345306102727","0.525866296124426","0.590824316081027","3"
"Not at all","2006","direct migration background","vocational + Abi","130","0.549179013959966","0.483429010596136","0.614929017323797","3"
"Not at all","2006","direct migration background","higher vocational","79","0.52408694276877","0.442516592913403","0.605657292624137","3"
"Strong","2006","direct migration background","in school","","","","","1"
"Strong","2006","direct migration background","inadequately","39","0.277908861047485","0.20206107703803","0.35375664505694","1"
"Strong","2006","direct migration background","general elemantary","99","0.191534057609296","0.158496821343701","0.224571293874892","1"
"Strong","2006","direct migration background","middle vocational","99","0.104124595817703","0.0841485100638403","0.124100681571566","1"
"Strong","2006","no migration background","middle vocational","1123","0.127850368521104","0.121261633834827","0.134439103207381","1"
"Strong","2006","no migration background","vocational + Abi","44","0.0635001870670026","0.0479768434049461","0.079023530729059","1"
"Strong","2006","no migration background","higher vocational","128","0.0967486442345159","0.0816214010348818","0.11187588743415","1"
"Strong","2006","no migration background","higher education","248","0.0744793158392466","0.0664855923501493","0.0824730393283439","1"
"Strong","2006","direct migration background","vocational + Abi","20","","","","1"
"Strong","2006","direct migration background","higher vocational","15","","","","1"
"Strong","2006","direct migration background","higher education","38","0.127024629381427","0.0929555794584631","0.161093679304391","1"
"Strong","2006","indirect migration background","in school","","","","","1"
"Strong","2006","indirect migration background","inadequately","1","","","","1"
"Strong","2006","indirect migration background","general elemantary","7","","","","1"
"Strong","2006","no migration background","in school","2","","","","1"
"Strong","2006","no migration background","inadequately","15","","","","1"
"Strong","2006","no migration background","general elemantary","380","0.237356453559756","0.217557939093266","0.257154968026246","1"
"Strong","2006","indirect migration background","middle vocational","8","","","","1"
"Strong","2006","indirect migration background","vocational + Abi","2","","","","1"
"Strong","2006","indirect migration background","higher vocational","1","","","","1"
"Strong","2006","indirect migration background","higher education","1","","","","1"
"A little","2007","no migration background","middle vocational","","","","","2"
"A little","2007","no migration background","vocational + Abi","","","","","2"
"A little","2007","no migration background","higher education","","","","","2"
"A little","2007","indirect migration background","inadequately","","","","","2"
"A little","2007","indirect migration background","general elemantary","","","","","2"
"A little","2007","indirect migration background","middle vocational","","","","","2"
"A little","2007","indirect migration background","higher education","","","","","2"
"A little","2007","no migration background","in school","","","","","2"
"A little","2007","no migration background","general elemantary","","","","","2"
"A little","2007","no migration background","higher vocational","","","","","2"
"A little","2007","indirect migration background","in school","","","","","2"
"A little","2007","indirect migration background","vocational + Abi","","","","","2"
"A little","2007","indirect migration background","higher vocational","","","","","2"
"A little","2007","no migration background","inadequately","","","","","2"
"A little","2007","direct migration background","higher vocational","","","","","2"
"A little","2007","direct migration background","in school","","","","","2"
"A little","2007","direct migration background","higher education","","","","","2"
"A little","2007","direct migration background","inadequately","","","","","2"
"A little","2007","direct migration background","middle vocational","","","","","2"
"A little","2007","direct migration background","vocational + Abi","","","","","2"
"A little","2007","direct migration background","general elemantary","","","","","2"
"Not at all","2007","indirect migration background","general elemantary","","","","","3"
"Not at all","2007","indirect migration background","middle vocational","","","","","3"
"Not at all","2007","indirect migration background","inadequately","","","","","3"
"Not at all","2007","indirect migration background","higher vocational","","","","","3"
"Not at all","2007","indirect migration background","higher education","","","","","3"
"Not at all","2007","indirect migration background","in school","","","","","3"
"Not at all","2007","indirect migration background","vocational + Abi","","","","","3"
"Not at all","2007","no migration background","in school","","","","","3"
"Not at all","2007","no migration background","inadequately","","","","","3"
"Not at all","2007","no migration background","general elemantary","","","","","3"
"Not at all","2007","no migration background","middle vocational","","","","","3"
"Not at all","2007","no migration background","vocational + Abi","","","","","3"
"Not at all","2007","no migration background","higher vocational","","","","","3"
"Not at all","2007","no migration background","higher education","","","","","3"
"Not at all","2007","direct migration background","in school","","","","","3"
"Not at all","2007","direct migration background","inadequately","","","","","3"
"Not at all","2007","direct migration background","general elemantary","","","","","3"
"Not at all","2007","direct migration background","middle vocational","","","","","3"
"Not at all","2007","direct migration background","vocational + Abi","","","","","3"
"Not at all","2007","direct migration background","higher vocational","","","","","3"
"Not at all","2007","direct migration background","higher education","","","","","3"
"Strong","2007","direct migration background","in school","","","","","1"
"Strong","2007","direct migration background","inadequately","","","","","1"
"Strong","2007","direct migration background","general elemantary","","","","","1"
"Strong","2007","direct migration background","middle vocational","","","","","1"
"Strong","2007","indirect migration background","general elemantary","","","","","1"
"Strong","2007","indirect migration background","higher education","","","","","1"
"Strong","2007","no migration background","middle vocational","","","","","1"
"Strong","2007","no migration background","vocational + Abi","","","","","1"
"Strong","2007","no migration background","higher vocational","","","","","1"
"Strong","2007","no migration background","higher education","","","","","1"
"Strong","2007","direct migration background","vocational + Abi","","","","","1"
"Strong","2007","direct migration background","higher vocational","","","","","1"
"Strong","2007","direct migration background","higher education","","","","","1"
"Strong","2007","indirect migration background","in school","","","","","1"
"Strong","2007","indirect migration background","inadequately","","","","","1"
"Strong","2007","indirect migration background","middle vocational","","","","","1"
"Strong","2007","indirect migration background","vocational + Abi","","","","","1"
"Strong","2007","indirect migration background","higher vocational","","","","","1"
"Strong","2007","no migration background","in school","","","","","1"
"Strong","2007","no migration background","inadequately","","","","","1"
"Strong","2007","no migration background","general elemantary","","","","","1"
"A little","2008","indirect migration background","vocational + Abi","7","","","","2"
"A little","2008","indirect migration background","in school","3","","","","2"
"A little","2008","indirect migration background","higher vocational","5","","","","2"
"A little","2008","indirect migration background","middle vocational","49","0.164219395143097","0.123691509850282","0.204747280435913","2"
"A little","2008","indirect migration background","higher education","12","","","","2"
"A little","2008","indirect migration background","inadequately","","","","","2"
"A little","2008","indirect migration background","general elemantary","27","","","","2"
"A little","2008","direct migration background","middle vocational","224","0.310978709460785","0.2770017137468","0.344955705174769","2"
"A little","2008","direct migration background","vocational + Abi","54","0.289508403621944","0.225688332166781","0.353328475077106","2"
"A little","2008","direct migration background","higher vocational","29","","","","2"
"A little","2008","direct migration background","higher education","99","0.360295903971386","0.307194928991706","0.413396878951067","2"
"A little","2008","direct migration background","general elemantary","146","0.359371894306511","0.313914843586115","0.404828945026908","2"
"A little","2008","direct migration background","in school","","","","","2"
"A little","2008","direct migration background","inadequately","43","0.462057248319477","0.364826567235816","0.559287929403139","2"
"A little","2008","no migration background","general elemantary","497","0.358389587568899","0.333639379504523","0.383139795633275","2"
"A little","2008","no migration background","middle vocational","2821","0.340893381944288","0.330944438324652","0.350842325563925","2"
"A little","2008","no migration background","higher education","1022","0.261352559758675","0.247390168156057","0.275314951361292","2"
"A little","2008","no migration background","vocational + Abi","211","0.256424964344835","0.22730882615247","0.285541102537201","2"
"A little","2008","no migration background","higher vocational","429","0.346083962210611","0.319920334421926","0.372247589999296","2"
"A little","2008","no migration background","in school","34","0.0914865887539181","0.0583623439931502","0.124610833514686","2"
"A little","2008","no migration background","inadequately","25","","","","2"
"Not at all","2008","indirect migration background","higher education","72","0.842957160895149","0.766059932538928","0.919854389251371","3"
"Not at all","2008","indirect migration background","higher vocational","28","","","","3"
"Not at all","2008","indirect migration background","in school","50","0.921022971241726","0.848413080596361","0.99363286188709","3"
"Not at all","2008","indirect migration background","inadequately","9","","","","3"
"Not at all","2008","indirect migration background","general elemantary","129","0.80872034052342","0.747967200242088","0.869473480804752","3"
