"ple0004","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"A little","2008","indirect migration background","West Germany","102","0.13534791820841","0.110531840134105","0.160163996282715","2"
"A little","2008","indirect migration background","East Germany","10","","","","2"
"Not at all","2008","no migration background","West Germany","7321","0.571236001969293","0.56239564452747","0.580076359411117","3"
"Not at all","2008","no migration background","East Germany","2531","0.523375255661675","0.509038303302319","0.53771220802103","3"
"Not at all","2008","direct migration background","West Germany","1030","0.548461483810752","0.525654822866045","0.571268144755458","3"
"Not at all","2008","direct migration background","East Germany","22","","","","3"
"Not at all","2008","indirect migration background","West Germany","601","0.818736687272632","0.790791067674009","0.846682306871255","3"
"Not at all","2008","indirect migration background","East Germany","31","0.689076106315068","0.550727589494024","0.827424623136112","3"
"Strong","2008","no migration background","West Germany","1249","0.12076185882596","0.114941214823235","0.126582502828684","1"
"Strong","2008","no migration background","East Germany","526","0.123147541339725","0.11371479640255","0.132580286276899","1"
"Strong","2008","direct migration background","West Germany","236","0.130671509790548","0.115225238823344","0.146117780757753","1"
"Strong","2008","direct migration background","East Germany","18","","","","1"
"Strong","2008","indirect migration background","West Germany","27","","","","1"
"Strong","2008","indirect migration background","East Germany","2","","","","1"
"A little","2009","no migration background","West Germany","","","","","2"
"A little","2009","no migration background","East Germany","","","","","2"
"A little","2009","direct migration background","West Germany","","","","","2"
"A little","2009","direct migration background","East Germany","","","","","2"
"A little","2009","indirect migration background","West Germany","","","","","2"
"A little","2009","indirect migration background","East Germany","","","","","2"
"Not at all","2009","no migration background","West Germany","","","","","3"
"Not at all","2009","no migration background","East Germany","","","","","3"
"Not at all","2009","direct migration background","West Germany","","","","","3"
"Not at all","2009","direct migration background","East Germany","","","","","3"
"Not at all","2009","indirect migration background","West Germany","","","","","3"
"Not at all","2009","indirect migration background","East Germany","","","","","3"
"Strong","2009","no migration background","West Germany","","","","","1"
"Strong","2009","no migration background","East Germany","","","","","1"
"Strong","2009","direct migration background","West Germany","","","","","1"
"Strong","2009","direct migration background","East Germany","","","","","1"
"Strong","2009","indirect migration background","West Germany","","","","","1"
"Strong","2009","indirect migration background","East Germany","","","","","1"
"A little","2010","no migration background","West Germany","3213","0.332020370685543","0.323028000349113","0.341012741021973","2"
"A little","2010","no migration background","East Germany","1480","0.382596648376045","0.367600442519047","0.397592854233042","2"
"A little","2010","direct migration background","West Germany","458","0.334832315061714","0.310208018208299","0.359456611915129","2"
"A little","2010","direct migration background","East Germany","32","0.466468072922069","0.343279908242598","0.589656237601539","2"
"A little","2010","indirect migration background","West Germany","127","0.227532235283701","0.194558819400519","0.260505651166883","2"
"A little","2010","indirect migration background","East Germany","9","","","","2"
"Not at all","2010","no migration background","West Germany","6204","0.543128989304515","0.533617281445361","0.552640697163669","3"
"Not at all","2010","no migration background","East Germany","2050","0.472333666148053","0.456929774135932","0.487737558160174","3"
"Not at all","2010","direct migration background","West Germany","759","0.504883339773333","0.478795754945989","0.530970924600678","3"
"Not at all","2010","direct migration background","East Germany","18","","","","3"
"Not at all","2010","indirect migration background","West Germany","479","0.749979673408675","0.715922021964991","0.784037324852359","3"
"Not at all","2010","indirect migration background","East Germany","27","","","","3"
"Strong","2010","no migration background","West Germany","1119","0.124850640009942","0.118538935098407","0.131162344921477","1"
"Strong","2010","no migration background","East Germany","505","0.145069685475903","0.134203427419936","0.155935943531869","1"
"Strong","2010","direct migration background","West Germany","194","0.160284345164953","0.141141950645231","0.179426739684674","1"
"Strong","2010","direct migration background","East Germany","13","","","","1"
"Strong","2010","indirect migration background","West Germany","15","","","","1"
"Strong","2010","indirect migration background","East Germany","2","","","","1"
"A little","2011","no migration background","West Germany","","","","","2"
"A little","2011","no migration background","East Germany","","","","","2"
"A little","2011","direct migration background","West Germany","","","","","2"
"A little","2011","direct migration background","East Germany","","","","","2"
"A little","2011","indirect migration background","West Germany","","","","","2"
"A little","2011","indirect migration background","East Germany","","","","","2"
"Not at all","2011","no migration background","West Germany","","","","","3"
"Not at all","2011","no migration background","East Germany","","","","","3"
"Not at all","2011","direct migration background","West Germany","","","","","3"
"Not at all","2011","direct migration background","East Germany","","","","","3"
"Not at all","2011","indirect migration background","West Germany","","","","","3"
"Not at all","2011","indirect migration background","East Germany","","","","","3"
"Strong","2011","no migration background","West Germany","","","","","1"
"Strong","2011","no migration background","East Germany","","","","","1"
"Strong","2011","direct migration background","West Germany","","","","","1"
"Strong","2011","direct migration background","East Germany","","","","","1"
"Strong","2011","indirect migration background","West Germany","","","","","1"
"Strong","2011","indirect migration background","East Germany","","","","","1"
"A little","2012","no migration background","West Germany","4087","0.329477387046525","0.321425497871942","0.337529276221108","2"
"A little","2012","no migration background","East Germany","1737","0.377124840373733","0.363290759255512","0.390958921491954","2"
"A little","2012","direct migration background","West Germany","617","0.349456295783396","0.327700018791014","0.371212572775778","2"
"A little","2012","direct migration background","East Germany","45","0.487345669412513","0.388885321839672","0.585806016985353","2"
"A little","2012","indirect migration background","West Germany","163","0.200999886905963","0.172280932839792","0.229718840972135","2"
"A little","2012","indirect migration background","East Germany","12","","","","2"
"Not at all","2012","no migration background","West Germany","7550","0.546000180358139","0.537471094210762","0.554529266505516","3"
"Not at all","2012","no migration background","East Germany","2336","0.47421412179039","0.459961362760215","0.488466880820565","3"
"Not at all","2012","direct migration background","West Germany","1002","0.532669131775312","0.509902913004607","0.555435350546018","3"
"Not at all","2012","direct migration background","East Germany","34","0.303565574528666","0.212992967473203","0.394138181584128","3"
"Not at all","2012","indirect migration background","West Germany","554","0.755935617509798","0.725153967279534","0.786717267740062","3"
"Not at all","2012","indirect migration background","East Germany","33","0.559790772208898","0.41935753376684","0.700224010650955","3"
"Strong","2012","no migration background","West Germany","1453","0.124522432595336","0.118866234944277","0.130178630246395","1"
"Strong","2012","no migration background","East Germany","642","0.148661037835877","0.13850657212321","0.158815503548544","1"
"Strong","2012","direct migration background","West Germany","226","0.117874572441292","0.103160762516093","0.13258838236649","1"
"Strong","2012","direct migration background","East Germany","20","","","","1"
"Strong","2012","indirect migration background","West Germany","31","0.0430644955842382","0.0285166625331472","0.0576123286353293","1"
"Strong","2012","indirect migration background","East Germany","3","","","","1"
"A little","2013","no migration background","West Germany","","","","","2"
"A little","2013","no migration background","East Germany","","","","","2"
"A little","2013","direct migration background","West Germany","","","","","2"
"A little","2013","direct migration background","East Germany","","","","","2"
"A little","2013","indirect migration background","West Germany","","","","","2"
"A little","2013","indirect migration background","East Germany","","","","","2"
"Not at all","2013","no migration background","West Germany","","","","","3"
"Not at all","2013","no migration background","East Germany","","","","","3"
"Not at all","2013","direct migration background","West Germany","","","","","3"
"Not at all","2013","direct migration background","East Germany","","","","","3"
"Not at all","2013","indirect migration background","West Germany","","","","","3"
"Not at all","2013","indirect migration background","East Germany","","","","","3"
"Strong","2013","no migration background","West Germany","","","","","1"
"Strong","2013","no migration background","East Germany","","","","","1"
"Strong","2013","direct migration background","West Germany","","","","","1"
"Strong","2013","direct migration background","East Germany","","","","","1"
"Strong","2013","indirect migration background","West Germany","","","","","1"
"Strong","2013","indirect migration background","East Germany","","","","","1"
"A little","2014","no migration background","West Germany","4283","0.311936605588211","0.304540136375214","0.319333074801208","2"
"A little","2014","no migration background","East Germany","1797","0.364792082647727","0.351647681123145","0.377936484172309","2"
"A little","2014","direct migration background","West Germany","1224","0.271252501798067","0.258645830395338","0.283859173200796","2"
"A little","2014","direct migration background","East Germany","106","0.275234246849445","0.228105204942417","0.322363288756473","2"
"A little","2014","indirect migration background","West Germany","311","0.184200711043541","0.165719005310617","0.202682416776465","2"
"A little","2014","indirect migration background","East Germany","14","","","","2"
"Not at all","2014","no migration background","West Germany","9278","0.566917908932972","0.559007075197521","0.574828742668422","3"
"Not at all","2014","no migration background","East Germany","2699","0.48430932774044","0.470662986763955","0.497955668716924","3"
"Not at all","2014","direct migration background","West Germany","3095","0.600854922463474","0.586968984557332","0.614740860369616","3"
"Not at all","2014","direct migration background","East Germany","195","0.562223081909362","0.509872765734121","0.614573398084602","3"
"Not at all","2014","indirect migration background","West Germany","1318","0.776323078371932","0.756455882398964","0.7961902743449","3"
"Not at all","2014","indirect migration background","East Germany","87","0.870318889071623","0.805439456264147","0.9351983218791","3"
"Strong","2014","no migration background","West Germany","1510","0.121145485478817","0.11593606794537","0.126354903012265","1"
"Strong","2014","no migration background","East Germany","656","0.150898589611833","0.141124360040054","0.160672819183612","1"
"Strong","2014","direct migration background","West Germany","459","0.127892575738459","0.118422953005397","0.137362198471521","1"
"Strong","2014","direct migration background","East Germany","44","0.162542671241193","0.123610951925586","0.201474390556801","1"
"Strong","2014","indirect migration background","West Germany","61","0.0394762105845272","0.0301923944645342","0.0487600267045203","1"
"Strong","2014","indirect migration background","East Germany","2","","","","1"
"A little","2015","no migration background","West Germany","","","","","2"
"A little","2015","no migration background","East Germany","","","","","2"
"A little","2015","indirect migration background","West Germany","","","","","2"
"A little","2015","indirect migration background","East Germany","","","","","2"
"A little","2015","direct migration background","West Germany","","","","","2"
"A little","2015","direct migration background","East Germany","","","","","2"
"Not at all","2015","no migration background","West Germany","","","","","3"
"Not at all","2015","no migration background","East Germany","","","","","3"
"Not at all","2015","direct migration background","West Germany","","","","","3"
"Not at all","2015","direct migration background","East Germany","","","","","3"
"Not at all","2015","indirect migration background","West Germany","","","","","3"
"Not at all","2015","indirect migration background","East Germany","","","","","3"
"Strong","2015","no migration background","West Germany","","","","","1"
"Strong","2015","no migration background","East Germany","","","","","1"
"Strong","2015","indirect migration background","East Germany","","","","","1"
"Strong","2015","direct migration background","West Germany","","","","","1"
"Strong","2015","direct migration background","East Germany","","","","","1"
"Strong","2015","indirect migration background","West Germany","","","","","1"
"A little","2016","no migration background","West Germany","3985","0.316859751940661","0.30895722507206","0.324762278809261","2"
"A little","2016","no migration background","East Germany","1646","0.356542851468033","0.342699792528567","0.370385910407499","2"
"A little","2016","indirect migration background","West Germany","285","0.174316436247981","0.154735139463638","0.193897733032324","2"
"A little","2016","indirect migration background","East Germany","20","","","","2"
"A little","2016","direct migration background","West Germany","1879","0.280685433722749","0.270885586594092","0.290485280851407","2"
"A little","2016","direct migration background","East Germany","297","0.23175450108002","0.207184949108701","0.256324053051339","2"
"Not at all","2016","no migration background","West Germany","7922","0.556484449532849","0.548046081791697","0.564922817274001","3"
"Not at all","2016","no migration background","East Germany","2372","0.507653925941053","0.493205002150871","0.522102849731236","3"
"Not at all","2016","direct migration background","West Germany","5519","0.603438281653359","0.592769329713802","0.614107233592916","3"
"Not at all","2016","direct migration background","East Germany","731","0.682453539320539","0.655347047146677","0.709560031494401","3"
"Not at all","2016","indirect migration background","West Germany","1099","0.792572663296847","0.771645131960419","0.813500194633274","3"
"Not at all","2016","indirect migration background","East Germany","81","0.75877582847478","0.677712700516314","0.839838956433247","3"
"Strong","2016","no migration background","West Germany","1408","0.126655798526491","0.121006652971202","0.13230494408178","1"
"Strong","2016","no migration background","East Germany","581","0.135803222590914","0.125902252572964","0.145704192608864","1"
"Strong","2016","indirect migration background","East Germany","6","","","","1"
"Strong","2016","direct migration background","West Germany","678","0.115876284623891","0.108895508072528","0.122857061175255","1"
"Strong","2016","direct migration background","East Germany","105","0.0857919595994417","0.069484776473219","0.102099142725664","1"
"Strong","2016","indirect migration background","West Germany","58","0.0331109004551727","0.0238758496560609","0.0423459512542845","1"
"A little","2017","no migration background","West Germany","","","","","2"
"A little","2017","no migration background","East Germany","","","","","2"
"A little","2017","indirect migration background","West Germany","","","","","2"
"A little","2017","indirect migration background","East Germany","","","","","2"
"A little","2017","direct migration background","West Germany","562","0.199914767913614","0.184664683414093","0.215164852413134","2"
"A little","2017","direct migration background","East Germany","63","0.164880577572391","0.120371201903545","0.209389953241236","2"
"Not at all","2017","no migration background","West Germany","","","","","3"
"Not at all","2017","no migration background","East Germany","","","","","3"
"Not at all","2017","direct migration background","West Germany","1862","0.733134916544922","0.716268628477172","0.750001204612672","3"
"Not at all","2017","direct migration background","East Germany","182","0.76823163248729","0.717618218314541","0.818845046660038","3"
"Not at all","2017","indirect migration background","West Germany","","","","","3"
"Not at all","2017","indirect migration background","East Germany","","","","","3"
"Strong","2017","no migration background","West Germany","","","","","1"
"Strong","2017","no migration background","East Germany","","","","","1"
"Strong","2017","indirect migration background","East Germany","","","","","1"
"Strong","2017","direct migration background","West Germany","218","0.0669503155414642","0.0574199318927404","0.0764806991901881","1"
"Strong","2017","direct migration background","East Germany","22","","","","1"
"Strong","2017","indirect migration background","West Germany","","","","","1"
"A little","2018","no migration background","West Germany","4278","0.318093691564685","0.310527680888229","0.325659702241141","2"
"A little","2018","no migration background","East Germany","1799","0.35978029848218","0.346531608173613","0.373028988790746","2"
"A little","2018","direct migration background","East Germany","269","0.255197535624003","0.227386261583238","0.283008809664768","2"
"A little","2018","indirect migration background","West Germany","322","0.205252115945805","0.18531828567909","0.22518594621252","2"
"A little","2018","indirect migration background","East Germany","35","0.273260367868799","0.19418414397771","0.352336591759889","2"
"A little","2018","direct migration background","West Germany","2044","0.292847566671811","0.282714739974583","0.302980393369038","2"
"Not at all","2018","no migration background","West Germany","8790","0.557933860011653","0.549865931289945","0.56600178873336","3"
"Not at all","2018","no migration background","East Germany","2644","0.508948400096624","0.4951480474514","0.522748752741849","3"
"Not at all","2018","direct migration background","West Germany","4942","0.58220380349975","0.571222015762466","0.593185591237033","3"
"Not at all","2018","direct migration background","East Germany","604","0.691902648930914","0.662449714353513","0.721355583508315","3"
"Not at all","2018","indirect migration background","West Germany","1193","0.757517183185829","0.736364329136018","0.778670037235639","3"
"Not at all","2018","indirect migration background","East Germany","81","0.703162487128922","0.622093375394816","0.784231598863028","3"
"Strong","2018","no migration background","West Germany","1488","0.123972448423662","0.118618816124966","0.129326080722359","1"
"Strong","2018","no migration background","East Germany","598","0.131271301421196","0.121949137783719","0.140593465058674","1"
"Strong","2018","direct migration background","West Germany","762","0.12494862982844","0.117585951808181","0.132311307848698","1"
"Strong","2018","direct migration background","East Germany","71","0.0528998154450832","0.0386211659485463","0.0671784649416201","1"
"Strong","2018","indirect migration background","West Germany","62","0.0372307008683663","0.0278864612479939","0.0465749404887387","1"
"Strong","2018","indirect migration background","East Germany","6","","","","1"
"A little","2019","no migration background","West Germany","","","","","2"
"A little","2019","no migration background","East Germany","","","","","2"
"A little","2019","direct migration background","East Germany","8","","","","2"
"A little","2019","indirect migration background","West Germany","","","","","2"
"A little","2019","indirect migration background","East Germany","","","","","2"
"A little","2019","direct migration background","West Germany","50","0.180116782366316","0.133134445138742","0.22709911959389","2"
"Not at all","2019","no migration background","West Germany","","","","","3"
"Not at all","2019","no migration background","East Germany","","","","","3"
"Not at all","2019","direct migration background","West Germany","169","0.627077494844504","0.567955179546967","0.686199810142042","3"
"Not at all","2019","direct migration background","East Germany","13","","","","3"
"Not at all","2019","indirect migration background","West Germany","","","","","3"
"Not at all","2019","indirect migration background","East Germany","","","","","3"
"Strong","2019","no migration background","West Germany","","","","","1"
"Strong","2019","no migration background","East Germany","","","","","1"
"Strong","2019","indirect migration background","West Germany","","","","","1"
"Strong","2019","indirect migration background","East Germany","","","","","1"
"Strong","2019","direct migration background","West Germany","38","0.19280572278918","0.144574249672772","0.241037195905588","1"
"Strong","2019","direct migration background","East Germany","1","","","","1"
