"plh0176","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2004","Brandenburg","higher education","8","","","","0"
"0 Completely dissatisfied","2004","Mecklenburg-Western Pomerania","in school","","","","","0"
"0 Completely dissatisfied","2004","Mecklenburg-Western Pomerania","inadequately","1","","","","0"
"0 Completely dissatisfied","2004","Mecklenburg-Western Pomerania","general elemantary","4","","","","0"
"0 Completely dissatisfied","2004","Mecklenburg-Western Pomerania","middle vocational","21","","","","0"
"0 Completely dissatisfied","2004","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","2004","Mecklenburg-Western Pomerania","higher vocational","","","","","0"
"0 Completely dissatisfied","2004","Mecklenburg-Western Pomerania","higher education","5","","","","0"
"0 Completely dissatisfied","2004","Saxony","in school","8","","","","0"
"0 Completely dissatisfied","2004","Saxony","inadequately","","","","","0"
"0 Completely dissatisfied","2004","Saxony","general elemantary","7","","","","0"
"0 Completely dissatisfied","2004","Saxony","middle vocational","53","0.0657854329395713","0.0490703736051139","0.0825004922740287","0"
"0 Completely dissatisfied","2004","Saxony","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","2004","Saxony","higher vocational","5","","","","0"
"0 Completely dissatisfied","2004","Saxony","higher education","15","","","","0"
"0 Completely dissatisfied","2004","Saxony-Anhalt","in school","6","","","","0"
"0 Completely dissatisfied","2004","Saxony-Anhalt","inadequately","","","","","0"
"0 Completely dissatisfied","2004","Saxony-Anhalt","general elemantary","6","","","","0"
"0 Completely dissatisfied","2004","Saxony-Anhalt","middle vocational","37","0.0863051681258975","0.0604172063145383","0.112193129937257","0"
"0 Completely dissatisfied","2004","Saxony-Anhalt","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","2004","Saxony-Anhalt","higher vocational","4","","","","0"
"0 Completely dissatisfied","2004","Saxony-Anhalt","higher education","8","","","","0"
"0 Completely dissatisfied","2004","Thuringia","in school","7","","","","0"
"0 Completely dissatisfied","2004","Thuringia","inadequately","","","","","0"
"0 Completely dissatisfied","2004","Thuringia","general elemantary","8","","","","0"
"0 Completely dissatisfied","2004","Thuringia","middle vocational","40","0.0642833232599695","0.0440603404737641","0.0845063060461749","0"
"0 Completely dissatisfied","2004","Thuringia","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","2004","Thuringia","higher vocational","4","","","","0"
"0 Completely dissatisfied","2004","Thuringia","higher education","5","","","","0"
"1 on Scale 1 to 10","2004","Lower Saxony","inadequately","1","","","","1"
"1 on Scale 1 to 10","2004","Brandenburg","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2004","Lower Saxony","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2004","Mecklenburg-Western Pomerania","in school","1","","","","1"
"1 on Scale 1 to 10","2004","Hamburg","higher vocational","","","","","1"
"1 on Scale 1 to 10","2004","Hamburg","higher education","1","","","","1"
"1 on Scale 1 to 10","2004","Lower Saxony","in school","2","","","","1"
"1 on Scale 1 to 10","2004","Lower Saxony","general elemantary","14","","","","1"
"1 on Scale 1 to 10","2004","Lower Saxony","middle vocational","22","","","","1"
"1 on Scale 1 to 10","2004","Brandenburg","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2004","Brandenburg","higher education","12","","","","1"
"1 on Scale 1 to 10","2004","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Mecklenburg-Western Pomerania","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2004","Hamburg","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2004","Hamburg","middle vocational","3","","","","1"
"1 on Scale 1 to 10","2004","Hamburg","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2004","Berlin","higher vocational","","","","","1"
"1 on Scale 1 to 10","2004","Schleswig-Holstein","higher education","1","","","","1"
"1 on Scale 1 to 10","2004","Hamburg","in school","","","","","1"
"1 on Scale 1 to 10","2004","Hamburg","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Berlin","higher education","5","","","","1"
"1 on Scale 1 to 10","2004","Brandenburg","in school","","","","","1"
"1 on Scale 1 to 10","2004","Brandenburg","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Brandenburg","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2004","Brandenburg","middle vocational","25","","","","1"
"1 on Scale 1 to 10","2004","Schleswig-Holstein","middle vocational","11","","","","1"
"1 on Scale 1 to 10","2004","Schleswig-Holstein","vocational + Abi","4","","","","1"
"1 on Scale 1 to 10","2004","Schleswig-Holstein","higher vocational","","","","","1"
"1 on Scale 1 to 10","2004","Bavaria","higher education","9","","","","1"
"1 on Scale 1 to 10","2004","Berlin","in school","","","","","1"
"1 on Scale 1 to 10","2004","Berlin","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Berlin","general elemantary","4","","","","1"
"1 on Scale 1 to 10","2004","Berlin","middle vocational","17","","","","1"
"1 on Scale 1 to 10","2004","Berlin","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2004","Schleswig-Holstein","in school","3","","","","1"
"1 on Scale 1 to 10","2004","Schleswig-Holstein","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Schleswig-Holstein","general elemantary","4","","","","1"
"1 on Scale 1 to 10","2004","Lower Saxony","higher vocational","4","","","","1"
"1 on Scale 1 to 10","2004","Lower Saxony","higher education","4","","","","1"
"1 on Scale 1 to 10","2004","Bremen","in school","","","","","1"
"1 on Scale 1 to 10","2004","Bremen","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Bremen","general elemantary","","","","","1"
"1 on Scale 1 to 10","2004","Bremen","middle vocational","7","","","","1"
"1 on Scale 1 to 10","2004","Bremen","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2004","Bremen","higher vocational","","","","","1"
"1 on Scale 1 to 10","2004","Bremen","higher education","1","","","","1"
"1 on Scale 1 to 10","2004","North Rhine-Westphalia","in school","1","","","","1"
"1 on Scale 1 to 10","2004","North Rhine-Westphalia","inadequately","9","","","","1"
"1 on Scale 1 to 10","2004","North Rhine-Westphalia","general elemantary","28","","","","1"
"1 on Scale 1 to 10","2004","North Rhine-Westphalia","middle vocational","61","0.0265606296339168","0.0197256047897914","0.0333956544780423","1"
"1 on Scale 1 to 10","2004","North Rhine-Westphalia","vocational + Abi","8","","","","1"
"1 on Scale 1 to 10","2004","North Rhine-Westphalia","higher vocational","3","","","","1"
"1 on Scale 1 to 10","2004","North Rhine-Westphalia","higher education","9","","","","1"
"1 on Scale 1 to 10","2004","Hesse","in school","3","","","","1"
"1 on Scale 1 to 10","2004","Hesse","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Hesse","general elemantary","6","","","","1"
"1 on Scale 1 to 10","2004","Hesse","middle vocational","24","","","","1"
"1 on Scale 1 to 10","2004","Hesse","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2004","Hesse","higher vocational","2","","","","1"
"1 on Scale 1 to 10","2004","Hesse","higher education","4","","","","1"
"1 on Scale 1 to 10","2004","Rhineland-Palatinate,Saarland","in school","3","","","","1"
"1 on Scale 1 to 10","2004","Rhineland-Palatinate,Saarland","inadequately","1","","","","1"
"1 on Scale 1 to 10","2004","Rhineland-Palatinate,Saarland","general elemantary","9","","","","1"
"1 on Scale 1 to 10","2004","Rhineland-Palatinate,Saarland","middle vocational","21","","","","1"
"1 on Scale 1 to 10","2004","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2004","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"1 on Scale 1 to 10","2004","Rhineland-Palatinate,Saarland","higher education","1","","","","1"
"1 on Scale 1 to 10","2004","Baden-Württemberg","in school","1","","","","1"
"1 on Scale 1 to 10","2004","Baden-Württemberg","inadequately","1","","","","1"
"1 on Scale 1 to 10","2004","Baden-Württemberg","general elemantary","13","","","","1"
"1 on Scale 1 to 10","2004","Baden-Württemberg","middle vocational","36","0.0288231061162363","0.0191321883436423","0.0385140238888303","1"
"1 on Scale 1 to 10","2004","Baden-Württemberg","vocational + Abi","4","","","","1"
"1 on Scale 1 to 10","2004","Baden-Württemberg","higher vocational","5","","","","1"
"1 on Scale 1 to 10","2004","Baden-Württemberg","higher education","9","","","","1"
"1 on Scale 1 to 10","2004","Bavaria","in school","4","","","","1"
"1 on Scale 1 to 10","2004","Bavaria","inadequately","3","","","","1"
"1 on Scale 1 to 10","2004","Bavaria","general elemantary","15","","","","1"
"1 on Scale 1 to 10","2004","Bavaria","middle vocational","49","0.0311859435734616","0.0224847932115345","0.0398870939353886","1"
"1 on Scale 1 to 10","2004","Bavaria","vocational + Abi","9","","","","1"
"1 on Scale 1 to 10","2004","Bavaria","higher vocational","6","","","","1"
"1 on Scale 1 to 10","2004","Mecklenburg-Western Pomerania","middle vocational","17","","","","1"
"1 on Scale 1 to 10","2004","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2004","Saxony-Anhalt","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Mecklenburg-Western Pomerania","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2004","Saxony-Anhalt","general elemantary","6","","","","1"
"1 on Scale 1 to 10","2004","Saxony-Anhalt","middle vocational","20","","","","1"
"1 on Scale 1 to 10","2004","Saxony-Anhalt","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2004","Saxony-Anhalt","higher vocational","","","","","1"
"1 on Scale 1 to 10","2004","Saxony-Anhalt","higher education","3","","","","1"
"1 on Scale 1 to 10","2004","Thuringia","in school","2","","","","1"
"1 on Scale 1 to 10","2004","Thuringia","inadequately","1","","","","1"
"1 on Scale 1 to 10","2004","Mecklenburg-Western Pomerania","higher education","2","","","","1"
"1 on Scale 1 to 10","2004","Saxony","in school","4","","","","1"
"1 on Scale 1 to 10","2004","Saxony","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Saxony","general elemantary","4","","","","1"
"1 on Scale 1 to 10","2004","Saxony","middle vocational","27","","","","1"
"1 on Scale 1 to 10","2004","Saxony","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2004","Saxony","higher vocational","4","","","","1"
"1 on Scale 1 to 10","2004","Saxony-Anhalt","in school","1","","","","1"
"1 on Scale 1 to 10","2004","Thuringia","general elemantary","4","","","","1"
"1 on Scale 1 to 10","2004","Thuringia","middle vocational","22","","","","1"
"1 on Scale 1 to 10","2004","Thuringia","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2004","Thuringia","higher vocational","3","","","","1"
"1 on Scale 1 to 10","2004","Thuringia","higher education","3","","","","1"
"1 on Scale 1 to 10","2004","Saxony","higher education","9","","","","1"
"10 Completely satisfied","2004","Schleswig-Holstein","in school","","","","","10"
"10 Completely satisfied","2004","Schleswig-Holstein","inadequately","","","","","10"
"10 Completely satisfied","2004","Schleswig-Holstein","general elemantary","5","","","","10"
"10 Completely satisfied","2004","Schleswig-Holstein","middle vocational","15","","","","10"
"10 Completely satisfied","2004","Schleswig-Holstein","vocational + Abi","1","","","","10"
"10 Completely satisfied","2004","Schleswig-Holstein","higher vocational","3","","","","10"
"10 Completely satisfied","2004","Schleswig-Holstein","higher education","8","","","","10"
"10 Completely satisfied","2004","Hamburg","in school","","","","","10"
"10 Completely satisfied","2004","Hamburg","inadequately","","","","","10"
"10 Completely satisfied","2004","Hamburg","general elemantary","1","","","","10"
"10 Completely satisfied","2004","Hamburg","middle vocational","5","","","","10"
"10 Completely satisfied","2004","Hamburg","vocational + Abi","1","","","","10"
"10 Completely satisfied","2004","Hamburg","higher vocational","","","","","10"
"10 Completely satisfied","2004","Hamburg","higher education","6","","","","10"
"10 Completely satisfied","2004","Lower Saxony","in school","2","","","","10"
"10 Completely satisfied","2004","Lower Saxony","inadequately","","","","","10"
"10 Completely satisfied","2004","Lower Saxony","general elemantary","12","","","","10"
"10 Completely satisfied","2004","Lower Saxony","middle vocational","46","0.0460210175655712","0.0326759550258634","0.0593660801052791","10"
"10 Completely satisfied","2004","Lower Saxony","vocational + Abi","7","","","","10"
"10 Completely satisfied","2004","Lower Saxony","higher vocational","7","","","","10"
"10 Completely satisfied","2004","Lower Saxony","higher education","31","0.0749644292399678","0.0448634058118936","0.105065452668042","10"
"10 Completely satisfied","2004","Bremen","in school","","","","","10"
"10 Completely satisfied","2004","Bremen","inadequately","","","","","10"
"10 Completely satisfied","2004","Bremen","general elemantary","2","","","","10"
"10 Completely satisfied","2004","Bremen","middle vocational","11","","","","10"
"10 Completely satisfied","2004","Bremen","vocational + Abi","2","","","","10"
"10 Completely satisfied","2004","Bremen","higher vocational","2","","","","10"
"10 Completely satisfied","2004","Bremen","higher education","6","","","","10"
"10 Completely satisfied","2004","North Rhine-Westphalia","in school","5","","","","10"
"10 Completely satisfied","2004","North Rhine-Westphalia","inadequately","2","","","","10"
"10 Completely satisfied","2004","North Rhine-Westphalia","general elemantary","14","","","","10"
"10 Completely satisfied","2004","North Rhine-Westphalia","middle vocational","84","0.0433556321805546","0.0346986906954561","0.0520125736656531","10"
"10 Completely satisfied","2004","North Rhine-Westphalia","vocational + Abi","18","","","","10"
"10 Completely satisfied","2004","North Rhine-Westphalia","higher vocational","21","","","","10"
"10 Completely satisfied","2004","North Rhine-Westphalia","higher education","66","0.060048798878037","0.0438175106643193","0.0762800870917548","10"
"10 Completely satisfied","2004","Hesse","in school","4","","","","10"
"10 Completely satisfied","2004","Hesse","inadequately","","","","","10"
"10 Completely satisfied","2004","Hesse","general elemantary","11","","","","10"
"10 Completely satisfied","2004","Hesse","middle vocational","34","0.0558817989885321","0.0381418024060897","0.0736217955709745","10"
"10 Completely satisfied","2004","Hesse","vocational + Abi","6","","","","10"
"10 Completely satisfied","2004","Hesse","higher vocational","4","","","","10"
"10 Completely satisfied","2004","Hesse","higher education","31","0.0743352540629689","0.0448962950887866","0.103774213037151","10"
"10 Completely satisfied","2004","Rhineland-Palatinate,Saarland","in school","2","","","","10"
"10 Completely satisfied","2004","Rhineland-Palatinate,Saarland","inadequately","","","","","10"
"10 Completely satisfied","2004","Rhineland-Palatinate,Saarland","general elemantary","9","","","","10"
"10 Completely satisfied","2004","Rhineland-Palatinate,Saarland","middle vocational","34","0.0453477405145037","0.0291518851042655","0.0615435959247418","10"
"10 Completely satisfied","2004","Rhineland-Palatinate,Saarland","vocational + Abi","3","","","","10"
"10 Completely satisfied","2004","Rhineland-Palatinate,Saarland","higher vocational","1","","","","10"
"10 Completely satisfied","2004","Rhineland-Palatinate,Saarland","higher education","19","","","","10"
"10 Completely satisfied","2004","Baden-Württemberg","in school","1","","","","10"
"10 Completely satisfied","2004","Baden-Württemberg","inadequately","","","","","10"
"10 Completely satisfied","2004","Baden-Württemberg","general elemantary","6","","","","10"
"10 Completely satisfied","2004","Baden-Württemberg","middle vocational","35","0.0269893753002159","0.0176029429346846","0.0363758076657472","10"
"10 Completely satisfied","2004","Baden-Württemberg","vocational + Abi","6","","","","10"
"10 Completely satisfied","2004","Baden-Württemberg","higher vocational","9","","","","10"
"10 Completely satisfied","2004","Baden-Württemberg","higher education","49","0.105950405151115","0.0777326729675858","0.134168137334644","10"
"10 Completely satisfied","2004","Bavaria","in school","5","","","","10"
"10 Completely satisfied","2004","Bavaria","inadequately","1","","","","10"
"10 Completely satisfied","2004","Bavaria","general elemantary","25","","","","10"
"10 Completely satisfied","2004","Bavaria","middle vocational","88","0.0542266867335177","0.0428902367521343","0.065563136714901","10"
"10 Completely satisfied","2004","Bavaria","vocational + Abi","12","","","","10"
"10 Completely satisfied","2004","Bavaria","higher vocational","18","","","","10"
"10 Completely satisfied","2004","Bavaria","higher education","61","0.121367365513788","0.0944884842378328","0.148246246789744","10"
"10 Completely satisfied","2004","Berlin","in school","2","","","","10"
"10 Completely satisfied","2004","Berlin","inadequately","","","","","10"
"10 Completely satisfied","2004","Berlin","general elemantary","1","","","","10"
"10 Completely satisfied","2004","Berlin","middle vocational","15","","","","10"
"10 Completely satisfied","2004","Berlin","vocational + Abi","1","","","","10"
"10 Completely satisfied","2004","Berlin","higher vocational","1","","","","10"
"10 Completely satisfied","2004","Berlin","higher education","15","","","","10"
"10 Completely satisfied","2004","Brandenburg","in school","1","","","","10"
"10 Completely satisfied","2004","Brandenburg","inadequately","","","","","10"
"10 Completely satisfied","2004","Brandenburg","general elemantary","","","","","10"
"10 Completely satisfied","2004","Brandenburg","middle vocational","3","","","","10"
"10 Completely satisfied","2004","Brandenburg","vocational + Abi","","","","","10"
"10 Completely satisfied","2004","Brandenburg","higher vocational","1","","","","10"
"10 Completely satisfied","2004","Brandenburg","higher education","5","","","","10"
"10 Completely satisfied","2004","Mecklenburg-Western Pomerania","in school","1","","","","10"
"10 Completely satisfied","2004","Mecklenburg-Western Pomerania","inadequately","","","","","10"
"10 Completely satisfied","2004","Mecklenburg-Western Pomerania","general elemantary","1","","","","10"
"10 Completely satisfied","2004","Mecklenburg-Western Pomerania","middle vocational","4","","","","10"
"10 Completely satisfied","2004","Mecklenburg-Western Pomerania","vocational + Abi","","","","","10"
"10 Completely satisfied","2004","Mecklenburg-Western Pomerania","higher vocational","1","","","","10"
"10 Completely satisfied","2004","Mecklenburg-Western Pomerania","higher education","4","","","","10"
"10 Completely satisfied","2004","Saxony","in school","","","","","10"
"10 Completely satisfied","2004","Saxony","inadequately","","","","","10"
"10 Completely satisfied","2004","Saxony","general elemantary","6","","","","10"
"10 Completely satisfied","2004","Saxony","middle vocational","18","","","","10"
"10 Completely satisfied","2004","Saxony","vocational + Abi","1","","","","10"
"10 Completely satisfied","2004","Saxony","higher vocational","3","","","","10"
"10 Completely satisfied","2004","Saxony","higher education","16","","","","10"
"10 Completely satisfied","2004","Saxony-Anhalt","in school","2","","","","10"
"10 Completely satisfied","2004","Saxony-Anhalt","inadequately","","","","","10"
"10 Completely satisfied","2004","Saxony-Anhalt","general elemantary","5","","","","10"
"10 Completely satisfied","2004","Saxony-Anhalt","middle vocational","5","","","","10"
"10 Completely satisfied","2004","Saxony-Anhalt","vocational + Abi","","","","","10"
"10 Completely satisfied","2004","Saxony-Anhalt","higher vocational","","","","","10"
"10 Completely satisfied","2004","Saxony-Anhalt","higher education","8","","","","10"
"10 Completely satisfied","2004","Thuringia","in school","1","","","","10"
"10 Completely satisfied","2004","Thuringia","inadequately","","","","","10"
"10 Completely satisfied","2004","Thuringia","general elemantary","1","","","","10"
"10 Completely satisfied","2004","Thuringia","middle vocational","6","","","","10"
"10 Completely satisfied","2004","Thuringia","vocational + Abi","","","","","10"
"10 Completely satisfied","2004","Thuringia","higher vocational","5","","","","10"
"10 Completely satisfied","2004","Thuringia","higher education","5","","","","10"
"2 on Scale 1 to 10","2004","Bremen","middle vocational","3","","","","2"
"2 on Scale 1 to 10","2004","Bremen","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","2004","Bremen","higher vocational","1","","","","2"
"2 on Scale 1 to 10","2004","Bremen","higher education","2","","","","2"
"2 on Scale 1 to 10","2004","North Rhine-Westphalia","in school","5","","","","2"
"2 on Scale 1 to 10","2004","North Rhine-Westphalia","inadequately","4","","","","2"
"2 on Scale 1 to 10","2004","North Rhine-Westphalia","general elemantary","36","0.0665366542297281","0.0453593152230259","0.0877139932364303","2"
"2 on Scale 1 to 10","2004","North Rhine-Westphalia","middle vocational","105","0.0438463963475868","0.0351428299524125","0.0525499627427611","2"
"2 on Scale 1 to 10","2004","Saxony","inadequately","1","","","","2"
"2 on Scale 1 to 10","2004","Saxony","general elemantary","6","","","","2"
"2 on Scale 1 to 10","2004","Saxony","middle vocational","60","0.0738691909396583","0.0562336992064835","0.0915046826728331","2"
"2 on Scale 1 to 10","2004","Saxony","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","2004","Saxony","higher vocational","9","","","","2"
"2 on Scale 1 to 10","2004","Hamburg","higher vocational","1","","","","2"
"2 on Scale 1 to 10","2004","Hamburg","higher education","3","","","","2"
"2 on Scale 1 to 10","2004","Lower Saxony","in school","3","","","","2"
"2 on Scale 1 to 10","2004","Lower Saxony","inadequately","","","","","2"
"2 on Scale 1 to 10","2004","Lower Saxony","general elemantary","13","","","","2"
"2 on Scale 1 to 10","2004","Lower Saxony","middle vocational","34","0.0385896409647044","0.0263219488140259","0.0508573331153828","2"
"2 on Scale 1 to 10","2004","Lower Saxony","vocational + Abi","8","","","","2"
"2 on Scale 1 to 10","2004","Lower Saxony","higher vocational","8","","","","2"
"2 on Scale 1 to 10","2004","Lower Saxony","higher education","10","","","","2"
"2 on Scale 1 to 10","2004","Bremen","in school","","","","","2"
"2 on Scale 1 to 10","2004","Bremen","inadequately","","","","","2"
"2 on Scale 1 to 10","2004","Bremen","general elemantary","","","","","2"
"2 on Scale 1 to 10","2004","Berlin","higher vocational","3","","","","2"
"2 on Scale 1 to 10","2004","Berlin","higher education","13","","","","2"
"2 on Scale 1 to 10","2004","Brandenburg","in school","2","","","","2"
"2 on Scale 1 to 10","2004","Brandenburg","inadequately","","","","","2"
"2 on Scale 1 to 10","2004","North Rhine-Westphalia","vocational + Abi","11","","","","2"
"2 on Scale 1 to 10","2004","North Rhine-Westphalia","higher vocational","11","","","","2"
"2 on Scale 1 to 10","2004","North Rhine-Westphalia","higher education","25","","","","2"
"2 on Scale 1 to 10","2004","Hesse","in school","2","","","","2"
"2 on Scale 1 to 10","2004","Hesse","inadequately","1","","","","2"
"2 on Scale 1 to 10","2004","Saxony","higher education","14","","","","2"
"2 on Scale 1 to 10","2004","Saxony-Anhalt","in school","3","","","","2"
"2 on Scale 1 to 10","2004","Saxony-Anhalt","inadequately","","","","","2"
