"plh0176","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2004","Couple + C. LE 16 ","vocational + Abi","23","","","","0"
"0 Completely dissatisfied","2004","Couple + C. LE 16 ","higher vocational","13","","","","0"
"0 Completely dissatisfied","2004","Couple + C. LE 16 ","higher education","27","","","","0"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","in school","29","","","","0"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","inadequately","7","","","","0"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","general elemantary","42","0.107742737523371","0.0791906386590157","0.136294836387726","0"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","middle vocational","100","0.04328116760074","0.0339169586641824","0.0526453765372975","0"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","vocational + Abi","6","","","","0"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","higher vocational","5","","","","0"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","higher education","22","","","","0"
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","in school","29","","","","0"
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","inadequately","7","","","","0"
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","general elemantary","33","0.134208014968087","0.091349120812056","0.177066909124117","0"
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","middle vocational","41","0.0588606634306258","0.0410122589595993","0.0767090679016522","0"
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","higher vocational","6","","","","0"
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","higher education","7","","","","0"
"1 on Scale 1 to 10","2004","(Married) couple without C. ","inadequately","3","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","middle vocational","60","0.0376107501086857","0.0288556557962592","0.0463658444211123","1"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","vocational + Abi","10","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","general elemantary","19","","","","1"
"1 on Scale 1 to 10","2004","(Married) couple without C. ","general elemantary","31","0.0496054036854641","0.033723507889719","0.0654872994812093","1"
"1 on Scale 1 to 10","2004","(Married) couple without C. ","middle vocational","111","0.0315712187584998","0.0259755232179445","0.037166914299055","1"
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher education","12","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","in school","8","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","inadequately","5","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher vocational","4","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher education","13","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","in school","10","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","inadequately","4","","","","1"
"1 on Scale 1 to 10","2004","1-pers.-HH","in school","","","","","1"
"1 on Scale 1 to 10","2004","1-pers.-HH","inadequately","1","","","","1"
"1 on Scale 1 to 10","2004","1-pers.-HH","general elemantary","13","","","","1"
"1 on Scale 1 to 10","2004","1-pers.-HH","middle vocational","48","0.0279990309428322","0.0197328058940487","0.0362652559916157","1"
"1 on Scale 1 to 10","2004","1-pers.-HH","vocational + Abi","6","","","","1"
"1 on Scale 1 to 10","2004","1-pers.-HH","higher vocational","6","","","","1"
"1 on Scale 1 to 10","2004","1-pers.-HH","higher education","15","","","","1"
"1 on Scale 1 to 10","2004","(Married) couple without C. ","in school","","","","","1"
"1 on Scale 1 to 10","2004","(Married) couple without C. ","vocational + Abi","10","","","","1"
"1 on Scale 1 to 10","2004","(Married) couple without C. ","higher vocational","10","","","","1"
"1 on Scale 1 to 10","2004","(Married) couple without C. ","higher education","19","","","","1"
"1 on Scale 1 to 10","2004","Single parent ","in school","6","","","","1"
"1 on Scale 1 to 10","2004","Single parent ","inadequately","1","","","","1"
"1 on Scale 1 to 10","2004","Single parent ","general elemantary","13","","","","1"
"1 on Scale 1 to 10","2004","Single parent ","middle vocational","27","","","","1"
"1 on Scale 1 to 10","2004","Single parent ","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2004","Single parent ","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2004","Single parent ","higher education","3","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","in school","","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","inadequately","","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","general elemantary","17","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","middle vocational","79","0.0469290095713157","0.0374839811464314","0.0563740379962001","1"
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","vocational + Abi","13","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher vocational","6","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","general elemantary","12","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","middle vocational","27","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","higher vocational","2","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","higher education","8","","","","1"
"10 Completely satisfied","2004","(Married) couple without C. ","inadequately","","","","","10"
"10 Completely satisfied","2004","(Married) couple without C. ","general elemantary","30","0.038553985405777","0.024471381639364","0.0526365891721899","10"
"10 Completely satisfied","2004","(Married) couple without C. ","middle vocational","153","0.0413186645456995","0.0349494653265141","0.0476878637648849","10"
"10 Completely satisfied","2004","(Married) couple without C. ","vocational + Abi","28","","","","10"
"10 Completely satisfied","2004","(Married) couple without C. ","higher vocational","34","0.0567726917738884","0.037775535770296","0.0757698477774809","10"
"10 Completely satisfied","2004","(Married) couple without C. ","higher education","157","0.0798346578146773","0.0667250353614951","0.0929442802678596","10"
"10 Completely satisfied","2004","Single parent ","in school","4","","","","10"
"10 Completely satisfied","2004","Single parent ","inadequately","","","","","10"
"10 Completely satisfied","2004","Single parent ","general elemantary","7","","","","10"
"10 Completely satisfied","2004","Single parent ","middle vocational","15","","","","10"
"10 Completely satisfied","2004","Single parent ","vocational + Abi","2","","","","10"
"10 Completely satisfied","2004","Single parent ","higher vocational","","","","","10"
"10 Completely satisfied","2004","Single parent ","higher education","6","","","","10"
"10 Completely satisfied","2004","Couple + C. LE 16 ","in school","","","","","10"
"10 Completely satisfied","2004","Couple + C. LE 16 ","inadequately","","","","","10"
"10 Completely satisfied","2004","Couple + C. LE 16 ","general elemantary","6","","","","10"
"10 Completely satisfied","2004","Couple + C. LE 16 ","middle vocational","55","0.0214693743827162","0.0149962067253018","0.0279425420401307","10"
"10 Completely satisfied","2004","Couple + C. LE 16 ","vocational + Abi","11","","","","10"
"10 Completely satisfied","2004","Couple + C. LE 16 ","higher vocational","14","","","","10"
"10 Completely satisfied","2004","Couple + C. LE 16 ","higher education","55","0.0488503702038166","0.0347755114003123","0.0629252290073209","10"
"10 Completely satisfied","2004","Couple + C. GT 16 ","in school","14","","","","10"
"10 Completely satisfied","2004","Couple + C. GT 16 ","inadequately","","","","","10"
"10 Completely satisfied","2004","Couple + C. GT 16 ","general elemantary","13","","","","10"
"10 Completely satisfied","2004","Couple + C. GT 16 ","middle vocational","58","0.0395252182785188","0.0305589945486617","0.048491442008376","10"
"10 Completely satisfied","2004","Couple + C. GT 16 ","vocational + Abi","6","","","","10"
"10 Completely satisfied","2004","Couple + C. GT 16 ","higher vocational","10","","","","10"
"10 Completely satisfied","2004","Couple + C. GT 16 ","higher education","36","0.06358549845315","0.0451637330169352","0.0820072638893648","10"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","in school","8","","","","10"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","inadequately","1","","","","10"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","general elemantary","15","","","","10"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","middle vocational","27","","","","10"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","vocational + Abi","3","","","","10"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","higher vocational","4","","","","10"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","higher education","22","","","","10"
"10 Completely satisfied","2004","1-pers.-HH","in school","","","","","10"
"10 Completely satisfied","2004","1-pers.-HH","inadequately","","","","","10"
"10 Completely satisfied","2004","1-pers.-HH","general elemantary","23","","","","10"
"10 Completely satisfied","2004","1-pers.-HH","middle vocational","80","0.0546406992380779","0.043252397893369","0.0660290005827867","10"
"10 Completely satisfied","2004","1-pers.-HH","vocational + Abi","7","","","","10"
"10 Completely satisfied","2004","1-pers.-HH","higher vocational","13","","","","10"
"10 Completely satisfied","2004","1-pers.-HH","higher education","49","0.0789143678842988","0.0562378576026484","0.101590878165949","10"
"10 Completely satisfied","2004","(Married) couple without C. ","in school","","","","","10"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","inadequately","3","","","","2"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","general elemantary","55","0.0791426610658749","0.059396286533209","0.0988890355985407","2"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","higher education","44","0.0225091830214625","0.0153345825142415","0.0296837835286836","2"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","vocational + Abi","15","","","","2"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","middle vocational","166","0.0438248738411165","0.0372739339107714","0.0503758137714617","2"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","higher vocational","19","","","","2"
"2 on Scale 1 to 10","2004","1-pers.-HH","in school","1","","","","2"
"2 on Scale 1 to 10","2004","1-pers.-HH","inadequately","2","","","","2"
"2 on Scale 1 to 10","2004","1-pers.-HH","general elemantary","18","","","","2"
"2 on Scale 1 to 10","2004","1-pers.-HH","middle vocational","87","0.0579484683056618","0.0462410621238822","0.0696558744874415","2"
"2 on Scale 1 to 10","2004","1-pers.-HH","vocational + Abi","12","","","","2"
"2 on Scale 1 to 10","2004","1-pers.-HH","higher vocational","15","","","","2"
"2 on Scale 1 to 10","2004","1-pers.-HH","higher education","16","","","","2"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","in school","","","","","2"
"2 on Scale 1 to 10","2004","Single parent ","in school","4","","","","2"
"2 on Scale 1 to 10","2004","Single parent ","inadequately","1","","","","2"
"2 on Scale 1 to 10","2004","Single parent ","general elemantary","30","0.110246034225172","0.0692312400911256","0.151260828359218","2"
"2 on Scale 1 to 10","2004","Single parent ","middle vocational","55","0.109680499893455","0.0829245668232123","0.136436432963697","2"
"2 on Scale 1 to 10","2004","Single parent ","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","2004","Single parent ","higher vocational","4","","","","2"
"2 on Scale 1 to 10","2004","Single parent ","higher education","7","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","in school","","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","inadequately","5","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","general elemantary","23","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","middle vocational","101","0.0467274188749457","0.0373017018690736","0.0561531358808177","2"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","vocational + Abi","11","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher vocational","22","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher education","32","0.0500214201278422","0.0357876282743755","0.0642552119813089","2"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","in school","11","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","inadequately","3","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","general elemantary","24","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","middle vocational","128","0.050353778196451","0.0402908029753314","0.0604167534175706","2"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","vocational + Abi","9","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher vocational","10","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher education","25","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","in school","20","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","inadequately","","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","general elemantary","20","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","middle vocational","49","0.0863983538869835","0.0650928882364106","0.107703819537556","2"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","higher vocational","1","","","","2"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","higher education","10","","","","2"
"3 on Scale 1 to 10","2004","Couple + C. LE 16 ","general elemantary","39","0.135572170258581","0.0955459505081745","0.175598390008987","3"
"3 on Scale 1 to 10","2004","(Married) couple without C. ","inadequately","7","","","","3"
"3 on Scale 1 to 10","2004","(Married) couple without C. ","general elemantary","87","0.120835027201696","0.0969944108293132","0.144675643574079","3"
"3 on Scale 1 to 10","2004","(Married) couple without C. ","middle vocational","265","0.073548856802122","0.0651952547399595","0.0819024588642845","3"
"3 on Scale 1 to 10","2004","(Married) couple without C. ","vocational + Abi","27","","","","3"
"3 on Scale 1 to 10","2004","(Married) couple without C. ","higher vocational","43","0.0827677528547937","0.0601483621237032","0.105387143585884","3"
"3 on Scale 1 to 10","2004","(Married) couple without C. ","higher education","67","0.0548665352547119","0.0438521096737994","0.0658809608356243","3"
"3 on Scale 1 to 10","2004","Single parent ","in school","1","","","","3"
"3 on Scale 1 to 10","2004","Single parent ","inadequately","","","","","3"
"3 on Scale 1 to 10","2004","Single parent ","general elemantary","28","","","","3"
"3 on Scale 1 to 10","2004","Single parent ","middle vocational","76","0.1501101705194","0.119527963577531","0.180692377461269","3"
"3 on Scale 1 to 10","2004","Single parent ","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","2004","Single parent ","higher vocational","4","","","","3"
"3 on Scale 1 to 10","2004","Single parent ","higher education","13","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE 16 ","in school","","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE 16 ","inadequately","3","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE 16 ","middle vocational","160","0.0920346206546385","0.0791245027811018","0.104944738528175","3"
"3 on Scale 1 to 10","2004","Couple + C. LE 16 ","vocational + Abi","28","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher vocational","25","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher education","40","0.0484911433891855","0.034465482790995","0.0625168039873761","3"
"3 on Scale 1 to 10","2004","Couple + C. GT 16 ","in school","22","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. GT 16 ","inadequately","12","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. GT 16 ","general elemantary","54","0.112872006510727","0.0837322945456021","0.142011718475851","3"
"3 on Scale 1 to 10","2004","Couple + C. GT 16 ","middle vocational","133","0.0799473465617934","0.0674666789292543","0.0924280141943324","3"
"3 on Scale 1 to 10","2004","Couple + C. GT 16 ","vocational + Abi","24","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher vocational","21","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher education","32","0.0608829012095191","0.0428308861803853","0.0789349162386529","3"
"3 on Scale 1 to 10","2004","Couple + C. LE and GT 16","in school","22","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE and GT 16","inadequately","6","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE and GT 16","general elemantary","22","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE and GT 16","middle vocational","74","0.116052076182616","0.0917636342112751","0.140340518153957","3"
"3 on Scale 1 to 10","2004","Couple + C. LE and GT 16","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE and GT 16","higher vocational","15","","","","3"
"3 on Scale 1 to 10","2004","Couple + C. LE and GT 16","higher education","12","","","","3"
"3 on Scale 1 to 10","2004","1-pers.-HH","in school","1","","","","3"
"3 on Scale 1 to 10","2004","1-pers.-HH","inadequately","1","","","","3"
"3 on Scale 1 to 10","2004","1-pers.-HH","general elemantary","36","0.068950120441343","0.0449463096276576","0.0929539312550284","3"
"3 on Scale 1 to 10","2004","1-pers.-HH","higher education","31","0.0693525390630916","0.0479841413903063","0.0907209367358769","3"
"3 on Scale 1 to 10","2004","1-pers.-HH","higher vocational","12","","","","3"
"3 on Scale 1 to 10","2004","1-pers.-HH","middle vocational","126","0.0816169829986467","0.0678985481181977","0.0953354178790956","3"
"3 on Scale 1 to 10","2004","1-pers.-HH","vocational + Abi","12","","","","3"
"3 on Scale 1 to 10","2004","(Married) couple without C. ","in school","","","","","3"
"4 on Scale 1 to 10","2004","(Married) couple without C. ","inadequately","5","","","","4"
"4 on Scale 1 to 10","2004","1-pers.-HH","in school","","","","","4"
"4 on Scale 1 to 10","2004","1-pers.-HH","inadequately","2","","","","4"
"4 on Scale 1 to 10","2004","1-pers.-HH","general elemantary","48","0.104673841400677","0.0756713087442632","0.133676374057091","4"
"4 on Scale 1 to 10","2004","1-pers.-HH","middle vocational","126","0.0854122361101595","0.0714074940318158","0.0994169781885032","4"
"4 on Scale 1 to 10","2004","1-pers.-HH","vocational + Abi","13","","","","4"
"4 on Scale 1 to 10","2004","1-pers.-HH","higher vocational","18","","","","4"
"4 on Scale 1 to 10","2004","1-pers.-HH","higher education","29","","","","4"
"4 on Scale 1 to 10","2004","(Married) couple without C. ","in school","","","","","4"
"4 on Scale 1 to 10","2004","(Married) couple without C. ","general elemantary","85","0.108182942635999","0.0854632133977637","0.130902671874234","4"
"4 on Scale 1 to 10","2004","(Married) couple without C. ","middle vocational","329","0.0832993911284919","0.0744561955044011","0.0921425867525827","4"
"4 on Scale 1 to 10","2004","(Married) couple without C. ","vocational + Abi","19","","","","4"
"4 on Scale 1 to 10","2004","(Married) couple without C. ","higher vocational","46","0.0793575969805375","0.0571679494213202","0.101547244539755","4"
"4 on Scale 1 to 10","2004","(Married) couple without C. ","higher education","86","0.066100675210561","0.0540831651819574","0.0781181852391646","4"
"4 on Scale 1 to 10","2004","Single parent ","in school","2","","","","4"
"4 on Scale 1 to 10","2004","Single parent ","inadequately","5","","","","4"
"4 on Scale 1 to 10","2004","Single parent ","general elemantary","25","","","","4"
"4 on Scale 1 to 10","2004","Single parent ","middle vocational","40","0.0600169940632461","0.0396803368411113","0.080353651285381","4"
"4 on Scale 1 to 10","2004","Single parent ","vocational + Abi","7","","","","4"
"4 on Scale 1 to 10","2004","Single parent ","higher vocational","2","","","","4"
"4 on Scale 1 to 10","2004","Single parent ","higher education","10","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE 16 ","in school","","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE 16 ","inadequately","4","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE 16 ","general elemantary","21","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE 16 ","middle vocational","165","0.0907991229428641","0.0779672308336257","0.103631015052102","4"
"4 on Scale 1 to 10","2004","Couple + C. LE 16 ","vocational + Abi","17","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher vocational","30","0.080856122230592","0.0548769020114562","0.106835342449728","4"
"4 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher education","43","0.0432028063160536","0.0299272838804752","0.0564783287516321","4"
"4 on Scale 1 to 10","2004","Couple + C. GT 16 ","in school","19","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. GT 16 ","inadequately","8","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. GT 16 ","general elemantary","47","0.120800174551871","0.0907894440048936","0.150810905098849","4"
"4 on Scale 1 to 10","2004","Couple + C. GT 16 ","middle vocational","156","0.100283341964433","0.0864605195165799","0.114106164412287","4"
"4 on Scale 1 to 10","2004","Couple + C. GT 16 ","vocational + Abi","18","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher vocational","25","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher education","37","0.0598059672331257","0.0419040663906565","0.0777078680755949","4"
"4 on Scale 1 to 10","2004","Couple + C. LE and GT 16","in school","11","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE and GT 16","inadequately","2","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE and GT 16","general elemantary","22","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE and GT 16","middle vocational","56","0.0843755373589768","0.0632976621370194","0.105453412580934","4"
"4 on Scale 1 to 10","2004","Couple + C. LE and GT 16","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE and GT 16","higher vocational","13","","","","4"
"4 on Scale 1 to 10","2004","Couple + C. LE and GT 16","higher education","18","","","","4"
"5 on Scale 1 to 10","2004","(Married) couple without C. ","general elemantary","104","0.157321086536511","0.130688680661245","0.183953492411776","5"
"5 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher education","78","0.117888781835441","0.09354342999366","0.142234133677222","5"
"5 on Scale 1 to 10","2004","(Married) couple without C. ","middle vocational","608","0.166186726998147","0.154274111391231","0.178099342605063","5"
"5 on Scale 1 to 10","2004","Couple + C. GT 16 ","higher vocational","27","","","","5"
"5 on Scale 1 to 10","2004","Couple + C. GT 16 ","middle vocational","267","0.160489231787184","0.143597836147795","0.177380627426572","5"
"5 on Scale 1 to 10","2004","Couple + C. GT 16 ","vocational + Abi","29","","","","5"
"5 on Scale 1 to 10","2004","Couple + C. LE and GT 16","in school","30","0.158924229211447","0.109593278946573","0.208255179476322","5"
"5 on Scale 1 to 10","2004","Couple + C. LE and GT 16","inadequately","4","","","","5"
"5 on Scale 1 to 10","2004","Couple + C. LE and GT 16","general elemantary","40","0.113138609547698","0.0733115496814836","0.152965669413913","5"
"5 on Scale 1 to 10","2004","(Married) couple without C. ","vocational + Abi","35","0.0823609445411053","0.0530961926944111","0.1116256963878","5"
"5 on Scale 1 to 10","2004","(Married) couple without C. ","higher vocational","78","0.13959657859901","0.111145475158035","0.168047682039985","5"
"5 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher education","73","0.0857903990669412","0.0675040111465601","0.104076786987322","5"
"5 on Scale 1 to 10","2004","Couple + C. GT 16 ","in school","30","0.103424780869575","0.0621408903021598","0.14470867143699","5"
"5 on Scale 1 to 10","2004","Couple + C. GT 16 ","inadequately","7","","","","5"
"5 on Scale 1 to 10","2004","Couple + C. GT 16 ","general elemantary","75","0.168260669645942","0.133811090896471","0.202710248395413","5"
"5 on Scale 1 to 10","2004","1-pers.-HH","in school","1","","","","5"
"5 on Scale 1 to 10","2004","1-pers.-HH","inadequately","4","","","","5"
"5 on Scale 1 to 10","2004","1-pers.-HH","general elemantary","83","0.192143203159679","0.154817679332548","0.22946872698681","5"
"5 on Scale 1 to 10","2004","1-pers.-HH","middle vocational","269","0.169566161727121","0.150763276759534","0.188369046694709","5"
"5 on Scale 1 to 10","2004","1-pers.-HH","vocational + Abi","27","","","","5"
"5 on Scale 1 to 10","2004","1-pers.-HH","higher vocational","36","0.170646192051906","0.118767307640572","0.22252507646324","5"
"5 on Scale 1 to 10","2004","1-pers.-HH","higher education","63","0.101806875684137","0.0763724699939846","0.127241281374288","5"
"5 on Scale 1 to 10","2004","(Married) couple without C. ","in school","","","","","5"
"5 on Scale 1 to 10","2004","(Married) couple without C. ","inadequately","11","","","","5"
"5 on Scale 1 to 10","2004","(Married) couple without C. ","higher education","171","0.120457620542816","0.104713912054088","0.136201329031544","5"
"5 on Scale 1 to 10","2004","Single parent ","in school","11","","","","5"
"5 on Scale 1 to 10","2004","Single parent ","inadequately","3","","","","5"
"5 on Scale 1 to 10","2004","Single parent ","general elemantary","30","0.140357552251301","0.0948691271672102","0.185845977335391","5"
"5 on Scale 1 to 10","2004","Single parent ","middle vocational","96","0.181479889389212","0.148480084083421","0.214479694695003","5"
"5 on Scale 1 to 10","2004","Single parent ","vocational + Abi","9","","","","5"
"5 on Scale 1 to 10","2004","Single parent ","higher vocational","12","","","","5"
"5 on Scale 1 to 10","2004","Single parent ","higher education","18","","","","5"
"5 on Scale 1 to 10","2004","Couple + C. LE 16 ","in school","","","","","5"
"5 on Scale 1 to 10","2004","Couple + C. LE 16 ","inadequately","3","","","","5"
"5 on Scale 1 to 10","2004","Couple + C. LE 16 ","general elemantary","48","0.197999523044505","0.151407205155637","0.244591840933373","5"
"5 on Scale 1 to 10","2004","Couple + C. LE 16 ","middle vocational","332","0.17577725054048","0.15877824240092","0.192776258680041","5"
"5 on Scale 1 to 10","2004","Couple + C. LE 16 ","vocational + Abi","41","0.120581233082","0.0843898132349438","0.156772652929057","5"
"5 on Scale 1 to 10","2004","Couple + C. LE 16 ","higher vocational","60","0.163529799315377","0.128284468104148","0.198775130526607","5"
"5 on Scale 1 to 10","2004","Couple + C. LE and GT 16","middle vocational","102","0.142991211471255","0.116444717559756","0.169537705382753","5"
"5 on Scale 1 to 10","2004","Couple + C. LE and GT 16","vocational + Abi","9","","","","5"
