"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","indirect migration background","Rural Area","4.84","5","118","3.67","4","5.67","6","7","4.64","5.04","1.5","7","4.33333349227905","5"
"2009","indirect migration background","Urban Area","4.61","4.67","595","3","3.67","5.33","6.33","7","4.51","4.71","1","7","4.33333349227905","4.66666650772095"
"2009","no migration background","Rural Area","4.25","4.33","5803","2.67","3.33","5","5.67","7","4.22","4.28","1","7","4.33333349227905","4.33333349227905"
"2009","no migration background","Urban Area","4.37","4.33","9866","2.67","3.67","5.33","6","7","4.35","4.39","1","7","4.33333349227905","4.33333349227905"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","4.79","4.67","299","3.33","4","5.67","6.33","7","4.65","4.93","1.33","7","4.33333349227905","4.66666650772095"
"2012","direct migration background","Urban Area","4.66","4.67","790","3","4","5.33","6.33","7","4.58","4.74","1","7","4.66666650772095","5"
"2012","indirect migration background","Rural Area","5.04","5","98","3.33","4.33","6","6.67","7","4.79","5.29","2","7","4.66666650772095","5.33333349227905"
"2012","indirect migration background","Urban Area","4.85","5","386","3.33","4","5.67","6.33","7","4.73","4.97","1.33","7","4.66666650772095","5"
"2012","no migration background","Rural Area","4.57","4.67","2285","3","3.67","5.33","6","7","4.52","4.62","1","7","4.66666650772095","4.66666650772095"
"2012","no migration background","Urban Area","4.63","4.67","3270","3","4","5.33","6","7","4.59","4.67","1","7","4.66666650772095","4.66666650772095"
"2013","direct migration background","Rural Area","4.55","4.67","391","3","3.67","5.33","6.33","7","4.43","4.67","1","7","4.33333349227905","4.66666650772095"
"2013","direct migration background","Urban Area","4.51","4.67","1295","2.67","3.67","5.67","6.33","7","4.44","4.58","1","7","4.33333349227905","4.66666650772095"
"2013","indirect migration background","Rural Area","4.72","4.67","136","3","4","5.67","6","6.67","4.52","4.92","1","7","4.66666650772095","5"
"2013","indirect migration background","Urban Area","4.83","5","579","3.33","4","5.67","6.33","7","4.74","4.92","1","7","4.66666650772095","5"
"2013","no migration background","Rural Area","4.5","4.5","6132","3","3.67","5.33","6","7","4.47","4.53","1","7","4.33333349227905","4.66666650772095"
"2013","no migration background","Urban Area","4.57","4.67","10362","3","3.67","5.33","6","7","4.55","4.59","1","7","4.66666650772095","4.66666650772095"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","4.73","4.67","1991","3","4","5.67","6.33","7","4.67","4.79","1","7","5","5.33333349227905"
"2017","direct migration background","Urban Area","4.69","4.67","5280","3","3.67","5.67","6.33","7","4.65","4.73","1","7","5","5"
"2017","indirect migration background","Rural Area","4.51","4.33","305","3","3.67","5.33","6","7","4.38","4.64","1.33","7","4.66666650772095","5"
"2017","indirect migration background","Urban Area","4.85","5","1410","3.33","4","5.67","6.33","7","4.79","4.91","1","7","5","5"
"2017","no migration background","Rural Area","4.56","4.67","7920","3","3.67","5.33","6","7","4.53","4.59","1","7","4.66666650772095","4.66666650772095"
"2017","no migration background","Urban Area","4.64","4.67","12398","3","4","5.33","6.33","7","4.62","4.66","1","7","4.66666650772095","4.66666650772095"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","4.43","4.33","983","3","3.67","5.33","6","7","4.35","4.51","1","7","4.33333349227905","4.66666650772095"
"2019","direct migration background","Urban Area","4.53","4.67","2679","3","3.67","5.33","6","7","4.48","4.58","1","7","4.33333349227905","4.66666650772095"
"2019","indirect migration background","Rural Area","4.32","4.33","326","2.67","3.33","5","6","6.67","4.19","4.45","1.33","7","4.66666650772095","5"
"2019","indirect migration background","Urban Area","4.83","5","1269","3.33","4","5.67","6.33","7","4.76","4.9","1","7","4.66666650772095","5"
"2019","no migration background","Rural Area","4.43","4.33","7551","3","3.67","5.33","6","7","4.4","4.46","1","7","4.5","4.66666650772095"
"2019","no migration background","Urban Area","4.5","4.67","11478","3","3.67","5.33","6","7","4.48","4.52","1","7","4.66666650772095","4.66666650772095"
