"pli0097_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","1985","direct migration background","middle vocational","24","","",""
"Rarely","1985","direct migration background","vocational + Abi","7","","",""
"Rarely","1985","direct migration background","higher vocational","3","","",""
"Rarely","1985","direct migration background","higher education","10","","",""
"Rarely","1985","indirect migration background","in school","","","",""
"Rarely","1985","indirect migration background","inadequately","","","",""
"Rarely","1985","indirect migration background","general elemantary","2","","",""
"Rarely","1985","indirect migration background","middle vocational","1","","",""
"Rarely","1985","indirect migration background","vocational + Abi","","","",""
"Rarely","1985","indirect migration background","higher vocational","","","",""
"Rarely","1985","indirect migration background","higher education","2","","",""
"Never","1985","no migration background","in school","142","0.917892073722756","0.874533390720724","0.961250756724789"
"Never","1985","no migration background","inadequately","80","0.983700113439883","0.95612424278893","1.01127598409084"
"Never","1985","no migration background","general elemantary","1960","0.954875759236643","0.945909768088395","0.963841750384891"
"Never","1985","no migration background","middle vocational","3815","0.918964817120441","0.910685201995098","0.927244432245783"
"Never","1985","no migration background","vocational + Abi","138","0.81251179862134","0.754012340222707","0.871011257019972"
"Never","1985","no migration background","higher vocational","488","0.872946421385042","0.845363432591684","0.9005294101784"
"Never","1985","no migration background","higher education","500","0.793620814294393","0.762168036610991","0.825073591977796"
"Never","1985","direct migration background","in school","22","","",""
"Never","1985","direct migration background","inadequately","739","0.97746898849012","0.966869316124495","0.988068660855744"
"Never","1985","direct migration background","general elemantary","895","0.974002430415787","0.963691830410975","0.984313030420599"
"Never","1985","direct migration background","middle vocational","861","0.949833372724496","0.935548280981312","0.964118464467681"
"Never","1985","direct migration background","vocational + Abi","92","0.887810126908467","0.826260662267431","0.949359591549503"
"Never","1985","direct migration background","higher vocational","42","0.902469187813424","0.817651530294126","0.987286845332722"
"Never","1985","direct migration background","higher education","95","0.854515811336215","0.788324224646509","0.92070739802592"
"Never","1985","indirect migration background","in school","10","","",""
"Never","1985","indirect migration background","inadequately","5","","",""
"Never","1985","indirect migration background","general elemantary","56","0.887195078995478","0.806472380760379","0.967917777230578"
"Never","1985","indirect migration background","middle vocational","54","0.998718507300771","0.989263837556033","1.00817317704551"
"Never","1985","indirect migration background","vocational + Abi","","","",""
"Never","1985","indirect migration background","higher vocational","4","","",""
"Never","1985","indirect migration background","higher education","2","","",""
"Daily","1986","no migration background","in school","","","",""
"Daily","1986","no migration background","inadequately","","","",""
"Daily","1986","no migration background","general elemantary","","","",""
"Daily","1986","no migration background","middle vocational","","","",""
"Daily","1986","no migration background","vocational + Abi","","","",""
"Daily","1986","no migration background","higher vocational","","","",""
"Daily","1986","no migration background","higher education","","","",""
"Daily","1986","direct migration background","in school","","","",""
"Daily","1986","direct migration background","inadequately","","","",""
"Daily","1986","direct migration background","general elemantary","","","",""
"Daily","1986","direct migration background","middle vocational","","","",""
"Daily","1986","direct migration background","vocational + Abi","","","",""
"Daily","1986","direct migration background","higher vocational","","","",""
"Daily","1986","direct migration background","higher education","","","",""
"Daily","1986","indirect migration background","in school","","","",""
"Daily","1986","indirect migration background","inadequately","","","",""
"Daily","1986","indirect migration background","general elemantary","","","",""
"Daily","1986","indirect migration background","middle vocational","","","",""
"Daily","1986","indirect migration background","vocational + Abi","","","",""
"Daily","1986","indirect migration background","higher vocational","","","",""
"Daily","1986","indirect migration background","higher education","","","",""
"Min 1x per week","1986","no migration background","in school","","","",""
"Min 1x per week","1986","no migration background","inadequately","","","",""
"Min 1x per week","1986","no migration background","general elemantary","3","","",""
"Min 1x per week","1986","no migration background","middle vocational","42","0.00995258326297103","0.00688709775513868","0.0130180687708034"
"Min 1x per week","1986","no migration background","vocational + Abi","7","","",""
"Min 1x per week","1986","no migration background","higher vocational","6","","",""
"Min 1x per week","1986","no migration background","higher education","18","","",""
"Min 1x per week","1986","direct migration background","in school","","","",""
"Min 1x per week","1986","direct migration background","inadequately","4","","",""
"Min 1x per week","1986","direct migration background","general elemantary","4","","",""
"Min 1x per week","1986","direct migration background","middle vocational","7","","",""
"Min 1x per week","1986","direct migration background","vocational + Abi","2","","",""
"Min 1x per week","1986","direct migration background","higher vocational","","","",""
"Min 1x per week","1986","direct migration background","higher education","2","","",""
"Min 1x per week","1986","indirect migration background","in school","","","",""
"Min 1x per week","1986","indirect migration background","inadequately","","","",""
"Min 1x per week","1986","indirect migration background","general elemantary","","","",""
"Min 1x per week","1986","indirect migration background","middle vocational","","","",""
"Min 1x per week","1986","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1986","indirect migration background","higher vocational","","","",""
"Min 1x per week","1986","indirect migration background","higher education","1","","",""
"Min 1x per month","1986","no migration background","in school","2","","",""
"Min 1x per month","1986","no migration background","inadequately","","","",""
"Min 1x per month","1986","no migration background","general elemantary","25","","",""
"Min 1x per month","1986","no migration background","middle vocational","84","0.0201273585749923","0.0157904370082053","0.0244642801417794"
"Min 1x per month","1986","no migration background","vocational + Abi","4","","",""
"Min 1x per month","1986","no migration background","higher vocational","13","","",""
"Min 1x per month","1986","no migration background","higher education","22","","",""
"Min 1x per month","1986","direct migration background","in school","","","",""
"Min 1x per month","1986","direct migration background","inadequately","2","","",""
"Min 1x per month","1986","direct migration background","general elemantary","7","","",""
"Min 1x per month","1986","direct migration background","middle vocational","3","","",""
"Min 1x per month","1986","direct migration background","vocational + Abi","2","","",""
"Min 1x per month","1986","direct migration background","higher vocational","1","","",""
"Min 1x per month","1986","direct migration background","higher education","2","","",""
"Min 1x per month","1986","indirect migration background","in school","","","",""
"Min 1x per month","1986","indirect migration background","inadequately","","","",""
"Min 1x per month","1986","indirect migration background","general elemantary","","","",""
"Min 1x per month","1986","indirect migration background","middle vocational","1","","",""
"Min 1x per month","1986","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1986","indirect migration background","higher vocational","","","",""
"Min 1x per month","1986","indirect migration background","higher education","","","",""
"Rarely","1986","no migration background","in school","4","","",""
"Rarely","1986","no migration background","inadequately","","","",""
"Rarely","1986","no migration background","general elemantary","61","0.0297159137265661","0.0220928308468131","0.0373389966063192"
"Rarely","1986","no migration background","middle vocational","208","0.0504953716739224","0.0437333323863988","0.057257410961446"
"Rarely","1986","no migration background","vocational + Abi","13","","",""
"Rarely","1986","no migration background","higher vocational","52","0.0919670814891898","0.0670573057086753","0.116876857269704"
"Rarely","1986","no migration background","higher education","86","0.134422424218639","0.107786567112325","0.161058281324954"
"Rarely","1986","direct migration background","in school","","","",""
"Rarely","1986","direct migration background","inadequately","8","","",""
"Rarely","1986","direct migration background","general elemantary","20","","",""
"Rarely","1986","direct migration background","middle vocational","23","","",""
"Rarely","1986","direct migration background","vocational + Abi","4","","",""
"Rarely","1986","direct migration background","higher vocational","4","","",""
"Rarely","1986","direct migration background","higher education","7","","",""
"Rarely","1986","indirect migration background","in school","1","","",""
"Rarely","1986","indirect migration background","inadequately","","","",""
"Rarely","1986","indirect migration background","general elemantary","1","","",""
"Rarely","1986","indirect migration background","middle vocational","3","","",""
"Rarely","1986","indirect migration background","vocational + Abi","","","",""
"Rarely","1986","indirect migration background","higher vocational","1","","",""
"Rarely","1986","indirect migration background","higher education","1","","",""
"Never","1986","no migration background","in school","137","0.957465176397915","0.924389107796736","0.990541244999093"
"Never","1986","no migration background","inadequately","85","1","1","1"
"Never","1986","no migration background","general elemantary","1817","0.95442841132655","0.945065618651","0.9637912040021"
"Never","1986","no migration background","middle vocational","3694","0.919424686488114","0.911019207976133","0.927830165000095"
"Never","1986","no migration background","vocational + Abi","147","0.833032677407025","0.77713460958495","0.8889307452291"
"Never","1986","no migration background","higher vocational","446","0.874758159788234","0.846226861074598","0.90328945850187"
"Never","1986","no migration background","higher education","504","0.805885042764969","0.775000308836201","0.836769776693738"
"Never","1986","direct migration background","in school","30","1","1","1"
"Never","1986","direct migration background","inadequately","678","0.97629154692249","0.964956158212926","0.987626935632053"
"Never","1986","direct migration background","general elemantary","888","0.963911159986778","0.951852604085101","0.975969715888454"
"Never","1986","direct migration background","middle vocational","835","0.95329990235855","0.939263303232112","0.967336501484989"
"Never","1986","direct migration background","vocational + Abi","97","0.949479907419736","0.907588167389529","0.991371647449942"
"Never","1986","direct migration background","higher vocational","45","0.906785913884182","0.826200536431485","0.987371291336878"
"Never","1986","direct migration background","higher education","98","0.882582615219093","0.822148978729994","0.943016251708192"
"Never","1986","indirect migration background","in school","10","","",""
"Never","1986","indirect migration background","inadequately","7","","",""
"Never","1986","indirect migration background","general elemantary","58","0.994109449584356","0.97458327693979","1.01363562222892"
"Never","1986","indirect migration background","middle vocational","58","0.974843040798129","0.935862427583084","1.01382365401317"
"Never","1986","indirect migration background","vocational + Abi","1","","",""
"Never","1986","indirect migration background","higher vocational","5","","",""
"Never","1986","indirect migration background","higher education","2","","",""
"Daily","1987","no migration background","in school","","","",""
"Daily","1987","no migration background","inadequately","","","",""
"Daily","1987","no migration background","general elemantary","","","",""
"Daily","1987","no migration background","middle vocational","","","",""
"Daily","1987","no migration background","vocational + Abi","","","",""
"Daily","1987","no migration background","higher vocational","","","",""
"Daily","1987","no migration background","higher education","","","",""
"Daily","1987","direct migration background","in school","","","",""
"Daily","1987","direct migration background","inadequately","","","",""
"Daily","1987","direct migration background","general elemantary","","","",""
"Daily","1987","direct migration background","middle vocational","","","",""
"Daily","1987","direct migration background","vocational + Abi","","","",""
"Daily","1987","direct migration background","higher vocational","","","",""
"Daily","1987","direct migration background","higher education","","","",""
"Daily","1987","indirect migration background","in school","","","",""
"Daily","1987","indirect migration background","inadequately","","","",""
"Daily","1987","indirect migration background","general elemantary","","","",""
"Daily","1987","indirect migration background","middle vocational","","","",""
"Daily","1987","indirect migration background","vocational + Abi","","","",""
"Daily","1987","indirect migration background","higher vocational","","","",""
"Daily","1987","indirect migration background","higher education","","","",""
"Min 1x per week","1987","no migration background","in school","","","",""
"Min 1x per week","1987","no migration background","inadequately","","","",""
"Min 1x per week","1987","no migration background","general elemantary","","","",""
"Min 1x per week","1987","no migration background","middle vocational","","","",""
"Min 1x per week","1987","no migration background","vocational + Abi","","","",""
"Min 1x per week","1987","no migration background","higher vocational","","","",""
"Min 1x per week","1987","no migration background","higher education","","","",""
"Min 1x per week","1987","direct migration background","in school","","","",""
"Min 1x per week","1987","direct migration background","inadequately","","","",""
"Min 1x per week","1987","direct migration background","general elemantary","","","",""
"Min 1x per week","1987","direct migration background","middle vocational","","","",""
"Min 1x per week","1987","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1987","direct migration background","higher vocational","","","",""
"Min 1x per week","1987","direct migration background","higher education","","","",""
"Min 1x per week","1987","indirect migration background","in school","","","",""
"Min 1x per week","1987","indirect migration background","inadequately","","","",""
"Min 1x per week","1987","indirect migration background","general elemantary","","","",""
"Min 1x per week","1987","indirect migration background","middle vocational","","","",""
"Min 1x per week","1987","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1987","indirect migration background","higher vocational","","","",""
"Min 1x per week","1987","indirect migration background","higher education","","","",""
"Min 1x per month","1987","no migration background","in school","","","",""
"Min 1x per month","1987","no migration background","inadequately","","","",""
"Min 1x per month","1987","no migration background","general elemantary","","","",""
"Min 1x per month","1987","no migration background","middle vocational","","","",""
"Min 1x per month","1987","no migration background","vocational + Abi","","","",""
"Min 1x per month","1987","no migration background","higher vocational","","","",""
"Min 1x per month","1987","no migration background","higher education","","","",""
"Min 1x per month","1987","direct migration background","in school","","","",""
"Min 1x per month","1987","direct migration background","inadequately","","","",""
"Min 1x per month","1987","direct migration background","general elemantary","","","",""
"Min 1x per month","1987","direct migration background","middle vocational","","","",""
"Min 1x per month","1987","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1987","direct migration background","higher vocational","","","",""
"Min 1x per month","1987","direct migration background","higher education","","","",""
"Min 1x per month","1987","indirect migration background","in school","","","",""
"Min 1x per month","1987","indirect migration background","inadequately","","","",""
"Min 1x per month","1987","indirect migration background","general elemantary","","","",""
"Min 1x per month","1987","indirect migration background","middle vocational","","","",""
"Min 1x per month","1987","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1987","indirect migration background","higher vocational","","","",""
"Min 1x per month","1987","indirect migration background","higher education","","","",""
"Rarely","1987","no migration background","in school","","","",""
"Rarely","1987","no migration background","inadequately","","","",""
"Rarely","1987","no migration background","general elemantary","","","",""
"Rarely","1987","no migration background","middle vocational","","","",""
"Rarely","1987","no migration background","vocational + Abi","","","",""
"Rarely","1987","no migration background","higher vocational","","","",""
"Rarely","1987","no migration background","higher education","","","",""
"Rarely","1987","direct migration background","in school","","","",""
"Rarely","1987","direct migration background","inadequately","","","",""
"Rarely","1987","direct migration background","general elemantary","","","",""
"Rarely","1987","direct migration background","middle vocational","","","",""
"Rarely","1987","direct migration background","vocational + Abi","","","",""
"Rarely","1987","direct migration background","higher vocational","","","",""
"Rarely","1987","direct migration background","higher education","","","",""
"Rarely","1987","indirect migration background","in school","","","",""
"Rarely","1987","indirect migration background","inadequately","","","",""
"Rarely","1987","indirect migration background","general elemantary","","","",""
"Rarely","1987","indirect migration background","middle vocational","","","",""
"Rarely","1987","indirect migration background","vocational + Abi","","","",""
"Rarely","1987","indirect migration background","higher vocational","","","",""
"Rarely","1987","indirect migration background","higher education","","","",""
"Never","1987","no migration background","in school","","","",""
"Never","1987","no migration background","inadequately","","","",""
"Never","1987","no migration background","general elemantary","","","",""
"Never","1987","no migration background","middle vocational","","","",""
"Never","1987","no migration background","vocational + Abi","","","",""
"Never","1987","no migration background","higher vocational","","","",""
"Never","1987","no migration background","higher education","","","",""
"Never","1987","direct migration background","in school","","","",""
"Never","1987","direct migration background","inadequately","","","",""
"Never","1987","direct migration background","general elemantary","","","",""
"Never","1987","direct migration background","middle vocational","","","",""
"Never","1987","direct migration background","vocational + Abi","","","",""
"Never","1987","direct migration background","higher vocational","","","",""
"Never","1987","direct migration background","higher education","","","",""
"Never","1987","indirect migration background","in school","","","",""
"Never","1987","indirect migration background","inadequately","","","",""
"Never","1987","indirect migration background","general elemantary","","","",""
"Never","1987","indirect migration background","middle vocational","","","",""
"Never","1987","indirect migration background","vocational + Abi","","","",""
"Never","1987","indirect migration background","higher vocational","","","",""
"Never","1987","indirect migration background","higher education","","","",""
"Daily","1988","no migration background","in school","","","",""
"Daily","1988","no migration background","inadequately","","","",""
"Daily","1988","no migration background","general elemantary","","","",""
"Daily","1988","no migration background","middle vocational","","","",""
"Daily","1988","no migration background","vocational + Abi","","","",""
"Daily","1988","no migration background","higher vocational","","","",""
"Daily","1988","no migration background","higher education","","","",""
"Daily","1988","direct migration background","in school","","","",""
"Daily","1988","direct migration background","inadequately","","","",""
"Daily","1988","direct migration background","general elemantary","","","",""
"Daily","1988","direct migration background","middle vocational","","","",""
"Daily","1988","direct migration background","vocational + Abi","","","",""
"Daily","1988","direct migration background","higher vocational","","","",""
"Daily","1988","direct migration background","higher education","","","",""
"Daily","1988","indirect migration background","in school","","","",""
"Daily","1988","indirect migration background","inadequately","","","",""
"Daily","1988","indirect migration background","general elemantary","","","",""
"Daily","1988","indirect migration background","middle vocational","","","",""
"Daily","1988","indirect migration background","vocational + Abi","","","",""
"Daily","1988","indirect migration background","higher vocational","","","",""
"Daily","1988","indirect migration background","higher education","","","",""
"Min 1x per week","1988","no migration background","in school","","","",""
"Min 1x per week","1988","no migration background","inadequately","","","",""
"Min 1x per week","1988","no migration background","general elemantary","2","","",""
"Min 1x per week","1988","no migration background","middle vocational","30","0.00730730885610755","0.0045947037020423","0.0100199140101728"
"Min 1x per week","1988","no migration background","vocational + Abi","3","","",""
"Min 1x per week","1988","no migration background","higher vocational","7","","",""
"Min 1x per week","1988","no migration background","higher education","14","","",""
"Min 1x per week","1988","direct migration background","in school","","","",""
"Min 1x per week","1988","direct migration background","inadequately","2","","",""
"Min 1x per week","1988","direct migration background","general elemantary","5","","",""
"Min 1x per week","1988","direct migration background","middle vocational","6","","",""
"Min 1x per week","1988","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1988","direct migration background","higher vocational","","","",""
"Min 1x per week","1988","direct migration background","higher education","","","",""
"Min 1x per week","1988","indirect migration background","in school","","","",""
"Min 1x per week","1988","indirect migration background","inadequately","","","",""
"Min 1x per week","1988","indirect migration background","general elemantary","","","",""
"Min 1x per week","1988","indirect migration background","middle vocational","","","",""
"Min 1x per week","1988","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1988","indirect migration background","higher vocational","","","",""
"Min 1x per week","1988","indirect migration background","higher education","","","",""
"Min 1x per month","1988","no migration background","in school","","","",""
"Min 1x per month","1988","no migration background","inadequately","","","",""
"Min 1x per month","1988","no migration background","general elemantary","9","","",""
"Min 1x per month","1988","no migration background","middle vocational","55","0.014552737070976","0.0107386599199539","0.0183668142219981"
"Min 1x per month","1988","no migration background","vocational + Abi","5","","",""
"Min 1x per month","1988","no migration background","higher vocational","14","","",""
"Min 1x per month","1988","no migration background","higher education","26","","",""
"Min 1x per month","1988","direct migration background","in school","","","",""
"Min 1x per month","1988","direct migration background","inadequately","1","","",""
"Min 1x per month","1988","direct migration background","general elemantary","5","","",""
"Min 1x per month","1988","direct migration background","middle vocational","5","","",""
"Min 1x per month","1988","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1988","direct migration background","higher vocational","","","",""
"Min 1x per month","1988","direct migration background","higher education","","","",""
"Min 1x per month","1988","indirect migration background","in school","","","",""
"Min 1x per month","1988","indirect migration background","inadequately","","","",""
"Min 1x per month","1988","indirect migration background","general elemantary","2","","",""
"Min 1x per month","1988","indirect migration background","middle vocational","1","","",""
"Min 1x per month","1988","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1988","indirect migration background","higher vocational","","","",""
"Min 1x per month","1988","indirect migration background","higher education","1","","",""
"Rarely","1988","no migration background","in school","7","","",""
"Rarely","1988","no migration background","inadequately","","","",""
"Rarely","1988","no migration background","general elemantary","50","0.0273156714368031","0.0196146283125564","0.0350167145610498"
"Rarely","1988","no migration background","middle vocational","217","0.0567866110489493","0.0494155774198045","0.064157644678094"
"Rarely","1988","no migration background","vocational + Abi","12","","",""
"Rarely","1988","no migration background","higher vocational","43","0.0861353790227155","0.0609044638767999","0.111366294168631"
"Rarely","1988","no migration background","higher education","105","0.159200113983267","0.130166494357898","0.188233733608637"
"Rarely","1988","direct migration background","in school","","","",""
"Rarely","1988","direct migration background","inadequately","9","","",""
"Rarely","1988","direct migration background","general elemantary","14","","",""
"Rarely","1988","direct migration background","middle vocational","21","","",""
"Rarely","1988","direct migration background","vocational + Abi","7","","",""
"Rarely","1988","direct migration background","higher vocational","5","","",""
"Rarely","1988","direct migration background","higher education","7","","",""
"Rarely","1988","indirect migration background","in school","1","","",""
"Rarely","1988","indirect migration background","inadequately","","","",""
"Rarely","1988","indirect migration background","general elemantary","3","","",""
"Rarely","1988","indirect migration background","middle vocational","3","","",""
"Rarely","1988","indirect migration background","vocational + Abi","","","",""
"Rarely","1988","indirect migration background","higher vocational","","","",""
"Rarely","1988","indirect migration background","higher education","","","",""
"Never","1988","no migration background","in school","117","0.937894841495869","0.895415462488685","0.980374220503053"
"Never","1988","no migration background","inadequately","66","1","1","1"
"Never","1988","no migration background","general elemantary","1660","0.967089379437122","0.958660710448529","0.975518048425714"
"Never","1988","no migration background","middle vocational","3485","0.921353343023967","0.912779931312548","0.929926754735387"
"Never","1988","no migration background","vocational + Abi","151","0.88696881757704","0.839511482494834","0.934426152659247"
"Never","1988","no migration background","higher vocational","411","0.872284960540366","0.842269051578141","0.902300869502592"
"Never","1988","no migration background","higher education","465","0.775624357092049","0.742519116527211","0.808729597656888"
"Never","1988","direct migration background","in school","20","","",""
"Never","1988","direct migration background","inadequately","608","0.974528758391088","0.962127246506131","0.986930270276046"
"Never","1988","direct migration background","general elemantary","885","0.969756441414202","0.958623397265424","0.980889485562981"
"Never","1988","direct migration background","middle vocational","789","0.944218301536842","0.928519786030291","0.959916817043392"
"Never","1988","direct migration background","vocational + Abi","89","0.936007542931413","0.887050346275174","0.984964739587653"
"Never","1988","direct migration background","higher vocational","48","0.901219266672232","0.820892273049533","0.98154626029493"
"Never","1988","direct migration background","higher education","78","0.88211297218829","0.813558823560569","0.950667120816011"
"Never","1988","indirect migration background","in school","16","","",""
"Never","1988","indirect migration background","inadequately","11","","",""
"Never","1988","indirect migration background","general elemantary","77","0.810471499593763","0.725641922534425","0.895301076653101"
"Never","1988","indirect migration background","middle vocational","84","0.982910041533597","0.955830946617358","1.00998913644983"
"Never","1988","indirect migration background","vocational + Abi","3","","",""
"Never","1988","indirect migration background","higher vocational","7","","",""
"Never","1988","indirect migration background","higher education","3","","",""
"Daily","1989","no migration background","in school","","","",""
"Daily","1989","no migration background","inadequately","","","",""
"Daily","1989","no migration background","general elemantary","","","",""
"Daily","1989","no migration background","middle vocational","","","",""
"Daily","1989","no migration background","vocational + Abi","","","",""
"Daily","1989","no migration background","higher vocational","","","",""
"Daily","1989","no migration background","higher education","","","",""
"Daily","1989","direct migration background","in school","","","",""
"Daily","1989","direct migration background","inadequately","","","",""
"Daily","1989","direct migration background","general elemantary","","","",""
"Daily","1989","direct migration background","middle vocational","","","",""
"Daily","1989","direct migration background","vocational + Abi","","","",""
"Daily","1989","direct migration background","higher vocational","","","",""
"Daily","1989","direct migration background","higher education","","","",""
"Daily","1989","indirect migration background","in school","","","",""
"Daily","1989","indirect migration background","inadequately","","","",""
"Daily","1989","indirect migration background","general elemantary","","","",""
"Daily","1989","indirect migration background","middle vocational","","","",""
"Daily","1989","indirect migration background","vocational + Abi","","","",""
"Daily","1989","indirect migration background","higher vocational","","","",""
"Daily","1989","indirect migration background","higher education","","","",""
"Min 1x per week","1989","no migration background","in school","","","",""
"Min 1x per week","1989","no migration background","inadequately","","","",""
"Min 1x per week","1989","no migration background","general elemantary","","","",""
"Min 1x per week","1989","no migration background","middle vocational","","","",""
"Min 1x per week","1989","no migration background","vocational + Abi","","","",""
"Min 1x per week","1989","no migration background","higher vocational","","","",""
"Min 1x per week","1989","no migration background","higher education","","","",""
"Min 1x per week","1989","direct migration background","in school","","","",""
"Min 1x per week","1989","direct migration background","inadequately","","","",""
"Min 1x per week","1989","direct migration background","general elemantary","","","",""
"Min 1x per week","1989","direct migration background","middle vocational","","","",""
"Min 1x per week","1989","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1989","direct migration background","higher vocational","","","",""
"Min 1x per week","1989","direct migration background","higher education","","","",""
"Min 1x per week","1989","indirect migration background","in school","","","",""
"Min 1x per week","1989","indirect migration background","inadequately","","","",""
"Min 1x per week","1989","indirect migration background","general elemantary","","","",""
"Min 1x per week","1989","indirect migration background","middle vocational","","","",""
"Min 1x per week","1989","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1989","indirect migration background","higher vocational","","","",""
"Min 1x per week","1989","indirect migration background","higher education","","","",""
"Min 1x per month","1989","no migration background","in school","","","",""
"Min 1x per month","1989","no migration background","inadequately","","","",""
"Min 1x per month","1989","no migration background","general elemantary","","","",""
"Min 1x per month","1989","no migration background","middle vocational","","","",""
"Min 1x per month","1989","no migration background","vocational + Abi","","","",""
"Min 1x per month","1989","no migration background","higher vocational","","","",""
"Min 1x per month","1989","no migration background","higher education","","","",""
"Min 1x per month","1989","direct migration background","in school","","","",""
"Min 1x per month","1989","direct migration background","inadequately","","","",""
"Min 1x per month","1989","direct migration background","general elemantary","","","",""
"Min 1x per month","1989","direct migration background","middle vocational","","","",""
"Min 1x per month","1989","direct migration background","vocational + Abi","","","",""
