"pli0097_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1990","1-pers.-HH","(3b) higher tertiary education","7","","",""
"Min 1x per month","1990","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","1990","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Min 1x per month","1990","(Married) couple without C. ","(1b) general elementary school","5","","",""
"Min 1x per month","1990","(Married) couple without C. ","(1c) basic vocational qualification","32","0.0229461092198721","0.0151555132700525","0.0307367051696917"
"Min 1x per month","1990","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","(Married) couple without C. ","(2a) intermediate vocational","13","","",""
"Min 1x per month","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","(Married) couple without C. ","(3a) lower tertiary education","25","","",""
"Min 1x per month","1990","(Married) couple without C. ","(3b) higher tertiary education","21","","",""
"Min 1x per month","1990","Single parent ","(0) in school","","","",""
"Min 1x per month","1990","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per month","1990","Single parent ","(1b) general elementary school","","","",""
"Min 1x per month","1990","Single parent ","(1c) basic vocational qualification","4","","",""
"Min 1x per month","1990","Single parent ","(2b) intermediate general qualification","3","","",""
"Min 1x per month","1990","Single parent ","(2a) intermediate vocational","4","","",""
"Min 1x per month","1990","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1990","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per month","1990","Single parent ","(3a) lower tertiary education","2","","",""
"Min 1x per month","1990","Single parent ","(3b) higher tertiary education","2","","",""
"Min 1x per month","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","1990","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Min 1x per month","1990","Couple + C. LE 16 ","(1b) general elementary school","9","","",""
"Min 1x per month","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","25","","",""
"Min 1x per month","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"Min 1x per month","1990","Couple + C. LE 16 ","(2a) intermediate vocational","37","0.0316479622696065","0.0211684707677454","0.0421274537714675"
"Min 1x per month","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"Min 1x per month","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","1990","Couple + C. LE 16 ","(3a) lower tertiary education","18","","",""
"Min 1x per month","1990","Couple + C. LE 16 ","(3b) higher tertiary education","29","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(1b) general elementary school","7","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","29","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(2a) intermediate vocational","15","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","8","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(3a) lower tertiary education","14","","",""
"Min 1x per month","1990","Couple + C. GT 16 ","(3b) higher tertiary education","8","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","11","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","6","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","6","","",""
"Min 1x per month","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","4","","",""
"Rarely","1990","1-pers.-HH","(0) in school","1","","",""
"Rarely","1990","1-pers.-HH","(1a) inadequately completed","3","","",""
"Rarely","1990","1-pers.-HH","(1b) general elementary school","8","","",""
"Rarely","1990","1-pers.-HH","(1c) basic vocational qualification","29","","",""
"Rarely","1990","1-pers.-HH","(2b) intermediate general qualification","9","","",""
"Rarely","1990","1-pers.-HH","(2a) intermediate vocational","23","","",""
"Rarely","1990","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Rarely","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","1990","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Rarely","1990","1-pers.-HH","(3b) higher tertiary education","18","","",""
"Rarely","1990","(Married) couple without C. ","(0) in school","","","",""
"Rarely","1990","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Rarely","1990","(Married) couple without C. ","(1b) general elementary school","31","0.0544399681994504","0.0358792135670823","0.0730007228318185"
"Rarely","1990","(Married) couple without C. ","(1c) basic vocational qualification","130","0.0984377355029504","0.0829375975522166","0.113937873453684"
"Rarely","1990","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"Rarely","1990","(Married) couple without C. ","(2a) intermediate vocational","59","0.144012805477539","0.112733320083789","0.175292290871289"
"Rarely","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","12","","",""
"Rarely","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","16","","",""
"Rarely","1990","(Married) couple without C. ","(3a) lower tertiary education","35","0.169537165649841","0.1193813357494","0.219692995550282"
"Rarely","1990","(Married) couple without C. ","(3b) higher tertiary education","49","0.285516363964217","0.22112482063775","0.349907907290684"
"Rarely","1990","Single parent ","(0) in school","2","","",""
"Rarely","1990","Single parent ","(1a) inadequately completed","3","","",""
"Rarely","1990","Single parent ","(1b) general elementary school","15","","",""
"Rarely","1990","Single parent ","(1c) basic vocational qualification","22","","",""
"Rarely","1990","Single parent ","(2b) intermediate general qualification","2","","",""
"Rarely","1990","Single parent ","(2a) intermediate vocational","13","","",""
"Rarely","1990","Single parent ","(2c_gen) general maturity certificate","6","","",""
"Rarely","1990","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","1990","Single parent ","(3a) lower tertiary education","7","","",""
"Rarely","1990","Single parent ","(3b) higher tertiary education","9","","",""
"Rarely","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","1990","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"Rarely","1990","Couple + C. LE 16 ","(1b) general elementary school","24","","",""
"Rarely","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","124","0.157821811056027","0.134890758891083","0.18075286322097"
"Rarely","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Rarely","1990","Couple + C. LE 16 ","(2a) intermediate vocational","127","0.125633440626746","0.105793055647592","0.145473825605899"
"Rarely","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Rarely","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","15","","",""
"Rarely","1990","Couple + C. LE 16 ","(3a) lower tertiary education","50","0.132024951912604","0.0957207840281119","0.168329119797095"
"Rarely","1990","Couple + C. LE 16 ","(3b) higher tertiary education","71","0.247429421391782","0.199393455059138","0.295465387724427"
"Rarely","1990","Couple + C. GT 16 ","(0) in school","6","","",""
"Rarely","1990","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Rarely","1990","Couple + C. GT 16 ","(1b) general elementary school","42","0.11081106664395","0.0832696414326868","0.138352491855214"
"Rarely","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","115","0.142452274603384","0.119964941833113","0.164939607373655"
"Rarely","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","18","","",""
"Rarely","1990","Couple + C. GT 16 ","(2a) intermediate vocational","65","0.144692765109714","0.111747309589912","0.177638220629515"
"Rarely","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","25","","",""
"Rarely","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","17","","",""
"Rarely","1990","Couple + C. GT 16 ","(3a) lower tertiary education","32","0.210910189071621","0.143090984901415","0.278729393241827"
"Rarely","1990","Couple + C. GT 16 ","(3b) higher tertiary education","27","","",""
"Rarely","1990","Couple + C. LE and GT 16","(0) in school","2","","",""
"Rarely","1990","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Rarely","1990","Couple + C. LE and GT 16","(1b) general elementary school","18","","",""
"Rarely","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","38","0.168173295118271","0.124976970783339","0.211369619453204"
"Rarely","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"Rarely","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","31","0.214628098818105","0.152911128390215","0.276345069245995"
"Rarely","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","4","","",""
"Rarely","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"Rarely","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","13","","",""
"Never","1990","1-pers.-HH","(0) in school","2","","",""
"Never","1990","1-pers.-HH","(1a) inadequately completed","37","0.764193906612307","0.635812318788029","0.892575494436585"
"Never","1990","1-pers.-HH","(1b) general elementary school","339","0.976643859118547","0.960821081519749","0.992466636717345"
"Never","1990","1-pers.-HH","(1c) basic vocational qualification","397","0.891672351831144","0.86273101848259","0.920613685179699"
"Never","1990","1-pers.-HH","(2b) intermediate general qualification","37","0.794547827971838","0.680248714165391","0.908846941778286"
"Never","1990","1-pers.-HH","(2a) intermediate vocational","184","0.851254208908058","0.803800168639879","0.898708249176237"
"Never","1990","1-pers.-HH","(2c_gen) general maturity certificate","29","","",""
"Never","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","57","0.766054070884734","0.666166602946091","0.865941538823378"
"Never","1990","1-pers.-HH","(3a) lower tertiary education","44","0.672122383861501","0.552337463311193","0.791907304411809"
"Never","1990","1-pers.-HH","(3b) higher tertiary education","53","0.608762957419672","0.504398518943687","0.713127395895657"
"Never","1990","(Married) couple without C. ","(0) in school","","","",""
"Never","1990","(Married) couple without C. ","(1a) inadequately completed","79","0.931752589064547","0.87814429064817","0.985360887480924"
"Never","1990","(Married) couple without C. ","(1b) general elementary school","535","0.932776227608893","0.912290928029529","0.953261527188256"
"Never","1990","(Married) couple without C. ","(1c) basic vocational qualification","1245","0.870826284449144","0.85337570976735","0.888276859130937"
"Never","1990","(Married) couple without C. ","(2b) intermediate general qualification","59","0.858874268771963","0.774237453909411","0.943511083634516"
"Never","1990","(Married) couple without C. ","(2a) intermediate vocational","409","0.829021960100162","0.795480760228122","0.862563159972202"
"Never","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","30","0.654185708303075","0.510340486347794","0.798030930258355"
"Never","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","103","0.880546758613191","0.822519420476296","0.938574096750085"
"Never","1990","(Married) couple without C. ","(3a) lower tertiary education","147","0.696395044785265","0.634932416900625","0.757857672669906"
"Never","1990","(Married) couple without C. ","(3b) higher tertiary education","111","0.589757541177555","0.519632320069315","0.659882762285794"
"Never","1990","Single parent ","(0) in school","11","","",""
"Never","1990","Single parent ","(1a) inadequately completed","29","","",""
"Never","1990","Single parent ","(1b) general elementary school","111","0.845520771069731","0.782416318229601","0.908625223909861"
"Never","1990","Single parent ","(1c) basic vocational qualification","161","0.834712856351752","0.781897601571655","0.887528111131848"
"Never","1990","Single parent ","(2b) intermediate general qualification","43","0.887703380688607","0.798384195976903","0.977022565400312"
"Never","1990","Single parent ","(2a) intermediate vocational","93","0.803129901032498","0.728822080096664","0.877437721968331"
"Never","1990","Single parent ","(2c_gen) general maturity certificate","26","","",""
"Never","1990","Single parent ","(2c_voc) vocational maturity certificate","15","","",""
"Never","1990","Single parent ","(3a) lower tertiary education","20","","",""
"Never","1990","Single parent ","(3b) higher tertiary education","19","","",""
"Never","1990","Couple + C. LE 16 ","(0) in school","1","","",""
"Never","1990","Couple + C. LE 16 ","(1a) inadequately completed","159","0.956935204453604","0.926238206091832","0.987632202815377"
"Never","1990","Couple + C. LE 16 ","(1b) general elementary school","364","0.907255856760258","0.878793570634935","0.935718142885582"
"Never","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","813","0.808524339309198","0.783776242083837","0.833272436534559"
"Never","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","32","0.793502200623534","0.666460128368424","0.920544272878645"
"Never","1990","Couple + C. LE 16 ","(2a) intermediate vocational","890","0.826784653956947","0.804130904932646","0.849438402981248"
"Never","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","48","0.688389198601463","0.57020882448607","0.806569572716856"
"Never","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","112","0.766472651700979","0.6948396916631","0.838105611738857"
"Never","1990","Couple + C. LE 16 ","(3a) lower tertiary education","254","0.798999667923818","0.756021633986015","0.841977701861622"
"Never","1990","Couple + C. LE 16 ","(3b) higher tertiary education","193","0.617451894357964","0.563350079277099","0.67155370943883"
"Never","1990","Couple + C. GT 16 ","(0) in school","66","0.928347907889151","0.868774607335734","0.987921208442568"
"Never","1990","Couple + C. GT 16 ","(1a) inadequately completed","161","0.949581729628423","0.916593053654299","0.982570405602547"
"Never","1990","Couple + C. GT 16 ","(1b) general elementary school","449","0.867995791705908","0.838296197438006","0.897695385973811"
"Never","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","767","0.805094493945819","0.779608029963842","0.830580957927795"
"Never","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","180","0.870293383159549","0.824301089655003","0.916285676664095"
"Never","1990","Couple + C. GT 16 ","(2a) intermediate vocational","349","0.800446922384778","0.763018069217125","0.837875775552432"
"Never","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","122","0.785029951198248","0.720565857290178","0.849494045106318"
"Never","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","77","0.779166438897854","0.696188979906972","0.862143897888736"
"Never","1990","Couple + C. GT 16 ","(3a) lower tertiary education","89","0.654182110149361","0.575111743835033","0.733252476463689"
"Never","1990","Couple + C. GT 16 ","(3b) higher tertiary education","60","0.591214350012274","0.49533883530637","0.687089864718177"
"Never","1990","Couple + C. LE and GT 16","(0) in school","61","0.974395655426012","0.935392268864849","1.01339904198718"
"Never","1990","Couple + C. LE and GT 16","(1a) inadequately completed","131","0.930218092523237","0.887555070350388","0.972881114696086"
"Never","1990","Couple + C. LE and GT 16","(1b) general elementary school","239","0.895281896179431","0.857992187107822","0.93257160525104"
"Never","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","234","0.773131590663742","0.72476276206143","0.821500419266053"
"Never","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","84","0.898921307437629","0.837985185802486","0.959857429072772"
"Never","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","125","0.716319586778771","0.648556728109188","0.784082445448355"
"Never","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","26","","",""
"Never","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","13","","",""
"Never","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","43","0.694550562783377","0.578964685941462","0.810136439625293"
"Never","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","22","","",""
"Daily","1991","1-pers.-HH","(0) in school","","","",""
"Daily","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","1991","(Married) couple without C. ","(0) in school","","","",""
"Daily","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","1991","Single parent ","(0) in school","","","",""
"Daily","1991","Single parent ","(1a) inadequately completed","","","",""
"Daily","1991","Single parent ","(1b) general elementary school","","","",""
"Daily","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","1991","Single parent ","(2a) intermediate vocational","","","",""
"Daily","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Single parent ","(3a) lower tertiary education","","","",""
"Daily","1991","Single parent ","(3b) higher tertiary education","","","",""
"Daily","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","1991","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","1991","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","1991","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","1991","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","1991","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","1991","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Min 1x per week","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Min 1x per week","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","Single parent ","(0) in school","","","",""
"Min 1x per week","1991","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per week","1991","Single parent ","(1b) general elementary school","","","",""
"Min 1x per week","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","Single parent ","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Min 1x per month","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Min 1x per month","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","Single parent ","(0) in school","","","",""
"Min 1x per month","1991","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per month","1991","Single parent ","(1b) general elementary school","","","",""
"Min 1x per month","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","Single parent ","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
