"pli0097_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1985","lower secondary degree","(0) in school","","","",""
"Rarely","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1985","lower secondary degree","(1b) general elementary school","39","0.0192417467863786","0.0131678130873187","0.0253156804854384"
"Rarely","1985","lower secondary degree","(1c) basic vocational qualification","150","0.0416582582259202","0.0349391587037494","0.0483773577480909"
"Rarely","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1985","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Rarely","1985","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1985","secondary school degree","(0) in school","","","",""
"Rarely","1985","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","1985","secondary school degree","(1b) general elementary school","","","",""
"Rarely","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","1985","secondary school degree","(2b) intermediate general qualification","33","0.0716079308987756","0.0482977611865289","0.0949181006110223"
"Rarely","1985","secondary school degree","(2a) intermediate vocational","89","0.0661784061478309","0.0528031306108343","0.0795536816848275"
"Rarely","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","secondary school degree","(3a) lower tertiary education","5","","",""
"Rarely","1985","secondary school degree","(3b) higher tertiary education","1","","",""
"Rarely","1985","college entrance qualification","(0) in school","","","",""
"Rarely","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1985","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1985","college entrance qualification","(2c_gen) general maturity certificate","39","0.139015896861517","0.0994697454149359","0.178562048308098"
"Rarely","1985","college entrance qualification","(2c_voc) vocational maturity certificate","32","0.10161995133813","0.0680932879140749","0.135146614762185"
"Rarely","1985","college entrance qualification","(3a) lower tertiary education","21","","",""
"Rarely","1985","college entrance qualification","(3b) higher tertiary education","58","0.136431328170862","0.103988451459795","0.16887420488193"
"Rarely","1985","Other degree","(0) in school","","","",""
"Rarely","1985","Other degree","(1a) inadequately completed","","","",""
"Rarely","1985","Other degree","(1b) general elementary school","5","","",""
"Rarely","1985","Other degree","(1c) basic vocational qualification","4","","",""
"Rarely","1985","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","1985","Other degree","(2a) intermediate vocational","","","",""
"Rarely","1985","Other degree","(2c_gen) general maturity certificate","2","","",""
"Rarely","1985","Other degree","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","1985","Other degree","(3a) lower tertiary education","","","",""
"Rarely","1985","Other degree","(3b) higher tertiary education","4","","",""
"Rarely","1985","no degree/no degree yet","(0) in school","10","","",""
"Rarely","1985","no degree/no degree yet","(1a) inadequately completed","12","","",""
"Rarely","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","1985","lower secondary degree","(0) in school","","","",""
"Never","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Never","1985","lower secondary degree","(1b) general elementary school","1906","0.970775365942722","0.963328033716614","0.978222698168829"
"Never","1985","lower secondary degree","(1c) basic vocational qualification","3149","0.93059795650161","0.922051865875545","0.939144047127674"
"Never","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","1985","lower secondary degree","(2c_gen) general maturity certificate","9","","",""
"Never","1985","lower secondary degree","(2c_voc) vocational maturity certificate","5","","",""
"Never","1985","lower secondary degree","(3a) lower tertiary education","16","","",""
"Never","1985","lower secondary degree","(3b) higher tertiary education","5","","",""
"Never","1985","secondary school degree","(0) in school","","","",""
"Never","1985","secondary school degree","(1a) inadequately completed","","","",""
"Never","1985","secondary school degree","(1b) general elementary school","","","",""
"Never","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","1985","secondary school degree","(2b) intermediate general qualification","419","0.88784397475918","0.859315484265217","0.916372465253142"
"Never","1985","secondary school degree","(2a) intermediate vocational","1196","0.902028936496083","0.88603439571262","0.918023477279546"
"Never","1985","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Never","1985","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Never","1985","secondary school degree","(3a) lower tertiary education","41","0.848040685530765","0.746486113716435","0.949595257345096"
"Never","1985","secondary school degree","(3b) higher tertiary education","12","","",""
"Never","1985","college entrance qualification","(0) in school","","","",""
"Never","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Never","1985","college entrance qualification","(1b) general elementary school","","","",""
"Never","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","1985","college entrance qualification","(2c_gen) general maturity certificate","242","0.813040762713817","0.768474722314585","0.857606803113049"
"Never","1985","college entrance qualification","(2c_voc) vocational maturity certificate","256","0.821537006465764","0.779049773662242","0.864024239269287"
"Never","1985","college entrance qualification","(3a) lower tertiary education","141","0.805344963285349","0.746850393205648","0.86383953336505"
"Never","1985","college entrance qualification","(3b) higher tertiary education","332","0.775727408345065","0.736303785418772","0.815151031271358"
"Never","1985","Other degree","(0) in school","","","",""
"Never","1985","Other degree","(1a) inadequately completed","","","",""
"Never","1985","Other degree","(1b) general elementary school","613","0.982144997671058","0.97176312155074","0.992526873791375"
"Never","1985","Other degree","(1c) basic vocational qualification","372","0.983561259862484","0.970793327434685","0.996329192290283"
"Never","1985","Other degree","(2b) intermediate general qualification","","","",""
"Never","1985","Other degree","(2a) intermediate vocational","","","",""
"Never","1985","Other degree","(2c_gen) general maturity certificate","67","0.934969789913963","0.877614261609979","0.992325318217947"
"Never","1985","Other degree","(2c_voc) vocational maturity certificate","78","0.900505720242049","0.837243976354811","0.963767464129288"
"Never","1985","Other degree","(3a) lower tertiary education","3","","",""
"Never","1985","Other degree","(3b) higher tertiary education","44","0.881334069817317","0.792578359013416","0.970089780621218"
"Never","1985","no degree/no degree yet","(0) in school","174","0.922786974886736","0.884426177081672","0.9611477726918"
"Never","1985","no degree/no degree yet","(1a) inadequately completed","885","0.976735625178753","0.966903703207985","0.986567547149522"
"Never","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","1985","no degree/no degree yet","(3b) higher tertiary education","2","","",""
"Daily","1986","lower secondary degree","(0) in school","","","",""
"Daily","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","1986","lower secondary degree","(1b) general elementary school","","","",""
"Daily","1986","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","1986","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","1986","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","1986","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","1986","secondary school degree","(0) in school","","","",""
"Daily","1986","secondary school degree","(1a) inadequately completed","","","",""
"Daily","1986","secondary school degree","(1b) general elementary school","","","",""
"Daily","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","1986","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","1986","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","1986","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","1986","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","1986","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","1986","college entrance qualification","(0) in school","","","",""
"Daily","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","1986","college entrance qualification","(1b) general elementary school","","","",""
"Daily","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","1986","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","1986","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","1986","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","1986","Other degree","(0) in school","","","",""
"Daily","1986","Other degree","(1a) inadequately completed","","","",""
"Daily","1986","Other degree","(1b) general elementary school","","","",""
"Daily","1986","Other degree","(1c) basic vocational qualification","","","",""
"Daily","1986","Other degree","(2b) intermediate general qualification","","","",""
"Daily","1986","Other degree","(2a) intermediate vocational","","","",""
"Daily","1986","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Other degree","(3a) lower tertiary education","","","",""
"Daily","1986","Other degree","(3b) higher tertiary education","","","",""
"Daily","1986","no degree/no degree yet","(0) in school","","","",""
"Daily","1986","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","1986","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","1986","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","1986","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","1986","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","1986","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","1986","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","1986","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1986","lower secondary degree","(1b) general elementary school","2","","",""
"Min 1x per week","1986","lower secondary degree","(1c) basic vocational qualification","37","0.0111668318052251","0.00753733302063151","0.0147963305898186"
"Min 1x per week","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","secondary school degree","(0) in school","","","",""
"Min 1x per week","1986","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1986","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","secondary school degree","(2b) intermediate general qualification","1","","",""
"Min 1x per week","1986","secondary school degree","(2a) intermediate vocational","11","","",""
"Min 1x per week","1986","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1986","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","college entrance qualification","(2c_gen) general maturity certificate","4","","",""
"Min 1x per week","1986","college entrance qualification","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per week","1986","college entrance qualification","(3a) lower tertiary education","5","","",""
"Min 1x per week","1986","college entrance qualification","(3b) higher tertiary education","15","","",""
"Min 1x per week","1986","Other degree","(0) in school","","","",""
"Min 1x per week","1986","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Other degree","(1b) general elementary school","4","","",""
"Min 1x per week","1986","Other degree","(1c) basic vocational qualification","2","","",""
"Min 1x per week","1986","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Other degree","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1986","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","Other degree","(3b) higher tertiary education","1","","",""
"Min 1x per week","1986","no degree/no degree yet","(0) in school","","","",""
"Min 1x per week","1986","no degree/no degree yet","(1a) inadequately completed","4","","",""
"Min 1x per week","1986","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1986","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1986","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1986","lower secondary degree","(1b) general elementary school","19","","",""
"Min 1x per month","1986","lower secondary degree","(1c) basic vocational qualification","69","0.0207618406036686","0.0158369425395437","0.0256867386677934"
"Min 1x per month","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1986","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1986","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1986","secondary school degree","(0) in school","","","",""
"Min 1x per month","1986","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1986","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1986","secondary school degree","(2b) intermediate general qualification","10","","",""
"Min 1x per month","1986","secondary school degree","(2a) intermediate vocational","11","","",""
"Min 1x per month","1986","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1986","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1986","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1986","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1986","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","college entrance qualification","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","1986","college entrance qualification","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per month","1986","college entrance qualification","(3a) lower tertiary education","7","","",""
"Min 1x per month","1986","college entrance qualification","(3b) higher tertiary education","15","","",""
"Min 1x per month","1986","Other degree","(0) in school","","","",""
"Min 1x per month","1986","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1986","Other degree","(1b) general elementary school","3","","",""
