"pli0097_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1985","no migration background","(2c_gen) general maturity certificate","7","","",""
"Min 1x per month","1985","no migration background","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per month","1985","no migration background","(3a) lower tertiary education","13","","",""
"Min 1x per month","1985","no migration background","(3b) higher tertiary education","24","","",""
"Min 1x per month","1985","direct migration background","(0) in school","","","",""
"Min 1x per month","1985","direct migration background","(1a) inadequately completed","3","","",""
"Min 1x per month","1985","direct migration background","(1b) general elementary school","7","","",""
"Min 1x per month","1985","direct migration background","(1c) basic vocational qualification","6","","",""
"Min 1x per month","1985","direct migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per month","1985","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","direct migration background","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","1985","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per month","1985","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","direct migration background","(3b) higher tertiary education","2","","",""
"Min 1x per month","1985","indirect migration background","(0) in school","","","",""
"Min 1x per month","1985","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1985","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1985","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1985","indirect migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per month","1985","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1985","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1985","no migration background","(0) in school","10","","",""
"Rarely","1985","no migration background","(1a) inadequately completed","","","",""
"Rarely","1985","no migration background","(1b) general elementary school","36","0.0201111129564207","0.0133983715237099","0.0268238543891316"
"Rarely","1985","no migration background","(1c) basic vocational qualification","140","0.0420058077023864","0.0349476182500382","0.0490639971547345"
"Rarely","1985","no migration background","(2b) intermediate general qualification","30","0.0742856601910507","0.0485870826747385","0.0999842377073628"
"Rarely","1985","no migration background","(2a) intermediate vocational","85","0.0677630641301314","0.0537340800101592","0.0817920482501036"
"Rarely","1985","no migration background","(2c_gen) general maturity certificate","36","0.143122357242427","0.100390537858713","0.185854176626141"
"Rarely","1985","no migration background","(2c_voc) vocational maturity certificate","30","0.0991312824638701","0.0645577895301224","0.133704775397618"
"Rarely","1985","no migration background","(3a) lower tertiary education","26","","",""
"Rarely","1985","no migration background","(3b) higher tertiary education","52","0.122749289937511","0.0911014244767872","0.154397155398234"
"Rarely","1985","direct migration background","(0) in school","","","",""
"Rarely","1985","direct migration background","(1a) inadequately completed","12","","",""
"Rarely","1985","direct migration background","(1b) general elementary school","8","","",""
"Rarely","1985","direct migration background","(1c) basic vocational qualification","13","","",""
"Rarely","1985","direct migration background","(2b) intermediate general qualification","1","","",""
"Rarely","1985","direct migration background","(2a) intermediate vocational","4","","",""
"Rarely","1985","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Rarely","1985","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Rarely","1985","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1985","direct migration background","(3b) higher tertiary education","10","","",""
"Rarely","1985","indirect migration background","(0) in school","","","",""
"Rarely","1985","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1985","indirect migration background","(1b) general elementary school","","","",""
"Rarely","1985","indirect migration background","(1c) basic vocational qualification","1","","",""
"Rarely","1985","indirect migration background","(2b) intermediate general qualification","2","","",""
"Rarely","1985","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","1985","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1985","indirect migration background","(3b) higher tertiary education","2","","",""
"Never","1985","no migration background","(0) in school","142","0.917892073722756","0.874533390720724","0.961250756724789"
"Never","1985","no migration background","(1a) inadequately completed","69","0.981573534366765","0.950068387254487","1.01307868147904"
"Never","1985","no migration background","(1b) general elementary school","1627","0.970232224003508","0.962105706185197","0.978358741821818"
"Never","1985","no migration background","(1c) basic vocational qualification","2869","0.929694078969199","0.920698622904073","0.938689535034325"
"Never","1985","no migration background","(2b) intermediate general qualification","354","0.888322086941785","0.857455616549604","0.919188557333965"
"Never","1985","no migration background","(2a) intermediate vocational","1107","0.899373845894679","0.882582244473845","0.916165447315513"
"Never","1985","no migration background","(2c_gen) general maturity certificate","210","0.809526074546883","0.761611081988507","0.857441067105259"
"Never","1985","no migration background","(2c_voc) vocational maturity certificate","234","0.818932585856881","0.774382210397918","0.863482961315845"
"Never","1985","no migration background","(3a) lower tertiary education","179","0.807158216502467","0.755376604621593","0.858939828383341"
"Never","1985","no migration background","(3b) higher tertiary education","321","0.786100887748172","0.746553600386083","0.82564817511026"
"Never","1985","direct migration background","(0) in school","22","","",""
"Never","1985","direct migration background","(1a) inadequately completed","813","0.974290293520816","0.963523118018915","0.985057469022717"
"Never","1985","direct migration background","(1b) general elementary school","851","0.980172912695317","0.970904208748375","0.989441616642258"
"Never","1985","direct migration background","(1c) basic vocational qualification","612","0.956406758196277","0.940512715934956","0.972300800457597"
"Never","1985","direct migration background","(2b) intermediate general qualification","50","0.923936601643851","0.851883054174975","0.995990149112727"
"Never","1985","direct migration background","(2a) intermediate vocational","78","0.940467180419091","0.889562338502131","0.99137202233605"
"Never","1985","direct migration background","(2c_gen) general maturity certificate","104","0.891441777778567","0.834084738889493","0.94879881666764"
"Never","1985","direct migration background","(2c_voc) vocational maturity certificate","106","0.881994040903316","0.823536579030521","0.940451502776111"
"Never","1985","direct migration background","(3a) lower tertiary education","22","","",""
"Never","1985","direct migration background","(3b) higher tertiary education","73","0.78632947080272","0.70019776388187","0.872461177723571"
"Never","1985","indirect migration background","(0) in school","10","","",""
"Never","1985","indirect migration background","(1a) inadequately completed","7","","",""
"Never","1985","indirect migration background","(1b) general elementary school","41","1","1","1"
"Never","1985","indirect migration background","(1c) basic vocational qualification","40","0.998307890937527","0.985727255128586","1.01088852674647"
"Never","1985","indirect migration background","(2b) intermediate general qualification","15","","",""
"Never","1985","indirect migration background","(2a) intermediate vocational","11","","",""
"Never","1985","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Never","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","indirect migration background","(3a) lower tertiary education","1","","",""
"Never","1985","indirect migration background","(3b) higher tertiary education","1","","",""
"Daily","1986","no migration background","(0) in school","","","",""
"Daily","1986","no migration background","(1a) inadequately completed","","","",""
"Daily","1986","no migration background","(1b) general elementary school","","","",""
"Daily","1986","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1986","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1986","no migration background","(2a) intermediate vocational","","","",""
"Daily","1986","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1986","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","no migration background","(3a) lower tertiary education","","","",""
"Daily","1986","no migration background","(3b) higher tertiary education","","","",""
"Daily","1986","direct migration background","(0) in school","","","",""
"Daily","1986","direct migration background","(1a) inadequately completed","","","",""
"Daily","1986","direct migration background","(1b) general elementary school","","","",""
"Daily","1986","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1986","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1986","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1986","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1986","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1986","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1986","indirect migration background","(0) in school","","","",""
"Daily","1986","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1986","indirect migration background","(1b) general elementary school","","","",""
"Daily","1986","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1986","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1986","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1986","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","no migration background","(0) in school","","","",""
"Min 1x per week","1986","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1986","no migration background","(1b) general elementary school","2","","",""
"Min 1x per week","1986","no migration background","(1c) basic vocational qualification","34","0.0112196205003692","0.00739409228571975","0.0150451487150187"
"Min 1x per week","1986","no migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per week","1986","no migration background","(2a) intermediate vocational","10","","",""
"Min 1x per week","1986","no migration background","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1986","no migration background","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per week","1986","no migration background","(3a) lower tertiary education","5","","",""
"Min 1x per week","1986","no migration background","(3b) higher tertiary education","13","","",""
"Min 1x per week","1986","direct migration background","(0) in school","","","",""
"Min 1x per week","1986","direct migration background","(1a) inadequately completed","4","","",""
"Min 1x per week","1986","direct migration background","(1b) general elementary school","4","","",""
"Min 1x per week","1986","direct migration background","(1c) basic vocational qualification","5","","",""
"Min 1x per week","1986","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","direct migration background","(2a) intermediate vocational","1","","",""
"Min 1x per week","1986","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1986","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1986","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","direct migration background","(3b) higher tertiary education","2","","",""
"Min 1x per week","1986","indirect migration background","(0) in school","","","",""
"Min 1x per week","1986","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1986","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","1986","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","indirect migration background","(3b) higher tertiary education","1","","",""
"Min 1x per month","1986","no migration background","(0) in school","3","","",""
"Min 1x per month","1986","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1986","no migration background","(1b) general elementary school","16","","",""
"Min 1x per month","1986","no migration background","(1c) basic vocational qualification","66","0.0216231275260358","0.0163403204664981","0.0269059345855734"
"Min 1x per month","1986","no migration background","(2b) intermediate general qualification","9","","",""
"Min 1x per month","1986","no migration background","(2a) intermediate vocational","11","","",""
"Min 1x per month","1986","no migration background","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","1986","no migration background","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per month","1986","no migration background","(3a) lower tertiary education","7","","",""
"Min 1x per month","1986","no migration background","(3b) higher tertiary education","15","","",""
"Min 1x per month","1986","direct migration background","(0) in school","","","",""
"Min 1x per month","1986","direct migration background","(1a) inadequately completed","2","","",""
"Min 1x per month","1986","direct migration background","(1b) general elementary school","6","","",""
"Min 1x per month","1986","direct migration background","(1c) basic vocational qualification","3","","",""
"Min 1x per month","1986","direct migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per month","1986","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1986","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per month","1986","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","direct migration background","(3b) higher tertiary education","2","","",""
"Min 1x per month","1986","indirect migration background","(0) in school","","","",""
"Min 1x per month","1986","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1986","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1986","indirect migration background","(1c) basic vocational qualification","1","","",""
"Min 1x per month","1986","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1986","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1986","no migration background","(0) in school","4","","",""
"Rarely","1986","no migration background","(1a) inadequately completed","","","",""
"Rarely","1986","no migration background","(1b) general elementary school","40","0.0230342262083643","0.015563739961705","0.0305047124550237"
"Rarely","1986","no migration background","(1c) basic vocational qualification","127","0.0419811870240339","0.034697239949003","0.0492651340990647"
"Rarely","1986","no migration background","(2b) intermediate general qualification","21","","",""
"Rarely","1986","no migration background","(2a) intermediate vocational","85","0.066935579403477","0.0528485549406124","0.0810226038663416"
"Rarely","1986","no migration background","(2c_gen) general maturity certificate","36","0.13391857153288","0.0944487791836607","0.173388363882099"
"Rarely","1986","no migration background","(2c_voc) vocational maturity certificate","25","","",""
"Rarely","1986","no migration background","(3a) lower tertiary education","29","","",""
"Rarely","1986","no migration background","(3b) higher tertiary education","57","0.142816155150394","0.108824168807953","0.176808141492835"
"Rarely","1986","direct migration background","(0) in school","","","",""
"Rarely","1986","direct migration background","(1a) inadequately completed","11","","",""
"Rarely","1986","direct migration background","(1b) general elementary school","15","","",""
"Rarely","1986","direct migration background","(1c) basic vocational qualification","14","","",""
"Rarely","1986","direct migration background","(2b) intermediate general qualification","5","","",""
"Rarely","1986","direct migration background","(2a) intermediate vocational","2","","",""
"Rarely","1986","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Rarely","1986","direct migration background","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","1986","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1986","direct migration background","(3b) higher tertiary education","7","","",""
"Rarely","1986","indirect migration background","(0) in school","1","","",""
"Rarely","1986","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1986","indirect migration background","(1b) general elementary school","","","",""
"Rarely","1986","indirect migration background","(1c) basic vocational qualification","3","","",""
"Rarely","1986","indirect migration background","(2b) intermediate general qualification","1","","",""
"Rarely","1986","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","1986","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Rarely","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1986","indirect migration background","(3b) higher tertiary education","1","","",""
"Never","1986","no migration background","(0) in school","137","0.951304513771537","0.916150819045562","0.986458208497512"
"Never","1986","no migration background","(1a) inadequately completed","71","1","1","1"
"Never","1986","no migration background","(1b) general elementary school","1491","0.963925768874913","0.954639468673793","0.973212069076033"
"Never","1986","no migration background","(1c) basic vocational qualification","2685","0.925176064949561","0.915619872831795","0.934732257067327"
"Never","1986","no migration background","(2b) intermediate general qualification","350","0.916154310038407","0.888324496973551","0.943984123103263"
"Never","1986","no migration background","(2a) intermediate vocational","1103","0.916032845772015","0.900399743070584","0.931665948473447"
"Never","1986","no migration background","(2c_gen) general maturity certificate","235","0.816647642905372","0.771801439786192","0.861493846024553"
"Never","1986","no migration background","(2c_voc) vocational maturity certificate","244","0.83392441938308","0.79094425397891","0.87690458478725"
"Never","1986","no migration background","(3a) lower tertiary education","182","0.826478078835146","0.776774403627454","0.876181754042838"
"Never","1986","no migration background","(3b) higher tertiary education","322","0.793862716569948","0.754561873792402","0.833163559347493"
"Never","1986","direct migration background","(0) in school","30","1","1","1"
"Never","1986","direct migration background","(1a) inadequately completed","747","0.971756058277567","0.960008632939007","0.983503483616127"
"Never","1986","direct migration background","(1b) general elementary school","836","0.96615255852564","0.954073522058388","0.978231594992892"
"Never","1986","direct migration background","(1c) basic vocational qualification","599","0.957283969369586","0.941379538648144","0.973188400091027"
"Never","1986","direct migration background","(2b) intermediate general qualification","56","0.949421772058286","0.894875679601187","1.00396786451538"
"Never","1986","direct migration background","(2a) intermediate vocational","78","0.954482033084144","0.909089868997069","0.999874197171219"
"Never","1986","direct migration background","(2c_gen) general maturity certificate","102","0.910569266559584","0.857241715687937","0.963896817431232"
"Never","1986","direct migration background","(2c_voc) vocational maturity certificate","112","0.917353410865605","0.868493914831922","0.966212906899289"
"Never","1986","direct migration background","(3a) lower tertiary education","22","","",""
"Never","1986","direct migration background","(3b) higher tertiary education","76","0.828365697840346","0.749133525675738","0.907597870004955"
"Never","1986","indirect migration background","(0) in school","10","","",""
"Never","1986","indirect migration background","(1a) inadequately completed","9","","",""
"Never","1986","indirect migration background","(1b) general elementary school","43","1","1","1"
"Never","1986","indirect migration background","(1c) basic vocational qualification","39","0.9665607432586","0.912825805857206","1.02029568065999"
"Never","1986","indirect migration background","(2b) intermediate general qualification","15","","",""
"Never","1986","indirect migration background","(2a) intermediate vocational","15","","",""
"Never","1986","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Never","1986","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Never","1986","indirect migration background","(3a) lower tertiary education","1","","",""
"Never","1986","indirect migration background","(3b) higher tertiary education","1","","",""
"Daily","1987","no migration background","(0) in school","","","",""
"Daily","1987","no migration background","(1a) inadequately completed","","","",""
"Daily","1987","no migration background","(1b) general elementary school","","","",""
"Daily","1987","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1987","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1987","no migration background","(2a) intermediate vocational","","","",""
"Daily","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","no migration background","(3a) lower tertiary education","","","",""
"Daily","1987","no migration background","(3b) higher tertiary education","","","",""
"Daily","1987","direct migration background","(0) in school","","","",""
"Daily","1987","direct migration background","(1a) inadequately completed","","","",""
"Daily","1987","direct migration background","(1b) general elementary school","","","",""
"Daily","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1987","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1987","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1987","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1987","indirect migration background","(0) in school","","","",""
"Daily","1987","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1987","indirect migration background","(1b) general elementary school","","","",""
"Daily","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1987","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","no migration background","(0) in school","","","",""
"Min 1x per week","1987","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1987","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","1987","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","direct migration background","(0) in school","","","",""
"Min 1x per week","1987","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1987","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","indirect migration background","(0) in school","","","",""
"Min 1x per week","1987","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1987","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","no migration background","(0) in school","","","",""
"Min 1x per month","1987","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1987","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","1987","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","direct migration background","(0) in school","","","",""
"Min 1x per month","1987","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1987","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","indirect migration background","(0) in school","","","",""
"Min 1x per month","1987","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1987","indirect migration background","(1b) general elementary school","","","",""
