"pli0097_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1987","(1c) basic vocational qualification","in school","","","",""
"Never","1987","(1c) basic vocational qualification","inadequately","","","",""
"Never","1987","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1987","(1c) basic vocational qualification","middle vocational","","","",""
"Never","1987","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1987","(1c) basic vocational qualification","higher vocational","","","",""
"Never","1987","(1c) basic vocational qualification","higher education","","","",""
"Never","1987","(2b) intermediate general qualification","in school","","","",""
"Never","1987","(2b) intermediate general qualification","inadequately","","","",""
"Never","1987","(2b) intermediate general qualification","general elemantary","","","",""
"Never","1987","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1987","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1987","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1987","(2b) intermediate general qualification","higher education","","","",""
"Never","1987","(2a) intermediate vocational","in school","","","",""
"Never","1987","(2a) intermediate vocational","inadequately","","","",""
"Never","1987","(2a) intermediate vocational","general elemantary","","","",""
"Never","1987","(2a) intermediate vocational","middle vocational","","","",""
"Never","1987","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1987","(2a) intermediate vocational","higher vocational","","","",""
"Never","1987","(2a) intermediate vocational","higher education","","","",""
"Never","1987","(2c_gen) general maturity certificate","in school","","","",""
"Never","1987","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1987","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1987","(2c_gen) general maturity certificate","middle vocational","","","",""
"Never","1987","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1987","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1987","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1987","(3a) lower tertiary education","in school","","","",""
"Never","1987","(3a) lower tertiary education","inadequately","","","",""
"Never","1987","(3a) lower tertiary education","general elemantary","","","",""
"Never","1987","(3a) lower tertiary education","middle vocational","","","",""
"Never","1987","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1987","(3a) lower tertiary education","higher vocational","","","",""
"Never","1987","(3a) lower tertiary education","higher education","","","",""
"Never","1987","(3b) higher tertiary education","in school","","","",""
"Never","1987","(3b) higher tertiary education","inadequately","","","",""
"Never","1987","(3b) higher tertiary education","general elemantary","","","",""
"Never","1987","(3b) higher tertiary education","middle vocational","","","",""
"Never","1987","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1987","(3b) higher tertiary education","higher vocational","","","",""
"Never","1987","(3b) higher tertiary education","higher education","","","",""
"Daily","1988","(0) in school","in school","","","",""
"Daily","1988","(0) in school","inadequately","","","",""
"Daily","1988","(0) in school","general elemantary","","","",""
"Daily","1988","(0) in school","middle vocational","","","",""
"Daily","1988","(0) in school","vocational + Abi","","","",""
"Daily","1988","(0) in school","higher vocational","","","",""
"Daily","1988","(0) in school","higher education","","","",""
"Daily","1988","(1a) inadequately completed","in school","","","",""
"Daily","1988","(1a) inadequately completed","inadequately","","","",""
"Daily","1988","(1a) inadequately completed","general elemantary","","","",""
"Daily","1988","(1a) inadequately completed","middle vocational","","","",""
"Daily","1988","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1988","(1a) inadequately completed","higher vocational","","","",""
"Daily","1988","(1a) inadequately completed","higher education","","","",""
"Daily","1988","(1b) general elementary school","in school","","","",""
"Daily","1988","(1b) general elementary school","inadequately","","","",""
"Daily","1988","(1b) general elementary school","general elemantary","","","",""
"Daily","1988","(1b) general elementary school","middle vocational","","","",""
"Daily","1988","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1988","(1b) general elementary school","higher vocational","","","",""
"Daily","1988","(1b) general elementary school","higher education","","","",""
"Daily","1988","(1c) basic vocational qualification","in school","","","",""
"Daily","1988","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1988","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1988","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","1988","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","1988","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","1988","(1c) basic vocational qualification","higher education","","","",""
"Daily","1988","(2b) intermediate general qualification","in school","","","",""
"Daily","1988","(2b) intermediate general qualification","inadequately","","","",""
"Daily","1988","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","1988","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","1988","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","1988","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","1988","(2b) intermediate general qualification","higher education","","","",""
"Daily","1988","(2a) intermediate vocational","in school","","","",""
"Daily","1988","(2a) intermediate vocational","inadequately","","","",""
"Daily","1988","(2a) intermediate vocational","general elemantary","","","",""
"Daily","1988","(2a) intermediate vocational","middle vocational","","","",""
"Daily","1988","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","1988","(2a) intermediate vocational","higher vocational","","","",""
"Daily","1988","(2a) intermediate vocational","higher education","","","",""
"Daily","1988","(2c_gen) general maturity certificate","in school","","","",""
"Daily","1988","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","1988","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","1988","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","1988","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","1988","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","1988","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","1988","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","1988","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","1988","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","1988","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","1988","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","1988","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","1988","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","1988","(3a) lower tertiary education","in school","","","",""
"Daily","1988","(3a) lower tertiary education","inadequately","","","",""
"Daily","1988","(3a) lower tertiary education","general elemantary","","","",""
"Daily","1988","(3a) lower tertiary education","middle vocational","","","",""
"Daily","1988","(3a) lower tertiary education","vocational + Abi","","","",""
"Daily","1988","(3a) lower tertiary education","higher vocational","","","",""
"Daily","1988","(3a) lower tertiary education","higher education","","","",""
"Daily","1988","(3b) higher tertiary education","in school","","","",""
"Daily","1988","(3b) higher tertiary education","inadequately","","","",""
"Daily","1988","(3b) higher tertiary education","general elemantary","","","",""
"Daily","1988","(3b) higher tertiary education","middle vocational","","","",""
"Daily","1988","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","1988","(3b) higher tertiary education","higher vocational","","","",""
"Daily","1988","(3b) higher tertiary education","higher education","","","",""
"Min 1x per week","1988","(0) in school","in school","","","",""
"Min 1x per week","1988","(0) in school","inadequately","","","",""
"Min 1x per week","1988","(0) in school","general elemantary","","","",""
"Min 1x per week","1988","(0) in school","middle vocational","","","",""
"Min 1x per week","1988","(0) in school","vocational + Abi","","","",""
"Min 1x per week","1988","(0) in school","higher vocational","","","",""
"Min 1x per week","1988","(0) in school","higher education","","","",""
"Min 1x per week","1988","(1a) inadequately completed","in school","","","",""
"Min 1x per week","1988","(1a) inadequately completed","inadequately","2","","",""
"Min 1x per week","1988","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","1988","(1a) inadequately completed","middle vocational","","","",""
"Min 1x per week","1988","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","1988","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per week","1988","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","1988","(1b) general elementary school","in school","","","",""
"Min 1x per week","1988","(1b) general elementary school","inadequately","","","",""
"Min 1x per week","1988","(1b) general elementary school","general elemantary","6","","",""
"Min 1x per week","1988","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1988","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1988","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1988","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1988","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1988","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1988","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1988","(1c) basic vocational qualification","middle vocational","24","","",""
"Min 1x per week","1988","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1988","(1c) basic vocational qualification","higher vocational","2","","",""
"Min 1x per week","1988","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1988","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1988","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1988","(2b) intermediate general qualification","general elemantary","1","","",""
"Min 1x per week","1988","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1988","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1988","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1988","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1988","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1988","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1988","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1988","(2a) intermediate vocational","middle vocational","8","","",""
"Min 1x per week","1988","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1988","(2a) intermediate vocational","higher vocational","3","","",""
"Min 1x per week","1988","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1988","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1988","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1988","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1988","(2c_gen) general maturity certificate","middle vocational","4","","",""
"Min 1x per week","1988","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1988","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1988","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","vocational + Abi","3","","",""
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","higher vocational","2","","",""
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1988","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1988","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1988","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1988","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1988","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1988","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1988","(3a) lower tertiary education","higher education","4","","",""
"Min 1x per week","1988","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1988","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1988","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1988","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1988","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1988","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1988","(3b) higher tertiary education","higher education","10","","",""
"Min 1x per month","1988","(0) in school","in school","","","",""
"Min 1x per month","1988","(0) in school","inadequately","","","",""
"Min 1x per month","1988","(0) in school","general elemantary","","","",""
"Min 1x per month","1988","(0) in school","middle vocational","","","",""
"Min 1x per month","1988","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1988","(0) in school","higher vocational","","","",""
"Min 1x per month","1988","(0) in school","higher education","","","",""
"Min 1x per month","1988","(1a) inadequately completed","in school","","","",""
"Min 1x per month","1988","(1a) inadequately completed","inadequately","1","","",""
"Min 1x per month","1988","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1988","(1a) inadequately completed","middle vocational","","","",""
"Min 1x per month","1988","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1988","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1988","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1988","(1b) general elementary school","in school","","","",""
"Min 1x per month","1988","(1b) general elementary school","inadequately","","","",""
"Min 1x per month","1988","(1b) general elementary school","general elemantary","14","","",""
"Min 1x per month","1988","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1988","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1988","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1988","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1988","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1988","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1988","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1988","(1c) basic vocational qualification","middle vocational","38","0.0134320619992446","0.00940629194157015","0.017457832056919"
"Min 1x per month","1988","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1988","(1c) basic vocational qualification","higher vocational","5","","",""
"Min 1x per month","1988","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1988","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1988","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1988","(2b) intermediate general qualification","general elemantary","2","","",""
"Min 1x per month","1988","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1988","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1988","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1988","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1988","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1988","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1988","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1988","(2a) intermediate vocational","middle vocational","17","","",""
"Min 1x per month","1988","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1988","(2a) intermediate vocational","higher vocational","4","","",""
"Min 1x per month","1988","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1988","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1988","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1988","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1988","(2c_gen) general maturity certificate","middle vocational","6","","",""
"Min 1x per month","1988","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1988","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1988","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","vocational + Abi","5","","",""
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","higher vocational","5","","",""
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1988","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1988","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1988","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1988","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1988","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1988","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1988","(3a) lower tertiary education","higher education","4","","",""
"Min 1x per month","1988","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1988","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1988","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1988","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1988","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1988","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1988","(3b) higher tertiary education","higher education","23","","",""
"Rarely","1988","(0) in school","in school","8","","",""
"Rarely","1988","(0) in school","inadequately","","","",""
"Rarely","1988","(0) in school","general elemantary","","","",""
"Rarely","1988","(0) in school","middle vocational","","","",""
"Rarely","1988","(0) in school","vocational + Abi","","","",""
"Rarely","1988","(0) in school","higher vocational","","","",""
"Rarely","1988","(0) in school","higher education","","","",""
"Rarely","1988","(1a) inadequately completed","in school","","","",""
"Rarely","1988","(1a) inadequately completed","inadequately","9","","",""
"Rarely","1988","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1988","(1a) inadequately completed","middle vocational","1","","",""
"Rarely","1988","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1988","(1a) inadequately completed","higher vocational","","","",""
"Rarely","1988","(1a) inadequately completed","higher education","","","",""
"Rarely","1988","(1b) general elementary school","in school","","","",""
"Rarely","1988","(1b) general elementary school","inadequately","","","",""
"Rarely","1988","(1b) general elementary school","general elemantary","47","0.021615770560338","0.0156569519734197","0.0275745891472563"
"Rarely","1988","(1b) general elementary school","middle vocational","","","",""
"Rarely","1988","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1988","(1b) general elementary school","higher vocational","","","",""
"Rarely","1988","(1b) general elementary school","higher education","","","",""
"Rarely","1988","(1c) basic vocational qualification","in school","","","",""
"Rarely","1988","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1988","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1988","(1c) basic vocational qualification","middle vocational","125","0.0417576489761058","0.0347621318676246","0.048753166084587"
"Rarely","1988","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1988","(1c) basic vocational qualification","higher vocational","22","","",""
"Rarely","1988","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1988","(2b) intermediate general qualification","in school","","","",""
"Rarely","1988","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1988","(2b) intermediate general qualification","general elemantary","20","","",""
"Rarely","1988","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1988","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1988","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1988","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1988","(2a) intermediate vocational","in school","","","",""
"Rarely","1988","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1988","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1988","(2a) intermediate vocational","middle vocational","70","0.0687819756966279","0.0538259997390517","0.0837379516542041"
"Rarely","1988","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1988","(2a) intermediate vocational","higher vocational","17","","",""
"Rarely","1988","(2a) intermediate vocational","higher education","","","",""
"Rarely","1988","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1988","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1988","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1988","(2c_gen) general maturity certificate","middle vocational","44","0.145948765134486","0.108747970526141","0.18314955974283"
"Rarely","1988","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1988","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1988","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1988","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1988","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1988","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1988","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1988","(2c_voc) vocational maturity certificate","vocational + Abi","19","","",""
"Rarely","1988","(2c_voc) vocational maturity certificate","higher vocational","9","","",""
"Rarely","1988","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1988","(3a) lower tertiary education","in school","","","",""
"Rarely","1988","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1988","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1988","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1988","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1988","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1988","(3a) lower tertiary education","higher education","29","","",""
"Rarely","1988","(3b) higher tertiary education","in school","","","",""
"Rarely","1988","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1988","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1988","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1988","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1988","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1988","(3b) higher tertiary education","higher education","83","0.173699811001279","0.139339407932341","0.208060214070218"
"Never","1988","(0) in school","in school","153","0.942747925292231","0.906861635461989","0.978634215122473"
"Never","1988","(0) in school","inadequately","","","",""
"Never","1988","(0) in school","general elemantary","","","",""
"Never","1988","(0) in school","middle vocational","","","",""
"Never","1988","(0) in school","vocational + Abi","","","",""
"Never","1988","(0) in school","higher vocational","","","",""
"Never","1988","(0) in school","higher education","","","",""
"Never","1988","(1a) inadequately completed","in school","","","",""
"Never","1988","(1a) inadequately completed","inadequately","658","0.981418707952289","0.971193413794763","0.991644002109815"
"Never","1988","(1a) inadequately completed","general elemantary","","","",""
"Never","1988","(1a) inadequately completed","middle vocational","77","0.969037786840305","0.930597453597221","1.00747812008339"
"Never","1988","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1988","(1a) inadequately completed","higher vocational","3","","",""
"Never","1988","(1a) inadequately completed","higher education","","","",""
"Never","1988","(1b) general elementary school","in school","","","",""
"Never","1988","(1b) general elementary school","inadequately","27","","",""
"Never","1988","(1b) general elementary school","general elemantary","2221","0.970784714176116","0.96388411796439","0.977685310387841"
"Never","1988","(1b) general elementary school","middle vocational","","","",""
"Never","1988","(1b) general elementary school","vocational + Abi","","","",""
"Never","1988","(1b) general elementary school","higher vocational","","","",""
"Never","1988","(1b) general elementary school","higher education","","","",""
"Never","1988","(1c) basic vocational qualification","in school","","","",""
"Never","1988","(1c) basic vocational qualification","inadequately","","","",""
"Never","1988","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1988","(1c) basic vocational qualification","middle vocational","2954","0.93772699031797","0.929276104012517","0.946177876623423"
"Never","1988","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1988","(1c) basic vocational qualification","higher vocational","212","0.878974820865298","0.837796782489041","0.920152859241554"
"Never","1988","(1c) basic vocational qualification","higher education","","","",""
"Never","1988","(2b) intermediate general qualification","in school","","","",""
"Never","1988","(2b) intermediate general qualification","inadequately","","","",""
"Never","1988","(2b) intermediate general qualification","general elemantary","401","0.943156660340329","0.921117407181748","0.96519591349891"
"Never","1988","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1988","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1988","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1988","(2b) intermediate general qualification","higher education","","","",""
"Never","1988","(2a) intermediate vocational","in school","","","",""
"Never","1988","(2a) intermediate vocational","inadequately","","","",""
"Never","1988","(2a) intermediate vocational","general elemantary","","","",""
"Never","1988","(2a) intermediate vocational","middle vocational","1005","0.910252788046127","0.893362259485969","0.927143316606286"
"Never","1988","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1988","(2a) intermediate vocational","higher vocational","144","0.861986338114916","0.809830289556092","0.914142386673739"
"Never","1988","(2a) intermediate vocational","higher education","","","",""
"Never","1988","(2c_gen) general maturity certificate","in school","","","",""
"Never","1988","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1988","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1988","(2c_gen) general maturity certificate","middle vocational","292","0.820377263720394","0.779929221703509","0.86082530573728"
"Never","1988","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1988","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1988","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1988","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1988","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1988","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1988","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1988","(2c_voc) vocational maturity certificate","vocational + Abi","243","0.893389648503056","0.856577907770208","0.930201389235905"
"Never","1988","(2c_voc) vocational maturity certificate","higher vocational","105","0.881456322436748","0.823859967081035","0.939052677792461"
"Never","1988","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1988","(3a) lower tertiary education","in school","","","",""
"Never","1988","(3a) lower tertiary education","inadequately","","","",""
"Never","1988","(3a) lower tertiary education","general elemantary","","","",""
"Never","1988","(3a) lower tertiary education","middle vocational","","","",""
"Never","1988","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1988","(3a) lower tertiary education","higher vocational","","","",""
"Never","1988","(3a) lower tertiary education","higher education","195","0.832113365159093","0.784017979734871","0.880208750583314"
"Never","1988","(3b) higher tertiary education","in school","","","",""
"Never","1988","(3b) higher tertiary education","inadequately","","","",""
"Never","1988","(3b) higher tertiary education","general elemantary","","","",""
"Never","1988","(3b) higher tertiary education","middle vocational","","","",""
"Never","1988","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1988","(3b) higher tertiary education","higher vocational","","","",""
"Never","1988","(3b) higher tertiary education","higher education","351","0.755339131010049","0.716350058882974","0.794328203137125"
"Daily","1989","(0) in school","in school","","","",""
"Daily","1989","(0) in school","inadequately","","","",""
"Daily","1989","(0) in school","general elemantary","","","",""
"Daily","1989","(0) in school","middle vocational","","","",""
"Daily","1989","(0) in school","vocational + Abi","","","",""
"Daily","1989","(0) in school","higher vocational","","","",""
"Daily","1989","(0) in school","higher education","","","",""
"Daily","1989","(1a) inadequately completed","in school","","","",""
"Daily","1989","(1a) inadequately completed","inadequately","","","",""
"Daily","1989","(1a) inadequately completed","general elemantary","","","",""
"Daily","1989","(1a) inadequately completed","middle vocational","","","",""
"Daily","1989","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1989","(1a) inadequately completed","higher vocational","","","",""
"Daily","1989","(1a) inadequately completed","higher education","","","",""
"Daily","1989","(1b) general elementary school","in school","","","",""
"Daily","1989","(1b) general elementary school","inadequately","","","",""
"Daily","1989","(1b) general elementary school","general elemantary","","","",""
"Daily","1989","(1b) general elementary school","middle vocational","","","",""
"Daily","1989","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1989","(1b) general elementary school","higher vocational","","","",""
"Daily","1989","(1b) general elementary school","higher education","","","",""
"Daily","1989","(1c) basic vocational qualification","in school","","","",""
"Daily","1989","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1989","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1989","(1c) basic vocational qualification","middle vocational","","","",""
