"pli0097_h","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","1985","Bremen","(2c_voc) vocational maturity certificate","3","","",""
"Never","1985","Bremen","(3a) lower tertiary education","1","","",""
"Never","1985","Bremen","(3b) higher tertiary education","1","","",""
"Never","1985","North Rhine-Westphalia","(0) in school","56","0.907933769798334","0.835379923836105","0.980487615760563"
"Never","1985","North Rhine-Westphalia","(1a) inadequately completed","275","0.981516651151327","0.965796283347243","0.997237018955411"
"Never","1985","North Rhine-Westphalia","(1b) general elementary school","600","0.969761488304046","0.956271379917086","0.983251596691007"
"Never","1985","North Rhine-Westphalia","(1c) basic vocational qualification","951","0.941698825165205","0.92728398811388","0.956113662216531"
"Never","1985","North Rhine-Westphalia","(2b) intermediate general qualification","111","0.836741705280915","0.772961403219436","0.900522007342395"
"Never","1985","North Rhine-Westphalia","(2a) intermediate vocational","288","0.900139235199829","0.867289990233191","0.932988480166467"
"Never","1985","North Rhine-Westphalia","(2c_gen) general maturity certificate","103","0.749699933214522","0.674655699899323","0.82474416652972"
"Never","1985","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","101","0.830525718668487","0.764224123307581","0.896827314029394"
"Never","1985","North Rhine-Westphalia","(3a) lower tertiary education","55","0.826558115903693","0.735896307353865","0.91721992445352"
"Never","1985","North Rhine-Westphalia","(3b) higher tertiary education","129","0.833003616732785","0.774096914973937","0.891910318491634"
"Never","1985","Hesse","(0) in school","11","","",""
"Never","1985","Hesse","(1a) inadequately completed","104","0.996747793459675","0.985857611346813","1.00763797557254"
"Never","1985","Hesse","(1b) general elementary school","280","0.966424209628002","0.945547497763684","0.987300921492319"
"Never","1985","Hesse","(1c) basic vocational qualification","318","0.942910010434908","0.918138741997861","0.967681278871955"
"Never","1985","Hesse","(2b) intermediate general qualification","40","0.951367539547938","0.886315527820651","1.01641955127522"
"Never","1985","Hesse","(2a) intermediate vocational","124","0.906844246750117","0.858351169997402","0.955337323502831"
"Never","1985","Hesse","(2c_gen) general maturity certificate","39","0.791301283631724","0.67633822855901","0.906264338704438"
"Never","1985","Hesse","(2c_voc) vocational maturity certificate","32","0.689694216393401","0.548088955061953","0.831299477724849"
"Never","1985","Hesse","(3a) lower tertiary education","23","","",""
"Never","1985","Hesse","(3b) higher tertiary education","44","0.707669629675824","0.595356620440295","0.819982638911353"
"Never","1985","Rhineland-Palatinate,Saarland","(0) in school","9","","",""
"Never","1985","Rhineland-Palatinate,Saarland","(1a) inadequately completed","58","1","1","1"
"Never","1985","Rhineland-Palatinate,Saarland","(1b) general elementary school","223","0.950061269162673","0.922152883257735","0.977969655067611"
"Never","1985","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","257","0.898195594816949","0.863149968956084","0.933241220677813"
"Never","1985","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","25","","",""
"Never","1985","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","62","0.844404623709423","0.761818729384724","0.926990518034123"
"Never","1985","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","14","","",""
"Never","1985","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","15","","",""
"Never","1985","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","9","","",""
"Never","1985","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","13","","",""
"Never","1985","Baden-Württemberg","(0) in school","41","1","1","1"
"Never","1985","Baden-Württemberg","(1a) inadequately completed","255","0.988515475304452","0.975564285554781","1.00146666505412"
"Never","1985","Baden-Württemberg","(1b) general elementary school","525","0.986069251905883","0.976109851277456","0.99602865253431"
"Never","1985","Baden-Württemberg","(1c) basic vocational qualification","631","0.940433892938853","0.922499000464026","0.95836878541368"
"Never","1985","Baden-Württemberg","(2b) intermediate general qualification","69","0.898325149572425","0.830821651514629","0.965828647630221"
"Never","1985","Baden-Württemberg","(2a) intermediate vocational","183","0.945411461509092","0.913526055574096","0.977296867444089"
"Never","1985","Baden-Württemberg","(2c_gen) general maturity certificate","48","0.882101747032741","0.794450228366029","0.969753265699453"
"Never","1985","Baden-Württemberg","(2c_voc) vocational maturity certificate","58","0.766092350526986","0.666210559569453","0.86597414148452"
"Never","1985","Baden-Württemberg","(3a) lower tertiary education","38","0.879127786617632","0.782809002032622","0.975446571202642"
"Never","1985","Baden-Württemberg","(3b) higher tertiary education","58","0.833438489339286","0.745526593127244","0.921350385551329"
"Never","1985","Bavaria","(0) in school","16","","",""
"Never","1985","Bavaria","(1a) inadequately completed","83","0.953960243201228","0.909667710586965","0.998252775815491"
"Never","1985","Bavaria","(1b) general elementary school","435","0.968129311777723","0.951899845430558","0.984358778124889"
"Never","1985","Bavaria","(1c) basic vocational qualification","641","0.922398003437931","0.902521540838155","0.942274466037706"
"Never","1985","Bavaria","(2b) intermediate general qualification","82","0.919860031783982","0.863766563463426","0.975953500104538"
"Never","1985","Bavaria","(2a) intermediate vocational","225","0.855065990551297","0.812275586541783","0.897856394560812"
"Never","1985","Bavaria","(2c_gen) general maturity certificate","47","0.854548264838834","0.759632597004478","0.94946393267319"
"Never","1985","Bavaria","(2c_voc) vocational maturity certificate","62","0.910730682911265","0.843935497236639","0.977525868585891"
"Never","1985","Bavaria","(3a) lower tertiary education","39","0.763007959798006","0.645140342859741","0.880875576736271"
"Never","1985","Bavaria","(3b) higher tertiary education","78","0.832853815729433","0.757826585904518","0.907881045554348"
"Never","1985","Berlin","(0) in school","7","","",""
"Never","1985","Berlin","(1a) inadequately completed","31","0.942459853524937","0.861775371903473","1.0231443351464"
"Never","1985","Berlin","(1b) general elementary school","69","0.928416149876195","0.86967923916175","0.98715306059064"
"Never","1985","Berlin","(1c) basic vocational qualification","97","0.951249150912135","0.909457816525132","0.993040485299137"
"Never","1985","Berlin","(2b) intermediate general qualification","12","","",""
"Never","1985","Berlin","(2a) intermediate vocational","59","0.965512165848155","0.919719596748944","1.01130473494737"
"Never","1985","Berlin","(2c_gen) general maturity certificate","11","","",""
"Never","1985","Berlin","(2c_voc) vocational maturity certificate","13","","",""
"Never","1985","Berlin","(3a) lower tertiary education","8","","",""
"Never","1985","Berlin","(3b) higher tertiary education","22","","",""
"Never","1985","Brandenburg","(0) in school","","","",""
"Never","1985","Brandenburg","(1a) inadequately completed","","","",""
"Never","1985","Brandenburg","(1b) general elementary school","","","",""
"Never","1985","Brandenburg","(1c) basic vocational qualification","","","",""
"Never","1985","Brandenburg","(2b) intermediate general qualification","","","",""
"Never","1985","Brandenburg","(2a) intermediate vocational","","","",""
"Never","1985","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Never","1985","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","Brandenburg","(3a) lower tertiary education","","","",""
"Never","1985","Brandenburg","(3b) higher tertiary education","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Never","1985","Saxony","(0) in school","","","",""
"Never","1985","Saxony","(1a) inadequately completed","","","",""
"Never","1985","Saxony","(1b) general elementary school","","","",""
"Never","1985","Saxony","(1c) basic vocational qualification","","","",""
"Never","1985","Saxony","(2b) intermediate general qualification","","","",""
"Never","1985","Saxony","(2a) intermediate vocational","","","",""
"Never","1985","Saxony","(2c_gen) general maturity certificate","","","",""
"Never","1985","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","Saxony","(3a) lower tertiary education","","","",""
"Never","1985","Saxony","(3b) higher tertiary education","","","",""
"Never","1985","Saxony-Anhalt","(0) in school","","","",""
"Never","1985","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Never","1985","Saxony-Anhalt","(1b) general elementary school","","","",""
"Never","1985","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Never","1985","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Never","1985","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Never","1985","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Never","1985","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Never","1985","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Never","1985","Thuringia","(0) in school","","","",""
"Never","1985","Thuringia","(1a) inadequately completed","","","",""
"Never","1985","Thuringia","(1b) general elementary school","","","",""
"Never","1985","Thuringia","(1c) basic vocational qualification","","","",""
"Never","1985","Thuringia","(2b) intermediate general qualification","","","",""
"Never","1985","Thuringia","(2a) intermediate vocational","","","",""
"Never","1985","Thuringia","(2c_gen) general maturity certificate","","","",""
"Never","1985","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","Thuringia","(3a) lower tertiary education","","","",""
"Never","1985","Thuringia","(3b) higher tertiary education","","","",""
"Daily","1986","Schleswig-Holstein","(0) in school","","","",""
"Daily","1986","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Daily","1986","Schleswig-Holstein","(1b) general elementary school","","","",""
"Daily","1986","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Daily","1986","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Daily","1986","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Daily","1986","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Daily","1986","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Daily","1986","Hamburg","(0) in school","","","",""
"Daily","1986","Hamburg","(1a) inadequately completed","","","",""
"Daily","1986","Hamburg","(1b) general elementary school","","","",""
"Daily","1986","Hamburg","(1c) basic vocational qualification","","","",""
"Daily","1986","Hamburg","(2b) intermediate general qualification","","","",""
"Daily","1986","Hamburg","(2a) intermediate vocational","","","",""
"Daily","1986","Hamburg","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Hamburg","(3a) lower tertiary education","","","",""
"Daily","1986","Hamburg","(3b) higher tertiary education","","","",""
"Daily","1986","Lower Saxony","(0) in school","","","",""
"Daily","1986","Lower Saxony","(1a) inadequately completed","","","",""
"Daily","1986","Lower Saxony","(1b) general elementary school","","","",""
"Daily","1986","Lower Saxony","(1c) basic vocational qualification","","","",""
"Daily","1986","Lower Saxony","(2b) intermediate general qualification","","","",""
"Daily","1986","Lower Saxony","(2a) intermediate vocational","","","",""
"Daily","1986","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Lower Saxony","(3a) lower tertiary education","","","",""
"Daily","1986","Lower Saxony","(3b) higher tertiary education","","","",""
"Daily","1986","Bremen","(0) in school","","","",""
"Daily","1986","Bremen","(1a) inadequately completed","","","",""
"Daily","1986","Bremen","(1b) general elementary school","","","",""
"Daily","1986","Bremen","(1c) basic vocational qualification","","","",""
"Daily","1986","Bremen","(2b) intermediate general qualification","","","",""
"Daily","1986","Bremen","(2a) intermediate vocational","","","",""
"Daily","1986","Bremen","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Bremen","(3a) lower tertiary education","","","",""
"Daily","1986","Bremen","(3b) higher tertiary education","","","",""
"Daily","1986","North Rhine-Westphalia","(0) in school","","","",""
"Daily","1986","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"Daily","1986","North Rhine-Westphalia","(1b) general elementary school","","","",""
"Daily","1986","North Rhine-Westphalia","(1c) basic vocational qualification","","","",""
"Daily","1986","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Daily","1986","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Daily","1986","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Daily","1986","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Daily","1986","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Daily","1986","Hesse","(0) in school","","","",""
"Daily","1986","Hesse","(1a) inadequately completed","","","",""
"Daily","1986","Hesse","(1b) general elementary school","","","",""
"Daily","1986","Hesse","(1c) basic vocational qualification","","","",""
"Daily","1986","Hesse","(2b) intermediate general qualification","","","",""
"Daily","1986","Hesse","(2a) intermediate vocational","","","",""
"Daily","1986","Hesse","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Hesse","(3a) lower tertiary education","","","",""
"Daily","1986","Hesse","(3b) higher tertiary education","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Daily","1986","Baden-Württemberg","(0) in school","","","",""
"Daily","1986","Baden-Württemberg","(1a) inadequately completed","","","",""
"Daily","1986","Baden-Württemberg","(1b) general elementary school","","","",""
"Daily","1986","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Daily","1986","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Daily","1986","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Daily","1986","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Daily","1986","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Daily","1986","Bavaria","(0) in school","","","",""
"Daily","1986","Bavaria","(1a) inadequately completed","","","",""
"Daily","1986","Bavaria","(1b) general elementary school","","","",""
"Daily","1986","Bavaria","(1c) basic vocational qualification","","","",""
"Daily","1986","Bavaria","(2b) intermediate general qualification","","","",""
"Daily","1986","Bavaria","(2a) intermediate vocational","","","",""
"Daily","1986","Bavaria","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Bavaria","(3a) lower tertiary education","","","",""
"Daily","1986","Bavaria","(3b) higher tertiary education","","","",""
"Daily","1986","Berlin","(0) in school","","","",""
"Daily","1986","Berlin","(1a) inadequately completed","","","",""
"Daily","1986","Berlin","(1b) general elementary school","","","",""
"Daily","1986","Berlin","(1c) basic vocational qualification","","","",""
"Daily","1986","Berlin","(2b) intermediate general qualification","","","",""
"Daily","1986","Berlin","(2a) intermediate vocational","","","",""
"Daily","1986","Berlin","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Berlin","(3a) lower tertiary education","","","",""
"Daily","1986","Berlin","(3b) higher tertiary education","","","",""
"Daily","1986","Brandenburg","(0) in school","","","",""
"Daily","1986","Brandenburg","(1a) inadequately completed","","","",""
"Daily","1986","Brandenburg","(1b) general elementary school","","","",""
"Daily","1986","Brandenburg","(1c) basic vocational qualification","","","",""
"Daily","1986","Brandenburg","(2b) intermediate general qualification","","","",""
"Daily","1986","Brandenburg","(2a) intermediate vocational","","","",""
"Daily","1986","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Brandenburg","(3a) lower tertiary education","","","",""
"Daily","1986","Brandenburg","(3b) higher tertiary education","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Daily","1986","Saxony","(0) in school","","","",""
"Daily","1986","Saxony","(1a) inadequately completed","","","",""
"Daily","1986","Saxony","(1b) general elementary school","","","",""
"Daily","1986","Saxony","(1c) basic vocational qualification","","","",""
"Daily","1986","Saxony","(2b) intermediate general qualification","","","",""
"Daily","1986","Saxony","(2a) intermediate vocational","","","",""
"Daily","1986","Saxony","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Saxony","(3a) lower tertiary education","","","",""
"Daily","1986","Saxony","(3b) higher tertiary education","","","",""
"Daily","1986","Saxony-Anhalt","(0) in school","","","",""
"Daily","1986","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Daily","1986","Saxony-Anhalt","(1b) general elementary school","","","",""
"Daily","1986","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Daily","1986","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Daily","1986","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Daily","1986","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Daily","1986","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Daily","1986","Thuringia","(0) in school","","","",""
"Daily","1986","Thuringia","(1a) inadequately completed","","","",""
"Daily","1986","Thuringia","(1b) general elementary school","","","",""
"Daily","1986","Thuringia","(1c) basic vocational qualification","","","",""
"Daily","1986","Thuringia","(2b) intermediate general qualification","","","",""
"Daily","1986","Thuringia","(2a) intermediate vocational","","","",""
"Daily","1986","Thuringia","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Thuringia","(3a) lower tertiary education","","","",""
"Daily","1986","Thuringia","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","Schleswig-Holstein","(0) in school","","","",""
"Min 1x per week","1986","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Schleswig-Holstein","(1b) general elementary school","","","",""
"Min 1x per week","1986","Schleswig-Holstein","(1c) basic vocational qualification","1","","",""
"Min 1x per week","1986","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Schleswig-Holstein","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1986","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","Hamburg","(0) in school","","","",""
"Min 1x per week","1986","Hamburg","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Hamburg","(1b) general elementary school","","","",""
"Min 1x per week","1986","Hamburg","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","Hamburg","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Hamburg","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","Hamburg","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","Hamburg","(3a) lower tertiary education","1","","",""
"Min 1x per week","1986","Hamburg","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","Lower Saxony","(0) in school","","","",""
"Min 1x per week","1986","Lower Saxony","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Lower Saxony","(1b) general elementary school","","","",""
"Min 1x per week","1986","Lower Saxony","(1c) basic vocational qualification","3","","",""
"Min 1x per week","1986","Lower Saxony","(2b) intermediate general qualification","1","","",""
"Min 1x per week","1986","Lower Saxony","(2a) intermediate vocational","2","","",""
"Min 1x per week","1986","Lower Saxony","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1986","Lower Saxony","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1986","Lower Saxony","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","Lower Saxony","(3b) higher tertiary education","3","","",""
"Min 1x per week","1986","Bremen","(0) in school","","","",""
"Min 1x per week","1986","Bremen","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Bremen","(1b) general elementary school","","","",""
"Min 1x per week","1986","Bremen","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","Bremen","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Bremen","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","Bremen","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","Bremen","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","Bremen","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(0) in school","","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(1a) inadequately completed","1","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(1b) general elementary school","1","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(1c) basic vocational qualification","7","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(2a) intermediate vocational","2","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(3b) higher tertiary education","2","","",""
"Min 1x per week","1986","Hesse","(0) in school","","","",""
"Min 1x per week","1986","Hesse","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Hesse","(1b) general elementary school","1","","",""
"Min 1x per week","1986","Hesse","(1c) basic vocational qualification","3","","",""
"Min 1x per week","1986","Hesse","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Hesse","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","Hesse","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1986","Hesse","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1986","Hesse","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","Hesse","(3b) higher tertiary education","2","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(1b) general elementary school","1","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","5","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","3","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","1","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","3","","",""
"Min 1x per week","1986","Baden-Württemberg","(0) in school","","","",""
"Min 1x per week","1986","Baden-Württemberg","(1a) inadequately completed","1","","",""
"Min 1x per week","1986","Baden-Württemberg","(1b) general elementary school","1","","",""
"Min 1x per week","1986","Baden-Württemberg","(1c) basic vocational qualification","6","","",""
"Min 1x per week","1986","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Baden-Württemberg","(2a) intermediate vocational","1","","",""
"Min 1x per week","1986","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Baden-Württemberg","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1986","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","Baden-Württemberg","(3b) higher tertiary education","3","","",""
"Min 1x per week","1986","Bavaria","(0) in school","","","",""
"Min 1x per week","1986","Bavaria","(1a) inadequately completed","2","","",""
"Min 1x per week","1986","Bavaria","(1b) general elementary school","2","","",""
"Min 1x per week","1986","Bavaria","(1c) basic vocational qualification","14","","",""
"Min 1x per week","1986","Bavaria","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Bavaria","(2a) intermediate vocational","3","","",""
"Min 1x per week","1986","Bavaria","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","Bavaria","(3a) lower tertiary education","2","","",""
"Min 1x per week","1986","Bavaria","(3b) higher tertiary education","3","","",""
"Min 1x per week","1986","Berlin","(0) in school","","","",""
"Min 1x per week","1986","Berlin","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Berlin","(1b) general elementary school","","","",""
"Min 1x per week","1986","Berlin","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","Berlin","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Berlin","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","Berlin","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","Berlin","(3a) lower tertiary education","1","","",""
"Min 1x per week","1986","Berlin","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","Brandenburg","(0) in school","","","",""
"Min 1x per week","1986","Brandenburg","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Brandenburg","(1b) general elementary school","","","",""
"Min 1x per week","1986","Brandenburg","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","Brandenburg","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Brandenburg","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","Brandenburg","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","Brandenburg","(3b) higher tertiary education","","","",""
