"ple0017","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Not Employed","Couple + C. LE 16 ","400","0.906806711153705","0.879705628644724","0.933907793662686","2"
"No","2011","Not Employed","Single parent ","348","0.946281553930115","0.923308478593799","0.96925462926643","2"
"No","2011","Not Employed","Couple + C. GT 16 ","817","0.960842673537419","0.94778749479279","0.973897852282047","2"
"No","2011","Not Employed","Couple + C. LE and GT 16","283","0.96270398162599","0.941226165702054","0.984181797549927","2"
"No","2011","Employed","1-pers.-HH","1599","0.939681546533557","0.928413945085904","0.95094914798121","2"
"No","2011","Employed","(Married) couple without C. ","3769","0.941374721756655","0.934089992360444","0.948659451152866","2"
"Yes","2011","Not Employed","Couple + C. GT 16 ","31","0.0391573264625812","0.026102147717953","0.0522125052072094","1"
"Yes","2011","Not Employed","Couple + C. LE and GT 16","16","","","","1"
"Yes","2011","Employed","1-pers.-HH","116","0.060318453466443","0.0490508520187898","0.0715860549140962","1"
"Yes","2011","Employed","(Married) couple without C. ","226","0.0586252782433449","0.0513405488471339","0.0659100076395559","1"
"Yes","2011","Employed","Single parent ","65","0.0557780822551626","0.039914951847921","0.0716412126624042","1"
"Yes","2011","Employed","Couple + C. LE 16 ","184","0.0697192696016342","0.0600683293982361","0.0793702098050323","1"
"Yes","2011","Employed","Couple + C. GT 16 ","112","0.0441332151798314","0.0358343521525578","0.052432078207105","1"
"Yes","2011","Employed","Couple + C. LE and GT 16","64","0.0679787354547133","0.0518447471825921","0.0841127237268346","1"
"Yes","2011","Not Employed","1-pers.-HH","83","0.046268674072156","0.0367195189808736","0.0558178291634384","1"
"Yes","2011","Not Employed","(Married) couple without C. ","171","0.0465041662111306","0.0400975401854529","0.0529107922368084","1"
"Yes","2011","Not Employed","Single parent ","22","","","","1"
"Yes","2011","Not Employed","Couple + C. LE 16 ","42","0.0931932888462951","0.0660922063373145","0.120294371355276","1"
"No","2012","Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","Single parent ","","","","","2"
"No","2012","Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","1-pers.-HH","","","","","2"
"No","2012","Not Employed","(Married) couple without C. ","","","","","2"
"No","2012","Not Employed","Single parent ","","","","","2"
"No","2012","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","1-pers.-HH","","","","","2"
"No","2012","Employed","(Married) couple without C. ","","","","","2"
"Yes","2012","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Employed","1-pers.-HH","","","","","1"
"Yes","2012","Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Employed","Single parent ","","","","","1"
"Yes","2012","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Not Employed","1-pers.-HH","","","","","1"
"Yes","2012","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Not Employed","Single parent ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE 16 ","","","","","1"
"No","2013","Not Employed","Couple + C. LE 16 ","346","0.901052910482284","0.871188142999353","0.930917677965216","2"
"No","2013","Employed","Couple + C. LE and GT 16","679","0.926872835935585","0.908025692029025","0.945719979842146","2"
"No","2013","Not Employed","1-pers.-HH","1663","0.943005221708318","0.932168117768928","0.953842325647708","2"
"No","2013","Not Employed","(Married) couple without C. ","3758","0.947198654608792","0.940220949986204","0.954176359231381","2"
"No","2013","Not Employed","Single parent ","286","0.936592945220382","0.909552426057","0.963633464383764","2"
"No","2013","Employed","Single parent ","731","0.92642980696671","0.908383959829659","0.94447565410376","2"
"No","2013","Employed","Couple + C. LE 16 ","2217","0.924354559972556","0.913751024663388","0.934958095281725","2"
"No","2013","Employed","Couple + C. GT 16 ","1893","0.935755068280493","0.925054775231542","0.946455361329444","2"
"No","2013","Not Employed","Couple + C. GT 16 ","589","0.955055750463859","0.938708039991751","0.971403460935968","2"
"No","2013","Not Employed","Couple + C. LE and GT 16","186","0.875961661400262","0.831273193294691","0.920650129505832","2"
"No","2013","Employed","1-pers.-HH","1585","0.928795796426164","0.916624720658481","0.940966872193847","2"
"No","2013","Employed","(Married) couple without C. ","3466","0.935472139850033","0.927565194538186","0.94337908516188","2"
"Yes","2013","Not Employed","Couple + C. GT 16 ","28","","","","1"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","23","","","","1"
"Yes","2013","Employed","1-pers.-HH","130","0.0712042035738361","0.0590331278061533","0.0833752793415189","1"
"Yes","2013","Employed","(Married) couple without C. ","243","0.0645278601499671","0.0566209148381198","0.0724348054618143","1"
"Yes","2013","Not Employed","1-pers.-HH","95","0.0569947782916815","0.0461576743522915","0.0678318822310714","1"
"Yes","2013","Not Employed","(Married) couple without C. ","188","0.0528013453912076","0.0458236407686193","0.059779050013796","1"
"Yes","2013","Not Employed","Single parent ","26","","","","1"
"Yes","2013","Not Employed","Couple + C. LE 16 ","38","0.0989470895177157","0.069082322034784","0.128811857000647","1"
"Yes","2013","Employed","Single parent ","73","0.0735701930332902","0.0555243458962397","0.0916160401703407","1"
"Yes","2013","Employed","Couple + C. LE 16 ","172","0.0756454400274435","0.0650419047182748","0.0862489753366122","1"
"Yes","2013","Employed","Couple + C. GT 16 ","124","0.0642449317195066","0.0535446386705555","0.0749452247684577","1"
"Yes","2013","Employed","Couple + C. LE and GT 16","54","0.0731271640644147","0.054280020157854","0.0919743079709754","1"
"No","2014","Not Employed","1-pers.-HH","","","","","2"
"No","2014","Not Employed","(Married) couple without C. ","","","","","2"
"No","2014","Not Employed","Single parent ","","","","","2"
"No","2014","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Single parent ","","","","","2"
"No","2014","Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Employed","1-pers.-HH","","","","","2"
"No","2014","Employed","(Married) couple without C. ","","","","","2"
"Yes","2014","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","Employed","1-pers.-HH","","","","","1"
"Yes","2014","Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","1-pers.-HH","","","","","1"
"Yes","2014","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","Single parent ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Single parent ","","","","","1"
"Yes","2014","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2015","Not Employed","1-pers.-HH","1599","0.94186770398205","0.93074456608706","0.95299084187704","2"
"No","2015","Not Employed","(Married) couple without C. ","3512","0.94591548490237","0.93860966711081","0.953221302693929","2"
"No","2015","Not Employed","Single parent ","630","0.933798747328823","0.91535368501075","0.952243809646896","2"
"No","2015","Not Employed","Couple + C. LE 16 ","805","0.89264048976464","0.872527068635108","0.912753910894173","2"
"No","2015","Employed","Single parent ","1456","0.902051901578757","0.887630688907916","0.916473114249598","2"
"No","2015","Employed","Couple + C. LE 16 ","4817","0.930058813127386","0.923109264726465","0.937008361528307","2"
"No","2015","Employed","Couple + C. GT 16 ","2030","0.937660315578495","0.927499617936054","0.947821013220936","2"
"No","2015","Employed","Couple + C. LE and GT 16","1521","0.938304619376202","0.926631517791449","0.949977720960955","2"
"No","2015","Not Employed","Couple + C. GT 16 ","698","0.970760014346591","0.958529947123271","0.982990081569912","2"
"No","2015","Not Employed","Couple + C. LE and GT 16","489","0.944396438524635","0.924813236959293","0.963979640089976","2"
"No","2015","Employed","1-pers.-HH","1700","0.940743752000824","0.929902569619189","0.951584934382458","2"
"No","2015","Employed","(Married) couple without C. ","3578","0.923526743759127","0.915099298519722","0.931954188998532","2"
"Yes","2015","Not Employed","Couple + C. GT 16 ","31","0.0292399856534088","0.0170099184300881","0.0414700528767294","1"
"Yes","2015","Not Employed","Couple + C. LE and GT 16","37","0.0556035614753654","0.0360203599100239","0.0751867630407069","1"
"Yes","2015","Employed","1-pers.-HH","122","0.0592562479991764","0.0484150656175419","0.0700974303808108","1"
"Yes","2015","Employed","(Married) couple without C. ","242","0.0764732562408729","0.0680458110014676","0.0849007014802783","1"
"Yes","2015","Not Employed","(Married) couple without C. ","170","0.0540845150976302","0.0467786973060707","0.0613903328891897","1"
"Yes","2015","Not Employed","Single parent ","68","0.0662012526711773","0.0477561903531042","0.0846463149892503","1"
"Yes","2015","Not Employed","Couple + C. LE 16 ","105","0.10735951023536","0.0872460891058272","0.127472931364892","1"
"Yes","2015","Employed","Couple + C. LE 16 ","357","0.0699411868726141","0.0629916384716934","0.0768907352735348","1"
"Yes","2015","Employed","Couple + C. GT 16 ","145","0.062339684421505","0.0521789867790636","0.0725003820639463","1"
"Yes","2015","Employed","Couple + C. LE and GT 16","111","0.0616953806237981","0.0500222790390452","0.0733684822085509","1"
"Yes","2015","Not Employed","1-pers.-HH","101","0.0581322960179504","0.0470091581229606","0.0692554339129403","1"
"Yes","2015","Employed","Single parent ","176","0.0979480984212433","0.0835268857504022","0.112369311092084","1"
"No","2016","Employed","Single parent ","","","","","2"
"No","2016","Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Not Employed","1-pers.-HH","","","","","2"
"No","2016","Not Employed","(Married) couple without C. ","","","","","2"
"No","2016","Not Employed","Single parent ","","","","","2"
"No","2016","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Employed","1-pers.-HH","","","","","2"
"No","2016","Employed","(Married) couple without C. ","","","","","2"
"Yes","2016","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Employed","1-pers.-HH","","","","","1"
"Yes","2016","Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Employed","Single parent ","","","","","1"
"Yes","2016","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Not Employed","1-pers.-HH","","","","","1"
"Yes","2016","Not Employed","Single parent ","","","","","1"
"No","2017","Employed","Single parent ","1411","0.882989370915297","0.867165094782363","0.898813647048231","2"
"No","2017","Employed","Couple + C. LE 16 ","4732","0.938114317005292","0.931503452089526","0.944725181921058","2"
"No","2017","Employed","Couple + C. GT 16 ","2301","0.936020645223545","0.926360085914845","0.945681204532245","2"
"No","2017","Employed","Couple + C. LE and GT 16","1556","0.926448659927283","0.914025240700488","0.938872079154077","2"
"No","2017","Not Employed","1-pers.-HH","1629","0.940760627518217","0.929642825437476","0.951878429598958","2"
"No","2017","Not Employed","(Married) couple without C. ","3540","0.945399921489334","0.938100905396755","0.952698937581913","2"
"No","2017","Not Employed","Single parent ","592","0.90782661473113","0.885740994085649","0.929912235376612","2"
"No","2017","Not Employed","Couple + C. LE 16 ","772","0.907188108289574","0.887726907102212","0.926649309476935","2"
"No","2017","Not Employed","Couple + C. GT 16 ","748","0.903869049232569","0.883506388411743","0.924231710053395","2"
"No","2017","Not Employed","Couple + C. LE and GT 16","505","0.928223136027181","0.90667097983158","0.949775292222782","2"
"No","2017","Employed","1-pers.-HH","2051","0.919627263639337","0.908318063233887","0.930936464044787","2"
"No","2017","Employed","(Married) couple without C. ","4234","0.928948171872934","0.921471730388849","0.93642461335702","2"
"Yes","2017","Not Employed","Couple + C. GT 16 ","57","0.0961309507674309","0.0757682899466047","0.116493611588257","1"
"Yes","2017","Not Employed","Couple + C. LE and GT 16","46","0.0717768639728187","0.0502247077772175","0.0933290201684198","1"
"Yes","2017","Employed","1-pers.-HH","169","0.0803727363606633","0.0690635359552132","0.0916819367661134","1"
"Yes","2017","Employed","(Married) couple without C. ","302","0.0710518281270659","0.0635753866429804","0.0785282696111514","1"
"Yes","2017","Employed","Couple + C. LE 16 ","371","0.0618856829947081","0.055274818078942","0.0684965479104743","1"
"Yes","2017","Employed","Single parent ","174","0.117010629084703","0.101186352951769","0.132834905217637","1"
"Yes","2017","Employed","Couple + C. GT 16 ","164","0.0639793547764549","0.0543187954677549","0.0736399140851549","1"
"Yes","2017","Employed","Couple + C. LE and GT 16","140","0.0735513400727175","0.0611279208459229","0.0859747592995122","1"
"Yes","2017","Not Employed","(Married) couple without C. ","182","0.0546000785106659","0.0473010624180867","0.0618990946032451","1"
"Yes","2017","Not Employed","Couple + C. LE 16 ","82","0.0928118917104265","0.073350690523065","0.112273092897788","1"
"Yes","2017","Not Employed","1-pers.-HH","103","0.0592393724817831","0.0481215704010421","0.0703571745625241","1"
"Yes","2017","Not Employed","Single parent ","67","0.0921733852688698","0.0700877646233882","0.114259005914351","1"
"No","2018","Not Employed","1-pers.-HH","","","","","2"
"No","2018","Not Employed","(Married) couple without C. ","","","","","2"
"No","2018","Not Employed","Single parent ","","","","","2"
"No","2018","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2018","Employed","1-pers.-HH","","","","","2"
"No","2018","Employed","(Married) couple without C. ","","","","","2"
"No","2018","Employed","Single parent ","","","","","2"
"No","2018","Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Employed","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Employed","1-pers.-HH","","","","","1"
"Yes","2018","Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Single parent ","","","","","1"
"Yes","2018","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","1-pers.-HH","","","","","1"
"Yes","2018","Not Employed","Single parent ","","","","","1"
"No","2019","Not Employed","1-pers.-HH","1723","0.94540309228079","0.935013798073246","0.955792386488334","2"
"No","2019","Not Employed","(Married) couple without C. ","3441","0.940366624586625","0.932662063436315","0.948071185736935","2"
"No","2019","Not Employed","Single parent ","529","0.87911743282821","0.852923850902226","0.905311014754194","2"
"No","2019","Not Employed","Couple + C. LE 16 ","571","0.904008336101815","0.881060105070982","0.926956567132648","2"
"No","2019","Not Employed","Couple + C. GT 16 ","655","0.933581548440669","0.915134810671573","0.952028286209765","2"
"No","2019","Not Employed","Couple + C. LE and GT 16","455","0.919439385500587","0.89567887542059","0.943199895580585","2"
"No","2019","Employed","1-pers.-HH","2223","0.921988553544557","0.911312181162254","0.93266492592686","2"
"No","2019","Employed","(Married) couple without C. ","4589","0.934583608357861","0.92767807311821","0.941489143597512","2"
"No","2019","Employed","Single parent ","1323","0.898059998006658","0.88261370232031","0.913506293693005","2"
"No","2019","Employed","Couple + C. LE 16 ","4230","0.930269106997124","0.922885656060809","0.937652557933438","2"
"No","2019","Employed","Couple + C. GT 16 ","2104","0.912541399499075","0.90094030989787","0.92414248910028","2"
"No","2019","Employed","Couple + C. LE and GT 16","1549","0.911612206125561","0.898058771937041","0.925165640314082","2"
"Yes","2019","Not Employed","Couple + C. GT 16 ","45","0.0664184515593314","0.0479717137902353","0.0848651893284275","1"
"Yes","2019","Not Employed","Couple + C. LE and GT 16","49","0.0805606144994126","0.056800104419415","0.10432112457941","1"
"Yes","2019","Employed","1-pers.-HH","201","0.0780114464554429","0.0673350740731398","0.088687818837746","1"
"Yes","2019","Employed","(Married) couple without C. ","336","0.0654163916421389","0.0585108564024875","0.0723219268817902","1"
"Yes","2019","Employed","Couple + C. LE and GT 16","136","0.0883877938744385","0.0748343596859184","0.101941228062959","1"
"Yes","2019","Not Employed","1-pers.-HH","114","0.0545969077192096","0.0442076135116656","0.0649862019267536","1"
"Yes","2019","Not Employed","(Married) couple without C. ","188","0.0596333754133753","0.0519288142630651","0.0673379365636855","1"
"Yes","2019","Not Employed","Couple + C. LE 16 ","62","0.0959916638981847","0.0730434328673517","0.118939894929018","1"
"Yes","2019","Employed","Couple + C. GT 16 ","174","0.0874586005009254","0.0758575108997202","0.0990596901021305","1"
"Yes","2019","Employed","Single parent ","151","0.101940001993342","0.0864937063069949","0.11738629767969","1"
"Yes","2019","Employed","Couple + C. LE 16 ","341","0.069730893002876","0.0623474420665615","0.0771143439391905","1"
"Yes","2019","Not Employed","Single parent ","66","0.12088256717179","0.0946889852458062","0.147076149097774","1"
