"ple0017","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2015","Not Employed","Female","462","0.0809512163777404","0.0734402387217065","0.0884621940337744"
"Yes","2015","Employed","Male","249","0.0339937183060607","0.0300415152761395","0.0379459213359819"
"Yes","2015","Employed","Female","932","0.109128400058558","0.102533566932751","0.115723233184365"
"No","2015","Not Employed","Male","3365","0.975451461098477","0.970281093625213","0.980621828571741"
"No","2015","Not Employed","Female","4604","0.91904878362226","0.911537805966226","0.926559761278294"
"No","2015","Employed","Male","7827","0.966006281693939","0.962054078664018","0.96995848472386"
"No","2015","Employed","Female","7655","0.890871599941442","0.884276766815635","0.897466433067249"
"Yes","2016","Not Employed","Male","","","",""
"Yes","2016","Not Employed","Female","","","",""
"Yes","2016","Employed","Male","","","",""
"Yes","2016","Employed","Female","","","",""
"No","2016","Not Employed","Male","","","",""
"No","2016","Not Employed","Female","","","",""
"No","2016","Employed","Male","","","",""
"No","2016","Employed","Female","","","",""
"Yes","2017","Not Employed","Male","98","0.0311749860482249","0.0254860727292401","0.0368638993672098"
"Yes","2017","Not Employed","Female","461","0.0881447927719847","0.0803247941329967","0.0959647914109727"
"Yes","2017","Employed","Male","301","0.0371012878236411","0.0331418856683461","0.041060689978936"
"Yes","2017","Employed","Female","1053","0.112283772362904","0.105879253532623","0.118688291193184"
"No","2017","Not Employed","Male","3487","0.968825013951775","0.96313610063279","0.97451392727076"
"No","2017","Not Employed","Female","4588","0.911855207228015","0.904035208589027","0.919675205867003"
"No","2017","Employed","Male","8453","0.962898712176359","0.958939310021064","0.966858114331654"
"No","2017","Employed","Female","8282","0.887716227637096","0.881311708806816","0.894120746467377"
"Yes","2018","Not Employed","Male","","","",""
"Yes","2018","Not Employed","Female","","","",""
"Yes","2018","Employed","Male","","","",""
"Yes","2018","Employed","Female","","","",""
"No","2018","Not Employed","Male","","","",""
"No","2018","Not Employed","Female","","","",""
"No","2018","Employed","Male","","","",""
"No","2018","Employed","Female","","","",""
"Yes","2019","Not Employed","Male","113","0.0371644104858341","0.0309153252145627","0.0434134957571054"
"Yes","2019","Not Employed","Female","434","0.0854307280191161","0.0773504520129507","0.0935110040252814"
"Yes","2019","Employed","Male","312","0.0373412626897092","0.0333873720411488","0.0412951533382696"
"Yes","2019","Employed","Female","1061","0.116981918839142","0.110312538422388","0.123651299255896"
"No","2019","Not Employed","Male","3407","0.962835589514166","0.956586504242895","0.969084674785437"
"No","2019","Not Employed","Female","4163","0.914569271980884","0.906488995974719","0.922649547987049"
"No","2019","Employed","Male","8521","0.962658737310291","0.958704846661731","0.966612627958851"
"No","2019","Employed","Female","7860","0.883018081160858","0.876348700744104","0.889687461577612"
