"ple0017","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2010","no degree/no degree yet","Single parent ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2011","lower secondary degree","1-pers.-HH","73","1","1","1"
"Yes","2011","lower secondary degree","(Married) couple without C. ","132","1","1","1"
"Yes","2011","lower secondary degree","Single parent ","18","","",""
"Yes","2011","lower secondary degree","Couple + C. LE 16 ","38","1","1","1"
"Yes","2011","lower secondary degree","Couple + C. GT 16 ","37","1","1","1"
"Yes","2011","lower secondary degree","Couple + C. LE and GT 16","13","","",""
"Yes","2011","secondary school degree","1-pers.-HH","56","1","1","1"
"Yes","2011","secondary school degree","(Married) couple without C. ","121","1","1","1"
"Yes","2011","secondary school degree","Single parent ","34","1","1","1"
"Yes","2011","secondary school degree","Couple + C. LE 16 ","81","1","1","1"
"Yes","2011","secondary school degree","Couple + C. GT 16 ","53","1","1","1"
"Yes","2011","secondary school degree","Couple + C. LE and GT 16","41","1","1","1"
"Yes","2011","college entrance qualification","1-pers.-HH","54","1","1","1"
"Yes","2011","college entrance qualification","(Married) couple without C. ","113","1","1","1"
"Yes","2011","college entrance qualification","Single parent ","24","","",""
"Yes","2011","college entrance qualification","Couple + C. LE 16 ","85","1","1","1"
"Yes","2011","college entrance qualification","Couple + C. GT 16 ","41","1","1","1"
"Yes","2011","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"Yes","2011","Other degree","1-pers.-HH","7","","",""
"Yes","2011","Other degree","(Married) couple without C. ","23","","",""
"Yes","2011","Other degree","Single parent ","7","","",""
"Yes","2011","Other degree","Couple + C. LE 16 ","17","","",""
"Yes","2011","Other degree","Couple + C. GT 16 ","6","","",""
"Yes","2011","Other degree","Couple + C. LE and GT 16","4","","",""
"Yes","2011","no degree/no degree yet","1-pers.-HH","4","","",""
"Yes","2011","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2011","no degree/no degree yet","Single parent ","2","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes","2011","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"Yes","2012","lower secondary degree","1-pers.-HH","","","",""
"Yes","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2012","lower secondary degree","Single parent ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","secondary school degree","1-pers.-HH","","","",""
"Yes","2012","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2012","secondary school degree","Single parent ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","college entrance qualification","1-pers.-HH","","","",""
"Yes","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2012","college entrance qualification","Single parent ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2012","Other degree","1-pers.-HH","","","",""
"Yes","2012","Other degree","(Married) couple without C. ","","","",""
"Yes","2012","Other degree","Single parent ","","","",""
"Yes","2012","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2012","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2012","no degree/no degree yet","Single parent ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2013","lower secondary degree","1-pers.-HH","76","1","1","1"
"Yes","2013","lower secondary degree","(Married) couple without C. ","136","1","1","1"
"Yes","2013","lower secondary degree","Single parent ","27","","",""
"Yes","2013","lower secondary degree","Couple + C. LE 16 ","36","1","1","1"
"Yes","2013","lower secondary degree","Couple + C. GT 16 ","33","1","1","1"
"Yes","2013","lower secondary degree","Couple + C. LE and GT 16","15","","",""
"Yes","2013","secondary school degree","1-pers.-HH","73","1","1","1"
"Yes","2013","secondary school degree","(Married) couple without C. ","137","1","1","1"
"Yes","2013","secondary school degree","Single parent ","34","1","1","1"
"Yes","2013","secondary school degree","Couple + C. LE 16 ","84","1","1","1"
"Yes","2013","secondary school degree","Couple + C. GT 16 ","54","1","1","1"
"Yes","2013","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Yes","2013","college entrance qualification","1-pers.-HH","60","1","1","1"
"Yes","2013","college entrance qualification","(Married) couple without C. ","118","1","1","1"
"Yes","2013","college entrance qualification","Single parent ","21","","",""
"Yes","2013","college entrance qualification","Couple + C. LE 16 ","71","1","1","1"
"Yes","2013","college entrance qualification","Couple + C. GT 16 ","40","1","1","1"
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Yes","2013","Other degree","1-pers.-HH","6","","",""
"Yes","2013","Other degree","(Married) couple without C. ","28","","",""
"Yes","2013","Other degree","Single parent ","6","","",""
"Yes","2013","Other degree","Couple + C. LE 16 ","12","","",""
"Yes","2013","Other degree","Couple + C. GT 16 ","13","","",""
"Yes","2013","Other degree","Couple + C. LE and GT 16","10","","",""
"Yes","2013","no degree/no degree yet","1-pers.-HH","6","","",""
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Yes","2013","no degree/no degree yet","Single parent ","5","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"Yes","2014","lower secondary degree","1-pers.-HH","","","",""
"Yes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2014","lower secondary degree","Single parent ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","secondary school degree","1-pers.-HH","","","",""
"Yes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2014","secondary school degree","Single parent ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","college entrance qualification","1-pers.-HH","","","",""
"Yes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2014","college entrance qualification","Single parent ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2014","Other degree","1-pers.-HH","","","",""
"Yes","2014","Other degree","(Married) couple without C. ","","","",""
"Yes","2014","Other degree","Single parent ","","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2014","no degree/no degree yet","Single parent ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2015","lower secondary degree","1-pers.-HH","60","1","1","1"
"Yes","2015","lower secondary degree","(Married) couple without C. ","104","1","1","1"
"Yes","2015","lower secondary degree","Single parent ","44","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","60","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","24","","",""
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","24","","",""
"Yes","2015","secondary school degree","1-pers.-HH","65","1","1","1"
"Yes","2015","secondary school degree","(Married) couple without C. ","132","1","1","1"
"Yes","2015","secondary school degree","Single parent ","93","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE 16 ","165","1","1","1"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","65","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","39","1","1","1"
"Yes","2015","college entrance qualification","1-pers.-HH","71","1","1","1"
"Yes","2015","college entrance qualification","(Married) couple without C. ","115","1","1","1"
"Yes","2015","college entrance qualification","Single parent ","66","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","156","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","43","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","44","1","1","1"
"Yes","2015","Other degree","1-pers.-HH","12","","",""
"Yes","2015","Other degree","(Married) couple without C. ","45","1","1","1"
"Yes","2015","Other degree","Single parent ","16","","",""
"Yes","2015","Other degree","Couple + C. LE 16 ","59","1","1","1"
"Yes","2015","Other degree","Couple + C. GT 16 ","21","","",""
"Yes","2015","Other degree","Couple + C. LE and GT 16","24","","",""
"Yes","2015","no degree/no degree yet","1-pers.-HH","11","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Yes","2015","no degree/no degree yet","Single parent ","15","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","12","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"Yes","2016","lower secondary degree","1-pers.-HH","","","",""
"Yes","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2016","lower secondary degree","Single parent ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","secondary school degree","1-pers.-HH","","","",""
"Yes","2016","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2016","secondary school degree","Single parent ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","college entrance qualification","1-pers.-HH","","","",""
"Yes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2016","college entrance qualification","Single parent ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2016","Other degree","1-pers.-HH","","","",""
"Yes","2016","Other degree","(Married) couple without C. ","","","",""
"Yes","2016","Other degree","Single parent ","","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2016","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2016","no degree/no degree yet","Single parent ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2017","lower secondary degree","1-pers.-HH","59","1","1","1"
"Yes","2017","lower secondary degree","(Married) couple without C. ","106","1","1","1"
"Yes","2017","lower secondary degree","Single parent ","37","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","65","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","39","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","28","","",""
"Yes","2017","secondary school degree","1-pers.-HH","86","1","1","1"
"Yes","2017","secondary school degree","(Married) couple without C. ","157","1","1","1"
"Yes","2017","secondary school degree","Single parent ","83","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","138","1","1","1"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","60","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","62","1","1","1"
"Yes","2017","college entrance qualification","1-pers.-HH","91","1","1","1"
"Yes","2017","college entrance qualification","(Married) couple without C. ","140","1","1","1"
"Yes","2017","college entrance qualification","Single parent ","70","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","159","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","58","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","49","1","1","1"
"Yes","2017","Other degree","1-pers.-HH","19","","",""
"Yes","2017","Other degree","(Married) couple without C. ","57","1","1","1"
"Yes","2017","Other degree","Single parent ","15","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","71","1","1","1"
"Yes","2017","Other degree","Couple + C. GT 16 ","28","","",""
"Yes","2017","Other degree","Couple + C. LE and GT 16","22","","",""
"Yes","2017","no degree/no degree yet","1-pers.-HH","8","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","14","","",""
"Yes","2017","no degree/no degree yet","Single parent ","20","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","19","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"Yes","2018","lower secondary degree","1-pers.-HH","","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2018","lower secondary degree","Single parent ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","secondary school degree","1-pers.-HH","","","",""
"Yes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2018","secondary school degree","Single parent ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","college entrance qualification","1-pers.-HH","","","",""
"Yes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2018","college entrance qualification","Single parent ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2018","Other degree","1-pers.-HH","","","",""
"Yes","2018","Other degree","(Married) couple without C. ","","","",""
"Yes","2018","Other degree","Single parent ","","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2018","no degree/no degree yet","Single parent ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","62","1","1","1"
"Yes","2019","lower secondary degree","(Married) couple without C. ","114","1","1","1"
"Yes","2019","lower secondary degree","Single parent ","37","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","47","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","33","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Yes","2019","secondary school degree","1-pers.-HH","115","1","1","1"
"Yes","2019","secondary school degree","(Married) couple without C. ","160","1","1","1"
"Yes","2019","secondary school degree","Single parent ","66","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE 16 ","113","1","1","1"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","74","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","70","1","1","1"
"Yes","2019","college entrance qualification","1-pers.-HH","101","1","1","1"
"Yes","2019","college entrance qualification","(Married) couple without C. ","165","1","1","1"
"Yes","2019","college entrance qualification","Single parent ","69","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","166","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","71","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","56","1","1","1"
"Yes","2019","Other degree","1-pers.-HH","15","","",""
"Yes","2019","Other degree","(Married) couple without C. ","59","1","1","1"
"Yes","2019","Other degree","Single parent ","16","","",""
"Yes","2019","Other degree","Couple + C. LE 16 ","57","1","1","1"
"Yes","2019","Other degree","Couple + C. GT 16 ","15","","",""
"Yes","2019","Other degree","Couple + C. LE and GT 16","22","","",""
"Yes","2019","no degree/no degree yet","1-pers.-HH","7","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Yes","2019","no degree/no degree yet","Single parent ","17","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
