"ple0017","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2013","Full Time","no migration background","5746","0.937594507121338","0.931530281454735","0.94365873278794","2"
"No","2013","Full Time","direct migration background","539","0.954873757933504","0.937727022102133","0.972020493764875","2"
"No","2013","Full Time","indirect migration background","301","0.948190531647876","0.923981772471452","0.972399290824301","2"
"No","2013","Part Time","no migration background","3575","0.916168248665012","0.907490486101613","0.92484601122841","2"
"No","2013","Part Time","direct migration background","413","0.924503687427026","0.900094179302417","0.948913195551634","2"
"No","2013","Part Time","indirect migration background","210","0.949101565004338","0.920696699824893","0.977506430183782","2"
"No","2013","Not Working","no migration background","6182","0.944614627791108","0.939066459456784","0.950162796125433","2"
"No","2013","Not Working","direct migration background","636","0.933076892069157","0.914336248233659","0.951817535904655","2"
"No","2013","Not Working","indirect migration background","150","0.951313112746942","0.918375363941961","0.984250861551924","2"
"Yes","2013","Full Time","no migration background","366","0.0624054928786625","0.0563412672120598","0.0684697185452651","1"
"Yes","2013","Full Time","direct migration background","24","","","","1"
"Yes","2013","Full Time","indirect migration background","21","","","","1"
"Yes","2013","Part Time","no migration background","343","0.0838317513349882","0.0751539887715895","0.092509513898387","1"
"Yes","2013","Part Time","direct migration background","37","0.0754963125729741","0.0510868044483656","0.0999058206975826","1"
"Yes","2013","Part Time","indirect migration background","20","","","","1"
"Yes","2013","Not Working","no migration background","347","0.0553853722088919","0.0498372038745674","0.0609335405432165","1"
"Yes","2013","Not Working","direct migration background","47","0.0669231079308426","0.0481824640953446","0.0856637517663406","1"
"Yes","2013","Not Working","indirect migration background","14","","","","1"
"No","2014","Full Time","no migration background","","","","","2"
"No","2014","Full Time","direct migration background","","","","","2"
"No","2014","Full Time","indirect migration background","","","","","2"
"No","2014","Part Time","no migration background","","","","","2"
"No","2014","Part Time","direct migration background","","","","","2"
"No","2014","Part Time","indirect migration background","","","","","2"
"No","2014","Not Working","no migration background","","","","","2"
"No","2014","Not Working","direct migration background","","","","","2"
"No","2014","Not Working","indirect migration background","","","","","2"
"Yes","2014","Full Time","no migration background","","","","","1"
"Yes","2014","Full Time","direct migration background","","","","","1"
"Yes","2014","Full Time","indirect migration background","","","","","1"
"Yes","2014","Part Time","no migration background","","","","","1"
"Yes","2014","Part Time","direct migration background","","","","","1"
"Yes","2014","Part Time","indirect migration background","","","","","1"
"Yes","2014","Not Working","no migration background","","","","","1"
"Yes","2014","Not Working","direct migration background","","","","","1"
"Yes","2014","Not Working","indirect migration background","","","","","1"
"No","2015","Full Time","no migration background","6822","0.938644075548843","0.933118498363221","0.944169652734465","2"
"No","2015","Full Time","direct migration background","1555","0.961628544502056","0.95227740807219","0.970979680931922","2"
"No","2015","Full Time","indirect migration background","618","0.925482709027052","0.90540204408097","0.945563373973135","2"
"No","2015","Part Time","no migration background","4735","0.91145254040304","0.903754692849221","0.91915038795686","2"
"No","2015","Part Time","direct migration background","1271","0.927017639916091","0.913264315875689","0.940770963956492","2"
"No","2015","Part Time","indirect migration background","481","0.90793218042658","0.883387062660699","0.932477298192461","2"
"No","2015","Not Working","no migration background","6346","0.949891662138697","0.944682419052321","0.955100905225073","2"
"No","2015","Not Working","direct migration background","1217","0.899796535526211","0.883634730769443","0.91595834028298","2"
"No","2015","Not Working","indirect migration background","406","0.931713186384638","0.908224659890072","0.955201712879204","2"
"Yes","2015","Full Time","no migration background","424","0.0613559244511566","0.0558303472655346","0.0668815016367785","1"
"Yes","2015","Full Time","direct migration background","66","0.0383714554979438","0.029020319068078","0.0477225919278097","1"
"Yes","2015","Full Time","indirect migration background","39","0.0745172909729476","0.0544366260268653","0.0945979559190299","1"
"Yes","2015","Part Time","no migration background","497","0.0885474595969596","0.0808496120431398","0.0962453071507794","1"
"Yes","2015","Part Time","direct migration background","103","0.0729823600839092","0.0592290360435075","0.0867356841243108","1"
"Yes","2015","Part Time","indirect migration background","52","0.0920678195734202","0.0675227018075392","0.116612937339301","1"
"Yes","2015","Not Working","no migration background","392","0.0501083378613031","0.0448990947749274","0.0553175809476789","1"
"Yes","2015","Not Working","direct migration background","109","0.100203464473789","0.0840416597170197","0.116365269230557","1"
"Yes","2015","Not Working","indirect migration background","37","0.068286813615362","0.0447982871207962","0.0917753401099279","1"
"No","2016","Full Time","no migration background","","","","","2"
"No","2016","Full Time","direct migration background","","","","","2"
"No","2016","Full Time","indirect migration background","","","","","2"
"No","2016","Part Time","no migration background","","","","","2"
"No","2016","Part Time","direct migration background","","","","","2"
"No","2016","Part Time","indirect migration background","","","","","2"
"No","2016","Not Working","no migration background","","","","","2"
"No","2016","Not Working","direct migration background","","","","","2"
"No","2016","Not Working","indirect migration background","","","","","2"
"Yes","2016","Part Time","no migration background","","","","","1"
"Yes","2016","Full Time","no migration background","","","","","1"
"Yes","2016","Full Time","direct migration background","","","","","1"
"Yes","2016","Full Time","indirect migration background","","","","","1"
"Yes","2016","Part Time","direct migration background","","","","","1"
"Yes","2016","Part Time","indirect migration background","","","","","1"
"Yes","2016","Not Working","no migration background","","","","","1"
"Yes","2016","Not Working","direct migration background","","","","","1"
"Yes","2016","Not Working","indirect migration background","","","","","1"
"No","2017","Full Time","no migration background","7509","0.937553990515782","0.932248172267066","0.942859808764498","2"
"No","2017","Full Time","direct migration background","1663","0.952766775962166","0.942872823054939","0.962660728869393","2"
"No","2017","Full Time","indirect migration background","607","0.896081878017332","0.872694652211071","0.919469103823592","2"
"No","2017","Part Time","no migration background","5055","0.908904003736108","0.90136695175606","0.916441055716156","2"
"No","2017","Part Time","direct migration background","1347","0.915643269920268","0.901435940648017","0.929850599192519","2"
"No","2017","Part Time","indirect migration background","554","0.935811892717132","0.916378481039987","0.955245304394277","2"
"No","2017","Not Working","no migration background","6329","0.939263235963496","0.933566168518148","0.944960303408844","2"
"No","2017","Not Working","direct migration background","1338","0.923858937192908","0.910122032613006","0.937595841772811","2"
"No","2017","Not Working","indirect migration background","408","0.913496161985072","0.887523713950454","0.93946861001969","2"
"Yes","2017","Part Time","no migration background","544","0.0910959962638923","0.0835589442838446","0.09863304824394","1"
"Yes","2017","Full Time","no migration background","480","0.062446009484218","0.057140191235502","0.067751827732934","1"
"Yes","2017","Full Time","direct migration background","103","0.0472332240378337","0.0373392711306067","0.0571271769450606","1"
"Yes","2017","Full Time","indirect migration background","47","0.103918121982668","0.0805308961764077","0.127305347788929","1"
"Yes","2017","Part Time","direct migration background","123","0.084356730079732","0.0701494008074808","0.0985640593519831","1"
"Yes","2017","Part Time","indirect migration background","57","0.0641881072828681","0.0447546956057234","0.0836215189600129","1"
"Yes","2017","Not Working","no migration background","423","0.0607367640365041","0.0550396965911559","0.0664338314818524","1"
"Yes","2017","Not Working","direct migration background","94","0.0761410628070915","0.0624041582271889","0.0898779673869942","1"
"Yes","2017","Not Working","indirect migration background","42","0.086503838014928","0.0605313899803102","0.112476286049546","1"
"No","2018","Full Time","no migration background","","","","","2"
"No","2018","Full Time","direct migration background","","","","","2"
"No","2018","Full Time","indirect migration background","","","","","2"
"No","2018","Part Time","no migration background","","","","","2"
"No","2018","Part Time","direct migration background","","","","","2"
"No","2018","Part Time","indirect migration background","","","","","2"
"No","2018","Not Working","no migration background","","","","","2"
"No","2018","Not Working","direct migration background","","","","","2"
"No","2018","Not Working","indirect migration background","","","","","2"
"Yes","2018","Part Time","no migration background","","","","","1"
"Yes","2018","Not Working","direct migration background","","","","","1"
"Yes","2018","Full Time","no migration background","","","","","1"
"Yes","2018","Full Time","direct migration background","","","","","1"
"Yes","2018","Full Time","indirect migration background","","","","","1"
"Yes","2018","Part Time","direct migration background","","","","","1"
"Yes","2018","Part Time","indirect migration background","","","","","1"
"Yes","2018","Not Working","no migration background","","","","","1"
"Yes","2018","Not Working","indirect migration background","","","","","1"
"No","2019","Full Time","no migration background","7752","0.934706971243934","0.929382622615866","0.940031319872003","2"
"No","2019","Full Time","direct migration background","1456","0.954725979189033","0.94430841275053","0.965143545627537","2"
"No","2019","Full Time","indirect migration background","674","0.927123059040733","0.908149700337941","0.946096417743525","2"
"No","2019","Part Time","no migration background","4882","0.90489259786625","0.897099776697034","0.912685419035465","2"
"No","2019","Part Time","direct migration background","1081","0.900252805592631","0.883276874561796","0.917228736623465","2"
"No","2019","Part Time","indirect migration background","540","0.911856795906985","0.889096248785546","0.934617343028425","2"
"No","2019","Not Working","no migration background","6166","0.936502331692948","0.9306174045844","0.942387258801496","2"
"No","2019","Not Working","direct migration background","1049","0.938435003889176","0.924432880347631","0.952437127430721","2"
"No","2019","Not Working","indirect migration background","359","0.897571408212257","0.867631870791101","0.927510945633414","2"
"Yes","2019","Part Time","no migration background","562","0.0951074021337505","0.0873145809645354","0.102900223302966","1"
"Yes","2019","Not Working","direct migration background","83","0.0615649961108239","0.0475628725692786","0.0755671196523692","1"
"Yes","2019","Full Time","indirect migration background","47","0.0728769409592668","0.0539035822564745","0.0918502996620591","1"
"Yes","2019","Part Time","direct migration background","116","0.0997471944073693","0.0827712633765348","0.116723125438204","1"
"Yes","2019","Part Time","indirect migration background","56","0.0881432040930146","0.0653826569715749","0.110903751214454","1"
"Yes","2019","Not Working","no migration background","430","0.0634976683070521","0.0576127411985039","0.0693825954156003","1"
"Yes","2019","Not Working","indirect migration background","35","0.102428591787743","0.072489054366586","0.132368129208899","1"
"Yes","2019","Full Time","no migration background","518","0.0652930287560656","0.059968680127997","0.0706173773841342","1"
"Yes","2019","Full Time","direct migration background","74","0.0452740208109668","0.0348564543724631","0.0556915872494705","1"
