"ple0017","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2010","no migration background","(2a) intermediate vocational","","","",""
"Yes","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","no migration background","(3a) lower tertiary education","","","",""
"Yes","2010","no migration background","(3b) higher tertiary education","","","",""
"Yes","2010","direct migration background","(0) in school","","","",""
"Yes","2010","direct migration background","(1a) inadequately completed","","","",""
"Yes","2010","direct migration background","(1b) general elementary school","","","",""
"Yes","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2010","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2010","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2010","indirect migration background","(0) in school","","","",""
"Yes","2010","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2010","indirect migration background","(1b) general elementary school","","","",""
"Yes","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2011","no migration background","(0) in school","11","","",""
"Yes","2011","no migration background","(1a) inadequately completed","5","","",""
"Yes","2011","no migration background","(1b) general elementary school","69","1","1","1"
"Yes","2011","no migration background","(1c) basic vocational qualification","212","1","1","1"
"Yes","2011","no migration background","(2b) intermediate general qualification","30","1","1","1"
"Yes","2011","no migration background","(2a) intermediate vocational","300","1","1","1"
"Yes","2011","no migration background","(2c_gen) general maturity certificate","34","1","1","1"
"Yes","2011","no migration background","(2c_voc) vocational maturity certificate","97","1","1","1"
"Yes","2011","no migration background","(3a) lower tertiary education","86","1","1","1"
"Yes","2011","no migration background","(3b) higher tertiary education","142","1","1","1"
"Yes","2011","direct migration background","(0) in school","","","",""
"Yes","2011","direct migration background","(1a) inadequately completed","5","","",""
"Yes","2011","direct migration background","(1b) general elementary school","25","","",""
"Yes","2011","direct migration background","(1c) basic vocational qualification","26","","",""
"Yes","2011","direct migration background","(2b) intermediate general qualification","3","","",""
"Yes","2011","direct migration background","(2a) intermediate vocational","4","","",""
"Yes","2011","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Yes","2011","direct migration background","(2c_voc) vocational maturity certificate","22","","",""
"Yes","2011","direct migration background","(3a) lower tertiary education","3","","",""
"Yes","2011","direct migration background","(3b) higher tertiary education","15","","",""
"Yes","2011","indirect migration background","(0) in school","","","",""
"Yes","2011","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2011","indirect migration background","(1b) general elementary school","14","","",""
"Yes","2011","indirect migration background","(1c) basic vocational qualification","8","","",""
"Yes","2011","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes","2011","indirect migration background","(2a) intermediate vocational","10","","",""
"Yes","2011","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Yes","2011","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2011","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2011","indirect migration background","(3b) higher tertiary education","1","","",""
"Yes","2012","no migration background","(0) in school","","","",""
"Yes","2012","no migration background","(1a) inadequately completed","","","",""
"Yes","2012","no migration background","(1b) general elementary school","","","",""
"Yes","2012","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","no migration background","(2a) intermediate vocational","","","",""
"Yes","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","no migration background","(3a) lower tertiary education","","","",""
"Yes","2012","no migration background","(3b) higher tertiary education","","","",""
"Yes","2012","direct migration background","(0) in school","","","",""
"Yes","2012","direct migration background","(1a) inadequately completed","","","",""
"Yes","2012","direct migration background","(1b) general elementary school","","","",""
"Yes","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2012","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2012","indirect migration background","(0) in school","","","",""
"Yes","2012","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2012","indirect migration background","(1b) general elementary school","","","",""
"Yes","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2013","no migration background","(0) in school","10","","",""
"Yes","2013","no migration background","(1a) inadequately completed","16","","",""
"Yes","2013","no migration background","(1b) general elementary school","63","1","1","1"
"Yes","2013","no migration background","(1c) basic vocational qualification","235","1","1","1"
"Yes","2013","no migration background","(2b) intermediate general qualification","31","1","1","1"
"Yes","2013","no migration background","(2a) intermediate vocational","321","1","1","1"
"Yes","2013","no migration background","(2c_gen) general maturity certificate","31","1","1","1"
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","90","1","1","1"
"Yes","2013","no migration background","(3a) lower tertiary education","102","1","1","1"
"Yes","2013","no migration background","(3b) higher tertiary education","134","1","1","1"
"Yes","2013","direct migration background","(0) in school","1","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","4","","",""
"Yes","2013","direct migration background","(1b) general elementary school","22","","",""
"Yes","2013","direct migration background","(1c) basic vocational qualification","23","","",""
"Yes","2013","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","3","","",""
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","23","","",""
"Yes","2013","direct migration background","(3a) lower tertiary education","2","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","20","","",""
"Yes","2013","indirect migration background","(0) in school","4","","",""
"Yes","2013","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","8","","",""
"Yes","2013","indirect migration background","(1c) basic vocational qualification","9","","",""
"Yes","2013","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","13","","",""
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2014","no migration background","(0) in school","","","",""
"Yes","2014","no migration background","(1a) inadequately completed","","","",""
"Yes","2014","no migration background","(1b) general elementary school","","","",""
"Yes","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes","2014","direct migration background","(0) in school","","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes","2014","direct migration background","(1b) general elementary school","","","",""
"Yes","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2014","indirect migration background","(0) in school","","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2015","no migration background","(0) in school","11","","",""
"Yes","2015","no migration background","(1a) inadequately completed","25","","",""
"Yes","2015","no migration background","(1b) general elementary school","68","1","1","1"
"Yes","2015","no migration background","(1c) basic vocational qualification","220","1","1","1"
"Yes","2015","no migration background","(2b) intermediate general qualification","45","1","1","1"
"Yes","2015","no migration background","(2a) intermediate vocational","422","1","1","1"
"Yes","2015","no migration background","(2c_gen) general maturity certificate","49","1","1","1"
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","128","1","1","1"
"Yes","2015","no migration background","(3a) lower tertiary education","115","1","1","1"
"Yes","2015","no migration background","(3b) higher tertiary education","192","1","1","1"
"Yes","2015","direct migration background","(0) in school","4","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","20","","",""
"Yes","2015","direct migration background","(1b) general elementary school","36","1","1","1"
"Yes","2015","direct migration background","(1c) basic vocational qualification","43","1","1","1"
"Yes","2015","direct migration background","(2b) intermediate general qualification","5","","",""
"Yes","2015","direct migration background","(2a) intermediate vocational","19","","",""
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","32","1","1","1"
"Yes","2015","direct migration background","(2c_voc) vocational maturity certificate","61","1","1","1"
"Yes","2015","direct migration background","(3a) lower tertiary education","6","","",""
"Yes","2015","direct migration background","(3b) higher tertiary education","46","1","1","1"
"Yes","2015","indirect migration background","(0) in school","5","","",""
"Yes","2015","indirect migration background","(1a) inadequately completed","6","","",""
"Yes","2015","indirect migration background","(1b) general elementary school","14","","",""
"Yes","2015","indirect migration background","(1c) basic vocational qualification","14","","",""
"Yes","2015","indirect migration background","(2b) intermediate general qualification","12","","",""
"Yes","2015","indirect migration background","(2a) intermediate vocational","22","","",""
"Yes","2015","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"Yes","2015","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Yes","2015","indirect migration background","(3a) lower tertiary education","8","","",""
"Yes","2015","indirect migration background","(3b) higher tertiary education","13","","",""
"Yes","2016","no migration background","(0) in school","","","",""
"Yes","2016","no migration background","(1a) inadequately completed","","","",""
"Yes","2016","no migration background","(1b) general elementary school","","","",""
"Yes","2016","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","no migration background","(2a) intermediate vocational","","","",""
"Yes","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","no migration background","(3a) lower tertiary education","","","",""
"Yes","2016","no migration background","(3b) higher tertiary education","","","",""
"Yes","2016","direct migration background","(0) in school","","","",""
"Yes","2016","direct migration background","(1a) inadequately completed","","","",""
"Yes","2016","direct migration background","(1b) general elementary school","","","",""
"Yes","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2016","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2016","indirect migration background","(0) in school","","","",""
"Yes","2016","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","","","",""
"Yes","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2017","no migration background","(0) in school","22","","",""
"Yes","2017","no migration background","(1a) inadequately completed","26","","",""
"Yes","2017","no migration background","(1b) general elementary school","83","1","1","1"
"Yes","2017","no migration background","(1c) basic vocational qualification","210","1","1","1"
"Yes","2017","no migration background","(2b) intermediate general qualification","51","1","1","1"
"Yes","2017","no migration background","(2a) intermediate vocational","451","1","1","1"
"Yes","2017","no migration background","(2c_gen) general maturity certificate","69","1","1","1"
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","158","1","1","1"
"Yes","2017","no migration background","(3a) lower tertiary education","124","1","1","1"
"Yes","2017","no migration background","(3b) higher tertiary education","205","1","1","1"
"Yes","2017","direct migration background","(0) in school","1","","",""
"Yes","2017","direct migration background","(1a) inadequately completed","27","","",""
"Yes","2017","direct migration background","(1b) general elementary school","40","1","1","1"
"Yes","2017","direct migration background","(1c) basic vocational qualification","46","1","1","1"
"Yes","2017","direct migration background","(2b) intermediate general qualification","6","","",""
"Yes","2017","direct migration background","(2a) intermediate vocational","14","","",""
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","28","","",""
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","57","1","1","1"
"Yes","2017","direct migration background","(3a) lower tertiary education","8","","",""
"Yes","2017","direct migration background","(3b) higher tertiary education","85","1","1","1"
"Yes","2017","indirect migration background","(0) in school","10","","",""
"Yes","2017","indirect migration background","(1a) inadequately completed","6","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","15","","",""
"Yes","2017","indirect migration background","(1c) basic vocational qualification","18","","",""
"Yes","2017","indirect migration background","(2b) intermediate general qualification","12","","",""
"Yes","2017","indirect migration background","(2a) intermediate vocational","29","","",""
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","17","","",""
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2017","indirect migration background","(3a) lower tertiary education","4","","",""
"Yes","2017","indirect migration background","(3b) higher tertiary education","11","","",""
"Yes","2018","no migration background","(0) in school","","","",""
"Yes","2018","no migration background","(1a) inadequately completed","","","",""
"Yes","2018","no migration background","(1b) general elementary school","","","",""
"Yes","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes","2018","direct migration background","(0) in school","","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes","2018","direct migration background","(1b) general elementary school","","","",""
"Yes","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2018","indirect migration background","(0) in school","","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2019","no migration background","(0) in school","21","","",""
"Yes","2019","no migration background","(1a) inadequately completed","18","","",""
"Yes","2019","no migration background","(1b) general elementary school","78","1","1","1"
"Yes","2019","no migration background","(1c) basic vocational qualification","217","1","1","1"
"Yes","2019","no migration background","(2b) intermediate general qualification","52","1","1","1"
"Yes","2019","no migration background","(2a) intermediate vocational","448","1","1","1"
"Yes","2019","no migration background","(2c_gen) general maturity certificate","76","1","1","1"
"Yes","2019","no migration background","(2c_voc) vocational maturity certificate","160","1","1","1"
"Yes","2019","no migration background","(3a) lower tertiary education","144","1","1","1"
"Yes","2019","no migration background","(3b) higher tertiary education","247","1","1","1"
"Yes","2019","direct migration background","(0) in school","1","","",""
"Yes","2019","direct migration background","(1a) inadequately completed","17","","",""
"Yes","2019","direct migration background","(1b) general elementary school","31","1","1","1"
"Yes","2019","direct migration background","(1c) basic vocational qualification","36","1","1","1"
"Yes","2019","direct migration background","(2b) intermediate general qualification","5","","",""
"Yes","2019","direct migration background","(2a) intermediate vocational","15","","",""
"Yes","2019","direct migration background","(2c_gen) general maturity certificate","30","1","1","1"
"Yes","2019","direct migration background","(2c_voc) vocational maturity certificate","47","1","1","1"
"Yes","2019","direct migration background","(3a) lower tertiary education","7","","",""
"Yes","2019","direct migration background","(3b) higher tertiary education","77","1","1","1"
"Yes","2019","indirect migration background","(0) in school","4","","",""
"Yes","2019","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","2019","indirect migration background","(1b) general elementary school","7","","",""
"Yes","2019","indirect migration background","(1c) basic vocational qualification","17","","",""
"Yes","2019","indirect migration background","(2b) intermediate general qualification","12","","",""
"Yes","2019","indirect migration background","(2a) intermediate vocational","25","","",""
"Yes","2019","indirect migration background","(2c_gen) general maturity certificate","14","","",""
"Yes","2019","indirect migration background","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2019","indirect migration background","(3a) lower tertiary education","9","","",""
"Yes","2019","indirect migration background","(3b) higher tertiary education","16","","",""
