"ple0017","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"No","2011","Full Time","Male","4890","0.972647635550851","0.968137856520371","0.97715741458133"
"No","2011","Full Time","Female","2518","0.902478651463059","0.891460625054848","0.913496677871271"
"No","2011","Part Time","Male","1351","0.973718825214712","0.965303080975747","0.982134569453677"
"No","2011","Part Time","Female","3176","0.909894658033959","0.900430227563184","0.919359088504734"
"No","2011","Not Working","Male","3369","0.981835419609739","0.977363577674792","0.986307261544687"
"No","2011","Not Working","Female","4396","0.930268313280171","0.923002298264314","0.937534328296029"
"Yes","2012","Full Time","Male","","","",""
"Yes","2012","Full Time","Female","","","",""
"Yes","2012","Part Time","Male","","","",""
"Yes","2012","Part Time","Female","","","",""
"Yes","2012","Not Working","Male","","","",""
"Yes","2012","Not Working","Female","","","",""
"No","2012","Full Time","Male","","","",""
"No","2012","Full Time","Female","","","",""
"No","2012","Part Time","Male","","","",""
"No","2012","Part Time","Female","","","",""
"No","2012","Not Working","Male","","","",""
"No","2012","Not Working","Female","","","",""
"Yes","2013","Full Time","Male","141","0.0323039241915177","0.0270915679817996","0.0375162804012359"
"Yes","2013","Full Time","Female","270","0.112345316049947","0.100152882664576","0.124537749435318"
"Yes","2013","Part Time","Male","34","0.0257502022524726","0.0170184774730902","0.034481927031855"
"Yes","2013","Part Time","Female","366","0.107596975424599","0.0970786684431336","0.118115282406065"
"Yes","2013","Not Working","Male","69","0.0217775602291858","0.0167125984582235","0.0268425220001481"
"Yes","2013","Not Working","Female","339","0.0822981671109073","0.0739729731584863","0.0906233610633283"
"No","2013","Full Time","Male","4279","0.967696075808482","0.962483719598764","0.9729084320182"
"No","2013","Full Time","Female","2307","0.887654683950053","0.875462250564682","0.899847117335424"
"No","2013","Part Time","Male","1230","0.974249797747527","0.965518072968145","0.98298152252691"
"No","2013","Part Time","Female","2968","0.892403024575401","0.881884717593935","0.902921331556866"
"No","2013","Not Working","Male","3121","0.978222439770814","0.973157477999852","0.983287401541777"
"No","2013","Not Working","Female","3847","0.917701832889093","0.909376638936672","0.926027026841514"
"Yes","2014","Full Time","Male","","","",""
"Yes","2014","Full Time","Female","","","",""
"Yes","2014","Part Time","Male","","","",""
"Yes","2014","Part Time","Female","","","",""
"Yes","2014","Not Working","Male","","","",""
"Yes","2014","Not Working","Female","","","",""
"No","2014","Full Time","Male","","","",""
"No","2014","Full Time","Female","","","",""
"No","2014","Part Time","Male","","","",""
"No","2014","Part Time","Female","","","",""
"No","2014","Not Working","Male","","","",""
"No","2014","Not Working","Female","","","",""
"Yes","2015","Full Time","Male","178","0.0317636847802657","0.0274211462967823","0.0361062232637492"
"Yes","2015","Full Time","Female","351","0.113678987441517","0.102781119727095","0.124576855155939"
"Yes","2015","Part Time","Male","71","0.0416661756105034","0.0324629706469772","0.0508693805740296"
"Yes","2015","Part Time","Female","581","0.105675233785041","0.0974205541972957","0.113929913372787"
"Yes","2015","Not Working","Male","76","0.0245485389015229","0.0193781714282592","0.0297189063747866"
"Yes","2015","Not Working","Female","462","0.0809512163777404","0.0734402387217065","0.0884621940337744"
"No","2015","Full Time","Male","6087","0.968236315219734","0.963893776736251","0.972578853703218"
"No","2015","Full Time","Female","2908","0.886321012558483","0.875423144844061","0.897218880272904"
"No","2015","Part Time","Male","1740","0.958333824389497","0.94913061942597","0.967537029353023"
"No","2015","Part Time","Female","4747","0.894324766214959","0.886070086627213","0.902579445802704"
"No","2015","Not Working","Male","3365","0.975451461098477","0.970281093625213","0.980621828571741"
"No","2015","Not Working","Female","4604","0.91904878362226","0.911537805966226","0.926559761278294"
"Yes","2016","Full Time","Male","","","",""
"Yes","2016","Full Time","Female","","","",""
"Yes","2016","Part Time","Male","","","",""
"Yes","2016","Part Time","Female","","","",""
"Yes","2016","Not Working","Male","","","",""
"Yes","2016","Not Working","Female","","","",""
"No","2016","Full Time","Male","","","",""
"No","2016","Full Time","Female","","","",""
"No","2016","Part Time","Male","","","",""
"No","2016","Part Time","Female","","","",""
"No","2016","Not Working","Male","","","",""
"No","2016","Not Working","Female","","","",""
"Yes","2017","Full Time","Male","212","0.0348994166891323","0.0304980480725574","0.0393007853057071"
"Yes","2017","Full Time","Female","418","0.11540428196751","0.105150665870116","0.125657898064904"
"Yes","2017","Part Time","Male","89","0.0439006450026455","0.0350855701660518","0.0527157198392391"
"Yes","2017","Part Time","Female","635","0.109762980238169","0.101579443192286","0.117946517284051"
"Yes","2017","Not Working","Male","98","0.0311749860482249","0.0254860727292401","0.0368638993672098"
"Yes","2017","Not Working","Female","461","0.0881447927719847","0.0803247941329967","0.0959647914109727"
"No","2017","Full Time","Male","6467","0.965100583310868","0.960699214694293","0.969501951927443"
"No","2017","Full Time","Female","3312","0.88459571803249","0.874342101935096","0.894849334129884"
"No","2017","Part Time","Male","1986","0.956099354997355","0.947284280160761","0.964914429833948"
"No","2017","Part Time","Female","4970","0.890237019761831","0.882053482715949","0.898420556807714"
"No","2017","Not Working","Male","3487","0.968825013951775","0.96313610063279","0.97451392727076"
"No","2017","Not Working","Female","4588","0.911855207228015","0.904035208589027","0.919675205867003"
"Yes","2018","Full Time","Male","","","",""
"Yes","2018","Full Time","Female","","","",""
"Yes","2018","Part Time","Male","","","",""
"Yes","2018","Part Time","Female","","","",""
"Yes","2018","Not Working","Male","","","",""
"Yes","2018","Not Working","Female","","","",""
"No","2018","Full Time","Male","","","",""
"No","2018","Full Time","Female","","","",""
"No","2018","Part Time","Male","","","",""
"No","2018","Part Time","Female","","","",""
"No","2018","Not Working","Male","","","",""
"No","2018","Not Working","Female","","","",""
"Yes","2019","Full Time","Male","234","0.0354621442573782","0.0310708841630006","0.0398534043517558"
"Yes","2019","Full Time","Female","405","0.113427772817526","0.103216714690962","0.123638830944089"
"Yes","2019","Part Time","Male","78","0.0432333002465932","0.0343619004461997","0.0521047000469868"
"Yes","2019","Part Time","Female","656","0.119806963068882","0.110994256828426","0.128619669309339"
"Yes","2019","Not Working","Male","113","0.0371644104858341","0.0309153252145627","0.0434134957571054"
"Yes","2019","Not Working","Female","434","0.0854307280191161","0.0773504520129507","0.0935110040252814"
"No","2019","Full Time","Male","6580","0.964537855742622","0.960146595648244","0.968929115836999"
"No","2019","Full Time","Female","3300","0.886572227182474","0.876361169055911","0.896783285309038"
"No","2019","Part Time","Male","1941","0.956766699753407","0.947895299953013","0.9656380995538"
"No","2019","Part Time","Female","4560","0.880193036931118","0.871380330690661","0.889005743171574"
"No","2019","Not Working","Male","3407","0.962835589514166","0.956586504242895","0.969084674785437"
"No","2019","Not Working","Female","4163","0.914569271980884","0.906488995974719","0.922649547987049"
