"ple0017","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2011","Saxony-Anhalt","Male","10","","",""
"Yes","2011","Saxony-Anhalt","Female","33","1","1","1"
"Yes","2011","Thuringia","Male","11","","",""
"Yes","2011","Thuringia","Female","45","1","1","1"
"Yes","2012","Schleswig-Holstein","Male","","","",""
"Yes","2012","Schleswig-Holstein","Female","","","",""
"Yes","2012","Hamburg","Male","","","",""
"Yes","2012","Hamburg","Female","","","",""
"Yes","2012","Lower Saxony","Male","","","",""
"Yes","2012","Lower Saxony","Female","","","",""
"Yes","2012","Bremen","Male","","","",""
"Yes","2012","Bremen","Female","","","",""
"Yes","2012","North Rhine-Westphalia","Male","","","",""
"Yes","2012","North Rhine-Westphalia","Female","","","",""
"Yes","2012","Hesse","Male","","","",""
"Yes","2012","Hesse","Female","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2012","Baden-Württemberg","Male","","","",""
"Yes","2012","Baden-Württemberg","Female","","","",""
"Yes","2012","Bavaria","Male","","","",""
"Yes","2012","Bavaria","Female","","","",""
"Yes","2012","Berlin","Male","","","",""
"Yes","2012","Berlin","Female","","","",""
"Yes","2012","Brandenburg","Male","","","",""
"Yes","2012","Brandenburg","Female","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2012","Saxony","Male","","","",""
"Yes","2012","Saxony","Female","","","",""
"Yes","2012","Saxony-Anhalt","Male","","","",""
"Yes","2012","Saxony-Anhalt","Female","","","",""
"Yes","2012","Thuringia","Male","","","",""
"Yes","2012","Thuringia","Female","","","",""
"Yes","2013","Schleswig-Holstein","Male","10","","",""
"Yes","2013","Schleswig-Holstein","Female","33","1","1","1"
"Yes","2013","Hamburg","Male","3","","",""
"Yes","2013","Hamburg","Female","17","","",""
"Yes","2013","Lower Saxony","Male","18","","",""
"Yes","2013","Lower Saxony","Female","105","1","1","1"
"Yes","2013","Bremen","Male","3","","",""
"Yes","2013","Bremen","Female","5","","",""
"Yes","2013","North Rhine-Westphalia","Male","48","1","1","1"
"Yes","2013","North Rhine-Westphalia","Female","196","1","1","1"
"Yes","2013","Hesse","Male","21","","",""
"Yes","2013","Hesse","Female","76","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Male","11","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","Female","52","1","1","1"
"Yes","2013","Baden-Württemberg","Male","36","1","1","1"
"Yes","2013","Baden-Württemberg","Female","108","1","1","1"
"Yes","2013","Bavaria","Male","36","1","1","1"
"Yes","2013","Bavaria","Female","146","1","1","1"
"Yes","2013","Berlin","Male","15","","",""
"Yes","2013","Berlin","Female","44","1","1","1"
"Yes","2013","Brandenburg","Male","6","","",""
"Yes","2013","Brandenburg","Female","31","1","1","1"
"Yes","2013","Mecklenburg-Western Pomerania","Male","2","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Female","25","","",""
"Yes","2013","Saxony","Male","11","","",""
"Yes","2013","Saxony","Female","61","1","1","1"
"Yes","2013","Saxony-Anhalt","Male","15","","",""
"Yes","2013","Saxony-Anhalt","Female","34","1","1","1"
"Yes","2013","Thuringia","Male","9","","",""
"Yes","2013","Thuringia","Female","42","1","1","1"
"Yes","2014","Schleswig-Holstein","Male","","","",""
"Yes","2014","Schleswig-Holstein","Female","","","",""
"Yes","2014","Hamburg","Male","","","",""
"Yes","2014","Hamburg","Female","","","",""
"Yes","2014","Lower Saxony","Male","","","",""
"Yes","2014","Lower Saxony","Female","","","",""
"Yes","2014","Bremen","Male","","","",""
"Yes","2014","Bremen","Female","","","",""
"Yes","2014","North Rhine-Westphalia","Male","","","",""
"Yes","2014","North Rhine-Westphalia","Female","","","",""
"Yes","2014","Hesse","Male","","","",""
"Yes","2014","Hesse","Female","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2014","Baden-Württemberg","Male","","","",""
"Yes","2014","Baden-Württemberg","Female","","","",""
"Yes","2014","Bavaria","Male","","","",""
"Yes","2014","Bavaria","Female","","","",""
"Yes","2014","Berlin","Male","","","",""
"Yes","2014","Berlin","Female","","","",""
"Yes","2014","Brandenburg","Male","","","",""
"Yes","2014","Brandenburg","Female","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2014","Saxony","Male","","","",""
"Yes","2014","Saxony","Female","","","",""
"Yes","2014","Saxony-Anhalt","Male","","","",""
"Yes","2014","Saxony-Anhalt","Female","","","",""
"Yes","2014","Thuringia","Male","","","",""
"Yes","2014","Thuringia","Female","","","",""
"Yes","2015","Schleswig-Holstein","Male","13","","",""
"Yes","2015","Schleswig-Holstein","Female","60","1","1","1"
"Yes","2015","Hamburg","Male","10","","",""
"Yes","2015","Hamburg","Female","15","","",""
"Yes","2015","Lower Saxony","Male","28","","",""
"Yes","2015","Lower Saxony","Female","134","1","1","1"
"Yes","2015","Bremen","Male","3","","",""
"Yes","2015","Bremen","Female","14","","",""
"Yes","2015","North Rhine-Westphalia","Male","57","1","1","1"
"Yes","2015","North Rhine-Westphalia","Female","305","1","1","1"
"Yes","2015","Hesse","Male","28","","",""
"Yes","2015","Hesse","Female","120","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Male","17","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","Female","73","1","1","1"
"Yes","2015","Baden-Württemberg","Male","56","1","1","1"
"Yes","2015","Baden-Württemberg","Female","154","1","1","1"
"Yes","2015","Bavaria","Male","60","1","1","1"
"Yes","2015","Bavaria","Female","227","1","1","1"
"Yes","2015","Berlin","Male","15","","",""
"Yes","2015","Berlin","Female","60","1","1","1"
"Yes","2015","Brandenburg","Male","6","","",""
"Yes","2015","Brandenburg","Female","41","1","1","1"
"Yes","2015","Mecklenburg-Western Pomerania","Male","3","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Female","31","1","1","1"
"Yes","2015","Saxony","Male","12","","",""
"Yes","2015","Saxony","Female","75","1","1","1"
"Yes","2015","Saxony-Anhalt","Male","6","","",""
"Yes","2015","Saxony-Anhalt","Female","38","1","1","1"
"Yes","2015","Thuringia","Male","11","","",""
"Yes","2015","Thuringia","Female","47","1","1","1"
"Yes","2016","Schleswig-Holstein","Male","","","",""
"Yes","2016","Schleswig-Holstein","Female","","","",""
"Yes","2016","Hamburg","Male","","","",""
"Yes","2016","Hamburg","Female","","","",""
"Yes","2016","Lower Saxony","Male","","","",""
"Yes","2016","Lower Saxony","Female","","","",""
"Yes","2016","Bremen","Male","","","",""
"Yes","2016","Bremen","Female","","","",""
"Yes","2016","North Rhine-Westphalia","Male","","","",""
"Yes","2016","North Rhine-Westphalia","Female","","","",""
"Yes","2016","Hesse","Male","","","",""
"Yes","2016","Hesse","Female","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2016","Baden-Württemberg","Male","","","",""
"Yes","2016","Baden-Württemberg","Female","","","",""
"Yes","2016","Bavaria","Male","","","",""
"Yes","2016","Bavaria","Female","","","",""
"Yes","2016","Berlin","Male","","","",""
"Yes","2016","Berlin","Female","","","",""
"Yes","2016","Brandenburg","Male","","","",""
"Yes","2016","Brandenburg","Female","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2016","Saxony","Male","","","",""
"Yes","2016","Saxony","Female","","","",""
"Yes","2016","Saxony-Anhalt","Male","","","",""
"Yes","2016","Saxony-Anhalt","Female","","","",""
"Yes","2016","Thuringia","Male","","","",""
"Yes","2016","Thuringia","Female","","","",""
"Yes","2017","Schleswig-Holstein","Male","16","","",""
"Yes","2017","Schleswig-Holstein","Female","64","1","1","1"
"Yes","2017","Hamburg","Male","11","","",""
"Yes","2017","Hamburg","Female","24","","",""
"Yes","2017","Lower Saxony","Male","36","1","1","1"
"Yes","2017","Lower Saxony","Female","182","1","1","1"
"Yes","2017","Bremen","Male","2","","",""
"Yes","2017","Bremen","Female","17","","",""
"Yes","2017","North Rhine-Westphalia","Male","78","1","1","1"
"Yes","2017","North Rhine-Westphalia","Female","331","1","1","1"
"Yes","2017","Hesse","Male","25","","",""
"Yes","2017","Hesse","Female","100","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Male","29","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","Female","61","1","1","1"
"Yes","2017","Baden-Württemberg","Male","58","1","1","1"
"Yes","2017","Baden-Württemberg","Female","191","1","1","1"
"Yes","2017","Bavaria","Male","68","1","1","1"
"Yes","2017","Bavaria","Female","236","1","1","1"
"Yes","2017","Berlin","Male","23","","",""
"Yes","2017","Berlin","Female","58","1","1","1"
"Yes","2017","Brandenburg","Male","8","","",""
"Yes","2017","Brandenburg","Female","49","1","1","1"
"Yes","2017","Mecklenburg-Western Pomerania","Male","4","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Female","30","1","1","1"
"Yes","2017","Saxony","Male","21","","",""
"Yes","2017","Saxony","Female","79","1","1","1"
"Yes","2017","Saxony-Anhalt","Male","9","","",""
"Yes","2017","Saxony-Anhalt","Female","45","1","1","1"
"Yes","2017","Thuringia","Male","11","","",""
"Yes","2017","Thuringia","Female","47","1","1","1"
"Yes","2018","Schleswig-Holstein","Male","","","",""
"Yes","2018","Schleswig-Holstein","Female","","","",""
"Yes","2018","Hamburg","Male","","","",""
"Yes","2018","Hamburg","Female","","","",""
"Yes","2018","Lower Saxony","Male","","","",""
"Yes","2018","Lower Saxony","Female","","","",""
"Yes","2018","Bremen","Male","","","",""
"Yes","2018","Bremen","Female","","","",""
"Yes","2018","North Rhine-Westphalia","Male","","","",""
"Yes","2018","North Rhine-Westphalia","Female","","","",""
"Yes","2018","Hesse","Male","","","",""
"Yes","2018","Hesse","Female","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2018","Baden-Württemberg","Male","","","",""
"Yes","2018","Baden-Württemberg","Female","","","",""
"Yes","2018","Bavaria","Male","","","",""
"Yes","2018","Bavaria","Female","","","",""
"Yes","2018","Berlin","Male","","","",""
"Yes","2018","Berlin","Female","","","",""
"Yes","2018","Brandenburg","Male","","","",""
"Yes","2018","Brandenburg","Female","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2018","Saxony","Male","","","",""
"Yes","2018","Saxony","Female","","","",""
"Yes","2018","Saxony-Anhalt","Male","","","",""
"Yes","2018","Saxony-Anhalt","Female","","","",""
"Yes","2018","Thuringia","Male","","","",""
"Yes","2018","Thuringia","Female","","","",""
"Yes","2019","Schleswig-Holstein","Male","18","","",""
"Yes","2019","Schleswig-Holstein","Female","65","1","1","1"
"Yes","2019","Hamburg","Male","12","","",""
"Yes","2019","Hamburg","Female","21","","",""
"Yes","2019","Lower Saxony","Male","37","1","1","1"
"Yes","2019","Lower Saxony","Female","161","1","1","1"
"Yes","2019","Bremen","Male","3","","",""
"Yes","2019","Bremen","Female","16","","",""
"Yes","2019","North Rhine-Westphalia","Male","85","1","1","1"
"Yes","2019","North Rhine-Westphalia","Female","319","1","1","1"
"Yes","2019","Hesse","Male","35","1","1","1"
"Yes","2019","Hesse","Female","102","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Male","22","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","Female","67","1","1","1"
"Yes","2019","Baden-Württemberg","Male","66","1","1","1"
"Yes","2019","Baden-Württemberg","Female","175","1","1","1"
"Yes","2019","Bavaria","Male","58","1","1","1"
"Yes","2019","Bavaria","Female","239","1","1","1"
"Yes","2019","Berlin","Male","29","","",""
"Yes","2019","Berlin","Female","61","1","1","1"
"Yes","2019","Brandenburg","Male","8","","",""
"Yes","2019","Brandenburg","Female","56","1","1","1"
"Yes","2019","Mecklenburg-Western Pomerania","Male","8","","",""
"Yes","2019","Mecklenburg-Western Pomerania","Female","28","","",""
"Yes","2019","Saxony","Male","24","","",""
"Yes","2019","Saxony","Female","84","1","1","1"
"Yes","2019","Saxony-Anhalt","Male","11","","",""
"Yes","2019","Saxony-Anhalt","Female","46","1","1","1"
"Yes","2019","Thuringia","Male","9","","",""
"Yes","2019","Thuringia","Female","55","1","1","1"
