"ple0017","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2015","Not Employed","no migration background","6346","0.949891662138697","0.944682419052321","0.955100905225073","2"
"No","2015","Not Employed","direct migration background","1217","0.899796535526211","0.883634730769443","0.91595834028298","2"
"No","2015","Not Employed","indirect migration background","406","0.931713186384638","0.908224659890072","0.955201712879204","2"
"No","2015","Employed","no migration background","11557","0.928396256539305","0.923872386140326","0.932920126938285","2"
"No","2015","Employed","direct migration background","2826","0.945904886568721","0.937803629188907","0.954006143948535","2"
"No","2015","Employed","indirect migration background","1099","0.91851945872829","0.902976068744306","0.934062848712274","2"
"Yes","2015","Not Employed","no migration background","392","0.0501083378613031","0.0448990947749274","0.0553175809476789","1"
"Yes","2015","Not Employed","direct migration background","109","0.100203464473789","0.0840416597170197","0.116365269230557","1"
"Yes","2015","Not Employed","indirect migration background","37","0.068286813615362","0.0447982871207962","0.0917753401099279","1"
"Yes","2015","Employed","no migration background","921","0.0716037434606947","0.0670798730617153","0.0761276138596742","1"
"Yes","2015","Employed","direct migration background","169","0.0540951134312791","0.0459938560514653","0.062196370811093","1"
"Yes","2015","Employed","indirect migration background","91","0.0814805412717104","0.0659371512877265","0.0970239312556942","1"
"No","2016","Not Employed","no migration background","","","","","2"
"No","2016","Not Employed","direct migration background","","","","","2"
"No","2016","Not Employed","indirect migration background","","","","","2"
"No","2016","Employed","no migration background","","","","","2"
"No","2016","Employed","direct migration background","","","","","2"
"No","2016","Employed","indirect migration background","","","","","2"
"Yes","2016","Not Employed","indirect migration background","","","","","1"
"Yes","2016","Employed","no migration background","","","","","1"
"Yes","2016","Not Employed","no migration background","","","","","1"
"Yes","2016","Not Employed","direct migration background","","","","","1"
"Yes","2016","Employed","direct migration background","","","","","1"
"Yes","2016","Employed","indirect migration background","","","","","1"
"No","2017","Not Employed","no migration background","6329","0.939263235963496","0.933566168518148","0.944960303408844","2"
"No","2017","Not Employed","direct migration background","1338","0.923858937192908","0.910122032613006","0.937595841772811","2"
"No","2017","Not Employed","indirect migration background","408","0.913496161985072","0.887523713950454","0.93946861001969","2"
"No","2017","Employed","no migration background","12564","0.926757839081924","0.922377234726634","0.931138443437215","2"
"No","2017","Employed","direct migration background","3010","0.935869125635887","0.927428299103104","0.944309952168669","2"
"No","2017","Employed","indirect migration background","1161","0.912122123360886","0.896520524751007","0.927723721970765","2"
"Yes","2017","Not Employed","indirect migration background","42","0.086503838014928","0.0605313899803102","0.112476286049546","1"
"Yes","2017","Employed","no migration background","1024","0.0732421609180755","0.0688615565627848","0.0776227652733663","1"
"Yes","2017","Employed","direct migration background","226","0.0641308743641132","0.0556900478313309","0.0725717008968955","1"
"Yes","2017","Not Employed","no migration background","423","0.0607367640365041","0.0550396965911559","0.0664338314818524","1"
"Yes","2017","Not Employed","direct migration background","94","0.0761410628070915","0.0624041582271889","0.0898779673869942","1"
"Yes","2017","Employed","indirect migration background","104","0.0878778766391141","0.0722762780292353","0.103479475248993","1"
"No","2018","Not Employed","no migration background","","","","","2"
"No","2018","Not Employed","direct migration background","","","","","2"
"No","2018","Not Employed","indirect migration background","","","","","2"
"No","2018","Employed","no migration background","","","","","2"
"No","2018","Employed","direct migration background","","","","","2"
"No","2018","Employed","indirect migration background","","","","","2"
"Yes","2018","Not Employed","indirect migration background","","","","","1"
"Yes","2018","Employed","no migration background","","","","","1"
"Yes","2018","Employed","direct migration background","","","","","1"
"Yes","2018","Not Employed","no migration background","","","","","1"
"Yes","2018","Employed","indirect migration background","","","","","1"
"Yes","2018","Not Employed","direct migration background","","","","","1"
"No","2019","Not Employed","no migration background","6166","0.936502331692948","0.9306174045844","0.942387258801496","2"
"No","2019","Not Employed","direct migration background","1049","0.938435003889176","0.924432880347631","0.952437127430721","2"
"No","2019","Not Employed","indirect migration background","359","0.897571408212257","0.867631870791101","0.927510945633414","2"
"No","2019","Employed","no migration background","12634","0.923296851041357","0.91884292201207","0.927750780070644","2"
"No","2019","Employed","direct migration background","2537","0.931591505900948","0.922116635088075","0.941066376713822","2"
"No","2019","Employed","indirect migration background","1214","0.920510718827673","0.905901603639933","0.935119834015412","2"
"Yes","2019","Not Employed","indirect migration background","35","0.102428591787743","0.072489054366586","0.132368129208899","1"
"Yes","2019","Employed","no migration background","1080","0.0767031489586434","0.0722492199293562","0.0811570779879305","1"
"Yes","2019","Not Employed","no migration background","430","0.0634976683070521","0.0576127411985039","0.0693825954156003","1"
"Yes","2019","Employed","direct migration background","190","0.0684084940990516","0.058933623286178","0.0778833649119252","1"
"Yes","2019","Employed","indirect migration background","103","0.0794892811723275","0.0648801659845879","0.0940983963600672","1"
"Yes","2019","Not Employed","direct migration background","83","0.0615649961108239","0.0475628725692786","0.0755671196523692","1"
