"ple0017","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2012","66 and older","higher education","","","","","2"
"No","2012","35-65 y.","middle vocational","","","","","2"
"No","2012","66 and older","vocational + Abi","","","","","2"
"No","2012","35-65 y.","vocational + Abi","","","","","2"
"No","2012","35-65 y.","higher vocational","","","","","2"
"No","2012","35-65 y.","higher education","","","","","2"
"No","2012","66 and older","in school","","","","","2"
"No","2012","66 and older","inadequately","","","","","2"
"No","2012","66 and older","general elemantary","","","","","2"
"No","2012","66 and older","middle vocational","","","","","2"
"No","2012","16-34 y.","higher vocational","","","","","2"
"No","2012","16-34 y.","higher education","","","","","2"
"No","2012","35-65 y.","in school","","","","","2"
"No","2012","35-65 y.","inadequately","","","","","2"
"No","2012","35-65 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","in school","","","","","2"
"No","2012","16-34 y.","inadequately","","","","","2"
"No","2012","16-34 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","middle vocational","","","","","2"
"No","2012","16-34 y.","vocational + Abi","","","","","2"
"Yes","2012","66 and older","general elemantary","","","","","1"
"Yes","2012","66 and older","middle vocational","","","","","1"
"Yes","2012","66 and older","vocational + Abi","","","","","1"
"Yes","2012","66 and older","higher vocational","","","","","1"
"Yes","2012","66 and older","higher education","","","","","1"
"Yes","2012","16-34 y.","middle vocational","","","","","1"
"Yes","2012","16-34 y.","vocational + Abi","","","","","1"
"Yes","2012","16-34 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","higher education","","","","","1"
"Yes","2012","16-34 y.","general elemantary","","","","","1"
"Yes","2012","35-65 y.","in school","","","","","1"
"Yes","2012","35-65 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","general elemantary","","","","","1"
"Yes","2012","66 and older","inadequately","","","","","1"
"Yes","2012","35-65 y.","middle vocational","","","","","1"
"Yes","2012","35-65 y.","vocational + Abi","","","","","1"
"Yes","2012","35-65 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","in school","","","","","1"
"Yes","2012","16-34 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","higher education","","","","","1"
"Yes","2012","66 and older","in school","","","","","1"
"No","2013","66 and older","general elemantary","713","0.966204016650818","0.953184370107786","0.97922366319385","2"
"No","2013","66 and older","middle vocational","2459","0.953761171446845","0.945634220532852","0.961888122360838","2"
"No","2013","66 and older","vocational + Abi","116","0.977817726433137","0.951467190683","1.00416826218327","2"
"No","2013","66 and older","higher vocational","341","0.97566939514759","0.959596706486938","0.991742083808242","2"
"No","2013","66 and older","inadequately","44","0.864853630785912","0.769129033309122","0.960578228262702","2"
"No","2013","66 and older","higher education","1122","0.967090403347256","0.956810803052661","0.977370003641851","2"
"No","2013","35-65 y.","middle vocational","4908","0.929286050959036","0.922368968510489","0.936203133407583","2"
"No","2013","35-65 y.","vocational + Abi","634","0.918703660015511","0.898341761715646","0.939065558315377","2"
"No","2013","35-65 y.","higher vocational","797","0.905250092176909","0.885867048192891","0.924633136160927","2"
"No","2013","35-65 y.","higher education","2467","0.925806679980879","0.915816807988215","0.935796551973542","2"
"No","2013","66 and older","in school","","","","","2"
"No","2013","16-34 y.","higher vocational","98","0.96210875224731","0.925235536476788","0.998981968017831","2"
"No","2013","16-34 y.","higher education","631","0.951727314782188","0.935581470769733","0.967873158794644","2"
"No","2013","35-65 y.","in school","","","","","2"
"No","2013","35-65 y.","inadequately","88","0.872881194747428","0.807264709517398","0.938497679977457","2"
"No","2013","35-65 y.","general elemantary","596","0.928252996556055","0.908549629530102","0.947956363582008","2"
"No","2013","16-34 y.","in school","245","0.928140024309562","0.896748550890886","0.959531497728239","2"
"No","2013","16-34 y.","inadequately","41","0.94714982322405","0.883186396022932","1.01111325042517","2"
"No","2013","16-34 y.","general elemantary","435","0.929637467049171","0.906441248462468","0.952833685635874","2"
"No","2013","16-34 y.","middle vocational","1494","0.926140557718459","0.913396718135493","0.938884397301426","2"
"No","2013","16-34 y.","vocational + Abi","264","0.89774100372327","0.862929090666278","0.932552916780263","2"
"Yes","2013","66 and older","middle vocational","106","0.0462388285531553","0.0381118776391623","0.0543657794671482","1"
"Yes","2013","66 and older","vocational + Abi","4","","","","1"
"Yes","2013","66 and older","higher vocational","12","","","","1"
"Yes","2013","66 and older","higher education","35","0.0329095966527444","0.0226299963581493","0.0431891969473395","1"
"Yes","2013","66 and older","general elemantary","27","","","","1"
"Yes","2013","16-34 y.","in school","15","","","","1"
"Yes","2013","16-34 y.","inadequately","6","","","","1"
"Yes","2013","16-34 y.","general elemantary","32","0.0703625329508293","0.0471663143641263","0.0935587515375324","1"
"Yes","2013","16-34 y.","middle vocational","124","0.073859442281541","0.0611156026985744","0.0866032818645076","1"
"Yes","2013","35-65 y.","higher vocational","80","0.0947499078230908","0.0753668638390728","0.114132951807109","1"
"Yes","2013","35-65 y.","higher education","177","0.0741933200191214","0.0642034480264582","0.0841831920117846","1"
"Yes","2013","66 and older","in school","","","","","1"
"Yes","2013","66 and older","inadequately","5","","","","1"
"Yes","2013","16-34 y.","vocational + Abi","27","","","","1"
"Yes","2013","16-34 y.","higher vocational","5","","","","1"
"Yes","2013","16-34 y.","higher education","46","0.0482726852178117","0.0321268412053564","0.064418529230267","1"
"Yes","2013","35-65 y.","in school","","","","","1"
"Yes","2013","35-65 y.","inadequately","11","","","","1"
"Yes","2013","35-65 y.","general elemantary","63","0.0717470034439451","0.0520436364179918","0.0914503704698985","1"
"Yes","2013","35-65 y.","middle vocational","368","0.0707139490409636","0.0637968665924167","0.0776310314895106","1"
"Yes","2013","35-65 y.","vocational + Abi","58","0.0812963399844887","0.0609344416846234","0.101658238284354","1"
"No","2014","35-65 y.","higher education","","","","","2"
"No","2014","35-65 y.","higher vocational","","","","","2"
"No","2014","66 and older","in school","","","","","2"
"No","2014","66 and older","inadequately","","","","","2"
"No","2014","66 and older","general elemantary","","","","","2"
"No","2014","16-34 y.","higher vocational","","","","","2"
"No","2014","16-34 y.","higher education","","","","","2"
"No","2014","66 and older","middle vocational","","","","","2"
"No","2014","66 and older","vocational + Abi","","","","","2"
"No","2014","66 and older","higher vocational","","","","","2"
"No","2014","35-65 y.","in school","","","","","2"
"No","2014","66 and older","higher education","","","","","2"
"No","2014","35-65 y.","inadequately","","","","","2"
"No","2014","35-65 y.","general elemantary","","","","","2"
"No","2014","35-65 y.","middle vocational","","","","","2"
"No","2014","35-65 y.","vocational + Abi","","","","","2"
"No","2014","16-34 y.","in school","","","","","2"
"No","2014","16-34 y.","inadequately","","","","","2"
"No","2014","16-34 y.","general elemantary","","","","","2"
"No","2014","16-34 y.","middle vocational","","","","","2"
"No","2014","16-34 y.","vocational + Abi","","","","","2"
"Yes","2014","66 and older","general elemantary","","","","","1"
"Yes","2014","66 and older","middle vocational","","","","","1"
"Yes","2014","66 and older","vocational + Abi","","","","","1"
"Yes","2014","66 and older","higher vocational","","","","","1"
"Yes","2014","66 and older","higher education","","","","","1"
"Yes","2014","35-65 y.","general elemantary","","","","","1"
"Yes","2014","35-65 y.","middle vocational","","","","","1"
"Yes","2014","35-65 y.","vocational + Abi","","","","","1"
"Yes","2014","35-65 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","in school","","","","","1"
"Yes","2014","35-65 y.","higher education","","","","","1"
"Yes","2014","16-34 y.","inadequately","","","","","1"
"Yes","2014","16-34 y.","general elemantary","","","","","1"
"Yes","2014","16-34 y.","middle vocational","","","","","1"
"Yes","2014","66 and older","in school","","","","","1"
"Yes","2014","66 and older","inadequately","","","","","1"
"Yes","2014","16-34 y.","vocational + Abi","","","","","1"
"Yes","2014","16-34 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","higher education","","","","","1"
"Yes","2014","35-65 y.","inadequately","","","","","1"
"Yes","2014","35-65 y.","in school","","","","","1"
"No","2015","35-65 y.","general elemantary","954","0.935616324983847","0.920706947760171","0.950525702207522","2"
"No","2015","35-65 y.","middle vocational","6303","0.929316923035823","0.923231557469286","0.93540228860236","2"
"No","2015","35-65 y.","vocational + Abi","1247","0.911665642367585","0.896671504641409","0.926659780093761","2"
"No","2015","35-65 y.","higher vocational","982","0.923522878583612","0.907539248186766","0.939506508980457","2"
"No","2015","35-65 y.","higher education","3569","0.92765606895255","0.919460291579882","0.935851846325219","2"
"No","2015","66 and older","in school","","","","","2"
"No","2015","66 and older","inadequately","40","0.87198868402288","0.772128245501235","0.971849122544526","2"
"No","2015","66 and older","general elemantary","635","0.948145865011309","0.931267879821415","0.965023850201203","2"
"No","2015","16-34 y.","higher vocational","113","0.949519654398493","0.910828768442116","0.98821054035487","2"
"No","2015","16-34 y.","higher education","796","0.91807103645565","0.899815465689181","0.936326607222119","2"
"No","2015","35-65 y.","in school","","","","","2"
"No","2015","35-65 y.","inadequately","213","0.873405353393529","0.831424122800344","0.915386583986713","2"
"No","2015","66 and older","middle vocational","2453","0.957455229224837","0.949623183875398","0.965287274574275","2"
"No","2015","66 and older","vocational + Abi","131","0.932361843571525","0.890614502722075","0.974109184420975","2"
"No","2015","66 and older","higher vocational","340","0.990182305775453","0.979808319116023","1.00055629243488","2"
"No","2015","66 and older","higher education","1148","0.966696330664129","0.956493258726192","0.976899402602067","2"
"No","2015","16-34 y.","vocational + Abi","414","0.93086277318955","0.907318815393212","0.954406730985888","2"
"No","2015","16-34 y.","in school","332","0.976709954559556","0.960953999469895","0.992465909649216","2"
"No","2015","16-34 y.","inadequately","114","0.914745893007856","0.866367549355762","0.963124236659951","2"
"No","2015","16-34 y.","general elemantary","922","0.934686094926398","0.919248264788582","0.950123925064214","2"
"No","2015","16-34 y.","middle vocational","2164","0.917690327732766","0.90656897537962","0.928811680085912","2"
"Yes","2015","66 and older","general elemantary","28","","","","1"
"Yes","2015","66 and older","middle vocational","98","0.0425447707751634","0.0347127254257247","0.050376816124602","1"
"Yes","2015","66 and older","vocational + Abi","8","","","","1"
"Yes","2015","66 and older","higher vocational","7","","","","1"
"Yes","2015","66 and older","higher education","40","0.0333036693358706","0.0231005973979332","0.0435067412738081","1"
"Yes","2015","35-65 y.","vocational + Abi","129","0.0883343576324149","0.0733402199062389","0.103328495358591","1"
"Yes","2015","35-65 y.","higher vocational","80","0.0764771214163883","0.0604934910195426","0.092460751813234","1"
"Yes","2015","35-65 y.","higher education","269","0.0723439310474495","0.0641481536747809","0.0805397084201181","1"
"Yes","2015","66 and older","in school","","","","","1"
"Yes","2015","66 and older","inadequately","3","","","","1"
"Yes","2015","16-34 y.","higher education","71","0.08192896354435","0.0636733927778812","0.100184534310819","1"
"Yes","2015","35-65 y.","in school","","","","","1"
"Yes","2015","35-65 y.","inadequately","28","","","","1"
"Yes","2015","35-65 y.","general elemantary","87","0.0643836750161533","0.0494742977924781","0.0792930522398285","1"
"Yes","2015","35-65 y.","middle vocational","511","0.0706830769641769","0.06459771139764","0.0767684425307138","1"
"Yes","2015","16-34 y.","in school","20","","","","1"
"Yes","2015","16-34 y.","higher vocational","10","","","","1"
"Yes","2015","16-34 y.","inadequately","14","","","","1"
"Yes","2015","16-34 y.","general elemantary","62","0.0653139050736018","0.049876074935786","0.0807517352114176","1"
"Yes","2015","16-34 y.","middle vocational","182","0.082309672267234","0.0711883199140884","0.0934310246203796","1"
"Yes","2015","16-34 y.","vocational + Abi","32","0.0691372268104502","0.0455932690141123","0.0926811846067881","1"
"No","2016","16-34 y.","higher education","","","","","2"
"No","2016","35-65 y.","in school","","","","","2"
"No","2016","66 and older","higher vocational","","","","","2"
"No","2016","66 and older","higher education","","","","","2"
"No","2016","35-65 y.","inadequately","","","","","2"
"No","2016","35-65 y.","general elemantary","","","","","2"
"No","2016","35-65 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","vocational + Abi","","","","","2"
"No","2016","35-65 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","higher education","","","","","2"
"No","2016","66 and older","vocational + Abi","","","","","2"
"No","2016","66 and older","in school","","","","","2"
"No","2016","66 and older","inadequately","","","","","2"
"No","2016","66 and older","general elemantary","","","","","2"
"No","2016","66 and older","middle vocational","","","","","2"
"No","2016","16-34 y.","in school","","","","","2"
"No","2016","16-34 y.","inadequately","","","","","2"
"No","2016","16-34 y.","general elemantary","","","","","2"
"No","2016","16-34 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","vocational + Abi","","","","","2"
"Yes","2016","66 and older","general elemantary","","","","","1"
"Yes","2016","66 and older","middle vocational","","","","","1"
"Yes","2016","66 and older","vocational + Abi","","","","","1"
"Yes","2016","66 and older","higher vocational","","","","","1"
"Yes","2016","66 and older","higher education","","","","","1"
"Yes","2016","35-65 y.","vocational + Abi","","","","","1"
"Yes","2016","35-65 y.","higher vocational","","","","","1"
"Yes","2016","35-65 y.","higher education","","","","","1"
"Yes","2016","66 and older","in school","","","","","1"
"Yes","2016","66 and older","inadequately","","","","","1"
"Yes","2016","16-34 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","vocational + Abi","","","","","1"
"Yes","2016","16-34 y.","higher vocational","","","","","1"
"Yes","2016","16-34 y.","higher education","","","","","1"
"Yes","2016","35-65 y.","in school","","","","","1"
"Yes","2016","35-65 y.","inadequately","","","","","1"
"Yes","2016","35-65 y.","general elemantary","","","","","1"
"Yes","2016","16-34 y.","general elemantary","","","","","1"
"Yes","2016","35-65 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","in school","","","","","1"
"Yes","2016","16-34 y.","inadequately","","","","","1"
"No","2017","16-34 y.","middle vocational","2299","0.92037551287051","0.90973827784868","0.931012747892339","2"
"No","2017","16-34 y.","vocational + Abi","499","0.92891217850534","0.907157602306163","0.950666754704518","2"
"No","2017","16-34 y.","higher vocational","117","0.916507696259422","0.868585756761876","0.964429635756967","2"
"No","2017","16-34 y.","higher education","982","0.933528013667023","0.918503544467293","0.948552482866754","2"
"No","2017","35-65 y.","in school","1","","","","2"
"No","2017","16-34 y.","general elemantary","924","0.940490474168219","0.925768613591641","0.955212334744797","2"
"No","2017","66 and older","general elemantary","597","0.943004811445236","0.924814847096732","0.961194775793739","2"
"No","2017","66 and older","middle vocational","2488","0.953367664891019","0.945228489163748","0.961506840618289","2"
"No","2017","66 and older","vocational + Abi","131","0.947057141745039","0.909965517037922","0.984148766452157","2"
"No","2017","66 and older","higher vocational","341","0.9831217001438","0.969607094803038","0.996636305484561","2"
"No","2017","66 and older","higher education","1223","0.964183623709567","0.953963246424835","0.9744040009943","2"
"No","2017","35-65 y.","inadequately","246","0.888237964824723","0.851464432076102","0.925011497573344","2"
"No","2017","35-65 y.","general elemantary","1041","0.918423535922163","0.902603658590609","0.934243413253716","2"
"No","2017","35-65 y.","middle vocational","6520","0.921623182898826","0.915358801676581","0.927887564121071","2"
"No","2017","16-34 y.","in school","378","0.914287139038694","0.887223170422845","0.941351107654542","2"
"No","2017","16-34 y.","inadequately","120","0.933359939743053","0.890814463012618","0.975905416473489","2"
"No","2017","66 and older","inadequately","38","0.790546117196109","0.668921446890051","0.912170787502168","2"
"No","2017","35-65 y.","vocational + Abi","1403","0.918235674877002","0.904594830600756","0.931876519153249","2"
"No","2017","35-65 y.","higher vocational","977","0.909628041941333","0.892440728206055","0.926815355676612","2"
"No","2017","35-65 y.","higher education","3912","0.931642939875671","0.924036226738789","0.939249653012553","2"
"No","2017","66 and older","in school","","","","","2"
"Yes","2017","66 and older","general elemantary","27","","","","1"
"Yes","2017","66 and older","middle vocational","90","0.046632335108981","0.0384931593817105","0.0547715108362516","1"
"Yes","2017","66 and older","vocational + Abi","9","","","","1"
"Yes","2017","66 and older","higher vocational","8","","","","1"
"Yes","2017","66 and older","higher education","47","0.035816376290433","0.0255959990057005","0.0460367535751654","1"
"Yes","2017","35-65 y.","vocational + Abi","147","0.0817643251229979","0.0681234808467513","0.0954051693992444","1"
"Yes","2017","16-34 y.","in school","33","0.0857128609613064","0.0586488923454575","0.112776829577155","1"
"Yes","2017","16-34 y.","inadequately","12","","","","1"
"Yes","2017","16-34 y.","general elemantary","68","0.059509525831781","0.0447876652552032","0.0742313864083588","1"
"Yes","2017","16-34 y.","middle vocational","189","0.0796244871294905","0.0689872521076606","0.0902617221513203","1"
"Yes","2017","35-65 y.","higher vocational","92","0.0903719580586668","0.0731846443233883","0.107559271793945","1"
"Yes","2017","35-65 y.","higher education","316","0.068357060124329","0.0607503469874474","0.0759637732612107","1"
"Yes","2017","66 and older","in school","","","","","1"
"Yes","2017","16-34 y.","vocational + Abi","37","0.0710878214946596","0.0493332452954819","0.0928423976938373","1"
"Yes","2017","16-34 y.","higher vocational","11","","","","1"
"Yes","2017","66 and older","inadequately","5","","","","1"
"Yes","2017","16-34 y.","higher education","74","0.0664719863329767","0.0514475171332462","0.0814964555327072","1"
"Yes","2017","35-65 y.","in school","","","","","1"
"Yes","2017","35-65 y.","general elemantary","109","0.0815764640778374","0.0657565867462842","0.0973963414093905","1"
"Yes","2017","35-65 y.","middle vocational","551","0.0783768171011738","0.0721124358789289","0.0846411983234188","1"
"Yes","2017","35-65 y.","inadequately","36","0.111762035175277","0.074988502426656","0.148535567923898","1"
"No","2018","16-34 y.","in school","","","","","2"
"No","2018","16-34 y.","inadequately","","","","","2"
"No","2018","16-34 y.","general elemantary","","","","","2"
"No","2018","16-34 y.","middle vocational","","","","","2"
"No","2018","16-34 y.","vocational + Abi","","","","","2"
"No","2018","16-34 y.","higher vocational","","","","","2"
"No","2018","16-34 y.","higher education","","","","","2"
"No","2018","35-65 y.","in school","","","","","2"
"No","2018","35-65 y.","higher vocational","","","","","2"
"No","2018","35-65 y.","higher education","","","","","2"
"No","2018","66 and older","in school","","","","","2"
"No","2018","66 and older","inadequately","","","","","2"
"No","2018","66 and older","general elemantary","","","","","2"
"No","2018","66 and older","middle vocational","","","","","2"
"No","2018","66 and older","vocational + Abi","","","","","2"
"No","2018","66 and older","higher vocational","","","","","2"
"No","2018","66 and older","higher education","","","","","2"
"No","2018","35-65 y.","inadequately","","","","","2"
"No","2018","35-65 y.","general elemantary","","","","","2"
"No","2018","35-65 y.","middle vocational","","","","","2"
"No","2018","35-65 y.","vocational + Abi","","","","","2"
"Yes","2018","66 and older","general elemantary","","","","","1"
"Yes","2018","66 and older","middle vocational","","","","","1"
"Yes","2018","66 and older","vocational + Abi","","","","","1"
"Yes","2018","66 and older","higher vocational","","","","","1"
"Yes","2018","66 and older","higher education","","","","","1"
